"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","imagecode","scientificNameAuthorship","year","month","stateProvince","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","day","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"134","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U 0095856","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"McDowell T; Gopaul D",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200095856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0095856",NA,"Gentianales",NA,"(Jacq.) Spreng.","1990","04","East Berbice-Corentyne","along banks of Corentyne River, above Baba Grant Sawmill, above Cow Falls.","-57.666667","5",NA,"17",NA,NA,NA,NA,NA,NA,NA,"-57.666667","5.0",NA,NA,"Magnoliopsidae",NA,NA,NA
"135","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U 0112811","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gillespie LJ; Tiwari S",NA,"Southern America","Guyana",NA,NA,"Riparian forest (Inga ssp., Triplaris surinamensis).<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200112811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0112811",NA,"Gentianales",NA,"(Jacq.) Spreng.","1989","10","Cuyuni-Mazaruni","Between Aurora and +/- 7 km upstream.","-59.733333","6.783333",NA,"10",NA,NA,NA,"Morales JF",NA,NA,NA,"-59.733333","6.783333",NA,NA,"Magnoliopsidae",NA,NA,NA
"136","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U 0112812","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gillespie LJ; Tiwari S",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200112812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0112812",NA,"Gentianales",NA,"(Jacq.) Spreng.","1989","10","Cuyuni-Mazaruni","Cuyuni River, between Aurora & Takar-opati Island (6 mi. downstream of Aurora).","-59.7","6.783333",NA,"13",NA,NA,NA,"Morales JF",NA,NA,NA,"-59.7","6.783333",NA,NA,"Magnoliopsidae",NA,NA,NA
"137","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U 0181811","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Acevedo-Rodríguez P; Feuillet CPGA; McDowell T; Tiwari S",NA,"Southern America","Guyana",NA,NA,"Dry forest surrounded by savanna. Gallery forest and shrubby savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200181811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0181811",NA,"Gentianales",NA,"(Jacq.) Spreng.","1990","03","Upper Takutu-Upper Essequibo","Guyana. U.Takutu-U.Essequibo Region. Rupununi area, Karasabai Village.","-59.516667","4.066667",NA,"06",NA,NA,NA,"Morales JF",NA,NA,NA,"-59.516667","4.066667",NA,NA,"Magnoliopsidae",NA,NA,NA
"138","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U.1095732","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gillespie LJ; Tiwari S",NA,"Southern America","Guyana",NA,NA,"Riparian forest (Inga ssp., Triplaris surinamensis).<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095732",NA,"Gentianales","NL-U1095732","(Jacq.) Spreng.","1989","10","Cuyuni-Mazaruni","Between Aurora and +/- 7 km upstream.","-59.733333","6.783333",NA,"10",NA,NA,NA,"Morales JF",NA,NA,NA,"-59.733333","6.783333",NA,NA,"Magnoliopsidae","U 0112811",NA,NA
"139","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U.1095734","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Acevedo-Rodríguez P; Tiwari S",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095734",NA,"Gentianales","NL-U1095734","(Jacq.) Spreng.","1990","02","Upper Takutu-Upper Essequibo","Region: U. Takutu. Essequibo. Rupununi area, Karanambo.","-59.583333","3.883333",NA,"17",NA,NA,NA,"Morales JF",NA,NA,NA,"-59.583333","3.883333",NA,NA,"Magnoliopsidae","U 0064768",NA,NA
"140","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U.1095735","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"McDowell T; Gopaul D",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095735",NA,"Gentianales","NL-U1095735","(Jacq.) Spreng.","1990","04","East Berbice-Corentyne","along banks of Corentyne River, above Baba Grant Sawmill, above Cow Falls.","-57.666667","5",NA,"17",NA,NA,NA,NA,NA,NA,NA,"-57.666667","5.0",NA,NA,"Magnoliopsidae","U 0095856",NA,NA
"141","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U.1095733","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Maas PJM; Stevenson DW; Ramos JF",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095733",NA,"Gentianales","NL-U1095733","(Jacq.) Spreng.","1987","10","Amazonas",NA,"-67.266667","0.1",NA,"20",NA,NA,NA,"Morales JF","2005","01","01","-67.266667","0.1",NA,NA,"Magnoliopsidae","U 0112815",NA,NA
"142","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096426","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Davidse G",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096426 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096426",NA,"Gentianales","NL-U1096426","(Jacq.) Spreng.","1984","07","Amazonas",NA,NA,NA,NA,"26",NA,NA,NA,"Morales JF","2005","01","01",NA,NA,NA,NA,"Magnoliopsidae","U 0112808",NA,NA
"143","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096427","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Morillo GN; Liesner RL",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096427",NA,"Gentianales","NL-U1096427","(Jacq.) Spreng.","1982","05","Bolívar",NA,NA,NA,NA,"12",NA,NA,NA,"Morales JF","2005","01","01",NA,NA,NA,NA,"Magnoliopsidae","U 0112807",NA,NA
"144","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096428","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Agostini G; Agostini T de",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096428 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096428",NA,"Gentianales","NL-U1096428","(Jacq.) Spreng.","1973","04","Delta Amacuro",NA,NA,NA,NA,"17",NA,NA,NA,"Morales JF","2005","01","01",NA,NA,NA,NA,"Magnoliopsidae","U 0112806",NA,NA
"145","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096429","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Agostini G; Morillo GN; Morillo B",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096429",NA,"Gentianales","NL-U1096429","(Jacq.) Spreng.","1973","07","Yaracuy",NA,"-68.516667","10.416667",NA,"10",NA,NA,NA,"Morales JF","2005","01","01","-68.516667","10.416667",NA,NA,"Magnoliopsidae","U 0112805",NA,NA
"146","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096431","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Breteler FJ",NA,"Southern America","Venezuela",NA,NA,"Edge of secondary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096431",NA,"Gentianales","NL-U1096431","(Jacq.) Spreng.","1963","10","Barinas","near Barinitas.","-70.666667","8.75",NA,"15",NA,NA,NA,"Morales JF","2005","01","01","-70.666667","8.75",NA,NA,"Magnoliopsidae","U 0112803",NA,NA
"147","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096449","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Meyer T",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096449",NA,"Gentianales","NL-U1096449","(Jacq.) Spreng.","1944","03","Misiones",NA,NA,NA,NA,"06",NA,NA,NA,"Morales JF","2005","01","01",NA,NA,NA,NA,"Magnoliopsidae","U 0112800",NA,NA
"148","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096450","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Meyer T",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096450 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096450",NA,"Gentianales","NL-U1096450","(Jacq.) Spreng.","1944","03","Misiones",NA,NA,NA,NA,"20",NA,NA,NA,"Morales JF","2005","01","01",NA,NA,NA,NA,"Magnoliopsidae","U 0112799",NA,NA
"149","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619700","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Silva NT",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619700",NA,"Gentianales","NL-WAG1619700","(Jacq.) Spreng.","1969","04",NA,"Amazonia. Para: Jari, margem do rio Jari, entre Monte Dourado e Sao Militao. Mata de varzea.",NA,NA,NA,"28",NA,NA,NA,"Morales JF","2001","01","01",NA,NA,NA,NA,"Magnoliopsidae","WAG0086154",NA,NA
"150","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619702","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Santos JUM dos; Ramos F; Mota CD",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619702",NA,"Gentianales","NL-WAG1619702","(Jacq.) Spreng.","1978","03",NA,"Rondonia, margem direita do rio Pac#as Novos, entre a 1a e 2a Cachoeira. Mata de v#rzea.",NA,NA,NA,"21",NA,NA,NA,"Morales JF","2001","01","01",NA,NA,NA,NA,"Magnoliopsidae","WAG0086151",NA,NA
"151","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619703","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Plowman TC; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619703",NA,"Gentianales","NL-WAG1619703","(Jacq.) Spreng.","1980","02",NA,"State of Para. Municipio conceicao do araguaia: Ranger of low hills ca 20 km west of Redencao, near Corrego Sao Joao and Troccamento Santa Teresa.","-50.166667","-8.05",NA,"11",NA,NA,NA,NA,NA,NA,NA,"-50.166667","-8.05",NA,NA,"Magnoliopsidae",NA,NA,NA
"152","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619704","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Breteler FJ",NA,"Southern America","Venezuela",NA,NA,"Edge of secondary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619704",NA,"Gentianales","NL-WAG1619704","(Jacq.) Spreng.","1963","10","Barinas","near Barinitas.","-70.666667","8.75",NA,"15",NA,NA,NA,"Morales JF","2005","01","01","-70.666667","8.75",NA,NA,"Magnoliopsidae","WAG0086149",NA,NA
"153","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619705","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Breteler FJ",NA,"Southern America","Venezuela",NA,NA,"Edge of secondary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619705",NA,"Gentianales","NL-WAG1619705","(Jacq.) Spreng.","1963","10","Barinas","near Barinitas.","-70.666667","8.75",NA,"15",NA,NA,NA,"Morales JF","2005","01","01","-70.666667","8.75",NA,NA,"Magnoliopsidae","WAG0086148",NA,NA
"154","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619793","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Jansen-Jacobs MJ; Simmons CM; Jacobs-Brouwer A; James V; Andrew R",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619793",NA,"Gentianales","NL-WAG1619793","(Jacq.) Spreng.","1995","07","Rupununi District","Rupununi Distr., Karanambo, Rupununi River.","-59.3","3.75",NA,"26",NA,NA,NA,NA,NA,NA,NA,"-59.3","3.75",NA,NA,"Magnoliopsidae",NA,NA,NA
"155","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U.1095739","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Jansen-Jacobs MJ; Simmons CM; Jacobs-Brouwer A; James V; Andrew R",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095739",NA,"Gentianales","NL-U1095739","(Jacq.) Spreng.","1995","07","Rupununi District","Rupununi Distr., Karanambo, Rupununi River.","-59.3","3.75",NA,"26",NA,NA,NA,NA,NA,NA,NA,"-59.3","3.75",NA,NA,"Magnoliopsidae","U 0112813",NA,NA
"156","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U 0112813","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Jansen-Jacobs MJ; Simmons CM; Jacobs-Brouwer A; James V; Andrew R",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200112813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0112813",NA,"Gentianales",NA,"(Jacq.) Spreng.","1995","07","Rupununi District","Rupununi Distr., Karanambo, Rupununi River.","-59.3","3.75",NA,"26",NA,NA,NA,NA,NA,NA,NA,"-59.3","3.75",NA,NA,"Magnoliopsidae",NA,NA,NA
"157","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U.1095738","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Maas PJM; Koek-Noorman J; Lall H; Welle BJH ter; Westra LYT",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095738",NA,"Gentianales","NL-U1095738","(Jacq.) Spreng.","1988","09","Rupununi District","Rupununi River; Karanambo.","-59.333333","3.75",NA,"05",NA,NA,NA,NA,NA,NA,NA,"-59.333333","3.75",NA,NA,"Magnoliopsidae","U 0112814",NA,NA
"158","2020-02-08 09:18:38-03","NBC","NL-BOTANY","U 0155152","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Steege H ter; Jager P de",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200155152 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0155152",NA,"Gentianales",NA,"(Jacq.) Spreng.","1988","04","West-Demerara","West Demerara, Mabura Hill, 180 km SSE of Georgetown. Essequibo river, Waraputa Falls.","-54.666667","5.333333",NA,"06",NA,NA,NA,NA,NA,NA,NA,"-54.666667","5.333333",NA,NA,"Magnoliopsidae",NA,NA,NA
"159","2020-11-04 10:59:58-03","ESALQ","ESA","99654","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Milla, A.P.","223.0",NA,"Brasil",NA,NA,NA,"ESA099654","Magnoliophyta",NA,"ESA099654",NA,"2003","12","Minas Gerais",NA,"-48.2771987915039","-18.9186000823975",NA,"12",NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"160","2020-11-04 10:59:58-03","ESALQ","ESA","72938","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Batista, E.R. et al.","3.0",NA,"Brasil",NA,NA,NA,"ESA072938","Magnoliophyta",NA,"ESA072938","(Benth.) K.Schum.","1999","01","São Paulo",NA,"-47.8800010681152","-24.7099990844727",NA,"05",NA,NA,"Pariquera-açu",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"161","2020-11-04 10:59:58-03","ESALQ","ESA","99652","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Milla, A.P.","391.0",NA,"Brasil",NA,NA,NA,"ESA099652","Magnoliophyta",NA,"ESA099652",NA,"2005","02","Minas Gerais",NA,"-48.2771987915039","-18.9186000823975",NA,"24",NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"162","2020-11-04 10:59:58-03","ESALQ","ESA","18585","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Barreto, K.D. et al.","1763.0",NA,"Brasil",NA,NA,NA,"ESA018585","Magnoliophyta",NA,"ESA018585","(Benth. Ex Müll. Arg.) K.","1994","01","São Paulo",NA,"-46.8199996948242","-22.4300003051758",NA,"11",NA,NA,"Itapira","Scatolin, M.C.","2004","01","01",NA,NA,"19933","auto",NA,NA,NA,NA
"163","2021-01-14 15:21:14-03","MN","R","20544","PreservedSpecimen","Plantae","Apocynaceae","Haemadictyon","acutifolium","Haemadictyon acutifolium var.latifolium",NA,"Malme, G.O.A.","1478",NA,"Brasil",NA,NA,"Herb. Brasil. Regnell. Musei. Bot. Stockholm. Exped. Imae Regnellian. Phanerogamae",NA,NA,NA,NA,"Müll. Arg.","1894","03","Mato Grosso",NA,"-56.0966987609863","-15.5960998535156","var.latifolium","22",NA,NA,"Cuiabá",NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA
"164","2021-03-31 13:35:35-03","MN","R","18684","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Sampaio, A.J.","5346",NA,"Brasil",NA,NA,"Expedição Rondon à Serra de Tumuc-Humac via Rio Cuminá set 1928 - jan 1929",NA,NA,NA,NA,"(Benth. ex Müll. Arg.) K. Schum.","1928","10","Pará",NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-19 10:22:37-03","CPAP","CPAP","2990","PreserverdSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Pott, V. J.","294",NA,"Brasil",NA,NA,"Trepadeira. FLOR: verde-amarelada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Ruderal. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,NA,"(Benth. ex Müll.Arg.) K.Schum.","1987","04","MS","Cidade de Corumbá - rua 21 de Setembro, próximo aos trilhos, terreno baldio","-57.65","-19.016667",NA,"28","140","140","Corumbá","S.M. Salis","1997","03",NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA,NA
"166","2020-11-19 10:22:37-03","CPAP","CPAP","8842","PreserverdSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"Ratter, J. A.","6520",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Benth. ex Müll.Arg.) K.Schum.","1991","01","MS","Perto da rocha calcárea, Pedreira Xavier","-57.65","-19.016667",NA,"29",NA,NA,"Corumbá",NA,NA,NA,NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA,NA
"167","2014-09-25 12:30:49-03","FEMACT","MIRR","1178","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Harley, R.M.","24748",NA,"Brasil",NA,NA,"Twiner with white latex. Leaves bright green. Sepals greenish yellow. corolla with greenish-yellow tube. Limb strongly reflexed bright yellow with broad white band in thorat with five bright yellow blotches.",NA,NA,NA,NA,"(Jacq.) S]preng","1987","03","Roraima","Ilha de Maracá, SEMA Estação., Between Station and Maracá, by the Rio Urariquera. Riverine vegetation.","-61.833333","3.583333",NA,"08",NA,NA,"Alto Alegre","Morales, J. .F.",NA,NA,NA,"-61.833333","3.583333",NA,NA,NA,NA,NA,NA
"168","2014-09-25 12:30:49-03","FEMACT","MIRR","177","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Hopkins, M.J.G.; Rodrigues, K.F.; Silva, E.S.; Perreira de Lima, R.; Guede de Oliveira, J.; Lowy","684",NA,"Brasil",NA,NA,"[BARCODE = *MIRR 00177*]Furo Paraná de Firmino of Rio Uraricuera on S side of island. Within 1km of end of Nova Olinda. &nf;Vegetation overhanging river.&nf;&nf;Twining vine. Corolla tube yellow-green, tips yellow. Rim of tube yellow-white with five deep yello",NA,NA,NA,NA,"(Jacq.) S]preng","1986","06","Roraima","Ilha de Maracá, SEMA Estação., Furo Paraná de Firmino of Rio Uraricuera on S side of island. Within 1km of end of Nova Olinda.","-61.433333","3.4",NA,"12",NA,NA,"Alto Alegre",NA,NA,NA,NA,"-61.433333","3.4",NA,NA,NA,NA,NA,NA
"169","2014-09-25 12:30:49-03","FEMACT","MIRR","8127","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"A.S. Flores; R. Schütz Rodrigues; C.S. Costa","a1488",NA,"Brasil",NA,NA,"Flor amarela, trepadeira, látex branco, beira de igarapé",NA,NA,NA,NA,"(Jacq.) S]preng","2007","04","Roraima","Campus Cauamé, próximo ao Rio Cauamé","-60.694444","2.863639",NA,"20",NA,NA,"Boa Vista","quinquangularis",NA,NA,NA,"-60.694444","2.863639",NA,NA,NA,NA,NA,NA
"170","2014-09-25 12:30:49-03","FEMACT","MIRR","2044","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Milliken, W.; Bowles, S.","265",NA,"Brasil",NA,NA,"Vine, flowering at 2m; flowers lemon-yellow, pink at centre. Saprse watery latex.",NA,NA,NA,NA,"(Jacq.) S]preng","1987","05","Roraima","Ilha de Maracá, SEMA Estação., Uaicas - riverine vegetation.","-63.166667","-3.55",NA,"23",NA,NA,"Alto Alegre","Morales, J. .F.",NA,NA,NA,"-63.166667","-3.55",NA,NA,NA,NA,NA,NA
"171","2014-09-25 12:30:49-03","FEMACT","MIRR","8182","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"A.S. Flores; K.T. Maia; C.S. Costa; O. Grigio Jr.","a1728",NA,"Brasil",NA,NA,"Trepadeira herbácea, flores amarelas, beira de mata ciliar",NA,NA,NA,NA,"(Jacq.) S]preng","2008","01","Roraima","Campus Cauamé UFRR","-60.6733","2.81972",NA,"24",NA,NA,"Boa Vista","quinquangularis",NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA
"172","2014-09-25 12:30:49-03","FEMACT","MIRR","6376","S","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"A.S. Flores; K.T. Maia; C.S. Costa","a1568",NA,"Brasil",NA,NA,"Trepadeira, corola amarela, beira de mata",NA,NA,NA,NA,"(Jacq.) S]preng","2007","08","Roraima","estrada para a Serra da Lua","-60.750687","2.251704",NA,"17",NA,NA,"Cantá",NA,NA,NA,NA,"-60.750687","2.251704",NA,NA,NA,NA,NA,NA
"173","2019-02-15 11:33:09-02","IPA","IPA","4636","S","Plantae","Apocynaceae","Prestonia","pickelii","Prestonia pickelii",NA,"Pickel, B.","3690","Southern America","Brasil",NA,NA,"Flores amarelas.","IPA0004636","Plantae",NA,"IPA0004636","Markgr.","1934","09","Pernambuco","Tapera, na mata de Tapera.","-35.0182991027832","-8.00222015380859",NA,"13",NA,NA,"São Lourenço da Mata","Marcgraf","1939","10",NA,NA,NA,"21764","auto",NA,NA,NA,NA
"174","2021-04-07 11:41:01-03","UFMS","CGMS","44520","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","acutifolia","Prestonia acutifolia",NA,"J.A. Ratter; A. Pott; V.J. Pott; N.C. Bueno; S.M. de Salis; M.P. da Silva","6520",NA,"Brasil",NA,NA,"Flowers yellow-green with brighter green ring at mouth of corolla. Habitat: In shrubby vegetation by roadside. Habito: Climber.","CGMS1074485",NA,NA,NA,"K.Schum.","1991","01","Mato Grosso do Sul","Close to the limestone workings of the Pedreira de Xavier.","-53.65","-19.0166667",NA,"29",NA,NA,"Corumbá",NA,NA,NA,NA,"-53,65","-19,0166667",NA,NA,NA,NA,NA,NA
"175","2021-04-07 11:41:01-03","UFMS","CGMS","44518","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"V.J. Pott","138",NA,"Brasil",NA,NA,"Flor amarelo esverdeado. Lacínios da corola castanho. Habitat: Solo calcário. Habito: Trepadeira.","CGMS1074483",NA,NA,NA,"(Jacq.) Spreng.","1985","03","Mato Grosso do Sul","Corumbá; R. Porto Carreiro; 2147; Fundo de quintal; Muro.","-57.65","-19.0166667",NA,"14",NA,NA,"Corumbá",NA,"2020",NA,NA,"-57,65","-19,0166667",NA,NA,NA,NA,NA,NA
