"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","individualCount","fieldNumber","sex"
"1","2020-09-23 10:38:32-03","E","E","151902","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Smith, Herbert H.","233","W. Tropical South America","CO","herbarium specimen of unspecif","BGBASE:160053","<a href=http://data.rbge.org.uk/herb/E00151902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00151902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-09-23 10:38:32-03","E","E","151910","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Mathews, Andrew",NA,"W. Tropical South America","PE","herbarium specimen of unspecif","BGBASE:160044","<a href=http://data.rbge.org.uk/herb/E00151910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00151910","1905","01","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2020-09-23 10:38:32-03","E","E","151922","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus",NA,"1057","W. Tropical South America","PE","herbarium specimen of unspecif","BGBASE:160030","<a href=http://data.rbge.org.uk/herb/E00151922 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00151922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020-09-23 10:38:32-03","E","E","151909","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Mathews, Andrew","1057","W. Tropical South America","PE","herbarium specimen of unspecif","BGBASE:160045","<a href=http://data.rbge.org.uk/herb/E00151909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00151909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2020-09-23 10:38:32-03","E","E","153161","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Harley, R.M.","16503","E. Tropical South America","BR","herbarium specimen of unspecif","BGBASE:160276","<a href=http://data.rbge.org.uk/herb/E00153161 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00153161","1974","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020-09-23 10:38:32-03","E","E","153160","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Morong, Thomas","364","E. Tropical South America","PY","herbarium specimen of unspecif","BGBASE:160277","<a href=http://data.rbge.org.uk/herb/E00153160 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00153160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","3908560","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","V. Demuner","4856","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4363929' target='other'> <mi>dwc_moreinfo</mi></a>","NY03908560","2007","12","21","Magnoliophyta","Poales","L.","Espírito Santo","Aguia Branca","Santa Luzia, prop. José Rochinha.","-40.6928","-18.98439","200","300","NY03908560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","602425","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","A. M. V. de Carvalho","591","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247928' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602425","1981","02","19","Magnoliophyta","Poales","L.","Bahia","Feira de Santana","Rodovia Feira-Rio de Janeiro. Km 8. Margem do rio Jacuípe.","-39.0014327","-12.2854952",NA,NA,"NY00602425_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","00918985","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","W. L. Balée","961","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994873' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918985","1985","05","15","Magnoliophyta","Poales","L.","Maranhão","Monção","Basin of the Rio Turiaçu; Ka'apor Indian Reserve; within 7 km of the settlement of Xoani. App. 60 km S of Rio Gurupi.","-45.2508","-3.4919",NA,NA,"NY00918985_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","602419","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","R. M. Harley","16207","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602419","1974","02","19","Magnoliophyta","Poales","L.","Bahia",NA,"Serra de Itiuba about 6 km. E. of Itiuba.","-39.8","-10.68","500","500","NY00602419_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","568684","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","G. G. Hatschbach","63135","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568684","1995","08","18","Magnoliophyta","Poales","L.","Bahia","Conde","Rodovia Conde para Sítio do Conde.","-37.590183","-11.8340418",NA,NA,"NY00568684_01","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","602421","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","J. L. Hage","1752","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602421","1984","03","19","Magnoliophyta","Poales","L.","Bahia","Itabuna","Bairro Jacana.","-39.288826","-14.8175781",NA,NA,"NY00602421_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","668361","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","T. M. Koyama","14124","South America","Argentina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668361","1970","01","13","Magnoliophyta","Poales","L.",NA,NA,"Salta: Quebrada de San Lorenzo.",NA,NA,"1300","1300",NA,"G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1017877","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","M. Alves","1519","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1233111' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017877","1999","02","24","Magnoliophyta","Poales","L.","Pernambuco","Petrolina","Ao longo a estrada de acesso a cidade a ca. de 15 km da entrada principal do CPTSA/EMBRAPA, próximo a um açude de irrigação.","-40.5006","-9.3986",NA,NA,"NY01017877_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","01174527","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","P. B. Cavalcante","1921","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393100' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174527",NA,NA,NA,"Magnoliophyta","Poales","L.","Pará",NA,NA,NA,NA,NA,NA,"NY01174527_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","602430","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Charudatan","10","South America","Brazil","sheet",NA,"CV 11. Amostra 15 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602430","1995","11","20","Magnoliophyta","Poales","L.","Alagoas","Sao José da Tapera","Sao José da Tapera.","-37.3808","-9.5583",NA,NA,"NY00602430_01","M. Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","602423","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","D. S. D. de Araújo","4327","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602423","1981","03","10","Magnoliophyta","Poales","L.","Rio de Janeiro","Campos","Lagoa Feia, Ponta Grossa dos Fidalgos, porto.","-41.344908","-21.947775",NA,NA,"NY00602423_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","192722","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","M. A. Utitiaj","22","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192722","1985","08","07","Magnoliophyta","Poales","L.","Morona-Santiago",NA,"El centro Shuar Tink; cerca Gualaquiza y Bomboiza",NA,NA,"600","600",NA,"T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","602426","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","E. P. Heringer","3456-A","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247929' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602426","1980","01","28","Magnoliophyta","Poales","L.","Bahia",NA,"Lagoa Encantada, Fazenda de cacau, área devastada.",NA,NA,NA,NA,"NY00602426_01","E. R. Guaglianone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00918984","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","F. E. Drouet","2634","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918984","1936","02",NA,"Magnoliophyta","Poales","L.","Ceará","Aquiraz","Lagoa Giboia.","-38.3908","-3.9017",NA,NA,"NY00918984_01","L. B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","602431","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Charudatan","11","South America","Brazil","sheet",NA,"CV 25. Amostra Sueli 028 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247942' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602431","1995","11","21","Magnoliophyta","Poales","L.","Sergipe","Aracaju","Posto Paty, BR 101. Norte de Aracaju.","-37.0717","-10.9111",NA,NA,"NY00602431_01","W. W. Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","194143","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","M. A. Utitiaj","63","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247925' target='other'> <mi>dwc_moreinfo</mi></a>","NY00194143","1985","09",NA,"Magnoliophyta","Poales","L.","Morona-Santiago",NA,"El Centro Shuar Tink; cerca Gualaquiza y Bomboiza",NA,NA,"600","600",NA,"T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00918981","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","F. E. Drouet","2382","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918981","1935","08","27","Magnoliophyta","Poales","L.","Ceará",NA,NA,NA,NA,NA,NA,"NY00918981_01","L. B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","01174531","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","E. de Oliveira","3706","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393156' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174531","1967","11","20","Magnoliophyta","Poales","L.","Amapá",NA,"Cachoeira do S. Antônio do Jarí.","-52.506442","-0.644275",NA,NA,"NY01174531_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","810556","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","M. R. de V. Barbosa","2733","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805594' target='other'> <mi>dwc_moreinfo</mi></a>","NY00810556","2003","03","02","Magnoliophyta","Poales","L.","Paraíba","Cacimba de Dentro","Estrada que liga cacimba de Dentro a Solanea, junto a uma cacimba.","-35.7491667","-6.6805556","323","323","NY00810556_01","W. W. Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","01174530","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","R. Spruce","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393147' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174530","1850","07",NA,"Magnoliophyta","Poales","L.","Pará",NA,"In vicinibus Santarem, Prov. Para","-54.740486","-2.449614",NA,NA,"NY01174530_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2016-12-16 12:00:00-02","NY","NYBG","191421","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","D. Shiki","286","South America","Ecuador",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00191421","1985","11","25","Magnoliophyta","Poales",NA,"Morona-Santiago",NA,"El Centro Shuar Kankaim, (Cangaimine), Rio Kankaim (Cangaime); 20k WNW del Taisha","-77.68","-2.33","500","500",NA,"G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00918983","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","N. A. Rosa","2480","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994859' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918983","1978","06","30","Magnoliophyta","Poales","L.","Maranhão","São Luís Gonzaga do Maranhão","Engenho. Municipio de Vitoria do Arari [Municipio not recognized according to IBGE, 2007].","-44.65","-4.3919",NA,NA,"NY00918983_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","01174529","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","L. Buscalioni","3636","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393120' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174529",NA,NA,NA,"Magnoliophyta","Poales","L.","Pará",NA,NA,NA,NA,NA,NA,"NY01174529_01","A. C. Araújo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00918987","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","W. R. Anderson","37173","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994891' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918987","1972","03","18","Magnoliophyta","Poales","L.","Minas Gerais",NA,"15 km N of Montalvânia",NA,NA,"550","550","NY00918987_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","602428","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","L. Emygdio de Mello Filho","2414","South America","Brazil","sheet",NA,"Museu Nacional Rio de Janeiro -- Cat. geral N.° 122825 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247943' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602428","1966","12","16","Magnoliophyta","Poales","L.","Bahia",NA,"Itabuna, margem do Rio Cachoeira, pro. Banco da Vitória, Fazenda Piratas.","-39.119296","-14.800354",NA,NA,"NY00602428_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","01174532","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","W. A. Rodrigues","5073","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393159' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174532",NA,NA,NA,"Magnoliophyta","Poales","L.","Pará",NA,NA,NA,NA,NA,NA,"NY01174532_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2016-12-16 12:00:00-02","NY","NYBG","191462","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","D. Shiki","170","South America","Ecuador",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00191462","1985","09","21","Magnoliophyta","Poales",NA,"Morona-Santiago",NA,"El Centro Shuar Kankaim, (Cangaimine), Rio Kankaim (Cangaime); 20k WNW del Taisha","-77.68","-2.33","500","500",NA,"G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00918982","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","H. S. Irwin","26744","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918982","1970","03","02","Magnoliophyta","Poales","L.","Minas Gerais","Corinto","Ca. 13 km W of Corinto, near Minas Gerais","-44.5663","-18.352","600","600","NY00918982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","602432","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","Charudatan","18","South America","Brazil","sheet",NA,"CV 18. Amostra Sueli ? <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247944' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602432","1995","11","21","Magnoliophyta","Poales","L.","Sergipe","Aracaju","Posto Paty, ca. 40 km N de Aracaju.","-37.0717","-10.9111",NA,NA,"NY00602432_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","01174528","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","C. Baksta","s.n.","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393103' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174528",NA,NA,NA,"Magnoliophyta","Poales","L.","Amazonas",NA,NA,NA,NA,NA,NA,"NY01174528_01 NY01174528_02","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00918986","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","H. A. Weddell","23401","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994881' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918986",NA,NA,NA,"Magnoliophyta","Poales","L.",NA,NA,"Borda de Rio Tocantins.","-47.4832079","-7.3428216",NA,NA,"NY00918986_01","H. T. O'Neill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","01174534","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","G. T. Prance","23672","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1393170' target='other'> <mi>dwc_moreinfo</mi></a>","NY01174534","1975","08","24","Magnoliophyta","Poales","L.","Amazonas",NA,"Vicinity of Tototobi Mission, Yanomano Indian village","-63.65","1.7333",NA,NA,"NY01174534_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","194145","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","M. A. Utitiaj","70","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00194145","1985","09","18","Magnoliophyta","Poales","L.","Morona-Santiago",NA,"El Centro Shuar Tink; cerca Gualaquiza y Bomboiza",NA,NA,"600","600",NA,"T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","602422","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","T. S. dos Santos","2685","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247940' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602422","1973","11","09","Magnoliophyta","Poales","L.","Bahia",NA,"Ilhéus CEPEC.","-39.2273659","-14.771874",NA,NA,"NY00602422_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","602424","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","J. R. Pirani","828","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247941' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602424","1984","04","01","Magnoliophyta","Poales","L.","São Paulo","Penápolis","Rodovia para Braúna, Fazenda Sao Sebastiao.","-50.0697","-21.4203",NA,NA,"NY00602424_01","E. R. Guaglianone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2016-12-16 12:00:00-02","NY","NYBG","44131","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","D. E. Williams","1086","South America","Bolivia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00044131","1989","12","03","Magnoliophyta","Poales",NA,"La Paz","Franz Tamayo","Río Quiquibey. Gredal. Mosetén Indian village ca. 20km upstream from river mouth","-67.5","-14.75","250","250",NA,"G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","602427","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","L. P. de Queiroz","1713","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602427","1987","07","21","Magnoliophyta","Poales","L.","Bahia","Feira de Santana","10 Km NE do entroncamento da BA-052 com a estrada para Jaguarara.","-39.0183","-12.2069",NA,NA,"NY00602427_01","G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2017-08-04 11:45:00-03","NY","NYBG","02618635","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","M. L. S. Guedes","7015","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2926493' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618635","2000","02","29","Magnoliophyta","Poales",NA,"Bahia",NA,"Pilão Arcado: Espinheiro.","-42.5664","-9.8928",NA,NA,"NY02618635_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","668363","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","articulatus","Cyperus articulatus","G. Agostini","1652","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247939' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668363","1973","04","17","Magnoliophyta","Poales","L.","Delta Amacuro",NA,"Camino entre Tucupita (62°03'W - 9°04'N) y Los Güires (61°52'W - 9°14'N). Orillas del caño Mánamo.",NA,NA,"50","50",NA,"G. C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
