"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"88","2021-03-01 16:32:54-03","UNICAMP","UEC","45963","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Semir, J; Chukr, NS; Meneses, NL; Mello-Silva, R; Cavalcanti, TB","cfcr9531","1986","02","23",NA,"Brazil","Minas Gerais","Diamantina","Estrada Conselheiro da Mata - Diamantina, km 166","-43.6002998352051","-18.2493991851807",NA,NA,"Erva até 60 cm de altura, no brejo; com flores amarelas.; Brejo.",NA,"Corrêa, MA",NA,NA,"1997",NA,NA,"11","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:32:54-03","UNICAMP","UEC","138428","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Costa, SM; Cangani, KG","869","2011","01","24",NA,"Brazil","Roraima","Caracaraí","Parque Nacional do Viruá, grade do PPBio","-61.128101348877","1.81611001491547",NA,NA,"Erva palustre, com até 50 cm. Crescendo entre touceiras de gramíneas, indivíduos isolados. Flor de corola lilás/azul com mácula central branca e amarela no lobo inferior.; Campinarana arbustiva a graminosa, N3/L1-L2 (N 1°28'56,1 W 61°","UEC083655","SM Costa",NA,"UEC083655","2011",NA,NA,"08","365858","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:32:54-03","UNICAMP","UEC","154784","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Costa, SM; Cangani, KG","901","2011","01","26",NA,"Brazil","Roraima","Caracaraí","Parque Nacional do Viruá, Mata do Seu Nerí","-61.128101348877","1.81611001491547",NA,NA,"Erva palustre, crescendo até 30 cm. Flor de corola azul/roxa com mácula branca e amarela no lobo inferior da corola; cálice e caule verde a verde-arroxeado; Área extensa de campinarana graminosa com parcos agrupamentos arbustivos entre","UEC083654","Costa, SM",NA,"UEC083654","2011",NA,NA,"08","365858","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:32:54-03","UNICAMP","UEC","100467","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Matsumoto, K; Faria, AD; Aona, LYS; Galvão, C; Belinello, R","31","1997","01","14",NA,"Brazil","São Paulo","Pedregulho","Estrada de terra em Estreito, Campo rupestre, solo úmido.","-47.4700012207031","-20.25",NA,NA,"Pétalas creme.","UEC062108","Anderson, LO",NA,"UEC062108",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-06 09:56:04-03","UFOP","OUPR","31271","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Pedrosa, L.G.","312","2018","05","19",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da Pedra do Sal.","-43.5080986022949","-20.2875003814697",NA,NA,"Erva, ca. 40cm. Flor branca com amarelo. Campo úmido.",NA,"Gonella, P.",NA,NA,"2018",NA,NA,"05","44599","auto","21",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-06 09:56:04-03","UFOP","OUPR","23620","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Badini, J.","s.n.","1977","02","02",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,"Erva, flores amarelas e violáceas. Campo",NA,"Gonella, P.M.",NA,NA,"2011",NA,NA,"04","44599","auto","08",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-06 09:56:04-03","UFOP","OUPR","23622","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Badini, J.","s.n.","1977","01","26",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,"Erva, flores amarelas. Campos úmidos",NA,"Gonella, P.M.",NA,NA,"2011",NA,NA,"04","44599","auto","08",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-06 09:56:04-03","UFOP","OUPR","23619","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Magalhães-Gomes, C.T.; Magalhães-Gomes, F.","s.n.","1897","01","31",NA,"Brasil","Minas Gerais","Ouro Preto","Tripuhy","-43.5080986022949","-20.2875003814697",NA,NA,"Herba aphylla, cor lutea fusca. In humidis. Ex Herb. Magalhães Gomes n. 3174",NA,"Gonella, P.M.",NA,NA,"2011",NA,NA,"04","44599","auto","08",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:31:30-03","MBM","MBM","207670","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Haynes, R.R.","8623",NA,NA,NA,"Southern America","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,"MBM207670",NA,NA,"MBM207670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:31:30-03","MBM","MBM","34706","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Imaguire, N.","49824",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Rio Subaki",NA,NA,NA,NA,NA,"MBM034706","Taylor, P.",NA,"MBM034706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:31:30-03","MBM","MBM","389359","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Saridakis, D.P.; Lozano, E.D.; Lozano, E.D.","280","2013","11","29","Southern America","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado, margem direita do Rio Santo Antônio","-49.668403","-24.169919","790",NA,"Erva terrícola; flores creme com ornamentos lilazes e mancha amarela na giba, folhas fotossintetizantes obovadas e folhas utriculíferas subterrâneas.; Crescendo em substrato orgânico entre gramíneas, sol pleno.","MBM389359","Saridakis, D.P.","790",NA,"2013","-49.668403","-24.169919","12",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:31:30-03","MBM","MBM","389360","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Saridakis, D.P.; Lozano, E.D.; Canestraro, B.K.; Melatti, D.; Lozano, E.D.; Canestraro, B.K.; Melatti, D.","43","2012","11","24","Southern America","Brazil","Paraná","Piraí do Sul","Rodovia PR-151, margem direita da rodovia, ao final do viaduto Joaquim Murtinho","-49.859817","-24.394614","1140",NA,"Corola creme com nervuras arroxeadas, lábio superior com bordas claras, ficando roxo em direção à inserção do pedicelo, lábio inferior com mancha amarela no centro, cálice vináceo, fruto verde; folhas verdes filiformes. Primeira ocor","MBM389360","Saridakis, D.P.","1140",NA,"2012","-49.859817","-24.394614","12",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:31:30-03","MBM","MBM","389361","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Saridakis, D.P.; Lozano, E.D.; Lozano, E.D.","356","2014","02","18","Southern America","Brazil","Paraná","Carambeí","Rio São João, campo úmido na margem esquerda do rio, localidade de Alto Cambé","-50.128664","-24.899497","990",NA,"Herbácea; em fruto; folhas fotossintetizantes e utriculíferas não coletadas. Planta rara no estado.; Crescendo no meio de Poaceae, junto de Utricularia praelonga.","MBM389361","Saridakis, D.P.","990",NA,"2014","-50.128664","-24.899497","02",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:31:30-03","MBM","MBM","389362","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Saridakis, D.P.; Carvalho, J.; Boçom, I.C.; Carvalho, J.; Boçom, I.C.","458","2014","03","16","Southern America","Brazil","Paraná","Ponta Grossa","Cânion do Tibagi, margem esquerda da rodovia BR-376","-49.896244","-25.302272","888",NA,"Erva; em fruto.; Laje de arenito com escorrimento hídrico superficial, 100m da margem esquerda do Rio Tibagi, substrato turfoso, sol pleno.","MBM389362","Saridakis, D.P.","888",NA,"2014","-49.896244","-25.302272","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:31:30-03","MBM","MBM","35708","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36056",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Cuiabá","Rod. BR-364, km 71","-56.0966987609863","-15.5960998535156",NA,NA,NA,"MBM035708","Taylor, P.",NA,"MBM035708",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:31:30-03","MBM","MBM","389358","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Saridakis, D.P.; Dombrowski, L.T.; Motta, J.T.; Cordeiro, J.; Dombrowski, L.T.; Motta, J.T.; Cordeiro, J.","283","2013","12","18","Southern America","Brazil","Paraná","Palmeira","Recanto dos Papagaios, topo do morro após a ponte","-50.0064010620117","-25.4293994903564",NA,NA,"Em fruto. Espécie rara no Paraná (terceira ocorrência). Unicata.; Crescendo junto de Utricularis praelonga.","MBM389358","Saridakis, D.P.",NA,NA,"2013",NA,NA,"12","35166","auto","20",NA,NA,NA,NA,NA,NA,NA
"104","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574036","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Benoist",NA,"1914","7","10",NA,"Guyane française",NA,NA,"Pariacabo.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574036' target='other'> <mi>dwc_moreinfo</mi></a>","P03574036",NA,NA,"P03574036_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1415",NA,NA,NA
"105","2015-09-05 08:35:00-03","MNHN","RECOLNAT_MNHN_P","P00603357","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Hostmann, F.W.R.",NA,"1843",NA,NA,NA,"Surinam",NA,NA,"(Guyane Hollandaise)",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603357' target='other'> <mi>dwc_moreinfo</mi></a>","P00603357","Taylor",NA,"P00603357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"804",NA,NA,NA
"106","2020-07-09 16:22:04-03","MNHN","RECOLNAT_MNHN_P","P00916508","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sarthou, C.",NA,"1988","3","30",NA,"guyane",NA,NA,NA,"-52.7","4.05","411","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00916508' target='other'> <mi>dwc_moreinfo</mi></a>","P00916508","Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248",NA,NA,NA
"107","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574016","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Pulle, A.",NA,"1920","8","3",NA,"Suriname",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574016' target='other'> <mi>dwc_moreinfo</mi></a>","P03574016",NA,NA,"P03574016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"156",NA,NA,NA
"108","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574029","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Oldeman",NA,"1969","6","5",NA,"Guyane française",NA,NA,"Fleuve Oyapock, Saut Armontabo.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574029' target='other'> <mi>dwc_moreinfo</mi></a>","P03574029",NA,NA,"P03574029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"316",NA,NA,NA
"109","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574031","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cremers, G.|Hoff, M.",NA,"1989","6","9",NA,"Guyane française",NA,NA,"Bassin du Kourou.","-52.7","5.01667","20","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574031' target='other'> <mi>dwc_moreinfo</mi></a>","P03574031",NA,NA,"P03574031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10642",NA,NA,NA
"110","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574032","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Preiur",NA,"1840","1","1",NA,"Guyane française",NA,NA,"Ile de Cayenne.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574032' target='other'> <mi>dwc_moreinfo</mi></a>","P03574032",NA,NA,"P03574032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574033","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Benoist, R.",NA,"1913","1","1",NA,"Guyane française",NA,NA,"Gourdonville.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574033' target='other'> <mi>dwc_moreinfo</mi></a>","P03574033",NA,NA,"P03574033_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1526",NA,NA,NA
"112","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574034","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Benoist",NA,"1914","7","10",NA,"Guyane française",NA,NA,"Pariacabo.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574034' target='other'> <mi>dwc_moreinfo</mi></a>","P03574034",NA,NA,"P03574034_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1434",NA,NA,NA
"113","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574035","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Benoist",NA,"1914","1","8",NA,"Guyane française",NA,NA,"Charvein.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574035' target='other'> <mi>dwc_moreinfo</mi></a>","P03574035",NA,NA,"P03574035_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"527",NA,NA,NA
"114","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574037","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Benoist, R.",NA,"1913","10","28",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574037' target='other'> <mi>dwc_moreinfo</mi></a>","P03574037",NA,NA,"P03574037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106",NA,NA,NA
"115","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574038","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.",NA,NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574038' target='other'> <mi>dwc_moreinfo</mi></a>","P03574038",NA,NA,"P03574038_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574039","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Granville",NA,"1970","4","27",NA,"Guyane française",NA,NA,"Rochers ensoleillés du Saut Ouaimicouaré sur le Yaroupi (affluent de l´Oyapock).",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574039' target='other'> <mi>dwc_moreinfo</mi></a>","P03574039",NA,NA,"P03574039_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"495",NA,NA,NA
"117","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574040","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cremers, G.",NA,"1986","3","28",NA,"Guyane française",NA,NA,"Route du Tour de L´Ile de Cayenne, RN 2 au PK 13.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574040' target='other'> <mi>dwc_moreinfo</mi></a>","P03574040",NA,NA,"P03574040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9398",NA,NA,NA
"118","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574041","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Cremers, G.",NA,"1986","4","3",NA,"Guyane française",NA,NA,"Route du Tour de I´ lle de Cayenne, D 5 au PK 30-30,5.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574041' target='other'> <mi>dwc_moreinfo</mi></a>","P03574041",NA,NA,"P03574041_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9454",NA,NA,NA
"119","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574042","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1976","4","8",NA,"Guyane française",NA,NA,"Haut Oyapock, 20 km en aval de Trois Sauts.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574042' target='other'> <mi>dwc_moreinfo</mi></a>","P03574042",NA,NA,"P03574042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4733",NA,NA,NA
"120","2015-09-04 08:06:24-03","MNHN","RECOLNAT_MNHN_P","P03574043","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1977","7","19",NA,"Guyane française",NA,NA,"Sinnamary, route de Ste. Elie; campement Barreli.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574043' target='other'> <mi>dwc_moreinfo</mi></a>","P03574043",NA,NA,"P03574043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5514",NA,NA,NA
"121","2015-09-04 08:06:45-03","MNHN","RECOLNAT_MNHN_P","P03574044","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.",NA,"1977","7","19",NA,"Guyane française",NA,NA,"Sinnamary, route de Ste. Elie; campement Barreli.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574044' target='other'> <mi>dwc_moreinfo</mi></a>","P03574044",NA,NA,"P03574044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5513",NA,NA,NA
"122","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574045","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Forestier, Service",NA,"1950","6","1",NA,"Guyane française",NA,NA,"Cayenne.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574045' target='other'> <mi>dwc_moreinfo</mi></a>","P03574045",NA,NA,"P03574045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3535",NA,NA,NA
"123","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574046","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.|Sastre, F.",NA,"1968","3","28",NA,"Guyane française",NA,NA,"savane à 10 km d´Iracoubo (vers St. Laurent du Maroni).",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574046' target='other'> <mi>dwc_moreinfo</mi></a>","P03574046",NA,NA,"P03574046_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321",NA,NA,NA
"124","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574047","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre, C.|Sastre, F.",NA,"1968","3","23",NA,"Guyane française",NA,NA,"Charvein.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574047' target='other'> <mi>dwc_moreinfo</mi></a>","P03574047",NA,NA,"P03574047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"252",NA,NA,NA
"125","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574048","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Sastre",NA,"1968","2","24",NA,"Guyane française",NA,NA,"Savane route de Stoupan 1km avant crique Macrabo jusqu´au carrefour route de Cayenne.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574048' target='other'> <mi>dwc_moreinfo</mi></a>","P03574048",NA,NA,"P03574048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA
"126","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574050","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Poiteau",NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574050' target='other'> <mi>dwc_moreinfo</mi></a>","P03574050",NA,NA,"P03574050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574051","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Poiteau",NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574051' target='other'> <mi>dwc_moreinfo</mi></a>","P03574051",NA,NA,"P03574051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574052","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Mélinon",NA,"1845","1","1",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574052' target='other'> <mi>dwc_moreinfo</mi></a>","P03574052",NA,NA,"P03574052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA,NA,NA
"129","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574053","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Mélinon",NA,"1842","1","1",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574053' target='other'> <mi>dwc_moreinfo</mi></a>","P03574053",NA,NA,"P03574053_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574054","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Mélinon",NA,"1842","1","1",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574054' target='other'> <mi>dwc_moreinfo</mi></a>","P03574054",NA,NA,"P03574054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574055","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Melinon",NA,"1842","1","1",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574055' target='other'> <mi>dwc_moreinfo</mi></a>","P03574055",NA,NA,"P03574055_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574056","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Leprieur",NA,"1834","1","1",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574056' target='other'> <mi>dwc_moreinfo</mi></a>","P03574056",NA,NA,"P03574056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574057","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Leprieur",NA,"1840","1","1",NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574057' target='other'> <mi>dwc_moreinfo</mi></a>","P03574057",NA,NA,"P03574057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-04 08:06:46-03","MNHN","RECOLNAT_MNHN_P","P03574058","PreservedSpecimen",NA,NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Barbier",NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574058' target='other'> <mi>dwc_moreinfo</mi></a>","P03574058",NA,NA,"P03574058_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
