"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus"
"113","2019-08-27 13:34:17-03","IAP","PACA-AGP","36486","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1948","02",NA,NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,"Habitat: in campestribus subturfosis Fenofase: fruto maturo","PACA036486",NA,NA,NA,"30776","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"114","2019-08-27 13:34:17-03","IAP","PACA-AGP","37909","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1948","11","08",NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"SEM MATERIAL. Habitat: in campestribus siccis graminosis Fenofase: flor e fruto maturo","PACA037909",NA,NA,NA,"29946","auto","1954","Magnoliopsida",NA,NA,NA,"08","17",NA,NA,NA
"115","2019-08-27 13:34:17-03","IAP","PACA-AGP","54678","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","B. Rambo","Rambo, B.",NA,"1954","01","01",NA,"Brasil","RS","São Francisco de Paula","fazenda Englert","-50.5835990905762","-29.4480991363525",NA,"SEM MATERIAL. Habitat: in paludosis Fenofase: flor e fruto","PACA054678",NA,NA,NA,"76715","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"116","2019-08-27 13:34:17-03","IAP","PACA-AGP","49375","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1950","12","18",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"SEM MATERIAL. Habitat: in campestribus dumetosis Fenofase: fruto maturo","PACA049375",NA,NA,NA,"76715","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"117","2019-08-27 13:34:17-03","IAP","PACA-AGP","25860","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1944","01",NA,NA,"Brasil","RS","São Gabriel","Faz. Santa Cecília","-54.3199996948242","-30.3363990783691",NA,"Habitat: in campestribus subhumidis graminosis Fenofase: fruto maturo","PACA025860",NA,NA,NA,"56206","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"118","2019-08-27 13:34:17-03","IAP","PACA-AGP","58114","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","L. B. Smith","Reitz & Klein","983","1953","09","24",NA,"Brasil","SC","Palhoça","Campo do Massiambu","-48.6678009033203","-27.645299911499",NA,"HBR 8842. Flor amarela. Habitat: in arenosis Fenofase: flor Hábito: erva","PACA058114",NA,NA,NA,"31105","auto","1954","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-12-04 11:51:29-03","IAP","PACA-AGP","27990","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","B. Ronsengurtt","B. Rosengurtt","PE-5400","1943","12",NA,NA,"Uruguai",NA,NA,"Juan Jackson, Soriano",NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: fruto submaturo","PACA027990",NA,NA,NA,NA,NA,"1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"120","2019-08-27 13:34:17-03","IAP","PACA-AGP","53361","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1952","11","24",NA,"Brasil","RS","São Luiz","Caaró",NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor e fruto","PACA053361",NA,NA,NA,NA,NA,"1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"121","2019-08-27 13:34:17-03","IAP","PACA-AGP","34959","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1947","01","08",NA,"Brasil","RS","Bom Jesus","Faz. Bernardo Velho","-50.4166984558105","-28.6678009033203",NA,"Habitat: in campestribus saxosis Fenofase: flor e fruto submaturo","PACA034959",NA,NA,NA,"55856","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"122","2019-08-27 13:34:17-03","IAP","PACA-AGP","45355","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1950","01","18",NA,"Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,"Habitat: in campestribus turfosis dumetosis Fenofase: flor e fruto maturo","PACA045355",NA,NA,NA,"55856","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"123","2019-08-27 13:34:17-03","IAP","PACA-AGP","38134","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1948","11","20",NA,"Brasil","RS","Porto Alegre","Porro da Polícia","-51.2299995422363","-30.0331001281738",NA,"Habitat: in campestribus subhumidis graminosis Fenofase: fruto maturo","PACA038134",NA,NA,NA,"29946","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"124","2019-08-27 13:34:17-03","IAP","PACA-AGP","67924","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale","var. oblongifolium","Linum litorale var. oblongifolium","(Urb.) Rogers","G. Hatscbach","R. Kummrow","2387","1983","11","09",NA,"Brasil","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"1m de altura e flor amarela. Habitat: campo, encosta de morro Hábito: erva","PACA067924",NA,"1300","1300","41937","auto","1984","Magnoliopsida",NA,NA,NA,"08",NA,NA,NA,NA
"125","2019-08-27 13:34:17-03","IAP","PACA-AGP","51167","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","L. B. Smith","Hatschbach, G.","1552","1949","10","30",NA,"Brasil","PR","Piraquara","Passo do Cercado","-49.0633010864258","-25.4416999816895",NA,"sicher 18.08.1954 Habitat: in subpaludosis dumetosis Fenofase: flor","PACA051167",NA,NA,NA,"12577","auto","1950","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-08-27 13:34:17-03","IAP","PACA-AGP","4213","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1941","01","15",NA,"Brasil","RS","Barra do Quaraí",NA,"-57.5546989440918","-30.2071990966797",NA,"Habitat: in campestribus arenosis subhumidis Fenofase: fruto maturo","PACA004213",NA,NA,NA,"42332","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"127","2019-08-27 13:34:17-03","IAP","PACA-AGP","8681","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1942","01","14",NA,"Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,"Habitat: in turfosis dumetosis Fenofase: flor","PACA008681",NA,NA,NA,"55856","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"128","2019-08-27 13:34:17-03","IAP","PACA-AGP","45392","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1950","01","18",NA,"Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,"Habitat: in campestribus turfosis dumetosis Fenofase: flor e fruto maturo","PACA045392",NA,NA,NA,"55856","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"129","2019-08-27 13:34:17-03","IAP","PACA-AGP","36486","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1948","02",NA,NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,"Habitat: in campestribus subturfosis Fenofase: fruto maturo","PACA036486",NA,NA,NA,"30776","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"130","2019-08-27 13:34:17-03","IAP","PACA-AGP","37909","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1948","11","08",NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"SEM MATERIAL. Habitat: in campestribus siccis graminosis Fenofase: flor e fruto maturo","PACA037909",NA,NA,NA,"29946","auto","1954","Magnoliopsida",NA,NA,NA,"08","17",NA,NA,NA
"131","2019-08-27 13:34:17-03","IAP","PACA-AGP","54678","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","B. Rambo","Rambo, B.",NA,"1954","01","01",NA,"Brasil","RS","São Francisco de Paula","fazenda Englert","-50.5835990905762","-29.4480991363525",NA,"SEM MATERIAL. Habitat: in paludosis Fenofase: flor e fruto","PACA054678",NA,NA,NA,"76715","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"132","2019-08-27 13:34:17-03","IAP","PACA-AGP","49375","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1950","12","18",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"SEM MATERIAL. Habitat: in campestribus dumetosis Fenofase: fruto maturo","PACA049375",NA,NA,NA,"76715","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"133","2019-08-27 13:34:17-03","IAP","PACA-AGP","25860","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","Emrich-Rambo","Rambo, B.",NA,"1944","01",NA,NA,"Brasil","RS","São Gabriel","Faz. Santa Cecília","-54.3199996948242","-30.3363990783691",NA,"Habitat: in campestribus subhumidis graminosis Fenofase: fruto maturo","PACA025860",NA,NA,NA,"56206","auto","1954","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"134","2019-08-27 13:34:17-03","IAP","PACA-AGP","58114","PreservedSpecimen","Plantae","Magnoliophyta","Geraniales","Linaceae","Linum","litorale",NA,"Linum litorale","A. St.-Hil.","L. B. Smith","Reitz & Klein","983","1953","09","24",NA,"Brasil","SC","Palhoça","Campo do Massiambu","-48.6678009033203","-27.645299911499",NA,"HBR 8842. Flor amarela. Habitat: in arenosis Fenofase: flor Hábito: erva","PACA058114",NA,NA,NA,"31105","auto","1954","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023953","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","G. Hatschbach","J. M. Silva; E. Barbosa, J. M. Cruz","2667","1998","12","1",NA,"Brazil","Parana",NA,"Serra do Araçatuba (Mun. Guaratuba) Paraná, Brazil","-48.5667","-25.9",NA,"Ereta, 30cm, flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023953","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","G. Hatschbach","J. M. Silva; E. Barbosa, J. M. Cruz","2667","1998","12","1",NA,"Brazil","Parana",NA,"Serra do Araçatuba (Mun. Guaratuba) Paraná, Brazil","-48.5667","-25.9",NA,"Ereta, 30cm, flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:32:54-03","UNICAMP","UEC","162168","S","Plantae","Magnoliopsida",NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M.Rogers","Hatschbach, G","Silva, JM; Barbosa, E; Cruz, JM","2667","1998","12","01",NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Ereta 30 cm, flor amarela, campo de altitude.; Campo de altitude.","UEC024666","UEC024666",NA,NA,"41937","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:32:54-03","UNICAMP","UEC","162168","S","Plantae","Magnoliopsida",NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M.Rogers","Hatschbach, G","Silva, JM; Barbosa, E; Cruz, JM","2667","1998","12","01",NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Ereta 30 cm, flor amarela, campo de altitude.; Campo de altitude.","UEC024666","UEC024666",NA,NA,"41937","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-01-17 11:26:18-02","PUCRS","MPUC","13708","S","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale",NA,"M. Sobral",NA,NA,"1997","11","24","South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333",NA,"Vegetação pioneira (F: 86)",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"-50.1744444000","-29.4808333000",NA,NA,"1",NA,NA
"140","2019-01-17 11:26:19-02","PUCRS","MPUC","12150","S","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","A.F. Bellan",NA,NA,"1989","11","26","South America","Brasil","SC","Arroio do Sal",".","-49.8888889","-29.5516667",NA,NA,NA,NA,NA,NA,NA,NA,"2013","Magnoliopsida",NA,"-49.8888889000","-29.5516667000","01","01","1",NA,NA
"141","2019-01-17 11:26:18-02","PUCRS","MPUC","13708","S","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale",NA,"M. Sobral",NA,NA,"1997","11","24","South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333",NA,"Vegetação pioneira (F: 86)",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"-50.1744444000","-29.4808333000",NA,NA,"1",NA,NA
"142","2019-01-17 11:26:19-02","PUCRS","MPUC","12150","S","Plantae",NA,"Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","A.F. Bellan",NA,NA,"1989","11","26","South America","Brasil","SC","Arroio do Sal",".","-49.8888889","-29.5516667",NA,NA,NA,NA,NA,NA,NA,NA,"2013","Magnoliopsida",NA,"-49.8888889000","-29.5516667000","01","01","1",NA,NA
"143","2020-07-07 08:59:33-03","FURB","FURB","50266","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","4090","2014","11","04",NA,"Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666",NA,NA,"FURB50266","FURB50266","1200","1200",NA,NA,"2015",NA,NA,"-48.9544444","-26.0391666",NA,NA,NA,NA,NA
"144","2020-07-07 08:59:33-03","FURB","FURB","50266","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","4090","2014","11","04",NA,"Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666",NA,NA,"FURB50266","FURB50266","1200","1200",NA,NA,"2015",NA,NA,"-48.9544444","-26.0391666",NA,NA,NA,NA,NA
"145","2021-03-16 17:53:21-03","UCS","HUCS","46893","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Gonzatti, F.","Gonzatti, F.","4158","2018","02","24",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Cânion Josafaz - Trilha da Tajuva para a Cachoeira","-50.032764","-29.350542",NA,"erva ereta, flores amareladas; campo seco",NA,NA,"925","925",NA,NA,"2018",NA,NA,"-50.032764","-29.350542","05","04",NA,NA,NA
"146","2021-03-16 17:53:21-03","UCS","HUCS","24114","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Smith, S.F.","Bordin, J.","57","2004","09","04",NA,"Brasil","Rio Grande do Sul","Flores da Cunha",NA,"-51.1817016601562","-29.0289001464844",NA,"terreno baldio",NA,NA,"780","780","18321","auto","2004",NA,NA,NA,NA,"12",NA,NA,NA,NA
"147","2021-03-16 17:53:21-03","UCS","HUCS","16111","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) Rogers","Hatschbach, G.","Silva, J.M.","2768","1998","12","29",NA,"Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,"ereta, flor amarela - Herbário MBM; orla da matinha nebular",NA,NA,NA,NA,"37493","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:53:21-03","UCS","HUCS","46893","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Gonzatti, F.","Gonzatti, F.","4158","2018","02","24",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Cânion Josafaz - Trilha da Tajuva para a Cachoeira","-50.032764","-29.350542",NA,"erva ereta, flores amareladas; campo seco",NA,NA,"925","925",NA,NA,"2018",NA,NA,"-50.032764","-29.350542","05","04",NA,NA,NA
"149","2021-03-16 17:53:21-03","UCS","HUCS","24114","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Smith, S.F.","Bordin, J.","57","2004","09","04",NA,"Brasil","Rio Grande do Sul","Flores da Cunha",NA,"-51.1817016601562","-29.0289001464844",NA,"terreno baldio",NA,NA,"780","780","18321","auto","2004",NA,NA,NA,NA,"12",NA,NA,NA,NA
"150","2021-03-16 17:53:21-03","UCS","HUCS","16111","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) Rogers","Hatschbach, G.","Silva, J.M.","2768","1998","12","29",NA,"Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,"ereta, flor amarela - Herbário MBM; orla da matinha nebular",NA,NA,NA,NA,"37493","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-16 08:39:46-03","UTFPR","HCF","16319","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","E. Barboza","A.C. Cervi","10026","2013","11","04",NA,"Brasil","SC","Rancho Queimado",NA,"-49.0375","-27.688889",NA,"herbácea, flores amarelas.",NA,NA,"840","840",NA,NA,"2013",NA,NA,"49°02'15 W","27°41'20 S","12","03",NA,NA,NA
"152","2019-08-16 08:39:46-03","UTFPR","HCF","13228","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","E. Barboza","M.G. Caxambu","4971","2013","11","28",NA,"Brasil","PR","Tibagi","Sítio Sete Quedas","-50.260583","-24.583556",NA,"erva ca. 0,60 m, heliófita. Flores amarelas.",NA,NA,"1089","1089",NA,NA,"2014",NA,NA,"50°15'38,1 W","24°35'00,8 S",NA,NA,NA,NA,NA
"153","2019-08-16 08:39:46-03","UTFPR","HCF","22882","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","E. Barboza","E. Barboza","3988","2013","10","26",NA,"Brasil","PR","Tibagi","Fazenda Pinheirinho","-50.273611","-24.631389",NA,"subarbusto, 70 cm, flor amarela. Campo sujo.",NA,NA,"1067","1067",NA,NA,"2013",NA,NA,"50°16'25 W","24°37'53 S","10",NA,NA,NA,NA
"154","2019-08-16 08:39:46-03","UTFPR","HCF","14124","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"L.T. Dombrowski","6209",NA,NA,NA,NA,"Brasil","PR","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"em campo-frequente.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-19 17:39:12-03","UTFPR","HCF","29752","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","B. Rambo","G. Tessmann","2692","1947","12","05",NA,"Brasil","PR","Quatro Barras","Florestal","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"17116","auto","1948",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-08-16 08:39:46-03","UTFPR","HCF","16319","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","E. Barboza","A.C. Cervi","10026","2013","11","04",NA,"Brasil","SC","Rancho Queimado",NA,"-49.0375","-27.688889",NA,"herbácea, flores amarelas.",NA,NA,"840","840",NA,NA,"2013",NA,NA,"49°02'15 W","27°41'20 S","12","03",NA,NA,NA
"157","2019-08-16 08:39:46-03","UTFPR","HCF","13228","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","E. Barboza","M.G. Caxambu","4971","2013","11","28",NA,"Brasil","PR","Tibagi","Sítio Sete Quedas","-50.260583","-24.583556",NA,"erva ca. 0,60 m, heliófita. Flores amarelas.",NA,NA,"1089","1089",NA,NA,"2014",NA,NA,"50°15'38,1 W","24°35'00,8 S",NA,NA,NA,NA,NA
"158","2019-08-16 08:39:46-03","UTFPR","HCF","22882","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","E. Barboza","E. Barboza","3988","2013","10","26",NA,"Brasil","PR","Tibagi","Fazenda Pinheirinho","-50.273611","-24.631389",NA,"subarbusto, 70 cm, flor amarela. Campo sujo.",NA,NA,"1067","1067",NA,NA,"2013",NA,NA,"50°16'25 W","24°37'53 S","10",NA,NA,NA,NA
"159","2019-08-16 08:39:46-03","UTFPR","HCF","14124","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"L.T. Dombrowski","6209",NA,NA,NA,NA,"Brasil","PR","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"em campo-frequente.",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-19 17:39:12-03","UTFPR","HCF","29752","S","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","B. Rambo","G. Tessmann","2692","1947","12","05",NA,"Brasil","PR","Quatro Barras","Florestal","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"17116","auto","1948",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:31:37-03","MBM","MBM","19772","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Soares-Silva, J.P.","Hatschbach, G.","22809","1969","11","01","Southern America","Brazil","Paraná","Balsa Nova","Serra Santana","-49.6356010437012","-25.5839004516602",NA,"Flor amarela.; Do brejo.","MBM019772","MBM019772",NA,NA,"27346","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"162","2020-12-21 16:31:37-03","MBM","MBM","39282","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Rogers, C.M.","Hatschbach, G.","7483",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Atuba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM039282","MBM039282",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:31:37-03","MBM","MBM","217799","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Silva, J.M.; Poliquesi, C.B.; Santos, E.P. dos; Poliquesi, C.B.; Santos, E.P. dos","1497","1995","09","15","Southern America","Brazil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Ereta, flor amarela; Campo de altitude, solo turfoso.","MBM217799","MBM217799","1350","1350","41937","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"164","2020-12-21 16:31:37-03","MBM","MBM","233058","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Santos, E.P.; et al.; et al.","269",NA,NA,NA,"Southern America","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM233058","MBM233058",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:31:39-03","MBM","MBM","91925","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Kummrow, R.","2387","1983","11","09","Southern America","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM091925","MBM091925",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:31:37-03","MBM","MBM","256002","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Santos, E.P.","Santos, E.P.; et al.; et al.","820","1999","11","19","Southern America","Brazil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"MBM256002","MBM256002",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
