"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","stateProvince","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"43","2019-10-09 11:10:31-03","UFBA","ALCB","127991","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Bautista, HP","2850","Southern America","Brasil","Na margem direita do riacho Toborou, próximo à sede do município.",NA,"1,20 m, flores creme. Raro.; Campo Rupestre.","ALCB045098","ALCB045098","1998","Bahia","09","27","Piatã","-41.7728004455566","-13.1519002914429","1200","Ortiz, S","1200",NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA,NA
"44","2019-10-09 11:10:31-03","UFBA","ALCB","106615","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Franco, IM; Marques, D; Araújo, MI; Silva, KR","1053","Southern America","Brasil","Parque Estadual do Biribiri",NA,"Invólucro esverdeado, flores brancas, anteras vináceas.; borda de mata na beira da estrada.",NA,NA,"2012","Minas Gerais","06","28","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Quaresma, AS",NA,"2012","07",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"45","2020-02-08 08:50:13-03","NBC","NL-BOTANY","WAG.1876751","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach GG",NA,"Southern America","Brazil","Grao-Mogol, arredores, Minas Gerais.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1876751 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1876751","NL-WAG1876751","1978",NA,"07","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"46","2020-11-04 11:01:42-03","ESALQ","ESA","32543","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Scalon, V.R.","11645.0",NA,"Brasil","Serra do Cipó. Fazenda Cachoeira da Capivara. Campo arenoso com afloramentos rochosos.",NA,"Subarbusto; capítulos jovens avermelhados.","ESA032543","ESA032543","1996","Minas Gerais","07","04","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Fernandes, A.C.",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"47","2020-11-04 11:01:42-03","ESALQ","ESA","77563","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Souza, V.C.; Araújo, A.O.; Romão, G.O.; Elias, S.I.; Sampaio, D.","28065.0",NA,"Brasil","Camarinhas. Campo rupestre.",NA,"Arbusto, ca. 1,8 m alt.; flores creme.","ESA077563","ESA077563","2002","Minas Gerais","02","20","Ouro Preto","-43.303",NA,"1400","Hind, N.","1400","2002","12","-43,303","-20,368,889",NA,NA,NA,"06",NA,NA,NA
"48","2020-11-04 11:01:42-03","ESALQ","ESA","73755","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25504.0",NA,"Brasil","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 20 km de Joaquim Felício. 17o41'51S, 44o15'46W. 1100 m.s.m. Afloramento rochoso com campo arenoso adjacente.",NA,"Arbusto, ca. 1,8 m alt.; capítulos creme. Entre rochas.","ESA073755",NA,"2001","Minas Gerais","07","09","Joaquim Felício","-442.675","-176.975","1100","Nakajima, J.","1100",NA,NA,"-442,675","-176,975",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:01:42-03","ESALQ","ESA","94704","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Souza, V.C.; Savassi-Coutinho, A.P.; Ferreira, M.A.P.; Rando, J.G.","33832.0",NA,"Brasil","Serra da Moeda. Campo rupestre.",NA,"Arbusto, ca. 1,5m alt., capítulos creme.","ESA094704","ESA094704","2006","Minas Gerais","01","09","Moeda","-44.0527992248535","-20.3330993652344",NA,"Fernandes, A.C.",NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA
"50","2020-11-04 11:01:42-03","ESALQ","ESA","101091","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"Ferreira, F.M.","848.0",NA,"Brasil",NA,NA,NA,"ESA101091","ESA101091","2005","Minas Gerais","02","02","Baependi","-44.8899993896484","-21.9589004516602",NA,"Teles, A.M.",NA,"2005","02",NA,NA,"29865","auto",NA,"14",NA,NA,NA
"51","2020-11-04 11:01:42-03","ESALQ","ESA","33014","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11981.0",NA,"Brasil","7 Km de Diamantina em direção a Curvelo. Campo rupestre.",NA,"Subarbusto, ca. 40 cm alt.; flores creme.","ESA033014","ESA033014","1996","Minas Gerais","07","06","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Hind, N.",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"52","2021-01-24 13:06:29-03","MN","R","231997","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Souza, V.C. 23586; Souza, J.P.; Forster, W. & Mazine, F.F.",NA,NA,"Brasil","Parque Nacional do caparaó",NA,NA,"R010033856",NA,"2000","Minas Gerais","02","21","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,"Fernandes, A.C.",NA,"2012",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA
"53","2020-10-21 18:50:19-03","UFJF","CESJ","1377","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","L. Roth","CESJ1377","América do Sul","Brasil","Serra do Curral",NA,"Arbusto do cerrado-mata, flores verde-sujo, 2m.","CESJ001377","CESJ001377","1955","Minas Gerais","07","28","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"A.C. Fernandes",NA,"2011","10",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"54","2019-11-21 14:31:53-03","UFJF","CESJ","1812","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","L. Roth","CESJ1812","América do Sul","Brasil","Pico do Cauê",NA,"Arbusto do Cerrado, na encosta do morro.","CESJ001812","CESJ001812","1962","Minas Gerais","07","06","Itabira","-43.2268981933594","-19.6191997528076",NA,"A.C. Fernandes",NA,"2011","10",NA,NA,"33779","auto",NA,NA,NA,NA,NA
"55","2020-10-21 18:50:19-03","UFJF","CESJ","1378","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","L. Roth","CESJ1378","América do Sul","Brasil","Serra do Curral",NA,"Arbusto do cerrado sujo, 1-2 m, flores com tom lilás.","CESJ001378","CESJ001378","1955","Minas Gerais","08","18","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"A.C. Fernandes",NA,"2011","10",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"56","2021-03-01 16:24:27-03","UNICAMP","UEC","105215","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vieira, CM; et al.","61",NA,"Brazil","Reserva Ecológica Municipal de Macaé de Cima, caminho para os Pirineus",NA,"Arbusto 2m, folhas discolores verdes, brácteas verdes, papus e corola alvos, folhas odoríferas","UEC125097","UEC125097","1989","Rio de Janeiro","08","16","Nova Friburgo","-42.05","-22","1100","Esteves, RL","1100","2002","07","-42.05","-22",NA,NA,NA,"11",NA,NA,NA
"57","2021-03-01 16:24:27-03","UNICAMP","UEC","66797","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Pirani, JR; Mello-Silva, R; Zappi, DC","10365",NA,"Brazil","Rodovia Belo Horizonte-Conceição do Mato Dentro, km 135, bifurcação da Rodovia para Morro do Pilar",NA,"Arbusto, ca. 2m alt., pouco ramificado, inflorescência avermelhada, brácteas involucrais verdes, flores alvas com anteras castanhas e longos estigmas alvos; intensamente perfumadas; Entre grandes rochas","UEC125095","UEC125095","1987","Minas Gerais","07","22","Santana do Riacho","-43.5","-19.216667","1350","Fernandes, AC","1350","2013","11","-43.5","-19.216667",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:24:27-03","UNICAMP","UEC","89935","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Coradin, L; et al.","8551",NA,"Brazil","Estrada Lençois-Seabra (BR-242), km 8",NA,"Arbusto ereto de 1m, flor creme; frequente; Campo rupestre, solo arenoso, relevo ondulado","UEC125094","UEC125094","1992","Bahia","09","10","Lençóis","-41.416667","-12.466667","700","Nakajima, JN","700","2015","10","-41.416667","-12.466667",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:24:27-03","UNICAMP","UEC","52463","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carvalho, AM; et al.","2140",NA,"Brazil","Serra do Caraca, arredores do Colégio do Caraca",NA,"Subarbusto ca. 0.7m de altura, folhas e ramos com pilosidade algo ferrugínea, capítulos de flores alvas; Cerrado, campos e vegetação arbórea em locais úmidos, mata ciliar","UEC125096","UEC125096","1986","Minas Gerais","01","26","Barão de Cocais","-43.4872016906738","-19.94580078125",NA,"Teles, AM",NA,"2007","09",NA,NA,"21378","auto",NA,"18",NA,NA,NA
"60","2021-03-01 16:24:27-03","UNICAMP","UEC","171606","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Souza, HC; et al.","10909",NA,"Brazil","Parque Estadual de Ibitipoca.",NA,"Arbusto 1,80m. Flores amarelo-esverdeadas.; Mata pluvial Montana.","UEC041354","UEC041354","1987","Minas Gerais","08","27","Lima Duarte","-43.793098449707","-21.8425006866455",NA,"Nakajima, JN",NA,"2016","06",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"61","2021-03-01 16:24:27-03","UNICAMP","UEC","114193","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Magalhães, M","1073",NA,"Brazil","Pedra de Amolar - Serra de Ouro Preto",NA,"Arbusto 1,00 m; Flor: violacea; Frequência: pouco; Campo","UEC031798","UEC031798","1942","Minas Gerais","01","15","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Fernandes, AC",NA,"2015","10",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"62","2021-03-01 16:24:27-03","UNICAMP","UEC","66062","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Pereira, M; Lucca, M","822",NA,"Brazil","P.N. Serra do Cipó, a +/- 3 km da portaria Alto Palácio do IBAMA, na região das canelas de ema gigantes",NA,"Arbustivo, inflorescência branca; Campo rupestre (afloramento rochoso)","UEC125098","UEC125098","1992","Minas Gerais","08","16","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Esteves, RL",NA,"2000","10",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"63","2021-03-01 16:24:27-03","UNICAMP","UEC","111796","S","Plantae","Magnoliopsida",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Romero, R; Nakajima, JN; Oliveira, R; Oliveira, PE; Schiavini, I","2418",NA,"Brazil","Estrada para Sacramento, ca. 2km da sede administrativa, PARNA Serra da Canastra",NA,"Arbusto, ca. 1.5m, brácteas marrons, corola e estigma róseos; Campo rupestre, beira de estrada","UEC125099","UEC125099","1995","Minas Gerais","07","15","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,"Esteves, RL",NA,"2002","07",NA,NA,"57119","auto",NA,"11",NA,NA,NA
"64","2019-11-05 16:44:54-03","UFOP","OUPR","14306","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","s.col.","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"Lisboa, M.A.",NA,"1957","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-05 16:44:54-03","UFOP","OUPR","32307","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Onésimo, C.M.G.; Messias, M.C.T.B.","38",NA,"Brasil","APA Estadual Cachoeira das Andorinhas, Experimento com topsoil (área degradada), Serra da Brígida",NA,"Arbusto, 1,30 m aprox., flores roxas. Campo rupestre, afloramento ferruginoso",NA,NA,"2018","Minas Gerais","02","21","Ouro Preto","-43.503267","-20.362889","1482","Messias, M.C.T.B.","1482","2018","02","-43.503267","-20.362889",NA,NA,NA,"21",NA,NA,NA
"66","2020-03-12 10:29:00-03","UFOP","OUPR","33937","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Dias, D.D.; Messias, M.C.T.B.","40",NA,"Brasil","APA Cachoeira das Andorinhas, Serra da Brígida. No topsoil dentro da área minerada e abandonada.",NA,"Arbusto ca. 1,50 m; flores passadas castanhas.",NA,NA,"2017","Minas Gerais","01","25","Ouro Preto","-43.503267","-20.3629","1470","Messias, M.C.T.B.","1470","2017","01","-43.503267","-20.3629",NA,NA,NA,"30",NA,NA,NA
"67","2019-11-05 16:44:54-03","UFOP","OUPR","2233","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Silva, J.L.","s.n.",NA,"Brasil","Serra da Moeda",NA,NA,NA,NA,"1986","Minas Gerais","07","30","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"68","2019-11-05 16:44:54-03","UFOP","OUPR","14307","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Badini, J.","s.n.",NA,"Brasil","Cachoeira das Androinhas",NA,NA,NA,NA,"1972","Minas Gerais","06","01","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Lisboa, M.A.",NA,"1972","06",NA,NA,"44599","auto",NA,"02",NA,NA,NA
"69","2019-11-05 16:44:54-03","UFOP","OUPR","14309","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Badini, J.; Zurlo, M.A.","s.n.",NA,"Brasil","Cachoeira das Androinhas",NA,"Campo. Arbusto. Flores pálidas",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Badini, J.",NA,"1972","06",NA,NA,"44599","auto",NA,"01",NA,NA,NA
"70","2019-11-05 16:44:54-03","UFOP","OUPR","14305","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Lisboa, M.A.","s.n.",NA,"Brasil","Camarinhas",NA,NA,NA,NA,"1976","Minas Gerais","06","09","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Lisboa, M.A.",NA,"1976","06",NA,NA,"44599","auto",NA,"19",NA,NA,NA
"71","2019-11-05 16:44:54-03","UFOP","OUPR","14310","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Zurlo, M.A.; Badini, J.","s.n.",NA,"Brasil","Camarinhas",NA,"Campo. Arbusto.",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Zurlo, M.A.",NA,"1969",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"72","2019-11-05 16:44:54-03","UFOP","OUPR","14311","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Zurlo, M.A.","s.n.",NA,"Brasil","Camarinhas",NA,"Campo. Arbusto. Flores pálidas",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Zurlo, M.A.",NA,"1970",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"73","2019-11-05 16:44:54-03","UFOP","OUPR","14303","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","s.col.","s.n.",NA,"Brasil","Falcão",NA,"Campo. Arbusto. Flores pálidas",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Badini, J.",NA,"1941",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"74","2019-11-05 16:44:54-03","UFOP","OUPR","14301","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","s.col.","s.n.",NA,"Brasil","Itacolomi",NA,"Campo. Arbusto. Flores pálidas",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Peron, M.V.",NA,"1988","01",NA,NA,"44599","auto",NA,"27",NA,NA,NA
"75","2019-11-05 16:44:54-03","UFOP","OUPR","14302","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","s.col.","s.n.",NA,"Brasil","Itacolomi",NA,"Campo. Arbusto. Flores roseas",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Badini, J.",NA,"1942","07",NA,NA,"44599","auto",NA,"05",NA,NA,NA
"76","2019-11-05 16:44:54-03","UFOP","OUPR","14308","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Lisboa, M.A.","s.n.",NA,"Brasil","Itacolomi",NA,NA,NA,NA,"1972","Minas Gerais","08","19","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Lisboa, M.A.",NA,"1972","08",NA,NA,"44599","auto",NA,"30",NA,NA,NA
"77","2019-11-05 16:44:54-03","UFOP","OUPR","14513","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Lisboa, M.A.","s.n.",NA,"Brasil","Morro de São João",NA,NA,NA,NA,"1957","Minas Gerais","01",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Fernandes, A.C.",NA,"2014","03",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"78","2019-11-05 16:44:54-03","UFOP","OUPR","32049","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Pedrosa, L.G.","917",NA,"Brasil","Parque Estadual do Itacolomi, Região do Calais.",NA,"Subarbusto, ca. 1,2m. Ramos ferrugíneos. Flores alvas. Campo rupestre.",NA,NA,"2018","Minas Gerais","10","28","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Pedrosa, L.G.",NA,"2018","10",NA,NA,"44599","auto",NA,"28",NA,NA,NA
"79","2019-11-05 16:44:54-03","UFOP","OUPR","14312","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","s.col.","s.n.",NA,"Brasil","Rodrigo Silva",NA,"Campo. Arbusto. Flores pálidas",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Badini, J.",NA,"1941",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"80","2019-11-05 16:44:54-03","UFOP","OUPR","21890","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Messias, M.C.T.B.; Ataíde, E.S.","2152",NA,"Brasil","Serra de Antônio Pereira, Samarco",NA,"Final de frutificação. Frutos secos paleáceos. Em campos sujos sobre itabirito",NA,NA,"2008","Minas Gerais","08","15","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Messias, M.C.T.B.",NA,"2008","08",NA,NA,"44599","auto",NA,"15",NA,NA,NA
"81","2019-11-05 16:44:54-03","UFOP","OUPR","20786","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1653",NA,"Brasil","Serra de Antônio Pereira, Samarco",NA,"Em campo rupestre. Erva",NA,NA,"2007","Minas Gerais","12","05","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Messias, M.C.T.B.",NA,"2008","09",NA,NA,"44599","auto",NA,"21",NA,NA,NA
"82","2019-11-05 16:44:54-03","UFOP","OUPR","14304","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Zurlo, M.A.","s.n.",NA,"Brasil","Serra de Ouro Preto",NA,"Cerrado. Arbusto. Flores pálidas",NA,NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Zurlo, M.A.",NA,"1970",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"83","2019-12-06 19:29:15-03","UFES","VIES","28362","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Bautista, H.P.","2218",NA,"Brasil","Três Morros, próximo à fazenda Porteiras Folha Cartográfica SD.24-V-C-I Coordenada Coletada.",NA,NA,"VIES028362","VIES028362","1997","Bahia",NA,NA,"Piatã","-41.884167","-13.062222","1390","Rodríguez-Oubiña, J.","1390","2000",NA,"41º53'3''W","13º3'44''S",NA,NA,NA,NA,NA,NA,NA
"84","2020-06-29 09:29:32-03","UFRRJ","RBR","45948","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","G.T.R. Alves","s/n",NA,"Brasil","Divisor de águas da montanha, árvores de pequeno diâmetro, dossel descontínuo, presença de bambus e lianas. Solo argiloso coberto por serrapilheira.",NA,NA,"RBR00045948",NA,"2013","Rio de Janeiro","11","07","Bom Jardim","-42.3","-22.139722","794","M. Gomes","794","2018","04","42º18'W","22º8'23''S",NA,NA,NA,"03",NA,NA,NA
"85","2020-06-29 09:29:32-03","UFRRJ","RBR","45949","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","G.T.R. Alves","s/n",NA,"Brasil","Divisor de águas da montanha, árvores de pequeno diâmetro, dossel descontínuo, presença de bambus e lianas. Solo argiloso coberto por serrapilheira.",NA,NA,"RBR00045949",NA,"2013","Rio de Janeiro","11","07","Bom Jardim","-42.3","-22.139722","794","M. Gomes","794","2018","04","42º18'W","22º8'23''S",NA,NA,NA,"03",NA,NA,NA
"86","2020-06-29 09:29:32-03","UFRRJ","RBR","45950","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","G.T.R. Alves","s/n",NA,"Brasil","Divisor de águas da montanha, árvores de pequeno diâmetro, dossel descontínuo, presença de bambus e lianas. Solo argiloso coberto por serrapilheira.",NA,NA,"RBR00045950",NA,"2013","Rio de Janeiro","11","07","Bom Jardim","-42.3","-22.139722","794","M. Gomes","794","2018","04","42º18'W","22º8'23''S",NA,NA,NA,"03",NA,NA,NA
"87","2019-11-01 15:28:01-03","PUC-RIO","FCAB","3890","PreservedSpecimen","Plantae",NA,"Angiospermae","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","T.S.M. Grandi; Jane A. Paula; J.C. Siqueira","1898",NA,"Brasil","Serra da Piedade",NA,"Campos rupestre. Subarbustivo.&nf;Lat.: 19°49' S / Long.: 43°40' W.","003890",NA,"1985","Minas Gerais","08","15","Caeté","-43.6697006225586","-19.8799991607666",NA,"D.J.N. Hind",NA,"1996","07",NA,NA,"22051","auto",NA,"23",NA,NA,NA
"88","2018-04-24 14:12:37-03","MNHN","RECOLNAT_MNHN_P","P00148882","PreservedSpecimen",NA,NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Claussen, P.",NA,NA,"Brésil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148882' target='other'> <mi>dwc_moreinfo</mi></a>","P00148882","P00148882_01","1841",NA,NA,NA,NA,NA,NA,NA,"Esteves",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1203",NA,NA
"89","2018-04-24 14:12:37-03","MNHN","RECOLNAT_MNHN_P","P00148883","PreservedSpecimen",NA,NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Claussen, P.",NA,NA,"Brésil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148883' target='other'> <mi>dwc_moreinfo</mi></a>","P00148883","P00148883_01","1841",NA,NA,NA,NA,NA,NA,NA,"Esteves",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1203",NA,NA
