"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"12","2021-03-15 16:37:00-03","NY","NYBG","573464","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"G. G. Hatschbach","19837","1968","09","24","South America","Brazil","Campo Novo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573464","Magnoliophyta","Lamiales","Moldenke","Paraná","-52.4158","-25.4081","NY00573464_01","H. N. Moldenke","Laranjeiras do Sul","brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","573466","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Rodrigues","457","1910","09","01","South America","Argentina",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79841' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573466","Magnoliophyta","Lamiales","Moldenke","Misiones",NA,NA,NA,"H. N. Moldenke",NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","884590","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"J. C. Lindeman","3326","1966","11","22","South America","Brazil","High bank of Rio Iguaçu, E of ferry in road to Capanema.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961946' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884590","Magnoliophyta","Lamiales","Moldenke","Paraná",NA,NA,"NY00884590_01","H. N. Moldenke",NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","573465","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"J. de C. Novaes","s.n.","1918","05",NA,"South America","Brazil","Campinas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573465","Magnoliophyta","Lamiales","Moldenke","São Paulo","-47.039738","-22.887661","NY00573465_01","H. N. Moldenke","Campinas","brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","573463","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"G. G. Hatschbach","22189","1969","09","16","South America","Brazil","Fda. S. Manoel (Pôrto Rico)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573463","Magnoliophyta","Lamiales","Moldenke","Paraná","-53.2667","-22.7722","NY00573463_01","H. N. Moldenke","Porto Rico","brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","573464","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"G. G. Hatschbach","19837","1968","09","24","South America","Brazil","Campo Novo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573464","Magnoliophyta","Lamiales","Moldenke","Paraná","-52.4158","-25.4081","NY00573464_01","H. N. Moldenke","Laranjeiras do Sul","brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","573466","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Rodrigues","457","1910","09","01","South America","Argentina",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79841' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573466","Magnoliophyta","Lamiales","Moldenke","Misiones",NA,NA,NA,"H. N. Moldenke",NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","884590","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"J. C. Lindeman","3326","1966","11","22","South America","Brazil","High bank of Rio Iguaçu, E of ferry in road to Capanema.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961946' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884590","Magnoliophyta","Lamiales","Moldenke","Paraná",NA,NA,"NY00884590_01","H. N. Moldenke",NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","573465","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"J. de C. Novaes","s.n.","1918","05",NA,"South America","Brazil","Campinas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573465","Magnoliophyta","Lamiales","Moldenke","São Paulo","-47.039738","-22.887661","NY00573465_01","H. N. Moldenke","Campinas","brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","573463","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"G. G. Hatschbach","22189","1969","09","16","South America","Brazil","Fda. S. Manoel (Pôrto Rico)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573463","Magnoliophyta","Lamiales","Moldenke","Paraná","-53.2667","-22.7722","NY00573463_01","H. N. Moldenke","Porto Rico","brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-02-18 09:29:55-03","UNESP-IBB","BOTU","25066","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Francisco, E.M.",NA,"1999","12","14",NA,"Brasil",NA,NA,NA,"Árvore 5m, frutos imaturos verdes.","BOTU025066",NA,NA,"Vell.","Paraná",NA,NA,NA,"França, F.","Rolândia",NA,"2006","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-11-24 17:10:44-03","UTFPR","DVPR","5721","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Francisco, EM","319","2008","10","08",NA,"Brasil","Fazenda Santo Antônio (Antiga faz.. Ferraz).",NA,NA,"6 m alt, flor verde.; Interior da mata.","DVPR005721","Magnoliophyta",NA,"Vell.","Paraná","-51.09","-23.09",NA,"Rossetto, EFS","Sertanopólis",NA,"2018","-51.09","-23.09","06",NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-11-24 17:10:44-03","UTFPR","DVPR","5515","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Rocha Filho, JA; Piva, J; Machado, C","551","2018","01","22",NA,"Brasil","Estrada paralela entre o Córrego Aparecida e o Rio Monteiro.",NA,NA,"Árvore 5,5 m. Frutos carnosos, imaturos, verdes. Tricomas ferrugíneos nos ramos terminais e nos períolos. Ponto 478.; Fragmento estreito de Floresta Estacional Semidecidual meio à coberturas de atividades agrárias e capoeira. Associaç","DVPR005515","Magnoliophyta",NA,"Vell.","Paraná","-53.3731","-25.2818",NA,"Silva, DR","Capitão Leonidas Marques",NA,"2018","-53.3731","-25.2818","03","09","298","298",NA,NA,NA,NA,NA
"25","2020-11-24 17:10:44-03","UTFPR","DVPR","5817","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Rocha Filho, JA; Piva, J; Machado, C","599","2018","02","01",NA,"Brasil","Mata do córrego da Fazenda Nossa Senhora Aparecida , Próxima à futura área de conservação.",NA,NA,"Árvore 7 m. Ramos jovens pilosos. Frutos carnosos, imaturos, verdes. Tricomos presentes nos ramos terminais, folhas, pedicelos e nas cúpulas dos frutos. Ponto 573.; Floresta secundária em estágio avançado de sucessão ocorrendo sobre a","DVPR005817","Magnoliophyta",NA,"Vell.","Paraná","-53.3631","-25.3442",NA,"Silva, DR","Capanema",NA,"2018","-53.3631","-25.3442","03","15","281","281",NA,NA,NA,NA,NA
"26","2020-11-24 17:10:44-03","UTFPR","DVPR","4967","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Caxambu, MG; et al.","3425","2011","09","01",NA,"Brasil","Estação Ecológica Luiziana.",NA,NA,"arvoreta heliófita ca. 4,5m. Botões florais verdes.; Relevo: ondulado.","DVPR004967","Magnoliophyta",NA,"Vell.","Paraná","-52.27312","-24.31223",NA,"Caxambu, MG","Luiziana",NA,"2011","-52.27312","-24.31223","09","22","661","661",NA,NA,NA,NA,NA
"27","2020-11-24 17:10:44-03","UTFPR","DVPR","743","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Lima, ALP; et al.","s.n.","2011","11","03",NA,"Brasil","UTFPR",NA,NA,"Árvore 4 m, flor branca, folha glabra.","DVPR000743","Magnoliophyta",NA,"Vell.","Paraná","-53.057201385498","-25.7336006164551","DVPR000743","Estevan, DA","Dois Vizinhos",NA,"2011",NA,NA,"11","03",NA,NA,"19637","auto",NA,NA,NA
"28","2020-11-24 17:10:44-03","UTFPR","DVPR","717","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Oliveira, FLR; et al.","s.n.","2011","09","15",NA,"Brasil","UTFPR",NA,NA,"Árvore de 8 m, flor branca, folha verde.","DVPR000717","Magnoliophyta",NA,"Vell.","Paraná","-53.057201385498","-25.7336006164551","DVPR000717","Estevan, DA","Dois Vizinhos",NA,"2011",NA,NA,"10","27",NA,NA,"19637","auto",NA,NA,NA
"29","2020-11-24 17:10:44-03","UTFPR","DVPR","685","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Máximo, NJ; et al.","s.n.","2011","10","03",NA,"Brasil","UTFPR - arboreto",NA,NA,"Árvore 8 m, folha de cor verde, flor em fascículos de cor branca.","DVPR000685","Magnoliophyta",NA,"Vell.","Paraná","-53.057201385498","-25.7336006164551","DVPR000685","Estevan, DA","Dois Vizinhos",NA,"2011",NA,NA,"10","26",NA,NA,"19637","auto",NA,NA,NA
"30","2020-11-24 17:10:44-03","UTFPR","DVPR","469","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Cotarelli, VM; Zaparoli, AMM","s.n.","2004","10","28",NA,"Brasil","Parque Municipal Arthur Thomas",NA,NA,"Árvore 4 m, inflorescência com flores marrons e botões verde escuros.","DVPR000469","Magnoliophyta",NA,"Vell.","Paraná","-51.1627998352051","-23.3103008270264","DVPR000469","Dias, MC","Londrina",NA,"2005",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA
"31","2019-12-04 15:25:17-03","PUCPR","HUCP","19498","S","Plantae","Lamiaceae","Aegiphila","mediterranea","Aegiphila mediterranea",NA,"Bolson, M","078","2007","11","07",NA,"Brasil","Refúgio Biológico Bela Vista",NA,NA,NA,"HUCP00019204","Eudicotiledonea",NA,"Vell.","Paraná","-54.5881004333496","-25.5478000640869","HUCP00019204",NA,"Foz do Iguaçu",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA
"32","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752103","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","04","05","Southern America","Brazil","Brasiliae Australis, Est. Paraná, S of airstrip at Fazenda Lagoa, 15 km E of S Tomé.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752103",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752103",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"33","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752104","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","06","23","Southern America","Brazil","Brasiliae Australis, Est. Paraná, forest on slope bordering on varzea of Rio Paraná near Porto Eyington.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752104",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752104",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"34","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752105","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","06","17","Southern America","Brazil","Brasiliae Australis, Est. Paraná, forest N of Xambre.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752105",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752105",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"35","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752106","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","06","22","Southern America","Brazil","Brasiliae Australis, Est. Paraná, forest on slope bordering on varzea of Rio Paraná near Porto Byington.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752106",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752106",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"36","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752107","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","11","08","Southern America","Brazil","Brasiliae Australis, Est. Parana, Araucaria forest with abundant Cyathea, S of road, 10 km E of Campo Novo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752107",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752107",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"37","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752108","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","11","22","Southern America","Brazil","Brasiliae Australis, Est. Paraná, high bank of Rio Iguacu, E of ferry in road to Capanema.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752108 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752108",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752108",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"38","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752109","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","11","23","Southern America","Brazil","Brasiliae Australis, Est. Paraná, Parque Nacional do Iguacu, rain forest in line P 1, near Pinheirinho, ca. 25 km SE of Medianeira.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752109",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752109",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"39","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752110","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","03","22","Southern America","Brazil","Brasiliae Australis, Est. Paraná, Forest Reserve of CMNP, S of Ivai, ca 30 km E of Cianorte.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752110 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752110",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752110",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"40","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752103","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","04","05","Southern America","Brazil","Brasiliae Australis, Est. Paraná, S of airstrip at Fazenda Lagoa, 15 km E of S Tomé.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752103",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752103",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"41","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752104","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","06","23","Southern America","Brazil","Brasiliae Australis, Est. Paraná, forest on slope bordering on varzea of Rio Paraná near Porto Eyington.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752104",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752104",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"42","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752105","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","06","17","Southern America","Brazil","Brasiliae Australis, Est. Paraná, forest N of Xambre.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752105",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752105",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"43","2020-02-08 09:32:12-03","NBC","NL-BOTANY","U.1752106","PreservedSpecimen","Plantae","Labiatae","Aegiphila","mediterranea","Aegiphila mediterranea brevilobata",NA,"Lindeman JC; Haas JH de",NA,"1966","06","22","Southern America","Brazil","Brasiliae Australis, Est. Paraná, forest on slope bordering on varzea of Rio Paraná near Porto Byington.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1752106",NA,"Lamiales","Moldenke",NA,NA,NA,"NL-U1752106",NA,NA,"brevilobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
