"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","stateProvince","locality","occurrenceRemarks","individualCount","recordedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"292","2020-02-08 08:46:50-03","NBC","NL-BOTANY","L.1529214","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Schomburgkia","marginata","Schomburgkia marginata","Lindl.","Surinam",NA,"Suriname, D.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1529214 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1835","01","01",NA,NA,NA,NA,NA,"Southern America",NA,"NL-L1529214","NL-L1529214",NA,NA,NA,NA,NA
"293","2020-02-08 08:46:50-03","NBC","NL-BOTANY","L.1529209","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Schomburgkia","crispa","Schomburgkia crispa","Lindl.","Surinam",NA,"Suriname.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1529209 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Splitgerber FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"NL-L1529209","NL-L1529209",NA,NA,NA,NA,NA
"294","2020-02-08 08:46:50-03","NBC","NL-BOTANY","L.1529210","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Schomburgkia","crispa","Schomburgkia crispa","Lindl.","Surinam",NA,"Suriname.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1529210 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Splitgerber FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"NL-L1529210","NL-L1529210",NA,NA,NA,NA,NA
"295","2020-02-08 08:46:50-03","NBC","NL-BOTANY","L.1529208","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Schomburgkia","crispa","Schomburgkia crispa","Lindl.","Surinam",NA,"Prope Paramaribo.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1529208 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Focke WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1842","11","01",NA,NA,NA,NA,NA,"Southern America",NA,"NL-L1529208","NL-L1529208",NA,NA,NA,NA,NA
"296","2020-02-08 08:46:50-03","NBC","NL-BOTANY","L.1529211","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Schomburgkia","crispa","Schomburgkia crispa","Lindl.","Surinam",NA,"Ad truncos arborum prope Paramaribo (Laan van Tourtonne).","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1529211 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Splitgerber FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1837","11","01",NA,NA,NA,NA,NA,"Southern America",NA,"NL-L1529211","NL-L1529211",NA,NA,NA,NA,NA
"297","2020-02-08 08:46:50-03","NBC","NL-BOTANY","U.1469764","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brazil",NA,"Brazilian Amazonia, State of Amazonas, Lago do Janauacá, south of Rio Solimoes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1469764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Berg CC; Bisby FA; Monteiro OP",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973","08","28",NA,NA,NA,NA,NA,"Southern America",NA,"NL-U1469764","NL-U1469764",NA,NA,NA,NA,NA
"298","2020-02-08 08:46:50-03","NBC","NL-BOTANY","U.1469770","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Colombia","Amazonas",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1469770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Dulmen A van",NA,"-72.383333","-0.616667",NA,NA,"Westra LYT",NA,NA,NA,NA,NA,NA,"-72.383333","-0.616667",NA,NA,NA,"Southern America",NA,"NL-U1469770","NL-U1469770",NA,"U 0025505 | 83426",NA,NA,NA
"299","2020-11-04 12:17:31-03","ESALQ","ESA","41278","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia",NA,"Laelia",NA,"Brasil","Minas Gerais",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","Santo Antônio do Itambé","-43.3067016601562","-18.465799331665","19014","auto",NA,NA,NA,NA,"1998","04","07",NA,NA,NA,NA,"21097.0",NA,NA,"ESA041278",NA,NA,NA,NA,NA,NA
"300","2020-11-04 12:17:31-03","ESALQ","ESA","73609","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia",NA,"Laelia",NA,"Brasil","Minas Gerais","BLOQUEADO","Erva; flores rosa-forte com base do labelo alva.",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","Diamantina","-43.6002998352051","-18.2493991851807","101169","auto",NA,NA,NA,NA,"2001","07","07",NA,NA,"1275","1275","25358.0",NA,NA,"ESA073609","ESA073609",NA,NA,NA,NA,NA
"301","2020-11-04 12:17:31-03","ESALQ","ESA","82285","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia",NA,"Laelia",NA,"Brasil","Minas Gerais","BLOQUEADO","rupicola; flores roseas",NA,"Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","Diamantina","-43.6002998352051","-18.2493991851807","101169","auto",NA,NA,NA,NA,"2002","11","09",NA,NA,"1119","1119","138.0",NA,NA,"ESA082285","ESA082285",NA,NA,NA,NA,NA
"302","2020-11-04 12:17:31-03","ESALQ","ESA","74028","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia",NA,"Laelia",NA,"Brasil","Minas Gerais","BLOQUEADO","Erva, tépalas rosa-forte com labelo com centro creme. Entre rochas.",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.; Elias, S.I.","Cristália","-42.8622016906738","-16.8003005981445","30029","auto",NA,NA,NA,NA,"2001","07","12",NA,NA,"1200","1200","25777.0",NA,NA,"ESA074028","ESA074028",NA,NA,NA,NA,NA
"303","2020-11-04 12:17:31-03","ESALQ","ESA","33767","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia",NA,"Laelia",NA,"Brasil","Minas Gerais","BLOQUEADO","Terrestre. Folhas glaucas. tépalas lilases com margem do labelo mais escura.",NA,"Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","Diamantina","-43.6002998352051","-18.2493991851807","101169","auto",NA,NA,NA,NA,"1996","07","06",NA,NA,NA,NA,"12049.0",NA,NA,"ESA033767",NA,NA,NA,NA,NA,NA
"304","2020-11-04 12:17:31-03","ESALQ","ESA","73585","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia",NA,"Laelia",NA,"Brasil","Minas Gerais","BLOQUEADO","Epífita ou rupícola; flores rosa-forte com base do labelo alva.",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","Diamantina","-43.6002998352051","-18.2493991851807","101169","auto",NA,NA,NA,NA,"2001","07","07",NA,NA,"1230","1230","25334.0",NA,NA,"ESA073585","ESA073585",NA,NA,NA,NA,NA
"305","2020-11-04 12:17:31-03","ESALQ","ESA","60195","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","briegerii","Laelia briegerii",NA,"Brasil","Minas Gerais","BLOQUEADO","Erva; flores amarelas.",NA,"Souza, V.C. ; Souza, J.P.","Diamantina","-43.6002998352051","-18.2493991851807","101169","auto","Forster, W.",NA,NA,NA,"1999","03","14",NA,NA,NA,NA,"22196.0",NA,NA,"ESA060195","ESA060195",NA,NA,NA,NA,NA
"306","2020-11-04 12:17:31-03","ESALQ","ESA","122154","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","342.0",NA,NA,"ESA122154","ESA122154",NA,NA,NA,NA,NA
"307","2020-11-04 12:17:31-03","ESALQ","ESA","122157","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","345.0",NA,NA,"ESA122157","ESA122157",NA,NA,NA,NA,NA
"308","2020-11-04 12:17:31-03","ESALQ","ESA","122111","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","10","13",NA,NA,"1350","1350","252.0",NA,NA,"ESA122111","ESA122111",NA,NA,NA,NA,NA
"309","2020-11-04 12:17:31-03","ESALQ","ESA","122008","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","1.0",NA,NA,"ESA122008","ESA122008",NA,NA,NA,NA,NA
"310","2020-11-04 12:17:31-03","ESALQ","ESA","122153","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","341.0",NA,NA,"ESA122153","ESA122153",NA,NA,NA,NA,NA
"311","2020-11-04 12:17:31-03","ESALQ","ESA","78526","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens","Lindl.","Brasil","Minas Gerais",NA,NA,NA,"Pimentel, M. et al.","Nova Lima","-43.8466987609863","-19.9855995178223","29211","auto",NA,NA,NA,NA,"2001","03","13",NA,NA,NA,NA,"45.0",NA,NA,"ESA078526","ESA078526",NA,NA,NA,NA,NA
"312","2020-11-04 12:17:31-03","ESALQ","ESA","122156","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","344.0",NA,NA,"ESA122156","ESA122156",NA,NA,NA,NA,NA
"313","2020-11-04 12:17:31-03","ESALQ","ESA","122009","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","2.0",NA,NA,"ESA122009","ESA122009",NA,NA,NA,NA,NA
"314","2020-11-04 12:17:31-03","ESALQ","ESA","122158","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","346.0",NA,NA,"ESA122158","ESA122158",NA,NA,NA,NA,NA
"315","2020-11-04 12:17:31-03","ESALQ","ESA","122155","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens",NA,"Brasil","Minas Gerais","Sa. Mutuca/Morro do Cachimbo","Campo sobre canga hematítica couraçada",NA,"Vincent, R.C.","Brumadinho","-44.1996994018555","-20.1432991027832","26639","auto","Mota, R.C.",NA,NA,NA,"2000","05","23",NA,NA,"1350","1350","343.0",NA,NA,"ESA122155","ESA122155",NA,NA,NA,NA,NA
"316","2020-11-04 12:17:31-03","ESALQ","ESA","27119","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","cinnabarina","Laelia cinnabarina","Batem. ex Lindl.","Brasil","Minas Gerais","BLOQUEADO","Tépalas externas laranja-vivo, labelo laran ja-vivo com região adjacente à coluna rosada. Entre rochas.",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","Santa Bárbara","-43.4152984619141","-19.959400177002","33136","auto","Forster, W.",NA,NA,NA,"1996","01","10",NA,NA,NA,NA,"9973.0",NA,NA,"ESA027119",NA,NA,NA,NA,NA,NA
"317","2020-11-04 12:17:31-03","ESALQ","ESA","76550","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","gloriosa","Laelia gloriosa",NA,"Brasil","Amazonas",NA,NA,NA,"Oliveira, A.A. et al.","Manaus","-60.0250015258789","-3.10193991661072","138090","auto","van den Berg, C.","2011","10","24","1999","07","31",NA,NA,NA,NA,"3443.0",NA,NA,"ESA076550","ESA076550",NA,NA,NA,NA,NA
"318","2020-11-04 12:17:31-03","ESALQ","ESA","35551","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","gloriosa","Laelia gloriosa",NA,"Brasil",NA,NA,NA,NA,"van den Berg, C. et al.",NA,NA,NA,NA,NA,"van den Berg, C.","2011","10","24","1996","07","06",NA,NA,NA,NA,NA,NA,NA,"ESA035551",NA,NA,NA,NA,NA,NA
"319","2020-11-04 12:17:31-03","ESALQ","ESA","35549","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","lueddemanii","Laelia lueddemanii",NA,"Colômbia",NA,NA,NA,NA,"van den Berg, C.",NA,NA,NA,NA,NA,"van den Berg, C.","2011","10","24","1996","07","03",NA,NA,NA,NA,NA,NA,NA,"ESA035549",NA,NA,NA,NA,NA,NA
"320","2020-11-04 12:17:31-03","ESALQ","ESA","10805","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","lundii","Laelia lundii",NA,"Brasil","São Paulo",NA,NA,NA,"Barreto, K.D. et al.","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,"1993","06","15",NA,NA,NA,NA,"711.0",NA,NA,"ESA010805",NA,NA,NA,NA,NA,NA
"321","2020-11-04 12:17:31-03","ESALQ","ESA","111948","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","lundii","Laelia lundii",NA,"Brasil","São Paulo",NA,NA,NA,"Martuscelli, P.","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto","Martuscelli, P.",NA,NA,NA,"1986","08","04",NA,NA,NA,NA,"258.0",NA,NA,"ESA111948","ESA111948",NA,NA,NA,NA,NA
"322","2020-11-04 12:17:31-03","ESALQ","ESA","76550","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","gloriosa","Laelia gloriosa",NA,"Brasil","Amazonas",NA,NA,NA,"Oliveira, A.A. et al.","Manaus","-60.0250015258789","-3.10193991661072","138090","auto","van den Berg, C.","2011","10","24","1999","07","31",NA,NA,NA,NA,"3443.0",NA,NA,"ESA076550","ESA076550",NA,NA,NA,NA,NA
"323","2020-11-04 12:17:31-03","ESALQ","ESA","35551","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Laelia","gloriosa","Laelia gloriosa",NA,"Brasil",NA,NA,NA,NA,"van den Berg, C. et al.",NA,NA,NA,NA,NA,"van den Berg, C.","2011","10","24","1996","07","06",NA,NA,NA,NA,NA,NA,NA,"ESA035551",NA,NA,NA,NA,NA,NA
"324","2021-03-31 13:40:58-03","MN","R","110261","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Equador","Prov. Pichincha",NA,"Flora aequatoriensis. Iter Regnell. Quintum",NA,"Fagerlind, F. ; Wibom, G.",NA,NA,NA,NA,NA,"Asplund, E.",NA,NA,NA,"1952","11",NA,NA,NA,"3000","3000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-31 13:40:58-03","MN","R","220768","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Equador","Napo-Pastaza",NA,"Iter Regnellianum Septimum. Flora Aequatoriensis",NA,"Harling, G.","Santa Bárbara de Sucumbios",NA,NA,NA,NA,"Garay, L.A.",NA,NA,NA,"1959","02",NA,NA,NA,NA,NA,"4099",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-31 13:40:58-03","MN","R","220769","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Equador","Napo-Pastaza",NA,"Iter Regnellianum sextum. Flora aequatoriensis",NA,"Asplund, E.","Mera",NA,NA,NA,NA,NA,NA,NA,NA,"1955","11","10",NA,NA,"1100","1100","18326",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-31 13:40:58-03","MN","R","220804","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Equador","Prov. Loxa",NA,"Iter Regnellianum Septimum. Flora Aequatoriensis",NA,"Harling, G.","Loxa",NA,NA,NA,NA,"Garay, L.A.",NA,NA,NA,"1959","07","13",NA,NA,NA,NA,"5853",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-31 13:40:58-03","MN","R","220805","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Equador","Napo-Pastaza",NA,"Iter Regnellianum Septimum. Flora Aequatoriensis",NA,"Harling, G.","Santa Bárbara de Sucumbios",NA,NA,NA,NA,"Garay, L.A.",NA,NA,NA,"1959","02",NA,NA,NA,NA,NA,"4108",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-31 13:40:58-03","MN","R","220806","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Equador","Carchi",NA,"Iter Regnellianum sextum. Flora aequatoriensis",NA,"Asplund, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1955","07","15",NA,NA,"3200","3200","16902",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-31 13:40:58-03","MN","R","85218","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","fimbriatum","Epidendrum fimbriatum","Kunth","Equador","Prov. Pichincha",NA,"Iter Regnell. Quartum. Flora aequatoriensis",NA,"Asplund, E.","Saloya",NA,NA,NA,NA,NA,NA,NA,NA,"1939","09","11",NA,NA,"2500","2500","8664",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-31 13:41:04-03","MN","R","2987","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","caulescens","Laelia caulescens","Lindl.",NA,NA,NA,NA,NA,"s.col.",NA,NA,NA,NA,NA,"Sampaio, A.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5198",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-31 13:41:04-03","MN","R","43780","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","purpurata","Laelia purpurata","Lindl. & Paxton",NA,NA,NA,NA,NA,"Hans, D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946","10","19",NA,NA,NA,NA,"138",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-31 13:41:04-03","MN","R","35656","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispa","Laelia crispa","(Lindl.) Rchb. f.","Brasil","Rio de Janeiro",NA,NA,NA,"s.col.",NA,NA,NA,NA,NA,"Hoehne, F.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-31 13:41:04-03","MN","R","221351","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispata","Laelia crispata","(Thunb.) Garay","Brasil","Minas Gerais",NA,"Commissão Geografica e Geologica de Minas",NA,"Silveira, A.A.",NA,NA,NA,NA,NA,"Pabst, G.F.J.","1980","01","17","1897","09",NA,NA,NA,NA,NA,"2403",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-31 13:41:04-03","MN","R","36293","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","crispata","Laelia crispata","(Thunb.) Garay","Brasil","Minas Gerais",NA,NA,NA,"Vidal, J.",NA,NA,NA,NA,NA,"Pabst, G.F.J.","1980","01","17","1954",NA,NA,NA,NA,NA,NA,"IV - 1177",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-31 13:41:04-03","MN","R","116560","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brasil","Minas Gerais",NA,NA,NA,"Mello Filho, L.E.; Andrade, A. 2101; Nobre de Mello; Lessa, E. & Medeiros, F.",NA,NA,NA,NA,NA,"Pabst, G.F.J.","1978","01","25","1966","07","23",NA,NA,NA,NA,"2197",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-31 13:41:04-03","MN","R","116563","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brasil","Minas Gerais",NA,NA,NA,"Mello Filho, L.E.; Andrade, A. 2088; Nobre de Mello; Lessa, E. & Medeiros, F.",NA,NA,NA,NA,NA,"Pabst, G.F.J.",NA,NA,NA,"1966","07","23",NA,NA,NA,NA,"2184",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-31 13:41:04-03","MN","R","116564","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brasil","Minas Gerais",NA,NA,NA,"Mello Filho, L.E.; Andrade, A. 2084; Nobre de Mello; Lessa, E. & Medeiros, F.",NA,NA,NA,NA,NA,"Pabst, G.F.J.","1978","01","25","1966","07","23",NA,NA,NA,NA,"2180",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-31 13:41:04-03","MN","R","221353","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brasil","Minas Gerais",NA,"Plantae Exsiccatae Grayanae",NA,"Williams, L.O. ; Assis, V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945","07","22",NA,NA,NA,NA,"8021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-31 13:41:04-03","MN","R","221354","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brasil","Minas Gerais",NA,"Commissão Geografica e Geologica de Minas",NA,"Magalhães, H.",NA,NA,NA,NA,NA,"Pabst, G.F.J.","1958","08","28","1896","06",NA,NA,NA,NA,NA,"1344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-31 13:41:04-03","MN","R","2976","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brasil","Minas Gerais",NA,"Comissão Rondon",NA,"Hoehne, F.C.",NA,NA,NA,NA,NA,"Hoehne, F.C.",NA,NA,NA,"1915","11",NA,NA,NA,NA,NA,"6424",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-31 13:41:04-03","MN","R","2991","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","flava","Laelia flava","Lindl.","Brasil","Minas Gerais",NA,NA,NA,"Schwacke, C.A.W.",NA,NA,NA,NA,NA,"Schwacke, C.A.W.",NA,NA,NA,"1887","09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-31 13:41:04-03","MN","R","221355","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","ghillanyi","Laelia ghillanyi","Pabst","Brasil","Minas Gerais",NA,NA,NA,"Vidal, J.",NA,NA,NA,NA,NA,"Pabst, G.F.J.","1980","01","17","1954",NA,NA,NA,NA,NA,NA,"IV - 1190",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-31 13:41:04-03","MN","R","2978","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","perrinii","Laelia perrinii","(Lindl.) Bateman","Brasil","Rio de Janeiro",NA,NA,NA,"Schreiner, C.",NA,NA,NA,NA,NA,"Rodrigues, J.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-31 13:41:04-03","MN","R","221356","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Laelia","pumila","Laelia pumila","(Hook.) Rchb. f.","Brasil","Minas Gerais",NA,"Academia Brasileira de Ciências/ Levantamento Paleológico e Botânico das Bacias Cenozóicas de Minas Gerais",NA,"Mello Filho, L.E.; Duarte, L.; Becker, H. & Silva, S.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","07","15",NA,NA,"1440","1440","3639",NA,NA,NA,NA,NA,NA,NA,NA,NA
