"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"140","2021-03-01 16:40:02-03","UNICAMP","UEC","113724","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Souza, VC; Souza, JP; Duarte, AR; Mazine, FF","14683","1997","03","22",NA,"Brazil","Mato Grosso","Estrada entre Alto da Boa Vista e o entroncamento das BR 242 e 158 ( Posto da Mata), ca. de 1 km antes deste entroncamento.","-51.616278","-11.702028",NA,"Arbusto, ca. 4 m alt.; frutos imaturos verdes.; Mata Ombrófila Aberta.","UEC102365","UEC102365","Taylor, CM","São Felix do Araguaia",NA,NA,NA,NA,"1997","08",NA,"-51.616278","-11.702028",NA,NA,NA,NA,NA
"141","2021-03-01 16:40:02-03","UNICAMP","UEC","114567","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Dário, FR; Nave, AG; Lopes, RF; Carneiro, PHM","1158","1994","04","01",NA,"Brazil","Mato Grosso","Estrada Gaúcha do Norte - Rio Coluene.","-53.034444","-13.382778",NA,"Arbustiva. Altura de 1,5m. Fruto preto.; Floresta Ombrófila Aberta.","UEC102363","UEC102363","Taylor, CM","Gaúcha do Norte",NA,NA,NA,NA,"1997","08",NA,"-53.034444","-13.382778",NA,NA,NA,NA,NA
"142","2021-03-01 16:40:02-03","UNICAMP","UEC","114568","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ivanauskas, NM; et al.","1960","1997","04","27",NA,"Brazil","Mato Grosso","Bairro Piracema.","-56.918056","-13.411389",NA,"Subarbusto de 50cm. Flores amarelas.; Savana Florestada. Borda de mata. Relevo plano. Solo do tipo Latossolo Vermelho-Amarelo, textura média.","UEC102362","UEC102362","Taylor, CM","São José do Rio Claro",NA,NA,NA,NA,"1997","08",NA,"-56.918056","-13.411389",NA,NA,NA,NA,NA
"143","2021-03-01 16:40:02-03","UNICAMP","UEC","128604","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Souza, VC; Souza, JP; Duarte, AR; Miyage, PH","17420","1997","07","08",NA,"Brazil","Mato Grosso","Fazenda São Jacó.","-56.25","-12.5",NA,"Arbusto, ca. 1,2 m alt.; rutosnegros.; Contato Floresta Estacional - Floresta Ombrófila.","UEC102373","UEC102373","Taylor, CM","Tapurah",NA,NA,NA,NA,"1997","08",NA,"-56.25","-12.5",NA,NA,NA,NA,NA
"144","2021-03-01 16:40:02-03","UNICAMP","UEC","130678","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Sciamarelli, A; Alfonso, MLM; Siqueira, DG; Balbino, AR","1511","2002","03","23",NA,"Brazil","Mato Grosso do Sul","Itaporã-Maracaju, Estrada BR 267 no interior da mata.",NA,NA,NA,"Arbusto, frutos verdes.","UEC102367","UEC102367","Anunciação, EA",NA,NA,NA,NA,NA,"2002","11","04",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-01 16:40:02-03","UNICAMP","UEC","13878","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Davis, PH; Coelho, DF","D60354","1976","08","26",NA,"Brazil","Amazonas","Manaus - Caracarai road, Km 63, on clay soil.",NA,NA,NA,"shrub. Flores pale yellow, small, tubular ( mostly fruiting).; Climax rain forest. ( canopy 25-30 m).","UEC102372","UEC102372","Taylor, CM",NA,"70","70",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:40:02-03","UNICAMP","UEC","145019","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Oliveira, AS","s.n.","2006","12","21",NA,"Brazil","Minas Gerais","Bosque municipal.","-48.188611","-18.643056",NA,"Sub-arbusto ca. 1 m, flores não distílicas, brancas, ca. 1 cm.; Subosque de floresta estacional semidecídua.","UEC063357","UEC063357",NA,"Araguari",NA,NA,NA,NA,NA,NA,NA,"-48.188611","-18.643056",NA,NA,NA,NA,NA
"147","2021-03-01 16:40:02-03","UNICAMP","UEC","146885","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira, ZV; Lobtchenko, G; Caboco, RB; Napolitano, A","1447","2005","07","15",NA,"Brazil","Mato Grosso do Sul","Parque Estadual das Várzeas do Rio Ivinhema.",NA,NA,NA,"Flores amarelas e frutos pretos.; Floresta Estacional Semidecídua.","UEC102359","UEC102359","Pereira, ZV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:40:02-03","UNICAMP","UEC","146887","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira, ZV; et al.","1355","2005","07","13",NA,"Brazil","Mato Grosso","Parque Estadual das Várzeas do Rio Ivinhema.",NA,NA,NA,"Flores amarelas.; Mata Paludícula.","UEC102366","UEC102366","Pereira, ZV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:40:02-03","UNICAMP","UEC","48751","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Martins, FR; Silva, AF; Silva, SM; Santin, DA","20252","1987","12","07",NA,"Brazil","Goiás","Serra dos Pirineus - Pirenópolis.",NA,NA,NA,"Arbusto 1,5m flores brancas, mais verhas amareladas.; Cerrado - mata - campo rupestre.","UEC102358","UEC102358","Taylor, CM",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:40:02-03","UNICAMP","UEC","13879","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ratter, JA","R25","1976","07","11",NA,"Brazil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,"Small understorey shrub, to 1m tall.; In evergreen gallery forest.","UEC102371","UEC102371","Taylor, CM","Brasília",NA,NA,"70570","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:40:02-03","UNICAMP","UEC","13883","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Davis, PH; Shepherd, GJ","D60106","1976","07","10",NA,"Brazil","Distrito Federal","C. 10 Km S of Brasília.","-47.9296989440918","-15.7797002792358",NA,"2-3 ft. Shrub. Bracts yellow.; Gallery forest.","UEC102357","UEC102357","Taylor, CM","Brasília","1100","1100","70570","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:40:02-03","UNICAMP","UEC","52398","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Alvarenga, D; Lopes, EC","639","1990","01","29",NA,"Brazil","Distrito Federal","Fazenda Prisca.","-47.9296989440918","-15.7797002792358",NA,"Erva ca. 60 cm de altura, frutos imaturos de cor verde.; Mata ciliar.","UEC102376","UEC102376","Taylor, CM","Brasília",NA,NA,"70570","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:40:02-03","UNICAMP","UEC","51881","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Alvarenga, D; Lopes, EC","226","1989","05","08",NA,"Brazil","Distrito Federal","Reserva Ecológica do IBGE.","-47.9296989440918","-15.7797002792358",NA,"Erva com 30 cm de altura, frutos imaturos de cor verde claro.","UEC102377","UEC102377","Taylor, CM","Brasília","1100","1100","70570","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:40:02-03","UNICAMP","UEC","13885","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Hatschbach, G","38189","1976","01","30",NA,"Brazil","Goiás","Rio S. Patricio.","-49.4650001525879","-14.7243995666504",NA,"Subarbusto 80 cm, muito ramoso, fruto preto.; Mata pluvial.","UEC102368","UEC102368","Kirkbride, JH","Hidrolina",NA,NA,"32259","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:40:02-03","UNICAMP","UEC","23549","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, EP","14496","1975","03","15",NA,"Brazil","Goiás","Loteamento ao lado leste da cidade Industrial.","-47.9502983093262","-16.2525005340576",NA,"Arbustinho com 1,10 de alt. Flores cremes, barga aohatada.; No Subosque da mata de galeria, solo laterizado. Considerada venenosa para o gado.","UEC102369","UEC102369","Taylor, CM","Luziânia",NA,NA,"83221","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:40:02-03","UNICAMP","UEC","114569","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Nave, AG; Dário, FR; Lopes, RF; Bertani, DF","1356","1997","04","30",NA,"Brazil","Mato Grosso","Local do levantamento fotossociológico.","-55.2546997070312","-12.9905996322632",NA,"Arbustiva. Altura de 1,5 m. e com inflorescência com brácteas verdes e base amarela.; Contato com Floresta Ombrófila Aberta com Floresta estacional.. Interior de floresta não perturbada.","UEC102361","UEC102361","Taylor, CM","Nova Ubiratã",NA,NA,"183956","auto","1997","08",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:40:02-03","UNICAMP","UEC","185352","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silveira, MF; Morokawa, R; Alvim, MAM; Silveira, HL","303","2009","08","04",NA,"Brazil","Minas Gerais","estrada de terra para vale da Gurita, mata ciliar","-46.8539009094238","-20.343900680542",NA,"arbusto 1m, frutos escuros secos","UEC109825","UEC109825",NA,"Delfinópolis",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:40:02-03","UNICAMP","UEC","83014","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Secco, ER; Sperling, CR; Condon, M; Gilberto, B; Mesquita, A; Marinho, L","240","1982","05","17",NA,"Brazil","Pará","Serra Norte. Arredores da estrada para N 1.","-49.1178016662598","-5.36860990524292",NA,"Arbusto de 20 cm; bráctas amareladas; fruto negro.","UEC102374","UEC102374","Taylor, CM","Marabá",NA,NA,"262883","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:40:02-03","UNICAMP","UEC","59872","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Sciamarelli, A; et al.","477","1990","02","08",NA,"Brazil","São Paulo","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,"Arbusto 1 m, cálice verde, fruto verde.; Cerrado 3.","UEC102375","UEC102375","Taylor, CM","Cajuru",NA,NA,"21243","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:40:02-03","UNICAMP","UEC","188626","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, EFLP; Nakama, DL","s.n.","1999","07",NA,NA,"Brazil","São Paulo","E. Ecológica de Jatá.","-47.7000007629395","-21.5499992370605",NA,"Flor amarela.; Cerradão.","UEC080031","UEC080031","Silva, EFLP","Luís Antônio",NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:40:02-03","UNICAMP","UEC","188620","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, EFLP; Nakama, DL","s.n.","1999","07",NA,NA,"Brazil","São Paulo","E. Ecológica de Jatá.","-47.7000007629395","-21.5499992370605",NA,"0,5 m de altura.; Cerradão.","UEC026232","UEC026232","Costa, CB","Luís Antônio",NA,NA,"26872","auto","2000","11","14",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:40:02-03","UNICAMP","UEC","174470","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, EFLP; Nakama, DL","s.n.","1999","07",NA,NA,"Brazil","São Paulo","E. Ecológica de Jatá.","-47.7000007629395","-21.5499992370605",NA,"0,5 m de altura. Flor laranja.; Cerradão.","UEC026233","UEC026233","Costa, CB","Luís Antônio",NA,NA,"26872","auto","2000","11","14",NA,NA,NA,NA,NA,NA,NA
"163","2020-04-22 16:24:28-03","UFPB","JPB","49948","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Guarino, ESG; Salles, PA; Pereira, JB","249","2000","06","13","Southern America","Brasil","Distrito Federal","Mata de Galeria do córrego Riacho Fundo. Mata de galeria não inundável, aproximadamente 5 metros da mergem direita do Riacho Fundo. Relevo suave ondulado, solo argiloso","-48","-15.866667",NA,"; DESC: Árvore, com 4 metros de altura. Frutos vináceos","JPB0049948",NA,"Walter, BMT","Brasília","1100","1100",NA,NA,"2000","06",NA,"-48","-15.866667",NA,NA,NA,NA,NA
"164","2020-04-22 16:24:28-03","UFPB","JPB","56293","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira-Silva, G; et al.","7029","2002","11","10","Southern America","Brasil","Goiás","Fazenda Paulista, Mata próxima à captação de água da sede, junto à ponte.","-48.150833","-16.211944",NA,"; HABITAT: Mata de galeria; DESC: Subarbusto com 1 m de altura.","JPB0056293",NA,"Silva, AA","Luziania",NA,"880",NA,NA,"2004","02",NA,"-48.150833","-16.211944",NA,NA,NA,NA,NA
"165","2020-04-22 16:24:29-03","UFPB","JPB","56513","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira-Silva, G; et al.","6275","2002","03","26","Southern America","Brasil","Goiás","Lagoa do Perta Pé (área do Exército).","-47.197222","-15.983333",NA,"; HABITAT: Cerrado; DESC: Subarbusto com cerca de 1 m de altura. Fruto verde.","JPB0056513",NA,"Bringel, JB","Formosa",NA,NA,NA,NA,"2003","02",NA,"-47.197222","-15.983333",NA,NA,NA,NA,NA
"166","2020-10-14 10:06:10-03","FURB","FURB","42983","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Fonseca, M.L.; Oliveira, E.C.L.; Beltrão, L.; Singh, V.L. & Alvarenga, D.","3717","2002","10","16",NA,"Brasil","Distrito Federal","APA Gama-Cabeça de Veado. Região Administrativa do Núcleo Bandeirante. SMPW - Q. 17 Conj. 17.","-47.9605556","-15.9322223",NA,"folhas discolores; comum; Solo: argiloso, bem drenado; Relevo: ondulado Habitat: mata de galeria perturbada do Córrego Mato Seco Habito: subarbusto semiciófito; flor botões florais verdes","FURB04783","FURB04783","Fonseca, ML","Brasília","1040","1040",NA,NA,"2003","02",NA,"-47.9605556","-15.9322223",NA,NA,NA,NA,NA
"167","2019-02-23 12:21:40-03","UNEMAT","HERBAM","20636","S","Plantae",NA,NA,"Rubiaceae","Palicourea","prunifolia","Palicourea prunifolia","(Kunth) Steyerm.",NA,"Franco A. A.; Muller A. O.","3133","2017","05","23",NA,"Brasil","Mato Grosso","RPPN's Cristalino, Floresta Ombrófila densa de Terra firme","-55.91975","-9.586583",NA,NA,"HERBAM020636",NA,"Carla P. Bruniera","Alta Floresta - Novo Mundo",NA,NA,NA,NA,"2017","05","12","-55.91975","-9.586583",NA,NA,NA,NA,NA
"168","2019-02-26 12:19:53-03","UNEMAT","HERBAM","19395","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Manna; Toledo; Da Silva, D.R.; Ribeiro, R.L.S.; Custódio, J.B. & Gonçalves, O.A.","164M&T3","2015","05","21",NA,"Brasil","Mato Grosso","APP da UHE Colider, próximo a balsa de Itaúba, Floresta Submontana c/ árvores de 10 - 32 m de altura, estabelecidas em terreno plano, solo arenoso, marrom, coberto por densa serrapilheira úmida.","-55.2764015197754","-11.0616998672485",NA,NA,"HERBAM019395",NA,"D.R. da Silva","Itaúba",NA,NA,"111180","auto","2017","10","05",NA,NA,NA,NA,NA,NA,NA
"169","2019-03-16 15:27:06-03","UNEMAT","HERBAM","19395","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Manna; Toledo; Da Silva, D.R.; Ribeiro, R.L.S.; Custódio, J.B. & Gonçalves, O.A.","164M&T3","2015","05","21",NA,"Brasil","Mato Grosso","APP da UHE Colider, próximo a balsa de Itaúba, Floresta Submontana c/ árvores de 10 - 32 m de altura, estabelecidas em terreno plano, solo arenoso, marrom, coberto por densa serrapilheira úmida.","-55.2764015197754","-11.0616998672485",NA,NA,"HERBAM019395",NA,"D.R. da Silva","Itaúba",NA,NA,"111180","auto","2017","10","05",NA,NA,NA,NA,NA,NA,NA
"170","2019-02-22 16:42:04-03","UNEMAT","HERBAM","3598","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","567","2008","01","15",NA,"Brasil","Mato Grosso","UHE Sinop, Terra firme.","-55.687778","-11.641667",NA,NA,"HERBAM003598",NA,"Lobato, LC; Soares, CRA; Silva, CA",NA,NA,NA,NA,NA,"2008","07",NA,"-55.687778","-11.641667",NA,NA,NA,NA,NA
"171","2019-02-22 16:42:04-03","UNEMAT","HERBAM","0905","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Henicka, G.S.; Sasaki, D.; Corrêa, T.R.; André, T.J.C.; Mortati, A.F.; Araújo, C.F.L. & Piva, J","43","2007","05","04",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Mata inundável com lagoas.","-55.929722","-9.592778",NA,NA,"HERBAM000905",NA,"Sasaki, D","Novo Mundo","295","295",NA,NA,"2007","11",NA,"-55.929722","-9.592778",NA,NA,NA,NA,NA
"172","2019-02-22 16:42:04-03","UNEMAT","HERBAM","2300","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Zappi, D.C.; Milliken, W.; Biggs, N.; Henicka, G.S.; Silveira, E.A.; Philippsen, M. & Piva, J","1162","2008","02","10",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Subosque da floresta alta aberta.","-55.519167","-9.508333",NA,NA,"HERBAM002300",NA,"Zappi, DC","Novo Mundo","291","291",NA,NA,"2008","02",NA,"-55.519167","-9.508333",NA,NA,NA,NA,NA
"173","2019-02-23 11:30:23-03","UNEMAT","HERBAM","9522","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Soares-Lopes, C.R.A.; Souza, D.; Soares, D.S. & Da Silva, W.","CL 097480","2014","05","27",NA,"Brasil","Mato Grosso","Área estrutural da UHE Salta Apiacás, margem direi, Afloramento Rochoso.","-8857.41667","50.375278",NA,NA,"HERBAM009522",NA,"Silva, DR","Alta Floresta",NA,NA,NA,NA,"2014","08","06","-8857.41667","50.375278",NA,NA,NA,NA,NA
"174","2019-02-22 16:42:04-03","UNEMAT","HERBAM","2098","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Zappi, D.C.; Sasaki, D.; Milliken, W.; Biggs, N.; Silveira, E.A.; Philippsen, M.; Bessa, M.A.","908","2008","01","28",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Na mata ombrófila densa, solo arenoso.","-55.248889","-9.598611",NA,NA,"HERBAM002098",NA,"Zappi, DC","Novo Mundo",NA,NA,NA,NA,"2008","02",NA,"-55.248889","-9.598611",NA,NA,NA,NA,NA
"175","2019-02-22 16:42:04-03","UNEMAT","HERBAM","1331","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Sasaki, D.; Henicka, G.S.; Paz, L.M. & Piva, J.H.","1419","2007","01","26",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Mata alta de encosta.","-55.888056","-9.622222",NA,NA,"HERBAM001331",NA,"Ramos, JF","Novo Mundo","348","348",NA,NA,"2007","03",NA,"-55.888056","-9.622222",NA,NA,NA,NA,NA
"176","2021-03-21 19:38:32-03","UFC","EAC","35868","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Souza, E.B.; Queiroz, L.P.; et al.","1285","2005","04","21","Southern America","Brasil","Mato Grosso","50 km W do entrocamento com MT 170., Áre antropizada, com fragmentos de cerrado e mata.","-56.9688987731934","-14.3643999099731",NA,"Subarbusto erecto 70 cm alt. folha cactácea, discolor, fruto imaturo verde-escuro, no sub-bosque.","EAC0035868",NA,"Delprete, P.G.","Nova Marilândia",NA,NA,"78997","auto","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:43:48-03","MBM","MBM","86022","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkibride Jr.; J.H.","5222",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Escola Fazendária",NA,NA,NA,NA,"MBM086022","MBM086022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:43:48-03","MBM","MBM","86029","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkibride Jr.; J.H.","4645",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Fazenda 28 de Maio",NA,NA,NA,NA,"MBM086029","MBM086029","J.H.; Kirbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:43:48-03","MBM","MBM","86033","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkibride Jr.; J.H.","4344",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Ca. 1km W do Rio das Salinas",NA,NA,NA,NA,"MBM086033","MBM086033","J.H.; Kirbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:43:48-03","MBM","MBM","216388","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Dario, F.R.; et al.; et al.","1158",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Gaúcha do Norte","-53.0797004699707","-13.2421998977661",NA,NA,"MBM216388","MBM216388","Taylor, C.M.","Gaúcha do Norte",NA,NA,"152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:43:48-03","MBM","MBM","216387","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ivanauskas, N.M.; et al.; et al.","1960",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Piracema","-56.7214012145996","-13.4467000961304",NA,NA,"MBM216387","MBM216387","Taylor, C.M.","São José do Rio Claro",NA,NA,"74983","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:43:48-03","MBM","MBM","106670","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Freitas, C.A.A.; et al.; et al.","20",NA,NA,NA,"Southern America","Brazil","Rondônia","Estrada Porto Velho - Cuiabá",NA,NA,NA,NA,"MBM106670","MBM106670","Coelho, L.; et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:43:48-03","MBM","MBM","106705","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Heringer, E.P.; et al.; et al.","537",NA,NA,NA,"Southern America","Brazil","Brasília","Brasília",NA,NA,NA,NA,"MBM106705","MBM106705","J.H.; Kirbride Jr.","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:43:48-03","MBM","MBM","424528","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Engels, M.E.; Mafra, A.R.; Silva, L.S.; Mafra, A.R.; Silva, L.S.","5346","2017","05","04","Southern America","Brazil","Mato Grosso","Resgate da Flora da UHE Colíder","-55.463056","-10.908611",NA,"Arbusto ca. 80cm no subosque de campinarana florestada. Caule castanho a verde. Folhas verdes discolores. Inflorescência com brácteas e frutos verdes.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e","MBM424528",NA,"Engels, M.E.","Itaúba","464","464",NA,NA,"2017","05","04","-55.463056","-10.908611",NA,NA,NA,NA,NA
"185","2020-12-21 16:43:48-03","MBM","MBM","86032","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkibride Jr.; J.H.","3658",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Ca. 16km este da Rod. BR-251",NA,NA,NA,NA,"MBM086032","MBM086032","J.H.; Kirbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
