id,type,modified,language,rightsHolder,accessRights,bibliographicCitation,institutionID,datasetName,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,recordedBy,individualCount,associatedReferences,associatedTaxa,associatedOccurrences,locationID,continent,waterBody,country,countryCode,stateProvince,municipality,verbatimLocality,decimalLatitude,decimalLongitude,coordinatePrecision,taxonID,scientificName,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank
31650001,Event,2002-05-10,pt_BR,Public,Open Access,NA,205,SinBIOTA,Biota/FAPESP Program,PreservedSpecimen,31650001,3165,Ricardo José Francischetti Garcia,NA,NA,duvida ???,duvida ???,2234,South America,Baixada Santista,Brazil,BR,SP,São Paulo,Marsilac,-23.988001,-46.732201,OA,9401553,Persea obovata,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Persea,NA,obovata,NA,species
32500011,Event,2009-07-16,pt_BR,Public,Open Access,NA,205,SinBIOTA,Biota/FAPESP Program,PreservedSpecimen,32500011,3250,Ricardo José Francischetti Garcia,NA,NA,duvida ???,duvida ???,2219,South America,Alto Tietê,Brazil,BR,SP,São Paulo,Marsilac,-23.988399,-46.756599,OA,9401553,Persea obovata,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Persea,NA,obovata,NA,species
32710001,Event,2002-05-10,pt_BR,Public,Open Access,NA,205,SinBIOTA,Biota/FAPESP Program,PreservedSpecimen,32710001,3271,Ricardo José Francischetti Garcia,NA,NA,duvida ???,duvida ???,2002,South America,Alto Tietê,Brazil,BR,SP,São Paulo,Marsilac,-23.9853,-46.743099,OA,8077588,Dyckia tuberosa,Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Dyckia,NA,tuberosa,NA,species
35070004,Event,2004-02-05,pt_BR,Public,Open Access,NA,205,SinBIOTA,Biota/FAPESP Program,PreservedSpecimen,35070004,3507,Ricardo José Francischetti Garcia,NA,NA,duvida ???,duvida ???,2314,South America,Alto Tietê,Brazil,BR,SP,São Paulo,Vila Mariana,-23.586399,-46.657398,OA,9402217,Struthanthus flexicaulis,Plantae,Magnoliophyta,Magnoliopsida,Santalales,Loranthaceae,Struthanthus,NA,flexicaulis,NA,species
180270135,Event,2008-02-22,pt_BR,Public,Open Access,"Campos, M.C.R. 2008 - Relação da composição e estrutura do componente arbóreo com variáveis microtopográficas e edáficas da Floresta Ombrófila Densa do Núcleo Picinguaba/PESM, Ubatuba, SP. Dissertação de Mestrado. Instituto de Biologia, UNICAMP.",104,SinBIOTA,Biota/FAPESP Program,PreservedSpecimen,180270135,18027,Mariana Cruz Rodrigues de Campos; Renato Belinello; Marco Antonio de Assis; Frederico Augusto Guilherme,NA,"Campos, M.C.R. 2008 - Relação da composição e estrutura do componente arbóreo com variáveis microtopográficas e edáficas da Floresta Ombrófila Densa do Núcleo Picinguaba/PESM, Ubatuba, SP. Dissertação de Mestrado. Instituto de Biologia, UNICAMP.",duvida ???,duvida ???,17681,South America,Litoral Norte,Brazil,BR,SP,Ubatuba,Trilha do Corisco,-23.3342,-44.832199,OA,8179074,Rudgea coronata,Plantae,Magnoliophyta,Magnoliopsida,Rubiales,Rubiaceae,Rudgea,NA,coronata,NA,species
205180081,Event,2013-11-08,pt_BR,Public,Open Access,"“ESTRUTURA, COMPOSIÇÃO FLORÍSTICA E SIMILARIDADE ENTRE ÁREAS DE FLORESTA OMBRÓFILA DENSA SUBMONTANA E MONTANA DO PARQUE ESTADUAL DA SERRA DO MAR, LITORAL NORTE/SP."" CAMPINAS 2013",105,SinBIOTA,Biota/FAPESP Program,PreservedSpecimen,205180081,20518,Edson Junior Ferreira Stefani,28,"“ESTRUTURA, COMPOSIÇÃO FLORÍSTICA E SIMILARIDADE ENTRE ÁREAS DE FLORESTA OMBRÓFILA DENSA SUBMONTANA E MONTANA DO PARQUE ESTADUAL DA SERRA DO MAR, LITORAL NORTE/SP."" CAMPINAS 2013",duvida ???,duvida ???,20389,South America,"RIOS ITAPANHAÚ,ITANHAÉM E OUTROS",Brazil,BR,SP,Caraguatatuba,Floresta Ombrófila Densa Montana. PESM Núcleo Caraguatatuba-SP,-23.583333,-45.516667,OA,9401071,Mollinedia gilgiana,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Monimiaceae,Mollinedia,NA,gilgiana,NA,species
11020087,Event,2000-08-18,pt_BR,Public,Open Access,"BATALHA, M. A., ARAGAKI, S. & MANTOVANI, W. 1997. 'Florística do Cerrado de Emas (Pirassununga, SP)'       Bol. Bot. Univ. São Paulo 16: 49-64.",142,SinBIOTA,Biota/FAPESP Program,HumanObservation,11020087,1102,"Marcos Antonio Batalha, Sônia Aragaki & Waldir Mantovani",NA,"BATALHA, M. A., ARAGAKI, S. & MANTOVANI, W. 1997. 'Florística do Cerrado de Emas (Pirassununga, SP)'       Bol. Bot. Univ. São Paulo 16: 49-64.",duvida ???,duvida ???,1501,South America,Mogi-Guaçu,Brazil,BR,SP,Pirassununga,Cerrado de Emas,-22.0331,-47.5,OA,8077588,Dyckia tuberosa,Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Dyckia,NA,tuberosa,NA,species
80480022,Event,2004-01-13,pt_BR,Public,Open Access,"KOTCHETKOFF-HENRIQUES,O.  2003.  Caracterização dos remanescentes de vegetação natural em Ribeirão Preto, SP: Bases para conservação.  FFCLRP-USP",152,SinBIOTA,Biota/FAPESP Program,HumanObservation,80480022,8048,Olga Kotchetkoff Henriques e Maurício de Oliveira,NA,"KOTCHETKOFF-HENRIQUES,O.  2003.  Caracterização dos remanescentes de vegetação natural em Ribeirão Preto, SP: Bases para conservação.  FFCLRP-USP",duvida ???,duvida ???,6685,South America,Pardo,Brazil,BR,SP,Ribeirão Preto,Fragmento florestal situado na margem do ribeirão da Onça,-21.3447,-47.940899,OA,9401220,Ocotea lancifolia,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,NA,lancifolia,NA,species
123980002,Event,2006-01-31,pt_BR,Public,Open Access,NA,147,SinBIOTA,Biota/FAPESP Program,HumanObservation,123980002,12398,Natália Macedo Ivanauskas,NA,NA,duvida ???,duvida ???,11618,South America,Ribeira do Iguape,Brazil,BR,SP,Sete Barras,_,-24.2006,-47.873299,OA,9401117,Nectandra debilis,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Nectandra,NA,debilis,NA,species
84450006,Event,2004-07-20,pt_BR,Public,Open Access,NA,NA,SinBIOTA,Biota/FAPESP Program,HumanObservation,84450006,8445,Luis Carlos Bernacci,NA,NA,duvida ???,duvida ???,7180,South America,Alto Tietê,Brazil,BR,SP,Ibiúna,GODOY,-23.724501,-47.072201,OA,9127004,Araucaria angustifolia,Plantae,Pinophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,NA,angustifolia,NA,species
114900001,Event,2005-12-15,pt_BR,Public,Open Access,NA,443,SinBIOTA,Biota/FAPESP Program,HumanObservation,114900001,11490,Luis Vicente Brandolise Bufo,NA,NA,duvida ???,duvida ???,10676,South America,Mogi-Guaçu,Brazil,BR,SP,Guariba,_,-21.326099,-48.217499,OP,9401220,Ocotea lancifolia,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,NA,lancifolia,NA,species
219350127,Event,2016-05-04,pt_BR,Public,Open Access,NA,147,SinBIOTA,Biota/FAPESP Program,HumanObservation,219350127,21935,Natália Macedo Ivanauskas,3,NA,duvida ???,duvida ???,21829,South America,RIO RIBEIRA DO IGUAPE,Brazil,BR,SP,Sete Barras,"O Parque Estadual de Carlos Botelho (PECB) possui área total de 37.793,63 ha e encontra-se na região sul do Estado de São Paulo. Engloba parte dos municípios de São Miguel Arcanjo, Capão Bonito e Sete Barras, com altitudes que variam de 30 a 1003 m.",-24.184255,-47.923819,L,9401071,Mollinedia gilgiana,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Monimiaceae,Mollinedia,NA,gilgiana,NA,species
219360130,Event,2016-05-04,pt_BR,Public,Open Access,NA,147,SinBIOTA,Biota/FAPESP Program,HumanObservation,219360130,21936,Natália Macedo Ivanauskas,3,NA,duvida ???,duvida ???,21830,South America,RIO RIBEIRA DO IGUAPE,Brazil,BR,SP,Sete Barras,"O Parque Estadual de Carlos Botelho (PECB) possui área total de 37.793,63 ha e encontra-se na região sul do Estado de São Paulo. Engloba parte dos municípios de São Miguel Arcanjo, Capão Bonito e Sete Barras, com altitudes que variam de 30 a 1003 m.",-24.184255,-47.923819,L,9401071,Mollinedia gilgiana,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Monimiaceae,Mollinedia,NA,gilgiana,NA,species
26370081,Event,2004-07-26,pt_BR,Public,Open Access,NA,147,SinBIOTA,Biota/FAPESP Program,HumanObservation,26370081,2637,Giselda Durigan,NA,NA,duvida ???,duvida ???,7316,South America,Tietê/Jacaré,Brazil,BR,SP,São Carlos,Usina da Serra. Proprietário da Fazenda -Sr. Ivo Morganti,-22.046101,-48.064899,OA,9401220,Ocotea lancifolia,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,NA,lancifolia,NA,species
60020134,Event,2003-06-17,pt_BR,Public,Open Access,NA,263,SinBIOTA,Biota/FAPESP Program,HumanObservation,60020134,6002,Osny Tadeu de Aguiar,NA,NA,duvida ???,duvida ???,4655,South America,Ribeira do Iguape,Brazil,BR,SP,São Miguel Arcanjo,_,-24.068001,-47.965302,OA,9401117,Nectandra debilis,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Nectandra,NA,debilis,NA,species
60020139,Event,2003-06-17,pt_BR,Public,Open Access,NA,263,SinBIOTA,Biota/FAPESP Program,HumanObservation,60020139,6002,Osny Tadeu de Aguiar,NA,NA,duvida ???,duvida ???,4655,South America,Ribeira do Iguape,Brazil,BR,SP,São Miguel Arcanjo,_,-24.068001,-47.965302,OA,9401220,Ocotea lancifolia,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,NA,lancifolia,NA,species
114840107,Event,2006-09-18,pt_BR,Public,Open Access,NA,333,SinBIOTA,Biota/FAPESP Program,HumanObservation,114840107,11484,Lin Chau Ming,NA,NA,duvida ???,duvida ???,16801,South America,Ribeira do Iguape,Brazil,BR,SP,Iporanga,Bairro da Serra e Betari,-24.557501,-48.678902,L,9127004,Araucaria angustifolia,Plantae,Pinophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,NA,angustifolia,NA,species
115070005,Event,2005-12-15,pt_BR,Public,Open Access,NA,443,SinBIOTA,Biota/FAPESP Program,HumanObservation,115070005,11507,Luis Vicente Brandolise Bufo,NA,NA,duvida ???,duvida ???,10693,South America,Mogi-Guaçu,Brazil,BR,SP,Barrinha,_,-21.166901,-48.106701,OP,9401220,Ocotea lancifolia,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,NA,lancifolia,NA,species
178210005,Event,2007-04-11,pt_BR,Public,Open Access,#,391,SinBIOTA,Biota/FAPESP Program,HumanObservation,178210005,17821,Suzana Lúcia Proença,NA,#,duvida ???,duvida ???,17396,South America,Tietê/Jacaré,Brazil,BR,SP,Itirapina,Estação Ecológica de Itirapina,-22.133301,-47.783299,M,8077588,Dyckia tuberosa,Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Dyckia,NA,tuberosa,NA,species
