"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","relationshipType","fieldNumber","typeStatus"
"96","2020-10-14 10:00:03-03","FURB","FURB","27296","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Rodrigues, AV","2010","09","14","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3027","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","660","660","Epífita IFFSC e578b () Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB19239","FURB19239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 10:00:03-03","FURB","FURB","27373","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Rodrigues, AV","2010","11","03","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4738","2010","05","25","Brasil","Santa Catarina","Praia Grande","Pedra Branca, PARNAs Aparados da Serra e Serra Geral.","-50.1297223","-29.2497222","-50.1297223","-29.2497222","466","466","Florística IFFSC 01 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor azul","FURB19228","FURB19228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:00:03-03","FURB","FURB","28098","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Uribbe, FP","2011","10","27","Korte, A.; Kniess, A.","3126","2010","01","27","Brasil","Santa Catarina","Mirim Doce","Pinhalzinho.","-50.1308334","-27.1802778","-50.1308334","-27.1802778","596","596","Florística IFFSC 508 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto com fruto;","FURB19248","FURB19248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 10:00:03-03","FURB","FURB","28099","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Rodrigues, AV","2010","09","14","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2047","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Florística IFFSC e01a (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola; Fruto verde; flor bráctea vermelha","FURB19240","FURB19240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 10:00:03-03","FURB","FURB","28100","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Rodrigues, AV","2010","09","14","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2036","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Epífita IFFSC e01a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita; flor bráctea rosa e flor lilás","FURB19242","FURB19242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 10:00:03-03","FURB","FURB","28133","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Costa, A","2011","10","03","Vieira, F.C.S.; Carvalho, R.V. & Tomporowski, H.",NA,"2010","04","21","Brasil","Santa Catarina","Joinville","Serra Quimada.","-49.05","-26.1016667","-49.0500000","-26.1016667","1150","1150","Florística IFFSC 1065a","FURB19251","FURB19251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-10-14 10:00:03-03","FURB","FURB","28179","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Costa, A","2011","10","03","Dreveck, S.; Carneiro, F.E.","2293","2009","11","25","Brasil","Santa Catarina","Joinville","Próximoa Br-101.","-48.87","-26.37","-48.8700000","-26.3700000","12","12","Florística IFFSC 997 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor escapo floral e flores lilás","FURB19250","FURB19250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 10:00:03-03","FURB","FURB","28187","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Rodrigues, AV","2010","09","14","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2240","2010","06","15","Brasil","Santa Catarina","Camboriú","Rio do Meio.","-48.6905555","-27","-48.6905555","-27.0000000","100","100","Florística IFFSC 641 (Epífita) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado Habito: epífita;","FURB01070","FURB01070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:00:03-03","FURB","FURB","28208","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Uribbe, FP","2011","10","26","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2816","2010","06","24","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Florística IFFSC e01b (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: rupícola; flor botão floral lilás","FURB19252","FURB19252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:00:03-03","FURB","FURB","28211","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Rodrigues, AV","2010","09","14","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2780","2010","06","24","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Epífita IFFSC e01b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB19243","FURB19243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:00:03-03","FURB","FURB","28443","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Cadorin, TJ","2010","07","06","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2863","2010","07","06","Brasil","Santa Catarina","Joinville","Cubatão.","-49.05","-26.1016667","-49.0500000","-26.1016667","1169","1169","Epífita IFFSC e1065a (Abaixo de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB19244","FURB19244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:00:03-03","FURB","FURB","30789","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Korte, A","2010","10","15","Korte, A.; Kniess, A.","4171","2010","08","24","Brasil","Santa Catarina","Corupá","Palmeiras II.","-49.41","-26.46","-49.4100000","-26.4600000","938","938","Florística IFFSC 951 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB19245","FURB19245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:00:03-03","FURB","FURB","30855","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Korte, A","2010","08","19","Korte, A.; Kniess, A.","4142","2010","08","19","Brasil","Santa Catarina","Joinville","Serra Quimada.","-49.0497222","-26.1002778","-49.0497222","-26.1002778","1167","1167","Florística IFFSC 1065B (Epífita) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: epífita; flor azul","FURB19246","FURB19246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:00:03-03","FURB","FURB","32747","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Costa, A","2011","10","03","Korte, A.","4975","2010","11","17","Brasil","Santa Catarina","Itapoá","Balneário Uirapuru.","-48.5983333","-26.1269445","-48.5983333","-26.1269445","2","2","Coleta Extra IFFSC (Erva Terrícola) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: erva terrícola; flor azul","FURB19249","FURB19249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:00:03-03","FURB","FURB","33253","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Korte, A","2011","01","11","Korte, A.; Gasper, A.L. de","5177","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.5633333","-26.3497222","-48.5633333","-26.3497222","5","5","Florística IFFSC 8010 (Erva Terrícola) Habitat: Restinga; Estágio Avançado Habito: erva terrícola; flor azul","FURB19254","FURB19254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:00:03-03","FURB","FURB","51970","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Romanini, RP","2016","09","23","Schwirkowski, P.","1863","2016","09","23","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Trilha do Parque das Aves.","-49.2766667","-26.3630556","-49.2766667","-26.3630556","150","150","Epífita, heliófita, flores brancas","FURB51970","FURB51970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:00:03-03","FURB","FURB","55827","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Schwirkowski, P.","2017","07","15","Schwirkowski, P.","2288","2017","07","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.055","-26.2247223","-49.0550000","-26.2247223","650","650","Flores azuladas Habitat: Heliófita Habito: Epífita","FURB55827","FURB55827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:00:03-03","FURB","FURB","61107","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Schwirkowski, P.","2018","08","18","Schwirkowski, P.","3000","2018","08","18","Brasil","Santa Catarina","Campo Alegre","Turvo. Margens do Rio Vermelho. APA do Alto Rio Turvo","-49.2308334","-26.2338889","-49.2308334","-26.2338889","950","950","Fragmento de FOM Altomontana. Esciófita. Cálice rosado, corola azulada Habitat: Mata ciliar Habito: Epífita","FURB61107","FURB61107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:00:03-03","FURB","FURB","61125","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Schwirkowski, P.","2018","09","07","Schwirkowski, P.","3040","2018","09","07","Brasil","Santa Catarina","São Bento do Sul","Bairro Serra Alta. Linha férrea, próximo à rua José Augustin.","-49.3702778","-26.2783334","-49.3702778","-26.2783334","850","850","FOM. Esciófita. Cálice vermelho, corola lilás Habitat: Interior do fragmento Habito: Epífita","FURB61125","FURB61125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-08 08:50:39-03","FURB","FURB","48540","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala",NA,"Romanini, R.P.","2017","03","13","Schwirkowski, P.","1168","2015","08","08","Brasil","Santa Catarina","Joinville",NA,"-49.055","-26.2247223","-49.0550000","-26.2247223","688","688",NA,"FURB48540","FURB48540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gamosepala",NA,NA,NA
"116","2020-10-14 10:00:03-03","FURB","FURB","20541","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz","Romanini, R.P.","2017","11","22","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","972","2009","12","11","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Forófito 11. Epífita IFFSC e37a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto infrutescência rosa;","FURB19275","FURB19275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nivea",NA,NA,NA
"117","2020-10-14 10:00:03-03","FURB","FURB","28091","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz","Romanini, R.P.","2017","11","22","Korte, A.; Kniess, A.","436","2010","03","11","Brasil","Santa Catarina","Benedito Novo","Campo de Zinco.","-49.5002778","-26.9102778","-49.5002778","-26.9102778","853","853","Florística IFFSC 689 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita; flor roxa","FURB19439","FURB19439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nivea",NA,NA,NA
"118","2020-10-14 10:00:03-03","FURB","FURB","28214","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz","Romanini, R.P.","2017","11","22","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2239","2010","06","15","Brasil","Santa Catarina","Camboriú","Rio do Meio.","-48.6905555","-27","-48.6905555","-27.0000000","100","100","Florística IFFSC 641 (Epífita) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado Habito: epífita;","FURB19441","FURB19441",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nivea",NA,NA,NA
"119","2020-10-14 10:00:03-03","FURB","FURB","32481","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz","Romanini, R.P.","2017","11","22","Korte, A.; Kniess, A.","4285","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","Cerro Azul.","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957","Florística IFFSC 856 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior do fragmento Habito: epífita;","FURB01072","FURB01072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nivea",NA,NA,NA
"120","2020-10-14 10:00:03-03","FURB","FURB","45621","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz","Romanini, R.P.","2017","11","22","Gasper, A.L. de","3657","2015","02","03","Brasil","Santa Catarina","Joinville","Condomínio Perini Business Park.","-48.8777778","-26.2366666","-48.8777778","-26.2366666","20","20",NA,"FURB19430","FURB19430",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nivea",NA,NA,NA
"121","2020-12-09 14:46:34-03","FURB","FURB","51595","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz","Romanini, R.P.","2017","11","22","Funez, L.A.","5633","2016","11","07","Brasil","Santa Catarina","Barra Velha","Próximo à Ponte Pênsil sobre o canal.","-48.6738889","-26.5991666","-48.6738889","-26.5991666","1","1","cálice róseo, corola azul Habitat: Floresta Habito: erva","FURB51595","FURB51595",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nivea",NA,NA,NA
"122","2020-10-14 10:00:03-03","FURB","FURB","3609","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Costa, CF","2005","02","25","Campregher, P.","66","2004","09","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"FURB19227","FURB19227",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:54:13-03","UCS","HUCS","50716","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Gonzatti, F.","2020","01",NA,"Gonzatti, F.","5197","2019","11","12","Brasil","Rio Grande do Sul","Torres","Parque Estadual do Itapeva,ao longo da Trilha principal de Educação Ambiental, saindo do Parque","-49.761389","-29.379167","-49.761389","-29.379167","40","40","Erva rosetada epífita e terrestrena mata ombrófila, parte alto da trilha.",NA,NA,"Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-16 17:54:13-03","UCS","HUCS","39353","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Gonzatti, F.","2015","02","06","Valduga, E.","438","2012","09","18","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","com flores vermelhas.; em cultivo",NA,NA,"Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-16 08:38:50-03","UTFPR","HCF","23797","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittmack","Z. Louzada","2008",NA,NA,"J. Carneiro","1485","2003","09","06","Brasil","PR","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"terrícola, flor lilás. Das ante dunas do litoral.",NA,NA,NA,NA,"41937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-08-16 08:38:50-03","UTFPR","HCF","2927","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittmack","M.G. Caxambu","2005","12","26","M.G. Caxambu","896","2005","10","09","Brasil","PR","Pontal do Paraná","Balneário Praia de Leste","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"herbácea, heliófita, com folhas verdes-claras. Espiga floral central, com flores rosas e azuis.",NA,NA,NA,NA,"19508",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-08-16 08:38:50-03","UTFPR","HCF","14371","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittmack","M.E. Engels","2013","12","10","M.E. Engels","1677","2013","09","27","Brasil","SC","Joinville","Resgate FLORA Linha de transmissão","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"epífita. Folhas verdes. Inflorescência com escapo verde. Flor com sépalas rosas. Pétalas azuis escuras. Floresta Ombrófila Densa.",NA,NA,NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:19:16-03","MBM","MBM","429643","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Lozano, E.D.","2017","11",NA,"Canestraro, B.K.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.; Silva, J.M.","1098","2017","11","07","Brazil","Paraná","Guaratuba","Morro dos Perdidos, na base","-49.624722","-26.450803","-49.624722","-26.450803","986","986","Saxícola e epífita, interior de floresta, frequente, inflorescências róseas, pétalas roxas, 1m.; Floresta Ombrófila Densa Montana.","MBM429643",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:19:16-03","MBM","MBM","395061","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Ariati, V.","2009",NA,NA,"Ariati, V.; Lozano, E.D.; Kersten, R.; Lozano, E.D.; Kersten, R.","1051","2009",NA,NA,"Brazil","Paraná","Campina Grande do Sul","Morro Caratuva","-48.832306","-25.239225","-48.832306","-25.239225",NA,NA,"Epífita, inflorescência rosa, flora azul.; Floresta Ombrófila Densa Altomontana.","MBM395061","MBM395061",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:19:16-03","MBM","MBM","423906","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Meyer, F.S.","2019","09","23","Marinero, F.; Ariati, V.; Mascaro, C.; Ariati, V.; Mascaro, C.","1274","2019","09","15","Brazil","Santa Catarina","Itapoá","Propriedade particular, área para loteamento da Magel","-48.598733","-26.144728","-48.598733","-26.144728","10","10","Herbácea terrícola; flor lilás.; Formação Pioneira de Influência Marinha (Restinga Arbórea)","MBM423906",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:19:16-03","MBM","MBM","429174","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Lozano, E.D.","2016",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Brotto, M.L.; Canestraro, B.K.; Brotto, M.L.","3377","2016","07","24","Brazil","Paraná","Quatro Barras","Morro Anhangava, trilha para o morro do Corvo","-49.002694","-25.388944","-49.002694","-25.388944",NA,NA,"Terrícola, 60 cm, folhas com base roxa, inflorescência rósea, flores azuis, interior da mata.; Floresta Ombrófila Densa Altmontana.","MBM429174",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:19:16-03","MBM","MBM","59897","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Pereira, E.",NA,NA,NA,"Hatschbach, G.","40333","1977","10","05","Brazil","Paraná","Cerro Azul","Rio Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Epífita","MBM059897","MBM059897",NA,NA,"32006",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:19:16-03","MBM","MBM","180465","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","6052","1975","10","14","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Epífita","MBM180465","MBM180465",NA,NA,"25180",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:19:16-03","MBM","MBM","75243","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Frenzel, A.","s.n.","1951","07",NA,"Brazil","Paraná","Guaratuba","Morro das Caieiras","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita","MBM075243","MBM075243",NA,NA,"41937",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:19:16-03","MBM","MBM","4778","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Reitz, R.",NA,NA,NA,"Frenzel, A.","s.n.","1951","06",NA,"Brazil","Paraná","Guaratuba","Morro das Caieiras","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita","MBM004778","MBM004778",NA,NA,"41937",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:19:16-03","MBM","MBM","23999","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","29834","1972","07","30","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita","MBM023999","MBM023999",NA,NA,"41937",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:19:16-03","MBM","MBM","33614","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","10819","1963","08","12","Brazil","Paraná","Guaratuba","Rio da Praia","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita","MBM033614","MBM033614",NA,NA,"41937",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:19:16-03","MBM","MBM","232850","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Tardivo, R.C.",NA,NA,NA,"Santos, E.P.","541","1998","09","11","Brazil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM232850","MBM232850",NA,NA,"41937",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:19:16-03","MBM","MBM","168034","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Tardivo, R.C.",NA,NA,NA,"Imaguire, N.","150","1967","09","05","Brazil","Paraná","Matinhos","Morro do Farol, Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita","MBM168034","MBM168034",NA,NA,"15275",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:19:16-03","MBM","MBM","67736","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","43178","1980","09","02","Brazil","Paraná","Paranaguá","Balneário Canoas","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM067736","MBM067736",NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:19:16-03","MBM","MBM","33615","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1854","1949","11","01","Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM033615","MBM033615",NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:19:16-03","MBM","MBM","270252","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Smith, L.B.",NA,NA,NA,"Tessmann, G.","2602","1947","11","04","Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM270252","MBM270252",NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:19:16-03","MBM","MBM","168033","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Tardivo, R.C.",NA,NA,NA,"Imaguire, N.","5204","1977","08","10","Brazil","Paraná","Piraquara","Rio Palmital","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita","MBM168033","MBM168033",NA,NA,"12577",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
