"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","class","infraspecificEpithet","fieldNumber","relatedCatalogItem","sex"
"37","2021-03-15 16:37:00-03","NY","NYBG","1280133","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner","566","2000","01","19","South America","Brazil","Espírito Santo","Santa Teresa","Várzea Alegre. Mata do Fausto, (próximo a Torre de Telefone).","-40.6003","-19.9356","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1592526' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280133","NY01280133_01","J. D. Mitchell; D. C. Daly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","447488","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. Lutz","864","1915","12",NA,"South America","Brazil","Espírito Santo","Serra","Near Oswaldo Cruz Istitute now under asphalt road.","-40.3078","-20.1286","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601502' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447488","NY00447488_01","J. D. Mitchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","885913","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","C. Farney","4166","2000","09","11","South America","Brazil","Rio de Janeiro","Sao Pedro da Aldeia","Serra de Sapiatiba, mata de encosta baixa, estrada para a Torre.","-42.1028","-22.8394","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885913","NY00885913_01","D. C. Daly","100","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","885909","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","C. Farney","4083","2000","05","04","South America","Brazil","Rio de Janeiro","Armaçao dos Búzios","Fazenda Caravelas, vertente S entre praias do Peró e Caravelas.",NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009125' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885909","NY00885909_01","D. C. Daly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","01093242","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","D. A. Santin","s.n.","1991","08","06","South America","Brazil","Rio de Janeiro",NA,"Entre Maricá e Niterói, à beira da estrada que leva ao Pico Alto Moirão.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1230886' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093242","NY01093242_01","D. C. Daly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1280134","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner","3783","2007","04","25","South America","Brazil","Espírito Santo","Rio Bananal","Propr. Jonas Graci","-40.4164","-19.2489","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1592564' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280134","NY01280134_01","J. D. Mitchell; D. C. Daly","300","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","886316","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","D. B. O. S. Cardoso","716","2005","07","13","South America","Brazil","Bahia","Senhor do Bonfim","Povoado de Estiva. Serra de Santana.","-40.1975","-10.3658","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886316","NY00886316_01","J. D. Mitchell","689","689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","447498","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","J. L. Hage","230","1979","03","27","South America","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Arboreto do CEPEC.","-39.04","-14.78","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601490' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447498","NY00447498_01","J. D. Mitchell","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","447491","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. Gehrt","SP39886","1938","11","29","South America","Brazil","São Paulo","Sao Paulo",NA,"-46.63","-23.5403","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447491","NY00447491_01","A. Gehrt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02431766","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. C. Souza","11","1991","02","05","South America","Brazil","Espírito Santo","Linhares","Localizada na lavoura de cacau, 30 m do aceiro com pasto.","-40.0722007751465","-19.3910999298096","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976673' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431766","NY02431766_01",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02711100","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","D. A. Folli","1608","1992","06","06","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Gávea.","-40.0722007751465","-19.3910999298096","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3001498' target='other'> <mi>dwc_moreinfo</mi></a>","NY02711100","NY02711100_01",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02431767","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","D. A. Folli","1608","1992","06","06","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Gávea.","-40.0722007751465","-19.3910999298096","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976675' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431767","NY02431767_01",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02431768","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","G. L. Farias","38","1984","11","12","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Imbiruçu.","-40.0722007751465","-19.3910999298096","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976676' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431768","NY02431768_01",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02431764","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. A. da Luz","245","2004","10","07","South America","Brazil","Minas Gerais","Aimorés","estrada do Viveiro.","-41.0638999938965","-19.4958000183105","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976671' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431764","NY02431764_01",NA,NA,NA,"54161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02431763","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","A. A. da Luz","245","2004","10","07","South America","Brazil","Minas Gerais","Aimorés","estrada do Viveiro.","-41.0638999938965","-19.4958000183105","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976670' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431763","NY02431763_01",NA,NA,NA,"54161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02431759","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","J. R. Stehmann","20855","1992","11","02","South America","Brazil","Minas Gerais","Marliéria","P.F. Rio Doce.","-42.7322006225586","-19.7122001647949","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2976666' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431759","NY02431759_01",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1844391","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","C. Farney","3482","1995","06","28","South America","Brazil","Rio de Janeiro","Cabo Frio","Estrada velha de Búzios, Campo dos Cavalos.","-42.0186004638672","-22.8794002532959","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2141999' target='other'> <mi>dwc_moreinfo</mi></a>","NY01844391","NY01844391_01",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1920605","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","P. Farág","55","1995","05","26","South America","Brazil","Rio de Janeiro","Cabo Frio","Mata do centrinho, estrada para lixeira.","-42.0186004638672","-22.8794002532959","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2142032' target='other'> <mi>dwc_moreinfo</mi></a>","NY01920605","NY01920605_01","J. D. Mitchell",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:28:47-03","UFRJ","RFA","39286","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","65","2011","09","15",NA,"Brasil","Rio de Janeiro","Itaboraí","Estrada do guindaste","-42.8594017028809","-22.7444000244141",NA,"Árvore de 4 m de altura. Folhas verdes com pecíolos avermelhados, ocorrendo na ribanceira do morro sob solo argiloso","RFA35748",NA,"N.G. Antas",NA,NA,"16798","auto","2011","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:28:47-03","UFRJ","RFA","12433","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Z.A. Trinta; E. Fomm 2126","1050","1964","12","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Entre Campos do morro do côco.","-43.2075004577637","-22.9027996063232",NA,"Árvore de flor branca","RFA11667",NA,"N.G. Antas",NA,NA,"57442","auto","2011","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:28:47-03","UFRJ","RFA","39277","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","53","2011","03","28",NA,"Brasil","Rio de Janeiro","Maricá","Estrada de Itapeba (próximo a plataforma de Salto)","-43.041111","-22.904444",NA,"Árvore de 20 m de altura e CAP de 1,68 m área de sombra,ambiente impactado.","RFA24315",NA,"N.G. Antas","96","96",NA,NA,"2011","03","28","43º2'28''W","22º54'16''S",NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:28:47-03","UFRJ","RFA","12453","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","E. Pereira; G. Pabst 8616","9727","1965","01","24",NA,"Brasil","Bahia","Bahia","Fazenda São Luiz a 10 km de Iamsuri",NA,NA,NA,"Habi","RFA11683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:28:47-03","UFRJ","RFA","39275","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","39","2011","03","21",NA,"Brasil","Rio de Janeiro","Niterói","Bairro de Itaipu. Final da Rua Bezerra de Menezes (próximo ao canal)","-43.047778","-22.950833",NA,"Árvore de 20 m de altura e CAP de 1,68m area de sombra,ambiente impactado.","RFA24313",NA,"N.G. Antas","9","9",NA,NA,"2011","03","21","43º2'52''W","22º57'3''S",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:28:47-03","UFRJ","RFA","39276","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","41","2011","03","21",NA,"Brasil","Rio de Janeiro","Niterói","Bairro de Itaipu, Rua paralela a Bezerra de Menezes (próximo ao canal)","-43.047778","-22.950833",NA,"Árvore de 20 m de altura e CAP de 2,43 m; área não sombreada, ambiente impactado","RFA35746",NA,"N.G. Antas","9","9",NA,NA,"2011","03","21","43º2'52''W","22º57'3''S",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:28:47-03","UFRJ","RFA","39278","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","49","2011","03","28",NA,"Brasil","Rio de Janeiro","Maricá","Estrada do Itapebá (próximo à plataforma de salto)","-42.857778","-22.891111",NA,"Árvore 15 m de altura; CAP 1,77. Fruto verde","RFA35747",NA,"N.G. Antas",NA,NA,NA,NA,"2011","03","28","42º51'28''W","22º53'28''S",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:28:47-03","UFRJ","RFA","39287","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","48","2011","03","28",NA,"Brasil","Rio de Janeiro","Maricá","Estrada do Itapebá (próximo a plataforma de salto)","-42.857778","-22.891111",NA,"Árvore 15m de altura, CAP 1,77m. Fruto verde.","RFA24325",NA,"N.G. Antas",NA,NA,NA,NA,"2011","03","28","42º51'28''W","22º53'28''S",NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:28:47-03","UFRJ","RFA","39288","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","161","2011","03","28",NA,"Brasil","Rio de Janeiro","São Gonçalo","Curral do Zé Bezerra. Varzea das Moças","-42.978889","-22.92",NA,"Árvore de 24 m de altura e 1,5 m de CAP com frutos verdes oblongos.","RFA35749",NA,"N.G. Antas",NA,NA,NA,NA,"2011","03","28","42º58'44''W","22º55'12''S",NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:28:47-03","UFRJ","RFA","42609","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","A.M. Assis; V.G. Demuner; K.F.O. Faria","1476","2008","03","15",NA,"Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Porção Oeste do fragmento de 600 ha. Acesso pela Rodovia ES-490","-41.046944","-20.938056",NA,"Árvore 18 m de altura. Frutos verdes.","RFA37687",NA,"N.G. Antas","20","20",NA,NA,"2011","07","24","41º2'49''W","20º56'17''S",NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:28:47-03","UFRJ","RFA","28072","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","G. L. Farias","37","1984","11","12",NA,"Brasil","Espírito Santo","Linhares","Estrada Jequitibá Rosa, ant. 231, km 0,193, lado direito.","-40.0722007751465","-19.3910999298096",NA,"Árvore em floresta alta, ca. 23 m de altura e fuste de ca. 12 m; DAP 53 cm; diâmetro da copa ca. 10 m. Com flor branca e botões verdes. Fuste cilíndrico e casca áspera. Matriz 02","RFA19898",NA,"D. A. Folli",NA,NA,"48094","auto","1990","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:28:47-03","UFRJ","RFA","42611","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","V. Demuner; E. Bausen; W. Pizziolo; L. Kollmann","1016","2000","05","10",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis (Barra de Santo Hilário). Paulo Zanette","-40.6002998352051","-19.9356002807617",NA,"Árvore 14 m de altura. DAP: 80 cm, fuste 9 m. Fruto imaturo de cor verde, maduro de cor amarelo","RFA37688",NA,"N.G. Antas",NA,NA,"23813","auto","2011","08","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:28:47-03","UFRJ","RFA","39289","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","55","2011","04","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Campus do Fundão (UFRJ), CCS-IB, Inter bloco D-E","-43.2075004577637","-22.9027996063232",NA,"Árvore de 14 m de altura, CAP 131,1 cm.","RFA24327",NA,"N.G. Antas",NA,NA,"57442","auto","2011","04","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:28:47-03","UFRJ","RFA","39290","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","N.G. Antas","57","2011","05","09",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra da Sapietibá, estrada da Torre","-42.1027984619141","-22.8391990661621",NA,"Árvore de 16 m de altura, frutos verdes oblongos","RFA24329",NA,"N.G. Antas",NA,NA,"20879","auto","2011","05","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-09-10 21:42:11-03","UNEMAT","TANG","2771","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Lautert, M; Souza, NS; Thomé, RS; Scuteri, IL","434","2015","01","22",NA,"Brasil","Mato Grosso","Colider","Estrada de supressão, Resgate de FLORA da UHE Colider","-55.5875","-10.815278",NA,NA,"TANG000002771",NA,"Lautert, M","434","434",NA,NA,"2015","04","01","-55.5875","-10.815278",NA,NA,NA,NA,NA,NA,NA
"70","2021-04-08 17:36:37-03","EAO","IAN","22908","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN022908","IAN022908_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:33:23-03","EAO","IAN","55206","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Carvalho, AMV de","2992","1938","11","20","Southern America","Brasil","São Paulo","Campinas","Fazenda Sete Quedas.","-47.060001373291","-22.8999996185303",NA,"Árvore.","IAN055206",NA,"Gehrt, A",NA,NA,"23900","auto","1939","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:08:26-03","UFBA","ALCB","08165","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Grupo Pedra do Cavalo","1104","1981","02",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Trecho superior do R. Jacuípe","-39.083333","-12.533333",NA,"Ca. 10m; folhas membranáceas, compostas e frutos carnosos.","ALCB068076",NA,"Correia, C","40","40",NA,NA,"2004","04",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:08:26-03","UFBA","ALCB","042507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Hage, JL","2186","1987","11","05","Southern America","Brasil","Bahia","Ilhéus","Litoral Sul, Área do CEPEC, km 22 da rodovia Ilhéus/ Itabuna ( BR 415), 50m da Quadra I","-39.116667","-14.683333",NA,"Ca. 10m x 35cm. Flores brancas.","ALCB068080",NA,"Mitchell, JD",NA,NA,NA,NA,"1999",NA,NA,"-39.116667","-14.683333",NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:08:26-03","UFBA","ALCB","06480","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Pinto, GCP","623","1950","11",NA,"Southern America","Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1","-12.666667",NA,NA,"ALCB068079",NA,"Correia, C",NA,NA,NA,NA,"2004","04",NA,"-39.1","-12.666667",NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:08:26-03","UFBA","ALCB","07419","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, LP de; Guedes, ML","178","1981","01","21","Southern America","Brasil","Bahia","Maracás","Sudoeste, Faz. Tanquinho","-40.416667","-13.433333",NA,"Ca. 7m alt; com folhas membranáceas e flores alvas com centro amarelo.","ALCB068078",NA,"Correia, C",NA,NA,NA,NA,"2004","04",NA,"-40.416667","-13.433333",NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:08:26-03","UFBA","ALCB","53741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8310","2001","04","15","Southern America","Brasil","Bahia","Itaête","Paraguaçu, Assentamento Baixão. Final (leste-sul), área de loteamento","-41.034722","-13.164444",NA,"10,0m. Folíolos cartáceos, levemente discolores. frutos imaturos verdes.; Área degradada com bastante mata-pasto, Sida, Malva, vassorinha, jureminha.","ALCB068077",NA,"Correia, C",NA,NA,NA,NA,"2004","04","22","-41.034722","-13.164444",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:08:26-03","UFBA","ALCB","07489","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Grupo Pedra do Cavalo","579","1980","08",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Mata do rio Jacuípe.","-39.083333","-12.533333",NA,"Ca. 6m de alt; os frutos são drupas comestíveis.","ALCB068075",NA,"Correia, C","40","40",NA,NA,"2004","04",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:08:26-03","UFBA","ALCB","08169","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Grupo Pedra do Cavalo","942","1980","11",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Riacho Congú","-39.083333","-12.533333",NA,"Ca. 6 m de alt.; flores pequenas e alvas, em panículas terminais.","ALCB068014",NA,"Correia, C","40","40",NA,NA,"2004","04",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:08:26-03","UFBA","ALCB","66937","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Almeida, AMM","03","2004","11","03","Southern America","Brasil","Bahia","Nova Soure",NA,"-38.4832992553711","-11.2333002090454",NA,"Árvore: Flores alvas, pequenas.","ALCB068074",NA,"Guedes, ML",NA,NA,"29323","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 10:59:14-03","ESALQ","ESA","5526","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Kampf, E.","181.0","1989","12","11",NA,"Brasil","São Paulo","Piracicaba","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,"Fl","ESA005526","ESA005526","Santin, D.A",NA,NA,"44778","auto","1990","02","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 10:59:14-03","ESALQ","ESA","115447","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Lima, D.F.","212.0","2011","04","17",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA115447","ESA115447","Carnier, F.E.",NA,NA,"48094","auto","2011","04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 10:59:14-03","ESALQ","ESA","10104","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Kampf, E.","12.0","1989","03","17",NA,"Brasil","São Paulo","Piracicaba","Parque da Esalq","-47.6399993896484","-22.7199993133545",NA,"V","ESA010104","ESA010104","Santim, D.",NA,NA,"44778","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 10:59:14-03","ESALQ","ESA","10460","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Barreto, K.D.",NA,"1993","06","17",NA,"Brasil","São Paulo","Piracicaba","ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,"ESA010460","ESA010460","Santim, D.",NA,NA,"44778","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
