"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","phylum","order","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","previousCatalogNumber","fieldNumber","typeStatus","relatedCatalogItem"
"97","2021-03-01 16:42:35-03","UNICAMP","UEC","134660","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","; Uliana, VLCR; Souza, VC",NA,NA,NA,"Bortoleto, S; Araújo, AO; Freire, RAP; Capretz, RL; Castellen, M; Rodrigues, RR","2002","04","22","Brazil","São Paulo","Sete Barras","-47.926389","-24.183611","-47.926389","-24.183611","UEC006105","UEC006105","106","Magnoliopsida",NA,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras.&nf;Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139 a 3,5 Km acima do Núcleo Sete Barras).",NA,NA,"Árvore de 3,5 m de altura. Fruto imaturo verde, maduro róseo.; Floresta Ombrófila Densa Submontana.&nf;Borda de floresta.",NA,NA,NA,"300","300",NA,NA,NA,NA,NA
"98","2019-08-20 10:27:32-03","UNICAMP","UEC","147997","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","06","23","Sazima, I","2008","05","15","Brazil","São Paulo","Ubatuba","-44.887917","-23.344278","-44.887917","-23.344278","UEC088228",NA,"61","Magnoliopsida",NA,"Picinguaba, Praia do Estaleiro",NA,NA,"Arbusto de aproximadamente 150 cm, frutos brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:42:35-03","UNICAMP","UEC","158330","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","07","22","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333","UEC015225","UEC015225","262","Magnoliopsida",NA,"Estação Experimental do Instituto Agronômico.",NA,NA,"Planta herbácea,1,5m. Eixo da inflorescência e cálice rosa, fruto branco, semente preta.; Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:42:35-03","UNICAMP","UEC","170609","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"Pastore, JA; Franco, GADC; et al.","1996","05","14","Brazil","São Paulo","Eldorado","-48.400278","-24.639444","-48.400278","-24.639444","UEC059372","UEC059372","696","Magnoliopsida",NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo, trilha do rolado.",NA,NA,"Subarbusto 1,5m altura, inflorescência lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:42:35-03","UNICAMP","UEC","188348","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Sobral, M","2010","08","15","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","2010","04","30","Brazil","Santa Catarina","Paulo Lopes","-47.78","-28.08","-47.78","-28.08","UEC118543","UEC118543","4579","Magnoliopsida",NA,"Laranjal.",NA,NA,"Arbusto, flor inflorescência vermelha.; Floresta Ombrófila Densa, Estágio médio; interior do Fragmento.",NA,NA,NA,"126","126",NA,NA,NA,NA,NA
"102","2021-03-01 16:42:35-03","UNICAMP","UEC","51683","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Brack, P","1986","12",NA,"Souza, WS; Britez, RM","1986","06","08","Brazil","Minas Gerais","Paranaguá",NA,NA,NA,NA,"UEC006103","UEC006103","160","Magnoliopsida",NA,"Ilha do Mel. Moro do meio.",NA,NA,"Arbusto de 1,5m com frutos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:42:35-03","UNICAMP","UEC","76740","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; et al.","1995","09","04","Brazil","São Paulo","Eldorado","-48.400278","-24.6525","-48.400278","-24.6525","UEC095944","UEC095944","9136","Magnoliopsida",NA,"Parque Estadual de Jacupiraga, Núcleo da Caverna do Diabo. Arredores do alojamento e da Caverna do Diabo.",NA,NA,"Arvoreta, ca. 4m alt.; caule com pequenos acúleos; inflorescência vinho; urticante.; Beira de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:42:35-03","UNICAMP","UEC","77076","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Pirani, JR; Garcia, RF","1994","04","20","Brazil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","UEC006104","UEC006104","s.n.","Magnoliopsida",NA,"Fazenda Itereí, Serra de Paranapiacaba, BR 116 Km350.&nf;Trilha Limão.",NA,NA,"Arbusto ramoso, 3m alt.. Inflorescência rósea com frutos brancos.; Floresta Tropical Pluvial Atlântica de encosta.&nf;Área de capoeira e mata secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:42:35-03","UNICAMP","UEC","85628","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Souza, VC; Capellari Jr, L; Miyagi, P; Ivanauskas, NM; Pereira, VF; Moncaio, E","1994","04","22","Brazil","São Paulo","Iporanga","-48.635","-24.578056","-48.635","-24.578056","UEC095943","UEC095943","5884","Magnoliopsida",NA,"Ca. 18Km da cidade, em direção a Apiaí.&nf;200msm.",NA,NA,"Arbusto, ca. 3m alt., armado;pedicelo e pedúnculo vinho, frutos róseos.; Mata Higrófila de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:42:35-03","UNICAMP","UEC","95721","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1996","03","28","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","UEC006107","UEC006107","740","Magnoliopsida",NA,"estação experimental do IAC.",NA,NA,"Arvoreta de 1,5m. Flores.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:42:35-03","UNICAMP","UEC","167589","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Castro, RM","2004","03",NA,"Castro, RM; Teixeira, L","2004","02","23","Brazil","Minas Gerais","Governador Valadares","-41.9494018554688","-18.8511009216309",NA,NA,"UEC091631","UEC091631","943","Magnoliopsida",NA,NA,"50833",NA,"Arvoreta. Urentes. Flores alvas. Interior da mata.; Mata secundária.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:42:35-03","UNICAMP","UEC","49913","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Bernacci, LC","1985","06","06","Brazil","São Paulo","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,"UEC006095","UEC006095","26","Magnoliopsida",NA,"Faz. Santa Carlota.","21243",NA,"Arbusto ca. 2-2,5m alt.; folhas com as extremidades da serreação urticantes; frutos maduros arroxeados.; Interior da mata em picada.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:42:35-03","UNICAMP","UEC","50930","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Silva, WR","1989","04","28","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC095949","UEC095949","21575","Magnoliopsida",NA,"Fazenda Santa Genebra.","23900",NA,"Com frutos.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:42:35-03","UNICAMP","UEC","50931","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Silva, WR","1989","04","28","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC006100","UEC006100","21574","Magnoliopsida",NA,"Fazenda Sta. Genebra.","23900",NA,"Com fruto.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:42:35-03","UNICAMP","UEC","69082","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","07","16","Andrade, SCS; et al.","1992","04","09","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC088216",NA,"26160","Magnoliopsida",NA,"Mata da Sta Genebra","23900",NA,"arbusto, altura aproximada 1,5m, frutos roxo, flor vermelha, borda.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:42:35-03","UNICAMP","UEC","69439","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Thomann, P; et al.","1992","04","09","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC095946","UEC095946","26106","Magnoliopsida",NA,"Mata de Santa Genebra.","23900",NA,"Arvoreta com inflorescências vinho e frutos lilazes com ca. de 1,0m de altura.; Coletada em beira de mata.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:42:35-03","UNICAMP","UEC","99083","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Bernacci, LC","1989","09","19","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC059385","UEC059385","34066","Magnoliopsida",NA,"Mata Santa genebra.","23900",NA,"Arbusto até 2,0m altura, inflorescência róseas, frutos róseos até branco.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:42:35-03","UNICAMP","UEC","99062","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Bernacci, LC","1989","09","19","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC095947","UEC095947","34066","Magnoliopsida",NA,"Mata Santa genebra.","23900",NA,"Arbusto até 2,0m altura, inflorescência róseas, frutos róseos até branco.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:42:35-03","UNICAMP","UEC","64369","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Turra, A; Oliveira, M; Jagger, M; Bastos, L; Figueiroa, JFC","1991","04","04","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC006108","UEC006108","24158","Magnoliopsida",NA,"Reserva de Santa Genebra.","23900",NA,"Arbusto peq. porte. Flores roxas com pedúnculos roxos. Urticante.; Coletada no interior da mata.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:42:35-03","UNICAMP","UEC","92381","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Souza, SP; Lopes, MAB; One, M","1991","04","04","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC006101","UEC006101","24183","Magnoliopsida",NA,"Santa Genebra.","23900",NA,"Arbusto de médio porte, pelos urticantes, flores roxas.; Coletada no interior da mata.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:42:35-03","UNICAMP","UEC","129267","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","06","22","Arzolla, FARDP","2000","12","23","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"UEC088218",NA,"212","Magnoliopsida",NA,"Parque Estadual da Cantareira, região de Águas Claras.","15840",NA,"arvoreta, 1,5m","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:42:35-03","UNICAMP","UEC","35817","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Shepherd, GJ; Tamashiro, JY","1984","03","26","Brazil","São Paulo","Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,"UEC095939","UEC095939","15850","Magnoliopsida",NA,"Usina hidrelétrica de Paraibuna.","30824",NA,"Arbusto 3m, inflorescência vinosas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:42:35-03","UNICAMP","UEC","85596","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Rossi, L; Cordeiro, I; Pastore, JA; Lopes Da Silva, E","1994","03","31","Brazil","São Paulo","Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,"UEC006102","UEC006102","1473","Magnoliopsida",NA,"Ribeirão Grande - Fazenda São Sebastião do Ribeirão Grande.","24176",NA,"Arbusto, 3m de altura; folhas discolores, face abaxial verde vináceo; inflorescência vinácea; botões roseos.; Mata Pluvial Montana, mata de encosta.","auto",NA,NA,"900","900",NA,NA,NA,NA,NA
"120","2021-03-01 16:42:35-03","UNICAMP","UEC","85226","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Romaniuc","1994","05","02","Romaniuc; Godoi, JV; Melo, MRF; Muniz, CFS","1994","05","02","Brazil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,"UEC006106","UEC006106","1393","Magnoliopsida",NA,"Mata da Lagoa.","26836",NA,"Arbusto, cerca de 2m de altura; inflorescência esverdeadas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:42:35-03","UNICAMP","UEC","61170","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Meira Neto, JAA; et al.","1991","04","04","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"UEC006099","UEC006099","772","Magnoliopsida",NA,"Fazenda Intervales. Base do Saibadela.","34059",NA,"Arbusto com 1,5 metros, com frutos esbranquiçados.; Interior da mata próximo à trilha do rio Saibadela.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:42:35-03","UNICAMP","UEC","73607","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Zipparro, VB; et al.","1994","05","13","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"UEC095940","UEC095940","416","Magnoliopsida",NA,"Faz. Intervales, Base Saibadela, trilha do quilombo.","34059",NA,"Arbusto, 0,6m de altura, frutos brancos.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:42:35-03","UNICAMP","UEC","73483","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","05","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1994","04","17","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC095941","UEC095941","1558","Magnoliopsida",NA,"estrada de Itamambuca, km35 da Rodovia Rio/Santos.","34265",NA,"Arbusto de 2m alt.; infloresc~encia vinho; frutos brancos.; Mata Atlântica.&nf;Frequentemente em beira de estrada.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:42:35-03","UNICAMP","UEC","25079","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","06","22","Rodrigues, RR; Vialta, A; Figueiredo, N","1981","03","20","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC088231",NA,"12322","Magnoliopsida",NA,"Ilha Anchieta","34265",NA,"arbusto até 2m alt. Próximo do costão - flor branca, botão vinho.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:42:35-03","UNICAMP","UEC","67910","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Corrêa, FC","2003","04","16","Ponte, ACE; et al.","1993","11","11","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"UEC006097","UEC006097","29800","Magnoliopsida",NA,"Morro do Puruba.","34265",NA,"Subarbusto +ou- 1,0m de altura, inflorencência e botões avermelhados.; Mata degradada na encosta.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-04-22 16:25:43-03","UFPB","JPB","64396","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell) P. Brack","Luna, NK","2015","08","26","Luna, NK; Bazante, ML; Zelenski, A; Coutinho, TS; Silva, FP","2015","08","26","Brasil","Pernambuco","Jaqueira","-35.83","-8.715556","-35.83","-8.715556","JPB0064396",NA,"108","Angiosperma","Dicotyledon","RPPN Frei Caneca, Mata do Jasmim, interior da mata, fragmento de mata",NA,NA,"; HABITAT: Floresta Atlântica Submontana; DESC: Erva c/ 0,80 cm de alt., látex, odorifera, folhas discolores, inflorescência vináceo com frutos brancos",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-24 17:43:01-03","PUCRS","MPUC","11931","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","L.A. Schmitt","2009","08","12",NA,"2009","04","09","Brasil","RS","Dom Pedro de Alcântara","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,"Rosales","Morrinho de Porto Fagundes",NA,"1",NA,NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"128","2020-10-14 10:07:00-03","FURB","FURB","24180","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gasper, AL de","2010","04","14","Dreveck, S.","2010","04","14","Brasil","Santa Catarina","Rodeio","-49.3208334","-26.8186111","-49.3208334","-26.8186111","FURB45217","FURB45217","2082",NA,NA,"Santa Clara.",NA,NA,"Florística IFFSC 747 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; flor botão floral rosa",NA,NA,NA,"192","192",NA,NA,NA,NA,NA
"129","2020-10-14 10:07:00-03","FURB","FURB","29617","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Sobral, M","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","10","Brasil","Santa Catarina","Florianópolis","-48.5275","-27.7175","-48.5275000","-27.7175000","FURB45216","FURB45216","1964",NA,NA,"Parque Municipal Lagoa do Peri.",NA,NA,"Florística IFFSC 8003 (Arbusto) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: arbusto; flor botão floral",NA,NA,NA,"226","226",NA,NA,NA,NA,NA
"130","2020-10-14 10:07:00-03","FURB","FURB","30053","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Sobral, M","2010","08","15","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","-48.78","-28.08","-48.7800000","-28.0800000","FURB03691","FURB03691","4579",NA,NA,"Laranjal.",NA,NA,"Florística IFFSC 174 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; flor inflorescência vermelha",NA,NA,NA,"126","126",NA,NA,NA,NA,NA
"131","2020-10-14 10:07:00-03","FURB","FURB","30086","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Sobral, M","2010","08","15","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","06","Brasil","Santa Catarina","Armazém","-49.0491666","-28.2594444","-49.0491666","-28.2594444","FURB45215","FURB45215","4198",NA,NA,"Areião.",NA,NA,"Florística IFFSC 122 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; flor branca",NA,NA,NA,"187","187",NA,NA,NA,NA,NA
"132","2020-10-14 10:07:00-03","FURB","FURB","30308","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","F.S. Cabral","2017","04","12","Korte, A.; Kniess, A.","2010","05","14","Brasil","Santa Catarina","Indaial","-49.2308334","-27","-49.2308334","-27.0000000","FURB45197","FURB45197","3263",NA,NA,"Warnow Alto.",NA,NA,"Florística IFFSC 635 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto rosa;",NA,NA,NA,"357","357",NA,NA,NA,NA,NA
"133","2019-11-08 08:56:55-03","FURB","FURB","3091","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Funez, L.A.","2013","07",NA,"Passold, R.R.","1991","05","15","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556","FURB03692","FURB03692",NA,NA,NA,"Area C - Furb.",NA,NA,NA,NA,NA,NA,"20","20",NA,NA,NA,NA,NA
"134","2020-10-14 10:07:00-03","FURB","FURB","40510","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Funez, L.A.","2013","03","01","Funez, L.A.","2013","02","25","Brasil","Santa Catarina","Blumenau","-49.1147222","-27.0219445","-49.1147222","-27.0219445","FURB45214","FURB45214","1796",NA,NA,"Parque Ecológico Spitzkopf.",NA,NA,NA,NA,NA,NA,"423","423",NA,NA,NA,NA,NA
"135","2020-10-14 10:07:00-03","FURB","FURB","4669","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gonzatti, F","2015","11",NA,"Gonzatti, F.; Demeda, C.; Gaio, J. & Link, O.","2015","09","13","Brasil","Rio Grande do Sul","Osório","-50.1341666","-29.8322223","-50.1341666","-29.8322223","FURB47450","FURB47450","2146",NA,NA,"Próximo ao loteamento Palmital.",NA,NA,NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA
"136","2019-11-08 08:56:55-03","FURB","FURB","54208","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Lichtenfelz, F.A.","2017","04","14","Lichtenfelz, F.A.","2017","02","23","Brasil","Santa Catarina","Blumenau","-49.0916666","-26.9208334","-49.0916666","-26.9208334","FURB54208","FURB54208","42",NA,NA,NA,NA,NA,"Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:07:00-03","FURB","FURB","54264","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Funez, L.A.","2017","06",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","06","09","Brasil","Santa Catarina","Jaraguá do Sul","-49.2261111","-26.5522222","-49.2261111","-26.5522222","FURB54264","FURB54264","725",NA,NA,NA,NA,NA,NA,NA,NA,NA,"180","180",NA,NA,NA,NA,NA
"138","2019-11-08 08:56:55-03","FURB","FURB","58922","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Kassner-Filho, A.","2018","04","20","Kassner-Filho, A.","2018","04","20","Brasil","Santa Catarina","Blumenau","-49.1033333","-26.6675","-49.1033333","-26.6675000","FURB58922","FURB58922","2177",NA,NA,"Vila Itoupava.",NA,NA,"Fruto rosado Habitat: Interior do fragmento Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:07:00-03","FURB","FURB","59663","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Kassner-Filho, A.","2018","06","06","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","06","06","Brasil","Santa Catarina","Armazém","-49.0491666","-28.2594444","-49.0491666","-28.2594444","FURB59663","FURB59663","2995",NA,NA,NA,NA,NA,"fruto esbranquiçado Habitat: interior da unidade amostral Habito: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:07:00-03","FURB","FURB","6103","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Cordeiro, J; Ribas, OS","2007","08","15","Stival-Santos, A.; Verdi, M.","2007","05","14","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9222223","-49.0791667","-26.9222223","FURB45212","FURB45212","113",NA,NA,"Parque Natural Municipal São Francisco de Assis.",NA,NA,"Projeto de pesquisa.",NA,NA,NA,"87","87",NA,NA,NA,NA,NA
"141","2021-03-16 17:54:55-03","UCS","HUCS","44276","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Gonzatti, F.","2015","11",NA,"Gonzatti, F.","2015","09","13","Brasil","Rio Grande do Sul","Osório","-50.134111","-29.83225","-50.134111","-29.83225",NA,NA,"2146","Angiospermae","Rosales","Próximo ao loteamento Palmital",NA,NA,"Arbusto ca. de 1,7 m de altura. Frutos avermelhados. Espécime urticante",NA,NA,NA,"12","12",NA,NA,NA,NA,NA
"142","2021-03-16 17:54:55-03","UCS","HUCS","46014","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Caxambu, M.G.","2017","04","11","Siqueira, E.L.","2017","03","27","Brasil","Paraná","Goioerê","-53.030333","-24.068194","-53.030333","-24.068194",NA,NA,"2154","Angiospermae","Rosales","RPPN Moreira Sales",NA,NA,"ca. 3m, semi-ciófila. Frutos roxos.&nf;Permuta HCF 22822; arbusto. Relevo suave-ondulado. Vegetação Floresta Estacional Semidecidual Submontana",NA,NA,NA,"508","508",NA,NA,NA,NA,NA
"143","2021-03-16 17:54:55-03","UCS","HUCS","25753","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","Brack","Sobral, M.","2008","06","30","Marchett, F.","2005","04","23","Brasil","Rio Grande do Sul","Terra de Areia","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"205","Angiospermae","Rosales",NA,"32697",NA,"orla da mata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-06-27 10:27:00-03","UFES","VIES","5597","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"Marbach, P.A.S.","1990","07","18","Brasil","Espírito Santo","Alfredo Chaves","-40.749698638916","-20.6350002288818",NA,NA,"VIES005597","VIES005597","5",NA,NA,NA,"32447",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-08-16 08:41:21-03","UTFPR","HCF","22822","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","M.G. Caxambu","2017","04","11","E.L. Siqueira","2017","03","27","Brasil","PR","Goioerê","-53.030333","-24.068194","53°01'49,2 W","24°04'05,5 S",NA,NA,"2154",NA,NA,"RPPN Moreira Sales",NA,NA,"arbusto ca. 3 m, semi-ciófila. Frutos roxos.",NA,NA,NA,"508","508",NA,NA,NA,NA,NA
