"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"1","2021-04-05 14:25:31-03","UNESC","CRI","9721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","A. A. de Oliveira","2010","10","18","M. Verdi; N.L. de Souza, G. Klemz & D.H. Klettenberg","4961","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Paruqe Estadual da Serra do Tabuleiro.","-48.755833","-27.893333","48º45'21''W","27º53'36''S","295","295","Floresta Ombrófila Densa Habitat: interior do fragmento Habito: arbusto","CRI004403","CRI004403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-04-05 14:33:41-03","UNESC","CRI","4938","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Maria Leonor de Souza D#?#el Rey","1996","10","08","V. Citadini-Zanette; V. Boff & A. Gozçe.","2163","1996","09","20","Brasil","Santa Catarina","Urussanga","Santana.","-49.321111","-28.518333","49º19'16''W","28º31'6''S","48","48",NA,"CRI004399","CRI004399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-04-05 14:25:31-03","UNESC","CRI","11399","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","A. A. de Oliveira","2010","08","25","M. Verdi; B. Burkhardt & G. Klemz","5148","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.869722","-27.99","48º52'11''W","27º59'24''S","623","623","Floresta Ombrófila Densa Habito: arbustiva","CRI004404","CRI004404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-04-05 14:33:41-03","UNESC","CRI","4932","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Maria Leonor de Souza D#?#el Rey","1996","10","08","Vanilde Citadini Zanette; Valdemar P. Boff","2157","1996","09","11","Brasil","Santa Catarina","Siderópolis","Barranca do Rio Fiorita.","-49.424722","-28.598333","49º25'29''W","28º35'54''S","111","111","Habito: arbustiva","CRI004397","CRI004397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-04-05 14:25:31-03","UNESC","CRI","14243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Oliveira, AA de","2010","05","27","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4552","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal. Laranjal.","-48.78","-28.08","48º46'48''W","28º4'48''S","126","126","Florística IFFSC 174 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; entorno do fragmento Habito: arbusto;","CRI013339","CRI013339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-04-05 14:25:31-03","UNESC","CRI","5216","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin",NA,NA,NA,NA,"V. C. Zanette","2367","1996","09","11","Brasil","Santa Catarina","Siderópolis","Alto Rio Fiorita-SC.","-49.425278","-28.598889","49º25'31''W","28º35'56''S",NA,NA,NA,"CRI004396","CRI004396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-04-05 14:25:31-03","UNESC","CRI","9613","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","A. A. de Oliveira","2010","10","14","A. Stival-Santos; D. Meyer & S. Silveira","3039","2010","07","11","Brasil",NA,"Brasil","Guarda do Cubatão.","-48.69","-27.72","48º41'24''W","27º43'12''S","108","108","Floresta Ombrófila Densa Habitat: entorno do fragmento, beira de estrada Habito: arbusto","CRI004400","CRI004400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-04-05 14:25:31-03","UNESC","CRI","12355","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Renato Colares","2017","06","08","Alexandre Medeiros",NA,"2014","04","26","Brasil","Santa Catarina","Balneário Camboriú","Barra.","-48.595556","-27.006111","48º35'44''W","27º0'22''S",NA,NA,NA,"CRI010562","CRI010562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-04-08 15:16:32-03","UNESC","CRI","14244","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Meyer, FS","2010","03","12","Verdi, M.; Klemz, G. & Torres, J.F.","1523","2009","08","13","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro. Hoepers/Vargem do Cedro.","-48.876111","-28.097778","48º52'34''W","28º5'52''S","547","547","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; interior do fragmento Habito: arbustiva; Fruto verde avermelhado;","CRI013338","CRI013338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-04-05 14:33:41-03","UNESC","CRI","12370","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Aline Votri Guislon & Peterson T. Padilha","2017","06","08","Alexandre Medeiros",NA,"2017","04","25","Brasil","Santa Catarina","Balneário Camboriú","Laranjeiras.","-48.637778","-27.001389","48º38'16''W","27º0'5''S",NA,NA,"Coleta 219.","CRI010577","CRI010577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-04-05 14:25:31-03","UNESC","CRI","11275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","A. A. de Oliveira","2011","03","22","A. Korte","6169","2011","03","09","Brasil","Santa Catarina","Brusque",NA,"-48.96","-27.18","48º57'36''W","27º10'48''S","150","150","Floresta Ombrófila Densa","CRI004406","CRI004406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-04-05 14:25:31-03","UNESC","CRI","14445","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Oliveira, AA de","2010","08","25","Stival-Santos, A.; Meyer, D. & Silveira, S.","3201","2010","07","06","Brasil","Santa Catarina","Biguaçu",NA,"-48.759722","-27.367778","48º45'35''W","27º22'4''S","252","252","Coleta Extra IFFSC (Arvoreta) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arvoreta; Fruto verde;","CRI013572","CRI013572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-04-05 14:25:31-03","UNESC","CRI","3354","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Maria Leonor de Souza D#?#el Rey",NA,NA,NA,"Vanilde Citadini-Zanette; Robson dos Santos & Clair Maria Martinello","1796","1993","03","20","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.298889","-28.285278","49º17'56''W","28º17'7''S","300","300",NA,"CRI004398","CRI004398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-04-05 14:25:31-03","UNESC","CRI","9607","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","A. A. de Oliveira","2010","10","15","A. Stival-Santos; E. Legal & S. Silveira","2983","2010","06","16","Brasil","Santa Catarina","Biguaçu","Instituto Itaúna de Educação Ambriental.","-48.69","-27.45","48º41'24''W","27º27'0''S","66","66","Floresta Ombrófila Densa Habitat: interior do fragmento Habito: arbusto","CRI004401","CRI004401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-04-05 14:25:31-03","UNESC","CRI","9723","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","A. A. de Oliveira","2010","10","18","A. Stival-Santos; E. Legal & S. Silveira","3038","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","48º41'24''W","27º48'36''S","220","220","Floresta Ombrófila Densa Habitat: entorno do fragmento Habito: arbusto","CRI004402","CRI004402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-04-05 14:33:41-03","UNESC","CRI","8328","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Vanilde Citadini- Zanette","2007",NA,NA,"Sinara Colonetti",NA,"2007",NA,NA,"Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.424722","-28.598333","49º25'29''W","28º35'54''S","112","112",NA,"CRI004405","CRI004405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","558363","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"A. C. Brade","18061","1946","05","10","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.8556","-19.8019",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133578' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558363","NY00558363_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","521782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","5356","1967","05","20","Brazil","Paraná","Roncador","15 km S of Cava Funda","-52.275","-24.6031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521782","NY00521782_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","03561873","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin",NA,NA,NA,NA,"B. Valente","8","2017","01","12","Brazil","Rio de Janeiro","Cambuci","Estrada Cambuci-Varzea. Cambuci.","-41.9422","-21.5389",NA,NA,"369","369","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3860641' target='other'> <mi>dwc_moreinfo</mi></a>","NY03561873",NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","2480405","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin",NA,NA,NA,NA,"A. M. Amorim","7606","2008","07","20","Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Floresta na beira da estrada para a localidade de Alegre. Floresta Etacional Semidecidual.","-40.4819","-20.3025",NA,NA,"500",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706462' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480405","NY02480405_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","521774","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"J. Bowie","219","1814",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521774","NY00521774_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","521778","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"A. F. M. Glaziou","16933","1888","04","08","Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133584' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521778","NY00521778_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","521785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","A. C. Brade",NA,NA,NA,"E. Pereira","380","1944","04","21","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos","-43.073169","-22.496706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133575' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521785","NY00521785_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","02104671","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2061","2014","10","12","Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Wenceslau Guimarães, trilha para a Pedra da Torre","-39.71919","-13.58897",NA,NA,"665","665","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2495774' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104671","NY02104671_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","1262203","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"A. M. Amorim","6370","2006","09","24","Brazil","Bahia","Arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal, ca. 22,4 km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha nova de acesso ao topo da serra, margeando o rumo da fazenda","-39.3417","-15.1736",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1490099' target='other'> <mi>dwc_moreinfo</mi></a>","NY01262203","NY01262203_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","521775","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"J. Ball","s.n.","1882","07",NA,"Brazil","São Paulo","Santos","Ex maritimis Brasiliae juxta Santos","-46.33","-23.96",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133581' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521775","NY00521775_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","520624","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"Martii Herbar. Florae Brasil.","11",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","M. Corcovado pr. Rio de Janeiro","-43.212076","-22.951842",NA,NA,NA,NA,"Acc. 1837 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=398191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00520624","NY00520624_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","521784","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","39996","1977","06","18","Brazil","Paraná","Guaratuba","Rio da Praia","-48.5744","-25.8831",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521784","NY00521784_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","521779","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"A. F. M. Glaziou","16933","1888","04","08","Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521779","NY00521779_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","558364","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Romero",NA,NA,NA,"R. Romero","83","1990","07","27","Brazil","São Paulo","Ubatuba","Picinguaba","-44.833923","-23.380728",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133574' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558364","NY00558364_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","521786","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","J. J. Wurdack",NA,NA,NA,"Dr. Mertens","208",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133594' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521786","NY00521786_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","01198269","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"W. W. Thomas","14119","2004","09","15","Brazil","Bahia","Arataca","Serra das Lontras, 9.0 km WNW of Itatinguí on Fazenda road, then on trail over mountain ridge to Fazenda Cairo.","-39.3972","-15.1981",NA,NA,"530","630","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828675' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198269","NY01198269_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","685432","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"R. Goldenberg","710","2005","10","17","Brazil","Paraná","Campina Grande do Sul","Margem do Rio Capivari","-49.0553","-25.3058",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=894858' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685432","NY00685432_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","558365","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"D. M. Vital","s.n.","1977","06","11","Brazil","São Paulo","Sao Paulo","Parque Estadual das Fontes do Ipiranga","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133579' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558365","NY00558365_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00924778","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","J. J. Wurdack",NA,NA,NA,"R. P. Belém","3781","1968","06","29","Brazil","Minas Gerais","Teófilo Otoni","Fazenda S. Marco.","-41.5053","-17.8578",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992170' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924778","NY00924778_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","521790","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","F. C. Hoehne",NA,NA,NA,"F. C. Hoehne","27386","1931","03","25","Brazil","São Paulo","Sao Paulo","Parque do Estado","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133592' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521790","NY00521790_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","1015440","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"P. H. Labiak E.","4188","2007","07","18","Brazil","Espírito Santo",NA,"Santa Maria do Jetibá. Pedra do Garrafão.","-40.9228","-20.1772",NA,NA,"1490","1490","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105663' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015440","NY01015440_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","521777","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"A. F. M. Glaziou","16932",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521777","NY00521777_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","02104012","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2076","2014","10","13","Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Wenceslau Guimarães; trilha para o alto da Água Vermelha","-39.715","-13.57631",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2495793' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104012","NY02104012_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","521781","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","J. J. Wurdack",NA,NA,NA,"S. A. Mori","12818","1979","09","28","Brazil","Bahia","Una","Estrada que liga BR 101 Sao José com BA 265 a 17 km da primeira. Regiao da Mata Higrofila Sul Baiana. Cerca de 35 km ao S de Itabuna","-39.2540887","-15.1469363",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133593' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521781","NY00521781_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1015995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"F. de Barros","1913","1990","11","12","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Morro do Cardoso","-47.934093","-25.158731",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115951' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015995","NY01015995_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","01318289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","M. K. Caddah",NA,NA,NA,"M. K. Caddah","741","2010","01","20","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, estrada para a barragem","-43.002222","-22.449167",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305630' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318289","NY01318289_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","558362","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"A. C. Brade","18340","1946","05","21","Brazil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.8556","-19.8019",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133577' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558362","NY00558362_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","521780","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","18613","1968","02","14","Brazil","Paraná","Paranaguá","Picado Cambarú Col. Limeira","-48.5092","-25.5203",NA,NA,"50","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521780","NY00521780_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02104578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","R. Goldenberg",NA,NA,NA,"E. H. Camargo","143","2007","06","27","Brazil","Paraná","Antonina","Reserva SPVS - Trilha do mangue.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2570508' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104578","NY02104578_01","Magnoliophyta","Myrtales","South America","sheet","38300","auto",NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","521789","PreservedSpecimen","Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","H. A. Gleason",NA,NA,NA,"L. B. Smith","2155","1929","03","26","Brazil","Rio de Janeiro","Rio de Janeiro","Eastern end of Serra da Carioca, Rio de Janeiro","-43.23","-22.93",NA,NA,"200","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133576' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521789","NY00521789_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
