"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"14","2021-04-05 14:25:25-03","UNESC","CRI","5137","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","V. C. Zanette",NA,NA,NA,"V. Citadini-Zanette; V. Boff & A. Gozçe.","2290","1996","09","19","Brasil","Santa Catarina","Lauro Muller","Rocinha.","-49.396944","-28.393333","49º23'49''W","28º23'36''S",NA,NA,"Habitat: beira da mata Habito: árvore","CRI003684","CRI003684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-04-05 14:25:25-03","UNESC","CRI","9615","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2010","01","27","A. Stival-Santos; E. Legal & S. Silveira","1461","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.049722","-27.54","49º2'59''W","27º32'24''S","835","835","Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista Habitat: beira de estrada Habito: arbórea","CRI003623","CRI003623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-04-05 14:25:25-03","UNESC","CRI","13434","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Renato Colares","2018","05","30","Renato Colares",NA,"2018","03","15","Brasil","Santa Catarina","Sombrio","Boa esperança Coletada em área residencial","-49.674722","-29.093056","49º40'29''W","29º5'35''S","23","23","Habitat: Terrestre Habito: Arbóreo","CRI012041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-04-05 14:25:25-03","UNESC","CRI","3250","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Vanilde Citadini- Zanette",NA,NA,NA,"Vanilde Citadini-Zanette; Jairo José Zocche & Aurélio José de Aguiar","1873","1990","08","15","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.298889","-28.285278","49º17'56''W","28º17'7''S","300","300",NA,"CRI003666","CRI003666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-04-05 14:25:25-03","UNESC","CRI","9470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Quinet","2010","09","15","M. Verdi; E. Caglioni & E.M. Martins","5290","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.501667","-27.36","49º30'6''W","27º21'36''S","708","708","Floresta Ombrófila Densa","CRI003622","CRI003622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-04-05 14:25:25-03","UNESC","CRI","3296","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Vanilde Citadini- Zanette",NA,NA,NA,"Vanilde Citadini-Zanette; L. A. Silva","1910","1990","08","15","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.298889","-28.285278","49º17'56''W","28º17'7''S","300","300",NA,"CRI003674","CRI003674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-04-05 14:25:25-03","UNESC","CRI","14572","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Pasetto, M. R.","2007","10","01","Pasetto, M. R.","9","2007","10","01","Brasil","Santa Catarina","Nova Veneza","Caravágio","-49.498333","-28.636944","49º29'54''W","28º38'13''S",NA,NA,"Habito: Arbórea","CRI013876","CRI013876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-04-05 14:33:37-03","UNESC","CRI","3620","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","J. B. Baitello","1994","01","19","V. Citadini-Zanette; A. J. de Aguiar","1803","1993","12","29","Brasil","Santa Catarina","Orleans","Rop Novo.","-49.291667","-28.359444","49º17'30''W","28º21'34''S","110","110","Habito: árvore","CRI003640","CRI003640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-04-05 14:25:25-03","UNESC","CRI","9575","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2009","11","23","A. Stival-Santos","1307","2009","11","23","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.179722","-27.116111","49º10'47''W","27º6'58''S","780","780","Floresta Ombrófila Densa Habitat: pastagem Habito: arbórea","CRI003654","CRI003654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-04-05 14:25:25-03","UNESC","CRI","8162","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2009","01","20","A. Stival-Santos; S. Silveira","357","2009","01","20","Brasil","Santa Catarina","Guatambú","Linha Feliz.","-52.83","-27.09","52º49'48''W","27º5'24''S","480","480","Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista Habitat: entorno da mata Habito: arbórea","CRI003641","CRI003641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-04-05 14:25:25-03","UNESC","CRI","3251","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Vanilde Citadini- Zanette",NA,NA,NA,"Vanilde Citadini-Zanette; Aurélio José de Aguiar","1874","1993","07","29","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.298889","-28.285278","49º17'56''W","28º17'7''S","300","300",NA,"CRI003670","CRI003670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-04-05 14:33:37-03","UNESC","CRI","8534","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival Santos","2008","11","22","A. Stival Santos; A.L. Gaspar","192","2008","11","22","Brasil","Santa Catarina","Luzerna",NA,"-51.468333","-27.130833","51º28'6''W","27º7'51''S",NA,NA,NA,"CRI003643","CRI003643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-04-05 14:25:25-03","UNESC","CRI","5161","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Vanilde Citadini- Zanette",NA,NA,NA,"Vanilde Citadini Zanette; T. Ike & T. Komatsubara",NA,"1996","11","04","Brasil","Santa Catarina","Lauro Muller","Rocinha.","-49.396944","-28.393333","49º23'49''W","28º23'36''S","450","450",NA,"CRI003758","CRI003758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-04-05 14:25:25-03","UNESC","CRI","575","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Marcos Sobral",NA,NA,NA,"Vanilde Citadini-Zanette; Jairo José Zocche & Aurélio José de Aguiar","925","1990","06","27","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.298889","-28.285278","49º17'56''W","28º17'7''S","300","300",NA,"CRI003678","CRI003678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-04-05 14:33:37-03","UNESC","CRI","6334","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","C. M. Steiner",NA,NA,NA,"Vanilde Citadini Zanette; R. dos Santos & J. Silvano & Z. P. Topanotti",NA,"1998","07","22","Brasil","Santa Catarina","Criciúma","Bairro Mina União.","-49.431944","-28.69","49º25'55''W","28º41'24''S","58","58","Habitat: beira da mata Habito: arbórea","CRI003755","CRI003755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-04-05 14:25:25-03","UNESC","CRI","3858","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","J. A. Jarenkow",NA,NA,NA,"J. A. Jarenkow","443","1986","08","04","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.906667","-27.462222","51º54'24''W","27º27'44''S",NA,NA,"Habito: árvore","CRI003673","CRI003673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-04-05 14:33:37-03","UNESC","CRI","5130","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","V. C. Zanette",NA,NA,NA,"V. Citadini-Zanette; V. Boff & A. Gozçe.","2283","1996","09","20","Brasil","Santa Catarina","Urussanga","Santana.","-49.321111","-28.518333","49º19'16''W","28º31'6''S","48","48","Habito: árvore","CRI003682","CRI003682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-04-05 14:25:25-03","UNESC","CRI","3246","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Vanilde Citadini- Zanette",NA,NA,NA,"Vanilde Citadini-Zanette","1869","1993","09","12","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.298889","-28.285278","49º17'56''W","28º17'7''S","300","300",NA,"CRI003663","CRI003663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-04-05 14:33:37-03","UNESC","CRI","5324","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","J. A. Jarenkow",NA,NA,NA,"J. A. Jarenkow","2413","1994","08","29","Brasil","Rio Grande do Sul","Viadutos","a 1Km passando a cidade em direção a Erexim.","-52.020556","-27.57","52º1'14''W","27º34'12''S","644","644","Habitat: borda de mata Habito: árvore","CRI003662","CRI003662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-04-05 14:25:25-03","UNESC","CRI","5158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","V. C. Zanette",NA,NA,NA,"V. Citadini-Zanette; T. Ike & T. Komatsubara","2311","1996","11","04","Brasil","Santa Catarina","Lauro Muller","Rocinha.","-49.396944","-28.393333","49º23'49''W","28º23'36''S",NA,NA,"Habitat: beira da mata","CRI003683","CRI003683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-04-05 14:25:25-03","UNESC","CRI","8813","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Criciúma",NA,"-49.369701385498","-28.6774997711182",NA,NA,NA,NA,NA,"CRI003645","CRI003645","18248","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-09-23 10:40:18-03","E","E","259511","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula",NA,NA,NA,NA,NA,"Sellow, Friedrich",NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00259511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00259511",NA,NA,NA,"unspecified kind of","E. Tropical South America","herbarium specimen of unspecif","BGBASE:271223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-09-23 10:40:18-03","E","E","161314","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula",NA,NA,NA,NA,NA,"Ibáñez García, A. & Bridgewater, S.",NA,"1996","10","24","BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00161314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00161314",NA,NA,NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:168726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","539401","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","I. de Vattimo",NA,NA,NA,"R. Reitz","16335","1963","09","15","Brazil","Santa Catarina","Lages","Morro do Pinheiro Sêco, Lajes","-50.3258","-27.8161",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=118791' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539401","NY00539401_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","539417","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","H. H. van der Werff",NA,NA,NA,"D. Smith","2095","1982","06","24","Peru","Pasco","Oxapampa","Iscozacin","-75.22","-10.2",NA,NA,"340","340","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=118780' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539417",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","01203074","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","J. G. Rohwer",NA,NA,NA,"G. T. Prance","10138","1969","02","21","Brazil","Roraima",NA,"Serra dos Surucucus, NW of Mission station","-63.575","2.763",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1303061' target='other'> <mi>dwc_moreinfo</mi></a>","NY01203074","NY01203074_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","02736384","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","H. H. van der Werff",NA,NA,NA,"D. C. Daly","6075","1989","05","23","Colombia","Antioquia","Amalfi","18 km E of Amalfi town center on road to Portachuelo.","-75.05","6.92",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1152156' target='other'> <mi>dwc_moreinfo</mi></a>","NY02736384","NY02736384_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","539399","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","I. de Vattimo",NA,NA,NA,"R. Reitz","8813","1959","05","30","Brazil","Santa Catarina","Rio do Sul","Matador, Rio do Sul","-49.6431","-27.2144",NA,NA,"350","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=118793' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539399","NY00539399_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","539397","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","B. Coe-Teixeira",NA,NA,NA,"P. K. H. Dusén","9890","1910","05","19","Brazil","Paraná","Ipiranga","Serra do Mar, Desvio Ypiranga","-50.5842","-25.0242",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=118804' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539397","NY00539397_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","584317","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","S. F. Smith",NA,NA,NA,"R. A. Wasum","s.n.","1998","08","24","Brazil","Rio Grande do Sul","Guaporé","Mun. Guaporé","-51.8903","-28.8456",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=118776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584317","NY00584317_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01203080","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula truncata","(Meisn.) Mez","C. K. Allen",NA,NA,NA,"J. M. Pires","50957","1961","09","14","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1416484' target='other'> <mi>dwc_moreinfo</mi></a>","NY01203080","NY01203080_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales","truncata",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01197949","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","H. H. van der Werff",NA,NA,NA,"J. L. Paixão","522","2005","07","17","Brazil","Bahia","Itacaré","Rod. Ilhéus-Itacara (BA 001), com entrada a esq. Próximo ao trevo para Ubaitaba - acesso ao ramal vicinal ca. 3,5 km a esquerda. Faz. Maranbaia","-38.9967","-14.2775",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1277267' target='other'> <mi>dwc_moreinfo</mi></a>","NY01197949","NY01197949_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01203075","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","J. G. Rohwer",NA,NA,NA,"G. T. Prance","13374","1971","06","19","Brazil","Amazonas",NA,"Rio Purus between Campina and Tambaqui.","-62.878443","-4.995765",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1416478' target='other'> <mi>dwc_moreinfo</mi></a>","NY01203075","NY01203075_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","539398","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","I. de Vattimo",NA,NA,NA,"A. Gevieski","158","1955","04","29","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P., Ibirama","-49.5178","-27.0569",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=118795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539398","NY00539398_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
