"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"47","2021-03-30 12:36:14-03","EAO","IAN","55364","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Viégas, AP","5048","1939","09","25","Southern America","Brasil","São Paulo",NA,"Campinas,Faz. Sant'Ana.",NA,NA,NA,"Árvore .","IAN055364",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"09",NA,NA,NA,NA,NA
"48","2020-02-08 10:30:01-03","NBC","NL-BOTANY","L.2140837","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Ule EHG",NA,"1908","11","01","Southern America","Brazil",NA,NA,"in Vor Serra de Caraiima. *.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2140837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2140837","NL-L2140837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 10:30:01-03","NBC","NL-BOTANY","L.2140838","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Prov. Sau Paulo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2140838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2140838","NL-L2140838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 10:30:01-03","NBC","NL-BOTANY","U.1411185","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii puberulum","Swart",NA,"Widgren JF",NA,"1845","01","01","Southern America","Brazil",NA,NA,"Prov. Minas Geraes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1411185 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1411185","NL-U1411185",NA,NA,"puberulum",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-11-04 11:04:11-03","ESALQ","ESA","85480","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"Daly, D.","Paula-Souza, J.; Souza, V.C.; Mazine, F.F.; Lucas, E.; Romão, G.O.","3692.0","2003","11","13",NA,"Brasil","São Paulo","Itararé","17km de Itararé para Bom Sucesso de Itararé. Floresta ombrófila mista","-49.16","-24.14",NA,"Arvoreta, ca. 2,5m alt. Frutos imaturos verdes","ESA085480",NA,"1060","1060",NA,NA,NA,NA,"2014","-49.16","-24.14",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:04:11-03","ESALQ","ESA","101101","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"Oliveira Filho, A.T.","Ferreira, F.M.","234.0","2002","09","10",NA,"Brasil","Minas Gerais","Baependi",NA,"-44.8899993896484","-21.9589004516602",NA,NA,"ESA101101","ESA101101",NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:04:11-03","ESALQ","ESA","87089","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"Daly, D.","Barreto, K.D.",NA,"1996","10","01",NA,"Brasil","São Paulo","Capão Bonito",NA,"-48.3400001525879","-24",NA,NA,"ESA087089","ESA087089",NA,NA,NA,NA,"39505","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:04:11-03","ESALQ","ESA","63041","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R.","Hoehne, W.",NA,"1951","09","28",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ESA063041","ESA063041",NA,NA,NA,NA,"53584","auto","2005",NA,NA,"01",NA,"01",NA,NA,NA
"55","2020-11-04 11:04:11-03","ESALQ","ESA","97465","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R. & Pirani, J.R.","Árbocz, G.F.","761.0","1994","09","17",NA,"Brasil","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"ESA097465","ESA097465",NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:03:58-03","ESALQ","ESA","123697","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","cf. widgrenii","Protium cf. widgrenii","Engl.","Daly, D.","Colletta, G.D. ; Souza, V.C.","1085.0","2013","04","30",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria.","-47.5","-23.9599990844727",NA,"Árvore, 2m","ESA123697",NA,NA,NA,NA,NA,"41034","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:03:58-03","ESALQ","ESA","128636","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","cf. widgrenii","Protium cf. widgrenii","Engl.","Daly, D.","Delfini, C.","904.0","2013","03","30",NA,"Brasil","São Paulo","Tapiraí","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.","-47.29359","-24.01321",NA,"Indivíduo jovem, ca. 50cm alt.","ESA128636",NA,"514","514",NA,NA,NA,NA,"2018","-47.29359","-24.01321",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:04:11-03","ESALQ","ESA","2805","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R.","Viegas, A.P.","5048.0","1939","09","25",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"ESA002805","ESA002805",NA,NA,NA,NA,"23900","auto","2005",NA,NA,"01",NA,"01",NA,NA,NA
"59","2020-11-04 11:04:11-03","ESALQ","ESA","7254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R.","Rodrigues, R.R. ; Morellato, L.P.C.",NA,"1986","06","11",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"ESA007254","ESA007254",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:04:11-03","ESALQ","ESA","7289","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R.","Gandolfi, S. et al.",NA,"1989","07","25",NA,"Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,"ESA007289","ESA007289",NA,NA,NA,NA,"26398","auto","2005",NA,NA,"01",NA,"01",NA,NA,NA
"61","2020-11-04 11:04:11-03","ESALQ","ESA","123272","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii",NA,"Vieira, C.M.","Lima, H.C.","2269.0","1984","10","18",NA,"Brasil","Rio de Janeiro","Magé","Paraiso, área do Centro de Primatologia do Rio de Janeiro.","-43.040599822998","-22.6527996063232",NA,NA,"ESA123272",NA,"200","200",NA,NA,"20531","auto","1993",NA,NA,"05",NA,"04",NA,NA,NA
"62","2020-11-04 11:04:11-03","ESALQ","ESA","2322","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Hatschbach, G.","16904.0","1967","08","09",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"ESA002322","ESA002322",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:11-03","ESALQ","ESA","5683","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.","Gandolfi, S. et al.",NA,"1984","07","30",NA,"Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,"ESA005683","ESA005683",NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:04:11-03","ESALQ","ESA","5857","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, L.R.","Morellato-Fonzar, L.P.C. ; Rodrigues, R.R.","16714.0","1984","09","04",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"ESA005857","ESA005857",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:04:11-03","ESALQ","ESA","129847","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.","Souza, V.C.","38398.0","2014","05","24",NA,"Brasil","São Paulo","Itararé","Cerca de 12 km de Itararé em direção a Itapeva, ca. 500 m após o pedágio. Cerrado.","-49.3400001525879","-24.1100006103516",NA,"Árvore, ca. 4 m alt. Vegetativo.","ESA129847",NA,NA,NA,NA,NA,"27729","auto","2018","-24,087,552","-49,219,133",NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:26:37-03","MN","R","8128","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.","Glaziou, A.F.M.","19014","1891","01",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008128","R000008128_001",NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:26:37-03","MN","R","8125","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.","Glaziou, A.F.M.","19014 a","1881","10","14",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,"Plantas do Brasil Central","R000008125","R000008125_001",NA,NA,NA,NA,"33190","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-07-02 14:01:18-03","JBP","HPL","11121","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","D.Daly","L. C. Souza","69","1997","10","23",NA,"Brasil","SP","Itapetininga","Coletado na Estação Experimental; em área mata ciliar. S 23°34'; W 48°00'","-48.05","-23.59",NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto","2014",NA,NA,"09",NA,"10",NA,NA,NA
"69","2015-07-02 14:42:21-03","JBP","HPL","13201","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","D.Daly","T.B. Flores; G. Siqueira","897","2010","10","20",NA,"Brasil","ES","Linhares","Brasil. Epírito Santo. Linhares. Reserva Natural Vale - Estrada do Flamengo - aceiro Baldo faé - Fim da estrada do Flamengo. ESA-112214.","-39.909861","-19.165917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","39° 54' 35,5 W","19° 09' 57,3 S","09",NA,"10",NA,NA,NA
"70","2015-07-02 14:01:18-03","JBP","HPL","6790","S","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","D.Daly","J. A. Lombardi & R. Tsuji et al.","6273","2006","01","18",NA,"Brasil","SP","Campos de Cunha","Coletado na estrada municipal Campos de Cunha/Silveiras, em margem de estrada e pasto. S 22° 54' 10,2; W 44° 50' 02,4 - 943 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"09",NA,"10",NA,NA,NA
"71","2019-02-15 11:35:46-02","IPA","IPA","9607","S","Plantae","Plantae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Pickel, B.","5176","1941","01","15","Southern America","Brasil","São Paulo","Jundiaí","Fazenda Traviú","-46.8800010681152","-23.1800003051758",NA,"Árvore da mata. Fruto.","IPA0009607",NA,NA,NA,NA,NA,"17840","auto","1982",NA,NA,"03",NA,"04",NA,NA,NA
"72","2019-02-15 11:35:46-02","IPA","IPA","9608","S","Plantae","Plantae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Koscinski, M.","s.n.","1936","07",NA,"Southern America","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"Árvore copada; folha verde-escuro. Fruto em janeiro.","IPA0009608",NA,NA,NA,NA,NA,"53584","auto","1982",NA,NA,"01",NA,"05",NA,NA,NA
"73","2019-02-15 11:35:46-02","IPA","IPA","9610","S","Plantae","Plantae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.","Pickel, B.","5620","1941","09","10","Southern America","Brasil","São Paulo","São Paulo","Penha, na mata.","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0009610",NA,NA,NA,NA,NA,"53584","auto","2002",NA,NA,"07",NA,NA,NA,NA,NA
"74","2019-02-15 11:35:46-02","IPA","IPA","60569","S","Plantae","Plantae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Hoehne, W.","s.n.","1945","08","22","Southern America","Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"IPA0060569",NA,NA,NA,NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:35:46-02","IPA","IPA","50551","S","Plantae","Plantae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.","Barreto, R.A.A.","172","1980","10","17","Southern America","Brasil","Minas Gerais",NA,"estrada São Vicente - Carrancas.",NA,NA,NA,"Árvore ca. 7m, folhas verdes, frutos verdes e marrom escuro, maturação do fruto: jovem e senescente. Frequência mediana.; Vegetação secundária.","IPA0050551",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"07",NA,NA,NA,NA,NA
"76","2019-02-15 11:35:46-02","IPA","IPA","9609","S","Plantae","Plantae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.","Pickel, B.","5620","1941","12","08","Southern America","Brasil","São Paulo","Helvétia","na mata.",NA,NA,NA,"Fruto castanho (por dentro vermelho); arilo branco, comestível, doce. Semente preta.","IPA0009609",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"07",NA,NA,NA,NA,NA
"77","2019-02-15 11:35:46-02","IPA","IPA","63692","S","Plantae","Plantae",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Aragaki, S.","Aragaki, S.","507","1994","12","29","Southern America","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.6300010681152","-23.5400009155273",NA,"Árvore 12m de altura; frutos nigrescentes.","IPA0063692",NA,NA,NA,NA,NA,"53584","auto","1995",NA,NA,"01",NA,"20",NA,NA,NA
"78","2020-12-20 21:16:30-03","UFV","VIC","10905","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, A.F. da","1259","1985","10","08",NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Estrada do Turvo. Beira de estrada.","-45.8800010681152","-23.1700000762939",NA,"Árvore com 5,0 metros de altura, frutos creme-esverdeados.","VIC010905","VIC010905",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:16:30-03","UFV","VIC","19636","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, D.C.","Soares, M.P.; et al.","s.n.","2006","01",NA,NA,"Brasil","Espírito Santo","Pedro Canário","Floresta de Tabuleiro.","-39.866667","-18.416667",NA,"Indivíduo nº 842, com 68,3 cm de circunferência e 30 metros de altura.","VIC019636","VIC019636",NA,NA,NA,NA,NA,NA,"2007","-39.866667","-18.416667","11",NA,"21",NA,NA,NA
"80","2020-12-20 21:16:30-03","UFV","VIC","11113","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, A.F. da; Capellari Júnior, L.","1475","1986","10","04",NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi","-45.8800010681152","-23.1700000762939",NA,"Árvore com cerca de 15 metros de altura; flores creme-esverdeada,c asca pêssego, lenho creme, súber floculado e escamoso, madeira aromática.","VIC011113","VIC011113",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:16:30-03","UFV","VIC","10939","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, A.F. da","1295","1985","10","10",NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Mata da Represa.","-45.8800010681152","-23.1700000762939",NA,"Árvore com 8,0 metros de altura; flores de cálice verde, corola creme-esverdeada.","VIC010939","VIC010939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:16:30-03","UFV","VIC","10971","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, A.F. da","1328","1985","10","24",NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Mata do Horto.","-45.8800010681152","-23.1700000762939",NA,"Árvore com cerca de 15 metros de altura; flores amarelas, casca e lenho brancos aromáticas.","VIC010971","VIC010971",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:16:30-03","UFV","VIC","10960","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, A.F. da","1317","1985","10","24",NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Mata do Horto.","-45.8800010681152","-23.1700000762939",NA,"Árvore com cerca de 20 metros de altura; frutos verdes quando imaturo depois vinosos, fortemente aromáticos, apreciados pelo jacu.","VIC010960","VIC010960",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0038149","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"G. Hatschbach; J.R. Poramo","16904","1967","8","9",NA,"Brazil","Parana",NA,"Serrinha (mun. Guaraquecaba)","-48.3258","-25.2983",NA,"Arvore 12 m, tronco 30 cm diametro, flor verde clara, mata pluvial, encosta de morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:33:02-03","UFJF","CESJ","38905","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","A. Oliveira-FIlho","F.M. Ferreira; G.A.Ferreira; C. Ferreira","234","2002","09","10","América do Sul","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Árvore ca.7m em campo rupestre, entre rochas. Flores esverdeadas com o interior da corola pardacento, perfumadas. Látex hialino.","CESJ038905",NA,NA,NA,NA,NA,"29865","auto","2004",NA,NA,"03",NA,NA,NA,NA,NA
"86","2019-11-21 14:33:02-03","UFJF","CESJ","11911","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","D.Daly","L. Krieger","CESJ11911","1972","11","04","América do Sul","Brasil","Espirito Santo","Marataizes",NA,"-40.8244018554688","-21.0433006286621",NA,"Árvore regular, na restinga, com frutos novos. Fornece resina aromática (sucedâneo de incenso).","CESJ011911",NA,NA,NA,NA,NA,"19311","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:33:02-03","UFJF","CESJ","40800","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","A. Oliveira-FIlho","F.M. Ferreira; M.O.D. Pivari; D.S. Pimenta","476","2003","11","01","América do Sul","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Árvore ca. 5 m, heliófita. Flores passadas castanhas, cálice verde, corola castanha, frutos roxos. Árvore de amesca.","CESJ040800",NA,NA,NA,NA,NA,"29865","auto","2004",NA,NA,"03",NA,NA,NA,NA,NA
"88","2021-03-01 16:27:12-03","UNICAMP","UEC","47460","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Gentry, A","58788","1987","08","21",NA,"Brazil","São Paulo","Campinas","Santa Genebra forest reserv","-46.083333","-22.866667",NA,"Tree 4cm dbh, sterile, aromatic; Disturbed semideciduos forest","UEC105919","UEC105919","550","550",NA,NA,NA,NA,"1998","-46.083333","-22.866667",NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:27:12-03","UNICAMP","UEC","117470","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, AF","1295","1985","10","10",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075",NA,"Árvore com 8m., flores com cálice verde, corola creme-esverdeada.","UEC105928","UEC105928",NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:08:38-03","UNICAMP","UEC","144505","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Coelho, RLG","Coelho, RLG; Urbanetz, C; Galvão, JC; Pinho-Ferreira, MA; Souza, CSD","94","2006","11","20",NA,"Brazil","São Paulo","Cananéia","Serra do Tambor, Vale do Ribeira, sul do Estado de São Paulo, Fazenda Folha Larga.","-47.933333","-24.9",NA,"Árvore ca. 10 de altura, frutos vermelhos com aroma de terebentina.",NA,NA,"100","157",NA,NA,NA,NA,"2006","-47.933333","-24.9","12",NA,NA,NA,NA,NA
"91","2021-03-01 16:27:12-03","UNICAMP","UEC","185788","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Souza, VC; et al.","10708","1996","01","27",NA,"Brazil","São Paulo","Buri","Estrada para Aracaçu, 11km de Buri","-48.509444","-23.750556",NA,"Árvore até 14m de altura, frutos negros; Mata mesófila","UEC105923","UEC105923",NA,NA,NA,NA,NA,NA,"1998","-48.509444","-23.750556",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:27:12-03","UNICAMP","UEC","185789","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, AF; Capellari Jr, L","1475","1986","10","04",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075",NA,"Árvore de até 15m, flores creme-esverdeadas, casca pêssego, lenho creme, súber floculado e escamoso. Madeira aromática.","UEC105924","UEC105924",NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:27:12-03","UNICAMP","UEC","188931","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","302","2015","02","12",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.985833","-24.061944",NA,"Árvore, 8 m de altura e 8 cm de DAP; Floresta Ombrófila Densa","UEC119375","UEC119375","800","800",NA,NA,NA,NA,NA,"-47.985833","-24.061944",NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:27:12-03","UNICAMP","UEC","53142","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Silva, AF","1317","1985","10","24",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista - Mata do Horto","-45.9375","-23.075",NA,"Ávore até 20m, frutos verdes quando imaturos e depois vinosos, fortemente aromáticos e apreciados pelo jacu.","UEC105921","UEC105921",NA,NA,NA,NA,NA,NA,"1998","-45.9375","-23.075",NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:27:12-03","UNICAMP","UEC","54355","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Silva, AF","1259","1995","10","08",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista. Estrada do Turvo","-45.9375","-23.075",NA,"Ávore 5m, frutos creme-esverdeados, na beira da estrada.","UEC105920","UEC105920",NA,NA,NA,NA,NA,NA,"1998","-45.9375","-23.075",NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:27:12-03","UNICAMP","UEC","54465","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Silva, AF","1328","1985","10","24",NA,"Brazil","São Paulo","São José dos Campos","Reserva florestal de boa vista, Mata do horto.","-45.9375","-23.075",NA,"Árvore até 15m, flores amarelas, casca e lenho brancos aromáticos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA
"97","2021-03-25 09:27:02-03","UNICAMP","UEC","79616","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Sartori, A","33374","1995","02","10",NA,"Brazil","São Paulo","Pariquera-Açu","Estação IAC","-48.467372","-25.194656",NA,"Árvore, 12m de altura, frutos maduros vermelhos, semente com arilo branco, frutos e folhas com aroma forte.; Mata Atlântica de planície","UEC105937","UEC105937",NA,NA,NA,NA,NA,NA,"1998","-48.467372","-25.194656",NA,NA,NA,NA,NA,NA
"98","2021-03-25 09:27:02-03","UNICAMP","UEC","73276","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Sartori, A","33374","1995","02","10",NA,"Brazil","São Paulo","Pariquera-Açu","Estação IAC","-48.467372","-25.194656",NA,"Árvore, 12m de altura, frutos maduros vermelhos, semente com arilo branco, frutos e folhas com aroma forte.; Mata Atlântica de planície","UEC105915","UEC105915",NA,NA,NA,NA,NA,NA,"1998","-48.467372","-25.194656",NA,NA,NA,NA,NA,NA
