"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"163","2020-10-14 10:04:26-03","FURB","FURB","22033","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91",NA,"Florística IFFSC 681 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor labelo roxo e branco, pétalas e sepalas verde com marrom",NA,"1996","2010","02","22",NA,"786","786",NA,"FURB36563","FURB36563","Korte, A","2010","02","22","-50.2202778","-26.9100000",NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:04:26-03","FURB","FURB","22082","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Korte, A.; Kniess, A.","Brasil","Santa Catarina","Taió","Fazenda Tarumã.","-50.1305556","-27.0002778",NA,"Florística IFFSC 625 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor pétalas e sépalas verdes e labelo branco",NA,"1892","2010","02","18",NA,"802","802",NA,"FURB02890","FURB02890","Korte, A","2010","03","30","-50.1305556","-27.0002778",NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:04:26-03","FURB","FURB","4914","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Gasper, A.L. de","Brasil","Paraná","Campina Grande do Sul","Morro Capivari.","-48.8280556","-25.1266667",NA,NA,NA,"259","2006","10","21",NA,NA,NA,NA,"FURB36560","FURB36560","Uhlmann, A","2006","12","04","-48.8280556","-25.1266667",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:50:19-03","UCS","HUCS","36151","PreservedSpecimen","Plantae","Angiospermae",NA,"Asparagales","Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Cordeiro, J.","Brasil","São Paulo","São José do Barreiro","Serra da Bacaína","-44.5699996948242","-22.6399993896484","30784","pétalas verdes com estrias marrom, labelo alvescente com nervuras vinosas; terrícola","auto","3471","2010","03","06",NA,"1640","1640",NA,NA,NA,"Cordeiro, J.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:50:19-03","UCS","HUCS","23633","PreservedSpecimen","Plantae","Angiospermae",NA,"Asparagales","Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Silva, J.M.","Brasil","Paraná","Balsa Nova","Serra SãoLuiz","-49.6356010437012","-25.5839004516602","27346","flor lilás com estrias alvas; solo arenoso da base da Cuesta Devoniana","auto","14","1985","10","31",NA,NA,NA,NA,NA,NA,"Berg, C. van der","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-06-27 10:26:08-03","UFES","VIES","33746","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Couto, D.R.; Dutra, G.J.A.","Brasil","Espírito Santo","Divino de São Lourenço","Limo Verde.","-41.6857986450195","-20.6200008392334","16004",NA,"auto","1487","2010","04","04",NA,"1110","1110",NA,"VIES033746","VIES033746",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-06-27 10:26:08-03","UFES","VIES","15328","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Gomes, J.M.L.","Brasil","Espírito Santo","Domingos Martins","Pedra do Cachorro - Pedra das Flores.","-40.6591987609863","-20.3633003234863","48150",NA,"auto","2607","1999","08","14",NA,NA,NA,NA,"VIES015328","VIES015328",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-04-27 16:10:58-03","UFES","VIES","30130","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Dias, H.M.; Silva, A.E.","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238","22282",NA,"auto","767","2012","08","22",NA,"1500","1500",NA,"VIES030130","VIES030130","Couto, D.R.","2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-06-27 10:26:07-03","UFES","VIES","13668","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Deus, Y.S. de","Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701","16451",NA,"auto","18","2008","04","21",NA,NA,NA,NA,"VIES013668","VIES013668",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-04-27 16:10:58-03","UFES","VIES","20002","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Zorzanelli, J.P.F.; Bacci, L.","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","32198",NA,"auto","773","2013","06","20",NA,"1523","1523",NA,"VIES020002","VIES020002","Zorzanelli, J.P.F.","2013","06","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-04-27 16:10:58-03","UFES","VIES","20668","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Couto, D.R.","Brasil","Espírito Santo","Mimoso do Sul","Conceição de Muqui.","-41.3664016723633","-21.0641994476318","29430",NA,"auto","1567","2010","04","21",NA,"850","850",NA,"VIES020668","VIES020668","Couto, D.R.","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-06-27 10:26:08-03","UFES","VIES","19053","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Lorencini, T.S.; Siqueira, V.B.; Braun, A. & Dutra, S.S.","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998","31867",NA,"auto","329","2009","07","04",NA,NA,NA,NA,"VIES019053","VIES019053",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-06-27 10:26:08-03","UFES","VIES","35332","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Manhães, V.C.; Carrijo, T.T.; Luber, J. & Paula, L.","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105","21645",NA,"auto","355","2013","06","21",NA,NA,NA,NA,"VIES035332","VIES035332",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-09-27 18:05:48-03","UFES","VIES","31981","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Zorzanelli, J.P.F.; Bacci, L. & Dias, H.M.","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105","21645",NA,"auto","767","2013","06","18",NA,"1800","1800",NA,"VIES031981","VIES031981","Zorzanelli, J.P.F.","2013","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-08-16 08:40:26-03","UTFPR","HCF","14970","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","E.L. Siqueira","Brasil","PR","Ortigueira","Morro da Pedra Branca","-51.077389","-23.967028",NA,"erva semi-ciófila, ca. 0,30 m. Flores odoríferas, com pétalas e sépalas verdes, com manchas vinosas. Labelo alvo, estriado de roxo. Campo de altitude.",NA,"1198","2014","09","17",NA,"1265","1265",NA,NA,NA,"E. Barboza","2016",NA,NA,"51°04'38,6 W","23°58'01,3 S",NA,NA,NA,NA,NA,NA,NA
"178","2019-08-16 08:40:26-03","UTFPR","HCF","28238","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","J.M. Cruz","Brasil","PR","Balsa Nova","Serra São Luis do Purunã","-49.6356010437012","-25.5839004516602","27346","terrícola, 50 cm, flor lilás. Beira do caminho.","auto","306","2008","09","13",NA,NA,NA,NA,NA,NA,"T.E.C. Meneguzzo","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-16 08:40:26-03","UTFPR","HCF","1571","S","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","M.G. Caxambu","Brasil","PR","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","35166","herbácea, rupestre, com psedo-bulbos, heliófita. Folhas verde-escuras longas e flores em pendão. Labelo branco com veios arroxeados.","auto","635","2004","11","07",NA,NA,NA,NA,NA,NA,"J. Cordeiro & E. Barboza","2005","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:38:53-03","MBM","MBM","19424","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum stenopetalum","Regel","Hatschbach, G.","Brazil","Paraná","Sengés","Serra do Mocambo","-49.4636001586914","-24.1128005981445","55682",NA,"auto","27159","1971","10","08","Southern America",NA,NA,NA,"MBM019424",NA,"Pabst, G.",NA,NA,NA,NA,NA,NA,"stenopetalum",NA,NA,NA,NA,NA
"181","2020-12-21 16:38:53-03","MBM","MBM","77071","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Kummrow, R.","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","41937",NA,"auto","2023","1982","09","15","Southern America",NA,NA,NA,"MBM077071","MBM077071","Barros, F. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:38:53-03","MBM","MBM","79894","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd.","Hatschbach, G.","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564","35166",NA,"auto","45670","1982","10","13","Southern America",NA,NA,NA,"MBM079894","MBM079894","Barros, F. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:38:53-03","MBM","MBM","22848","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Minas Gerais","Santo Antônio do Itambé","Pico Itambé","-43.3067016601562","-18.465799331665","19014",NA,"auto","30120","1972","08","09","Southern America",NA,NA,NA,"MBM022848","MBM022848","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:38:53-03","MBM","MBM","92267","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Kummrow, R.","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465","55154",NA,"auto","2492","1984","08","02","Southern America",NA,NA,NA,"MBM092267","MBM092267","Barros, F. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:38:53-03","MBM","MBM","50164","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","Jaguariaíva","Ribeirão Grota Funda","-49.7057991027832","-24.2511005401611","44368",NA,"auto","11928","1964","12","03","Southern America",NA,NA,NA,"MBM050164","MBM050164","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:38:53-03","MBM","MBM","267464","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Varotti, R.J.H.","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895","12577","Terrícola. Alto do morro","auto","19","2001","04","11","Southern America",NA,NA,NA,"MBM267464","MBM267464","Lemos, J.V.","2010","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:38:53-03","MBM","MBM","16577","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895","12577",NA,"auto","24669","1970","09","03","Southern America",NA,NA,NA,"MBM016577",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:38:53-03","MBM","MBM","8157","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375","17116",NA,"auto","19933","1968","10","08","Southern America",NA,NA,NA,"MBM008157",NA,"Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:38:53-03","MBM","MBM","50162","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","São José dos Pinhais","Barro Branco","-49.2064018249512","-25.5347003936768","45291",NA,"auto","8422",NA,NA,NA,"Southern America",NA,NA,NA,"MBM050162","MBM050162","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:38:53-03","MBM","MBM","359680","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","Brazil","São Paulo","São José do Barreiro","Serra da Bocaina","-44.5699996948242","-22.6399993896484","30784","Terrícola, pétalas verdes com estrias marrom, labelo alvacenta com nervuras vinosas.","auto","3471","2010","03","06","Southern America",NA,NA,NA,"MBM359680","MBM359680","Cordeiro, J.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:38:53-03","MBM","MBM","130131","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Lindeman, J.; Haas, H.; Haas, H.","Brazil","Paraná",NA,"Rodovia do Café, cume da Serra dos Mulatos",NA,NA,NA,NA,NA,"4223",NA,NA,NA,"Southern America",NA,NA,NA,"MBM130131","MBM130131","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:38:53-03","MBM","MBM","8437","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465","55154",NA,"auto","20320","1968","11","13","Southern America",NA,NA,NA,"MBM008437",NA,"Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:38:53-03","MBM","MBM","2263","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","Ortigueira","Serra dos Mulatos","-50.9494018554688","-24.2082996368408","46016",NA,"auto","15710","1967","01","17","Southern America",NA,NA,NA,"MBM002263",NA,"Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:38:53-03","MBM","MBM","50163","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","São José dos Pinhais","Vossoroca","-49.2064018249512","-25.5347003936768","45291",NA,"auto","3012","1953","11","02","Southern America",NA,NA,NA,"MBM050163","MBM050163","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:38:53-03","MBM","MBM","34538","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.; Smith, L.B.; Pereira, E.; Smith, L.B.; Pereira, E.","Brazil","Rio de Janeiro","Itatiaia","Itatiaia, subida ao Planalto","-44.5633010864258","-22.4960994720459","19648",NA,"auto","35849","1975","01","26","Southern America",NA,NA,NA,"MBM034538","MBM034538","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:38:53-03","MBM","MBM","115321","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.; Manosso, A.; Manosso, A.","Brazil","Paraná","Guaratuba","Serra dos Castelhanos","-48.5746994018555","-25.8827991485596","41937",NA,"auto","51204","1987","04","09","Southern America",NA,NA,NA,"MBM115321","MBM115321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:38:53-03","MBM","MBM","6219","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Hatschbach, G.","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545","46557",NA,"auto","17368","1967","10","14","Southern America",NA,NA,NA,"MBM006219",NA,"Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:38:53-03","MBM","MBM","359681","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","Brazil","Rio de Janeiro","Itatiaia","Parque nacional do Itatiaia, estrada para o Pico Agulhas Negras","-44.5633010864258","-22.4960994720459","19648","Terrícola. Pétalas verdes com estrias marrom, labelo alvecento com nervuras vinosas. Floresta Atlântica","auto","7516","2010","03","13","Southern America",NA,NA,NA,"MBM359681","MBM359681","Cordeiro, J.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:38:53-03","MBM","MBM","396117","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Engels, M.E.; Lozano, E.D.; Reginato, M.; Lozano, E.D.; Reginato, M.","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha da base para morro Getúlio até pico Itapiroca","-49.0553016662598","-25.3055992126465","55154","Terrícola. Folhas verdes. Flores com pétalas e sépalas verdes densamente maculadas de castanho. Labelo alvo densamente estriado de vináceo. Frutos verdes.; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista, em campo d","auto","2356","2014","01","22","Southern America",NA,NA,NA,"MBM396117","MBM396117","Engels, M.E.","2014","01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:38:53-03","MBM","MBM","289992","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Cordeiro, J.","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895","12577","Rupícola, flor lilás, labelo alvo, nervuras lilases. Alto do morro","auto","2126","2003","11","12","Southern America",NA,NA,NA,"MBM289992","MBM289992","Mancinelli, W.S.","2009","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:38:53-03","MBM","MBM","294763","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Varotto, R.","Brazil","Paraná","Piraquara","Morro do Vigia","-49.0633010864258","-25.4416999816895","12577","Rupícola, flor marrom-amarelada, labelo roxo","auto","26","2003","11","11","Southern America",NA,NA,NA,"MBM294763","MBM294763","Mancinelli, W.S.","2009","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:38:53-03","MBM","MBM","395272","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Engels, M.E.; Ferneda Rocha, L.C.; Michelon, C.; Ferneda Rocha, L.C.; Michelon, C.","Brazil","Paraná","Piraquara","Parque Estadual Pico do Marumbi, Morro do Canal","-49.0633010864258","-25.4416999816895","12577","Terrestre e saxícola. Frequente. Pseudobulbos e folhas verdes. Pétalas e sépalas catsanhas e verdes. Labelo alvo com estrias vináceas.","auto","1094","2013","06","28","Southern America",NA,NA,NA,"MBM395272","MBM395272","Engels, M.E.","2013","06","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:38:53-03","MBM","MBM","243926","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Cordeiro, J.; Silva, J.M.; Barboza, E.; Ribas, O.S.; Silva, J.M.; Barboza, E.; Ribas, O.S.","Brazil","Santa Catarina","Campo Alegre","Serra Quiriri, próximo a rorre de rádio","-49.2655982971191","-26.1924991607666","37493","Flor alva, nervuras vinosas. Afloramentos rochosos; alto do morro.","auto","1707","1999","12","28","Southern America","1500","1500",NA,"MBM243926","MBM243926","Mancinelli, W.S.","2009","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:38:53-03","MBM","MBM","406184","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Ferreira, P.C.; Ariati, V.; Canestraro, B.K.; Lozzano, E.; Meyer, F.S.; Ariati, V.; Canestraro, B.K.; Lozzano, E.; Meyer, F.S.","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Trilha para o Morro Caratuva","-48.834167","-25.238056",NA,"Terrícola; flores amarelas.; Floresta Ombrófila Densa Montana.",NA,"57","2015","09","13","Southern America","1554","1554",NA,"MBM406184","MBM406184","Ferreira, P.C.","2016","02","01","-48.834167","-25.238056",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:38:53-03","MBM","MBM","416091","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","Brazil","Bahia","Mucugê","Chapada Diamantina, trilha para Cachoeira Três Barras","-41.293333","-12.984167",NA,"Erva terrícola; labelo branco com listras pontilhadas vinosas, pétalas e sépalas verdes com manchas vinosas.; Campo rupestre.",NA,"5744","2018","11","12","Southern America","862","862",NA,"MBM416091",NA,"Engels, M.E.","2019","01","08","-41.293333","-12.984167",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:38:53-03","MBM","MBM","337311","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Silva, J.M.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","Brazil","Paraná","Bocaiúva do Sul","Serra da Bacaina","-49.1150016784668","-25.2061004638672","61623","Rupícola; ápice das sépalas com máculas vinosas, labelo alvacento. Campo de altitude","auto","5849","2007","05","17","Southern America",NA,NA,NA,"MBM337311","MBM337311","Mancinelli, W.S.","2009","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:38:53-03","MBM","MBM","310874","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Silva, J.M.; Barboza, E.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.","Brazil","Paraná","Palmeira","Cercado","-50.0064010620117","-25.4293994903564","35166","Terrícola, flor violeta. Sobre afloramento de arenito","auto","4431","2005","11","10","Southern America",NA,NA,NA,"MBM310874","MBM310874","Mancinelli, W.S.","2009","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:38:53-03","MBM","MBM","291657","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Barboza, E.; Silva, J.M.; Silva, J.M.","Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375","25228","Terrícola, flor lilás, máculas marrons. Alto do morro","auto","814","2003","12","04","Southern America",NA,NA,NA,"MBM291657","MBM291657","Mancinelli, W.S.","2009","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:28:32-03","PUC-RIO","FCAB","2128","PreservedSpecimen","Plantae",NA,NA,"Angiospermae","Orchidaceae","Zygopetalum","mackayi","Zygopetalum mackayi","Hook.","Fr. Polo S.J.","Brasil","Rio de Janeiro","Nova Friburgo","Pico da Caledônia","-42.5311012268066","-22.2819004058838","33190","Sinônimo relevante: Zygopetalum maculatum (Kunth) Garay","auto","s.n.","1949","09",NA,NA,NA,NA,NA,"002128",NA,"P.E. Leite S.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-10-04 22:14:54-03","MNHN","RECOLNAT_MNHN_P","P00669682","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Dendrobium","maculatum","Dendrobium maculatum","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.","[Pérou]",NA,NA,"s.loc. [Nov. gen. sp. : Crescit locis sylvosis Provinciae Bracomorensis juxta urbem Jaen, et pagos Sagique et Pucara ; item prope cataractam Rentemae in ripa fluminis Amazonum]",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669682' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"200","680","hb","P00669682","P00669682_01","Kunth",NA,NA,NA,NA,NA,NA,NA,"holotype","3621",NA,NA,NA
"211","2015-09-03 19:29:59-03","MNHN","RECOLNAT_MNHN_P","P00447859","PreservedSpecimen",NA,NA,NA,NA,"Orchidaceae","Zygopetalum","brachypetalum","Zygopetalum brachypetalum","Lindl.","Claussen, P.","Brésil",NA,NA,"Minas Geraes : Carassa",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447859' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"1849",NA,NA,NA,NA,NA,"hb","P00447859","P00447859_01","Pabst",NA,NA,NA,NA,NA,NA,NA,NA,"399",NA,NA,NA
