"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","777033","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Oncidium","unicorne","Oncidium unicorne","Lindl.","I. Isernhagen","285","2000","01","11","South America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-49","-24.68","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=309116' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777033","NY00777033_01",NA,NA,"S. M. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2019-12-04 15:26:36-03","PUCPR","HUCP","19044-B","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W. Chase. & N.H.Williams","Bonaldi, R","174","2007","03","25",NA,"Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Kersten, RA","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-10-27 11:22:07-03","PUCPR","HUCP","23795","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W. Chase. & N.H.Williams","Hekavey, C","118","2012","10","21",NA,"Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00006785!",NA,NA,NA,"Kersten, RA","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-12-04 15:26:36-03","PUCPR","HUCP","19033-A","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel.) M.W. Chase. & N.H.Williams","Kersten, RA","1257","2007","12","10",NA,"Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,"Kersten, RA","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-12-04 15:26:36-03","PUCPR","HUCP","24372","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W. Chase. & N.H.Williams","Santos, TF","s.n.","2013","11","29",NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00002506","HUCP00002506",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-12-04 15:26:36-03","PUCPR","HUCP","24378","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W. Chase. & N.H.Williams","Santos, TF","015","2013","09","21",NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00002500","HUCP00002500",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-12-04 15:26:36-03","PUCPR","HUCP","20278","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel.) M.W. Chase. & N.H.Williams","Massaki, T","001","2009","03","15",NA,"Brasil","Paraná","Campo Magro","Conceição dos Correias","-49.4514007568359","-25.3686008453369",NA,NA,"HUCP00003129","HUCP00003129",NA,NA,"Kersten, RA","24260","auto",NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-12-04 15:26:36-03","PUCPR","HUCP","14473","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W. Chase. & N.H.Williams","Kaminski, N","004","2002","09","29",NA,"Brasil","Paraná","Curitiba","Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00006587","HUCP00006587",NA,NA,"Valle, AO","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-12-04 15:26:36-03","PUCPR","HUCP","24226","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W. Chase. & N.H.Williams","Santos, TF; Kersten, RA","061","2015","03","13",NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00003021","HUCP00003021",NA,NA,"Santos, TF","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-12-04 15:26:36-03","PUCPR","HUCP","108","S","Plantae","Monocotiledonea",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W. Chase. & N.H.Williams","Hatschbach, GG","s.n.","1982","09","10",NA,"Brasil","Paraná","São José dos Pinhais","Purgatório","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00006777","HUCP00006777",NA,NA,"Hatschbach, GG","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-02-08 08:46:37-03","NBC","NL-BOTANY","L.1531895","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","Dusén PKH",NA,"1910","12","15","Southern America","Brazil",NA,NA,"Brasilienses. Paraná: Serrinha, in silvula ad trunc, arb. *.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1531895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1531895","NL-L1531895",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"22","2020-02-08 08:46:37-03","NBC","NL-BOTANY","L.1531896","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","Hatschbach GG",NA,"1953","10","28","Southern America","Brazil",NA,NA,"Est. Parana, Mun. Tibagi, Fda. Mte. Alegre.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1531896 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1531896","NL-L1531896",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"23","2020-02-08 08:46:37-03","NBC","NL-BOTANY","WAG.1138340","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","Ferreira F",NA,"1975","01","29","Southern America","Brazil",NA,NA,"Taquari (mun. 4 Barras) Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1138340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1138340","NL-WAG1138340",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"24","2021-03-31 13:41:09-03","MN","R","3282","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","Dusén, P.K.H.","3053","1903","12","31",NA,"Brasil","Paraná","Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sampaio, A.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-31 13:41:09-03","MN","R","101701","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","Vidal, J.; Araujo, S.E.S.","III - 248","1950","12",NA,NA,"Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","27771","auto",NA,"1958","10","04",NA,NA,NA,NA
"26","2021-03-31 13:41:09-03","MN","R","3280","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","Dusén, P.K.H.","3496","1904","02","08",NA,"Brasil","Paraná","Ipiranga",NA,"-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"900","900","Sampaio, A.J.","31827","auto",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-31 13:41:09-03","MN","R","101975","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","Vidal, J.; Araujo, S.E.S.","III - 550","1951","01",NA,NA,"Brasil","Paraná","São Mateus do Sul",NA,"-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"Pabst, G.F.J.","31353","auto",NA,"1958","10","04",NA,NA,NA,NA
"28","2021-03-31 13:41:09-03","MN","R","170079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","macronyx","Oncidium macronyx","Rchb. f.",NA,NA,"1977","11","29",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Instituto Florestal de São Paulo/Plantas Vale do Paraíba",NA,NA,NA,NA,"Pabst, G.F.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-31 13:41:09-03","MN","R","170080","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","macronyx","Oncidium macronyx","Rchb. f.","Emmerich, W.",NA,"1978","12","11",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"30","2019-08-27 13:26:31-03","IAP","PACA-AGP","84957","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Coppensia","longicornu","Coppensia longicornu","(Mutel) F. Barros & V. T. Rodriguês","Sehnem, A.","2317","1946","11","15",NA,"Brasil","RS","Montenegro","L. Campestre","-51.4611015319824","-29.6886005401611",NA,"Habitat: Epiphytum","PACA084957",NA,NA,NA,"Castro, J. B.","21601","auto","Liliatae","2016","06","16",NA,NA,NA,NA
"31","2019-08-27 13:26:31-03","IAP","PACA-AGP","50985.1","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Coppensia","longicornu","Coppensia longicornu","(Mutel) F. Barros & V. T. Rodriguês","Sehnem, A.","5110","1950","12","19",NA,"Brasil","RS","São Francisco de Paula","Serra do Faxinal","-50.5835990905762","-29.4480991363525",NA,"Habitat: Epiphytum, in silvula nebulari Fenofase: flor","PACA050985-1",NA,NA,NA,"Castro, J. B.","76715","auto","Liliatae","2016","06","16",NA,NA,NA,NA
"32","2019-08-27 13:26:31-03","IAP","PACA-AGP","49444","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Coppensia","longicornu","Coppensia longicornu","(Mutel) F. Barros & V. T. Rodriguês","Rambo, B.",NA,"1950","12","18",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"Habitat: In araucarieto, epiphytica Fenofase: flor","PACA049444",NA,NA,NA,"Castro, J. B.","76715","auto","Liliatae","2016","06","16",NA,NA,NA,NA
"33","2019-08-27 13:26:31-03","IAP","PACA-AGP","34836","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Coppensia","longicornu","Coppensia longicornu","(Mutel) F. Barros & V. T. Rodriguês","Rambo, B.",NA,"1947","01","05",NA,"Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,"Habitat: In araucarieto Fenofase: flor","PACA034836",NA,NA,NA,"Castro, J. B.","63451","auto","Liliatae","2016","06","16",NA,NA,NA,NA
"34","2019-08-27 13:26:31-03","IAP","PACA-AGP","82080","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Coppensia","longicornu","Coppensia longicornu","(Mutel) F. Barros & V. T. Rodriguês","Sehnem, A.","5790","1951","01","28",NA,"Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,"Habitat: Epiphytum in silva","PACA082080",NA,NA,NA,"Castro, J. B.","63451","auto","Liliatae","2016","06","16",NA,NA,NA,NA
"35","2016-07-05 11:14:19-03","FFCLRP","LBMBP","718","S","Plantae",NA,NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E.R. Pansarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2016-07-05 11:14:19-03","FFCLRP","LBMBP","381","S","Plantae",NA,NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","L.M. Pansarin",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E.R. Pansarin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2019-11-21 14:40:57-03","UFJF","CESJ","61961","PreservedSpecimen","Plantae","Angiosperma",NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","S.G. Furtado; L. Menini Neto; A. Cabral; D.S. Santiago","192","2012","12","08","América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Floresta Ombrófila Mista, 1800-2000m.s.m.","-44.8899993896484","-21.9589004516602",NA,"Epífita sobre Podocarpus lambertii, a ca. 3m alt., em floresta ombrófila mista. Folhas e pseudobulbos verde-escuros, sépalas verde-acastanhadas, pétalas castanhas, labelo amarelo, disco e calo castanhos, coluna creme.","CESJ061961",NA,NA,NA,"L. Menini Neto; S.G. Furtado","29865","auto",NA,"2012","12",NA,NA,NA,NA,NA
"38","2019-11-21 14:40:57-03","UFJF","CESJ","61932","PreservedSpecimen","Plantae","Angiosperma",NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","S.G. Furtado; L. Menini Neto; A. Cabral; D.S. Santiago","162","2012","12","06","América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Floresta Ombrófila Mista, próximo ao Centro de Pesquisas.","-44.8899993896484","-21.9589004516602",NA,"Epífita sobre Podocarpus lambertii, a ca. 2,5m alt., em floresta ombrófila mista. Folhas e pseudobulbos verde-escuros, pseudobulbo matizado de preto, sépalas verde-acastanhadas, pétalas castanhas, labelo amarelo, disco e calo castanhos, coluna creme.","CESJ061932",NA,"1650","1650","L. Menini Neto; S.G. Furtado","29865","auto",NA,"2012","12",NA,NA,NA,NA,NA
"39","2019-11-21 14:40:57-03","UFJF","CESJ","60919","PreservedSpecimen","Plantae","Angiosperma",NA,"Orchidaceae","Oncidium","longicornu","Oncidium longicornu","Mutel","D.S. Santiago; R.J.V.Alves; K. Antunes","197","2012","11","23","América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, No interior da Mata de Araucária.","-44.8899993896484","-21.9589004516602",NA,"Erva epífita no Podocarpus, ca. 30 cm. Labelo amarelado, maculado de castanho e outras pétalas castanhas.","CESJ060919",NA,NA,NA,"L. Menini Neto; S.G. Furtado","29865","auto",NA,"2013","06",NA,NA,NA,NA,NA
"40","2021-03-01 16:20:10-03","UNICAMP","UEC","26088","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W.Chase & N.H.Williams","Pereira, SC","1530","1981","12","02",NA,"Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889",NA,"Pétalas e sépalas verde rosados, labelo amarelo com região do colo marrom, epífita.","UEC017523","UEC017523",NA,NA,"Meneguzzo, TEC",NA,NA,NA,"2015",NA,NA,"-46.564722","-21.838889",NA,NA
"41","2019-08-20 10:00:46-03","UNICAMP","UEC","124642","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W.Chase & N.H.Williams","Meireles, LD","754","2001","03","10",NA,"Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,"Epifita, sobre Araucária, flores creme-amareladas com pigmetos magente,floresceu em casa de vegetacão","UEC038966","UEC038966",NA,NA,"Meneguzzo, TEC","22140","auto",NA,"2015",NA,NA,NA,NA,NA,NA
"42","2021-03-01 16:20:10-03","UNICAMP","UEC","131487","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W.Chase & N.H.Williams","Freitas, L; San Martin-Gajardo, I","499","1998","12","30",NA,"Brazil","Minas Gerais","São Roque de Minas","São José do Barreiro, Campo de altitude.","-46.3657989501953","-20.2453002929688",NA,"Erva epífita/10cm. flores corola amarelo com mancha laranja amarronzado.","UEC008733","UEC008733",NA,NA,"Meneguzzo, TEC","57119","auto",NA,"2015",NA,NA,NA,NA,NA,NA
"43","2020-10-14 10:03:58-03","FURB","FURB","11819","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Coppensia","macronyx","Coppensia macronyx","(Rchb.f.) F.Barros & V.T.Rodrigues","Verdi, M.; Grosch, B. & Klemz, G.","1222","2008","12","13",NA,"Brasil","Santa Catarina","Campo Belo do Sul","Morro Agudo / Fazenda Gateados.","-50.895","-27.9902777",NA,"Forófito IFFSC 727/L/10/ Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: epífita;","FURB02730","FURB02730","875","875","Ceolin, LM",NA,NA,NA,"2009","02","02","-50.8950000","-27.9902777",NA,NA
"44","2020-10-14 10:04:09-03","FURB","FURB","62058","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","longicornu","Gomesa longicornu","(Mutel) M.W.Chase & N.H.Williams","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3969","2018","08","16",NA,"Brasil","Santa Catarina","São Bonifácio",NA,"-48.8719445","-27.8983333",NA,"Flor amarela Habitat: Interior da unidade amostral Habito: Epífita","FURB62058","FURB62058",NA,NA,"Kassner-Filho, A.",NA,NA,NA,"2018","08","16","-48.8719445","-27.8983333",NA,NA
"45","2020-11-18 19:10:05-03","UTFPR","HCF","29654","S","Plantae",NA,NA,"Orchidaceae","Gomesa","florida","Gomesa florida","(Vell.) Meneguzzo","M.G. Caxambu","9045","2019","11","07",NA,"Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.851806","-25.925889",NA,"erva epífita, semi-ciófila. Flores amarelas.",NA,NA,"1117","1117","G.A. Dettke",NA,NA,NA,"2019","11","07","51°51'06,5 W","25°55'33,2 S",NA,NA
"46","2020-11-18 19:10:05-03","UTFPR","HCF","11509","S","Plantae",NA,NA,"Orchidaceae","Gomesa","florida","Gomesa florida","(Vell.) Meneguzzo","M.G. Caxambu","4474","2012","11","10",NA,"Brasil","PR","Guarapuava","Campina Redonda","-51.284361","-25.337778",NA,"erva epífita, semi-ciófila. Flores amarelas. Forófito: Campomanesia sp. (Myrtaceae).",NA,NA,"1200","1200","J. Cordeiro & P.Larocca",NA,NA,NA,"2013",NA,NA,"51°17'03,7 W","25°20'16 S",NA,NA
"47","2020-11-18 19:10:05-03","UTFPR","HCF","26518","S","Plantae",NA,NA,"Orchidaceae","Gomesa","florida","Gomesa florida","(Vell.) Meneguzzo","M.G. Caxambu","8558","2018","10","15",NA,"Brasil","PR","Turvo","Estação Ecológica Municipal Rio Bonito","-51.56325","-24.977028",NA,"erva epífita, semi-ciófila. Flores amarelas.",NA,NA,NA,NA,"G.A. Dettke",NA,NA,NA,"2018","10","15","51°33'47,7 W","24°58'37,3 S",NA,NA
"48","2020-11-18 19:10:05-03","UTFPR","HCF","26425","S","Plantae",NA,NA,"Orchidaceae","Gomesa","florida","Gomesa florida","(Vell.) Meneguzzo","E.L. Siqueira","2796","2018","09","18",NA,"Brasil","PR","Ivaiporã","Estação Ecológica Municipal Faian","-51.691806","-24.279694",NA,"erva epífita. Flores amarelas e sépalas esverdeadas.",NA,NA,"639","639","G.A. Dettke",NA,NA,NA,"2018","09","18","51°41'30,5 W","24°16'46,9 S",NA,NA
"49","2020-11-18 19:10:05-03","UTFPR","HCF","29610","S","Plantae",NA,NA,"Orchidaceae","Gomesa","florida","Gomesa florida","(Vell.) Meneguzzo","M.G. Caxambu","9043","2019","11","04",NA,"Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.730056","-24.780417",NA,"erva epífita. Flores amarelas com manchas marrons.",NA,NA,"860","860","G.A. Dettke",NA,NA,NA,"2019","11","04","51°43'48,2 W","24°46'49,5 S",NA,NA
"50","2020-11-18 19:10:05-03","UTFPR","HCF","31044","S","Plantae",NA,NA,"Orchidaceae","Gomesa","florida","Gomesa florida","(Vell.) Meneguzzo","M.G. Caxambu","9159","2020","10","01",NA,"Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, afluente do","-53.658639","-25.362028",NA,"erva epífita, ripária, semi-ciófila. Flores amarelas.",NA,NA,"302","302","M.G. Caxambu",NA,NA,NA,"2020","10","01","53°39'31,1 W","25°21'43,3 S",NA,NA
"51","2020-11-18 19:10:05-03","UTFPR","HCF","11245","S","Plantae",NA,NA,"Orchidaceae","Gomesa","florida","Gomesa florida","(Vell.) Meneguzzo","M.G. Caxambu","4263","2012","10","17",NA,"Brasil","PR","Luiziana","Estação Ecológica Luiziana","-52.43475","-24.532667",NA,"erva epífita, semi-ciófila. Flores amarelas com máculas marrons. Forófito: Parapiptadenia rigida (Benth.) Brenan (Fabaceae-Mimosoideae).",NA,NA,"619","619","J. Cordeiro",NA,NA,NA,"2013",NA,NA,"52°26'05,1 W","24°31'57,6 S",NA,NA
