"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","class","individualCount","typeStatus","relatedCatalogItem"
"41","2021-02-11 17:19:51-03","UFPR","UPCB","77995","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baez, C. et al.","785","2016","08","10",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Área de proteção Ambiental de Macaé de Cima. Serra de Macaé de Cima. Mata de encosta próxima ao Rio das Flores. Estrada entre o Sítio Sophronites e a estrada principal.","-42.524722","-22.436111","1146","1146",NA,"Floresta Montana em trechos de mata secundária e mais preservada.. Heliófila. Folhas glabras discolores. Cálice verde, corola alva. Filetes alvos, anteras púrpuras e amareladas. Carpelo alvo na base e róseo. Altura: 13m. Hábito/Forma","UPCB0034186","Rosa, L.P.G.","UPCB0034186",NA,NA,"2016","10","-42.524722","-22.436111","04",NA,NA,NA,NA,NA
"42","2021-02-11 17:19:51-03","UFPR","UPCB","92522","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baez, C. et al.","785","2016","08","10",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Área de proteção Ambiental de Macaé de Cima. Serra de Macaé de Cima. Mata de encosta próxima ao Rio das Flores. Estrada entre o Sítio Sophronites e a estrada principal.","-42.524722","-22.436111","1146","1146",NA,"Floresta Montana em trechos de mata secundária e mais preservada.. Heliófila. Folhas glabras discolores. Cálice verde, corola alva. Filetes alvos, anteras púrpuras e amareladas. Carpelo alvo na base e róseo. Altura: 13m. Hábito/Forma","UPCB0034186","Rosa, L.P.G.","UPCB0034186",NA,NA,"2016","10","-42.524722","-22.436111","04",NA,NA,NA,NA,NA
"43","2021-02-11 17:19:51-03","UFPR","UPCB","68295","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, J.F.A.","459","1990","08","16",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada para o sítio do Sr. Breno, que sai da estrada que conduz ao Sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore, 10m, em plena floração, folhas verdes discolores, ramos, raque, pecíolos, pedicelo e hipanto verde-escuros, cálice verde-claro, pétalas alvas, estames maiores com anteras roxas e nos menores alvas, filetes alvos. Flor com odo","UPCB0015074","Baumgratz, J.F.A.","UPCB0015074","33190","auto","1990","08",NA,NA,"16",NA,NA,NA,NA,NA
"44","2021-02-11 17:19:51-03","UFPR","UPCB","70756","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Fogaça, L.C.","45","1989","08","09",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Matas de Theodoro de Oliveira. Brasil (RJ,MG).","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Cálice verde e corola branca..","UPCB0015079","Chiavegatto, B.","UPCB0015079","33190","auto","2006","10",NA,NA,"25",NA,NA,NA,NA,NA
"45","2021-02-11 17:19:51-03","UFPR","UPCB","68296","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, J.F.A.","1001","2007","09","11",NA,"Brasil","Rio de Janeiro","Itatiaia","Paque Nacional do Itatiaia, trilha para a Cachoeira Véu de Noiva.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Árvore ca. 15m, heliófila, ramos, raques, pecíolos e hipanto verdes, folha verde discolor, lacínias do cálice alvo-esverdeadas, pétalas alvas, estames de 2 tamanhos, maiores com anteras roxo-lilases e menores alvo-amareladas, filetes","UPCB0015072","Baumgratz, J.F.A.","UPCB0015072","19648","auto","2007","09",NA,NA,"11",NA,NA,NA,NA,NA
"46","2021-02-23 16:20:39-03","UFPR","UPCB","97139","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Bacci, L. F. | Michelangeli, F. | Bochorny, T.","394","2019","07","04",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Parte baixa - trilha da Maromba - Rebouças. Cerca de 200 m após a saída da Maromba.","-44.5633010864258","-22.4960994720459","1092","1092",NA,"Mata Atlântica. Árvore ca. 17 m alt. DAP ca. 60 cm. Flores com pétalas brancas, estames dimórficos, conectivo alaranjado. Um ciclo com estames arroxeados, outro com estames amarelados.","UPCB0046985","Michelangeli, F.",NA,"19648","auto","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-11 17:19:51-03","UFPR","UPCB","80199","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Custódio-Filho, A.","6152","1980","07","09",NA,"Brasil","São Paulo","Cunha","Reserva Estadual de Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Árvore, 25m alt., tronco rugoso e flores brancas..","UPCB0015068","Goldenberg, R.","UPCB0015068","38855","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-11 17:19:51-03","UFPR","UPCB","62989","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Valente, A.S.M.","491","2006","08","27",NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata da Cachoeira do Ninho da Égua.","-43.8278007507324","-22.0891990661621","1300","1300",NA,"Árvore ca. 16m, interior da mata nebular. Fitossociologia = 747N..","UPCB0015077","Goldenberg, R.","UPCB0015077","20815","auto","2009","01",NA,NA,"01",NA,NA,NA,NA,NA
"49","2020-08-31 09:06:35-03","INPA","INPA","233221","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, JFA","455","1990","08","16","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Sítio Fazenda Velha, trilha para parcela II.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"INPA0233221","Baumgratz, JFA","INPA0233221 INPA0233221_e","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-08-31 09:06:35-03","INPA","INPA","233222","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Fogaça, LC","45","1989","08","09","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Matas de Theodoro de Oliveira.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"INPA0233222","Chiavegatto, B","INPA0233222 INPA0233222_e","33190","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","39892",NA,"Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","Triana","L. C. Fogaça; E.L. Jacques & J.C. Gomes","45","1989","08","09",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Matas de Theodoro de Oliveira","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore. Cálice verde e corola branca.","MBML039892","B. Chiavegatto/25-10-2006","MBML039892","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2018-10-05 13:28:15-03","UFLA","ESAL","15440","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Fontes, MAL","73",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1450","1450",NA,"árvore; 15,0; branca;; floresta",NA,"B.Chiavegatto",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2017-11-24 14:11:30-02","UFLA","ESAL","17304","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363","1","1",NA,"árvore; 8,0m; ;; floresta",NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-26 13:56:18-03","IMA","MAC","21981","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","M.Kirizawa; E.A.Lopes; E.Ieda","1905","1987","08","21",NA,"Brasil","São Paulo","Bananal","Serra de Bocaina, 20km da cidade.","-44.539192","-23.141164",NA,NA,NA,"Mata úmida. Árvore ca. de 10m de altura. Folhas verde-escuras. Corola branca, conectivo roxo. Ornamental.","MAC0021981","S.A.C.Chiea","MAC0021981",NA,NA,"1987","11","-44.539192","-23.141164",NA,NA,NA,NA,NA,NA
"55","2020-09-12 05:00:02-03","US","US","3580461","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","J. F. A. Baumgratz, F. Barberena, G. Heiden & W. S. Silva","1001","2007","9","11","South America - Neotropics","Brazil","Rio de Janeiro","Itatiaia","Itatiaia. Parque Nacional do Itatiaia, trilha para a Cachoeira Véu da Noiva","-44.5633010864258","-22.4960994720459","1100",NA,NA,NA,"US01901180",NA,"US01901180_01 US01901180_02","19648","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"56","2020-09-12 05:00:02-03","US","US","3580462","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","J. F. A. Baumgratz","459","1990","8","16","South America - Neotropics","Brazil","Rio de Janeiro","Teresópolis","Macaé de Cima, Estrada para o sítio do Senhor Breno que sai da estrada que conduz ao sítio","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"US01901181",NA,"US01901181_01 US01901181_02","38539","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"57","2020-09-12 05:00:02-03","US","US","3248285","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","J. F. A. Baumgratz & et al.","459","1990","8","16","South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima. Estrada para o Sítio do Sr. Breno que sai da estrada que conduz ao sítio Sofronites","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"US01901182",NA,"US01901182_01 US01901182_02","33190","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"58","2020-09-12 05:00:02-03","US","US","3248290","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","et al.","26","1989","8","3","South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada para o sítio Sofronites","-42.5311012268066","-22.2819004058838","1100",NA,NA,NA,"US01901183",NA,"US01901183_01 US01901183_02","33190","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"59","2020-09-12 05:00:02-03","US","US","3710769","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","C. Baez, P. Rosa, L. Moraes, T. Lima & et al.","785",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Nova Friburgo. Area de Proteção Ambiental de Macaé de Cima. Mata de encosta próxima ao Rio das Flores. Estrada entre o Sítio Sophronites e a estrada principal.","-42.5247","-22.4361",NA,NA,NA,NA,"US02925095",NA,"US02925095_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"60","2020-09-12 05:00:02-03","US","US","2956069","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","E. R. Martins, A. Dias & A. Filho","12354",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Cunha","Cunha. Reserva Est. de Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"US01901184",NA,"US01901184_01 US01901184_02","38855","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"61","2020-09-12 05:00:02-03","US","US","2856815","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","E. Pereira","10791","1977","1","1","South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo","Parque Imperial","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"US01901185",NA,"US01901185_01 US01901185_02","33190","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"62","2019-11-13 11:25:29-03","USP","SPF","204321","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Silva-Neto, SJ","1212","1997","08","12",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.566667","-22.25",NA,NA,NA,NA,"SPF00204321","et al.; Barbarena, FFVA",NA,NA,NA,"2008","04","-44.566667","-22.25",NA,NA,NA,NA,NA,NA
"63","2019-11-13 11:25:29-03","USP","SPF","192748","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Sylvestre, L","s.n.","1990","08","31",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Nova Friburgo Macaé de Cima","-43.538889","-22.458333","1100","1100",NA,NA,"SPF00192748","Baumgratz, JFA; Souza, MLD",NA,NA,NA,"2005",NA,"-43.538889","-22.458333",NA,NA,NA,NA,NA,NA
"64","2019-11-13 11:25:29-03","USP","SPF","179605","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Forzza, RC","4197","2006","06","30",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"SPF00179605","Chiavegatto, B",NA,"30417","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-13 11:25:29-03","USP","SPF","196122","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, JFA","1001","2007","09","11",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459","1100","1100",NA,NA,"SPF00196122","Baumgratz, JFA",NA,"19648","auto","2007","09",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-13 11:25:29-03","USP","SPF","196121","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, JFA","455","1990","08","16",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"SPF00196121","Baumgratz, JFA",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-13 11:25:29-03","USP","SPF","196124","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Fogaça, LC","45","1989","08","09",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Matas de Theodoro de Oliveira","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"SPF00196124","Chiavegatto, B",NA,"33190","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-13 11:25:29-03","USP","SPF","164978","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Kirizawa, M","1905","1987","08","21",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"SPF00164978","Chiavegatto, B",NA,"26795","auto","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-13 11:25:29-03","USP","SPF","225870","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Nicolau, SA","420","1992","06","19",NA,"Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,"SPF00225870","Chiea, SAC",NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-07 09:34:23-03","UEFS","HUEFS","171721","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, J.F.A.","1001","2007","09","11",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para a Cachoeira véu de Noiva, ca. 1.100m alt.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"HUEFS0171721",NA,"HUEFS0171721","19648","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"71","2015-03-07 08:52:18-03","F","FMNH-SEEDPLANTS","V0134310F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0134310F",NA,"V0134310F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"72","2015-03-07 08:52:18-03","F","FMNH-SEEDPLANTS","V0134311F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0134311F",NA,"V0134311F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"73","2015-03-07 08:52:18-03","F","FMNH-SEEDPLANTS","V0134312F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0134312F",NA,"V0134312F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"74","2019-09-04 19:02:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Meriania","dentata","Meriania dentata",NA,"A. Glaziou","17531",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA
"75","2019-09-04 19:24:33-03","F","FMNH-SEEDPLANTS","V0063671F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Meriania","dentata","Meriania dentata",NA,"A. Glaziou","17531","1888",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063671F",NA,"V0063671F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA
"76","2019-01-25 15:42:36-02","IAC","IAC","48791","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","S.M.P. Silva; V.A. Matos; M.I. Ferreira; G.C. Cruz; E.O. Lima Jr.; A.M. Silva & J.D. Braz","171","2006","07","18",NA,"Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande","-45.4617","-22.9239",NA,NA,NA,NA,NA,"A.B. Martins",NA,NA,NA,"2007","10","-45.4617","-22.9239","18",NA,NA,NA,NA,NA
"77","2020-07-23 12:13:03-03","CEPLAC","CEPEC","130433","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"L. Sylvestre",NA,"1990","08","31",NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-22.4575","-43.538889",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"L. Sylvestre",NA,NA,NA,NA,NA,"22W27'27","43S32'20",NA,NA,NA,NA,NA,NA
"78","2020-07-23 12:13:03-03","CEPLAC","CEPEC","119670","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"R. C. Forzza","4197","2006","06","30",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"B. Chiavegatto",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"79","2020-07-23 12:13:03-03","CEPLAC","CEPEC","132973","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"S. J. S. Neto","1212","1997","08","12",NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"F. F. V. A. Barbarena",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-07-23 12:13:03-03","CEPLAC","CEPEC","146073","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"J. F. A. Baumgratz","1001",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"J. F. A. Baumgratz",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-07-23 12:13:03-03","CEPLAC","CEPEC","146086","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"J. F. A. Baumgratz","459",NA,NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"J. F. A. Baumgratz",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-07-23 12:13:03-03","CEPLAC","CEPEC","130549","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"L. Sylvestre",NA,"1990","08","31",NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"J. F. A. Baumgratz",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-07-23 12:13:03-03","CEPLAC","CEPEC","120333","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"L. C. S. Assis","1052","2004","06","30",NA,"Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"B. Chiaregatto",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"84","2020-11-12 17:01:37-03","UEL","FUEL","53972","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Silva, SMP; et al.","171","2006","07","18",NA,"Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande","-45.461667","-22.923889","557","557",NA,"coordenadas na etiqueta: -22.9239 N, -45.4617 L.","FUEL009896","Martins, AB",NA,NA,NA,"2007","10","-45.461667","-22.923889",NA,NA,NA,NA,NA,NA
"85","2019-11-01 15:04:04-03","UnB","UB","133739","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Meriania","claussenni","Meriania claussenni","(Naudin) Triana","Kirizawa, M","1905","1987","08","21","Southern America","Brasil","São Paulo",NA,"Bananal, Serra de Bocaina, 20km da cidade",NA,NA,NA,NA,NA,"Corola branca.; Árvore 10m.; Mata úmida",NA,"Chiea, SC",NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-03 10:03:58-03","UFSCar","SORO","2158","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana",NA,"1317","2003","06","13",NA,"Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-23 13:22:45-03","MN","R-TIPOS","9478a","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Glaziou, A.F.M.","17531","1888","07","16",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"R000009478a","Chiavegatto, B.","R000009478a_001","38539","auto","2007","09",NA,NA,"25",NA,NA,NA,"Isotypus de Meriania dentata Cogn.",NA
"88","2021-02-23 13:22:45-03","MN","R-TIPOS","9478","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Glaziou, A.F.M.","17531","1888","07","16",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"R000009478","Chiavegatto, B.","R000009478_001 R000009478_002","38539","auto","2007","09",NA,NA,"25",NA,NA,NA,"Isotypus de Meriania dentata Cogn.",NA
"89","2020-08-20 20:40:07-03","UFSC","FLOR","42763","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Fontoura, T.; et alii","185","1990","07","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Sítio Fazenda Velha.","-43.538889","-22.4575","1100","1100",NA,"árvore, flor sépala verde, pétala branca, estames com filetes brancos, antera alaranjada, 9m altura. Dados Fitossociologicos: Parcela 2. Á rvore próxima a microparcela B 1 c","FLOR0042763","Souza, M.L.; Baumgratz, J.F.A.",NA,NA,NA,"2005",NA,"43º32'20''W","22º27'27''S",NA,NA,NA,NA,NA,NA
"90","2020-08-20 14:57:52-03","UFSC","FLOR","43272","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, J.F.A.; Santos Filho, L.A.F.; Barbarena, F.F. & Silva, W.","915","2007","02","06",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para a Cachoeira Itaporani, em mata de encosta, úmida.","-44.579167","-22.257778","1120","1120",NA,"árvore com ramos verdes, tetragonais, sulcados; folhas verdes discolores; pecíolos verdes, Fruto Maduro, senís pardacento, 15m altura. Recebido de RB Nª 438793.","FLOR0043272","Baumgratz, J.F.A.; Santos Filh",NA,NA,NA,"2007","02","44º34'45''W","22º15'28''S",NA,NA,NA,NA,NA,NA
