"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","stateProvince","county","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount"
"49","2015-09-04 05:48:49-03","MNHN","RECOLNAT_MNHN_P","P02469765","PreservedSpecimen",NA,"Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Riedel",NA,"1834","3","1",NA,"Brasil","Brasilia, Ytú. Brasil, América do Sul","hb",NA,". . No1147 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02469765' target='other'> <mi>dwc_moreinfo</mi></a>","P02469765",NA,NA,NA,NA,NA,NA,"P02469765_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2117",NA
"50","2015-09-04 05:48:49-03","MNHN","RECOLNAT_MNHN_P","P02469767","PreservedSpecimen",NA,"Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Warming",NA,NA,NA,NA,NA,"Brasil","Brésil, Lagoa Santa. Brasil, América do Sul","hb",NA,". s.d. Herbier de A. Glaziou, donné par Mme Simard sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02469767' target='other'> <mi>dwc_moreinfo</mi></a>","P02469767",NA,NA,NA,NA,NA,NA,"P02469767_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-09-04 05:48:49-03","MNHN","RECOLNAT_MNHN_P","P02469768","PreservedSpecimen",NA,"Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Smith, L.B.|Silva, S.L.O.|Augusto, J.",NA,"1952","4","30",NA,"Brasil","Brazil, Minas Gerais, Mun. Lagoa Santa: Cerrado northwest of Lagoa Santa. Lagoa Santa, Minas Gerais, Sudeste, Brasil, América do Sul","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02469768' target='other'> <mi>dwc_moreinfo</mi></a>","P02469768",NA,NA,"-43.91667","-19.66667","835",NA,"P02469768_01","Gardner","Minas Gerais","Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6741",NA
"52","2015-09-04 06:18:44-03","MNHN","RECOLNAT_MNHN_P","P02488986","PreservedSpecimen",NA,"Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Ratter, J.A.|Bertolda, J.|Castro, R.A.|Santos, R.R.|Souza, R.",NA,"1968","4","10",NA,"Brasil","8km NE of the Base Camp of the Expedition, close to the Xavantina-São Felix road. Mato Grosso, Centro-oeste, Brasil, América do Sul","hb",NA,"Flora of Mato Grosso - Anglo/Brazilian Northern mato Grosso Expedition 1967/69. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02488986' target='other'> <mi>dwc_moreinfo</mi></a>","P02488986",NA,NA,"-51.86667","-12.9",NA,NA,"P02488986_01","Gardner","Mato Grosso",NA,"Roque",NA,NA,NA,NA,NA,NA,NA,NA,"954",NA
"53","2015-09-04 05:48:49-03","MNHN","RECOLNAT_MNHN_P","P02469757","PreservedSpecimen",NA,"Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Ratter, J.A.|Santos, R.R.|Souza, R.|Ferreira, A.",NA,"1968","5","25",NA,"Brasil","Mato Grosso, Lagoa de Leo, 8 Km. SW of the Base Camp of the Expedition, c. 270 km N. of Xavantina. Mato Grosso, Centro-oeste, Brasil, América do Sul","hb",NA,"Northern Mato Grosso Expedition 1967/69, Flora of Mato Grosso. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02469757' target='other'> <mi>dwc_moreinfo</mi></a>","P02469757",NA,NA,"-51.86667","-12.9",NA,NA,"P02469757_01","Gardner","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1531",NA
"54","2020-12-11 11:32:35-03","UFMG","BHCB","120676","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Souza, LF","2069","2005","03",NA,"Southern America","Brasil","RPPN Pousada das Araras., Sudoeste de Goiás. Trilha do Sítio Arqueológico. Ponto 22.",NA,NA,"Geófita. Subarbustivo 1,5m. Flor com pétalas amarelas e botões.; Plantas do Brasil - Planalto Central. Campo úmido, neossolo quartzarênico.","BHCB014331","Dicotyledon",NA,"-51.995278","-18.439444","620","620",NA,"Gardner","Goiás","Serranópolis",NA,"-51.995278","-18.439444","2008",NA,NA,NA,"02",NA,NA,NA
"55","2020-05-25 15:13:54-03","FSU","FSU","000075350","PreservedSpecimen","Plantae","Compositae","Calea","lantanoides","Calea lantanoides",NA,"William R. Anderson","6773",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2011-06-08 17:16:00-03","MO","MOBOT","100334244","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"José Steinbach","Steinbach G. 7990","1928","4","13","South America","Bolivia","Campos San Joaquin",NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,"Rusby","Santa Cruz","Sara","Foster's Catalog file notes, det Blake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"57","2010-02-09 19:00:00-02","MO","MOBOT","1195994","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"J. Richard Abbott","Abbott 16325","1995","2","21","South America","Bolivia","Ca. 62 km south of Concepción, 1 km north of Las Trancas community, open cerrado.",NA,NA,NA,NA,NA,NA,"-61.8666667","-16.5666667","500.00000000",NA,NA,"Rusby","Santa Cruz","Nuflo de Chavez","J. Pruski (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"58","2011-01-04 15:05:00-02","MO","MOBOT","1435915","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia","Holotype","Robert S. Williams","Williams 263","1902","4","9","South America","Bolivia","Apolo",NA,NA,NA,NA,NA,NA,"-68.41666","-14.71666","1524.00000000",NA,NA,"Rusby","La Paz",NA,"Foster's Catalog file notes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"59","2010-02-09 19:09:00-02","MO","MOBOT","1527841","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"Michael H. Nee","Nee 48198",NA,NA,NA,"South America","Bolivia","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,NA,NA,NA,NA,"-63.95","-18.10833",NA,NA,NA,"Rusby","Santa Cruz",NA,"J. Pruski",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"60","2019-05-03 06:18:00-03","MO","MOBOT","2674257","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas|Rúben Huanca|Pamela Mollinedo|Honorio Pariamo","Fuentes Claros 7205","2005","4","22","South America","Bolivia","Región Madidi. Marumpampa, subiendo cerro al SW.",NA,NA,NA,NA,NA,NA,"-68.6577778","-15.2233334","1367.00000000",NA,NA,"Rusby","La Paz","Muñecas","D.J.N. Hind (K)",NA,NA,NA,NA,NA,NA,NA,NA,"05-15","4"
"61","2016-12-17 05:24:00-02","MO","MOBOT","3297524","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"Alfredo F. Fuentes|A. T. Fernández C.|I. Loza|Modesto Chambi|Rubén Cuqui","Fuentes Claros 11803","2007","5","7","South America","Bolivia","Parque Nacional Madidi, Mojos, camino al inciensal Tunculo al SW del pueblo. Sabana pirogénica de yungas subandina superior estacional húmeda. Plantas sin alcoholizar.",NA,NA,NA,NA,NA,NA,"-68.8769445","-14.5577778","1630.00000000",NA,NA,"Rusby","La Paz","Franz Tamayo","A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,"07-33","1"
"62","2016-11-15 05:15:00-02","MO","MOBOT","3392489","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 31757","1977","4","26","South America","Bolivia","Ascension de Guarayos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rusby","Santa Cruz","Nuflo de Chavez","Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"63","2016-11-15 05:15:00-02","MO","MOBOT","3392565","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32055","1977","4","30","South America","Bolivia","Concepción.",NA,NA,NA,NA,NA,NA,"-62.0833333","-16.25",NA,NA,NA,"Rusby","Santa Cruz","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"64","2010-02-09 18:59:00-02","MO","MOBOT","592542","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"Alwyn H. Gentry|Robin B. Foster|Stephan G. Beck","Gentry 70793","1990","5","31","South America","Bolivia","Ixiamas, savanna and secondary forest near town.",NA,NA,NA,NA,NA,NA,"-68.7666667","-13.5833333","290.00000000",NA,NA,"Rusby","La Paz","Abel Iturralde","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,"347","4"
"65","2011-02-10 10:42:00-02","MO","MOBOT","100249782","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"George Gardner","Gardner 3853","1836",NA,NA,"South America","Brazil","Villa de Arrayas, 1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Minas Gerais",NA,"John Pruski, 1988 (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"66","2019-12-19 11:17:18-03","UFG","UFG","85","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Rizzo, J.A.; Barbosa, A.","162","1968","04","10",NA,"Brasil",NA,NA,NA,NA,"UFG0000085",NA,NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0000085","Gardner","Goiás","Goiânia","Silva, G.H.",NA,NA,"2016","25250","auto",NA,"07","30",NA,NA
"67","2020-09-12 05:00:02-03","US","US","1440029","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia",NA,"R. Spruce","3916",NA,NA,NA,"South America - Neotropics","Peru","Tarapoto, locis arenosis chin [interpreted] cultis.",NA,NA,NA,"US01791743",NA,"Asterales",NA,NA,NA,NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","1098675","PreservedSpecimen","Plantae","Asteraceae","Calea","brevifolia","Calea brevifolia","Isotype","R. S. Williams","263","1902","4","9","South America - Neotropics","Bolivia","Apolo.",NA,NA,NA,"US00124375",NA,"Asterales",NA,NA,"1524","1524",NA,"Rusby","La Paz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"69","2020-09-12 05:00:02-03","US","US","3357249","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"S. G. Beck","21360","1994","4","1","South America - Neotropics","Bolivia","Sud Yungas, unos 6 km de Puente Villa hacia Chulumani-Monton coro, playa sobre el rio Chajro.",NA,NA,NA,"US01792047",NA,"Asterales",NA,NA,"1300",NA,NA,"Gardner","La Paz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"70","2020-09-12 05:00:02-03","US","US","2796461","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","7488","1973","3","19","South America - Neotropics","Brazil","Planalto do Brasil, Chapado dos Veadeiros, 9 km by road S of Terezina, cerrado, and brejo on seeping slope next to forest.",NA,NA,NA,"US01792036",NA,"Asterales",NA,NA,"1100",NA,"US01792036_01","Gardner","Goiás",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"71","2020-09-12 05:00:02-03","US","US","1571941","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Y. Mexia","5615","1931","4","14","South America - Neotropics","Brazil","Corinto, Fazenda do Diamante, Pasture, beyond Retiro.",NA,NA,NA,"US01792044",NA,"Asterales",NA,NA,"590",NA,"US01792044_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","3216288","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"A. H. Gentry, R. Foster & S. G. Beck","70793","1990","5","31","South America - Neotropics","Bolivia","Abel iturralde Province, Ixiamas, savanna and secondary forest near town.",NA,NA,NA,"US01792051",NA,"Asterales","-68.77","-13.58","290",NA,NA,"Gardner","La Paz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"73","2020-09-12 05:00:02-03","US","US","3037828","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"P. Oliveira & W. Anderson","392","1982","2","20","South America - Neotropics","Brazil","Rio da Prata (mun. Gurinhata).",NA,NA,NA,"US01792041",NA,"Asterales",NA,NA,NA,NA,"US01792041_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","3181896","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"E. L. Taylor, M. F. F. da Silva, J. Oliviero, C. S. Rosário & et al.","E1234","1983","4","14","South America - Neotropics","Brazil","Municipio de Carolina: Transamazonian Highway, BR230 and Br010; Pedra Caida, 35 km. N of Carolina, flat plain with serras (mesas) and intersected with streams, Top of Serra de Baleia, open cerrado.",NA,NA,NA,"US01792034",NA,"Asterales","-47.42","-7.13","400","500","US01792034_01","Gardner","Maranhão",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","1706088","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"M. Claussen","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US01951876",NA,"Asterales",NA,NA,NA,NA,"US01951876_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","3355707","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"J. R. Abbott","16325","1995","2","21","South America - Neotropics","Bolivia","Nuflo de Chavez Province: ca 62 km south of Concepcion, 1 km north of Las Trancas community, open cerrado.",NA,NA,NA,"US01792045",NA,"Asterales",NA,NA,"500",NA,NA,"Gardner","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","3082137","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"S. G. Beck & R. Seidel","12316","1986","4","30","South America - Neotropics","Bolivia","Prov. Velasco, San Ignacio 9 kms. hacia el W, Comunidad Sañonama [interpreted], campo de pastizal en depresion.",NA,NA,NA,"US01792052",NA,"Asterales",NA,NA,"400",NA,"US01792052_01","Gardner","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"78","2020-09-12 05:00:02-03","US","US","2569744","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","15826","1966","5","13","South America - Neotropics","Brazil","Planalto do Brasil, cerrado, ca. 25 km. E. of Brasilia.",NA,NA,NA,"US01792043",NA,"Asterales",NA,NA,"950",NA,"US01792043_01","Gardner","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","3120313","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"F. C. Hoehne","2296","1908",NA,NA,"South America - Neotropics","Brazil","Matto Grosso-Acre, entre Itiguira [interpreted] e Correntes.",NA,NA,NA,"US01792037",NA,"Asterales",NA,NA,NA,NA,"US01792037_01","Gardner","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","3433771","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"A. H. Gentry, R. Foster & S. G. Beck","70793","1990","5","31","South America - Neotropics","Bolivia","Abel Iturralde Province, ixiamas, savnna and secondary forest.",NA,NA,NA,"US01792046",NA,"Asterales","-68.77","-13.58","290",NA,"US01792046_01","Gardner","La Paz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","3352842","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"R. Guillen, -. Saldias, Jardim, -- & Conde","1054","1994","3","21","South America - Neotropics","Bolivia","Velasco, Reserva Forestal Bajo Paraguá, 12 km de Santa Rosa de la roca, yendo a Huanchaca",NA,NA,NA,"US01792050",NA,"Asterales","-61.47","-15.87","350",NA,NA,"Gardner","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","1932739","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"L. O. Williams & V. Assis","6521","1945","3","5","South America - Neotropics","Brazil","In campo, Venda Nova, Municipio of Santa Luzia.",NA,NA,NA,"US03340341",NA,"Asterales",NA,NA,"900",NA,"US03340341_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","2858978","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"P. Oliveira & W. Anderson","392","1982","2","20","South America - Neotropics","Brazil","Rio da Prata (mun. Gurinhata).",NA,NA,NA,"US01792039",NA,"Asterales",NA,NA,NA,NA,"US01792039_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","1424003","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"G. Gehrt & F. C. Hoehne","8295","1923","8","24","South America - Neotropics","Brazil","Ityrapina, S. Paulo.",NA,NA,NA,"US03340339",NA,"Asterales",NA,NA,NA,NA,"US03340339_01","Gardner","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","2818521","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24449","1969","3","15","South America - Neotropics","Brazil","Planalto do Brasil, Chapada dos Veadeiros, ca. 40km north of Veadeiros.",NA,NA,NA,"US03340340",NA,"Asterales",NA,NA,"1000",NA,"US03340340_01","Gardner","Goiás",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","2959522","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"B. A. S. Pereira","470","1983","4","13","South America - Neotropics","Brazil","RSERVA [interpreted] ECOLOGICA DO IBGE, cmapo sujo proximo corrego Monjolo [interpreted].",NA,NA,NA,"US01792038",NA,"Asterales",NA,NA,NA,NA,"US01792038_01","Gardner","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","2197824","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"L. Smith & S. L. Oliveira e Silva","6741","1952","4","30","South America - Neotropics","Brazil","Municipio Lagoa Santa, Cerrado ao N>E. de Lagoa Santa.",NA,NA,NA,"US01792042",NA,"Asterales","-43.92","-19.67","835",NA,"US01792042_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","3219309","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"R. Brooks, R. Reeves, A. J. Baker & J. Rizzo","BRASPEX 75","1988","4","13","South America - Neotropics","Brazil","Crominia-Mairipotaa, Site 1, cerrado, above workings of chromite mine, on hillside.",NA,NA,NA,"US01792035",NA,"Asterales","-49.42","-17.32","775",NA,"US01792035_01","Gardner","Goiás",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","1066821","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides","Isotype","G. Gardner","3853","1840","3",NA,"South America - Neotropics","Brazil","Villa de Arrayas.",NA,NA,NA,"US00131469",NA,"Asterales",NA,NA,NA,NA,"US00131469_01","Gardner","Goiás",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","3429358","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"M. Nee","48198","1998","2","1","South America - Neotropics","Bolivia","Prov. Florida: along highway from Santa Cruz to Samaipata, 3 km (by road) SW of bridge over Rio Laja, steep slopes on massive red sandstone shale.",NA,NA,NA,"US01792049",NA,"Asterales","-63.7","-18.15","1200",NA,NA,"Gardner","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","3389204","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"M. Saldias, Y. Uslar & G. Laberan","5023","1997","5","2","South America - Neotropics","Bolivia","Prov. Angel Sandoval, Loc.: 3 km al Sur de la comunidad San Fernando, cerrado.",NA,NA,NA,"US01792048",NA,"Asterales","-58.6301","-17.2772","108",NA,"US01792048_01","Gardner","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","2196829","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"A. Macedo","2308","1950","4","15","South America - Neotropics","Brazil","Municipio Itaituba, subarbusto campestre.",NA,NA,NA,"US01792040",NA,"Asterales",NA,NA,NA,NA,"US01792040_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","1803500","PreservedSpecimen","Plantae","Asteraceae","Calea","subrotunda","Calea subrotunda","Type fragment","G. Gardner","4247",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US00124420",NA,"Asterales",NA,NA,NA,NA,"US00124420_01","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"94","2020-09-02 16:20:56-03","Cenargen","CEN","76898","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"João Bernardo de Azevedo Bringel Jr.","814","2011","05","31",NA,"Brasil","Distrito Federal - Fazenda Santa maria nucleo rural Rioach das Pedras Localizado nas Proximidades da DF-100, ao Sul do entrocamento com a DF-250, Borda de fragmento da mata degragada, no meiode pastagem, relevo inclinado, latossolo-vermelho-amarelo.","Exsicatas",NA,"BRASIL - Distrito Federal - HERBARIO UB","CEN00076898",NA,NA,"-47.3475","-15.78",NA,NA,"CEN00076898","Gardner","DF","BRASILIA","G. H. Silva & A. M. Teles","-47.3475","-15.78","2014",NA,NA,NA,"03",NA,NA,"1"
"95","2020-09-02 16:20:56-03","Cenargen","CEN","43289","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Glocimar Pereira-Silva","6132","2002","03","07",NA,"Brasil","Margem esquerda do Rio Arrependido.","Exsicatas",NA,"Área de Influência da UHE Queimado; influência indireta.","CEN00043289",NA,NA,"-47.6136016845703","-16.7686004638672","840","840","CEN00043289","Gardner","GO","CRISTALINA","G. H. Silva","-4733639.0","-1621111.0","2016","85457","auto",NA,"03",NA,NA,"2"
"96","2019-06-05 10:33:11-03","UFG","HJ","2529","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Souza, L.F.","2069","2005","03","26",NA,"Brasil","RPPN Pousada das Araras.",NA,NA,NA,"HJ00002529",NA,NA,"-51.995278","-18.439444",NA,NA,"HJ00002529","Gardner","Goiás","Serranópolis",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-06-05 10:33:11-03","UFG","HJ","2531","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Souza, L.F.","2962","2006","03","26",NA,"Brasil","RPPN Pousada das Araras.",NA,NA,NA,"HJ00002531",NA,NA,"-51.995278","-18.439444",NA,NA,"HJ00002531","Gardner","Goiás","Serranópolis",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-06-05 10:33:11-03","UFG","HJ","2530","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Souza, L.F.","2178","2005","04","27",NA,"Brasil","RPPN Pousada das Araras.",NA,NA,NA,"HJ00002530",NA,NA,"-51.995278","-18.439444",NA,NA,"HJ00002530","Gardner","Goiás","Serranópolis",NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-10-07 09:11:15-03","UEFS","HUEFS","152727","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Dematteis, M.","3465","2009","04","04",NA,"Bolívia","12 km SW de San Javier.",NA,NA,"Cerrado degradado arbolado, suelo pedregoso.","HUEFS0152727","Angiospermae","Asterales","-62.503889","-16.346667","281","281","HUEFS0152727","Gardner","Santa Cruz","Ñuflo de Chavez","G.H.Silva","62W30'14''","16S20'48''","2016",NA,NA,"Asteranae","06",NA,NA,NA
"100","2019-09-09 14:55:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"J. B. E. Pohl","604",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"101","2020-04-21 18:22:13-03","F","FMNH-SEEDPLANTS","V0363179F","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides","Isotype","G. Gardner","3853","1841",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0363179F","Spermatophyta",NA,"-48","-12",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
