"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"47","2020-12-20 21:15:59-03","UFV","VIC","26529","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Almeida, G.S.S.; Custódio, J.","2007","01","29",NA,"Brasil",NA,NA,"Ervas de 1 m, capítulos de brácteas involucrais lanceoladas, com margem hialina expandida, ápice agudo ciliado, vináceo, flores amarelas, cerdas de papilho alvas caducas.","VIC026529",NA,NA,"Sch. Bip.",NA,"617617","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do calais","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-20 21:15:59-03","UFV","VIC","22200","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Almeida, G.S.S.; Custódio, J.","2006","01","26",NA,"Brasil",NA,NA,"Ervas de 1 m, capítulos de brácteas involucrais lanceoladas, com margem hialina expandida, ápice agudo ciliado, vináceo, flores amarelas, cerdas de papilho alvas caducas.","VIC022200",NA,NA,"Sch. Bip.",NA,"238238","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Pico do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-21 14:32:11-03","UFJF","CESJ","30406","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","J.H.A. Dulith; W. Marcondes Ferreira","1998","02","02","América do Sul","Brasil",NA,NA,"Subarbusto de até 0,5 m, flores magenta.","CESJ030406","Angiosperma",NA,"Sch. Bip. ex Baker","A.M. Teles; B.Nordenstam","52","Minas Gerais","Bom Jardim de Minas","BR 267, 24 Km antes de Bom Jardim de Minas, na direção de Juiz de Fora. Barranco ao lado da estrada.","-44.1911010742188","-21.9472007751465",NA,NA,NA,"20996","auto",NA,NA,"2007","04",NA,NA,"12",NA,NA,NA
"50","2019-11-21 14:32:11-03","UFJF","CESJ","14618","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","L. Krieger","1977","02","23","América do Sul","Brasil",NA,NA,"No campo, erva até mais de 1m, folhas inferiores marcscentes, capítulos creme-esverdeado, mutantes.","CESJ014618","Angiosperma",NA,"Sch. Bip. ex Baker","A.M. Teles; B.Nordenstam","CESJ14618","Minas Gerais","Lima Duarte","Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,"2007","04",NA,NA,"12",NA,NA,NA
"51","2019-11-21 14:32:11-03","UFJF","CESJ","21189","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","L. Krieger","1986","01","23","América do Sul","Brasil",NA,NA,"Erva, ate 1 m, saxicola, sobre arenito, flores lilacineas.","CESJ021189","Angiosperma",NA,"Sch. Bip. ex Baker","A.M. Teles; B.Nordenstam","CESJ21189","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,"2007","04",NA,NA,"12",NA,NA,NA
"52","2019-11-21 14:32:11-03","UFJF","CESJ","14538","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","L. Krieger","1977","01","26","América do Sul","Brasil",NA,NA,"Erva, flores lilacíneas na beira da estrada.","CESJ014538","Angiosperma",NA,"Sch. Bip. ex Baker","J.N. Nakajima","CESJ14538","Minas Gerais","Cordisburgo",NA,"-44.32080078125","-19.125",NA,NA,NA,"32963","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:32:11-03","UFJF","CESJ","14058","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","L. Krieger; M.C. Brügger","1976","01","28","América do Sul","Brasil",NA,NA,"Subarbusto, no cerrado, lugar baixo, flores roxas.","CESJ014058","Angiosperma",NA,"Sch. Bip. ex Baker","G.M.Barroso","CESJ14058","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"1977","10",NA,NA,"27",NA,NA,NA
"54","2019-11-21 14:32:11-03","UFJF","CESJ","8043","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","L. Krieger","1970","02","08","América do Sul","Brasil",NA,NA,"Arbusto 2 m. Flores roxas no campo.","CESJ008043","Angiosperma",NA,"Sch. Bip. ex Baker","A.M. Teles; B.Nordenstam","CESJ8043","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,"20620","auto",NA,NA,"2007","04",NA,NA,"12",NA,NA,NA
"55","2019-11-21 14:32:11-03","UFJF","CESJ","50012","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","F.S. Souza; T.M. Machado; A.L. Santiago","2008","04","05","América do Sul","Brasil",NA,NA,"Planta herbácea em borda de mata. Flores do raio brancas, flores do disco amarelas.","CESJ050012","Angiosperma",NA,"Sch. Bip. ex Baker","R.M. Castro","396","Minas Gerais","Juiz de Fora","Mata do Krambeck, Sítio Malícia.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"36144","auto",NA,NA,"2011","08",NA,NA,"12",NA,NA,NA
"56","2020-06-30 18:31:59-03","UFJF","CESJ","31995","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","F.S. Araújo; R.C. Forzza; M.A.Heluy","2001","02","08","América do Sul","Brasil",NA,NA,"Subarbusto, campo encharcado, entre a gruta das bromélias e o cruzeiro . Brácteas involucrais verdes e flores alvas. Material prensado em álcool.","CESJ031995","Angiosperma",NA,"Sch. Bip. ex Baker","R.Borges","02","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,"2007","04",NA,NA,"25",NA,NA,NA
"57","2019-11-21 14:32:11-03","UFJF","CESJ","44041","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","C.N. Matozinhos; N.L. Abreu; B.F.Mello; F.S. Souza","2005","04","25","América do Sul","Brasil",NA,NA,"Erva ereta de 1m em campo rupestre. Flores lilases.","CESJ044041","Angiosperma",NA,"Sch. Bip. ex Baker","A.M. Teles","174","Minas Gerais","Rio Preto","Serra Negra, Fazenda Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"20815","auto",NA,NA,"2008","01",NA,NA,"01",NA,NA,NA
"58","2021-03-01 16:25:15-03","UNICAMP","UEC","44001","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Silva, RM; et al.","1986","01","07",NA,"Brazil",NA,NA,"Erva ereta, 80 cm alt. Capítulos com invólucros verde, de ápice róseo, flores róseas com anteras amarelas e estigmas roxos.; Entre gramíneas e rochas.","UEC129367","Magnoliopsida",NA,"Sch.Bip.","Hind, DJN","41153","Minas Gerais","Grão Mogol","Próximo a saída na estrada para Francisco Sá.","-42.908889","-16.558333","1000","1000","UEC129367",NA,NA,NA,NA,"1997","10","-42.908889","-16.558333",NA,NA,NA,NA
"59","2021-03-01 16:25:15-03","UNICAMP","UEC","87015","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Rocha, AB","1971","01","10",NA,"Brazil",NA,NA,"Cerrado.","UEC129368","Magnoliopsida",NA,"Sch.Bip.","Barroso, GM","16047","Minas Gerais","Campo do Meio","Pedra Branca.","-45.833333","-21.116667",NA,NA,"UEC129368",NA,NA,NA,NA,NA,NA,"-45.833333","-21.116667",NA,NA,NA,NA
"60","2019-08-20 10:06:38-03","UNICAMP","UEC","152860","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Moraes, MD","2005","03","02",NA,"Brazil",NA,NA,"Flores magentas","UEC129432","Magnoliopsida",NA,"Sch.Bip.","Piassa, G","697","Minas Gerais","Lagoa Santa","Estrada Lagoa Santa para Conceição, Serra do Cipó Mato Dentro 8 km depois da Pousada Chapéu do Sol .","-43.8897018432617","-19.6271991729736",NA,NA,"UEC129432","12338","auto",NA,NA,"2017","08",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:25:15-03","UNICAMP","UEC","97542","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R; Semir, J; Goldenberg, R; Dutilh, JHA","1998","02","12",NA,"Brazil",NA,NA,"Afloramentos, em local brejoso. Herbácea, ca. 1m. Capítulos magenta -claro.; Em local brejoso.","UEC129366","Magnoliopsida",NA,"Sch.Bip.","Nakajima, JN","5053","Minas Gerais","Mendes Pimentel","Estrada para Fazenda do José Nestor, Caminho para Morro do Chápeu.","-41.4047012329102","-18.6611003875732",NA,NA,"UEC129366","19634","auto",NA,NA,"1998","12",NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:25:15-03","UNICAMP","UEC","111852","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R; Nakajima, JN; Simão, DG","1995","01","10",NA,"Brazil",NA,NA,"Herbáceo, ca. 0,6m. Brácteas verde-arroxeadas. Corola rósea. Estigmas amarelos.; Campo rupestre.","UEC129369","Magnoliopsida",NA,"Sch.Bip.","Nakajima, JN","1645","Minas Gerais","São Roque de Minas","Morro próximo a sede administrativa, Parna Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,"UEC129369","57119","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"63","2019-11-05 16:45:19-03","UFOP","OUPR","16134","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores róseas",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"64","2019-11-05 16:45:19-03","UFOP","OUPR","16144","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","s.col.",NA,NA,NA,NA,"Brasil",NA,NA,"Campos. Erva. Flores róseas",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1941",NA,NA,NA,NA,NA,NA,NA
"65","2019-11-05 16:45:19-03","UFOP","OUPR","25374","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Freitas, G.P.P.; Scalon, V.R.; Cândido, E.S. & Martins, C.","2010","01","29",NA,"Brasil",NA,NA,"Herbácea com 1m de altura, corola roseo escuro, anteras vináceis. Campo sobre Canga.",NA,NA,NA,"Sch.Bip. ex Baker","Lemes, F.O.A.","134","Minas Gerais","Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466","1466",NA,NA,NA,NA,NA,NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA
"66","2019-11-05 16:45:19-03","UFOP","OUPR","25375","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Freitas, G.P.P.; Antônio-Silva, L. & Coelho, E.D.G.","2010","04","26",NA,"Brasil",NA,NA,"Herbácea com 1,30m de altura, inflorescência purpura, anteras amareladas, estigmas lilás, alguns frutos maduros alvos. Campo sobre Canga.",NA,NA,NA,"Sch.Bip. ex Baker","Lemes, F.O.A.","183","Minas Gerais","Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466","1466",NA,NA,NA,NA,NA,NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA
"67","2019-12-18 15:50:33-03","UFOP","OUPR","25802","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Silva, T.C. da; Cardoso, R.C.","2011","12","21",NA,"Brasil",NA,NA,"Erva, ca. 1,30m caule e flores roxas. Campo rupestre, ferruginoso, de alta incidência de luz.",NA,NA,NA,"Sch.Bip. ex Baker","Silva, T.C.","48","Minas Gerais","Ouro Preto","Serra da Brígida","-43.517","-20.365056","1586","1586",NA,NA,NA,NA,NA,NA,NA,"-43.517","-20.365056",NA,NA,NA,NA
"68","2019-11-06 10:13:51-03","UFOP","OUPR","30443","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badia, C.C.V.; Echternacht, L.","2017","12","14",NA,"Brasil",NA,NA,"Flores roxas. Saxícola.",NA,NA,NA,"Sch.Bip. ex Baker","Echternacht, L.","73","Minas Gerais","Ouro Preto","Serra das Camarinhas, Morro São Sebastião. A trilha se inicia na antiga pedreira e termina na nascente do Rio das Velhas, próxima à Rua das Camarinhas.","-43.506422","-20.389194",NA,NA,NA,NA,NA,NA,NA,"2018","01","-43.506422","-20.389194","15",NA,NA,NA
"69","2020-03-12 10:29:01-03","UFOP","OUPR","33978","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Dias, D.D.; Messias, M.C.T.B.","2017","01","25",NA,"Brasil",NA,NA,"Arbusto ca. 1,20 m; folhas aveludadas; Flores amarelas.",NA,NA,NA,"Sch.Bip. ex Baker","Messias, M.C.T.B.","96","Minas Gerais","Ouro Preto","APA Cachoeira das Andorinhas, Serra da Brígida. No topsoil dentro da área minerada e abandonada.","-43.503267","-20.3629","1470","1470",NA,NA,NA,NA,NA,"2017","01","-43.503267","-20.3629","30",NA,NA,NA
"70","2019-11-05 16:45:19-03","UFOP","OUPR","24671","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Tonaco, A.C.; Neto, M.F.","2011","02","07",NA,"Brasil",NA,NA,"Em uma dolina com 20m de profundidade.Flores róseas",NA,NA,NA,"Sch.Bip. ex Baker","Tonaco, A.C.","162","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Lagoa Seca","-43.488889","-20.04875",NA,"1600",NA,NA,NA,NA,NA,"2011","01","-43.488889","-20.04875",NA,NA,NA,NA
"71","2019-11-05 16:45:19-03","UFOP","OUPR","24670","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Tonaco, A.C.; Lanna, J.M.","2010","12","16",NA,"Brasil",NA,NA,"Em uma dolina com 20m de profundidade.Flores roxas",NA,NA,NA,"Sch.Bip. ex Baker","Tonaco, A.C.","138","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Lagoa Seca","-43.488889","-20.04875",NA,"1600",NA,NA,NA,NA,NA,"2011","01","-43.488889","-20.04875",NA,NA,NA,NA
"72","2019-11-05 16:45:19-03","UFOP","OUPR","12665","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.","1975","01","01",NA,"Brasil",NA,NA,"Entre rochas de quartzito. Erva. Flores Róseas",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,"1975","01",NA,NA,"01",NA,NA,NA
"73","2019-11-05 16:45:19-03","UFOP","OUPR","16140","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.","1973","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"74","2019-11-05 16:45:19-03","UFOP","OUPR","16135","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Sobre canga. Erva. Flores violáceas",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"75","2019-11-05 16:45:19-03","UFOP","OUPR","14324","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Beira da lagoa. Erva. Flores brancas",NA,NA,NA,"Sch.Bip. ex Baker","Fernandes, A.C.","s.n.","Minas Gerais","Esmeraldas",NA,"-44.3138999938965","-19.7625007629395",NA,NA,NA,"23009","auto",NA,NA,"2014","03",NA,NA,NA,NA,NA,NA
"76","2019-11-05 16:45:19-03","UFOP","OUPR","16151","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.","1975","01","01",NA,"Brasil",NA,NA,"Entre rochas de quartzito. Erva. Flores Róseas",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,"1975","01",NA,NA,"01",NA,NA,NA
"77","2019-11-05 16:45:19-03","UFOP","OUPR","6461","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Roschel, M.B.; Craig, J.","1996","11","27",NA,"Brasil",NA,NA,"Campo ferruginoso. Arbusto de 1,2m de altura. Flores lilases",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","334","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"78","2019-11-05 16:45:19-03","UFOP","OUPR","16139","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lisboa, M.A.","1974","02","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"79","2019-11-05 16:45:19-03","UFOP","OUPR","15136","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.","1974","02","26",NA,"Brasil",NA,NA,"Beira de estrada. Erva. Flores violáceas",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"80","2019-11-05 16:45:19-03","UFOP","OUPR","16140","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.","1975","01","01",NA,"Brasil",NA,NA,"Entre rochas de quartzito. Erva. Flores Róseas",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"1975","01",NA,NA,"01",NA,NA,NA
"81","2019-11-05 16:45:19-03","UFOP","OUPR","23047","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Cândido, E.S.; Martins, C.","2008","11","28",NA,"Brasil",NA,NA,"Herbácea. Botão floral róseo. Aromática. 50 cm de altura. Canga couraçada",NA,NA,NA,"Sch.Bip. ex Baker",NA,"88","Minas Gerais","Ouro Preto","Campus da UFOP, Canga DEGEO","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-05 16:45:19-03","UFOP","OUPR","16148","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Zurlo, M.A.; Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Erva. Flores róseas",NA,NA,NA,"Sch.Bip. ex Baker","Zurlo, M.A.","s.n.","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-05 16:45:19-03","UFOP","OUPR","16150","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","s.col.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Erva. Flores róseas",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"1941",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-05 16:45:19-03","UFOP","OUPR","16142","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lisboa, M.A.","1972","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"85","2019-11-05 16:45:19-03","UFOP","OUPR","16152","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","s.col.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Lisboa, M.A.","s.n.","Minas Gerais","Ouro Preto","Itacolomi, Perto do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"1971","02",NA,NA,NA,NA,NA,NA
"86","2019-11-05 16:45:19-03","UFOP","OUPR","19486","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lisboa, M.A.","1974","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Fernandes, A.C.","s.n.","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2014","03",NA,NA,NA,NA,NA,NA
"87","2019-11-05 16:45:19-03","UFOP","OUPR","16145","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","s.col.",NA,NA,NA,NA,"Brasil",NA,NA,"Campos. Erva. Flores róseas",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Ouro Preto","Morro do Baú","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"1941",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-05 16:45:19-03","UFOP","OUPR","16138","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lisboa, M.A.","1972","03","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Ouro Preto","Rua das Lajes, Antiga Castelo dos Nobres","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"89","2019-11-05 16:45:19-03","UFOP","OUPR","16147","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","s.col.",NA,NA,NA,NA,"Brasil",NA,NA,"Capoeira. Erva",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"1941",NA,NA,NA,NA,NA,NA,NA
"90","2019-11-05 16:45:19-03","UFOP","OUPR","16146","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","s.col.",NA,NA,NA,NA,"Brasil",NA,NA,"Capoeira. Erva",NA,NA,NA,"Sch.Bip. ex Baker","Badini, J.","s.n.","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"1941",NA,NA,NA,NA,NA,NA,NA
"91","2019-11-05 16:45:19-03","UFOP","OUPR","16141","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Beira de estrada. Erva. Flores violáceas",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"92","2019-11-05 16:45:19-03","UFOP","OUPR","20688","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","2007","12","19",NA,"Brasil",NA,NA,"Em campo rupestre. Erva de 1m de altura. Flores róseas",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","1732","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"93","2019-11-05 16:45:19-03","UFOP","OUPR","22300","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Messias, M.C.T.B.","2008","11","28",NA,"Brasil",NA,NA,"Folhas arroxeadas. Flores róseas. Em locais úmidos e sombreados de campos rupestres sobre canga ferruginosa. Erva a subarbusto, variando de 0,5 a 1,5m de altura.",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","2261","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"94","2019-11-05 16:45:19-03","UFOP","OUPR","12666","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.","1982","03","01",NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores violáceas",NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-05 16:45:19-03","UFOP","OUPR","16137","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"96","2019-11-05 16:45:19-03","UFOP","OUPR","20787","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","2007","12","05",NA,"Brasil",NA,NA,"Em campo rupestre. Erva . Flores liláses",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","1666","Minas Gerais","Ouro Preto","Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
