"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","locality","continentOcean","typeStatus"
"1","2019-08-27 13:25:16-03","IAP","PACA-AGP","74313","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","aff. winkleri","Tillandsia aff. winkleri","Strehl","Rossado, A.","2016","07","11","I. Fernandes","220","1986","10","27","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Exposição sudeste. Habitat: Em paredão.","PACA074313","auto",NA,NA,NA
"2","2019-08-27 13:25:16-03","IAP","PACA-AGP","74312","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","aff. winkleri","Tillandsia aff. winkleri","Strehl","Rossado, A.","2016","07","11","I. Fernandes","930","1990","09","13","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Exposicão leste, flores liláses. Habitat: Em paredão.","PACA074312","auto","Morro do Cabrito",NA,NA
"3","2019-08-27 13:25:16-03","IAP","PACA-AGP","74314","PreservedSpecimen","Plantae","Magnoliophyta","Liliatae","Bromeliales","Bromeliaceae","Tillandsia","aff. winkleri","Tillandsia aff. winkleri","Strehl","Rossado, A.","2016","07","11","I. Fernandes","929","1990","09","21","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","Exposição leste, flores liláses. Habitat: Em paredão.","PACA074314","auto","Morro do Cabrito",NA,NA
"4","2021-02-08 12:50:47-03","UFRGS","ICN","179142","S","Plantae","Monocotyledon",NA,NA,"Bromeliaceae","Tillandsia","winkleri","Tillandsia winkleri","T. Strehl","Waechter, JL; Kuhn, SA","2014","08","25","Mariath, JEA","s.n.","2014","08","01","Brasil","RS","Rolante","-50.5758018493652","-29.6506004333496","18269","Mata Atlântica","ICN00030403","auto","Cidade de Mascarada","América do Sul",NA
"5","2020-12-21 09:54:35-03","MCN-FZBRS","HAS","66353","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","winkleri","Tillandsia winkleri","Strehl",NA,NA,NA,NA,"Strehl, T.","1863",NA,NA,NA,"Brasil","Rio Grande do Sul","Riozinho","-50.4524993896484","-29.6410999298096","18583","; Floresceu em cultivo no JB 475 em 27/06/1997","HAS0066353","auto","Cascata do Chuvisqueiro",NA,"Holotypus"
"6","2020-08-05 10:17:06-03","MCN-FZBRS","HAS","36070","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","winkleri","Tillandsia winkleri","Strehl",NA,NA,NA,NA,"Strehl, T.","1368","1995","07",NA,"Brasil","Rio Grande do Sul","Riozinho","-50.4524993896484","-29.6410999298096","18583","; Floresceu em cultivo em 20/07/1995","HAS0036070","auto","Cascata do Chuvisqueiro",NA,NA
"7","2020-08-05 10:17:06-03","MCN-FZBRS","HAS","46230","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","winkleri","Tillandsia winkleri","Strehl",NA,NA,NA,NA,"Strehl, T.","1178","1999","09",NA,"Brasil","Rio Grande do Sul","Riozinho","-50.4524993896484","-29.6410999298096","18583",NA,"HAS0046230","auto","Cascata do Chuvisqueiro,",NA,NA
"8","2020-08-05 10:17:06-03","MCN-FZBRS","HAS","66218","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Bromeliaceae","Tillandsia","winkleri","Tillandsia winkleri","Strehl",NA,NA,NA,NA,"Strehl, T.","1511","1993","03",NA,"Brasil","Rio Grande do Sul","Riozinho","-50.4524993896484","-29.6410999298096","18583","; No paredão da cascata, não tão escamada. Caulescente.","HAS0066218","auto","cascata do Chuvisqueiro e arredores,",NA,NA
