"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber"
"46","2021-04-07 11:47:28-03","UFMS","CGMS","46823","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","B.A. Coutinho; A.L. Simal; P.P. Vaz; V.H.S. Brito; V.J. Pott","23","2014","11","27",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Porteira- 26 Km do ACAMBAPI.","-55.6955555","-20.4616667",NA,"Rizomatosa. Habitat: Vereda com ausência de Buriti, Cerrado antropizado. Habito: Planta aquática flutuante enraizada, 40 cm de altura.","CGMS1076796",NA,"165","165",NA,"-55,6955555","-20,4616667",NA,NA,"2014",NA,NA,"11","27",NA,NA,NA
"47","2021-04-07 11:47:28-03","UFMS","CGMS","55067","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"V.J. Pott; A. Pott","8703","2006","02","08",NA,"Brasil","Mato Grosso do Sul","Corguinho","Salto do Taboco, Rio Taboco (proprietário Sr Constantino), cerca de 14 km a sudoeste do Patrimônio de Taboco.","-55.2544444","-19.8305556",NA,NA,"CGMS1085035",NA,"230","230",NA,"-55,2544444","-19,8305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 11:47:28-03","UFMS","CGMS","43611","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","A. Guglieri-Caporal","A. Guglieri-Caporal; F.J.M. Caporal","3204","2010","05","01",NA,"Brasil","Mato Grosso do Sul","Figueirão","MS 436.","-53.6233334","-18.6361111",NA,"Comum. Habitat: Vereda. Habito: Erva.","CGMS1073590",NA,"365","365",NA,"-53,6233334","-18,6361111",NA,NA,"2010",NA,NA,"05","01",NA,NA,NA
"49","2021-04-07 11:47:28-03","UFMS","CGMS","23644","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"S.N. Moreira; V.J.Pott","181","2008","04","01",NA,"Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667",NA,NA,"CGMS1053057",NA,"504","504",NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:47:28-03","UFMS","CGMS","66646","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"L.S. Savala; C.R. Stritar; T.D. Barbosa; V.J. Pott","53","2017","10","26",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Rio Furnas.","-53.2213889","-18.0127778",NA,"Flor verde. Habitat: Mata de galeria. Solo arenoso. Borda do Rio Furnas. Habito: Erva aquática emergente. 50 cm de altura.","CGMS1099607",NA,"722","722",NA,"-53,2213889","-18,0127778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:47:28-03","UFMS","CGMS","54493","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","V.K. Stavis; V.J. Pott; M.L.Z. Colado; V. Manvailer","13","2015","11","17",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari.","-53.4130556","-18.1572222",NA,"Inflorescência comFlor branca. Fruto esverdeado. Erva rizomatoza, ocorre em veios d#?#água. Habitat: Brejo em borda da estrada, em veios d#?#água 2-15 cm de profundidade. Habito: Planta aquática emergente.","CGMS1084460",NA,"415","415",NA,"-53,4130556","-18,1572222",NA,NA,"2015",NA,NA,"11","17",NA,NA,NA
"52","2021-04-07 11:47:28-03","UFMS","CGMS","71045","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"V.J. Pott; A. Pott; L.C.P.Lima; E.M. de J. Costa","5406","2002","04","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva Ecológica do Parque dos Poderes,represa de captação de água, no córrego Prosa.","-54.5611111","-20.4513889",NA,"Rara. Habitat: Borda de brejo em pequena represa; Solo argiloso; Relevo plano. Habito: Erva aquática, emergente 30-40cm de altura.","CGMS1103699",NA,NA,NA,NA,"-54,5611111","-20,4513889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-07 11:47:28-03","UFMS","CGMS","65558","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","V.J. Pott; A. Pott","12014","2015","11","17",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari (PENT), próximo 400 m N da sede do parque.","-53.4130556","-18.1572222",NA,"Flor com estígmas brancos. Fruto ausente.Inflorescência monóica, masculina e feminina separadas na mesma planta. Habitat: Campo brejoso de nascente antropizada com arbustos. Solo areno-orgânico. Relevo plano. Habito: Erva estolonífer","CGMS1098519",NA,"415","415",NA,"-53,4130556","-18,1572222",NA,NA,"2015",NA,NA,"11","17",NA,NA,NA
"54","2021-04-07 11:47:28-03","UFMS","CGMS","65296","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","M.H. Silva; D.R. Fonseca; A.S. Rodrigues; V.J. Pott","71","2017","10","22",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual Nascentes do Rio Taquari, próximo a sede do Cuitelo.","-53.4130556","-18.1572222",NA,"Estames cor creme e estígma branco. Habitat: Campo úmido de vereda, sem buritis em domínio de floresta estacional semidecidual. Solo hidromórfico orgânico. Relevo plano em fundo de vale. Habito: Erva aquática emergente. 30 - 40 cm de","CGMS1098257",NA,"399","399",NA,"-53,4130556","-18,1572222",NA,NA,"2017",NA,NA,"10","22",NA,NA,NA
"55","2021-04-07 11:47:28-03","UFMS","CGMS","71047","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"V.J. Pott; A. Pott","7680","2005","04","17",NA,"Brasil","Mato Grosso do Sul","Naviraí","Fazenda Panasqueira, 5 Km E da BR-163, Km 148,8 a 27 Km N de Naviraí.","-54.3883333","-22.9383333",NA,"Mancha ocasional. Habitat: Campo úmido graminoso c/ pastagem cultivada no entorno; Solo hidromórfico c/ matéria orgânica, assoreado; Relevo quase plano. Habito: Erva aquática emergente, 30-50 cm altura.","CGMS1103697",NA,"350","350",NA,"-54,3883333","-22,9383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-07 11:47:28-03","UFMS","CGMS","71046","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","V.J. Pott; A. Pott; A.C.M. Cristaldo","5437","2002","05","06",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Aldeia Indígena Terena Limão Verde, Córrego seco, próximo a casa do cacique,nascente do córrego Guanadi.","-55.6894444","-20.3555556",NA,"Rara. Habitat: Brejo úmido arbóreo com buritis (Mauritia), mata de galeria com Tapirira; Solo areno-argiloso com matéria orgânica; Relevo plano, em vale. Habito: Erva aquática emergente, 20 cm de altura.","CGMS1103698",NA,"250","250",NA,"-55,6894444","-20,3555556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-07 11:47:28-03","UFMS","CGMS","46052","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","A. Pott","A.K.D. Salomão; V.J. Pott; A. Pott","251","2007","03","29",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.","-54.7183334","-20.4255556",NA,NA,"CGMS1076021",NA,NA,NA,NA,"-54,7183334","-20,4255556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-07 11:47:28-03","UFMS","CGMS","63994","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","V.J. Pott; A. Pott","9944","2007","12","07",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda São Geraldo, cerca de 7 Km do Atrativo Turístico Rio Sucuri, direção Assentamento Santa Lucia, 25 Km de Bonito, na estrada de Bonito a Jardim.","-56.5461111","-21.2922222",NA,"Ocorre na base dos tufos de gramíneas. Denominação local: 'brejo'. Habitat: Campo graminoso úmido dominado por Setaria paucifolia. Solo argiloso orgânico preto. Relevo plano. Habito: Erva aquática emergente. 0,30 - 0,40 m de altura.","CGMS1096962",NA,"325","325",NA,"-56,5461111","-21,2922222",NA,NA,"2007",NA,NA,"12","08",NA,NA,NA
"59","2021-04-07 11:47:28-03","UFMS","CGMS","26629","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","A. Guglieri; F.J.M. Caporal","2546","2009","06","19",NA,"Brasil","Mato Grosso do Sul","Paranaíba","MS-434 (rodovia não pavimentada), Córrego Barreiro, ca. 3 Km da BR-158.","-51.3488889","-19.4072222",NA,NA,"CGMS1056087",NA,"397","397",NA,"-51,3488889","-19,4072222",NA,NA,"2014",NA,NA,"10","06",NA,NA,NA
"60","2021-04-07 11:47:28-03","UFMS","CGMS","22719","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","V.J. Pott; A. Pott","10238","2008","03","23",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Córrego Urutau, sem pontilão, próximo a Fazenda Boa Vista.","-53.7005556","-18.1816667",NA,"Fruto verde, imaturo. Estigmas brancos Habitat: Borda de córrego em Mata de galeria com buritizal, 0,20-0,50m de prof. Habito: Erva aquática emergente","CGMS1052135",NA,"396","396",NA,"-53,7005556","-18,1816667",NA,NA,"2008",NA,NA,"03","23",NA,NA,NA
"61","2021-04-07 11:47:28-03","UFMS","CGMS","75766","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","V.J. Pott; A. Pott","12217","2016","07","02",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari (PENT). Próximo à sede.","-53.4130556","-18.1572222",NA,"Estames amarelos. Habitat: Brejo ao longo da estrada de chão que corta o brejo. Solo hidromórfico orgânico. Relevo plano em vale. Habito: Erva aquática emergente. 30-40cm de altura. Esparsa.","CGMS1108720",NA,"414","414",NA,"-53,4130556","-18,1572222",NA,NA,"2016",NA,NA,"07","17",NA,NA,NA
"62","2021-04-07 11:47:28-03","UFMS","CGMS","66627","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"L.S. Savala; C.R. Stritar; T.D. Barbosa; V.J. Pott","33","2017","10","20",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Lagoa associada a Vereda com buriti, 3 Km da sede da Fazenda Harmonia.","-53.7202778","-18.0994444",NA,"Flor verde. Estames brancos. Habitat: Lagoa associada a Vereda em domínio de Cerrado. Solo areno argiloso. Profundidade 20-30cm. Relevo plano. Habito: Erva aquática emergente. 50 cm de altura.","CGMS1099588",NA,"349","349",NA,"-53,7202778","-18,0994444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:47:28-03","UFMS","CGMS","71048","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","V.J. Pott; A. Pott","10503","2009","04","29",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda São Geraldo, 5 km do atrativo turístico do Rio Sucuri, direção Assentamento Santa Lúcia.","-56.5458333","-21.2922222",NA,"Ocasional. Habitat: Brejo graminoso úmido com Setaria paucifolia, encharcado 5 - 10 cm de profundidade. Habito: Erva emergente, 25 - 35 cm de altura, escapo 15 - 20 cm de altura.","CGMS1103696",NA,"322","322",NA,"-56,5458333","-21,2922222",NA,NA,"2009",NA,NA,"04","29",NA,NA,NA
"64","2021-04-07 11:47:28-03","UFMS","CGMS","71049","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott; A. Pott","V.J. Pott; A. Pott","9751","2007","09","11",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia, 2 km NE da sede.","-53.7444444","-18.1127778",NA,"Ocasional. Habitat: Borda úmida de açúde, em vereda com buriti em domínio de Cerrado; Solo argiloso; Relevo plano. Habito: Erva aquática emergente.","CGMS1103695",NA,"340","340",NA,"-53,7444444","-18,1127778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:47:28-03","UFMS","CGMS","20889","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","A. Guglieri","A. Guglieri; M.C. Pereira; T.H.D. Leandro; L.A. Verão","1610","2007","12","16",NA,"Brasil","Mato Grosso do Sul","Corguinho","Córrego Boa Sorte.","-54.8293991088867","-19.8316993713379",NA,"Dominante no estrato herbáceo","CGMS1050294",NA,NA,NA,NA,NA,NA,"56513","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:47:28-03","UFMS","CGMS","73114","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","V.J. Pott","A. Pott; V.J. Pott, L.C.P. Lima, S. Boff","11382","2003","09","02",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Costamesa, leste da rodovia BR-269.","-57.8824996948242","-21.6989002227783",NA,NA,"CGMS1105921",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:47:28-03","UFMS","CGMS","71044","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"A. Pott","10238","2002","08","25",NA,"Brasil","Mato Grosso do Sul","Sonora","Cachoeira Aquarius Case (Companhia Agrícola Sonora Estância), Rio Correntes.","-54.7578010559082","-17.5769004821777",NA,"Flor ausente. Dominante. Coordenadas geográficas 17°37#?#12,9'S 54°53#?#30,1'W Habitat: Vegetação rupícola higrófila; Solo litossolo incipiente(arenito); Relevo vale profundo. Habito: Erva rupícola.","CGMS1103700",NA,NA,NA,NA,NA,NA,"115152","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-24 11:01:12-03","UFCG","CSTR","6506","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis",NA,"Maciel, J.R.; Garcia, C.A.","Torres, C.","22","2011","04","14",NA,"Brasil","Paraíba","Patos","Caatinga herbácea arbustiva aberta, com solo, arenoso-pedregoso.","-37.2799987792969","-7.02443981170654",NA,"Frequente no local. Erva aquática ceca de 50 cm, espiguetas com inflorescência de cor creme.; Dentro da Barragem.",NA,NA,NA,NA,NA,NA,NA,"26419","auto","2011",NA,NA,"09","09",NA,NA,NA
"69","2021-03-01 16:20:32-03","UNICAMP","UEC","100542","S","Plantae","Liliopsida",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steub.) Hitchc.","Lerina, R","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K; Feres, FR","96/518","1996","12","17",NA,"Brazil","São Paulo","Pariquera-Açu","Sítio Três Irmãs, SP 226, km 5-6. Em brejo.","-40.616667","-22.716667",NA,"Pétalas brancas, estames amarelados.","UEC096821","UEC096821",NA,NA,NA,"-40.616667","-22.716667",NA,NA,"2000",NA,NA,"06",NA,NA,NA,NA
"70","2021-03-01 16:20:32-03","UNICAMP","UEC","148286","S","Plantae","Liliopsida",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steub.) Hitchc.","Dinato, DO","Dahlström, L","130","2008","04","02",NA,"Brazil","São Paulo","Luís Antônio","Dentro e próximo à água","-47.7000007629395","-21.5499992370605",NA,NA,"UEC096824","UEC096824",NA,NA,NA,NA,NA,"26872","auto","2008",NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 14:08:51-03","UFRPE","PEUFR","53011","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"M. C. Tonizza",NA,"2014","05","23",NA,"Brasil","Pernambuco","Petrolina","Projeto Mandacarú","-40.985694","-9.453889",NA,NA,"PEUFR053011",NA,NA,NA,NA,"40º59'8.5W","09º27'14S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-19 14:08:51-03","UFRPE","PEUFR","1550","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","G. Hatschbach","G. Hatschbach",NA,"1962","04","14",NA,"Brasil","Paraná","Jaguariaiva","Lageado 5 Reis","-49.7057991027832","-24.2511005401611",NA,NA,"PEUFR001550",NA,"860","860",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-14 16:14:33-03","UFC","EAC","609","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Bezerra, P.","518","1943","06","08","Southern America","Brasil","Ceará","Jaguaribe","Faz. Mulungu, próx. de um açude","-38.621898651123","-5.89056015014648",NA,"Forrageira","EAC0000609","EAC0000609",NA,NA,NA,NA,NA,"45831","auto","1997",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-14 16:14:33-03","UFC","EAC","1351","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Black, G.A.","4","1955","06","28","Southern America","Brasil","Ceará","Quixadá","Brejo","-39.0153007507324","-4.97138977050781",NA,NA,"EAC0001351","EAC0001351",NA,NA,NA,NA,NA,"41968","auto","1997",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-14 16:14:33-03","UFC","EAC","1345","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Black, G.A.","s.n.","1955","06","28","Southern America","Brasil","Ceará","Quixadá","Cedro","-39.0153007507324","-4.97138977050781",NA,NA,"EAC0001345","EAC0001345",NA,NA,NA,NA,NA,"41968","auto","1997",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-14 16:14:33-03","UFC","EAC","47598","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Matias, L.Q.; Normando, L.R.O.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","413","2010","05","17","Southern America","Brasil","Ceará","Iguatu","Substrato limoso","-39.188028","-6.427583",NA,"Macrófita Aquática; Lêntico/Caatinga","EAC0047598","EAC0047598",NA,NA,NA,"-39.188028","-6.427583",NA,NA,"2010",NA,NA,"09","10",NA,NA,NA
"77","2020-12-14 16:14:33-03","UFC","EAC","62066","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Maciel, J.R.; Garcia, C.A.","Torres, C.R.M.; Lucena, F.","22","2011","04","14","Southern America","Brasil","Paraíba","Patos","Sítio Farinha dos Gatos. Dentro da barraginha.","-37.268056","-7.077111",NA,"Frequente no local. Erva aquática ca. 50 cm compr. Espiguetas com inflorescência de cor creme.; Caatinga herbácea arbustiva aberta, solo arenoso pedregoso.&nf;Vegetação aquática em meio a Caatinga.","EAC0062066","EAC0062066","272","272",NA,"-37.268056","-7.077111",NA,NA,"2011",NA,NA,"09","09",NA,NA,NA
"78","2020-12-14 16:14:33-03","UFC","EAC","1317","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Black, G.A.","37","1955","06","27","Southern America","Brasil","Ceará","Quixadá","Cedro, Lugar baixo e úmido","-39.0153007507324","-4.97138977050781",NA,NA,"EAC0001317","EAC0001317",NA,NA,NA,NA,NA,"41968","auto","1997",NA,NA,NA,NA,NA,NA,NA
"79","2015-09-04 22:43:11-03","MNHN","RECOLNAT_MNHN_P","P00506881","PreservedSpecimen",NA,NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Judziewicz","Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506881' target='other'> <mi>dwc_moreinfo</mi></a>","P00506881","P00506881_01 P00506881_02",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-09-18 03:43:45-03","MNHN","RECOLNAT_MNHN_P","P00506925","PreservedSpecimen",NA,NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Chase","Balansa, B.",NA,"1876","4",NA,NA,"Paraguay",NA,NA,"Bords du Jejui",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506925' target='other'> <mi>dwc_moreinfo</mi></a>","P00506925","P00506925_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",NA,NA
"81","2015-09-04 14:07:50-03","MNHN","RECOLNAT_MNHN_P","P00506926","PreservedSpecimen",NA,NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Chase","Balansa, B.",NA,"1876","4",NA,NA,"Paraguay",NA,NA,"Bords du Jejui",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506926' target='other'> <mi>dwc_moreinfo</mi></a>","P00506926","P00506926_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",NA,NA
"82","2015-09-05 07:58:20-03","MNHN","RECOLNAT_MNHN_P","P00642187","PreservedSpecimen",NA,NA,NA,"Poaceae","Luziola","pusilla","Luziola pusilla","S.Moore",NA,"Moore, S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Iter Matogrossense.",NA,NA,"hb","Reçu le 12-07-1895 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642187' target='other'> <mi>dwc_moreinfo</mi></a>","P00642187","P00642187_01",NA,NA,"isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"760",NA,NA
"83","2021-02-11 17:21:19-03","UFPR","UPCB","3552","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","Hitchcock","Hatschbach, G.","Hatschbach, G.","9084","1962","04","14",NA,"Brasil","Paraná","Jaguariaíva","Lageado Cinco Reis","-49.7057991027832","-24.2511005401611",NA,"Campo, beira de córrego, local sombreado, semi-mergulhado na água..","UPCB0038716","UPCB0038716","860","860",NA,NA,NA,"44368","auto","1962",NA,NA,"05",NA,NA,NA,NA
"84","2021-02-11 17:21:19-03","UFPR","UPCB","60850","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","Hitchcock","Kozera, C.","Kozera, C.","3125","2006","04","08",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea, em área de várzea, sobre organossolo..","UPCB0038715","UPCB0038715",NA,NA,NA,NA,NA,"27346","auto","2007",NA,NA,"01","01",NA,NA,NA
"85","2011-09-19 13:02:00-03","MO","MOBOT","1803439","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11629","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Lamedero","-67.8666667","9.8666667",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","1092663","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","N. Ritter (NHA)","Nur Ritter|Paul F. Foster","Ritter 2434","1996","9","12","South America","Bolivia","Santa Cruz","Velasco","Bahía Toledo: a large wetland complex formed by the divergence of the Río Paraguá.","-61.12527","-14.705",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"87","2009-09-22 16:02:00-03","MO","MOBOT","1717732","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L. Martínez & Pérez (XAL)","Timothy J. Killeen","Killeen 1422","1989","11","11","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Est. San Josecito, 5 km NW of Concepción. eroded tertiary planation surface overlying precambrian shield. Mosaic of semideciduous forest, wooded savanna and savanna wetland","-62.08333","-16.03333",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-07-31 15:59:00-03","MO","MOBOT","1796518","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10567","1976","2","25","South America","Brazil","Minas Gerais",NA,"8 km NE of Cambui. Marsh with standing water, grasses and sedges dominant.",NA,NA,NA,NA,NA,NA,"910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1106","1",NA
"89","2009-07-31 15:09:00-03","MO","MOBOT","1796746","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10602A","1976","2","25","South America","Brazil","Minas Gerais",NA,"19 km NE of the intersection of highways 381 amd 459 (ca. 12 km SW of S. Gonçalo do Sapucai. Marsh with standing water with grasses, sedges, and Ludwigia dominant.",NA,NA,NA,NA,NA,NA,"870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1107","1",NA
