"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"47","2019-11-21 14:33:41-03","UFJF","CESJ","62897","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","J.H.C. Ribeiro","2012",NA,NA,"J.H.C. Ribeiro; C.R. Fonseca; E.T. Amorim","240","2012","06","26","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para a cachoeira da Água Amarela. Coordenadas UTM: Zona 23k, 617498.441E, 7564975.034N (Datum: WGS 84). Altitude: 930 m.s.m.","-43.861667","-22.015833","-43.861667","-22.015833",NA,NA,"Arvoreta, 3.5m, sobre solo quartzitico. Flores amareladas, frutos secos. Indivíduo 664 fitossociologia.","CESJ062897",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:28:47-03","UNICAMP","UEC","63654","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS","1997","08",NA,"Wykrota, JLM; Costa, JMP","17479","1987","11","28","Brazil","Minas Gerais",NA,"Serra da Moeda.",NA,NA,NA,NA,NA,NA,"Arbustivo.; Vegetação de canga.","UEC044198","UEC044198","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:28:47-03","UNICAMP","UEC","76386","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS","1996","01",NA,"Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7378","1994","11","14","Brazil","São Paulo","Itararé","Estrada Itararé - Bonsucesso. Fazenda Santa Maria do Espinho.","-49.263056","-24.261667","-49.263056","-24.261667",NA,NA,"Arbusto, ca. 5m de altura; flores creme.; Campo natural com banhado e mata ciliar adjacentes. Beira de mata.","UEC044190","UEC044190","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:28:47-03","UNICAMP","UEC","124115","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Meireles, LD","2002","05",NA,"Castro, RM; Fernandes, LS; Franco, BKS; Almeida, VR; Pivari, MOD; Pifano, DS","749","2001","12","09","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca. 17m, heliófila na mata casca com odor similar ao abacate. Botões florais, creme esverdeados, flores brancas.","UEC070483","UEC070483","Magnoliopsida",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"51","2021-03-01 16:28:47-03","UNICAMP","UEC","124909","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Meireles, LD","2002","05",NA,"Valente, A; Nobre, PH; Salimena, FRG","57","2001","12","15","Brazil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 4m em borda de mata. Pedicelos e carpelos verdes. Tépalas e estigma alvos. Glândulas e anteras creme. Filetes alvos. Botões esverdeados.","UEC044194","UEC044194","Magnoliopsida",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"52","2021-03-01 16:28:47-03","UNICAMP","UEC","124910","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Meireles, LD","2002","05",NA,"Valente, A; Nobre, PH; Salimena, FRG","90","2001","12","17","Brazil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca. Estrada para Moreiras.","-43.793098449707","-21.8425006866455",NA,NA,"1270","1270","Arbusto até 2m no cerrado. Tépalas alvas, ovário esverdeado, glândulas alaranjadas e androceu alvo.","UEC044193","UEC044193","Magnoliopsida",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"53","2021-03-01 16:28:47-03","UNICAMP","UEC","124905","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Meireles, LD","2002","05",NA,"Pifano, DS; Valente, ASM","291","2002","01","12","Brazil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca. Estrada para Moreiras.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 13m no interior da mata em local de muita luminosidade. Frutos imaturos verdes.","UEC044191","UEC044191","Magnoliopsida",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"54","2021-03-01 16:28:47-03","UNICAMP","UEC","53584","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS",NA,NA,NA,"Vieira, AOS; et al.","238","1988","12","05","Brazil","Paraná","Jaguariaíva","Rio Diamante. Recanto da Prainha, proximidades. Jaguariaíva-Piraí do Sul.","-49.7057991027832","-24.2511005401611",NA,NA,"900","900","Arbusto à beira d'água. Botão floral esverdeado. Flores cremes.","UEC044196","UEC044196","Magnoliopsida",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"55","2021-03-01 16:28:47-03","UNICAMP","UEC","51146","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS","1997","08",NA,"Hatschbach, G; Souza, A","50825","1986","11","28","Brazil","Paraná","Palmeira","Zona de campo, margens pequeno córrego. Rod. BR 277, rio dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Arbusto 3m; flores creme.","UEC044195","UEC044195","Magnoliopsida",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"56","2021-03-01 16:28:47-03","UNICAMP","UEC","097970","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","1998",NA,NA,"Dias, MC; et al.","00000","1989","12","11","Brazil","Paraná","Tibagi","Faz. Charlote, margens do Rio Iapo, beira do rio.","-50.4136009216309","-24.5093994140625",NA,NA,"750","750","Arbusto, 2m de altura, flores brancas.","UEC044189","UEC044189","Magnoliopsida",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"57","2021-03-01 16:28:47-03","UNICAMP","UEC","88726","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Souza, VC","1996","11","09","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","4731","1993","09","27","Brazil","São Paulo","Itararé","Fazenda Espinho. Campo natural atingido por fogo há 4 meses.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Arbusto, 3m de altura; flores creme; escrube alagável.","UEC044197","UEC044197","Magnoliopsida",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"58","2021-03-01 16:28:47-03","UNICAMP","UEC","88723","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS","1997","08",NA,"Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","4768","1993","11","27","Brazil","São Paulo","Itararé","Fazenda Santa Andréia.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Árvore, 4m de altura, pétalas e estames creme. Escrube.; Escarpa rochosa recoberta por campo graminoso, formando escrubes esparsos e com mata em direção ao vale.","UEC044192","UEC044192","Magnoliopsida",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"59","2019-11-05 16:47:16-03","UFOP","OUPR","3375","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Rodrigues, M.","s.n.","1954","11","10","Brasil","Minas Gerais","Ouro Preto","Cintra (base do Itacolomy). Arvore. Flor palida. Beira de curso d'água","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"60","2019-11-05 16:47:16-03","UFOP","OUPR","3374","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Rodrigues, M.","s.n.","1954","11","10","Brasil","Minas Gerais","Ouro Preto","Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arvore pequena. Flor palida. Campos",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"61","2019-11-05 16:47:16-03","UFOP","OUPR","3376","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Rodrigues, M.","s.n.","1954","11","10","Brasil","Minas Gerais","Ouro Preto","Ojô","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arvore pequena. Flor palida. Campos",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"62","2019-11-05 16:47:16-03","UFOP","OUPR","1397","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Dias, S.; Roschel, M.B.","1994","06","23","Silva, J.L.; Messias, M.C.T.B. & Roschel, M.B.","s.n.","1994","04","14","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, estrada para Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore 5,0 metros. Capão da mata. Flores alvacentas",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"63","2019-11-05 16:47:16-03","UFOP","OUPR","3392","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Badini, J.","s.n.","1975","11","04","Brasil","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto. beira de corrego. Flores brancas",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"64","2019-11-05 16:47:16-03","UFOP","OUPR","3377","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Badini, J.","s.n.","1975","11","01","Brasil","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"65","2020-10-14 10:00:47-03","FURB","FURB","39899","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Caxambu, MG","2008","12","18","Caxambu, M.G.; Siqueira, E.L.","2433","2008","12","08","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.55","-25.0444444","-51.5500000","-25.0444444","1037","1037",NA,"FURB03966","FURB03966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-09-27 18:04:20-03","UFES","VIES","11646","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Caxambu, M.G.","2008","12","18","Caxambu, M.G.; Siqueira, E.L.","2433","2008","12","08","Brasil","Paraná","Turvo","Propriedade da Família Rickli.","-51.5297012329102","-25.0428009033203",NA,NA,"1037","1037",NA,"VIES011646","VIES011646",NA,NA,NA,NA,"36663","auto",NA,NA,NA,NA,NA
"67","2019-08-16 08:39:04-03","UTFPR","HCF","4646","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","M.G. Caxambu","2006","12","15","M.G. Caxambu","1308","2006","11","19","Brasil","PR","Palmeira","Rio dos Papagaios","-49.768333","-25.47","49°46'06 W","25°28'12 S","982","982","arbusto ripário ca. 2m de altura, trifoliolado. Flores brancas (pré-floração).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-16 08:39:04-03","UTFPR","HCF","6158","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","M.G. Caxambu","2007","12","03","A.R. Silva","584","2007","10","12","Brasil","MG","Carmo do Rio Claro","Poço das Virgens","-45.978083","-20.916667","45°58'41,1 W","20°55'00 S","803","803","árvore ca. 10 m. Em pré-floração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-16 08:39:04-03","UTFPR","HCF","7438","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","M.G. Caxambu","2008","12","18","M.G. Caxambu","2433","2008","12","08","Brasil","PR","Turvo","Propriedade da família Rickli","-51.550003","-25.044389","51°33'0,01 W","25°02'39,8 S","1037","1037","árvore ca. 7 m. Flores alvas. Orla da floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-16 08:39:04-03","UTFPR","HCF","4295","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","M.G. Caxambu",NA,NA,NA,"H.C.L. Geraldino","429","2006","07","29","Brasil","MG","Boa Esperança","Fazenda Campo Alegre - Estrada Boa","-45.5657997131348","-21.0900001525879",NA,NA,NA,NA,"árvore c.a. 6m com frutos secos deiscentes, em orla de floresta, cerradão . 815m.",NA,NA,NA,NA,NA,NA,"37175","auto",NA,NA,NA,NA,NA
"71","2019-08-16 08:39:04-03","UTFPR","HCF","18875","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","P. Larocca","2012",NA,NA,"G. Felitto","438","2012","11","01","Brasil","PR","Tibagi","Fazenda Pinheirinho","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"arbusto, 2 m, flores alvacentas crescendo dentro do rio.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"72","2021-01-07 11:06:27-03","UFSM","SMDB","19499","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","Vell.","Vieira, AOS","1998",NA,NA,"Ana, CSF; Carla, CS; Elida, PBO; Elizângela J.S.; Patricia, CP","6","1994","11","04","Brasil","Paraná","Tibagi","Canyon do Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Hábito arbustivo; fruto globosos e espinhoso FUEL 14256","SMDB019499",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"73","2020-12-21 16:21:44-03","MBM","MBM","352935","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Meireles, L.D.","2002","05",NA,"Castro, R.M.; et al.; et al.","749","2001","12","09","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca. 17m, heliófila na borda da mata, casca com odor similar ao abacate. Botões florais esvedeados, flores brancas","MBM352935","MBM352935",NA,NA,"Southern America",NA,"11991","auto",NA,NA,NA,NA,NA
"74","2020-12-21 16:21:44-03","MBM","MBM","62970","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Ramos, E.M.; et al.; et al.","9714","1978","12","14","Brazil","Minas Gerais","Santa Bárbara","Reserva do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"MBM062970","MBM062970",NA,NA,"Southern America",NA,"33136","auto",NA,NA,NA,NA,NA
"75","2020-12-21 16:21:44-03","MBM","MBM","25169","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","31105","1973","01","10","Brazil","Paraná","Jaguariaíva","Córrego Três Bocas","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM025169","MBM025169",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"76","2020-12-21 16:21:44-03","MBM","MBM","25172","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","30877","1972","11","29","Brazil","Paraná","Palmeira","Capão da Tubuna","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM025172","MBM025172",NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:21:44-03","MBM","MBM","36877","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9599","1962","12","21","Brazil","Paraná","Ponta Grossa","Arroio Quebra Perna","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM036877","MBM036877",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:21:44-03","MBM","MBM","36874","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.","8123","1963","11","23","Brazil","Paraná","Ponta Grossa","Lagoa Dourada, Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM036874","MBM036874",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:21:44-03","MBM","MBM","221788","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; et al.; et al.","300","1996","11","15","Brazil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM221788","MBM221788",NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:21:44-03","MBM","MBM","82626","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Kummrow, R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","2174","1983","01","11","Brazil","Paraná","Tijucas do Sul","Rio Araçatuba","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM082626","MBM082626",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA
"81","2020-12-21 16:21:44-03","MBM","MBM","106479","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Barnerdi","18029","1978","10","15","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM106479","MBM106479",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:21:44-03","MBM","MBM","106779","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Pereira, B.A.S.","836","1983","10","12","Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE",NA,NA,NA,NA,NA,NA,NA,"MBM106779","MBM106779",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:21:44-03","MBM","MBM","389014","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Barboza, E.","2014","05","12","Motta, J.T.; Dombrowski, L.T.; Cordeiro, J.; Saridakis, D.P.; Dombrowski, L.T.; Cordeiro, J.; Saridakis, D.P.","4155","2013","12","18","Brazil","Paraná","Palmeira","Recanto dos Papagaios","-49.768333","-25.465278","-49.768333","-25.465278","957","957","Arbusto, 4m; flores creme.; Campo limpo seco.","MBM389014","MBM389014",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:21:44-03","MBM","MBM","44429","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Strang, H.; et al.; et al.","26863","1967","11","19","Brazil","Mato Grosso","Ponta Porã","Ponta Porã - Amambai",NA,NA,NA,NA,NA,NA,NA,"MBM044429","MBM044429",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:21:44-03","MBM","MBM","45412","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Strang, M.; et al.; et al.","s.n.","1967","11","19","Brazil","Mato Grosso","Ponta Porã","Ponta Porã - Amambai",NA,NA,NA,NA,NA,NA,NA,"MBM045412","MBM045412",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:21:44-03","MBM","MBM","52348","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Gibbs, P.E.","3445",NA,NA,NA,"Brazil","São Paulo",NA,"Estrada Cunha a Parati",NA,NA,NA,NA,NA,NA,NA,"MBM052348","MBM052348",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:21:44-03","MBM","MBM","60159","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Occhioni, P.","8735","1979","01","17","Brazil","Rio de Janeiro",NA,"Parque Nacional Itatiaia",NA,NA,NA,NA,NA,NA,NA,"MBM060159","MBM060159",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:21:44-03","MBM","MBM","60164","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Occhioni, O.","8703","1979","01","17","Brazil","Rio de Janeiro",NA,"Estrada Planalto - Registro",NA,NA,NA,NA,NA,NA,NA,"MBM060164","MBM060164",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:21:44-03","MBM","MBM","7831","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","5667",NA,NA,NA,"Brazil","Paraná",NA,"Ca. 50km NW de Curitiba",NA,NA,NA,NA,NA,NA,NA,"MBM007831","MBM007831",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:21:44-03","MBM","MBM","32065","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","35094","1974","09","24","Brazil","Goiás","Jataí","Rod. BR-060","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,"MBM032065",NA,NA,NA,"Southern America",NA,"75073","auto",NA,NA,NA,NA,NA
"91","2020-12-21 16:21:44-03","MBM","MBM","108382","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","50276","1985","11","28","Brazil","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"MBM108382","MBM108382",NA,NA,"Southern America",NA,"101169","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:21:44-03","MBM","MBM","91601","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Pirani, J.R.",NA,NA,NA,"Mayo, S.; et al.; et al.","s.n.","1981","03","28","Brazil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"MBM091601","MBM091601",NA,NA,"Southern America",NA,"26557","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:21:44-03","MBM","MBM","10649","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3124","1966","10","18","Brazil","Paraná","Arapoti","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"MBM010649","MBM010649",NA,NA,"Southern America",NA,"41852","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:21:44-03","MBM","MBM","25171","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.","30778","1972","11","21","Brazil","Paraná","Clevelândia","Coronel Firmino Martins","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"MBM025171","MBM025171",NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:21:44-03","MBM","MBM","36890","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.","9705","1963","01","10","Brazil","Paraná","Colombo","Poço Negro","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM036890","MBM036890",NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:21:44-03","MBM","MBM","12284","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","20445","1968","11","28","Brazil","Paraná","Jaguariaíva","Rio do Sabiá","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM012284","MBM012284",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"97","2020-12-21 16:21:44-03","MBM","MBM","232715","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Carvalho, P.E.R.",NA,NA,NA,"Carpanezzi, A.A.","43","1997","09","04","Brazil","Paraná","Palmeira","Campos Gerais","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM232715","MBM232715",NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
