"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"469","2021-03-01 16:34:11-03","UNICAMP","UEC","183192","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Versiane, AFA; Pacheco, RA","416","2012","12","10",NA,"Brazil",NA,NA,"Arbusto, ca. 1m alt. Hipanto verde; corola branco-tralúcida; todos os estames róseos. Frutos maduros arroxeados, imaturos verdes.; Cerrado, campo graminoso, ensolarado.","UEC104140","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"Goiás","Cocalzinho de Goiás","Estrada principal para Hotel Fazenda Cabana dos Pirineus.","-48.7757987976074","-15.7944002151489","UEC104140",NA,NA,"56114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-08-20 10:18:32-03","UNICAMP","UEC","120919","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Kinoshita, LS","554","2001","09","19",NA,"Brazil",NA,NA,"Arbusto, 1m, flores com cálice e estames róseos, em local descampado, solo argiloso-pedregoso, impactado pelo fogo.","UEC038757","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506","UEC038757",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-01 16:34:11-03","UNICAMP","UEC","102210","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Kinoshita, LS; Simões, AO; Galvão, JC","98-368","1998","10","07",NA,"Brazil",NA,NA,"Pétalas brancas. anteras róseas, campo.","UEC050858","Magnoliopsida",NA,"(Cham.) Cogn.","Goldenberg, R","Minas Gerais","Carrancas","Cachoeira da Fumaça","-44.6425018310547","-21.4874992370605","UEC050858",NA,NA,"21143","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-03-01 16:34:11-03","UNICAMP","UEC","157755","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Matsumoto, K; Simões, AO; Lopes, CA","538","1997","11","12",NA,"Brazil",NA,NA,"Arbusto ca. 2 m, flores com pétalas alvas, estames creme.","UEC015972","Magnoliopsida",NA,"(Cham.) Cogn.","Goldenberg, R","Minas Gerais","Carrancas","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605","UEC015972",NA,NA,"21143","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-08-20 10:18:32-03","UNICAMP","UEC","115979","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","335","1997","07","08",NA,"Brazil",NA,NA,NA,"UEC012776","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Carrancas","Cruz das Almas, Afloramento rochosos.","-44.6425018310547","-21.4874992370605","UEC012776",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-03-01 16:34:11-03","UNICAMP","UEC","115978","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","319","1997","07","08",NA,"Brazil",NA,NA,"Arbusto ca 1,50 m.","UEC012777","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Carrancas","Garganta do Eli, Borda da mata.","-44.6425018310547","-21.4874992370605","UEC012777",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2021-03-01 16:34:11-03","UNICAMP","UEC","115975","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Matsumoto, K; Simões, AO; Lopes, CA","553","1997","11","12",NA,"Brazil",NA,NA,"Pétalas alvas, estames róseos.","UEC012778","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Carrancas","Pedreira do Guilherme, Afloramento rochoso.","-44.6425018310547","-21.4874992370605","UEC012778",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-03-01 16:34:11-03","UNICAMP","UEC","115973","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Matsumoto, K; Simões, AO; Lopes, CA","536","1997","11","11",NA,"Brazil",NA,NA,"Arbustos ca 1,6 m.","UEC012780","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Carrancas","Serra das Carrancas, Fazenda Água limpa.","-44.6425018310547","-21.4874992370605","UEC012780",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2021-03-01 16:34:11-03","UNICAMP","UEC","157756","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Simões, AO; Singer, RB; Matsumoto, K; Belinello, R","498","1998","11","12",NA,"Brazil",NA,NA,"Arbusto, 2 m, pétalas creme, anteras atro-purpúreas. Em beira de mata.","UEC015971","Magnoliopsida",NA,"(Cham.) Cogn.","Goldenberg, R","Minas Gerais","Carrancas","Serra de Bicas, Mata.","-44.6425018310547","-21.4874992370605","UEC015971","1200","1200","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-03-01 16:34:11-03","UNICAMP","UEC","102431","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Kinoshita, LS; Crespo, S; Feres, FR","98137","1998","10","05",NA,"Brazil",NA,NA,"Flores brancas, arbusto 1,0m.; Cerrado","UEC022760","Magnoliopsida",NA,"(Cham.) Cogn.","Chiavegatto, B","Minas Gerais","Carrancas","Toca da Ponte, A cerca de 3km da cidade","-44.6425018310547","-21.4874992370605","UEC022760",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-03-01 16:34:11-03","UNICAMP","UEC","102023","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Kinoshita, LS; Hayashi, AH; Elias, SI","98467","1998","10","07",NA,"Brazil",NA,NA,"Subarbusto, flores brancas.","UEC022795","Magnoliopsida",NA,"(Cham.) Cogn.","Rutter, RA","Minas Gerais","Carrancas","Vargem Grande.","-44.6425018310547","-21.4874992370605","UEC022795",NA,NA,"21143","auto",NA,NA,NA,"2005","02","25",NA,NA,NA,NA,NA,NA
"480","2021-03-01 16:34:11-03","UNICAMP","UEC","170761","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Moraes, AM","141","2011","08","13",NA,"Brazil",NA,NA,"Folhas opostas, pilosa, flor com pétalas brancas, 10 estames com filete roxo.","UEC059070","Magnoliopsida",NA,"(Cham.) Cogn.","Goldenberg, R","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural Meu Reino Encantado.","-41.9071998596191","-20.6502990722656","UEC059070",NA,NA,"21988","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-01 16:34:11-03","UNICAMP","UEC","162502","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Yamamoto, LF","1737","2004","12","05",NA,"Brazil",NA,NA,"Flor branca, estame avermelhado.; Campo de altitude.","UEC038499","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","UEC038499",NA,NA,"15223","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"482","2021-03-01 16:34:11-03","UNICAMP","UEC","162503","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Yamamoto, LF","489","2002","08","15",NA,"Brazil",NA,NA,"Flor branca, estame rosa, arbusto, 2 m.","UEC038500","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Extrema","Serra do Lopo, Borda da estrada.","-46.3182983398438","-22.854700088501","UEC038500","1340","1340","15223","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"483","2021-03-01 16:34:11-03","UNICAMP","UEC","162564","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Yamamoto, LF","868","2002","11","14",NA,"Brazil",NA,NA,"Flor branca, estame lilás, 1,5 m.","UEC038510","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Extrema","Serra do Lopo, Borda da estrada.","-46.3182983398438","-22.854700088501","UEC038510","1450","1450","15223","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"484","2021-03-01 16:34:11-03","UNICAMP","UEC","162561","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Yamamoto, LF","612","2002","08","29",NA,"Brazil",NA,NA,"Flor branca, estame lilás, arbusto, 2 m.","UEC038513","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Extrema","Serra do Lopo, Borda da estrada.","-46.3182983398438","-22.854700088501","UEC038513","1100","1100","15223","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"485","2019-08-20 10:18:32-03","UNICAMP","UEC","162562","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Yamamoto, LF","1677","2004","11","25",NA,"Brazil",NA,NA,NA,"UEC038511","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Extrema","Serra do Lopo, Trilha para Pedra das Flores.","-46.3182983398438","-22.854700088501","UEC038511",NA,NA,"15223","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"486","2019-08-20 10:18:32-03","UNICAMP","UEC","162565","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Yamamoto, LF","1678","2004","11","25",NA,"Brazil",NA,NA,NA,"UEC038509","Magnoliopsida",NA,"(Cham.) Cogn.","Matsumoto, K","Minas Gerais","Extrema","Serra do Lopo, Trilha para Pedra das Flores.","-46.3182983398438","-22.854700088501","UEC038509",NA,NA,"15223","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA
"487","2021-03-01 16:34:11-03","UNICAMP","UEC","10502","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hatschbach, G","27297","1971","09","06",NA,"Brazil",NA,NA,"Arbusto 1m, pétalas alvas, anteras púrpureas afloramentsos rochoso.","UEC022823","Magnoliopsida",NA,"(Cham.) Cogn.","Wurdack, JJ","Minas Gerais","Gouveia","Serra de Espihaço","-43.7407989501953","-18.4543991088867","UEC022823",NA,NA,"37970","auto",NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-03-01 16:34:11-03","UNICAMP","UEC","10587","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Stubblebine, MT; Stubblebine, WH; Tozzi, AMGA; Yamamoto, K","8924","1978","11","11",NA,"Brazil",NA,NA,"Arbusto de mais u menos 2 metros de altura. flores roxas.","UEC022703","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","Minas Gerais","Jacuí","Fazenda São José","-46.7411003112793","-21.0167007446289","UEC022703",NA,NA,"16705","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"489","2021-03-01 16:34:11-03","UNICAMP","UEC","34238","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Leitão Filho, HF; Semir, J; Yamamoto, K; Tozzi, AMGA; et al.","15330","1983","12","07",NA,"Brazil",NA,NA,"Subarbusto até 1,3 m, em mata.","UEC050795","Magnoliopsida",NA,"(Cham.) Cogn.","Goldenberg, R","Minas Gerais","Lavras","Serrinha Entrada que dá acesso à Retransmissora da CEMIG.","-44.999698638916","-21.2453002929688","UEC050795",NA,NA,"20044","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-03-01 16:34:11-03","UNICAMP","UEC","204954","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Tavares, RAM; Baumgratz, JFA; Valente, MC; Marquete, N; Silva, JC","27","2000","10","17",NA,"Brazil",NA,NA,"Arbusto ca. 1m alt; ramos e pecíolos verdes com indumento castanho-escuro;folhas verdes discolores ;hipanto e cálice verdes;corola alva;estames e estilete róseos;frutos jovens verdes com indumento alvo e cálice castanho vinoso.; Camp","UEC164191","Magnoliopsida",NA,"(Cham.) Cogn.","Valente, B","Minas Gerais","Ouro Preto","Brasil, Minas Gerais, Ouro Preto.Mata do Falcão, crescendo em afloramento rochoso.","-43.5080986022949","-20.2875003814697","UEC164191",NA,NA,"44599","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-03-01 16:34:11-03","UNICAMP","UEC","165480","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meireles, LD; Shepherd, GJ; Nunes, JA; Belinello, R","1893","2005","07","21",NA,"Brazil",NA,NA,"Arbusto, flores alvas com estames róseos.; Floresta Montana.","UEC092011","Magnoliopsida",NA,"(Cham.) Cogn.","Baumgratz, JFA","Minas Gerais","Passa Quatro","Estrada para Toca do Lobo","-44.9667015075684","-22.3903007507324","UEC092011",NA,NA,"17293","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-03-01 16:34:11-03","UNICAMP","UEC","165479","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meireles, LD; Shepherd, GJ; Nunes, JA; Belinello, R","1895","2005","07","21",NA,"Brazil",NA,NA,"Arbusto, cc 1,5m, tricomas avermelhados, flores alvas co,m estames rosa.; Floresta Montana.","UEC092016","Magnoliopsida",NA,"(Cham.) Cogn.","Baumgratz, JFA","Minas Gerais","Passa Quatro","Estrada para Toca do Lobo","-44.9667015075684","-22.3903007507324","UEC092016",NA,NA,"17293","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-03-01 16:34:11-03","UNICAMP","UEC","165533","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meireles, LD; Nunes, JA","2626","2006","11","23",NA,"Brazil",NA,NA,"Subarbust, cc. 50cm, frutos verde.; Campo de Altitude","UEC092083","Magnoliopsida",NA,"(Cham.) Cogn.","Baumgratz, JFA","Minas Gerais","Passa Quatro","SerraFina","-44.9667015075684","-22.3903007507324","UEC092083",NA,NA,"17293","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-03-01 16:34:11-03","UNICAMP","UEC","165531","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meireles, LD; Nunes, JA","2250","2006","03","22",NA,"Brazil",NA,NA,"subarbusto com flores alvo-róseas; Campo de altitude","UEC092082","Magnoliopsida",NA,"(Cham.) Cogn.","Baumgratz, JFA","Minas Gerais","Passa Quatro","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324","UEC092082",NA,NA,"17293","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-03-01 16:34:11-03","UNICAMP","UEC","165475","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meireles, LD; Nunes, JA","2635","2006","11","23",NA,"Brazil",NA,NA,"Arbusto, cc. 1,8m, na borda d campo.; Campo de atitude.","UEC092007","Magnoliopsida",NA,"(Cham.) Cogn.","Baumgratz, JFA","Minas Gerais","Passa Quatro","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324","UEC092007",NA,NA,"17293","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-03-01 16:34:11-03","UNICAMP","UEC","152615","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Caddah, MK; et al.","401","2009","03","26",NA,"Brazil",NA,NA,"Cerrado..","UEC022709","Magnoliopsida",NA,"(Cham.) Cogn.","Caddah, MK","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra.","-47.439998626709","-19.8652992248535","UEC022709",NA,NA,"69737","auto",NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"497","2021-03-01 16:34:11-03","UNICAMP","UEC","65242","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Semir, J; Stehmann, JR; Dutilh, JHA; Meira, RMSA","28844","1993","09","09",NA,"Brazil",NA,NA,"Arbusto, ca. 1,5 m de alturas, na trilha para a cascatinha. Flores com pétalas alvas, estames ligeiramente magenta.","UEC050839","Magnoliopsida",NA,"(Cham.) Cogn.","Goldenberg, R","Minas Gerais","Santa Bárbara","Caraça.","-43.4152984619141","-19.959400177002","UEC050839",NA,NA,"33136","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-03-01 16:34:11-03","UNICAMP","UEC","105032","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Harley, RM; Stannard, BL; Esteves, GL; Longhi-Wagner, HM; Arraes, MG","CFCR5901","1984","11","13",NA,"Brazil",NA,NA,"Arbusto até 1,5 m alt., frutos verdes.; Na mata hidrófila na base do morro.","UEC009431","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"Minas Gerais","Santana do Riacho","Serra do Cipó, km 104. Morro do Calcáreo, mata mesófila.","-43.7144012451172","-19.1688995361328","UEC009431",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-03-01 16:34:11-03","UNICAMP","UEC","172134","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Nakajima, JN; Koch, I","2532","1996","12","12",NA,"Brazil",NA,NA,"Campo rupestre. Subarbusto ereto. Frutos imaturos esverdeados, maduros enegrecidos (60k); Campo rupestre","UEC084575","Magnoliopsida",NA,"(Cham.) Cogn.","Chiavegatto, B","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Serra Brava","-46.3657989501953","-20.2453002929688","UEC084575",NA,NA,"57119","auto",NA,NA,NA,"2008","11",NA,NA,NA,NA,NA,NA,NA
"500","2021-03-01 16:34:11-03","UNICAMP","UEC","107080","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Nakajima, JN; Koch, I","2532","1996","12","12",NA,"Brazil",NA,NA,"Campo rupestre. Subarbusto ereto. Frutos imaturos esverdeados, maduros enegrecidos (60k); Campo rupestre","UEC022772","Magnoliopsida",NA,"(Cham.) Cogn.","Chiavegatto, B","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Serra Brava","-46.3657989501953","-20.2453002929688","UEC022772",NA,NA,"57119","auto",NA,NA,NA,"2008","11",NA,NA,NA,NA,NA,NA,NA
"501","2021-03-01 16:34:11-03","UNICAMP","UEC","199993","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Mattos, J; Bicalho, HD","10230",NA,NA,NA,NA,"Brazil",NA,NA,"Arbusto de 1,2 metros de altura. Flores pequenas. Pétalasmuito pequenas rosadas.; campo pedregoso e sujo.","UEC022819","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","Minas Gerais","São Tomé das Letras","Próximo a vila, na Serra de São Tome das Letras.","-44.9852981567383","-21.7222003936768","UEC022819","1440","1440","16076","auto",NA,NA,NA,"1983","07",NA,NA,NA,NA,NA,NA,NA
"502","2021-03-01 16:34:11-03","UNICAMP","UEC","55474","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meira Neto, JAA","391","1989","05","31",NA,"Brazil",NA,NA,"Arbusto com 2m, flores lilazes.; cerrado.","UEC022717","Magnoliopsida",NA,"(Cham.) Cogn.","Souza, MLDR; Baumgratz, JFA","São Paulo","Águas de Santa Bárbara","estado ecológico de santa bárbara","-49.238899230957","-22.8805999755859","UEC022717",NA,NA,"18363","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-03-01 16:34:11-03","UNICAMP","UEC","136802","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Corrêa, PL","275","1996","10","21",NA,"Brazil",NA,NA,"Arbusto 2m alt., casca fina, ramos ásperas pubescentes.","UEC022793","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Agudos","Parque ecológico Municipal de Agudos","-48.9799995422363","-22.4599990844727","UEC022793",NA,NA,"52219","auto",NA,NA,NA,"1997","06","04",NA,NA,NA,NA,NA,NA
"504","2021-03-01 16:34:11-03","UNICAMP","UEC","77059","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Marcondes-Ferreira, W; Venturi, LL","935","1994","07","27",NA,"Brazil",NA,NA,"Arbusto ca 1m, flores com pétalas lilás bem claro e estames lilás; Cerradão em face do morro mais sombria, quase mata seca.","UEC022687","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Altinópolis","Morro do Forno.","-47.3699989318848","-21.0200004577637","UEC022687",NA,NA,"30403","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"505","2019-08-20 10:18:32-03","UNICAMP","UEC","151209","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Torres, RB; Figueiredo, N","374","1987","09","10",NA,"Brazil",NA,NA,"Arbusto 2 m. Beira da estrada. Flores com pétalas brancas. Estames cor de vinho.","UEC022813","Magnoliopsida",NA,"(Cham.) Cogn.","Torres, RB","São Paulo","Buri","Estação Experimental do Instituto Florestal. Mata","-48.5900001525879","-23.7900009155273","UEC022813",NA,NA,"28249","auto",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"506","2021-03-01 16:34:11-03","UNICAMP","UEC","67171","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","557","1994","08","18",NA,"Brazil",NA,NA,"Arbusto de 0,5m. corola branca e anteras rosadas.","UEC022719","Magnoliopsida",NA,"(Cham.) Cogn.","Souza, MLDR; Baumgratz, JFA","São Paulo","Campos do Jordão","Caminho para as Grutas dos Criolos.","-45.5900001525879","-22.7299995422363","UEC022719",NA,NA,"21048","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"507","2021-03-01 16:34:11-03","UNICAMP","UEC","10583","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","3099","1976","09","30",NA,"Brazil",NA,NA,"Arbusto até 1m, pétalas esbranquiçadas, estames rosadas.; campo limpo,","UEC022829","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"São Paulo","Campos do Jordão","Reserva do instituto florestal. estrada para paiol.","-45.5900001525879","-22.7299995422363","UEC022829","1550","1680","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-03-01 16:34:11-03","UNICAMP","UEC","150739","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Fátima, V; Eliane","2","2008","12","19",NA,"Brazil",NA,NA,"Arbusto.","UEC022809","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"São Paulo","Guarulhos","Tanque Grande","-46.5299987792969","-23.4599990844727","UEC022809",NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2021-03-01 16:34:11-03","UNICAMP","UEC","199996","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Sakuragui, CM; Souza, VC; Capellari Jr, L; Bérgamo, P","370","1993","10","02",NA,"Brazil",NA,NA,"Arbusto 1,5m alt. pétalas alvas, filetes e anteras róseo vivos.; Encosta rochosa; campo rupestre.","UEC022683","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"São Paulo","Itararé","Fazenda Santa Andréia.","-49.3400001525879","-24.1100006103516","UEC022683",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-08-20 10:18:32-03","UNICAMP","UEC","178715","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Caetano, APS; Cortez, PA","33","2012","08","22",NA,"Brazil",NA,NA,NA,"UEC031681","Magnoliopsida",NA,"(Cham.) Cogn.","Caetano, APS","São Paulo","Itirapina","Estação Ecológica,.","-47.8199996948242","-22.25","UEC031681",NA,NA,"22843","auto",NA,NA,NA,"2012","12",NA,NA,NA,NA,NA,NA,NA
"511","2021-03-01 16:34:11-03","UNICAMP","UEC","62784","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Goldenberg, R","28489","1992","10","13",NA,"Brazil",NA,NA,"Arbusto, 1,5 m de altura. Flors com pétalas brancas e anteras de cor púrpuras sem cheiro.; Cerrado Fechado.","UEC022715","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Itirapina","Estação Experimental - Instituto Florestal.","-47.8199996948242","-22.25","UEC022715",NA,NA,"22843","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"512","2021-03-01 16:34:11-03","UNICAMP","UEC","10578","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Shepherd, GJ; Gouvêa, LSK; Tamashiro, JY; et al.","10290","1979","08","14",NA,"Brazil",NA,NA,"Arbusto de 2m de alt. flores esverdeadas, estames vermelhos.","UEC022721","Magnoliopsida",NA,"(Cham.) Cogn.","Souza, MLDR; Baumgratz, JFA","São Paulo","Jundiaí","bairro da colônia","-46.8800010681152","-23.1800003051758","UEC022721",NA,NA,"17840","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-08-20 10:18:32-03","UNICAMP","UEC","119920","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Paulino Neto, HF","8","2001","05","29",NA,"Brazil",NA,NA,"Arbusto de 1,0 a 1,5m, folha pilosa em ambas as faces, pelos vináceos no caule, pecíolo, inflorescência, botões florais, margem das folhas e nas nervuras principais(face abaixal), pétalas brancas e pistilo e estames rosa-escuro.","UEC022778","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"São Paulo","Jundiaí","Paraíso I","-46.8800010681152","-23.1800003051758","UEC022778",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-03-01 16:34:11-03","UNICAMP","UEC","84187","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Goldenberg, R","400","1996","09","04",NA,"Brazil",NA,NA,"Arbusto 1m; flores com hipanto totalmente verde, pétalas brancas e estames purpúreos.","UEC022825","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Jundiaí","perto do mirante.","-46.8800010681152","-23.1800003051758","UEC022825",NA,NA,"17840","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"515","2021-03-01 16:34:11-03","UNICAMP","UEC","84185","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Goldenberg, R","398","1996","09","04",NA,"Brazil",NA,NA,"Arbusto 1m, flores com hipanto verde e roxo, pétlas brancas e estames purpúreos.","UEC022695","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Jundiaí","perto do mirante.","-46.8800010681152","-23.1800003051758","UEC022695","1000","1000","17840","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
