"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","class","individualCount"
"43","2020-11-04 11:08:52-03","ESALQ","ESA","73344","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25093.0","2001","07","05",NA,"Brasil","Minas Gerais","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro. Próximo à Bifurcação para Morro do Pilar. 19o13'13S, 43o29'57W. 1500 m.s.m. Campo rupestre com mata ciliar no fundo do vale.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto prostrado formando touceiras; corola amarela.","ESA073344","ESA073344","Santana do Riacho","Rando, J.G.",NA,NA,NA,"26557","auto","-43,499,167","-19,220,278",NA,NA,NA,NA
"44","2021-01-14 15:28:44-03","MN","R","102233","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Silveira, A.A.","2555","1897","09",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conceição","Barneby, R.C.","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-01-14 15:28:44-03","MN","R","130436","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Vidal, J.","s.n.","1949",NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Belo Horizonte","Barneby, R.C.","1975",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"46","2021-01-14 15:28:44-03","MN","R","130435","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Vidal, J.","s.n.","1949",NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Belo Horizonte","Barneby, R.C.","1975",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"47","2021-01-14 15:28:44-03","MN","R","130434","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Vidal, J.","s.n.","1949","08",NA,NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"Diamantina","Barneby, R.C.","1975",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:28:44-03","MN","R","32661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Mello Barreto, H.L.","9372","1937","11","03",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"Diamantina","Barreto, M.","1937",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:28:44-03","MN","R","32662","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Mello Barreto, H.L.","9740","1937","11","12",NA,"Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"Diamantina",NA,"1937",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"50","2021-01-14 15:28:44-03","MN","R","32660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Mello Barreto, H.L.","5945","1933","08","24",NA,"Brasil","Minas Gerais",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"Santa Luzia","Barreto, M.","1933",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"51","2019-07-26 11:40:07-03","IPA","IPA","39835","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Sellow","39835",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"IPA0039835",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"52","2019-02-22 11:44:17-03","IPA","IPA","11823","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Duarte, A.P.","2607","1950","04","21","Southern America","Brasil","Minas Gerais","Serra do Cipó, km-136",NA,NA,"1290","1290",NA,"Inflorescências vistosas, flores grandes","IPA0011823",NA,NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-02-22 11:44:17-03","IPA","IPA","12758","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Andrade-Lima","61-3840","1961","10","03","Southern America","Brasil","Minas Gerais","Margem estrada ca. 20 km para Diamantina",NA,NA,NA,NA,NA,"Subarbusto 0,40 - 0,60m. Flor amarela","IPA0012758",NA,NA,"Barroso, G.M.","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-22 11:44:17-03","IPA","IPA","12815","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Andrade-Lima","61-3894","1961","10","04","Southern America","Brasil","Minas Gerais","Entre Diamantina e Medanha. Parte baixa da chapada Diamantina",NA,NA,NA,NA,NA,"Erva sublenhosa 0,30 - 0,60 m. Abundante. Flor amarelo-claro","IPA0012815",NA,NA,"Barroso, G.M.","1966","01","12",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-02-22 11:44:17-03","IPA","IPA","12142","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Mello-Barreto","9740","1937","11","12","Southern America","Brasil","Minas Gerais","Brazão. Campo","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto. Flor amarela. Muito frequênte","IPA0012142",NA,"Diamantina","Mello-Barreto",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"56","2019-02-22 11:44:17-03","IPA","IPA","41685","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S. Irwin & Barneby","Damazio","2015","1908","06",NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó, campo",NA,NA,NA,NA,NA,NA,"IPA0041685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-07-26 11:40:07-03","IPA","IPA","39835","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Sellow","39835",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"IPA0039835",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"58","2019-02-22 11:44:17-03","IPA","IPA","11823","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Duarte, A.P.","2607","1950","04","21","Southern America","Brasil","Minas Gerais","Serra do Cipó, km-136",NA,NA,"1290","1290",NA,"Inflorescências vistosas, flores grandes","IPA0011823",NA,NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-02-22 11:44:17-03","IPA","IPA","12758","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Andrade-Lima","61-3840","1961","10","03","Southern America","Brasil","Minas Gerais","Margem estrada ca. 20 km para Diamantina",NA,NA,NA,NA,NA,"Subarbusto 0,40 - 0,60m. Flor amarela","IPA0012758",NA,NA,"Barroso, G.M.","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-02-22 11:44:17-03","IPA","IPA","12815","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Andrade-Lima","61-3894","1961","10","04","Southern America","Brasil","Minas Gerais","Entre Diamantina e Medanha. Parte baixa da chapada Diamantina",NA,NA,NA,NA,NA,"Erva sublenhosa 0,30 - 0,60 m. Abundante. Flor amarelo-claro","IPA0012815",NA,NA,"Barroso, G.M.","1966","01","12",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-02-22 11:44:17-03","IPA","IPA","12142","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"Mello-Barreto","9740","1937","11","12","Southern America","Brasil","Minas Gerais","Brazão. Campo","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto. Flor amarela. Muito frequênte","IPA0012142",NA,"Diamantina","Mello-Barreto",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:17:14-03","UFV","VIC","35824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Coutinho, Í.A.C.; et al.","s.n.","2011","10","05",NA,"Brasil","Minas Gerais","Estrada Diamantina - Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Erva profusa com c.a. de 20 cm de altura. Flores variando de laranja a amarelo. População em plena floração.","VIC035824","VIC035824","Diamantina","Coutinho, Í.A.C.","2011","10","05","101169","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:17:14-03","UFV","VIC","36991","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Coutinho, Í.A.C.; Meira, R.M.S.A.; Pereira, T.A.R.","11","2012","06","27",NA,"Brasil","Minas Gerais","Estrada de terra sentido Gurutubas. Solo arenoso/rochoso típico de campo rupestre.","-43.569067","-18.683444",NA,NA,NA,"Planta rasteira, profusa, aparentemente com xilopódio, c.a. de 20 cm de altura. Sépalas amarelo-esverdeadas e pétalas amarelas.","VIC036991","VIC036991","Presidente Kubitscheck","Coutinho, Í.A.C.","2012","06","27",NA,NA,"-43.569067","-18.683444",NA,NA,NA,NA
"64","2020-12-20 21:17:14-03","UFV","VIC","35822","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Coutinho, Í.A.C.; et al.","s.n.","2011","10","05",NA,"Brasil","Minas Gerais","Estrada Diamantina - Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Erva profusa com c.a. de 20 cm de altura. Flores variando de laranja a amarelo. População em plena floração.","VIC035822","VIC035822","Diamantina","Coutinho, Í.A.C.","2011","10","05","101169","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:17:14-03","UFV","VIC","35823","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Coutinho, Í.A.C.; et al.","s.n.","2011","10","05",NA,"Brasil","Minas Gerais","Estrada Diamantina - Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Erva profusa com c.a. de 20 cm de altura. Flores variando de laranja a amarelo. População em plena floração.","VIC035823","VIC035823","Diamantina","Coutinho, Í.A.C.","2011","10","05","101169","auto",NA,NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0019784","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","G. Hatschbach; M. Hatschbach, E. Barbosa","68259","1998","7","25",NA,"Brazil","minas Gerais","Rodovia Guinda - Conselheiro Mata, approx. km 21 (Mun. Diamantina) .","-43.6","-18.25",NA,NA,NA,"Bush, I .0 m, yellow flower.",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0019785","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","G. Hatschbach; Kummrow","49683","1985","9","14",NA,"Brazil","Minas Gerais","Barro Preto (mun. Gouveia).","-43.7","-18.5",NA,NA,NA,"Xilopodifera, 30 cm. Yellow flower.",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:36:15-03","UFJF","CESJ","32126","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","G. Hatschbach; M. Hatschbach; E. Barbosa","68259","1998","08","25","América do Sul","Brasil","Minas Gerais","Rodovia Guinda- Conselheiro Mata, próximo do Km 21.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, 1m, flor amarela. Campo rupestre, solo arenoso; na encosta do morro.","CESJ032126",NA,"Diamantina","G. Hatschbach","1998",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:36:15-03","UFJF","CESJ","40872","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","J. Evangelista de Oliveira","136","1940","08","18","América do Sul","Brasil","Minas Gerais","Serra do Cipó, Km 131 - Palácio.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Entre pedras. Arbusto 1m. Flores amarelas. Muito frequente.","CESJ040872",NA,"Jaboticatubas","P. Hervencio","2001",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:12:36-03","UNICAMP","UEC","80753","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Andrade, JB","3950","1976","12","01",NA,"Brazil","Minas Gerais","Campo rupestre e cerrado.",NA,NA,NA,NA,NA,"Subarbusto até 40cm, flores laranja - vermelhas.","UEC145895",NA,NA,"Hervêncio, P","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-29 12:47:06-03","UNICAMP","UEC","31352","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Giulietti, AM; Menezes, NL; Semir, J; Giulietti, N; Mattos, AJ","1745","1981","08","29",NA,"Brazil","Minas Gerais","Fazenda Contagem., 13Km direita no Km __ da rod. Curvelo - Diamantina.","-48.9","-18.6",NA,NA,NA,"Arbusto + ou - 80cm alt., flores amarelas.","UEC144989",NA,"Gouveia","Hervêncio, P","2001",NA,NA,NA,NA,"-48.9","-18.6",NA,NA,NA,NA
"72","2020-10-27 11:59:43-03","UFPB","JPB","57091","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Fernandes, MGC; et al.","1583","2012","07","11","Southern America","Brasil","Minas Gerais","RPPN Brumas do Espinhaço e Ermo do Gerais, Levantamento florístico da RPPN Brumas do Espinhaço com duplicata. Caule quadrangular. Estípulas persistentes. Ponto 103, 635004 7895005 1355m. Cálice avermelhado","-43.7144012451172","-19.1688995361328","1355","1355",NA,"; HABITAT: Cerrado; DESC: Flores amarelas","JPB0057091",NA,"Santana do Riacho","Rando, J","2013","01",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"73","2019-11-06 09:55:23-03","UFOP","OUPR","29022","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Rossi, B.; Messias, M.C.T.B.","120","2015","11","07",NA,"Brasil","Minas Gerais","Inhames, Comunidade de São José da Cachoeira","-43.773611","-19.004444",NA,NA,NA,"Medicinal. Cerrado",NA,NA,"Santana de Pirapama",NA,NA,NA,NA,NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA
"74","2020-04-27 16:09:47-03","UFES","VIES","28080","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","415","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Gouveia - Curvelo, Cerca de 20 km de Diamantina.","-43.853889","-18.56","1060","1060",NA,NA,"VIES028080","VIES028080","Diamantina","Rando, J.G.","2012","05","25",NA,NA,"43º51'14''W","18º33'36''S",NA,NA,NA,NA
"75","2020-12-21 16:25:46-03","MBM","MBM","104073","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49683",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Barro Preto","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM104073","MBM104073","Gouveia","Hatschbach, G.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:25:46-03","MBM","MBM","228240","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68259",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rodovia Guinda - Conselheiro Mata, próximo ao km 21","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM228240","MBM228240","Diamantina","Hatschbach, G.",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:25:46-03","MBM","MBM","104074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49649",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Córrego do Tigre","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM104074","MBM104074","Gouveia","Hatschbach, G.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:25:46-03","MBM","MBM","104072","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49747",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-259","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM104072","MBM104072","Gouveia","Hatschbach, G.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:25:46-03","MBM","MBM","228239","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68225",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-259, próximo ao trevo para a cidade","-43.562198638916","-18.6144008636475",NA,NA,NA,NA,"MBM228239","MBM228239","Presidente Kubitschek","Hatschbach, G.",NA,NA,NA,"13347","auto",NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:25:46-03","MBM","MBM","287495","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Souza, V.C.; et al.; et al.","25093","2001","07","05","Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"MBM287495","MBM287495","Santana do Riacho","Souza, V.C.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:25:46-03","MBM","MBM","104078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49591",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM104078","MBM104078","Gouveia","Barneby, R.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:25:46-03","MBM","MBM","35789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Anderson, W.R.","11539",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,"MBM035789","MBM035789",NA,"Barneby, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:25:46-03","MBM","MBM","18291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.","26994",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-259","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM018291","MBM018291","Gouveia","Barneby, R.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:25:46-03","MBM","MBM","128789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) Irwin & Barneby","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53098",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-259, próximo ao trevo para Datas","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM128789","MBM128789","Gouveia","Hatschbach, G.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:25:46-03","MBM","MBM","23174","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) Irwin & Barneby","Hatschbach, G.","30077",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó, Fazenda Palácio","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM023174","MBM023174","Jaboticatubas","Barneby, R.",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:25:46-03","MBM","MBM","19929","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","Irwin & Barneby","Hatschbach, G.; Pelanda, P.; Pelanda, P.","27919",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ribeirão das Pedras","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM019929","MBM019929","Diamantina","Barneby, R.",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:25:46-03","MBM","MBM","18298","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","Irwin & Barneby","Hatschbach, G.","27025",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Córrego do Tigre","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM018298","MBM018298","Gouveia","Barneby, R.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:25:46-03","MBM","MBM","20726","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","Irwin & Barneby","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28959",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. MG-2, entre Serro e Datas","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"MBM020726","MBM020726","Serro","Barneby, R.",NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:25:46-03","MBM","MBM","104078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49591",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM104078","MBM104078","Gouveia","Barneby, R.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:25:46-03","MBM","MBM","35789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Anderson, W.R.","11539",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,"MBM035789","MBM035789",NA,"Barneby, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:25:46-03","MBM","MBM","18291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(VogelVogel) IrwinIrwin & Barneby & Barneby","Hatschbach, G.","26994",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rod. BR-259","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM018291","MBM018291","Gouveia","Barneby, R.",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"92","2015-10-21 05:44:12-02","MNHN","RECOLNAT_MNHN_P","P00835982","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"S. do Galheiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835982' target='other'> <mi>dwc_moreinfo</mi></a>","P00835982","P00835982_01",NA,"Barneby",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
