"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"136","2020-12-20 21:15:31-03","UFV","VIC","028333","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Temponi, L.G.; et al.","1999","11","21","Brasil","Minas Gerais","Marliéria","PERD, Margem da lagoa.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Hemiepífita de fruto verde e deformado.","auto","71",NA,NA,"VIC028333","VIC028333",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-20 21:15:31-03","UFV","VIC","028335","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Temponi, L.G.; et al.","1999","10","31","Brasil","Minas Gerais","Marliéria","PERD, Trilha da lagoa do meio.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Folha cartácea, verde mas claro na abaxial e fruto verde predado.","auto","61",NA,NA,"VIC028335","VIC028335",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-20 21:15:31-03","UFV","VIC","028529","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Temponi, L.G.; et al.","2000","11","15","Brasil","Minas Gerais","Marliéria","PERD, Trilha da lagoa preta.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Hemiepífita.","auto","176",NA,NA,"VIC028529","VIC028529",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-20 21:15:31-03","UFV","VIC","028332","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Temponi, L.G.; et al.","2000","12","12","Brasil","Minas Gerais","Marliéria","PERD, Trilha do Anibal.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Hemiepífita de flor em pré antese e fruto imaturo .","auto","194",NA,NA,"VIC028332","VIC028332",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-20 21:15:31-03","UFV","VIC","028528","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Temponi, L.G.; et al.","2000","11","15","Brasil","Minas Gerais","Marliéria","PERD, Trilha do Anibal.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"hemiepífita de folha leve discolor fruto imaturo,4.35x1.7-1.75cm.","auto","172",NA,NA,"VIC028528","VIC028528",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-20 21:15:31-03","UFV","VIC","028527","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Temponi, L.G.; et al.","2000","10","16","Brasil","Minas Gerais","Marliéria","PERD, Trilha do Anibal.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Hemiepífita de inflorescência em pre antese, espádice e pendunculo rosa, estipete amarelado, catáfilo verde.","auto","152",NA,NA,"VIC028527","VIC028527",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-20 21:15:31-03","UFV","VIC","028334","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Temponi, L.G.; et al.","2000","01","17","Brasil","Minas Gerais","Marliéria","PERD, Trilha do Anibal.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,NA,"auto","85",NA,NA,"VIC028334","VIC028334",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-20 21:15:31-03","UFV","VIC","019445","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(H.B.K.) Bunting",NA,NA,NA,NA,"Valente, G.E.; et al.","2002","12","06","Brasil","Minas Gerais","Viçosa","Sitio Bom sucesso, próximo ao trevo da UFV., Mata de Seu Nico.","-42.8819007873535","-20.7539005279541",NA,NA,"13937",NA,NA,"Epífita crescendo sobre tronco de Coussapoa floccosa Akkermans & C.C. Berg. fruto amarelo alaranjado as vezes amarelo esverdeado quando maduro.","auto","1099",NA,NA,"VIC019445","VIC019445",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-19 14:04:42-03","UFRPE","PEUFR","24989","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","M.C. Camelo","2019","01","22","M.R.C. Sales de Melo","2019","05","25","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos; Fazenda Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,"35136",NA,NA,"Trepadeira.","auto","87",NA,NA,"PEUFR024989",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:13:17-03","MBM","MBM","144564","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Mayo, S.J.; et al.; et al.","1991","05","31","Brazil","Bahia","Wenceslau Guimarães","Fazenda Condomínio União","-39.4794006347656","-13.686900138855",NA,NA,"37469",NA,NA,NA,"auto","862","Southern America",NA,"MBM144564","MBM144564 MBM144564_1 MBM144564_2",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:13:17-03","MBM","MBM","163238","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","Mayo, S.",NA,NA,NA,"Thomas, W.W.; et al.; et al.","1992","11","14","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,"36070",NA,NA,NA,"auto","9447","Southern America",NA,"MBM163238","MBM163238",NA,NA,NA,NA,NA,NA,NA
"147","2015-09-03 19:21:13-03","MNHN","RECOLNAT_MNHN_P","P01736199","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Granville, J.J.|Crozier, F.","2004","6","25","Guyane française",NA,NA,"Inselbergs du haut Marouini -F : Grand dôme rocheux. Guiana Francesa","-54.06389","2.61389",NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01736199' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P01736199","P01736199_01",NA,NA,NA,"16477",NA,NA,NA
"148","2015-09-05 06:36:07-03","MNHN","RECOLNAT_MNHN_P","P00429159","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Poncy O. & Barrabé L.",NA,NA,NA,"Poncy, O.|Barrabé, L.|Petronelli, P.|Serein, J.-Y.|Jourget, J.-G.","2004","3","6","Guyane française",NA,"régina",NA,"-52.7","4.05",NA,NA,NA,"100","150","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00429159' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P00429159","P00429159_01",NA,NA,NA,"1807",NA,NA,NA
"149","2017-03-23 09:50:00-03","MNHN","RECOLNAT_MNHN_P","P00339250","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Pignal",NA,NA,NA,"Pignal, M.|Crozier, F.|Dutrève, B.","1999","3","16","Guyane française",NA,NA,"Forêt aménagée de Grillon, Bassin de l'Approuague",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00339250' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P00339250","P00339250_01",NA,NA,NA,"1010",NA,NA,NA
"150","2015-09-03 19:23:32-03","MNHN","RECOLNAT_MNHN_P","P02074807","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Bordenave, B.|Crozier, F.|Betian, L.","2003","9","17","Guyane française",NA,NA,"Projet de route d´Apatou, entre 2 et 3km à l´Est de la Crique Sparouine. Sommet colline au NE de la crique Bastien (GPS 6; 5°15´37N, 54°14´06 W). Parcelles GPSX 2.","-54.23611","5.26389",NA,NA,NA,"80",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02074807' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02074807","P02074807_01",NA,NA,NA,"7168",NA,NA,NA
"151","2015-09-03 19:23:27-03","MNHN","RECOLNAT_MNHN_P","P02087910","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Andrade & Mayo",NA,NA,NA,"Schnell, R.","1958","9","1","Brasil","Amazonas",NA,"Amazonie. Region on Rio Negro, près de Manaus. Amazonas, Norte, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,"Plantes D'Amérique Tropicale. Voyage au Brésil. Août-Novembre, 1958. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02087910' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02087910","P02087910_01",NA,NA,NA,"9325",NA,NA,NA
"152","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137131","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Oldeman","1969","2","1","Guyane française",NA,NA,"Rivière Arataye (affluent de l´Approuagyue), Saut Pararé au pied du camp à environ 100m de l´eau, grande fôret.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137131' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137131","P02137131_01",NA,NA,NA,"2899",NA,NA,NA
"153","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137133","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,NA,"1919","2","12","Suriname",NA,NA,"Sectie 0.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137133' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137133","P02137133_01",NA,NA,NA,"4255",NA,NA,NA
"154","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137134","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Jansen-Jacobs, M.J.|Sipman, H.J.M.|Welle, B.J.H.|James, V.","1992","10","23","Guyane française",NA,NA,"Rupununi District, between Kuyuwini Landing and Kassikaityu River.","-59.25","2",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137134' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137134","P02137134_01",NA,NA,NA,"3077",NA,NA,NA
"155","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137135","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Mori, S.|Pipoly, J.","1983","3","27","Guyane française",NA,NA,"Saut.","-53.2","3.61667",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137135' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137135","P02137135_01",NA,NA,NA,"15415",NA,NA,NA
"156","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137136","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"de Granville, J.J.","1984","4","1","Guiana",NA,NA,"Cayenne. Montagne Kaw. Versant nord, à 2à 3 km au nord du Camp Caima.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137136' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137136","P02137136_01",NA,NA,NA,NA,NA,NA,NA
"157","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137137","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Sauvain, M.","1984","6","18","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137137' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137137","P02137137_01",NA,NA,NA,"139",NA,NA,NA
"158","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137138","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Schnell, R.","1961","8","29","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137138' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137138","P02137138_01",NA,NA,NA,"11543",NA,NA,NA
"159","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137139","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Barrier, S.","1981","3","27","Guiana",NA,NA,"Fleuve Approuague, Riv. Arataye, Sauts Parare.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137139' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137139","P02137139_01",NA,NA,NA,"2830",NA,NA,NA
"160","2015-09-04 10:55:12-03","MNHN","RECOLNAT_MNHN_P","P04452338","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Andrade & Mayo",NA,NA,NA,"Schnell, R.","1958","9","1","Brasil","Amazonas",NA,"Region de Manaus.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04452338' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P04452338","P04452338_01",NA,NA,NA,"9325",NA,NA,NA
"161","2015-09-03 19:11:27-03","MNHN","RECOLNAT_MNHN_P","P02137132","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Smith, A.C.","1937","12","15","Guiana",NA,NA,"Basin of Essequibo River, near mouth of Onoro Creek.",NA,"1.58333",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02137132' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P02137132","P02137132_01",NA,NA,NA,"2722",NA,NA,NA
"162","2015-10-03 10:58:14-03","MNHN","RECOLNAT_MNHN_P","P00669326","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Pothos","flexuosus","Pothos flexuosus","Kunth","Kunth",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"Venezuela",NA,NA,"Montana de Javita [Nov. gen. sp. : Crescit inter Atures et Maypures (Missiones del Orinoco), item ad ripam Fluminis Nigri et Tuamini, prope Javitam]",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669326' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P00669326","P00669326_01","holotype",NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:43:22-03","UFMG","BHCB","141659","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Vidal, CV","2009","07","09","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás","-51.575464","-6.136111","-51.575464","-6.136111",NA,NA,NA,"Liana, no interior de floresta ombrófila densa",NA,"645","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2018-12-10 13:05:00-02","MO","MOBOT","101089443","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","flexuosum","Anthurium flexuosum","(Kunth) Kunth",NA,NA,NA,NA,"John J. Wurdack|Joseph V. Monachino",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack 39847","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","2768059","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"G. Vieira","1979","10","26","Brazil","Amazonas",NA,"Mun. de Porto Velho, Vila Caneco-Mieração Jacunda a 106 km de Porto Velho BR_164. Mata de terra firme; solo arenoso.","-62.9","-9.12333",NA,NA,NA,"112.00000000",NA,NA,NA,"Vieira 310","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-03-11 04:39:00-03","MO","MOBOT","359363","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Joost Duivenvoorden|Diego L. Restrepo","1991","11","9","Colombia","Caquetá",NA,"Araracuara","-72.4","-0.61666",NA,NA,NA,NA,NA,NA,NA,"Duivenvoorden 940","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2010-11-24 06:48:00-02","MO","MOBOT","2933498","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T.B. Croat",NA,NA,NA,"Marion J. Jansen-Jacobs|J. Behari-Ramdas|A. Grant|G. Ramharrakh|H. Ter Steege|O. Bánki|F. van Troon|R. Ho Tsoi","2003","1","31","Suriname","Marowijne",NA,"Nassau Mts., Plateau C., lateritic rocky soil. Along trtail forest.","-54.6","4.81666",NA,NA,NA,"500.00000000","550.00000000",NA,NA,"Jansen-Jacobs 6449","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-09-13 09:40:00-03","MO","MOBOT","100905996","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat",NA,NA,NA,"Thomas B. Croat|Geneviève Ferry|David Scherberich","2015","2","10","Ecuador","Orellana",NA,"Vicinity of San José Payamino, Estación Cientifica Timburi Cocha, along banks of Río Payamino.","-77.2848611","-0.4745834",NA,NA,NA,"321.00000000","370.00000000",NA,NA,"Croat 106093","South America",NA,NA,NA,NA,NA,NA,"5003","2",NA,NA
"169","2010-11-25 09:02:00-02","MO","MOBOT","1561957","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Marion J. Jansen-Jacobs","1991","2","5","Guyana","Rupununi",NA,NA,"-59.25","2.16666",NA,NA,NA,"200.00000000",NA,NA,NA,"Jansen-Jacobs 2381","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2010-11-25 09:02:00-02","MO","MOBOT","3099854","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T Croat",NA,NA,NA,"Marion J. Jansen-Jacobs","1991","2","4","Guyana","Rupununi",NA,"Kuyuwini Landing, Kuyuwini River","-59.25","2.16666",NA,NA,NA,"200.00000000",NA,NA,NA,"Jansen-Jacobs 2369","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","361074","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"STEEGE","1988","7","24","Guyana","West Demerara",NA,"180 km SSE of Georgetown, E Seballi compartment at 5 km","-58.66666","5.33333",NA,NA,NA,"0E8","50.00000000",NA,NA,"STEEGE 440","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2012-05-18 10:38:00-03","MO","MOBOT","100463693","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"I. Brasil|E.C. de Oliveira|W. Castro","2010","2","13","Brazil","Acre","Feijó","Rio jurupari, Colocação novo Oriente.","-69.8601111","-8.2196945",NA,NA,NA,NA,NA,NA,NA,"Brasil 584","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1949869","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Tom Croat",NA,NA,NA,"KOSTER","2002","2","14","Ecuador","Orellana","Loreto","Tiputini Biodiversity Station","-76.15","-0.63333",NA,NA,NA,"200.00000000",NA,NA,NA,"KOSTER 926","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-05-04 11:37:00-03","MO","MOBOT","1181283","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T.B. Croat (MO)",NA,NA,NA,"M. Alexiades|et al.","1996","12","26","Peru","Madre de Dios","Tambopata","ca. 10 km upriver from mouth, Capelleti Comunidad Nativa Sonene","-68.6666667","-12.5333333",NA,NA,NA,"180.00000000",NA,NA,NA,"Alexiades 1297","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2013-11-13 05:54:00-02","MO","MOBOT","380980","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","1991","11","15","Ecuador","Sucumbíos","Lago Agrio","Reserva Cuyabeno. Laguna Grande. Bosque húmedo Tropical. Bosque primario sobre suelo bien drenado alrededor de cabañas de NEOTROPIC.","-76.18333",NA,NA,NA,NA,"230.00000000",NA,NA,NA,"Palacios Cuenca 9258","South America",NA,NA,NA,NA,NA,NA,"91-107","3",NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","368729","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"* WACHENHEIM",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WACHENHEIM 420","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2010-02-17 12:06:00-02","MO","MOBOT","100252409","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","D. Davy & F. Crozier",NA,NA,NA,"D. Davy","2005","9","25","French Guiana",NA,NA,"Antecum Pata (Maripasoula).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davy 117","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2010-02-18 16:23:00-02","MO","MOBOT","100253315","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","D. Davy & P. Grenand",NA,NA,NA,"D. Davy","2003","8","8","French Guiana",NA,NA,"St. Laurent du Maroni.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davy 51","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2016-12-02 05:30:00-02","MO","MOBOT","100264189","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"J.G. Graham|José Schunke V.","2007","8","6","Peru","Ucayali","Coronel Portillo","Cuenca del Rio Iparia, afluente del Rio Ucayali.","-74.5083333","-9.3963889",NA,NA,NA,"240.00000000",NA,NA,NA,"Graham 4543","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"180","2016-12-02 05:30:00-02","MO","MOBOT","100264201","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"J.G. Graham|José Schunke V.","2007","8","2","Peru","Ucayali","Coronel Portillo","Cuenca del Rio Iparia, afluente del Rio Ucayali.","-74.5083333","-9.3408333",NA,NA,NA,"220.00000000",NA,NA,NA,"Graham 4475","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"181","2014-04-04 05:54:00-03","MO","MOBOT","100323851","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","J. Lingan (HOXA)",NA,NA,NA,"Rodolfo Vásquez|Abel Monteagudo|Hitler Quijano","2008","5","24","Peru","Pasco","Oxapampa","Dist. Palcazu. Rodal Semillero de Puerto Mayro.","-75.2802778","-9.9197223",NA,NA,NA,"306.00000000",NA,NA,NA,"Vásquez Martínez 34294","South America",NA,NA,NA,NA,NA,NA,"1049","5",NA,NA
"182","2011-06-06 13:30:00-03","MO","MOBOT","100363968","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat","2011","1","11","Guyana",NA,NA,"Region 8: Potaro-Siparuni, Iwokrama International Rainforest Reserve, Iwokrama Mountains, along trail from main entrance road, arcing around to the west then north back to the main camp.","-58.6844444","4.6694445",NA,NA,NA,"250.00000000",NA,NA,NA,"Croat 101662","South America",NA,NA,NA,NA,NA,NA,"4631","2",NA,NA
