"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"109","2021-03-01 16:28:51-03","UNICAMP","UEC","100527","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV","9738","1997","02","18","Brazil","São Paulo","Queluz","-44.846389","-22.408333","-44.846389","-22.408333","2500","2660","Arbusto 1,5m. Flores novas brancas e velhas avermelhadas.; Campo de altitude, dominado por Chusquea sp, em terreno pedregoso.","UEC092454","UEC092454","Encosta próxima à Pedra da Mina.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:10:29-03","UNICAMP","UEC","150262","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Bertoncello, R","2008",NA,NA,"Bertoncello, R; Pansonato, M","99","2007","02","17","Brazil","São Paulo","Ubatuba","-74.228056","-52.171667","-74.228056","-52.171667","1270","1270",NA,"UEC044071","UEC044071","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:28:51-03","UNICAMP","UEC","138090","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Shepherd, GJ; Belinello, R","1483","2004","02","19","Brazil","Minas Gerais","Itamonte","-44.816944","-22.374167","-44.816944","-22.374167","2000","2000","Arvoreta, 1.5m, flores creme.; Campo de Altitude.","UEC092451","UEC092451","Serra Fina - Hotel Alpina.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:28:51-03","UNICAMP","UEC","164666","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA; Neto, JOC","3053","2007","03","15","Brazil","Minas Gerais","Passa Quatro","-44.888611","-22.435056","-44.888611","-22.435056","2254","2254","Arvoreta, 3m, frutos secos.; Mata Nebular.","UEC092459","UEC092459","Serra Fina, Capim Amarelo.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:28:51-03","UNICAMP","UEC","164667","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA; Bagini, LG","1800","2005","06","11","Brazil","Minas Gerais","Passa Quatro","-44.893222","-22.442056","-44.893222","-22.442056","1974","2037","Árvore, cc. 4m, frutos secos.; Campo de Nifelina.","UEC092453","UEC092453","Serra Fina, Capim Amarelo - Médio.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:28:51-03","UNICAMP","UEC","164668","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA; Cordeiro, TR","1632","2005","05","15","Brazil","Minas Gerais","Passa Quatro","-44.847861","-22.414056","-44.847861","-22.414056","2087","2455","Arbusto, cc. 1.5m, frutos secos.; Campo de altitude.","UEC092461","UEC092461","Serra Fina, Pedra da Mina - Baixa.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:28:51-03","UNICAMP","UEC","179460","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Barbosa, E; Picoli, AC","2012",NA,NA,"Caxambu, MG; et al.","3702","2012","02","02","Brazil","Paraná","Campina Grande do Sul","-48.8205","-25.132944","-48.8205","-25.132944","1574","1574","Arbusto heliófito, ca. 1,30m. Flores alvas.; Relevo: montanhoso. Vegetação: Floresta Ombrófila Densa Altomontana.","UEC031645","UEC031645","Morro Alpino (Morro da EMBRATEL).","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:28:51-03","UNICAMP","UEC","205236","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Streher, NS","2018","01","12","Streher, NS","NS111","2018","01","12","Brazil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"Campos de Altitude","UEC166804","UEC166804","Parque Nacional do Itatiaia. Trilha do Couto - planalto","Magnoliopsida",NA,NA,NA,"26914","auto",NA,NA,NA,NA
"117","2021-03-01 16:28:51-03","UNICAMP","UEC","4018","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","1977",NA,NA,"Hatschbach, G","18203","1967","12","29","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1950","1950","Arbusto 1m, matinha nebular do topo do morro.","UEC044069","UEC044069","Pico Caratuva.","Magnoliopsida",NA,NA,NA,"55154","auto",NA,NA,NA,NA
"118","2021-03-01 16:28:51-03","UNICAMP","UEC","85915","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Zickel, CS","1997","08",NA,"Shirasuna, RT; Catharino, ELM; Esteves, GL; Rodrigues, EA","65","1994","09","28","Brazil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"Arvoreta, cerca de 8m de altura; flores cremes.","UEC044072","UEC044072","Serra da Bocaina. Alto do morro da antena.","Magnoliopsida",NA,NA,NA,"26795","auto",NA,NA,NA,NA
"119","2021-03-01 16:28:51-03","UNICAMP","UEC","100527","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV","9738","1997","02","18","Brazil","São Paulo","Queluz","-44.846389","-22.408333","-44.846389","-22.408333","2500","2660","Arbusto 1,5m. Flores novas brancas e velhas avermelhadas.; Campo de altitude, dominado por Chusquea sp, em terreno pedregoso.","UEC092454","UEC092454","Encosta próxima à Pedra da Mina.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-20 10:10:29-03","UNICAMP","UEC","150262","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Bertoncello, R","2008",NA,NA,"Bertoncello, R; Pansonato, M","99","2007","02","17","Brazil","São Paulo","Ubatuba","-74.228056","-52.171667","-74.228056","-52.171667","1270","1270",NA,"UEC044071","UEC044071","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:28:51-03","UNICAMP","UEC","138090","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Shepherd, GJ; Belinello, R","1483","2004","02","19","Brazil","Minas Gerais","Itamonte","-44.816944","-22.374167","-44.816944","-22.374167","2000","2000","Arvoreta, 1.5m, flores creme.; Campo de Altitude.","UEC092451","UEC092451","Serra Fina - Hotel Alpina.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:28:51-03","UNICAMP","UEC","164666","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA; Neto, JOC","3053","2007","03","15","Brazil","Minas Gerais","Passa Quatro","-44.888611","-22.435056","-44.888611","-22.435056","2254","2254","Arvoreta, 3m, frutos secos.; Mata Nebular.","UEC092459","UEC092459","Serra Fina, Capim Amarelo.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:28:51-03","UNICAMP","UEC","164667","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA; Bagini, LG","1800","2005","06","11","Brazil","Minas Gerais","Passa Quatro","-44.893222","-22.442056","-44.893222","-22.442056","1974","2037","Árvore, cc. 4m, frutos secos.; Campo de Nifelina.","UEC092453","UEC092453","Serra Fina, Capim Amarelo - Médio.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:28:51-03","UNICAMP","UEC","164668","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA; Cordeiro, TR","1632","2005","05","15","Brazil","Minas Gerais","Passa Quatro","-44.847861","-22.414056","-44.847861","-22.414056","2087","2455","Arbusto, cc. 1.5m, frutos secos.; Campo de altitude.","UEC092461","UEC092461","Serra Fina, Pedra da Mina - Baixa.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:28:51-03","UNICAMP","UEC","179460","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Barbosa, E; Picoli, AC","2012",NA,NA,"Caxambu, MG; et al.","3702","2012","02","02","Brazil","Paraná","Campina Grande do Sul","-48.8205","-25.132944","-48.8205","-25.132944","1574","1574","Arbusto heliófito, ca. 1,30m. Flores alvas.; Relevo: montanhoso. Vegetação: Floresta Ombrófila Densa Altomontana.","UEC031645","UEC031645","Morro Alpino (Morro da EMBRATEL).","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:28:51-03","UNICAMP","UEC","205236","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Streher, NS","2018","01","12","Streher, NS","NS111","2018","01","12","Brazil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"Campos de Altitude","UEC166804","UEC166804","Parque Nacional do Itatiaia. Trilha do Couto - planalto","Magnoliopsida",NA,NA,NA,"26914","auto",NA,NA,NA,NA
"127","2021-03-01 16:28:51-03","UNICAMP","UEC","4018","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","1977",NA,NA,"Hatschbach, G","18203","1967","12","29","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1950","1950","Arbusto 1m, matinha nebular do topo do morro.","UEC044069","UEC044069","Pico Caratuva.","Magnoliopsida",NA,NA,NA,"55154","auto",NA,NA,NA,NA
"128","2021-03-01 16:28:51-03","UNICAMP","UEC","85915","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Zickel, CS","1997","08",NA,"Shirasuna, RT; Catharino, ELM; Esteves, GL; Rodrigues, EA","65","1994","09","28","Brazil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"Arvoreta, cerca de 8m de altura; flores cremes.","UEC044072","UEC044072","Serra da Bocaina. Alto do morro da antena.","Magnoliopsida",NA,NA,NA,"26795","auto",NA,NA,NA,NA
"129","2020-12-04 13:19:04-03","UDESC","LUSC","8053","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.","Aguiar, N. S. & Antoniutti, M. J.",NA,NA,NA,"Antoniutti, M. J. et al.","99","2013","12","17","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC001644","LUSC001644",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA
"130","2020-12-04 13:19:04-03","UDESC","LUSC","8053","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.","Aguiar, N. S. & Antoniutti, M. J.",NA,NA,NA,"Antoniutti, M. J. et al.","99","2013","12","17","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"LUSC001644","LUSC001644",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA
"131","2020-10-14 10:00:47-03","FURB","FURB","10096","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Sobral, M","2008","04",NA,"Gasper, A.L. de; Brogni, E.","1296","2008","01","17","Brasil","Santa Catarina","Calmon","-51.0277778","-26.5533333","-51.0277778","-26.5533333","1047","1047","IFFSC 887/N/43","FURB22837","FURB22837","Pigato / Pinhelão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:00:47-03","FURB","FURB","12239","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2009","05","12","Verdi, M.; Hasckel, R.P. & Klemz, G.","1935","2009","04","03","Brasil","Santa Catarina","Urubici","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Fito IFFSC 192/N/61 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB22843","FURB22843","Campo dos Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:00:47-03","FURB","FURB","12257","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2009","05","12","Verdi, M.; Hasckel, R.P. & Klemz, G.","1981","2009","04","07","Brasil","Santa Catarina","Urubici","-49.4919444","-28.0130556","-49.4919444","-28.0130556","1055","1055","Fito IFFSC 191/L/26 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB01365","FURB01365","Santa Terezinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-04-08 16:43:59-03","FURB","FURB","12356","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verdi, M","2009","04","03","Verdi, M.; Hasckel, R.P. & Klemz, G.","2003","2009","04","03","Brasil","Santa Catarina","Urubici","-49.4066667","-28.0802778","-49.4066667","-28.0802778","1139","1139","Florística IFFSC 167(Arbórea) Habitat: Floresta nebular e campos naturais; Estágio Avançado Habito: árvore;","FURB22840","FURB22840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:00:47-03","FURB","FURB","12366","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2009","05","12","Verdi, M.; Hasckel, R.P. & Klemz, G.","1897","2009","04","03","Brasil","Santa Catarina","Urubici","-49.3713889","-28.0158333","-49.3713889","-28.0158333","1035","1035","Florística IFFSC 1193(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB22841","FURB22841","RPPN Leão da Montanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:00:47-03","FURB","FURB","12447","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verdi, M","2009","05","07","Verdi, M.; Gasper, A.L. de","2140","2009","05","07","Brasil","Santa Catarina","Rio Rufino","-49.86","-27.9","-49.8600000","-27.9000000","1432","1432","Florística IFFSC 214(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB22846","FURB22846","Morro das Torres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:00:47-03","FURB","FURB","45513","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Oliveira, AA de","2015","01","13","Oliveira, A.A. de","960","2015","01","03","Brasil","Santa Catarina","Urubici","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","Fito IFFSC 166 /S/8","FURB22838","FURB22838","Morro da Igreja - Parque Nacional São Joaquim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:00:47-03","FURB","FURB","64381","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Funez, L.A.","2019","01","25","Funez, L.A.; Costa-Rezende, D.H., Ribeiro-Nardes, W., Kossmann, T., Kassner-Filho, A., Bones, F.L.V.","8640","2019","01","25","Brasil","Santa Catarina","Bom Jardim da Serra","-49.6063889","-28.1630556","-49.6063889","-28.1630556","1670","1670","Flores brancas Habitat: Borda da floresta nebular Habito: Arbusto, 1.5 m alt.","FURB64381","FURB64381","Campos de Santa Bárbara. Parque Nacional de São Joaquim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:00:47-03","FURB","FURB","7725","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1190","2007","12","18","Brasil","Santa Catarina","Santa Cecília","-50.3102778","-27.0002778","-50.3102778","-27.0002778","1190","1190","Florística IFFSC 623","FURB22844","FURB22844","Fazenda Ubatã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:00:47-03","FURB","FURB","9480","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2007","12","11","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1098","2007","12","11","Brasil","Santa Catarina","Monte Castelo","-50.3091667","-26.8222223","-50.3091667","-26.8222223","1287","1287","IFFSC 736/N/46 e 736/O/02. FOM Alto Montana.","FURB22842","FURB22842","Campo do Areião.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:00:47-03","FURB","FURB","3249","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Cordeiro, J","2006",NA,NA,"Sevegnani, L.",NA,"1997","05","01","Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"FURB22839","FURB22839",NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA
"142","2019-11-08 08:51:20-03","FURB","FURB","7097","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2007","02","08","Hatschbach, G.; Ribas, O.S.","79822","2007","02","08","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"FURB22845","FURB22845","Morro da Igreja.",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA
"143","2020-10-14 10:00:47-03","FURB","FURB","10096","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Sobral, M","2008","04",NA,"Gasper, A.L. de; Brogni, E.","1296","2008","01","17","Brasil","Santa Catarina","Calmon","-51.0277778","-26.5533333","-51.0277778","-26.5533333","1047","1047","IFFSC 887/N/43","FURB22837","FURB22837","Pigato / Pinhelão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:00:47-03","FURB","FURB","12239","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2009","05","12","Verdi, M.; Hasckel, R.P. & Klemz, G.","1935","2009","04","03","Brasil","Santa Catarina","Urubici","-49.4122222","-27.9922222","-49.4122222","-27.9922222","1482","1482","Fito IFFSC 192/N/61 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB22843","FURB22843","Campo dos Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:00:47-03","FURB","FURB","12257","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2009","05","12","Verdi, M.; Hasckel, R.P. & Klemz, G.","1981","2009","04","07","Brasil","Santa Catarina","Urubici","-49.4919444","-28.0130556","-49.4919444","-28.0130556","1055","1055","Fito IFFSC 191/L/26 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB01365","FURB01365","Santa Terezinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-08 16:43:59-03","FURB","FURB","12356","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verdi, M","2009","04","03","Verdi, M.; Hasckel, R.P. & Klemz, G.","2003","2009","04","03","Brasil","Santa Catarina","Urubici","-49.4066667","-28.0802778","-49.4066667","-28.0802778","1139","1139","Florística IFFSC 167(Arbórea) Habitat: Floresta nebular e campos naturais; Estágio Avançado Habito: árvore;","FURB22840","FURB22840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-14 10:00:47-03","FURB","FURB","12366","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2009","05","12","Verdi, M.; Hasckel, R.P. & Klemz, G.","1897","2009","04","03","Brasil","Santa Catarina","Urubici","-49.3713889","-28.0158333","-49.3713889","-28.0158333","1035","1035","Florística IFFSC 1193(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB22841","FURB22841","RPPN Leão da Montanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-14 10:00:47-03","FURB","FURB","12447","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verdi, M","2009","05","07","Verdi, M.; Gasper, A.L. de","2140","2009","05","07","Brasil","Santa Catarina","Rio Rufino","-49.86","-27.9","-49.8600000","-27.9000000","1432","1432","Florística IFFSC 214(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;","FURB22846","FURB22846","Morro das Torres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:00:47-03","FURB","FURB","45513","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Oliveira, AA de","2015","01","13","Oliveira, A.A. de","960","2015","01","03","Brasil","Santa Catarina","Urubici","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","Fito IFFSC 166 /S/8","FURB22838","FURB22838","Morro da Igreja - Parque Nacional São Joaquim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:00:47-03","FURB","FURB","64381","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Funez, L.A.","2019","01","25","Funez, L.A.; Costa-Rezende, D.H., Ribeiro-Nardes, W., Kossmann, T., Kassner-Filho, A., Bones, F.L.V.","8640","2019","01","25","Brasil","Santa Catarina","Bom Jardim da Serra","-49.6063889","-28.1630556","-49.6063889","-28.1630556","1670","1670","Flores brancas Habitat: Borda da floresta nebular Habito: Arbusto, 1.5 m alt.","FURB64381","FURB64381","Campos de Santa Bárbara. Parque Nacional de São Joaquim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:00:47-03","FURB","FURB","7725","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1190","2007","12","18","Brasil","Santa Catarina","Santa Cecília","-50.3102778","-27.0002778","-50.3102778","-27.0002778","1190","1190","Florística IFFSC 623","FURB22844","FURB22844","Fazenda Ubatã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:00:47-03","FURB","FURB","9480","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, AL de","2007","12","11","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1098","2007","12","11","Brasil","Santa Catarina","Monte Castelo","-50.3091667","-26.8222223","-50.3091667","-26.8222223","1287","1287","IFFSC 736/N/46 e 736/O/02. FOM Alto Montana.","FURB22842","FURB22842","Campo do Areião.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:00:47-03","FURB","FURB","3249","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Cordeiro, J","2006",NA,NA,"Sevegnani, L.",NA,"1997","05","01","Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"FURB22839","FURB22839",NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA
"154","2019-11-08 08:51:20-03","FURB","FURB","7097","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2007","02","08","Hatschbach, G.; Ribas, O.S.","79822","2007","02","08","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"FURB22845","FURB22845","Morro da Igreja.",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA
"155","2021-03-16 17:54:05-03","UCS","HUCS","48559","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Gasper, A.L.","2009","05","12","Verdi, M.","1897","2009","04","03","Brasil","Santa Catarina","Urubici","-49.371389","-28.102778","-49.371389","-28.102778","1035","1035","Florística IFFSC 1193(Arbórea)",NA,NA,"RPPN Leão da Montanha.","Angiospermae","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-16 17:54:05-03","UCS","HUCS","48558","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Gasper, A.L.","2009","05","12","Verdi, M.","1935","2009","04","03","Brasil","Santa Catarina","Urubici","-49.412222","-27.992222","-49.412222","-27.992222","1482","1482","Fito IFFSC 192/N/61",NA,NA,"Campo dos Padres.","Angiospermae","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-16 17:54:05-03","UCS","HUCS","23848","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2004",NA,NA,"Barbosa, E.","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"arvoreta, flor alvascenta&nf;Herbário MBM; matinha nebular",NA,NA,"Morro do Canal","Angiospermae","Oxalidales",NA,NA,"12577","auto",NA,NA,NA,NA
"158","2021-03-16 17:54:05-03","UCS","HUCS","35791","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2004",NA,NA,"Barbosa, E.","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"flor alvascenta, arvoreta&nf;Herbário MBM; matinha nebular",NA,NA,"Morro do Canal","Angiospermae","Oxalidales",NA,NA,"12577","auto",NA,NA,NA,NA
"159","2021-03-16 17:54:05-03","UCS","HUCS","34205","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2008",NA,NA,"Cruz, J.M.","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto 3 m&nf;Herbário MBM; matinha nebular",NA,NA,"Serra do Capivari Grande","Angiospermae","Oxalidales",NA,NA,"55154","auto",NA,NA,NA,NA
