"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","infraspecificEpithet","class","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","typeStatus","individualCount"
"46","2021-03-01 16:34:03-03","UNICAMP","UEC","125580","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Kinoshita, LS; Simões, AO","00/229","2000","11","22",NA,"Brazil","Minas Gerais","Parque Nacional Serra do Cipó, campo rupestre localizado acima da Fazenda Alto Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Pétalas brancas brilhantes.","UEC022875","Versiane, AFA","UEC022875","2016","Santana do Riacho","26557","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:34:03-03","UNICAMP","UEC","63578","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pereira, M; Lucca, M","753","1992","03","12",NA,"Brazil","Minas Gerais","região de congonhas, abaixo da casa da pedra próxmio ao córrego gavião.","-43.7144012451172","-19.1688995361328","1100","1100",NA,"arbusto de + ou - 1m de alt. flohas verdes azulados, flores branco-amareladas, estames amarelos.; campo rupestre (afloramento =s rochosos e campo)","UEC004008",NA,"UEC004008",NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:34:03-03","UNICAMP","UEC","125513","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Kinoshita, LS; Tozzi, AMGA","00/398","2000","11","22",NA,"Brazil","Minas Gerais","Vellozias Gigantes Parque Nacional Serra do CIipó.","-43.7144012451172","-19.1688995361328","1240","1240",NA,"erva ca. 1,5m , flores brancas, stames amarelos, anteras vermelhas.; camp rupestre.","UEC022869","Martins, AB","UEC022869","2013","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:34:03-03","UNICAMP","UEC","88459","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Vasconcellos, MB; Queiróz, LP; et al.","24639","1989","07","02",NA,"Brazil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"subarbusto cerca de 80 cm, flores cremes, folhas arroxeadas.","UEC022973",NA,"UEC022973",NA,"Santana Do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:34:03-03","UNICAMP","UEC","75316","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, VC; Miyage, PH; Souza, JP","8133","1995","03","10",NA,"Brazil","Minas Gerais","Serra do Cipó, Rodovia Belo Horizonte-Conceição do Mato Dentro, ca. 7km de Chapéu de Sol.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"subarbusto, ca. 1m alt., frutos imaturos verdes.; campo rupestre.","UEC004019","Souza, VC","UEC004019","1995","Santana Do Riacho","26557","auto",NA,NA,"11",NA,NA,"03",NA,NA,NA
"51","2021-03-01 16:34:03-03","UNICAMP","UEC","105056","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Salatino, A; Patrício, MCB; Mayworm, MAS","9","1995","06","25",NA,"Brazil","Minas Gerais","Serra do Cipó, subida para a estrada da Usina de Força, após a pensão Chapéu de Sol.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"erva, ca. 50 cm alt., corola creme, estames curtos 5) amarelos, estames longos (5) com filetes creme,apêndices do conectivo aarelo ouro e anteras com ápice vináceo.","UEC004014",NA,"UEC004014",NA,"Santana Do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-06 09:56:23-03","UFOP","OUPR","6354","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Damazio, L.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-06 09:56:23-03","UFOP","OUPR","6349","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo. Arbusto. Flores creme",NA,"Badini, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-06 09:56:23-03","UFOP","OUPR","6350","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Badini, J.; Mello-Barreto, H.L.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo. Arbusto. Flores róseas",NA,"Badini, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-06 09:56:23-03","UFOP","OUPR","6351","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Mary","s.n.","1977","10","18",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo. Arbusto. Flores róseas",NA,"Badini, J.",NA,"1977",NA,NA,NA,NA,NA,"11",NA,NA,"23",NA,NA,NA
"56","2019-11-06 09:56:23-03","UFOP","OUPR","6352","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Mello-Barreto, H.L.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo. Arbusto. Flores róseas",NA,"Mello-Barreto, H.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-06 09:56:23-03","UFOP","OUPR","6353","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Badini, J.; Mello-Barreto, H.L.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo. Arbusto. Flores róseas",NA,"Badini, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-06 09:56:23-03","UFOP","OUPR","9760","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Sousa, H.C. de","66","1995","02","15",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo rupestre em declive da margem. Arbusto com 1m. Flores brancas a cremes",NA,"Sousa, H.C. de",NA,"1996",NA,NA,NA,NA,NA,"02",NA,NA,"15",NA,NA,NA
"59","2019-11-06 09:56:23-03","UFOP","OUPR","9766","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Sousa, H.C. de","65","1995","02","15",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo rupestre em solo arenoso-pedregoso. Arbusto com 60cm. Flores brancas a cremes. Estames e anteras cremes",NA,"Semir, J.",NA,"1996",NA,NA,NA,NA,NA,"01",NA,NA,"09",NA,NA,NA
"60","2019-11-06 09:56:23-03","UFOP","OUPR","9779","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Sousa, H.C. de","68","1995","02","16",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo rupestre sujo. Arbusto com 60cm. Planta crescendo em grandes blocos de rocha",NA,"Sousa, H.C. de",NA,"1995",NA,NA,NA,NA,NA,"02",NA,NA,"16",NA,NA,NA
"61","2020-12-21 16:34:08-03","MBM","MBM","178346","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pereira, M.; et al.; et al.","753",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"MBM178346","Martins, A.B.","MBM178346",NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:34:08-03","MBM","MBM","183158","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, V.C.; et al.; et al.","8434",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rodovia Serro - Datas, km 437",NA,NA,NA,NA,NA,NA,"MBM183158","Souza, V.C.","MBM183158",NA,"Pedro Lessa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:34:08-03","MBM","MBM","326627","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Simão, C.","11","1998","12","30","Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto 1m, flor creme.; Campo rupestre.","MBM326627","Pacífico, R.","MBM326627","2019","Jaboticatubas","31264","auto",NA,NA,"02",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:34:08-03","MBM","MBM","22171","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Hatschbach, G.","29991",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM022171","Wurdack, J.J.","MBM022171",NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:34:08-03","MBM","MBM","20142","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28675",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM020142","Semir, J.",NA,NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2004-08-09 17:40:16-03","MNHN","RECOLNAT_MNHN_P","P00245283","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Glaziou, A.",NA,"1892","4","9",NA,"Brésil",NA,"Diamantina à Formaçao",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245283' target='other'> <mi>dwc_moreinfo</mi></a>","P00245283",NA,"P00245283_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19274",NA,NA
"67","2018-01-05 14:17:40-02","MNHN","RECOLNAT_MNHN_P","P00245285","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Glaziou, A.",NA,"1892","3","28",NA,"Brésil",NA,"Minas, Biribiry près Diamantina",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245285' target='other'> <mi>dwc_moreinfo</mi></a>","P00245285","Martins","P00245285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19275 a",NA,NA
"68","2015-09-04 21:09:38-03","MNHN","RECOLNAT_MNHN_P","P05317719","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Duarte, A.P.",NA,"1949","12","4",NA,"Brasil","Minas Gerais","Serra do Cipó, km 151 e 132, Palacio. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"1100",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317719' target='other'> <mi>dwc_moreinfo</mi></a>","P05317719","Romero","P05317719_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022",NA,NA
"69","2015-09-04 21:09:38-03","MNHN","RECOLNAT_MNHN_P","P05317725","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Irwin, H.S.|Maxwell, H.|Wasshausen, D.C.",NA,"1968","2","18",NA,"Brasil","Minas Gerais","Serra do Cipó, Minas Gerais, ca. km 109 (ca. 134km N. of Belo Horizonte). Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"1150",NA,"hb","Plants of the Planalto do Brasil. Serra do Espinhaço. . Field work conducted with the collaboration of the Universidade de Brasília, Instituto Agronômico do Norte, and the Ministério da Agricultura. Supported in part by funds from the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317725' target='other'> <mi>dwc_moreinfo</mi></a>","P05317725","Romero","P05317725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20404",NA,NA
"70","2015-09-04 21:09:39-03","MNHN","RECOLNAT_MNHN_P","P05317726","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Glaziou, A.",NA,"1892","4","9",NA,"Brasil","Minas Gerais","Brésil (MInas) Diamantina a Formação. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317726' target='other'> <mi>dwc_moreinfo</mi></a>","P05317726","Romero","P05317726_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19271",NA,NA
"71","2020-12-11 11:38:09-03","UFMG","BHCB","158835","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Rocha, MJR; Vale, AA; Fernandes, AC; Leal, B; Dittrich, VAO","604","2012","04","28","Southern America","Brasil","Minas Gerais","Próximo a torre de observação.","-43.712583","-20.493","1540","1540",NA,"Subarbusto, ca de 80 cm. Pétalas brancas em senescência; frutos jovens imaturos.",NA,NA,NA,NA,"Serra de Ouro Branco",NA,NA,NA,NA,NA,"-43.712583","-20.493",NA,NA,NA,NA
"72","2020-12-11 11:38:09-03","UFMG","BHCB","163667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Rocha, MJR; Hattori, EKO","979","2013","04","16","Southern America","Brasil","Minas Gerais","Rodovia Diamantina - Gouveia.","-43.719444","-18.425556","1187","1187",NA,"Subarbusto ca de 40 cm de altura; pétalas alvas, estames amarelos",NA,NA,NA,"2013","Diamantina",NA,NA,NA,NA,"04","-43.719444","-18.425556","16",NA,NA,NA
"73","2020-12-11 11:38:09-03","UFMG","BHCB","178008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Gontijo, FD; Braga, IF","664","2015","03","05","Southern America","Brasil","Minas Gerais",NA,"-20.021667","-43.683889","1459","1459",NA,"Arbustivo. Campo cerrado/Cerrado","BHCB030485",NA,"BHCB030485 BHCB030485_v1 BHCB030485_v2","2015","Caeté",NA,NA,NA,NA,"05","-20.021667","-43.683889","06",NA,NA,NA
"74","2020-12-11 11:38:09-03","UFMG","BHCB","4815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Silva, MFP","s.n.","1983","04","02","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Campo;sub-arbusto;flores brancas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:38:08-03","UFMG","BHCB","154030","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Rocha, MJR; Ribeiro, RC; Silveira, FA; Martins, LC","376","2012","03","14","Southern America","Brasil","Minas Gerais","Estrada sentido a Serra Morena","-43.600833","-19.275944",NA,NA,NA,"Arbusto, ca de 1,0 m. Pétalas brancas.","BHCB031812",NA,NA,"2012","Santana do Riacho",NA,NA,NA,NA,"03","-43.600833","-19.275944","14",NA,NA,NA
"76","2020-12-11 11:38:09-03","UFMG","BHCB","179711","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Silveira, FAO","s.n.","2014","12","11","Southern America","Brasil","Minas Gerais","Beira da estrada próxima ao Morro do Pilar",NA,NA,NA,NA,NA,"Arbustiva. Flor rósea","BHCB034487",NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:38:09-03","UFMG","BHCB","5758","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, VC de; et al.","8434","1995","03","13","Southern America","Brasil","Minas Gerais","Ca.5km de Trinta Réis em direção a Pedro Lessa,Km437 da rodovia Serro-Datas;","-43.554056","-18.551694","1200","1200",NA,"Campo;arbusto-60cm;flores alvas;",NA,NA,NA,NA,"Pedro Lessa",NA,NA,NA,NA,NA,"-43.554056","-18.551694",NA,NA,NA,NA
"78","2020-12-11 11:38:09-03","UFMG","BHCB","42220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Stehmann, JR; Franceschinelli, EV","2355","1998","07","11","Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.588889","-19.2875","1100","1200",NA,"Subarbusto, flores com pétalas brancas, anteras amarelas","BHCB025725",NA,NA,"2016","Santana do Riacho",NA,NA,NA,NA,"11","-43.588889","-19.2875",NA,NA,NA,NA
"79","2020-12-11 11:38:09-03","UFMG","BHCB","50977","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:38:09-03","UFMG","BHCB","19640","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pereira, M; Lucca, M; Arndt, M","s.n.","1991",NA,NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:38:09-03","UFMG","BHCB","19640","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pereira, M; Lucca, M; Arndt, M","s.n.","1991",NA,NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:38:09-03","UFMG","BHCB","19641","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pereira, M; Lucca, M; Arndt, M","s.n.","1991",NA,NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:38:09-03","UFMG","BHCB","19641","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pereira, M; Lucca, M; Arndt, M","s.n.","1991",NA,NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:38:09-03","UFMG","BHCB","20028","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Lucca, M","s.n.","1992","09","13","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Região do Congonhas, abaixo da casa de pedra. Próximo ao córrego Gavião.","-43.7144012451172","-19.1688995361328","1100","1100",NA,"Campo rupestre.Afloramento rochoso. Flor branca-amarelada.",NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:38:09-03","UFMG","BHCB","20028","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Lucca, M","s.n.","1992","09","13","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Região do Congonhas, abaixo da casa de pedra. Próximo ao córrego Gavião.","-43.7144012451172","-19.1688995361328","1100","1100",NA,"Campo rupestre.Afloramento rochoso. Flor branca-amarelada.",NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:38:09-03","UFMG","BHCB","54579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Magalhães, GM","2280","1942","11","17","Southern America","Brasil","Minas Gerais","Serra do Charco","-43.6697006225586","-19.8799991607666",NA,NA,NA,"Arbusto, 0,5m. Muito frequente.; Campo pedregoso","BHCB000269",NA,"BHCB000269","2017","Caeté","22051","auto",NA,NA,"12",NA,NA,"11",NA,"Paratypus",NA
"87","2020-12-11 11:38:09-03","UFMG","BHCB","54564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","350","1933","08","10","Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 1,50m. Flor alva. Frequencia regular.; Campo","BHCB000231",NA,"BHCB000231","2017","Santa Luzia","19939","auto",NA,NA,"02",NA,NA,"13",NA,NA,NA
"88","2020-12-11 11:38:09-03","UFMG","BHCB","18381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Castro, VGP","s.n.","1990","05","19","Southern America","Brasil","Minas Gerais","Serra do Cipó, Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto.",NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:38:09-03","UFMG","BHCB","18119","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Nogueira, R","s.n.","1990","05","19","Southern America","Brasil","Minas Gerais","Serra do Cipó, Campo Rupestre","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Herbáceo.",NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:38:09-03","UFMG","BHCB","18119","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Nogueira, R","s.n.","1990","05","19","Southern America","Brasil","Minas Gerais","Serra do Cipó, Campo Rupestre","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Herbáceo.",NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:38:09-03","UFMG","BHCB","54567","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","352","1934","01","13","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 112.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 1,50m. Flor alva. Muito frequente.; Campo","BHCB000234",NA,"BHCB000234","2017","Santa Luzia","19939","auto",NA,NA,"02",NA,NA,"13",NA,NA,NA
"92","2020-12-11 11:38:09-03","UFMG","BHCB","67490","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","348","1934","01","13","Southern America","Brasil","Minas Gerais","Serra do Cipó, km. 112","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 1,5m, alta frequência e flôr alva; Campo","BHCB040430",NA,"BHCB040430","1934","Santa Luzia","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:38:09-03","UFMG","BHCB","54565!","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata grandifolia","Barreto","Barreto, HLM","351","1933","08","13","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 115","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto, 1,0m. Flor alva. Pouco frequente.; Campo","BHCB000273",NA,"BHCB000273",NA,"Santa Luzia","19939","auto","grandifolia",NA,NA,NA,NA,NA,NA,"Typus?",NA
"94","2020-12-11 11:38:09-03","UFMG","BHCB","54565","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","351","1933","08","13","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 115. Campo","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 0,80m. Flor alva. Pouca frequencia.; Campo","BHCB000232",NA,"BHCB000232","2017","Santa Luzia","19939","auto",NA,NA,"02",NA,NA,"13",NA,NA,NA
"95","2020-12-11 11:38:09-03","UFMG","BHCB","54569","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","8835","1938","02","02","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 117.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto. Flor alva. Muito frequente.; Campo pedregoso","BHCB000236",NA,"BHCB000236","2017","Santa Luzia","19939","auto",NA,NA,"02",NA,NA,"13",NA,NA,NA
"96","2020-12-11 11:38:09-03","UFMG","BHCB","54566","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","353","1934","01","13","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 117.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 1,50m. Flor alva. Muito frequente.; Campo","BHCB000233",NA,"BHCB000233","2017","Santa Luzia","19939","auto",NA,NA,"02",NA,NA,"13",NA,NA,NA
