"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"176","2019-11-21 14:36:30-03","UFJF","CESJ","28185","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","H.F. Leitão Filho","1968","04","23","H.F. Leitão Filho","1968","04","23","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"CESJ028185",NA,"Fazenda Santa Helena",NA,NA,"Arbusto até 1,70m. flores azuis. Floresce em Março.","361","América do Sul",NA,NA,"Angiosperma",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"177","2019-11-21 14:36:30-03","UFJF","CESJ","28022","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.S.Lima","1943","08","12","J. Kiehl","1939","02","28","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"CESJ028022",NA,NA,NA,NA,"Herbáceo.","CESJ28022","América do Sul",NA,NA,"Angiosperma",NA,"38855","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-21 14:36:30-03","UFJF","CESJ","24024","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","L. Krieger",NA,NA,NA,"L. Krieger; L. Krieger","1989","04","30","Brasil","Minas Gerais","PNCaparaó",NA,NA,NA,NA,"CESJ024024",NA,"Caminho para Macieira",NA,NA,"Erva, 1m de alt. Inteiramente áspera, hamulosa, especialmente mericarpos.","CESJ24024","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 14:36:30-03","UFJF","CESJ","28392","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.P. de Toledo",NA,NA,NA,"C. Pacheco","1960","03","15","Brasil",NA,NA,NA,NA,NA,NA,"CESJ028392",NA,"Instituto Agronômico",NA,NA,NA,"CESJ28392","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 14:36:30-03","UFJF","CESJ","592","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,"2012",NA,NA,"L. Roth","1942","03","02","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ000592",NA,NA,NA,NA,"Erva grande. 2 m de altura.","CESJ592","América do Sul",NA,NA,"Angiosperma",NA,"36144","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-21 14:36:30-03","UFJF","CESJ","13067","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,"2012",NA,NA,"M.C. Brügger","1973","05","11","Brasil","Minas Gerais","Leopoldina","-42.6431007385254","-21.5319004058838",NA,NA,"CESJ013067",NA,NA,NA,NA,"Flores branco-azul. Fruto: lomento com mericarpo descartável. N.V: Beiço-de-boi.","CESJ13067","América do Sul",NA,NA,"Angiosperma",NA,"26325","auto",NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:36:30-03","UFJF","CESJ","24968","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,"2012",NA,NA,"L. Krieger","1988","02","10","Brasil","Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525",NA,NA,"CESJ024968",NA,NA,NA,NA,"Subarbusto até 3 m de altura. Flores roxo-azulado. Forragem. N.V: Carrapicho, beiço-de-boi, Marmaleda de cavalo.","CESJ24968","América do Sul",NA,NA,"Angiosperma",NA,"39093","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-21 14:36:30-03","UFJF","CESJ","28228","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","O. Handro","1947","05","23","J.Santoro; D.Dedecca","1947","03","13","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"CESJ028228",NA,"Bosque dos Jequitibás",NA,NA,"Herbáceo.","CESJ28228","América do Sul",NA,NA,"Angiosperma",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:36:30-03","UFJF","CESJ","28161","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"J.Santoro","1948","04","08","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"CESJ028161",NA,"Campo Experimental Instituto",NA,NA,"Herbáceo.","CESJ28161","América do Sul",NA,NA,"Angiosperma",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:36:30-03","UFJF","CESJ","27824","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","H.F. Leitão Filho",NA,NA,NA,"H.F. Leitão Filho","1967","03","20","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"CESJ027824",NA,"Fazenda Santa Elisa",NA,NA,NA,"CESJ27824","América do Sul",NA,NA,"Angiosperma",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:36:30-03","UFJF","CESJ","28080","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","H.F. Leitão Filho",NA,NA,NA,"C. Aranha","1972","03","16","Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,"CESJ028080",NA,NA,NA,NA,"Sub-arbusto até 2,0m. flores roxo-avermelhadas. Nativa.","6035","América do Sul",NA,NA,"Angiosperma",NA,"19715","auto",NA,NA,NA,NA,NA,NA
"187","2021-04-07 11:44:06-03","UFMS","CGMS","57242","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","A. Sartori; Luan H.P. Nogueira",NA,NA,NA,"V.J. Pott","2007","02","15","Brasil","Mato Grosso do Sul","Bela Vista","-56.5961111","-21.6963889","-56,5961111","-21,6963889","CGMS1087164",NA,"Rodovia MS-472, Córrego Jaboti, norte de Bela Vista.","250","250","Papilionoideae. Flor roxa. Habitat: Borda de mata ciliar em barranco de córrego. Solo calcário. Relevo plano. Habito: Erva. 2-3,0 m de altura. Mancha ocasional.","9085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-04-07 11:44:06-03","UFMS","CGMS","56339","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2020",NA,NA,"V.J. Pott; A.K.D. Salomão","2009","03","17","Brasil","Mato Grosso do Sul","Nioaque","-55.6691667","-21.1516667","-55,6691667","-21,1516667","CGMS1086296",NA,"Rodovia MS-060, 12 km a leste de Nioaque.","245","245","Papilionoideae. Flor branca. Fruto ausente. Habitat: Rudereto viário em Brachiaria decumbens. Solo argiloso. Relevo plano. Mancha ocasional. Habito: Subarbusto. 1,50 - 1,90 m de altura.","10449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-04-07 11:44:06-03","UFMS","CGMS","37774","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2020",NA,NA,"V.J. Pott; A. Pott","2010","01","13","Brasil","Mato Grosso do Sul","Terenos","-54.7833333","-20.5572222","-54,7833333","-20,5572222","CGMS1067192",NA,"Fazenda Modelo, Embrapa - Varjão próximo a ferrovia.","487","487","Flor branca. Fruto verde, imaturo. Rara Habitat: Borda de Cerradão com campo úmido. Habito: Subarbusto. 1,30-1,60m de altura.","10722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-04-07 11:44:06-03","UFMS","CGMS","57240","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","A. Sartori; Luan H.P. Nogueira",NA,NA,NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo","2005","12","02","Brasil","Mato Grosso do Sul","Terenos","-54.8180556","-20.5538889","-54,8180556","-20,5538889","CGMS1087162",NA,"Fazenda Modelo (Embrapa).","500","500","Papilionoideae. Flor branca. Fruto ausente. Próximo a Cachoeira. Habitat: Vegetação ripária, secundária. Solo argiloso vermelho, raso, de basalto. Relevo vale em meia encosta. Ocasional. Habito: Subarbusto ereto. 1,7m de altura.","13087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-04-07 11:44:06-03","UFMS","CGMS","70208","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","A.L.B. Sartori","2019","02","25","V.J. Pott; A. Pott","2008","02","12","Brasil","Mato Grosso do Sul","Terenos","-54.7875","-20.5586111","-54,7875","-20,5586111","CGMS1069592",NA,"Fazenda Modelo, Embrapa, ferrovia próxima ao 'varjão'.","510","510",NA,"9979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-04-07 11:44:06-03","UFMS","CGMS","57239","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","A. Sartori; Luan H.P. Nogueira",NA,NA,NA,"V.J. Pott; A. Pott; G.A. Damasceno-Junior; J.A. Ratter; J. Yesilyurt; W. Milliken","2005","02","19","Brasil","Mato Grosso do Sul","Corumbá","-57.5625","-19.2175","-57,5625","-19,2175","CGMS1087161",NA,"MCR (Mineração Corumbaense Reunidas), Rio Tinto. Trilha que sobe em frente à lagoa de decantação.","750","750","Papilionoideae. Flor lilás. Habitat: Regeneração de Mata Semidecídua com Melinis. Solo minério de ferro. Relevo levemente inclinado 15° direção oeste. Ocasional. Habito: Subarbusto ereto. 2 m altura.","7468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-02-18 09:34:17-03","UNICAMP","UEC","098149","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Torezan, JMD; Rodrigues, RR; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","1997","12","11","Brazil","São Paulo","Bom Sucesso de Itararé","-49.160833","-24.274444","-49.160833","-24.274444","UEC051551","UEC051551","Descida da Serra, 10 km de Bom Sucesso.",NA,NA,"flor, Erva prostrada, flores róseas, frutos imaturos verdes.","537",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-20 10:13:17-03","UNICAMP","UEC","141280","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Silva, RR","2004","03",NA,"Silva, RR; Silva, MV","2004","03","18","Brazil","Mato Grosso do Sul","Ladário","-57.489528","-19.081722","-57.489528","-19.081722",NA,NA,"Serra do Rabichão, Planalto Residual do Urucum. Acesso pela Fazenda Uruba. Interior de Floresta Estacional Decidual.","210","210","Arbusto erecto de 50 cm de altura. Flores lilases, estandarte verde externamente. Frutos imaturos verdes. Solo Ferruginoso.","768",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-08-20 10:13:17-03","UNICAMP","UEC","141494","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Silva, RR","2005","02",NA,"Silva, RR; Velásquez, JS","2004","10","25","Brazil","Mato Grosso do Sul","Corumbá","-57.620917","-19.262","-57.620917","-19.262",NA,NA,"Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Campo Cerrado.","462","462","Arbusto de 1,8m de altura. Frutos castanho-amarelados. Solo minério de ferro.","1227",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-08-20 10:13:17-03","UNICAMP","UEC","141496","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Silva, RR","2005","02",NA,"Silva, RR; Velásquez, JS","2004","03","22","Brazil","Mato Grosso do Sul","Corumbá","-57.620917","-19.262","-57.620917","-19.262",NA,NA,"Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Campo Cerrado.","462","462","Arbusto de 1,5m de altura. frutos imaturos verdes, maduros amarelos. Solo minério de ferro.","804",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:30:29-03","UNICAMP","UEC","193094","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Semir, J; Gibbs, PE; Kinoshita, LS;","1976","04","27","Brazil","São Paulo",NA,NA,NA,NA,NA,"UEC126207","UEC126207","Rodovia Mogi Guaçu-Pinhal.",NA,NA,"Arbusto até 3 m, flores branco-creme. Folhas bem largas.","132",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:30:29-03","UNICAMP","UEC","24367","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1982",NA,NA,"Cerantola, B; Barbosa","1981","02","21","Brazil","São Paulo","Guareí","-48.233333","-23.333333","-48.233333","-23.333333","UEC030843","UEC030843","Sarandi.",NA,NA,"Arbustivo, bastante frequente, medindo 2m de alt., com flor roxa. Flor em forma de Asa.; Abrigo sob-rocha Sarandi.","IPH-USP060",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:30:29-03","UNICAMP","UEC","77624","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","05",NA,"Martins, AB; et al.","1994","03","21","Brazil","São Paulo","Águas da Prata","-47.333333","-21.866667","-47.333333","-21.866667","UEC066136","UEC066136",NA,"1120","1120","Arbusto 1,3m. Flores lilás quando botão, posteriormente azuladas, muito perfumadas.; Reserva Estadual Águas da Prata. Na beira da Rod. Governador Adhemar P. de Barros, ca. 3 km do centro de Águas da Prata.","31444",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-11 16:41:54-03","UNICAMP","UEC","8203","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980","04",NA,"Pereira, E","1957","03","15","Brazil","Minas Gerais","Benfica",NA,NA,NA,NA,NA,NA,"13 km de Juiz de Fora.",NA,NA,"fruto, Flores lilás.","2332",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-17 13:39:53-03","UNICAMP","UEC","8205","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980",NA,NA,"P; R, S; JEA","1978","04","04","Brazil","Minas Gerais","Extrema","-46.331389","-22.892778","-46.331389","-22.892778",NA,NA,"Rodovia Fernão Dias, km 426.",NA,NA,"fruto, Nativo em pasto natural. Herbáceo, ereto.","s.n.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:30:29-03","UNICAMP","UEC","82469","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","05",NA,"Souza, VC; Sakuragui, CM; Scaramuzza, CAMR; Fina, BG; Rolim, GS; Shimabukuro, MT","1993","02","15","Brazil","São Paulo","Itararé","-47.925472","-30.466667","-47.925472","-30.466667","UEC030842","UEC030842","Fazenda Santa Maria do Espinho. Córrego do Peão.",NA,NA,"Erva, flores amarelas.","2507",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 16:30:29-03","UNICAMP","UEC","89473","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","09",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1994","02","08","Brazil","São Paulo","Piracicaba","-47.653194","-22.660833","-47.653194","-22.660833","UEC051566","UEC051566","Godinho.",NA,NA,"Arbusto. 2,5m alt.; flores róseas.; Área perturbada.","1972",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-02-18 09:34:17-03","UNICAMP","UEC","98140","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Torezan, JMD; Rodrigues, RR; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","1997","12","11","Brazil","São Paulo","Bom Sucesso de Itararé","-49.160833","-24.274444","-49.160833","-24.274444",NA,NA,"Descida da Serra, 10 km de Bom Sucesso.",NA,NA,"flor, Erva prostrada, flores róseas, frutos imaturos verdes.","537",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-08-20 10:13:18-03","UNICAMP","UEC","99866","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Pereira, BAS","1992",NA,NA,"Mecenas, VV; Leite, FQ","1992","05","22","Brazil","Distrito Federal","Brasília","-48.166667","-15.5","-48.166667","-15.5",NA,NA,"Cafuringa, Área de Proteção Ambiental (APA) de Cafu",NA,NA,"flor, Parcela II. Subarbusto de 1m de altura, localizado perto desta parcela.. Material fértil.","24",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-08-20 10:13:17-03","UNICAMP","UEC","51761","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"?","1985","05","07","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Estação Florestal Cabeça de Veado, ca. 2",NA,NA,"flor, Arbusto crescendo em meio ao capim gordura, inflorescência longa, flores pequenas lilases.","408",NA,NA,NA,"Magnoliopsida",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"207","2020-11-11 16:41:54-03","UNICAMP","UEC","8198","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980","04",NA,"Ratter, JA; Fonseca, SG; Gates, B","1976","03","25","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"FERCAL, ca. 4 km N of the Chapada da Con",NA,NA,"fruto, Shrub, 2m tall. Petals purple turning blue with age.","s.n.",NA,NA,NA,"Magnoliopsida",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"208","2019-08-20 10:13:17-03","UNICAMP","UEC","65526","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1995","08",NA,"Hatschbach, G; Hatschbach, M; Barbo, E","1993","06","13","Brazil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Rodovia para Nova Roma, Pedra Ruim.",NA,NA,"fruto, Sublenhosa, 2m, pouco a nada ramificada, flor alvescente. Mata degradada.","59484",NA,NA,NA,"Magnoliopsida",NA,"44724","auto",NA,NA,NA,NA,NA,NA
"209","2019-08-20 10:13:17-03","UNICAMP","UEC","8201","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Semir, J; Shepherd, GJ; Salgado, PR; Andrade, JB","1978","04","19","Brazil","Goiás","Itumbiara","-49.2153015136719","-18.4192008972168",NA,NA,NA,NA,"km 25 da Rodovia Itumbiara / R. Verde.",NA,NA,"fruto, Subarbusto ereto.","7403",NA,NA,NA,"Magnoliopsida",NA,"77216","auto",NA,NA,NA,NA,NA,NA
"210","2020-11-11 16:41:54-03","UNICAMP","UEC","8199","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980","04",NA,"Martins, FR","1975","03","22","Brazil","Minas Gerais","Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"Furnas, Fazenda Salto.",NA,NA,"fruto, Erva 0,50m, em local aberto (área de pastagem), próximo a mata secundária. Caule velutino-glutinoso. Flores jovens lilases, tornando-se roxas quando velhas.","4",NA,NA,NA,"Magnoliopsida",NA,"22010","auto",NA,NA,NA,NA,NA,NA
"211","2019-08-20 10:13:18-03","UNICAMP","UEC","83379","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","G, TSM",NA,NA,NA,"Coelho, FR; G, TSM","1983","04","27","Brazil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Margem da Rep. Pampulha.",NA,NA,"fruto, Terrestre. Herbáceo.","201",NA,NA,NA,"Magnoliopsida",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"212","2021-03-01 16:30:29-03","UNICAMP","UEC","124702","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","2002","11",NA,"Meireles, LD; Mansanares, ME; Dutilh, JHA; Belinello, R","2002","04","08","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"UEC038693","UEC038693","Monte Verde",NA,NA,"Arbusto, até 1m, flores com corola azulada e cálice arroxeado","973",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"213","2020-11-11 16:41:54-03","UNICAMP","UEC","8206","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1979",NA,NA,"Leitão Filho, HF; Kinoshita, LS; Shepherd, GJ","1976","03","15","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Nativo em cerrado a 12 km da Vila Monte",NA,NA,"flor, Herbáceo, ereto, até 1,30m, flores vermelhas.","1859",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"214","2020-11-11 16:41:54-03","UNICAMP","UEC","29839","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1979",NA,NA,"Leitão Filho, HF; Kinoshita, LS; Shepherd, GJ","1976","03","15","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"UEC149581","UEC149581","Nativo em cerrado a 12 km da Vila Monte",NA,NA,"flor, Herbáceo, ereto, até 1,30m, flores vermelhas.","1859",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"215","2019-08-20 10:13:18-03","UNICAMP","UEC","90153","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1995","08",NA,"Souza, SB","1994","02","28","Brazil","Minas Gerais","Monte Belo","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"Mata da Olaria#?# - Fazenda Lagoa. Na estr",NA,NA,"flor, Herbácea com flores rosa e azul. Saúvas comem.","1055",NA,NA,NA,"Magnoliopsida",NA,"16667","auto",NA,NA,NA,NA,NA,NA
"216","2019-08-20 10:13:18-03","UNICAMP","UEC","90147","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1995","08",NA,"Souza, SB","1994","02","28","Brazil","Minas Gerais","Monte Belo","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"Mata da Olaria#?# - Fazenda Lagoa. Na estr",NA,NA,"flor, Herbácea com flores rosa e azul. Saúvas comem.","1055",NA,NA,NA,"Magnoliopsida",NA,"16667","auto",NA,NA,NA,NA,NA,NA
"217","2020-11-11 16:41:54-03","UNICAMP","UEC","8200","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980",NA,NA,"Mattos, AF","1966","02",NA,"Brazil","Minas Gerais","São Lourenço","-45.0544013977051","-22.1163997650146",NA,NA,NA,NA,"Estrada São Lourenço - Carmo de Minas.",NA,NA,"fruto, Arbusto de flores roxas, ca. 3 metros, margem da estrada.","446",NA,NA,NA,"Magnoliopsida",NA,"7500","auto",NA,NA,NA,NA,NA,NA
"218","2020-11-11 16:41:54-03","UNICAMP","UEC","35512","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980",NA,NA,"Vidal, WN","1965","01","27","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"ESA, estrada de ferro.",NA,NA,"flor, Flores violáceas, erva lenhosa ao sol, 1,5m de altura. Ruderal. Raro.","261",NA,NA,NA,"Magnoliopsida",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"219","2020-11-11 16:41:54-03","UNICAMP","UEC","26649","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980",NA,NA,"Vidal, WN","1965","01","27","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"ESA, estrada de ferro.",NA,NA,"flor, Flores violáceas, erva lenhosa ao sol, 1,5m de altura. Ruderal. Raro.","261",NA,NA,NA,"Magnoliopsida",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"220","2019-08-20 10:13:17-03","UNICAMP","UEC","35519","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1984","07",NA,"?","1935","01","30","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"ESAV",NA,NA,"flor","s.n.",NA,NA,NA,"Magnoliopsida",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"221","2020-11-11 16:41:54-03","UNICAMP","UEC","8204","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980",NA,NA,"Kuhlmann, JG","1935","01","30","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Escola S.A.V.",NA,NA,"flor","s.n.",NA,NA,NA,"Magnoliopsida",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"222","2019-08-20 10:13:17-03","UNICAMP","UEC","65525","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1995","07",NA,"Ribas, OS; Cordeiro, J","1990","03","15","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Rodovia BR-116, Posto Tio Doca.",NA,NA,"flor, Arbusto simples, a pouco ramificado, até 2m, flores lilás, capoeira.","293",NA,NA,NA,"Magnoliopsida",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"223","2019-08-20 10:13:17-03","UNICAMP","UEC","65489","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1995","08",NA,"Ribas, OS; Silva, JM","1993","05","25","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Rodovia BR-277, Rio Capivara.",NA,NA,"fruto, Ereta, 1,50m, frutos amarronzados. Margens da rodovia (zona de campo).","516",NA,NA,NA,"Magnoliopsida",NA,"35166","auto",NA,NA,NA,NA,NA,NA
