"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"49","2021-03-02 16:28:59-03","CPAN-UFMS","COR","4069","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","R. R. Silva","Bortolotto, I.M.; Rodrigues, R.","36","1995","09","26",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.608889","-19.194444",NA,"Com Flor: amarela Habito: Erva",NA,NA,"910","910","2003","08","57º36'32''W","19º11'40''S",NA,NA,NA,"05",NA,NA,NA,NA
"50","2021-03-02 16:28:59-03","CPAN-UFMS","COR","4084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","I.M.Bortolotto","Damasceno Jr., G.A.; Parra, M.A.; Baracat, L.C.; Rodriguez, D.P.","950","1995","10","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Urucum Campo de Altitude 900-910m.","-57.6533012390137","-19.0091991424561",NA,"Com flor de cor amarela. Habito: Erva",NA,NA,"910","910","2003","03",NA,NA,"295160","auto",NA,"13",NA,NA,NA,NA
"51","2020-11-26 18:08:27-03","CPAN-UFMS","COR","14821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Silva,R.R.","Silva,R.R.& Silva,R.","518","2003","10","31",NA,"Brasil","Mato Grosso do Sul","Corumbá","Topo da serra Santa Cruz, Planalto Residual do Urucum. Campo Cerrado. Área da torre da Telems.; Solo minério de ferro;.","-57.6533012390137","-19.0091991424561",NA,"Com Flor: Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043994","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Kirkbride MCG",NA,"1982","09","29","Southern America","Brazil",NA,NA,"Brasil, Distrito Federal. Area do CPAC perto da Sobradinho. Area depois de 40 dias de ter pego fogo. Cerrado s.s.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043994 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043994","NL-WAG1043994",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:14:36-03","NBC","NL-BOTANY","L.2026402","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Sellow F",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026402 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026402","NL-L2026402",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 09:14:36-03","NBC","NL-BOTANY","L.2026403","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Fiebrig K",NA,"1908","01","01","Southern America","Paraguay",NA,NA,"trockne Loma, roter Boden wonig Groes. N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026403 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026403","NL-L2026403",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 09:14:36-03","NBC","NL-BOTANY","L.2026404","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hatschbach GG",NA,"1963","10","04","Southern America","Brazil",NA,NA,"Est. parana. Mun, Ponta Grossa. Parque Vila Velha.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026404","NL-L2026404",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:14:36-03","NBC","NL-BOTANY","U.1331560","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Kirkbride MCG",NA,"1983","09","14","Southern America","Brazil",NA,NA,"Brasil. Distrito Federal. Lago Norte, perto do Centro de Saude. Area mexida.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1331560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1331560","NL-U1331560",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 09:14:36-03","NBC","NL-BOTANY","U.1331561","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hatschbach GG",NA,"1963","10","04","Southern America","Brazil",NA,NA,"Est. parana. Mun, Ponta Grossa. Parque Vila Velha.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1331561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1331561","NL-U1331561",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:14:36-03","NBC","NL-BOTANY","U.1331562","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Lindeman JC; Haas JH de",NA,"1966","10","15","Southern America","Brazil",NA,NA,"Hab. Est. Parana. Bank of Rio 5 Reis 5 km S. of Jaguariaiva.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1331562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1331562","NL-U1331562",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043985","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hatschbach GG",NA,"1969","10","07","Southern America","Brazil",NA,NA,"Rio Guavirova (mun. Ponta Grossa) Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043985","NL-WAG1043985",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043986","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hatschbach GG; Koczicki C",NA,"1973","11","18","Southern America","Brazil",NA,NA,"Campo Alegre, arrededores, Minas Gerais.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043986 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043986","NL-WAG1043986",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043987","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Irwin HS; Soderstrom TR",NA,"1964","10","30","Southern America","Brazil",NA,NA,"Planalto do Brasil. Burned-over Cerrado, ca. 60km S. of Caiaponia on road to Jatai.","-51.783333","-17.2",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043987 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043987","NL-WAG1043987",NA,NA,NA,NA,"-51.783333","-17.2",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043988","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"1965","10","09","Southern America","Brazil",NA,NA,"Planalto do Brasil. Distrito Federal. Confluence of Rio Torto with Lagoa Paranoa, Brasilia, D.F.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043988","NL-WAG1043988",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043989","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Irwin HS; Soderstrom TR",NA,"1964","10","30","Southern America","Brazil",NA,NA,"Planalto do Brasil. Burned-over Cerrado, ca. 60km S. of Caiaponia on road to Jatai.","-51.783333","-17.2",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043989 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043989","NL-WAG1043989",NA,NA,NA,NA,"-51.783333","-17.2",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043990","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hatschbach GG",NA,"1951","11","11","Southern America","Brazil",NA,NA,"Rio Tibagi (mun. Ponta Grossa) Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043990 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043990","NL-WAG1043990",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043991","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"1965","09","23","Southern America","Brazil",NA,NA,"Planalto do Brasil. Distrito Federal. 10 km S. of Brasilia, on road to Belo Horizonte.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043991 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043991","NL-WAG1043991",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043992","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"1965","09","23","Southern America","Brazil",NA,NA,"Planalto do Brasil. Distrito Federal. 10 km S. of Brasilia, on road to Belo Horizonte.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043992 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043992","NL-WAG1043992",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043993","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"1965","10","09","Southern America","Brazil",NA,NA,"Planalto do Brasil. Distrito Federal. Confluence of Rio Torto with Lagoa Paranoa, Brasilia, D.F.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043993","NL-WAG1043993",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043995","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hatschbach GG",NA,"1974","11","12","Southern America","Brazil",NA,NA,"Rio dos Bugres (mun. Senges) Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043995 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043995","NL-WAG1043995",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:14:36-03","NBC","NL-BOTANY","WAG.1043996","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hatschbach GG",NA,"1974","11","12","Southern America","Brazil",NA,NA,"Rio dos Bugres (mun. Senges) Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1043996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1043996","NL-WAG1043996",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2021-01-14 15:30:25-03","MN","R","137956","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","t' Mannetje, L.","Anderson, W.R.","8928","1973","04","14",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"880","880","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:30:25-03","MN","R","198801","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vanni, R.","s.col.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","12",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA
"72","2021-01-14 15:30:25-03","MN","R","198802","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vanni, R.","s.col.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","12",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA
"73","2021-01-14 15:30:25-03","MN","R","23258","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Malme, G.O.A.","2408","1902","09","28",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Plantae Itineris Regnelliani Iidi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:30:25-03","MN","R","64895","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Lessa, E.","s.col.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968","05",NA,NA,NA,NA,NA,"13",NA,NA,NA,NA
"75","2021-01-14 15:30:25-03","MN","R","64952","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Kuhlmann, J.G.","355","1914","09",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Commissão de Linhas Telegraphicas e Estrategicas do Matto Grosso ao Amazonas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:30:25-03","MN","R","67379","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Lessa, E.","Dusén, P.K.H.","s.n.","1903","11","14",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968","05",NA,NA,NA,NA,NA,"13",NA,NA,NA,NA
"77","2021-01-14 15:30:25-03","MN","R","8531","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Glaziou, A.F.M.","20920","1888","12","22",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008531","R000008531_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:30:25-03","MN","R","67371","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Lessa, E.","Souza, V.R.","s.n.","1930","09",NA,NA,"Brasil","Minas Gerais","Paraopeba",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"1968","05",NA,NA,"26090","auto",NA,"13",NA,NA,NA,NA
"79","2021-01-14 15:30:25-03","MN","R","131452","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Lessa, E.","Santos, E.A.A.; Sacco, J.C.","2102","1964","11","17",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"1968","05",NA,NA,"46557","auto",NA,"13",NA,NA,NA,NA
"80","2021-01-14 15:30:25-03","MN","R","64917","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Lessa, E.","Löfgren, J.A.C.","s.n.","1907","04",NA,NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,"Ispectoria de Obras Contra As Seccas.",NA,NA,NA,NA,"1968","05",NA,NA,"39297","auto",NA,"13",NA,NA,NA,NA
"81","2020-10-29 20:58:31-03","UFPI","TEPB","4007","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.",NA,"G. Hatschbach","45475","1982","09","22",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flor amarela, nervuras vermelhas Ambiente: campo limpo <ll>dwc_commonname:</ll> pau-pombo",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"82","2019-02-22 11:47:01-03","IPA","IPA","27228","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Pinto, P.","42267","1974","04",NA,"Southern America","Brasil","Bahia","Conceição do Jacuípe",NA,"-38.7667007446289","-12.3166999816895",NA,"Espécie ereta de folíolos longos e muito estreitos, internódios muito longos","IPA0027228",NA,NA,NA,NA,NA,NA,NA,"24133","auto",NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:29:38-03","IAP","PACA-AGP","56872","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. Mattos","M. Frank",NA,"1955","02",NA,NA,"Brasil","PR","Palmeiras",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA056872",NA,NA,NA,"1986",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"84","2019-11-21 14:37:13-03","UFJF","CESJ","28024","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","A.S.Lima","A.S.Lima","CESJ28024","1943","11","12","América do Sul","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Herbaceo, campo. Folhas no herbário.","CESJ028024",NA,NA,NA,"1943","11",NA,NA,"22843","auto",NA,"12",NA,NA,NA,NA
"85","2019-11-21 14:37:13-03","UFJF","CESJ","28184","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"A.Melo","CESJ28184","1980","06","02","América do Sul","Brasil","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939",NA,"Em frutificação. 2 folhas no herbário.","CESJ028184",NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:44:50-03","UFMS","CGMS","20341","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","F.J.M. Caporal","A. Guglieri; F.J.M. Caporal","1344","2007","06","12",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.","-54.8422222","-20.755",NA,"Papilionoideae. Flor amarela-creme.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes","CGMS1049741",NA,NA,NA,"2010","01","-54,8422222","-20,755",NA,NA,NA,"20",NA,NA,NA,NA
"87","2021-04-07 11:44:50-03","UFMS","CGMS","39506","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"A. Pott; V.J. Pott; L.C.P. Lima","15245","2008","09","28",NA,"Brasil","Mato Grosso do Sul","Rio Brilhante","Prudêncio Thomaz, rodovia BR-163.","-54.3833333","-21.405",NA,"Papilionoideae. Flor amarela. Fruto não observado. Habitat: Remanescente pertubado de campo. Solo argiloso compacto. Relevo quase plano. Habito: Erva ereta com xilopódio. Esparsa.","CGMS1068885",NA,"454","454",NA,NA,"-54,3833333","-21,405",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:44:50-03","UFMS","CGMS","44472","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","J.F.M. Valls","J.F.M. Valls; R.C. Oliveira; W.O.O. Edward","15491","2010","10","17",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Rodovia MS 162 entre Sidrolândia e Maracajú.","-55.0677778","-21.3277778",NA,"Papilionoideae. Flor amarela. Fruto ausente. Ocasional. Habitat: Área suavemente ondulada com agricultura e pastagens cultivadas. Solo areno-argiloso vermelho. Habito: Erva cespitosa.","CGMS1074437",NA,"488","488",NA,NA,"-55,0677778","-21,3277778",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:44:50-03","UFMS","CGMS","57218","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","L.C.Costa","V.J. Pott; A. Pott","7117","2004","10","27",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","0,5 Km N de Sanga Puitã, rodovia MS-463, Km 99, próx 12 Km de Ponta Porã.","-55.6113889","-22.62",NA,"Papilionoideae. Flor amarela. Habitat: Campo natural herbáceo-arbustivo, perturbado, pós-fogo. Solo arenoso. Relevo quase-plano. Ocasional. Habito: Erva ereta com xilopódio.","CGMS1087139",NA,"630","630",NA,NA,"-55,6113889","-22,62",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:44:50-03","UFMS","CGMS","60761","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"A. Pott; V.J. Pott","14448","2007","08","05",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro São Domingos, Serra do Urucum.","-57.6533012390137","-19.0091991424561",NA,"Papilionoideae. Flor amarela. Habitat: Campo e campo cerrado. Solo litólico de minério de ferro. Relevo topo de serra. Habito: Erva com xilopódio avantajado. Esparsa.","CGMS1093765",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"91","2021-04-07 11:44:50-03","UFMS","CGMS","69303","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","A. Pott; V.J. Pott","A. Pott; V.J. Pott; L.C.P. Lima","15139","2008","09","25",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","Fazenda São Pedro, 8 Km do entroncamento (Copo Sujo) da Rodovia MS-270, próximo à cascalheira na Rodovia MS-164 para Fazenda Itamarati.","-55.7256011962891","-22.5361003875732",NA,"Papilionoideae. Habitat: Remanescente perturbado de campo cerrado com Aristida. Solo argiloso compactado. Relevo encosta de ondulado. Habito: Erva ereta, com xilopódio. Esparsa.","CGMS1102261",NA,NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:44:50-03","UFMS","CGMS","20610","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","F.J.M. Caporal","A. Guglieri; F.J.M. Caporal; F. de M. Alves","1362","2007","07","19",NA,"Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.","-54.9613990783691","-20.9319000244141",NA,"Papilionoideae.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coo","CGMS1050007",NA,NA,NA,"2010","01",NA,NA,"73119","auto",NA,"20",NA,NA,NA,NA
"93","2019-08-20 10:15:10-03","UNICAMP","UEC","8990","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Andrade, JB","Shepherd, GJ; Monteiro, R; Andrade, JB","4153","1976","12","16",NA,"Brazil","Mato Grosso do Sul","Campo Grande","Estrada Campo Grande - Pres. Epitácio, k","-42.616667","-4.872222",NA,"flor, Herbáceo até 20 cm, flores amarelas.",NA,NA,NA,NA,"1977","08","-42.616667","-4.872222",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-20 10:15:10-03","UNICAMP","UEC","101023","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Lucena, MAC","Lucena, MAC","18","1998","06","08",NA,"Brazil","São Paulo","Nova Odessa","Estação Experimental Central do IZ","-47.3","-22.7",NA,"flor, Flores amarelas-claras; herbácea",NA,NA,NA,NA,NA,NA,"-47.3","-22.7",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:15:10-03","UNICAMP","UEC","31656","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Siniscalchi, CM","Garcia, WBG","14023",NA,NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá","-55.320619","-23.118472",NA,"flor","UEC063289",NA,NA,NA,"2011","04","-55.320619","-23.118472",NA,NA,NA,NA,NA,NA,NA,NA
