"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"46","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015622","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Jangoux & Ribiero","1576","1981","7","30",NA,"Brazil",NA,NA,NA,NA,"Para","rio Maicuru, proximidades da pista de pouso do Lageiro","Magnoliophyta","Myrtales",NA,"DC.","-54.5","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015639","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Gorts et al.","336","1992","11","20",NA,"Guyana",NA,NA,"Shrub to 4m tall; veins yellowish; flowers white,",NA,NA,"Alonf Rupununi River; near Karanambo, N. Rupununi.","Magnoliophyta","Myrtales",NA,"DC.","-59.3167","4.06667",NA,"L.R. Landrum, 1997.",NA,"100","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015611","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Guillen et al.","2541","1994","11","4",NA,"Bolivia",NA,NA,"1.5 m",NA,"Santa Cruz","Velasco, a 150 km de Florida a Bella Vista, (13*42'10S, 61*31'59W)","Magnoliophyta","Myrtales",NA,"DC.","-61.5331","-13.7028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015625","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Cid Ferreira","9632","1987","11","19",NA,"Brazil",NA,NA,NA,NA,"Para","Mun. Oriximina', alto rio Erepecuru, proximo a Cachoeira Paciencia","Magnoliophyta","Myrtales",NA,"DC.","-56","-0.33325",NA,NA,"Oroximina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015633","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Jansen-Jacobs","121","1985","2","10",NA,"Guyana",NA,NA,NA,NA,NA,"Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls (3 4' N, 59 28' W)","Magnoliophyta","Myrtales",NA,"DC.","-59.4667","3.06667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015612","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Quevedo","2389","1993","10","4",NA,"Bolivia",NA,NA,"1.3 m",NA,"Santa Cruz","P. N. Noel Kempff M., La Torre (13*39'30S, 60*49'12W)","Magnoliophyta","Myrtales",NA,"DC.","-60.82","-13.6583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015630","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Jansen-Jacobs","3708","1994","2","11",NA,"Guyana",NA,NA,"Shrub, 1m. Fruits green, 1x1cm.",NA,NA,"Rupununi Dist. Shea Rock.","Magnoliophyta","Myrtales",NA,"DC.","-59.15","2.81667",NA,"L.R. Landrum, 1997.",NA,"160","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015634","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"T. W. Henkel; Chin, Williams, James","5282","1994","3","22",NA,"Guyana",NA,NA,"Thin tree to 5m; leaves senescing; fruit dark gree",NA,"Upper Takutu-Upper Essequibo","Kassakaityu River 15-20km from juncture with Essequibo River.","Magnoliophyta","Myrtales",NA,"DC.","-58.6667","1.81667",NA,"L.R. Landrum, 1997.",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015628","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"S. N. Panfil","1371","1999","11","1",NA,"Bolivia",NA,NA,"Treelet 1m tall; flowers white and very fragrant.",NA,"Santa Cruz","Huanchaca I.","Magnoliophyta","Myrtales",NA,"DC.","-60.8167","-13.9",NA,NA,"Jose Miguel de Velasco","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015638","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Clarke","3355","1993","10","3",NA,"Guyana",NA,NA,"Arching tree 4m; flowers white to cream, fragrant.",NA,"Upper Takutu-Upper Essequibo","Upper Essequibo River, 1-4km upstream from mouth of Kuyuwini River; E and W of banks.","Magnoliophyta","Myrtales",NA,"DC.","-58.3667","2.33333",NA,"L.R. Landrum, 1997.",NA,"100","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015640","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Clarke","3283","1996","11","18",NA,"Guyana",NA,NA,"Tree, 1.5m; sepals green with pink tinge; petals a",NA,"Upper Takutu-Upper Essequibo","Essequibo River, between camp (at confl. of Essequibo River and Onoro Creek) and Konashen Rapids.","Magnoliophyta","Myrtales",NA,"DC.","-58.6167","1.58333",NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015624","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Froes","23482","1948","9","15",NA,"Brazil",NA,NA,NA,NA,"Para","Romansinho, Rio Tocantins","Magnoliophyta","Myrtales",NA,"DC.","-49.166667","-1.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015635","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Clarke","1979","1996","6","4",NA,"Guyana",NA,NA,"Shrub, 2m, fruits brown.",NA,"Upper Takutu-Upper Essequibo","Maparri Creek, N side; opposite camp at base of waterfall.","Magnoliophyta","Myrtales",NA,"DC.","-59.25","3.33333",NA,"L.R. Landrum, 1997.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060195","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"C. R. Sperling et al.","6126","1982","6","12",NA,"Brazil",NA,NA,NA,NA,"Para","Serra dos Carajas, Rio Itacaiunas near ferry crossing to AMZA camp 3-Alfa","Magnoliophyta","Myrtales",NA,"DC.","-50.5","-5.883333",NA,NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015619","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Jardim & Quevedo","189","1994","11","29",NA,"Bolivia",NA,NA,"80 cm, pampa inundada",NA,"Santa Cruz","P. N. Noel Kempff M. Las Torres (13*39'20S, 60*49'08W)","Magnoliophyta","Myrtales",NA,"DC.","-60.8189","-13.6556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015631","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Henkel, et al","5172","1994","3","13",NA,"Guyana",NA,NA,"Thin riverside shrub 1.5m; fruits dark olive green",NA,"Upper Takutu-Upper Essequibo","Acarai Mts; Sipu River 0-4km from juncture with Essequibo River.","Magnoliophyta","Myrtales",NA,"DC.","-58.8333","1.41667",NA,"L.R. Landrum, 1997.",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015922","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Gorts, A. R. A. et al.","218","1992","11","16",NA,"Guyana",NA,NA,"Tree growing by creek, 6 m",NA,NA,"Near Dadanawa Ranch, Rupununi","Magnoliophyta","Myrtales",NA,"DC.","-59.5","2.83333",NA,NA,NA,"100","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015710","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Melo","2715","1999","6","2",NA,"Brazil",NA,NA,"Arbusto ca. 3m; folha membranacea concolor. Lacini",NA,"Bahia","Estrada Barra-Ibotirama. BA-161, ponte sobre o Rio Grande.","Magnoliophyta","Myrtales",NA,"DC.","-43.3694","-11.1564",NA,"M. Sobral, Sept/2003",NA,"385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015632","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Hoffman","987","1992","2","19",NA,"Guyana",NA,NA,"Tree 3m; fruit green globose, 1.5cm diam.",NA,"Upper Takutu-Upper Essequibo","Northern Rupununi savannas. Rupununi River, 3km S of Karanambo Ranch.","Magnoliophyta","Myrtales",NA,"DC.","-59.3","3.81667",NA,"L.R. Landrum, 1995.",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005113","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Wilmer Diaz; J. Rueda, L. Garcia","6777","2003","11","27",NA,"Venezuela",NA,NA,"Arbusto de 5-7m alto; flores blancas; frecuente.",NA,"Delta Amacuro","Mncpio. Casacoima. Rio Orinoco, margen derecha; aunos 3 km aguas arriba de Castillos de Guayana.","Magnoliophyta","Myrtales",NA,"DC.","-62.168857","8.378854",NA,"L. R. Landrum",NA,"10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015618","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Gomes","2264","1964","10","14",NA,"Brazil",NA,NA,NA,NA,"Mato Grosso do Sul","Tres Lagoas","Magnoliophyta","Myrtales",NA,"DC.","-51.792701","-20.787899",NA,NA,"Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015627","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Cid Ferreira","9638","1987","11","19",NA,"Brazil",NA,NA,"beira de rio",NA,"Para","Mun. Oriximina, Alto rio Erepecuru, prox. a Cachoeira Paciencia","Magnoliophyta","Myrtales",NA,"DC.","-56","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015621","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Gutierrez et al.","464","1993","11","15",NA,"Bolivia",NA,NA,"2 m, sabana inundada",NA,"Santa Cruz","P. N. Noel Kempff M., Campamento Flor de Oro (13*32'41''S, 61*01'07''W)","Magnoliophyta","Myrtales",NA,"DC.","-61.0186","-13.5447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015614","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Dubs","981","1989","5","26",NA,"Brazil",NA,NA,"sandbank of Rio Negro",NA,"Mato Grosso","Fazenda Barranco, Pantanal do Rio Negro","Magnoliophyta","Myrtales",NA,"DC.","-56.1667","-19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-04-08 13:36:22-03","ASU","ASU-PLANTS","ASU0010484","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Balee; Ribeiro","1893","1985","11","5",NA,"Brazil",NA,NA,"Small tree.",NA,"Maranhao","Altamira, Igarape Ipixuna, affluent of Rio Xingu. 5 km S of settlement, Arawte Indian Reserve.","Magnoliophyta","Myrtales",NA,"DC.","-52.516667","-4.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-04-08 11:52:59-03","ASU","ASU-PLANTS","ASU0005110","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Wilmer Diaz","5625","2001","9","28",NA,"Guyana",NA,NA,"Hairs on young growth and young peduncle typical of P. striatulum.; Arbolito de 4-6m alto, dentro del agua; comun.",NA,"Upper Takutu- Upper Essequibo","Eastern Kanuku Mountains; entre Rio Kwitaro y Cacique Mountain.","Magnoliophyta","Myrtales",NA,"DC.","-58.8213","3.19658",NA,"L. R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015616","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Thomas et al.","4269","1985","10","7",NA,"Brazil",NA,NA,"river bank",NA,"Mato Grosso","Sao Felix do Araguaia, Rio Araguaia, Lago Ingles","Magnoliophyta","Myrtales",NA,"DC.","-50.7167","-11.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015623","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Froes & Black","24610","1949","6","19",NA,"Brazil",NA,NA,NA,NA,"Pernambuco","Rio Itacaiuna, Surubim.","Magnoliophyta","Myrtales",NA,"DC.","-35.754924","-7.849948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015636","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Clarke","3561","1997","2","12",NA,"Guyana",NA,NA,"Tree, 3m; fruits brown.",NA,"Upper Takutu-Upper Essequibo","Rewa River; area near Great Falls.","Magnoliophyta","Myrtales",NA,"DC.","-58.6667","3.16667",NA,"L.R. Landrum, 2000.",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015626","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Clarke","3070","1996","11","10",NA,"Guyana",NA,NA,"Shrub, 1.5m; sepals green, petals and stamens whit",NA,"Upper Takutu-Upper Essequibo","Kamoa Mts. just below summit; 2km N of camp on Kamoa River.","Magnoliophyta","Myrtales",NA,"DC.","-58.8333","1.53333",NA,"L.R. Landrum, 1997.",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015629","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Wilmer Diaz; L. Chaco, C. T. Philbrick, A. Novelo","7260","2005","1","12",NA,"Venezuela",NA,NA,"Arbusto de 2-3m alto con ramas extendidas, flores blancas, frutos inmaduros, comun.",NA,"Bolivar","Rio Carapo, puente en via hacia El Pagon, al norte de Ciudad Piar.","Magnoliophyta","Myrtales",NA,"DC.","-63.6025","7.48861",NA,"B.K. Holst, 2005","Raul Leoni","100","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015637","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Clarke","6633","1997","9","20",NA,"Guyana",NA,NA,"Shrub, 2m; sepals green, petals and stamens white.",NA,"Upper Takutu-Upper Essequibo","Rewa River; 0.5km S of Great Falls.","Magnoliophyta","Myrtales",NA,"DC.","-58.6667","3.16667",NA,"L.R. Landrum, 2000.",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015617","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Dubs","352","1987","9","12",NA,"Brazil",NA,NA,NA,NA,"Mato Grosso","Fazenda Salina, Pantanal do Rio Negro","Magnoliophyta","Myrtales",NA,"DC.","-56.1667","-19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015620","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Quevedo et al.","2533","1993","11","22",NA,"Bolivia",NA,NA,"2 m, sabana inundada",NA,"Santa Cruz","P. N. Noel Kempff M., Campamento Flor de Oro (13*38'24''S, 60*47'45''W)","Magnoliophyta","Myrtales",NA,"DC.","-60.7958","-13.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015613","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Gutierrez et al.","994","1994","5","19",NA,"Bolivia",NA,NA,"1.6 m, isla de bosque, pampa",NA,"Santa Cruz","P. N. Noel Kempff M., La Torre (13*38'63S, 60*49'60W)","Magnoliophyta","Myrtales",NA,"DC.","-60.8167","-13.6333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-03-12 17:05:42-03","ASU","ASU-PLANTS","ASU0075039","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Thomas et al.","4269","1985","10","7",NA,"Brazil",NA,NA,"river bank",NA,"Mato Grosso","Sao Felix do Araguaia, Rio Araguaia, Lago Ingles","Magnoliophyta","Myrtales",NA,"DC.","-50.7167","-11.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:46:37-03","UFMS","CGMS","37636","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ramboanum","Psidium ramboanum",NA,"S.M. Salis; W. Avellar.","474","1991","09","07",NA,"Brasil",NA,NA,"Flor não vista. Fruto verde. Frutos com 7 a 8 quinas. Habitat: Margem de Rio ao lado de Campo Cerrado. Solo arenoso. Relevo plano. Habito: Arbóreo. Frequente. 3,00m de altura.","CGMS1067052","Mato Grosso","Margem do Rio Bento Gomes, na Fazenda Modelo da EMPA/EMBRAPA-CPAP.",NA,NA,NA,"Mattos","-56.4333333","-16.1",NA,NA,"Poconé",NA,NA,"2020",NA,NA,"-56,4333333","-16,1",NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:46:37-03","UFMS","CGMS","59152","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"C.S. Souza; C. Aoki; J.H.F. Dargas; A.C. Araújo","145","2014","10","25",NA,"Brasil",NA,NA,"Flor branca. Habitat: Cerrado. Pantanal. Formação de Paratudal. Habito: Árvore.","CGMS1089068","Mato Grosso do Sul","RPPN Neivo Pires Pantanal de Miranda.",NA,NA,NA,"Mart. ex DC.","-57.0908333","-19.6136111",NA,NA,"Miranda","300","300","2020",NA,NA,"-57,0908333","-19,6136111",NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:46:37-03","UFMS","CGMS","33181","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"T.L.B.M. Borine; W.S. Covre; T.L.B.M. Borine; S.W. Machado; K.J.C. Dias; G.A. Damasceno-Junior","3","2011","06","27",NA,"Brasil",NA,NA,"Flor branca. Fruto verde. Casca lisa, tronco tortuoso. Habitat: Mata ciliar do Rio Miranda. Solo argiloso com matéria orgânica. Habito: Árvore.","CGMS1062573","Mato Grosso do Sul","Proximidades da Base de Estudos do Pantanal - UFMS.",NA,NA,NA,"Mart. ex DC.","-57.0166667","-19.45",NA,NA,"Corumbá",NA,NA,"2020",NA,NA,"-57,0166667","-19,45",NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:46:37-03","UFMS","CGMS","30581","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.T. Oliveira; C.O. Dourado; T.S. Yule; R.H. Silva","40","2010","11","27",NA,"Brasil",NA,NA,"Fruto verde. Habitat: Mata ciliar do Rio Paraguai, próximo à Baía Gaíva. Solo com afloramento rochoso. Habito: Árvore.","CGMS1059992","Mato Grosso do Sul","Rio Paraguai.",NA,NA,NA,"Mart. ex DC.","-57.65","-17.7327778",NA,NA,"Corumbá",NA,NA,"2020",NA,NA,"-57,65","-17,7327778",NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:46:37-03","UFMS","CGMS","3916","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"U.M. Resende; J.M.","520","1991","08","03",NA,"Brasil",NA,NA,"Flor branca. Obs: número 25. Habitat: Solo periodicamente alagado. Habito: Arbusto.","CGMS1018409","Mato Grosso do Sul","Ninhal, alto do rio Negro.",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,"D. Villaroel","Mato Grosso do Sul",NA,NA,"2013","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:46:37-03","UFMS","CGMS","25278","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"R.S. de Arruda","160","2000","02",NA,NA,"Brasil",NA,NA,"21K 0492480 UTM 7847366","CGMS1054697","Mato Grosso do Sul","Capão 42. Fazenda Santa Clara.",NA,NA,NA,"Mart. ex DC.","-57.0722223","-19.4683334",NA,NA,"Miranda",NA,NA,"2020",NA,NA,"-57,0722223","-19,4683334",NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:46:37-03","UFMS","CGMS","10468","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"J.N. Nascimento",NA,"1999","07","07",NA,"Brasil",NA,NA,"Flor branca. Fruto o ano todo. Habitat: Pantanal (Brejo). Habito: Arbusto.","CGMS1039761","Mato Grosso do Sul","Baía do Neblon-Rio Aquidauana.",NA,NA,NA,"Mart. ex DC.","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"2020",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"89","2021-04-07 11:46:37-03","UFMS","CGMS","10207","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Nicácio",NA,"1999","09","21",NA,"Brasil",NA,NA,"Flor branca. Habitat: Brejo. Habito: Arbusto.","CGMS1039496","Mato Grosso do Sul","Lagoa dos Padres - AUA-MS.",NA,NA,NA,"Mart. ex DC.","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"2020",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"90","2021-04-07 11:46:37-03","UFMS","CGMS","10193","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Nicácio; Uchôa",NA,"1999","09","21",NA,"Brasil",NA,NA,"Flor branca. Habitat: Brejo. Habito: Arbusto.","CGMS1039482","Mato Grosso do Sul","Lagoa dos Padres - AUA-MS.",NA,NA,NA,"Mart. ex DC.","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"2020",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"91","2021-04-07 11:46:37-03","UFMS","CGMS","10208","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Nicácio",NA,"1999","09","21",NA,"Brasil",NA,NA,"Flor branca. Habitat: Brejo. Habito: Arbusto.","CGMS1039497","Mato Grosso do Sul","Lagoa dos Padres - AUA-MS.",NA,NA,NA,"Mart. ex DC.","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"2020",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"92","2021-04-07 11:46:37-03","UFMS","CGMS","10195","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"J. Nicácio do Nascimento",NA,"1999","09","21",NA,"Brasil",NA,NA,"Flor branca. Habitat: Brejo. Habito: Arbusto.","CGMS1039484","Mato Grosso do Sul","Lagoa dos Padres - AUA-MS.",NA,NA,NA,"Mart. ex DC.","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"2020",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"93","2021-04-07 11:46:37-03","UFMS","CGMS","10209","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Nicácio",NA,"1999","09","21",NA,"Brasil",NA,NA,"Flor branca. Habitat: Brejo. Habito: Arbusto.","CGMS1039498","Mato Grosso do Sul","Lagoa dos Padres - AUA-MS.",NA,NA,NA,"Mart. ex DC.","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"2020",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"94","2021-04-07 11:46:37-03","UFMS","CGMS","5331","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.A. Maciel; M.A. Ciamp, et al.",NA,"1996","11","02",NA,"Brasil",NA,NA,"Flor branca. Flor solitárias polinizadas por mamangavas. Habitat: Terrestre. Habito: Arbusto.","CGMS1015673","Mato Grosso do Sul","Base de Estudos do Pantanal da UFMS.",NA,NA,NA,"Mart. ex DC.","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá",NA,NA,"2020",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
