"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"143","2019-10-09 11:08:32-03","UFBA","ALCB","53917","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","2001","05","20","Southern America","Brasil",NA,NA,"5,0m. Folílos cartáceos, discolores, face abaxial pubescente.","ALCB065846","Dicotyledon",NA,NA,"8902","Chapada Diamantina, Assentamento Piratini, sede",NA,"(Benth.) J.D.Mitch.","Guedes, ML","Bahia","Bonito","-41.313889","-12.131944",NA,NA,"-41.313889","-12.131944",NA,NA,NA,"2001","09",NA,NA,NA,NA
"144","2019-10-09 11:08:32-03","UFBA","ALCB","67383","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Guedes, ML; Cruz, FG; Martins, DV; Gomes, DF; et al.","2004","09","17","Southern America","Brasil",NA,NA,"de ca. 5m. Folhas com folíolos cartáceos, discolores, ráque vinácea. Inflorescência com botões esverdeados, flores amarelo-esverdeado. Freqüente.","ALCB065844","Dicotyledon",NA,NA,"11268","Chapada Diamantina",NA,"(Benth.) J.D.Mitch.","Guedes, ML","Bahia","Piatã","-41.880833","-13.063611",NA,NA,"-41.880833","-13.063611",NA,NA,NA,"2005","01",NA,NA,NA,NA
"145","2019-10-09 11:08:32-03","UFBA","ALCB","74368","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Santos, JS; Sousa, DC de; Nogueira, T; Guedes, ML; Valadão, RM; Carvalho, G","2006","08","03","Southern America","Brasil",NA,NA,"de ca 10m. Folhas com folíolos cartáceos, discolores. Material estéril.","ALCB065845","Dicotyledon",NA,NA,"191","Piemonte da Diamantina, Trilha para a grota de Dona Antônia. Ponto 200",NA,"(Benth.) J.D.Mitch.","Guedes, ML","Bahia","Miguel Calmon","-40.516667","-11.333333",NA,NA,"-40.516667","-11.333333",NA,NA,NA,"2006","11",NA,NA,NA,NA
"146","2019-10-09 11:08:32-03","UFBA","ALCB","80836","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Guedes, ML; Valadão, RM; Gomes, FS; Alunos de Botânica III","2007","10","13","Southern America","Brasil",NA,NA,"de 6 m de altura. Folhas coriáceas, discolores. Inflorescência com botões esverdeados.","ALCB065856","Dicotyledon",NA,NA,"13907","Chapada Diamantina, Caminho para a Cachoeira do Buração",NA,"(Benth.) J.D.Mitch.","Guedes, ML","Bahia","Ibicoara","-41.234167","-13.397778","1055","1055","-41.234167","-13.397778",NA,NA,NA,"2007","10",NA,NA,NA,NA
"147","2019-10-09 11:08:32-03","UFBA","ALCB","86155","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Roque, N; Alunos de Botânica III","2008","10","25","Southern America","Brasil",NA,NA,"ca. 2,5m alt. Folhas discolores. Flores verdes, frutos imaturos verdes.","ALCB065836","Dicotyledon",NA,NA,"1863","Chapada Diamantina, Parque Municipal de Mucugê, trilha para o Tiburtino",NA,"(Benth.) J.D.Mitch.","Roque, N","Bahia","Mucugê","-41.345278","-13.001389","915","915","-41.345278","-13.001389",NA,NA,NA,"2008","11",NA,NA,NA,NA
"148","2019-10-09 11:08:32-03","UFBA","ALCB","86155","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Roque, N; Alunos de Botânica III","2008","10","25","Southern America","Brasil",NA,NA,"Ca. 2,5 m alt; folhas discolores. Flores verdes, frutos imaturos verdes.",NA,"Dicotyledon",NA,NA,"1863","Chapada Diamantina, Parque Municipal de Mucugê, Trilha para o Tiburtino",NA,"(Benth.) J.D.Mitch.","Roque, N","Bahia","Mucugê","-41.345278","-13.001389",NA,NA,"-41.345278","-13.001389",NA,NA,NA,"2008","11",NA,NA,NA,NA
"149","2019-10-09 11:08:31-03","UFBA","ALCB","129564","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lopes, JC; Zuntini, AR; Francoso, EA","2011","05","08","Southern America","Brasil",NA,NA,"15 m de altura. Botões florais verdes.; Capão de mata","ALCB047161","Dicotyledon",NA,NA,"332","Fazenda Conjuto União de propriedade do Sr. Jair Baptista. Estrada para Capuíta e Guaratinga, entrada pela BA101 no km 765, cerca de 30 km.","ALCB047161","(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Guaratinga","-39.7375","-16.721111","210","210","-39.7375","-16.721111",NA,NA,NA,"2017",NA,NA,NA,NA,NA
"150","2019-10-09 11:08:32-03","UFBA","ALCB","97457","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Roque, N; Alves, M; Moura, L; Alunos de Botânica III","2010","10","23","Southern America","Brasil",NA,NA,"Ca. 4m alt; folhas levemente discolores, flores cremes.",NA,"Dicotyledon",NA,NA,"2969","Chapada Diamantina, Trilha para a Cachoeira do Cardoso",NA,"(Benth.) J.D.Mitch.","Moura, L","Bahia","Mucugê","-41","-13",NA,NA,"-41","-13",NA,NA,NA,"2010","12",NA,NA,NA,NA
"151","2019-10-09 11:08:32-03","UFBA","ALCB","97650","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hurbath, F","2010","10","11","Southern America","Brasil",NA,NA,"ca de 5m de alt.; folhas discolores; botões verdes.","ALCB065837","Dicotyledon",NA,NA,"67","Chapada Diamantina, Ponte sobre o Rio Cumbuca, vegetação às margens do Rio Cumbuca",NA,"(Benth.) J.D.Mitch.","Hurbath, F","Bahia","Mucugê","-41.35","-12.990556","890","890","-41.35","-12.990556",NA,NA,NA,"2011","03",NA,NA,NA,NA
"152","2019-10-09 11:08:31-03","UFBA","ALCB","041135","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Nic Lughadha, E; Nic Lughadha, E; Gasson, P; Harley, RM","1997","03","04","Southern America","Brasil",NA,NA,"5,0 m. Folhas verdes, face abaxial com nervuras castanhas. Fruto verde. Ocasional.","ALCB065850","Dicotyledon",NA,NA,"PCD6012","Piemonte da Diamantina, Ventura, beira do rio, um pouco acima do povoado",NA,"(Benth.) J.D.Mitch.","Harley, RM","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"98143","auto",NA,"1997","03",NA,NA,NA,NA
"153","2020-06-09 13:34:06-03","UFBA","ALCB","21080","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Guedes, ML","1987","10","10","Southern America","Brasil",NA,NA,"Arvoreta com 3m de altura.&nf;Folhas discolores semi suculentas.&nf;Flores pequenas esverdeadas.&nf;Frutos imaturos verdes.; 1km ao norte da cidade.","ALCB065805","Dicotyledon",NA,NA,"s/n","Chapada Diamantina",NA,"(Benth.) J.D.Mitch.","Santini, DA","Bahia","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"52493","auto",NA,"1991","06",NA,NA,NA,NA
"154","2019-10-09 11:08:32-03","UFBA","ALCB","97457","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Roque, N; Alves, M; Moura, L; Alunos de Botânica III","2010","10","23","Southern America","Brasil",NA,NA,"ca. 4m altura. Folhas levemente discolores. Flores cremes.","ALCB065826","Dicotyledon",NA,NA,"2969","Chapada Diamantina, Trilha para Cachoeira do Cardoso",NA,"(Benth.) J.D.Mitch.","Moura, L","Bahia","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"52493","auto",NA,"2010","12",NA,NA,NA,NA
"155","2019-10-09 11:08:31-03","UFBA","ALCB","126567","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mól, DFF","2009","02","11","Southern America","Brasil",NA,NA,"ca. 15-20 m. Flor amarela, 10 estames, 5 pétalas, botões amarelos. Algumas com frutos verdes meio ovalado em caixos.","ALCB038658","Dicotyledon",NA,NA,"27","Mata do Jiqui.",NA,"(Benth.) J.D.Mitch.",NA,"Rio Grande do Norte","Parnamirim","-35.2627983093262","-5.91555976867676",NA,NA,NA,NA,"17237","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061736","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Prance GT","1971","04","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061736",NA,"Sapindales",NA,NA,"Brazilian Amazonia, Estado do Acre. Cruzeiro do Sul, Rio Jurua & Rio Moa. Rio Moa, between Igarapes Pentecost & Ipiranga.","NL-U1061736","Engl.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"157","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061753","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Ramos J; Sousa R","1967","10","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061753",NA,"Sapindales",NA,NA,"Mato Grosso, near the base camp of the expidition (c. 270 km N of Xavantina).","NL-U1061753","Engl.",NA,NA,NA,"-51.866667","-12.9",NA,NA,"-51.866667","-12.9",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"158","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061754","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Regnell AF",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061754",NA,"Sapindales",NA,NA,"Prov. Sao Paulo.","NL-U1061754","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"159","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061755","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Fróes RL","1950","09","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061755",NA,"Sapindales",NA,NA,"Amazonia, Estado do Amazonas. Rio Capitari, Municipio de Codajas.","NL-U1061755","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"160","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061756","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Irwin HS; Souza R; Reis dos Santos R","1965","09","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061756 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061756",NA,"Sapindales",NA,NA,"Planalto do Brasil, Distrito Federal. ca. 20 km S of Brasilia, on road to Belo Horizonte.","NL-U1061756","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"161","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061757","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Prance GT; Coelho DF; Ramos JT; Farias LG","1968","10","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061757",NA,"Sapindales",NA,NA,"Brazilian Amazonia, State of Acre. Municipality of Sena Madureira. 5 km east of Sena Madureira.","NL-U1061757","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"162","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061758","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Harley RM; et al.","1974","01","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061758 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061758",NA,"Sapindales",NA,NA,"Estado de Bahia, Serra do Rio de Contas. 10km N. of town of Rio de COntas on road to Mato Grosso.","NL-U1061758","Engl.",NA,NA,NA,"-41.833333","-13.466667",NA,NA,"-41.833333","-13.466667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"163","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061848","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Prance GT","1971","04","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061848",NA,"Sapindales",NA,NA,"Brazilian Amazonia, Estado do Acre. Cruzeiro do Sul, Rio Jurua & Rio Moa. Rio Moa, between Igarapes Pentecost & Ipiranga.","NL-U1061848","Engl.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0039154",NA,NA
"164","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061742","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Andel TR van; Jagher A de; Smeets MAJP; Samuels R","1996","08","12","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061742",NA,"Sapindales",NA,NA,NA,"NL-U1061742","(Benth.) J.D.Mitch.","Andel TR van","North West District",NA,"-59.7","7.366667",NA,NA,"-59.7","7.366667",NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0049855",NA,NA
"165","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061747","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Krukoff BA","1933","08","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061747 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061747",NA,"Sapindales",NA,NA,"Basin of Rio Purus","NL-U1061747","(Benth.) J.D.Mitch.",NA,"Acre",NA,"-69","-9.333333",NA,NA,"-69.0","-9.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"166","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U 0263889","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Schulz JP","1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263889",NA,"Sapindales",NA,NA,"In Dakamabos",NA,"(Benth.) J.D.Mitch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"Uw4979",NA,NA
"167","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061746","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Henkel TW","1992","12","07","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061746 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061746",NA,"Sapindales",NA,NA,"Cuyuni- Mazaruni Region : Foot hills, immediteky S of Mnt Ayanganna +/- 1km W of Pong Creek","NL-U1061746","(Benth.) J.D.Mitch.","Mitchell JD","Demerara-Berbice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0038661",NA,NA
"168","2020-02-08 10:29:20-03","NBC","NL-BOTANY","L.2274109","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Schunke Vigo J","1980","11","03","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2274109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2274109",NA,"Sapindales",NA,NA,"Peru, Dpto. San Martín, Prov. Mariscal Cáceres, Dtto. Tochache Nuevo, Quebrada Ishichimi, cerca al Fundo del Sr. Luís Ludeña.","NL-L2274109","(Benth.) J.D.Mitch.",NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"L 0749057",NA,NA
"169","2020-02-08 10:29:20-03","NBC","NL-BOTANY","L.3716208","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Battjes J","1986","09","22","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3716208 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3716208",NA,"Sapindales",NA,NA,"Amazonas, Araracuara, carretera de Inchi hacia las Pefias, rastrojo.","NL-L3716208","(Benth.) J.D.Mitch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"170","2020-02-08 10:29:20-03","NBC","NL-BOTANY","L.3729613","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mori SA; Heald S; Fischer B; Crozier F","1997","11","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3729613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3729613",NA,"Sapindales",NA,NA,"Plants of French Guiana. Saul and vicinity. Route de Biche. Non-flooded moist forest.","NL-L3729613","(Benth.) J.D.Mitch.",NA,NA,NA,"-53.2","3.616667",NA,NA,"-53.2","3.616667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"171","2020-02-08 10:29:20-03","NBC","NL-BOTANY","L.3729614","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mori SA; Gracie C","1995","09","25","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3729614 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3729614",NA,"Sapindales",NA,NA,"Plants of French Guiana: Saul and vicinity. Routed de Bélizon, S of Eaux Claires.","NL-L3729614","(Benth.) J.D.Mitch.","Crozier F",NA,NA,"-53.2","3.616667",NA,NA,"-53.2","3.616667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"172","2020-02-08 10:29:20-03","NBC","NL-BOTANY","L.3729657","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Wallnöfer B; Tarin J","1997","11","13","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3729657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3729657",NA,"Sapindales",NA,NA,"Flora of Central French Guiana. Inini: Saul and vicinity: W-WSW of Saul; south-side of summit of the northwestern peak of Mont Galbao. Montane tropical moist forest.","NL-L3729657","(Benth.) J.D.Mitch.",NA,NA,NA,"-53.291389","3.613333",NA,NA,"-53.291389","3.613333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"173","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061752","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Krukoff BA","1933","08","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061752",NA,"Sapindales",NA,NA,"Basin of Rio Purus","NL-U1061752","(Benth.) J.D.Mitch.",NA,"Acre",NA,"-69","-9.333333",NA,NA,"-69.0","-9.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"174","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U 0263886","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Krukoff BA","1933","08","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263886",NA,"Sapindales",NA,NA,"Basin of Rio Purus",NA,"(Benth.) J.D.Mitch.",NA,"Acre",NA,"-69","-9.333333",NA,NA,"-69.0","-9.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,"Uw19901",NA,NA
"175","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U 0263862","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Krukoff BA","1933","08","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263862",NA,"Sapindales",NA,NA,"Basin of Rio Purus",NA,"(Benth.) J.D.Mitch.",NA,"Acre",NA,"-69","-9.333333",NA,NA,"-69.0","-9.333333",NA,NA,"Magnoliopsidae",NA,NA,NA,"Uw20036",NA,NA
"176","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061741","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Nascimento JR","1994","09","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061741",NA,"Sapindales",NA,NA,NA,"NL-U1061741","(Benth.) J.D.Mitch.","Mitchell JD","Amazonas",NA,"-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,"Magnoliopsidae","1997","04","01","U 0036342",NA,NA
"177","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061740","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Sothers CA","1994","12","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061740",NA,"Sapindales",NA,NA,NA,"NL-U1061740","(Benth.) J.D.Mitch.","Mitchell JD","Amazonas",NA,"-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0036357",NA,NA
"178","2020-02-08 10:29:20-03","NBC","NL-BOTANY","L.3728548","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","peckoltiana","Tapirira peckoltiana","Oldeman RAA","1965","10","06","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3728548 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3728548",NA,"Sapindales",NA,NA,"Cacao, Chantier B.D.O.","NL-L3728548","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"179","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061838","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","peckoltiana","Tapirira peckoltiana","Krukoff BA","1936","10","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061838",NA,"Sapindales",NA,NA,"Basin of Rio Solimoes. State of Amazonas: Municipality Sao Paulo de Olivenca. Basin of creek Belem.","NL-U1061838","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"180","2020-02-08 10:29:20-03","NBC","NL-BOTANY","U.1061844","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","peckoltiana","Tapirira peckoltiana","Campos Porto P","1918","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061844",NA,"Sapindales",NA,NA,"Procedencia Itatiaia.","NL-U1061844","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"181","2020-11-04 10:59:14-03","ESALQ","ESA","10319","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Barreto, K.D.","1993","04","28",NA,"Brasil",NA,NA,NA,"ESA010319","Magnoliophyta",NA,NA,"86.0","Mata da Faz. Pinhal","ESA010319","Engl.","Capellari Jr., L. et al.","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"44778","auto",NA,"1993","05","07",NA,NA,NA
"182","2020-11-04 10:59:14-03","ESALQ","ESA","76986","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lombardi, J.A.","2000","08","25",NA,"Brasil",NA,NA,NA,"ESA076986","Magnoliophyta",NA,NA,"4046.0",NA,"ESA076986","(Benth.) Mitchell","Rodrigues, R.R.","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-11-04 10:59:14-03","ESALQ","ESA","10795","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Barreto, K.D.","1993","07","25",NA,"Brasil",NA,NA,NA,"ESA010795","Magnoliophyta",NA,NA,"783.0","Mata do Dois Corregos","ESA010795","(Benth) Mitchell","Capellari Jr., L. et al.","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"44778","auto",NA,"1993","05","07",NA,NA,NA
"184","2020-11-04 10:59:14-03","ESALQ","ESA","117684","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Assis, L.C.S. ; Assis, L.M.S.","2001","11","01",NA,"Brasil",NA,NA,NA,"ESA117684","Magnoliophyta",NA,NA,"369.0",NA,"ESA117684",NA,"Assis, L.C.S.","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,"2004","01","27",NA,NA,NA
"185","2020-11-04 10:59:14-03","ESALQ","ESA","117688","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Krieger, L.","1970","09","01",NA,"Brasil",NA,NA,NA,"ESA117688","Magnoliophyta",NA,NA,"9099.0",NA,"ESA117688",NA,"Pirani, J.R.","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"20620","auto",NA,"2001",NA,NA,NA,NA,NA
