"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"11","2019-08-27 13:26:19-03","IAP","PACA-AGP","49434","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Bastian, R.E.","Rambo, B.",NA,"1950","12","18",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,"sin. Hippeastrum vittatum Herb. Habitat: in paludosis turfosis Fenofase: flor","PACA049434",NA,"76715","auto","2017","05","30","Liliatae",NA,NA,NA,NA
"12","2018-03-12 17:05:42-03","ASU","ASU-PLANTS","ASU0094106","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Amaryllidaceae","Amaryllis","breviflora","Amaryllis breviflora","(Herb.) Traub & Uphof, nom. illeg.","P. Ravenna","G. Hatschbach; O.S. Ribas","61226","1994","11","22",NA,"Brazil",NA,NA,"Rod. BR-101, proximo au trevo para o Balneario Pinheiroa Santa Clara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-01 16:18:54-03","UNICAMP","UEC","69216","S","Plantae","Liliopsida",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, JHA","Stehmann, JR; Borba, EL; Ippolito, A; Reis, C","1851","1995","12","10",NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Próximo ao loteamento Alpes de São Francisco.","-50.605306","-29.451778",NA,NA,NA,"Flores rosadas com nervura central das pétalas esbranquiçadas e veias longitudinais escuras.; Em turfeira.","UEC000410","UEC000410",NA,NA,"1997","12",NA,NA,"-50.605306","-29.451778",NA,NA
"14","2021-03-01 16:18:54-03","UNICAMP","UEC","77480","S","Plantae","Liliopsida",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, JHA","Stehmann, JR; Borba, EL; Ippolito, A; Reis, C","1850","1995","12","10",NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Próximo ao loteamento Alpes de São Francisco.","-50.605306","-29.451778",NA,NA,NA,"Flores rosadas com nervura central das pétalas esbranquiçadas e veias longitudinais escuras.; Em turfeira.","UEC000408","UEC000408",NA,NA,"1997","12",NA,NA,"-50.605306","-29.451778",NA,NA
"15","2021-03-01 16:18:54-03","UNICAMP","UEC","185362","S","Plantae","Liliopsida",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Lorenzi, H","Lorenzi, H","2445","2000","11","14",NA,"Brazil","Rio Grande do Sul","Eldorado do Sul","Brasil-RS-Eldorado do Sul - BR290 nas turfeiras brejosas do rio Guaíba, em solo encharcado.","-51.6161003112793","-30.0839004516602",NA,NA,NA,"Herbácea, bulbosa, ca.20-30cm de altura. Flores branco-roséas. Frutos ausentes.","UEC105958","UEC105958","33687","auto","2000","11","14",NA,NA,NA,NA,NA
"16","2021-03-01 16:18:54-03","UNICAMP","UEC","185373","S","Plantae","Liliopsida",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.",NA,"Lorenzi, H","2461","2000","11","16",NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","estrada para cambará do sul","-50.5835990905762","-29.4480991363525",NA,NA,NA,"herbacea bulbosa 50 cm de altura flores rosapurpuraceas; varzea umida","UEC105826","UEC105826","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-01 16:18:54-03","UNICAMP","UEC","69857","S","Plantae","Liliopsida",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, JHA","Stehmann, JR; Dutilh, JHA; Sciamarelli, A","1248","1993","12","09",NA,"Brazil","Santa Catarina","Passo de Torres",NA,"-49.7228012084961","-29.3349990844727",NA,NA,NA,"Flores róseas com listras vermelhas no centro da pétala.; Em brejo próximo ao mar.","UEC000407","UEC000407","14251","auto","1997","12",NA,NA,NA,NA,NA,NA
"18","2019-01-17 11:23:59-02","PUCRS","MPUC","21122","S","Plantae",NA,"Asparagales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","P.M.A. Ferreira","C.F. Jurinitz",NA,"2015","10","18","South America","Brasil","RS","Porto Alegre","Morro das Abertas, encosta sudoeste, a oeste da trilha principal, perto de afloramentos grandes.","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Em meio a afloramentos grandes",NA,NA,"29946","auto","2015","01","01","Magnoliopsida",NA,NA,"472","1"
"19","2020-10-29 15:02:12-03","PUCRS","MPUC","21134","S","Plantae",NA,"Asparagales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","J. Dutilh",NA,NA,"1995","11","27","South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Campo (F: 84)",NA,NA,"76715","auto","2019","02","08","Magnoliopsida",NA,NA,"58","1"
"20","2020-10-14 09:58:02-03","FURB","FURB","39318","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Verdi, M","Verdi, M.; Mancino, L.C. & Nitschke, P.","6086","2012","01","16",NA,"Brasil","Santa Catarina","Balneário Arroio do Silva","Florestal SA.","-49.5247223","-29.0394444","4","4",NA,NA,"FURB04315","FURB04315",NA,NA,"2013","04","04",NA,"-49.5247223","-29.0394444",NA,NA
"21","2020-10-14 09:58:02-03","FURB","FURB","56030","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1499","2017","11","12",NA,"Brasil","Santa Catarina","Palhoça","Centro de Visitantes do Parque Estadual da Serra do Tabuleiro Parque Estadual da Serra do Tabuleiro","-48.6263889","-27.8433333",NA,NA,NA,"flor branca e vermelha Habitat: baixada Habito: erva","FURB56030","FURB56030",NA,NA,"2017","11","12",NA,"-48.6263889","-27.8433333",NA,NA
"22","2019-11-08 08:48:44-03","FURB","FURB","39861","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Funez, L.A.","Gonzatti, F.","215","2011","10","22",NA,"Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596","10","10",NA,NA,"FURB14275","FURB14275","31350","auto","2012","12","17",NA,NA,NA,NA,NA
"23","2021-03-16 17:50:13-03","UCS","HUCS","39158","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Gonzatti, F.","Gonzatti, F.","215","2011","10","22",NA,"Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,NA,"banhado","HUCS007509",NA,"31350","auto","2018","05",NA,NA,NA,NA,NA,NA
"24","2021-03-16 17:50:13-03","UCS","HUCS","20698","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Smith; Stephen F.","Wasum, R.A.; Bordin, J.","1846","2003","03","08",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Padilha","-50.5835990905762","-29.4480991363525","560","560",NA,"orla de estrada","HUCS007508",NA,"76715","auto","2003","07",NA,NA,NA,NA,NA,NA
"25","2020-12-21 16:11:34-03","MBM","MBM","172198","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Ravenna, P.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","61286","1994","11","23","Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Rod. BR-450, próximo ao posto da divisa SC/RS","-50.1446990966797","-29.0478000640869","1000","1000",NA,"Flor alva, nervura central vermelho pinão. Campo limpo, depressões brejosas de solo turfoso","MBM172198","MBM172198","30776","auto","1995",NA,NA,NA,NA,NA,NA,NA
"26","2020-12-21 16:11:34-03","MBM","MBM","19156","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Ravenna, P.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","27199","1971","10","14","Southern America","Brazil","Santa Catarina","Palhoça","Maciambu, Rod. BR-101","-48.6678009033203","-27.645299911499",NA,NA,NA,"Do brejo. Flor alva com nervuras verdes","MBM019156","MBM019156","31105","auto","1972","03",NA,NA,NA,NA,NA,NA
"27","2020-12-21 16:11:34-03","MBM","MBM","172192","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Ravenna, P.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","61226","1994","11","22","Southern America","Brazil","Santa Catarina","Palhoça","Rod. BR-101, próximo ao trevo para o Balneário Pinheiros","-48.6678009033203","-27.645299911499","3","5",NA,"Flor alva, nervuras centrais e laterais vermelho pálico, filetes rosados, anteras creme. Restinga arbórea","MBM172192","MBM172192","31105","auto","1995",NA,NA,NA,NA,NA,NA,NA
"28","2020-12-21 16:11:34-03","MBM","MBM","170919","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, J.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","61363","1994","11","25","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM170919","MBM170919","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-12-11 11:43:19-03","UFMG","BHCB","20031","PreservedSpecimen","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum",NA,NA,"Hatschbach, G; Hatschbach, M; Ribas, OS","61226","1994","11","22","Southern America","Brasil","Santa Catarina","Palhoça","Rod. BR-101, próximo ao trevo para o Balneário Pinheiros.","-48.6678009033203","-27.645299911499","3","5",NA,"Flor alva, nervuras centrais e laterais. Vermelho pálido, filetes rosados, anteras creme.; Restinga arbórea.","BHCB055127","BHCB055127","31105","auto","2000","10",NA,NA,NA,NA,NA,NA
"30","2018-06-29 16:45:00-03","MO","MOBOT","3029849","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","J. Dutilh (UNICAMP)","Pe. Raulino Reitz|Roberto M. Klein","Reitz 598","1953","5","11","South America","Brazil",NA,NA,"Campo do Massiambu, Palhoca. Restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2018-06-22 05:25:00-03","MO","MOBOT","3031843","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","J.H.A. Dutilh","Pe. Raulino Reitz","Reitz 1525","1944",NA,NA,"South America","Brazil","Santa Catarina",NA,"Sombrio, Araranguá. Nos pâtanos.",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-09-12 05:00:02-03","US","US","2706081","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Amaryllis","breviflora","Amaryllis breviflora",NA,NA,"G. Hatschbach & C. Koczicki","27199","1971","10","14","South America","Brazil","Santa Catarina",NA,"Maciambu mun. (?), rod. br 101",NA,NA,NA,NA,NA,NA,"US00008321","US00008321_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"33","2020-09-12 05:00:02-03","US","US","1481898","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.",NA,"P. K. Dusén","18758","1911","2",NA,"South America","Brazil","Paraná",NA,"Rio de Paixe",NA,NA,NA,NA,NA,NA,"US00054003","US00054003_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"34","2020-09-12 05:00:02-03","US","US","3448797","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.",NA,"R. A. Wasum & J. Bordin","20698","2003","3","8","South America","Brazil","Rio Grande do Sul","São Francisco de Paula","Padilha.","-50.5835990905762","-29.4480991363525","560",NA,NA,NA,"US00764941","US00764941_01","76715","auto",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"35","2020-09-12 05:00:02-03","US","US","2142544","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.",NA,"R. Reitz & R. M. Klein","1298","1953","11","5","South America - Neotropics","Brazil",NA,NA,"Campo do massiambu; palhoca",NA,NA,"5","5",NA,NA,"US00042617","US00042617_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"36","2020-09-02 16:19:17-03","Cenargen","CEN","82952","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","A. C. Amaral-Lopes","Ernestino de S. Gomes Guarino","1149","2006","10","18",NA,"Brasil","SC","CAPÃO ALTO","Pastagem na margem direita da estrada que liga Anita Garibaldi à BR-116, cerca de 5 km de Capão Alto.","-50.619166","-25.923055","994","994","Exsicatas","Tépalas com listra bordô na parte interna.","CEN00082952","CEN00082952",NA,NA,"2016","05",NA,NA,"-50.619166","-25.923055",NA,"4"
"37","2021-02-08 12:50:40-03","UFRGS","ICN","009358","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, J","Lindeman, JC; Lindeman, FM; Porto, ML; Girardi, AM","s.n.","1971","12","03","América do Sul","Brasil","RS",NA,"Banhado no planalto, perto do Taimbezinho.",NA,NA,NA,NA,NA,"Erva de 1m, com cebola, flor rosa com branca.",NA,NA,NA,NA,"1995","11",NA,NA,NA,NA,NA,NA
"38","2021-02-08 12:50:40-03","UFRGS","ICN","004671","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, J","Irgang, B","192","1967","10","11","América do Sul","Brasil","RS","Barra do Ribeiro","M. Formiga","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,NA,NA,"31686","auto","1995","11",NA,NA,NA,NA,NA,NA
"39","2021-02-08 12:50:40-03","UFRGS","ICN","068265","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, J","Sobral, M","s.n.","1987","12","01","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Coletada na turfeira.",NA,NA,"30776","auto","1995",NA,NA,NA,NA,NA,NA,NA
"40","2021-02-08 12:50:40-03","UFRGS","ICN","123123","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Büneker, HM","Sobral, M; et al.","9190",NA,NA,NA,"América do Sul","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,"Região de floresta ombrófila mista (mata com araucária ) com campos rupestres. Erva 1m, em banhado na estrada Canela-São Francisco de Paula; flores brancas com estrias avermelhadas.",NA,NA,"76715","auto","2015","10","22",NA,NA,NA,NA,NA
"41","2021-02-08 12:50:40-03","UFRGS","ICN","123124","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Bastian, RE","Sobral, M; et al.","9189",NA,NA,NA,"América do Sul","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,"Região de floresta ombrófila mista (mata com araucária ) com campos rupestres. Erva 1m, em banhado na estrada Canela-São Francisco de Paula; flores vermelhas.",NA,NA,"76715","auto","2020","02","20",NA,NA,NA,NA,NA
"42","2021-02-08 12:50:40-03","UFRGS","ICN","000092","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.",NA,"Schultz","s.n.","1941","11","26","América do Sul","Brasil","RS","Torres","S.Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-02-08 12:50:40-03","UFRGS","ICN","149289","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Setubal, R","Setubal, R; Grings, M","96","2006","10","08","América do Sul","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738","145","145",NA,"erva em campo rupestre de topo de morro",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-02-08 12:50:40-03","UFRGS","ICN","130884","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Büneker, HM","Paz, J","31","2002","11","16","América do Sul","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,"Turfeira; flor rosa (degradê)",NA,NA,"76715","auto","2015","10","22",NA,NA,NA,NA,NA
"45","2021-02-08 12:50:40-03","UFRGS","ICN","126437","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Büneker, HM","Leonhardt; A.; Lorscheitter; M. L.","s.n.","2005","04","09","América do Sul","Brasil","RS","São Francisco de Paula","condomínio Alpes de São Francisco","-50.5835990905762","-29.4480991363525",NA,NA,NA,"flor raiada: vermelho, rosa, branco; Turfeira",NA,NA,"76715","auto","2015","10","22",NA,NA,NA,NA,NA
"46","2021-02-08 12:50:40-03","UFRGS","ICN","146010","S","Plantae","Monocotyledon",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Schneider, AA","Schneider, AA","1412","2006","12","06","América do Sul","Brasil","RS","São José dos Ausentes","Serra da Rocinha (perto do gasoduto)","-50.0657997131348","-28.7483005523682","900","900",NA,"Flores branco com rosa, 50 cm de altura.; Banhado",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","93430","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Liliaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, J.","Mattos, J.; Mattos, N.","17769","1977","11",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","perto do posto fiscal da Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Num banhado. Boa frequencia. Flores brancas com o centro das peças florais rosadas","HAS0093430",NA,"55856","auto","1994","11","30",NA,NA,NA,NA,NA
"48","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","93426","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Liliaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Dutilh, J.","Silveira, N.","8525","1994","11",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"No campo em banhado. Flores brancas com listras vermelhas","HAS0093426",NA,"30776","auto","1994","11","30",NA,NA,NA,NA,NA
"49","2020-09-08 14:56:10-03","MCN-FZBRS","HAS","44937","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Eggers, L.","Senna, R.M.","955","2005","11",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Josafá, arredores da Estação Ecol. Est. Aratinga.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"banhado turfoso; erva bulbosa, fl.rosa averm. Branca;","HAS0044937",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-09-08 14:56:10-03","MCN-FZBRS","HAS","44977","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaryllidaceae","Hippeastrum","breviflorum","Hippeastrum breviflorum","Herb.","Eggers, L.","Senna, R.M.","995","2005","12",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Passo da Ilha, Parque Estadual do Tainhas.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"banhado, na beira rio Tainhas; erva bulbosa, fl.rosa averm. branca;","HAS0044977",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
