"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"94","2020-10-14 10:01:44-03","FURB","FURB","36991","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Fortuna Perez, AP","Meyer, L.; Sevegnani, L. & Torres, F.J.","2011","11","27","Brasil","Santa Catarina","Capão Alto","-50.5708334","-27.9211111","-50.5708334","-27.9211111","1066","1066","FURB25457","FURB25457","153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","04","24",NA,NA,NA,NA,NA,NA
"95","2020-10-14 10:01:44-03","FURB","FURB","41618","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Gaio, J","Gaio, J.; Grizzon, M. & Keil, R.","2013","01","05","Brasil","Rio Grande do Sul","São Marcos","-50.9858333","-28.9683334","-50.9858333","-28.9683334","800","800","FURB04071","FURB04071","295",NA,"Criúva - São Luiz - Dalagno.",NA,NA,"planta com odor estremamente marcante, caule, ramos, folhas e flores glandulosos",NA,NA,NA,NA,"2013","03","11",NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:52:16-03","UCS","HUCS","39896","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Gaio, J.","Gaio, J.","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","-50.985694","-28.968442","-50.985694","-28.968442","800","800",NA,NA,"s.n.",NA,"Criúva - São Luiz",NA,NA,"Planta com odor.; campo nativo em beira da estrada","Angiospermae","Fabales",NA,NA,"2013","03","11",NA,NA,NA,NA,NA,NA
"97","2021-03-16 17:52:16-03","UCS","HUCS","5279","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Barneby, R.C.","Wasum, R.A.","1988","12","07","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"700","700",NA,NA,"s.n.",NA,"Ana Rech- Faxinal",NA,NA,"no campo - beira da estrada","Angiospermae","Fabales",NA,NA,"1989",NA,NA,"49662","auto",NA,NA,NA,NA
"98","2021-03-16 17:52:16-03","UCS","HUCS","14538","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, S.F.","Scur, L.","1999","12","01","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"208",NA,"Apanhador - Vila Seca",NA,NA,"em beira da estrada - no campo","Angiospermae","Fabales",NA,NA,"2002","09",NA,"49662","auto",NA,NA,NA,NA
"99","2021-03-16 17:52:16-03","UCS","HUCS","19898","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, S.F.","Wasum, R.A.","2002","12","15","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830",NA,NA,"1657",NA,"RS 235",NA,NA,"na beira do caminho","Angiospermae","Fabales",NA,NA,"2003","04",NA,"76715","auto",NA,NA,NA,NA
"100","2021-03-16 17:52:16-03","UCS","HUCS","19578a","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Grings, M.","Grings, M.","2014","11","30","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"s.n.",NA,"RS 235, 10 km de São Francisco de Paula",NA,NA,"agrupamento de ervas com flores amarelas e frutificando; em campo, na borda da rodovia","Angiospermae","Fabales",NA,NA,"2014",NA,NA,"76715","auto",NA,NA,NA,NA
"101","2021-03-16 17:52:16-03","UCS","HUCS","36078","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Oliveira, O.","Oliveira, E.","2010","01","09","Brasil","Rio Grande do Sul","Ipê","-51.2792015075684","-28.8199996948242",NA,NA,"700","700",NA,NA,"01",NA,"RS km 159",NA,NA,"em beira da estrada","Angiospermae","Fabales",NA,NA,NA,NA,NA,"26962","auto",NA,NA,NA,NA
"102","2021-03-16 17:52:16-03","UCS","HUCS","15106","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, S.F.","Wasum, R.A.","2000","02","09","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"402",NA,"Várzea do Cedro",NA,NA,"na margem do arroio do Pinto","Angiospermae","Fabales",NA,NA,"2002","04",NA,"76715","auto",NA,NA,NA,NA
"103","2021-03-16 17:52:16-03","UCS","HUCS","15597","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, S.F.","Kegler, A.","2000","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"730",NA,"Vila Seca - São Gotardo",NA,NA,"em orla da capoeira","Angiospermae","Fabales",NA,NA,"2000","08",NA,"49662","auto",NA,NA,NA,NA
"104","2019-08-16 08:39:30-03","UTFPR","HCF","486","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","G. Hatschbach","E.A. Maieski","2003","11","11","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"1",NA,"Cerrado",NA,NA,"planta herbácea, ereta, com flores branco-amareladas. Folhas trifolioladas, com odor de eucalipto.",NA,NA,NA,NA,"2004","01","05","28572","auto",NA,NA,NA,NA
"105","2019-08-16 08:39:30-03","UTFPR","HCF","436","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","M.G. Caxambu","M.G. Caxambu","2003","11","10","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"143",NA,"Cerrado",NA,NA,"planta herbácea, ereta, com flores amarelas e vagens verdes com odor característico.",NA,NA,NA,NA,"2004","01","15","28572","auto",NA,NA,NA,NA
"106","2019-08-16 08:39:30-03","UTFPR","HCF","1590","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","M.G. Caxambu","M.G. Caxambu","2004","11","07","Brasil","PR","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"654",NA,"Rio dos Papagaios",NA,NA,"herbácea, ereta, com flores amarelas em inflorescências apicais e axilares. Folhas com odor quando esmagadas.",NA,NA,NA,NA,"2004","12","11","35166","auto",NA,NA,NA,NA
"107","2019-11-25 12:12:00-03","UFSM","SMDB","3857","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Machado, LAZ","Machado, LAZ; et al.","1990","01","04","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"SMDB003857",NA,"s.n.",NA,"Parada Perau",NA,NA,NA,NA,NA,NA,NA,"1992","07","29","89305","auto",NA,NA,NA,NA
"108","2019-11-25 12:12:00-03","UFSM","SMDB","2758","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Eisinger, S M","Lopes, AM; Alvarez, A.F.","1987","03","22","Brasil","Rio Grande do Sul","Itaara","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,"SMDB002758",NA,"s.n.",NA,"Estação Pinhal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17818","auto",NA,NA,NA,NA
"109","2019-11-25 12:12:00-03","UFSM","SMDB","3852","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Machado, LAZ","Machado, LAZ; et al.","1991","01","15","Brasil","Rio Grande do Sul","Itaqui","-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,"SMDB003852",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","07","29","99792","auto",NA,NA,NA,NA
"110","2019-11-25 12:12:00-03","UFSM","SMDB","361","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Rambo, B","Rau, G","1939","11","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB000361",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957",NA,NA,"37819","auto",NA,NA,NA,NA
"111","2019-11-25 12:12:00-03","UFSM","SMDB","3047","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Canto-Dorow, T,S","Canto-Dorow, T,S","1989","04","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB003047",NA,"s.n.",NA,"Boca do Monte",NA,NA,NA,NA,NA,NA,NA,"1989","04","23","37819","auto",NA,NA,NA,NA
"112","2019-11-25 12:12:00-03","UFSM","SMDB","3264","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Dorow, R","Dorow, R","1990","12","12","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB003264",NA,"s.n.",NA,"Campus da UFSM",NA,NA,NA,NA,NA,NA,NA,"1990","11","20","37819","auto",NA,NA,NA,NA
"113","2019-11-25 12:12:00-03","UFSM","SMDB","9502","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Canto-Dorow, T,S","Canto-Dorow, T,S","2004","03","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009502",NA,"s.n.",NA,"campus UFSM, Horto",NA,NA,"Material testemunh de Dissertação em Química Orgânica - NPPN- UFSM",NA,NA,NA,NA,"2004","03",NA,"37819","auto",NA,NA,NA,NA
"114","2019-11-25 12:12:00-03","UFSM","SMDB","9359","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Dambros, VS","Dambros, VS","2003","03","13","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009359",NA,"s.n.",NA,"UFSM, Jardim Botânico",NA,NA,"Glândulas puncthiformes na corola e folíolos",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"115","2019-11-25 12:12:00-03","UFSM","SMDB","3859","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Machado, LAZ","Machado, LAZ; Barreto, I L","1990","03","07","Brasil","Rio Grande do Sul","Santiago","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"SMDB003859",NA,"592",NA,"Entre São Francisco e Santiago",NA,NA,NA,NA,NA,NA,NA,"1992","07","29","56006","auto",NA,NA,NA,NA
"116","2019-11-25 12:12:00-03","UFSM","SMDB","3854","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Machado, LAZ","Machado, LAZ; et al.","1991","01","16","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"SMDB003854",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","07","29","48310","auto",NA,NA,NA,NA
"117","2019-11-25 12:12:00-03","UFSM","SMDB","3855","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Machado, LAZ","Machado, LAZ; et al.","1991","01","16","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"SMDB003855",NA,"s.n.",NA,"Cerro do Paredão",NA,NA,NA,NA,NA,NA,NA,"1992","07","29","48310","auto",NA,NA,NA,NA
"118","2019-11-25 12:12:00-03","UFSM","SMDB","3853","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Machado, LAZ","Machado, LAZ; et al.","1991","01","11","Brasil","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"SMDB003853",NA,"s.n.",NA,"Passo da Lage",NA,NA,NA,NA,NA,NA,NA,"1992","07","29","59498","auto",NA,NA,NA,NA
"119","2019-11-25 12:12:00-03","UFSM","SMDB","3858","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Machado, LAZ","Machado, LAZ; et al.","1990","01","24","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"SMDB003858",NA,"s.n.",NA,"Estação exp. de Vacaria",NA,NA,NA,NA,NA,NA,NA,"1992","07","29","63451","auto",NA,NA,NA,NA
"120","2019-11-25 12:12:00-03","UFSM","SMDB","3856","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Abruzzi, M L","Machado, LAZ; et al.","1989","09","21","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"SMDB003856",NA,"s.n.",NA,"Parada Perau",NA,NA,NA,NA,NA,NA,NA,"1990","06","03","89305","auto",NA,NA,NA,NA
"121","2019-11-25 12:12:00-03","UFSM","SMDB","3860","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Alvarez, A.F.","Machado, LAZ","1990","01","04","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"SMDB003860",NA,"s.n.",NA,"Próximo á parada tigre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA
"122","2019-11-25 12:12:00-03","UFSM","SMDB","7158","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Pigatto, AGS","Pigatto, AGS","1999","10","20","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB007158",NA,"s.n.",NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"1999","10","20","37819","auto",NA,NA,NA,NA
"123","2021-02-11 16:53:06-03","UFSM","SMDB","11336","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Záchia, R.A","2000","12","18","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB011336",NA,"5250",NA,"Jardim Botânico-UFSM",NA,NA,"Na coleção abandonada de Leguminosas, flor amarela; 1m de altura; erva ereta",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"124","2020-12-21 16:27:51-03","MBM","MBM","93883","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Muller, C.","Hatschbach, G.; Kummrow, R.; Kummrow, R.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,"MBM093883","MBM093883","48494","Southern America","Rodovia para Ponta Porã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73676","auto",NA,NA,NA,NA
"125","2020-12-21 16:27:51-03","MBM","MBM","306620","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Pirani, J.R.","Pirani, J.R.; et al.; et al.","2004","01","19","Brazil","Minas Gerais","Congonhas do Norte","-43.6814002990723","-18.8071994781494",NA,NA,NA,NA,"MBM306620","MBM306620","5175","Southern America","Serra Talhada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30386","auto",NA,NA,NA,NA
"126","2020-12-21 16:27:51-03","MBM","MBM","393156","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Luiz, A.","Krieger, L.","1970","03","29","Brazil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"MBM393156","MBM393156","8237","Southern America",NA,NA,NA,"Cipó, flores amarelas. Frutos articulares.; Na encosta do morro.",NA,NA,NA,NA,"1976","08",NA,"20620","auto",NA,NA,NA,NA
"127","2020-12-21 16:27:51-03","MBM","MBM","54209","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, L.B.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM054209","MBM054209","9526","Southern America","Bugre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"128","2020-12-21 16:27:51-03","MBM","MBM","47256","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, L.B.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM047256","MBM047256","9526","Southern America","Bugre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"129","2020-12-21 16:27:51-03","MBM","MBM","47255","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM047255","MBM047255","9564","Southern America","Campina da Cascavel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"130","2020-12-21 16:27:51-03","MBM","MBM","7196","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Hatschbach, G.; Koczicki, C.; Koczicki, C.",NA,NA,NA,"Brazil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,"MBM007196",NA,"18470","Southern America","Ribeirão da Fazenda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA
"131","2020-12-21 16:27:51-03","MBM","MBM","180245","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Kummrow, R.","Cordeiro, J.; Barboza, E.; Barboza, E.","1991","11","04","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"6379","Southern America","Horto Municipal do Guabirotuba",NA,NA,"Erva sublenhosa, flor amarela.",NA,NA,NA,NA,"1992",NA,NA,"25180","auto",NA,NA,NA,NA
"132","2020-12-21 16:27:51-03","MBM","MBM","258760","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Cordeiro, J.; Barboza, E.; Barboza, E.","2001","03","20","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM258760","MBM258760","1905","Southern America","Parque Iguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"133","2020-12-21 16:27:51-03","MBM","MBM","78322","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Muller, C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM078322","MBM078322","45794","Southern America","Três Capões",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"134","2020-12-21 16:27:51-03","MBM","MBM","218424","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM218424",NA,"6665","Southern America","Lapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"135","2020-12-21 16:27:51-03","MBM","MBM","47254","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM047254","MBM047254","20977","Southern America","Fazenda São Luís",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA
"136","2020-12-21 16:27:51-03","MBM","MBM","47253","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM047253","MBM047253","10878","Southern America","Porto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA
"137","2020-12-21 16:27:51-03","MBM","MBM","216340","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Sobral, M.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"MBM216340","MBM216340","8331","Southern America","Estrada Canela - São Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA
"138","2020-12-21 16:27:51-03","MBM","MBM","283953","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, S.F.","Wasum, R.","2002","12","15","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM283953","MBM283953","1657","Southern America","Rod. RS-235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"139","2020-12-21 16:27:51-03","MBM","MBM","269701","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, S.F.","Wasum, R.","2000","01","09","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM269701","MBM269701","402","Southern America","Várzea do Cedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"140","2020-12-21 16:27:51-03","MBM","MBM","324476","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S.T.S.","Miotto, S.T.S.","1997","11","23","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"MBM324476","MBM324476","1540","Southern America","Lages para São José do Cerrito, 13 km após o trevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"141","2020-12-21 16:27:51-03","MBM","MBM","13320","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Krapovickas, A.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM013320","MBM013320","15206","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:27:51-03","MBM","MBM","271261","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Caballero, G.","2001","11","14","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM271261","MBM271261","394B","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:27:51-03","MBM","MBM","322863","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Ulibarri, E.A.","Múlgura de Romero, M.E.; Ezcurra, C.; Kiesling, R.; Ponce, M.M.; Ezcurra, C.; Kiesling, R.; Ponce, M.M.","2004","09","29","Argentina","Misiones","Concepción","-55.545278","-28.0925","-55.545278","-28.0925","120","120","MBM322863","MBM322863","4074","Southern America","Campos de San Lucas, Ea. La Angélica, en banquina quemada",NA,NA,"Flor amarilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:27:51-03","MBM","MBM","428245","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Cordeiro, J.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2013","12","13","Brazil","Paraná","Palmas","-51.674472","-26.505778","-51.674472","-26.505778",NA,NA,"MBM428245",NA,"2332","Southern America","Refúgio de Vida Silvestre de Palmas, afluente do Rio Chopim",NA,NA,"Arbusto, 70 cm, flores amarelas, campo sujo.; Campos de Palmas.",NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:27:51-03","MBM","MBM","5734","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Ribas, O.S.","Lindeman, J.; Haas, H.; Haas, H.","1966","12","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"MBM005734","MBM005734","3672","Southern America","Rod. BR-2, norte de Lages",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:27:51-03","MBM","MBM","57885","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Pedersen, T.M.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM057885","MBM057885","11926","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:27:51-03","MBM","MBM","296537","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Maieski, E.A.","2003","11",NA,"Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"MBM296537","MBM296537","1","Southern America","Campo Mourão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA
"148","2020-12-21 16:27:51-03","MBM","MBM","47250","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Muller, C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM047250","MBM047250","3509","Southern America","Timbutuva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"149","2020-12-21 16:27:51-03","MBM","MBM","900","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"MBM000900","MBM000900","12960","Southern America","Campo Mourão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA
