"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","minimumElevationInMeters","relatedCatalogItem","previousCatalogNumber"
"45","2019-10-09 11:16:16-03","UFBA","ALCB","029493","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML; Accioly, M","4736","1996","10","28","Southern America","Brasil","Bahia","Cairu","Baixo Sul, Mata do Sertão","-39.0438995361328","-13.4869003295898",NA,"2,0 m. Flores com brácteas e estames esverdeados. Ocasional.","ALCB023350","ALCB023350",NA,"Guedes, ML",NA,NA,"2013","08","15","24756","auto",NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:16:16-03","UFBA","ALCB","000668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Valeriano, A","s/n","1973","01","17","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã, Stella Mares","-38.510799407959","-12.9710998535156",NA,NA,"ALCB023349","ALCB023349",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:16:16-03","UFBA","ALCB","027983","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML","s/n","1995","05","07","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.510799407959","-12.9710998535156",NA,"folhas de folíolos coriáceos, discolores. Flores com cálice viloso amarronzado. Fruto marrom viloso.","ALCB023356","ALCB023356",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:16:16-03","UFBA","ALCB","025722","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML; Silva, LB da","s/n","1993","11","30","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.510799407959","-12.9710998535156",NA,"2,5 m. Folhas coriáceas, discolores. Inflorescência com brácteas verdes. Flores alvas. Frutos tomentosos castanhos.","ALCB023357","ALCB023357",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:16:16-03","UFBA","ALCB","021032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML","s/n","1988","01","09","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.510799407959","-12.9710998535156",NA,"flores esverdeadas. Frutos pilosos marrons.",NA,NA,NA,"Guedes, ML",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-08-11 00:16:03-03","UFBA","ALCB","020118","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Souza, Padre JP de","s/n","1975","12","23","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"Noblick, LR",NA,NA,"1980","03",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:16:16-03","UFBA","ALCB","21032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML","s/n","1988","01","09","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunsa do Abaeté","-38.5","-12.966667",NA,"Flores esverdeadas. Frutos pilosos, marrons.","ALCB023346","ALCB023346",NA,"Guedes, ML","-38.5","-12.966667","2013","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:16:16-03","UFBA","ALCB","024613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML; et al.","2565","1992","02","18","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, µrea de Pituaçu (UCSAL).","-38.416667",NA,NA,"7,0 m. Legumes castanhos pilosos. Rara.; vegetação secundária.","ALCB023358","ALCB023358",NA,"Guedes, ML","-38.416667",NA,"2013","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:16:16-03","UFBA","ALCB","004613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Costa, AL","503","1959","07","19","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Armação","-38.510799407959","-12.9710998535156",NA,NA,"ALCB023360","ALCB023360",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:16:16-03","UFBA","ALCB","019095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Costa, AL","33","1969","11","30","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.510799407959","-12.9710998535156",NA,NA,"ALCB023353","ALCB023353",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-08-11 00:16:03-03","UFBA","ALCB","015898","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Souza, Padre JP de","s/n","1975","02","16","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã, ao lado do Abaeté","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"Noblick, LR",NA,NA,"1980","03",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-02-24 18:13:32-03","UFBA","ALCB","015829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML; Souza, Padre JP de; Rocha, Z","s/n","1985","06","17","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã, próximo & Lagoa do Abaeté","-38.510799407959","-12.9710998535156",NA,"folhas membranáceas discolores. Flores vistosas com cálice piloso esverdeado, corola e estames branco-amarelados. Frutos pilosos marrons.",NA,NA,NA,"Guedes, ML",NA,NA,"1991","06",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:16:16-03","UFBA","ALCB","020929","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML","s/n","1980","07","11","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.510799407959","-12.9710998535156",NA,"terrestre. Folhas semicoriáceas, discolores. Flores brancas.",NA,NA,NA,"Guedes, ML",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:16:16-03","UFBA","ALCB","010050","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Araújo, J; Grupo de Biologia","006","1976","04","11","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.510799407959","-12.9710998535156",NA,NA,"ALCB023351","ALCB023351",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:16:16-03","UFBA","ALCB","000667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Noblick, LR","1098","1979","03","24","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas entre Jardim de Allah e Pituba","-38.510799407959","-12.9710998535156",NA,NA,"ALCB023348","ALCB023348",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:16:16-03","UFBA","ALCB","004612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Costa, AL","s/n","1967","10",NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Itapuã, Lagoa do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,"ALCB023359","ALCB023359",NA,"Guedes, ML",NA,NA,"2013","08","15","26018","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-08-11 00:16:03-03","UFBA","ALCB","019172","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML; Souza, Padre JP de; Silva, C","s/n","1985","03","15","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Lagoa do Abaeté, coroa das dunas","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"Queiroz, LP de",NA,NA,"1996","06",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:16:16-03","UFBA","ALCB","50264","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Guedes, ML; Santana, DL; Loureiro, DM; Carvalho, G","7778","2001","03","25","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Fazenda Panema, área de reserva, caminho em direção limite da Fazenda","-38.4953002929688","-12.5124998092651",NA,"2,0 m. Folíolos com 3 ou mais pares. Flores com gineceu 3-5 carpelar, ovário apocárpico compêlos ferrugineos. Frutos maduros com pêlos ferruíneos.; estádio inicial para médio de regeneração.","ALCB023342","ALCB023342",NA,"Guedes, ML",NA,NA,"2013","08","15","18909","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:09:42-03","NBC","NL-BOTANY","U.1310177","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Harley RM",NA,"1977","01","30","Southern America","Brazil",NA,NA,"Brazil: Estado da Bahia. 65 km NE of Itabuna, at the mouth of the Rio de Contas on the N bank opposite Itacaré.","-39","-14.266667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1310177","NL-U1310177",NA,NA,"-39.0","-14.266667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:09:42-03","NBC","NL-BOTANY","U.1310178","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Harley RM",NA,"1977","02","02","Southern America","Brazil",NA,NA,"Estado da Bahia. Coastal Zone. 5 km SE of Maraú at the junction with the new road North to Ponta do Mutá.","-39","-14.133333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1310178","NL-U1310178",NA,NA,"-39.0","-14.133333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:09:42-03","NBC","NL-BOTANY","U.1310182","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Harley RM",NA,"1977","01","26","Southern America","Brazil",NA,NA,"Estado de Bahia. Coastal Zone. 6 km E of Una along the old road to Pedras.","-39.016667","-5.283333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1310182 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1310182","NL-U1310182",NA,NA,"-39.016667","-5.283333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:17:28-03","UFV","VIC","23298","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Queiroz, L.P. de","936","1986","01","14",NA,"Brasil","Bahia","Itapoã","Dunas de Itapoã, Próximo a lagoa de Abaeté.","-38.35","-12.933333",NA,"Pequeno arbusto com ramos castanhos pintalgados de branco. Folhas com folíolos cartáceos, discolore com face adaxial lusidia. Flores castanhas, claras. Frutos com indumento castanhos, escuros.","VIC023298","VIC023298",NA,"Queiroz, L.P. de","-38.35","-12.933333","1986","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:17:28-03","UFV","VIC","23297","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Noblick, L.R.; Britto, I.C.","4428","1985","12","11",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, Lagoa Abaeté, Restinga.","-38.35","-12.933333",NA,"Arbusto de 1-3m de altura com corolas coriáceas, cálice verde claro e pétalas esvereadas com muitos estames brancos. Ocasional nas dunas.","VIC023297","VIC023297",NA,"Noblick, L.R.","-38.35","-12.933333","1986","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:17:28-03","UFV","VIC","23299","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Queiroz, L.P. de","1395","1987","01","04",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, Arredores da Lagoa de Abaeté. Restinga.","-38.510799407959","-12.9710998535156",NA,"Arbusto de ca. 1,5 m de altura com folhas semicoriáceas discolores. Botões verdes. Frutos castanhos.","VIC023299","VIC023299",NA,"Queiroz, L.P. de",NA,NA,"1987","10","30","26018","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-15 09:03:02-03","UESC","UESC","9329","S","Plantae",NA,NA,"Fabaceae (Mimosoideae)","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Rylands, A.","19","1980","08","27",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,"Mata primária.; Árvore com 6m de altura e 7cm de diâmetro. Casca marrom clara. Exsudação do tronco comida por Callithrix penicillata.","UESC0009329",NA,NA,"T.D.Pennington",NA,NA,"2002","04",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"70","2001-06-01 13:29:28-03","MNHN","RECOLNAT_MNHN_P","P01818210","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Santos, T.S.",NA,"1971","11","16",NA,"Brésil",NA,NA,"Centro de Pesquisas do Cacau, Ba. Gongugi Barragem do Funil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818210' target='other'> <mi>dwc_moreinfo</mi></a>","P01818210","P01818210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2164",NA,NA,NA,NA,NA
"71","2015-09-04 02:12:15-03","MNHN","RECOLNAT_MNHN_P","P02941668","PreservedSpecimen",NA,NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Amorim, M.A.|Kollmann, L.|Bausen, E.",NA,"2000","6","1",NA,"Brésil",NA,NA,"Espirito Santo, Santa Teresa: Pedra da Onça",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02941668' target='other'> <mi>dwc_moreinfo</mi></a>","P02941668","P02941668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3407",NA,NA,NA,NA,NA
"72","2015-02-08 13:38:00-02","MO","MOBOT","2907757","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Sérgio C. de Sant'Ana|H.S. Brito|J.A.L. Santos|L.A.P. Junior","Sant'Ana 913","2000","6","2","South America","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA 001 Ilhéus/Una. Região de Mata Higrófila Sul Baiana. Coletas feitas na trilha da roda d'água e ramal de acesso àsede da Reserva.","-39.08333","-15.15",NA,NA,NA,NA,NA,"T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2014-09-17 05:30:00-03","MO","MOBOT","2453066","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Maria M. Arbo|Jomar G. Jardim|M. Silvia Ferrucci|Sérgio C. de Sant'Ana","Arbo 7151","1997","1","13","South America","Brazil","Bahia",NA,"Valença. Camino a Guaibim,a 3 km de la rodovia Valença-Nazaré","-39.05","-13.35",NA,NA,NA,NA,NA,"Pennington, T. D., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-08-03 17:06:00-03","MO","MOBOT","2907574","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Jacques S. Blanchet","Blanchet 1684",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","2907882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","W. Wayt Thomas","Thomas 12108","2000","3","22","South America","Brazil","Bahia",NA,"Itacaré: 14 km. S of Itacaré on road to Ilhéus then S 6.5 km. from Alto Esperança to Campo Cheiroso. Southern Bahian Wet Forest and Restinga Forest over sand, and associated vegetation in disturbed restinga.","-39.03333","-14.38333",NA,NA,NA,NA,NA,"T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-04 11:05:23-03","UFRB","HURB","17265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Almeida, T.",NA,"2016","04","19",NA,"Brasil","Bahia","Salvador","Ipitanga; APA Joanes","-38.510799407959","-12.9710998535156",NA,"P223 A3. <ll>dwc_commonname:</ll> Coração de nego","HURB000017265",NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","3327733","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","A. M. Carvalho, F. Garcia & A. Furlan","6008","1995","3","12","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Ilheus, Cidade de Ilheus, Mata da Esperanca, ca 2 km NNE do Banco da Vitoria, na estrada que corre na borda oesta da mata, Mata Higrofila Sul Baiana perturbada","-39.0911","-14.7772",NA,NA,"US02189044","US02189044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2910418","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18492",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Coastal Zone, 5 km Se of Marau at junction with the new road North to Ponta do Muta","-39","-14.13",NA,NA,"US02189046","US02189046_01","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","2910417","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18277","1977","1","26","South America - Neotropics","Brazil","Bahia",NA,"Coastal Zone, 6 km E of Una along the old road to Pedras, by the sea","-39.02","-15.28",NA,NA,"US02189047","US02189047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","273273","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Riedel, --","444","1820",NA,NA,"South America","Brazil",NA,NA,"Brasilia (Ilheos) [interpreted]",NA,NA,NA,NA,"US02189048","US02189048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","3311042","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","W. W. Thomas, A. M. Carvalho, A. M. Amorim, J. G. Járdim & S. C. Sant' Ana","9471","1992","11","15","South America - Neotropics","Brazil","Bahia",NA,"Mun. Itacare, Campo Cheiroso, 14 km north of Serra Grande off of road to Itacare","-39.07","-14.37",NA,NA,"US02189045","US02189045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","3653665","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","A. Prates, M. L. Guedes & F. S. Gomes","273","2009","2","1","South America - Neotropics","Brazil","Bahia",NA,"Litoral Norte, Itanagra, Nucleo Agroecologico.","-37.9811","-12.3744",NA,NA,"US01862891","US01862891_01",NA,NA,"37 58 52 W","12 22 28 S",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","35",NA,NA
"83","2020-09-02 16:28:56-03","Cenargen","CEN","45146","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Luciano Paganucci de Queiroz","4247","1994","11","14",NA,"Brasil","BA","SALVADOR","Dunas de Itapuã, próximo ao loteamento Alamedas da Praia, cerca de 30 km N do centro de Salvador.","-38.016666","-12.916666","Exsicatas","pequeno, muito ramificado e com ramos plagiotrópicos formando touceiras de mais de 2m. de diâmetro. Folíolos cartáceos. Flores com estames brancos. Foto. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (18827). Feira de Santana - Bahia.","CEN00045146","CEN00045146",NA,"F. C. P. Garcia","-38.016666","-12.916666","1999","02",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"84","2020-05-08 11:10:29-03","UEFS","HUEFS","15466","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Valeriano, A.","ALCB668","1973","01","17",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0015466","HUEFS0015466",NA,"F.C.P.Garcia",NA,NA,"1999","02",NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA,NA
"85","2020-05-08 11:10:29-03","UEFS","HUEFS","3055","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Carvalho, A.M.de","1480","1983","02","06",NA,"Brasil","Bahia","Valença",NA,"-39.0731010437012","-13.3703002929688",NA,NA,"HUEFS0003055","HUEFS0003055",NA,"F.C.P.Garcia",NA,NA,"1999","02",NA,"43634","auto","Rosanae",NA,NA,NA,NA,NA,NA
"86","2020-05-08 11:10:29-03","UEFS","HUEFS","199066","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Hoffmann, W. A.","300","1985","11","22",NA,"Brasil","Espírito Santo","Santa Teresa","Est. Biol. De Santa Lucia.","-40.6002998352051","-19.9356002807617",NA,NA,"HUEFS0199066","HUEFS0199066",NA,"L.P.Queiroz",NA,NA,"2016","11",NA,"23813","auto","Rosanae",NA,NA,NA,NA,NA,NA
"87","2020-05-08 11:10:29-03","UEFS","HUEFS","76085","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Blanchet, J.S.","-1684-",NA,NA,NA,NA,"Brasil","Bahia",NA,"-",NA,NA,NA,"-","HUEFS0076085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Holótipo",NA,NA,NA,NA
"88","2020-05-08 11:10:29-03","UEFS","HUEFS","208418","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","961","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208418","HUEFS0208418","170",NA,"39W12'14''","13S48'28''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"140",NA,NA
"89","2020-05-08 11:10:29-03","UEFS","HUEFS","10026","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Queiroz, L.P.de","2533","1991","12","02",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,"HUEFS0010026","HUEFS0010026",NA,"F.C.P.Garcia","38W21'","12S56'","1999","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"90","2020-05-08 11:10:29-03","UEFS","HUEFS","140042","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Cardoso, D.","2275","2008","08","01",NA,"Brasil","Bahia","Igrapiúna","BA 001, rodovia entre Igrapiúna e Ituberá, Reserva Ecológica da Michelim. Mata de Vila 5.","-39.116667","-13.816667",NA,"Floresta ombrófila densa.","HUEFS0140042","HUEFS0140042",NA,"L.P.de Queiroz","39W7'","13S49'","2010","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"91","2020-05-08 11:10:29-03","UEFS","HUEFS","158600","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Myrtaceae Class","64","2008","08","02",NA,"Brasil","Bahia","Igrapiúna","Rodovia para Itubera (BA 001). Reserva de Michelin. Cachoeira de Pancada Grande.","-39.1775","-13.798333",NA,"Mata Atlântica.","HUEFS0158600","HUEFS0158600",NA,"L.P.de Queiroz","39W10'39''","13S47'54''","2010","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
