"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"45","2020-04-27 16:11:52-03","UFES","VIES","9671","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Pereira, O.J.; Gomes, J.M.L.","4438","1992","12","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES009671","VIES009671",NA,NA,"2014","06","41644","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-04-27 16:11:52-03","UFES","VIES","42221","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","B.G. Sossai","Souza, T.; Sossai, B.G.; Alves-Araújo, A.","106","2018","04","03",NA,"Brasil","Espírito Santo","Conceição da Barra","Estrada Principal. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042221","VIES042221",NA,NA,"2020","03","41644","auto",NA,NA,"09",NA,NA,NA,NA
"47","2020-04-27 16:11:52-03","UFES","VIES","42565","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","B.G. Sossai","Sossai, B.G.; Nicchio, R.; Miranda, V.S.; Mendes, B.; Dias, L.F.D.; Alves-Araújo, A.; Nepomuceno, A.","380","2019","02","20",NA,"Brasil","Espírito Santo","Conceição da Barra","Estrada Principal. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042565","VIES042565",NA,NA,"2020","03","41644","auto",NA,NA,"09",NA,NA,NA,NA
"48","2020-04-27 16:11:52-03","UFES","VIES","15541","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, J.A.","Pereira, O.J.; Assis, A.M.","6219","2000","04","29",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015541","VIES015541",NA,NA,"2014","06","41644","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-04-27 16:11:52-03","UFES","VIES","15504","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, J.A.","Pereira, O.J.; Assis, A.M.","6123","2000","03","30",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015504","VIES015504",NA,NA,"2014","06","41644","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-04-27 16:11:52-03","UFES","VIES","3016","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, J.A.","Pereira, O.J.; Fabris, L.C.","1759","1988","08","12",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES003016","VIES003016",NA,NA,"2014","06","28401","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-04-27 16:11:52-03","UFES","VIES","34044","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, J.A.","Zorzanelli, J.P.F.","1060","2014","07","19",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES034044",NA,"1416","1416","2014","07","32198","auto",NA,NA,"23",NA,NA,NA,NA
"52","2019-08-16 08:41:24-03","UTFPR","HCF","10763","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. Cordeiro & E. Barboza","E.L. Siqueira","527","2012","05","19",NA,"Brasil","PR","Pontal do Paraná","Balneário de Canoas","-48.469611","-25.677889",NA,"trepadeira volúvel, heliófita. frutos imaturos verdes.",NA,NA,"8","8","2013",NA,NA,NA,NA,NA,NA,"48°28'10,6 W","25°40'40,4 S",NA,NA
"53","2020-12-21 16:47:30-03","MBM","MBM","172024","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vellozo","Lombardi, J.A.","Carvalho, A.M. de; et al.; et al.","4428","1994","03","16","Southern America","Brazil","Bahia","Una","Ca. 46km na Rod. BA-001","-39.0752983093262","-15.2932996749878",NA,NA,"MBM172024","MBM172024",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:47:30-03","MBM","MBM","216422","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vellozo","Lombardi, J.A.","Ivanauskas, N.M.","753","1996","03","29","Southern America","Brazil","São Paulo","Pariquetá-Açu","Pariquetá-Açu",NA,NA,NA,NA,"MBM216422","MBM216422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:47:30-03","MBM","MBM","382989","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vellozo","Cordeiro, J.; Barboza, E.","Siqueira, E.L.","527","2012","05","19","Southern America","Brazil","Paraná","Pontal do Paraná","Balneário de Canoas","-48.469611","-25.677889",NA,"Trepadeira volúvel, heliófita. Frutos imaturos verdes.; Floresta Ombrófila Densa das Terras Baixas. Relevo plano.","MBM382989","MBM382989","8","8","2013",NA,NA,NA,NA,NA,NA,"-48.469611","-25.677889",NA,NA
"56","2020-12-21 16:47:30-03","MBM","MBM","160190","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vellozo","Lombardi, J.A.","Carvalho, A.M. de; et al.; et al.","365","1980","12","09","Southern America","Brazil","Bahia","Cairu","Km 2, estrada para Nilo Peçanha","-39.0438995361328","-13.4869003295898",NA,NA,"MBM160190","MBM160190",NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:47:30-03","MBM","MBM","347722","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vellozo",NA,"Lombardi, J.A.","7105","2008","01","23","Southern America","Brazil","Espírito Santo","Linhares","Reserva Natural da Companhia Vale do Rio Doce (CVRD)","-40.0722007751465","-19.3910999298096",NA,"Mata atlântica degradada, junto à estrada. Liana, carnosa, gavinhas novas vermelhas, algumas folhas avermelhadas na face abaxial, cálice verde avermelhado, corola creme.","MBM347722","MBM347722","49","49",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:47:30-03","MBM","MBM","47859","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vellozo","Lombardi, J.A.","Hatschbach, G.","7675","1961","01","31","Southern America","Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"MBM047859","MBM047859",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:47:30-03","MBM","MBM","157200","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vellozo","Lombardi, J.A.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","59086","1993","03","14","Southern America","Brazil","Santa Catarina","Itapoá","Rio Saí-Mirim","-48.6161003112793","-26.1168994903564",NA,NA,"MBM157200","MBM157200",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"60","2015-09-04 01:57:27-03","MNHN","RECOLNAT_MNHN_P","P03170476","PreservedSpecimen",NA,NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio-Janeiro",NA,NA,"hb","Reçu le 29 Juin 1880. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03170476' target='other'> <mi>dwc_moreinfo</mi></a>","P03170476","P03170476_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10442",NA
"61","2015-09-04 06:43:17-03","MNHN","RECOLNAT_MNHN_P","P03684378","PreservedSpecimen",NA,NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio-Janeiro",NA,NA,"hb","Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03684378' target='other'> <mi>dwc_moreinfo</mi></a>","P03684378","P03684378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3909",NA
"62","2015-09-04 01:57:27-03","MNHN","RECOLNAT_MNHN_P","P03170475","PreservedSpecimen",NA,NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Glaziou, A.",NA,"1870","1","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. (Rio Jan.) Corcovado","-43.2075004577637","-22.9027996063232","hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03170475' target='other'> <mi>dwc_moreinfo</mi></a>","P03170475","P03170475_01",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"3909",NA
"63","2015-09-04 01:57:27-03","MNHN","RECOLNAT_MNHN_P","P03170472","PreservedSpecimen",NA,NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Glaziou, A.",NA,"1879","1","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado, Painieras, prés de [l´ocqnedne]","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03170472' target='other'> <mi>dwc_moreinfo</mi></a>","P03170472","P03170472_01",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"10444",NA
"64","2020-12-11 11:42:57-03","UFMG","BHCB","22643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:42:57-03","UFMG","BHCB","22644","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:42:57-03","UFMG","BHCB","22832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:42:57-03","UFMG","BHCB","22833","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:42:57-03","UFMG","BHCB","22834","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:42:57-03","UFMG","BHCB","22847","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:42:57-03","UFMG","BHCB","27904","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Trilha Biológica de Poço das Antas - Trilha do Morro do Calcáreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:42:57-03","UFMG","BHCB","33852","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:42:57-03","UFMG","BHCB","34924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:42:57-03","UFMG","BHCB","34944","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:42:57-03","UFMG","BHCB","34948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:42:57-03","UFMG","BHCB","34949","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:42:57-03","UFMG","BHCB","34950","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:42:57-03","UFMG","BHCB","43393","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:42:57-03","UFMG","BHCB","45786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:42:57-03","UFMG","BHCB","50739","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:42:57-03","UFMG","BHCB","70018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Alves, M","2307",NA,NA,NA,"Southern America","Brasil","Espírito Santo","Guarapari",NA,NA,"-20.621111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-20.621111",NA,NA
"81","2020-12-11 11:42:57-03","UFMG","BHCB","25206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:42:57-03","UFMG","BHCB","31400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Espírito Santo","Santa Teresa","Reserva de Santa Lúcia, trilha às margens do rio Timbuí","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:22:02-03","UFPR","UPCB","46621","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Cervi, A.C.","Cervi, A.C.","8398","2003","04","28",NA,"Brasil","Paraná","Paranaguá","Parque Estadual Floresta do Palmito","-48.5092010498047","-25.5200004577637",NA,"Liana com frutos verdes..",NA,NA,NA,NA,"2003","01","24916","auto",NA,NA,"01",NA,NA,NA,NA
"84","2020-11-10 04:40:00-03","MO","MOBOT","100158286","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","H. C. de Lima","Lima 4593","1993","1","12","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas., Estrada para Juturnaiba, entre o portao e a trilha Morro do Calcario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"85","2008-05-27 22:02:00-03","MO","MOBOT","1342677","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. Lombardi (BHCB)","LEITMAN","LEITMAN 215","1986","9","16","South America","Brazil","Rio de Janeiro",NA,"Mun de Santa Maria Madalena, Pedra da Agulha mais ou menos 700 m.",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-01-22 14:48:00-02","MO","MOBOT","1342825","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Per Dusén","Dusén 1043A","1914","10","1","South America","Brazil","Paraná",NA,"Tacarehy in silva primaeva reg. lit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"87","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","4053",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/24-02-2003","W. Boone","129","1984","05","10",NA,"Brasil","Espírito Santo","Santa Leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,"Trepadeira com fruto jovem, solo avermelhado, altitude de +/- 700m.","MBML004053",NA,NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA,NA
"88","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","43243",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","E.J. de Lírio/2012","E.J. de Lírio; L. Marquardt & V.L. Aledi","141","2011","12","20",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Bonito","-40.7461013793945","-20.040599822998",NA,"Floresta Ombrófila Densa. Interior de mata. Liana, fruto roxo","MBML043243",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"89","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","3927",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Velloso","J. A. Lombardi/28-07-1993","H. Q. Boudet Fernandes","1462","1985","09","04",NA,"Brasil","Espírito Santo","Santa Teresa","Torre receptora de TV","-40.603611","-19.948611",NA,"Trepadeira com fruto verde, suculento, heliófila, capoeirão.","MBML003927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W36'13","19S56'55",NA,NA
"90","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","12233",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/II-2003","V. Demuner; et al","844","2000","03","22",NA,"Brasil","Espírito Santo","Santa Teresa","Mata do Tabajara","-40.556389","-19.951389",NA,"Trepadeira sobre arbusto, 2m de altura flor cor bege fruto cor verde.","MBML012233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'23","19S57'5",NA,NA
"91","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","12546",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/II-2003","V. Demuner; et al","1033","2000","05","11",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Trepadeira sobre arvoreta, fruto imaturo cor verde, maduro cor avermelhado.","MBML012546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA
"92","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","14052",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/II-2003","V. Demuner; et al","1567","2000","11","30",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Prop. A. Bringenti","-40.593889","-19.973333",NA,"Trepadeira sobre árvore, frutos imaturos de cor verde, maduros de cor vinho, sementes com arilo verde. Próximo ao riacho, ambiente úmido e plano.","MBML014052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W35'38","19S58'24",NA,NA
"93","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","14362",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/II-2003","L. Kollmann; et al","3876","2001","06","12",NA,"Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167",NA,"Trepadeira na meia sombra. Frutos verdes.","MBML014362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W34'60","19S59'3",NA,NA
"94","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","15224",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/II-2003","L. Kollmann; et al","4644","2001","09","19",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira no sol. Frutos verdes.","MBML015224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"95","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","16829",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/II-2003","R.R. Vervloet; et al","241","2002","05","09",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira, frutos a 2m do solo, baixada dossel aproximado 12m, folha verde escura, frutos imaturos de cor verde com pintas ferruginosas.","MBML016829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"96","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","17808",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/24-02-2003","R.R. Vervloet; et al","613","2002","08","01",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira, frutos a 4m do solo, frutos imaturos de cor verde, meia encosta.","MBML017808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"97","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","18196",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/24-02-2003","R.R. Vervloet; et al","1333","2002","10","29",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira com frutos verdes, topo de morro, dossel 18m, altitude 875m.","MBML018196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"98","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","18250",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/24-02-2003","R.R. Vervloet; et al","1232","2002","10","17",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira com frutos a 12m do solo, imaturos de cor verde, baixada, dossel 18m, altitude 850m.","MBML018250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"99","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","18327",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/24-02-2003","R.R. Vervloet; et al","1031","2002","09","24",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira, meia encosta, dossel 10m, frutos imaturos de cor verde com pontos ferrugem.","MBML018327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"100","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","20501",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","V. Demuner/23-05-2003","R.R. Vervloet; et al","2270","2003","04","22",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira, frutos a 6m de altura, imaturos de cor verde. Baixada, dossel 11m.","MBML020501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"101","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","20718",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi/XII-2012","R.R. Vervloet; et al","2426","2003","05","14",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Liana, frutos a 4m de altura, imaturos de cor verde com pontos brancos, baixada, dossel 15m.","MBML020718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
