"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","typeStatus"
"51","2014-07-18 16:43:00-03","MO","MOBOT","148992","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Pedro Jörgensen","Jörgensen 4329","1930","12",NA,"South America","Paraguay",NA,NA,"Yataity.",NA,NA,NA,NA,NA,NA,"S. Ginzbarg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"52","2011-12-22 05:00:00-02","MO","MOBOT","149053","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Teodoro Rojas","Rojas 4187","1929","12",NA,"South America","Paraguay","Amambay",NA,"Cerro Torin.",NA,NA,NA,NA,NA,NA,"P. Berry (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","150247","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6849","1982","2","10","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Many isolated, flat-topped sandstone hills, 100-150 m tall, with level areas of sandy soil between. Vegetation of open campos often shrubby and 15-25 m forest, lightly to heavily disturbed. Open sandy campo with low shrubs, NE of park headquarters.","-56.05","-22.65","300.00000000",NA,NA,NA,"S. Ginzbarg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","263",NA
"54","2017-08-22 08:00:00-03","MO","MOBOT","1542334","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Elsa M. Zardini|B. Ojeda","Zardini 55724","2000","12","3","South America","Paraguay","Misiones",NA,"Around Yabebiry.","-57.1627778","-27.3844444",NA,NA,NA,NA,"P. Berry (WIS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1223",NA
"55","2018-05-17 05:28:00-03","MO","MOBOT","2189689","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1654","1997","12","9","South America","Argentina","Misiones","San Ignacio","alrededores casa H. Quiroga","-55.55","-27.26666","270.00000000",NA,NA,NA,"Ahumada, L. Z., Marzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-05-17 05:28:00-03","MO","MOBOT","2250115","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2090","2000","9","19","South America","Argentina","Misiones","San Ignacio","Teyucuaré. Campos","-55.55","-27.26666","150.00000000",NA,NA,NA,"Múlgura de Romero, M. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2014-11-26 21:35:00-02","MO","MOBOT","2452760","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","C.F. Reiche|Roberto M. Klein","Reiche 16524","1963","12","29","South America","Brazil","Santa Catarina",NA,"Abelardo Luz. perto da cidade",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","2931846","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Steven Ginzbarg","Ginzbarg 572","1987","2","16","South America","Paraguay","Amambay",NA,"Pq. Nac. Cerro Corá. Camino Sereno, 3 km al NO del monumento. En cerrado al E de Cerro Trébol, quemado hace 6 meses.","-56.03333","-22.65",NA,NA,NA,NA,"S. Ginzbarg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-07-10 17:57:00-03","MO","MOBOT","2931990","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Troels M. Pedersen","Pedersen 1378","1951",NA,NA,"South America","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa. On high, dry, sandy pastures, among shrubs.",NA,NA,NA,NA,NA,NA,"S. Ginzbarg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","2932133","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Émile Hassler","Hassler 12029",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S. Ginzbarg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-06-02 15:01:00-03","MO","MOBOT","2942210","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Pedro Jörgensen","Jörgensen 4892",NA,NA,NA,"South America","Paraguay",NA,NA,"Inthe campo Estancia .",NA,NA,NA,NA,NA,NA,"S.Ginzbarg (LL, TEX)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2016-06-02 15:11:00-03","MO","MOBOT","3427981","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Nélida Soria","Soria Rey 3634","1989","5","5","South America","Paraguay",NA,NA,"Camino al Cerro Trebol; cerrado.",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"63","2013-01-11 11:06:00-02","MO","MOBOT","3444696","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","O. Apaza","Apaza 197","2007","12","28","South America","Bolivia","Chuquisaca",NA,"Canton Fernandez, Comunidad Vallecito. Hernado Siles. Canon el guayavillar. Bosque Tucumano Boliviano, dominado por (Myrtaceae, Alnus acuminata,Cedrela spp.), arbustos, helechos , herbaceaes y garmineas.Vegetacion intervenido por ganado vacuno.","-64.1380555","-20.2163889","1756.00000000",NA,NA,NA,"P. Berry (MICH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2014-07-18 17:28:00-03","MO","MOBOT","883465","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Fátima Mereles","Mereles H. 3404","1989","11","11","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Río Aquidabán.",NA,NA,NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA
"65","2014-07-18 17:30:00-03","MO","MOBOT","977164","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Nélida Soria","Soria Rey 5888","1993","2","5","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, camino a Cerro Alambique.",NA,NA,NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2020-06-15 15:30:24-03","UNESP-RC","HRCB","44487","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Pivetta","s/n","1955","01","26",NA,"Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,"erva perene, flor verde",NA,"R.C. Sodré",NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-15 15:30:24-03","UNESP-RC","HRCB","44900","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Mill. Arg.","Pivetta","553","1954","01","03",NA,"Brasil","Rio Grande do Sul","Pejuçara",NA,"-53.6557998657227","-28.4232997894287","500",NA,"erva perene, flor esverdeada",NA,"R.C. Sodré","500",NA,NA,"2019","23308","auto","02","07",NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","1540901","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","P. Jorgensen","4329","1931","3",NA,"South America","Paraguay",NA,NA,"On Ory Hills [[Tapyhi?]]",NA,NA,NA,NA,"Transcribed by digital volunteers","US01244800",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"69","2020-09-12 05:00:02-03","US","US","2269315","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","L. B. Smith, R. Reitz & O. Sufridini","9338","1956","12","27","South America","Brazil","Santa Catarina",NA,"Mun. Chapeco: Campo, Fazenda Campo Sao Vicente, 24 km west of Campo Ere",NA,NA,"900",NA,"Transcribed by digital volunteers","US01244798",NA,"1000","US01244798_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"70","2020-09-12 05:00:02-03","US","US","2573234","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","L. B. Smith & R. M. Klein","13340","1964","11","15","South America","Brazil","Santa Catarina",NA,"Mun. Abelardo Luz: Campo, [[strikethrough]]bog, and low woods,[[/strikethrough]] 8-12 km north of Abelardo Luz, ca.","-52.33","-26.53","900",NA,"Transcribed by digital volunteers","US01244791",NA,"1000","US01244791_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"71","2020-09-12 05:00:02-03","US","US","2573216","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","L. B. Smith & R. M. Klein","13809","1964","12","7","South America","Brazil","Santa Catarina",NA,"Mun. Campo Ere, dry campo, 17 km west of Campo Ere","-53.13","-26.37","900",NA,"Transcribed by digital volunteers","US01244789",NA,"1000","US01244789_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"72","2020-09-12 05:00:02-03","US","US","1574695","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","E. L. Ekman","452","1907","11","10","South America","Argentina","Misiones",NA,"Lagranja.",NA,NA,NA,NA,"Transcribed by digital volunteers","US01249188",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"73","2020-09-12 05:00:02-03","US","US","2432764","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","T. M. Pedersen","5254","1959","10","28","South America","Paraguay","La Soledad",NA,"Santiago, Dep. Misiones",NA,NA,NA,NA,"Transcribed by digital volunteers","US01244792",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"74","2020-09-12 05:00:02-03","US","US","3274072","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","S. Ginzbarg, J. Davalos, I. Fox & C. Rodríguez","572","1987","2","16","South America","Paraguay","Amambay",NA,"Pq. Nac. Cerro Cora. Camino Sereno, 3 km al NO del monumento. En cerrado al E de Cerro Trebol, quemado hace 6 meses.","-56.03","-22.65",NA,NA,"Transcribed by digital volunteers","US01244788",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"75","2020-09-12 05:00:02-03","US","US","2564746","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","R. M. Klein","4.139","1963","10","28","South America","Brazil","Santa Catarina",NA,"Campos Novos",NA,NA,"1000",NA,"Transcribed by digital volunteers","US01898688",NA,NA,"US01898688_01 US01898688_02","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"76","2020-09-12 05:00:02-03","US","US","2269302","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","L. B. Smith","9237","1956","12","25","South America","Brazil","Santa Catarina",NA,"Mun. Abelardo Luz: Campo, 11 km north of Abelardo Luz",NA,NA,"500",NA,"Transcribed by digital volunteers","US01244797",NA,"600","US01244797_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"77","2020-09-12 05:00:02-03","US","US","2269347","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","L. B. Smith, R. Reitz & L. Caldato","9572","1956","12","29","South America","Brazil","Paraná",NA,"Mun. Clevelandia: Varzea, Fazenda Sant'Ana",NA,NA,"900",NA,"Transcribed by digital volunteers","US01244794",NA,"1000","US01244794_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"78","2020-09-12 05:00:02-03","US","US","1573076","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","P. Jorgensen","4899",NA,NA,NA,"South America","Paraguay",NA,NA,"In the camp Estareien Cirnera Icapse",NA,NA,NA,NA,"Transcribed by digital volunteers","US01244801",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"79","2020-09-12 05:00:02-03","US","US","2269736","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","L. B. Smith & Klein, R.","11923","1957","2","28","South America","Brazil","Santa Catarina",NA,"Mun. Capinzal: campo 4-7 km southeast of Capinzal",NA,NA,"500",NA,"Transcribed by digital volunteers","US01244795",NA,"600","US01244795_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"80","2020-09-12 05:00:02-03","US","US","3332491","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","A. Butzke","11592","1995","11","16","South America","Brazil","Rio Grande do Sul",NA,"Erechim-Quatro Irmaos.",NA,NA,"780",NA,"Transcribed by digital volunteers","US01244790",NA,NA,"US01244790_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"81","2020-09-12 05:00:02-03","US","US","2269323","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","L. B. Smith, R. Reitz & O. Sufridini","9381-A","1956","12","26","South America","Brazil","Santa Catarina",NA,"Mun. Chapeco: Campo, Fazenda Campo Sao Vicente, 24 km west of Campo Ere",NA,NA,"900",NA,"Transcribed by digital volunteers","US01244799",NA,"1000","US01244799_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"82","2020-09-12 05:00:02-03","US","US","2564745","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Reitz","16524","1963","12","29","South America","Brazil","Santa Catarina",NA,"Abelardo Luz",NA,NA,"900",NA,"Transcribed by digital volunteers","US01330439",NA,NA,"US01330439_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"83","2019-09-04 19:19:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"84","2018-04-04 16:24:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans",NA,"S. Ginzbarg","572",NA,NA,NA,"South America","Paraguay","Amambay",NA,NA,"-56","-23",NA,NA,NA,NA,"RRC ID Flag",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"572",NA
"85","2018-04-04 16:32:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans",NA,"P. Jörgensen","4329",NA,NA,NA,"South America","Paraguay","Guairá",NA,NA,"-56.5","-25.75",NA,NA,NA,NA,"RRC ID Flag",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"4329",NA
"86","2019-07-09 13:27:13-03","F","FMNH-SEEDPLANTS","V0191721F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans",NA,"S. Ginzbarg et al.","395","1987","1","22","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0191721F",NA,NA,"V0191721F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-07-09 13:24:05-03","F","FMNH-SEEDPLANTS","V0191722F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans",NA,"P. Jörgensen","4329","1932","10",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0191722F",NA,NA,"V0191722F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-07-09 13:24:05-03","F","FMNH-SEEDPLANTS","V0191723F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans",NA,"P. Jörgensen","4329","1931","1",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0191723F",NA,NA,"V0191723F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-07-09 13:24:05-03","F","FMNH-SEEDPLANTS","V0191724F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans",NA,"S. Ginzbarg","572","1987","2","16","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0191724F",NA,NA,"V0191724F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-01 14:57:33-03","UnB","UB","150527","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Gottsberger, IS","2101","1972","11","30","Southern America","Brasil","São Paulo","Botucatu","18km N of Botucatu, (14km east of São Manuel). Along the Sao Manuel - Piracicaba highway. Near ex-RR station, 13 de Maio.","-48.416667","-22.75",NA,NA,"Xeromorphic tree & scrub woodland form.; Cerrado. On gentle slope.",NA,"Sodré, RC",NA,NA,NA,"2017",NA,NA,"06","20","-48.416667","-22.75",NA,NA,NA
"91","2019-11-01 14:57:33-03","UnB","UB","5289","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Gomes Júnior, JC","1449","1963","11","18","Southern America","Paraguay",NA,"Pedro Juan Caballero","10 km divisa com Brasil, na altura do Km 16","-22.55","-55.766667",NA,NA,"Flores novas, planta hirsuta.; Erva; Cerrado.",NA,"Sodré, RC",NA,NA,NA,"2017",NA,NA,"06","20","-22.55","-55.766667",NA,NA,NA
"92","2019-11-01 14:57:33-03","UnB","UB","99021","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Barroso, GM","636A","1968","12","21","Southern America","Brasil","Goiás","Pouso Alto","Chapada dos Veadeiros",NA,NA,NA,NA,"Letra A adicionada em 2007 para diferenciar de coleta de 1964 com o mesmo número",NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-01 14:57:33-03","UnB","UB","99022","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Gates, B","97","1979","02","03","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA
"94","2019-11-01 14:57:33-03","UnB","UB","99023","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Irwin, HS","12546","1966","02","11","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 14:57:33-03","UnB","UB","99024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Irwin, HS","32878","1971","03","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-01 14:57:33-03","UnB","UB","99026","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Irwin, HS","12915","1966","02","16","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-01 14:57:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Villarroel, D; Parada, AG; Inturiaz, YI; Miranda, V","3433","2014","07","24","Southern America","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Área de cerrado sensu stricto, dosel graminoso de hasta 1 m de altura, árboles y arbustos dispersos formando un dosel de entre 3 y 5 m. Suelos pedregosos con algunos afloramientos rocosos abruptos.","-57.906944","-19.206083","550",NA,NA,NA,"Villarroel, D","550",NA,NA,NA,NA,NA,NA,NA,"-57.906944","-19.206083",NA,NA,NA
"98","2019-11-01 14:57:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Villarroel, D; Martinez, MT; Alemán, L","3722","2013","11","30","Southern America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo. Campo sujo con suelos pedregosos y bien drenados. Campo limpo con suelos arenosos y afloramientos abruptos de rocas.","-63.452778","-17.913333","885",NA,NA,NA,"Villarroel, D","885",NA,NA,NA,NA,NA,NA,NA,"-63.452778","-17.913333",NA,NA,NA
"99","2019-11-01 14:57:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Villarroel, D; Martinez, MT; Toledo, G","3673","2014","05","07","Southern America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Reserva Privada de Patrimonio Natural Arubaí. Área denominada como Infiernillo, zona de lomeríos, presenta valles grandes formados por la erosión hídrica de nacientes cubiertas por pastizales, y cimas con vegetación de sabanas ar","-63.415","-17.679444","460",NA,NA,NA,"Villarroel, D","460",NA,NA,NA,NA,NA,NA,NA,"-63.415","-17.679444",NA,NA,NA
"100","2019-11-01 14:57:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Villarroel, D; Martinez, MT; Miranda, V","3999","2014","12","21","Southern America","Bolivia","Santa Cruz","Prov. Vallegrande","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en las sabanas arbolada","-63.947167","-18.869917","155",NA,NA,NA,"Villarroel, D","155",NA,NA,NA,NA,NA,NA,NA,"-63.947167","-18.869917",NA,NA,NA
"101","2019-11-01 14:57:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Villarroel, D; Martinez, MT; Miranda, V","3889","2014","12","20","Southern America","Bolivia","Santa Cruz","Prov. Vallegrande","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en pastizales abiertos","-63.954444","-18.845556","155",NA,NA,NA,"Villarroel, D","155",NA,NA,NA,NA,NA,NA,NA,"-63.954444","-18.845556",NA,NA,NA
"102","2020-08-20 20:39:36-03","UFSC","FLOR","24770","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Reitz, R.; Klein, R.M.","16524","1963","12","29",NA,"Brasil","Santa Catarina","Abelardo Luz",NA,"-52.3283004760742","-26.5646991729736","900",NA,"flor branca","FLOR0024770","Smith, L.B.; Downs, R.J.","900",NA,NA,"1983","35836","auto",NA,NA,NA,NA,NA,NA,NA
"103","2017-09-11 17:09:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll.Arg.","Riedel, L","546",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in prov. S. Paulo in campis arenosis secus Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-08 12:41:04-03","UFRGS","ICN","026971","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Allem, A; Hagelund, K","s.n.","1974","11","18","América do Sul","Brasil","RS",NA,"Entre Giruá e Santa Rosa, estrada velha junto a ferrovia",NA,NA,NA,NA,NA,NA,"Sodré, RC",NA,NA,NA,"2018",NA,NA,"05","16",NA,NA,NA,NA,NA
"105","2021-02-08 12:41:04-03","UFRGS","ICN","029944","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","aberrans","Croton aberrans","Müll. Arg.","Allem, A; Porto, ML; et al.","s.n.","1975","11","14","América do Sul","Brasil","RS","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"Sodré, RC",NA,NA,NA,"2018","44498","auto","05","26",NA,NA,NA,NA,NA
