"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber"
"14","2021-03-15 16:37:00-03","NY","NYBG","616005","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","M. L. Kawasaki",NA,NA,NA,"O. Handro","s.n.","1938","10","14","Brazil","São Paulo",NA,"Parque Estadual das Fontes do Ipiranga, Jardim Botânico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616005","NY00616005_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","616045","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","C. M. D. E. Legrand",NA,NA,NA,"R. M. Klein","3178","1962","12","04","Brazil","Santa Catarina","Lajes","Alto da Serra, Encruzilhada, Lajes","-50.3258","-27.8161",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24457' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616045","NY00616045_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","616031","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","41790","1978","11","30","Brazil","Paraná","Sao José dos Pinhais","Malhada","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24470' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616031","NY00616031_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","616032","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","C. M. D. E. Legrand",NA,NA,NA,"L. B. Smith","8029","1956","12","02","Brazil","Santa Catarina","Lajes","Between the crest of the Serra Geral and Encruzilhada","-50.3258","-27.8161",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616032","NY00616032_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","616035","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg",NA,NA,NA,NA,"L. R. Landrum","2453","1977","11","07","Brazil","Paraná","Balsa Nova","Road from Balsa Nova to Curitiba","-49.67","-25.58",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24471' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616035","NY00616035_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","616034","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","L. R. Landrum",NA,NA,NA,"L. R. Landrum","3870","1981","11","28","Brazil","Paraná","Curitiba","Parque Barreirinha","-49.25","-25.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24461' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616034","NY00616034_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","616042","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","L. R. Landrum",NA,NA,NA,"L. R. Landrum","3904","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira and surroundings to Rio Barigui","-49.25","-25.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616042","NY00616042_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","616037","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","L. R. Landrum",NA,NA,NA,"L. R. Landrum","4070","1982","01","05","Brazil","Paraná","Cerro Azul","Cerro Azul, along road to Rio Branco do Sul","-49.33","-25",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24463' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616037","NY00616037_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","616036","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","L. R. Landrum",NA,NA,NA,"L. R. Landrum","4068","1982","01","05","Brazil","Paraná","Cerro Azul","Cerro Azul, along road to Rio Branco do Sul","-49.33","-25",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24462' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616036","NY00616036_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","616004","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","7587","1958","11","24","Brazil","Santa Catarina","Rio do Sul","Alto Matador, Rio do Sul","-49.563988","-27.247405",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24456' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616004","NY00616004_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","616040","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O.Berg","L. R. Landrum",NA,NA,NA,"L. R. Landrum","3963","1981","12","02","Brazil","Paraná","Palmeira","Fazenda Santa Rita, ca. 65 km W of Curitiba on road to Ponta Grossa","-49.83","-25.42",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=24465' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616040","NY00616040_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","1039430","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","M. F. d. Santos",NA,NA,NA,"E. Foresto","130","2005","10","31","Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Mata ciliar do córrego do Capão Azul.","-43.3908","-18.0042",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486265' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039430","NY01039430_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","02703751","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.",NA,NA,NA,NA,"A. Quinet","606","2001","08","28","Brazil","Minas Gerais","Itamonte","Parque Nacional de Itatiaia. Serra Negra.","-44.681111","-22.321944",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987857' target='other'> <mi>dwc_moreinfo</mi></a>","NY02703751","NY02703751_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","00906446","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","P. O. Rosa",NA,NA,NA,"T. B. Cavalcanti","CFCR10159","1986","09","06","Brazil","Minas Gerais",NA,"Grao Mogol. Faz. Boa Vista. Próximo a torre de TV",NA,NA,NA,NA,"1030","1030","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00906446","NY00906446_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","1552357","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","P. O. Rosa",NA,NA,NA,"H. de F. Leitão Filho","3133","1976","10","08","Brazil","São Paulo","Jundiaí","Ca. 10 km SW de Jundiaí. Serra do Japí","-46.88","-23.1803",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1940845' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552357","NY01552357_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","00906839","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","M. Santos",NA,NA,NA,"I. Cordeiro","CFCR10214","1986","09","08","Brazil","Minas Gerais","Rio Vermelho","Rio Vermelho. Pedra Menina. Serra do Ambrósio. Espigao do Meio. Faz. Vargem do Anjo","-43.0594","-18.1422",NA,NA,"830","830","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00906839","NY00906839_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00907051","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.",NA,NA,NA,NA,"H. S. Irwin","29211","1971","01","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço, summit of Serra de Caraça","-43.508849","-20.130068",NA,NA,"1750","1950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983951' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907051","NY00907051_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00906818","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","M. Santos",NA,NA,NA,"R. de Mello-Silva","CFCR5450","1984","10","13","Brazil","Minas Gerais","Rio Vermelho","Rio Vermelho-Pedra Menina. Faz. Vargem do Anjo-Morro Espigao do Meio.","-43.0594","-18.1422",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982885' target='other'> <mi>dwc_moreinfo</mi></a>","NY00906818","NY00906818_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","1522418","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","M. F. Santos",NA,NA,NA,"J. Mattos","14367","1966","12","15","Brazil","São Paulo","Campos do Jordao","Campos do Jordao, Fazenda da Guarda, Horto Florestal","-45.48067","-22.690526",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751677' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522418","NY01522418_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020-01-28 13:11:25-03","MCN-PUC-MINAS","HPUC-MG","ANG4099","S","Plantae","Myrtaceae","Myrcia","cf. retorta","Myrcia cf. retorta",NA,"Bunger, M.O.",NA,NA,NA,"M.Valentina W.","41",NA,NA,NA,"Brasil","Minas Gerais","Nova Lima",NA,"-43.966944","-20.208611","43º58'01''W","20°12'31''S","1.4","1.4","Flor branca. Altura 30 cm. UTM: 7765031 x; 607460 y.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG1216","S","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta",NA,NA,NA,NA,NA,"Colombini,M.A.G.;Santos;J.A.G;PAIVA,J.A.",NA,"2008","11","01","Brasil","Minas Gerais","Nova Lima","Parque Estadual Serra do do Rola Moça","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"2,70m. Combrófitas. Líquens. Flor pequena amarelada. Flor e folha com cheiro de goiaba.",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"35","2021-02-08 11:09:36-03","UNESP-IBB","BOTU","17336","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","Lima, L.","2017","11","16","Carmello, S.C.","65","1987","11","06","Brasil","São Paulo","Camppos do Jordão","Pico de Itapeva e arredores","-45.5","-22.75","45°30'w","22°45's",NA,NA,NA,"BOTU017336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-11-24 17:10:54-03","UTFPR","DVPR","2784","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","Ribeiro, C","2013","04","12","Luz, BB","s.n.","1995","09","22","Brasil","Paraná","Ventania","Fazenda São Pedro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Arbórea 7m, botões com cálice creme-esverdeados, corola creme-claro.; Borda da mata.","DVPR002784",NA,"Magnoliophyta",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"37","2020-11-24 17:10:54-03","UTFPR","DVPR","5841","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","Korte, A","2010","01","25","Korte, A; Kniess, A","1213","2009","12","01","Brasil","Santa Catarina","Alfredo Wagner","Rio das Demoras.","-49.1916","-27.3753","-49.1916","-27.3753","942","942","Arvoreta.; Floresta Ombrófila Mista, Estágio Médio de regeneração, interior do fragmento.","DVPR005841",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-30 12:46:03-03","EAO","IAN","93896","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","Sobral, M","2015",NA,NA,"Glaziou, AFM","14811",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093896",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-01-20 14:40:43-03","UPM","MACK","918","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","arborescens","Myrcia arborescens","O. Berg","E. Lucas","2003",NA,NA,"A. O. Araújo; G. O. Romão; S. Silveira","346","2003","01","12","Brasil","MG","Ouro Branco","Serra de Ouro Branco, em direção à antena.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"40","2020-01-20 14:40:43-03","UPM","MACK","1607","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","O. T. Aguiar",NA,NA,NA,"M. Fascina","A94","2011","04","28","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"41","2020-01-20 14:40:43-03","UPM","MACK","2038","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","T. Mortale",NA,NA,NA,"T. A. B. Mortale","2","2012","12","01","Brasil","SP","Campos do Jordão","Trilha Cajará","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"42","2020-01-20 14:40:43-03","UPM","MACK","2232","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","O. T. Aguiar",NA,NA,NA,"O. T. Aguiar","224","2011","07","06","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"43","2020-01-20 14:40:43-03","UPM","MACK","2233","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","O. T. Aguiar",NA,NA,NA,"O. T. Aguiar","216","2011","07","06","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"44","2020-01-20 14:40:43-03","UPM","MACK","2040","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","O. T. Aguiar",NA,NA,NA,"A. Buccaran","A24","2011","03","26","Brasil","SP","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-01-20 14:40:43-03","UPM","MACK","1606","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","O. T. Aguiar",NA,NA,NA,"M. Fascina","A98","2011","04","29","Brasil","SP","Campos do Jordão","Floresta Ombrófila Mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-01-20 14:40:43-03","UPM","MACK","2062","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","retorta","Myrcia retorta","Cambess.","O. T. Aguiar",NA,NA,NA,"A. Buccaran","A94","2011","04","28","Brasil","SP","Campos do Jordão","Trilha da Samambaia","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
