"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"93","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U 0287507","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Heyligers PC",NA,"1956","01","01","Southern America","Surinam",NA,NA,"in sand savanna<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287507",NA,"Malpighiales","A.Juss.","Para",NA,"-54.966667","5.416667",NA,NA,NA,NA,NA,NA,NA,NA,"-54.966667","5.416667",NA,NA,NA,"Magnoliopsidae","Uw6695",NA,NA,NA
"94","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368337","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; et al.",NA,"1977","11","04","Southern America","Brazil",NA,NA,"Rocky terrain around falls.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368337",NA,"Malpighiales","A.Juss.","Pará","Cachoeira de Curuá; north slope of Serra Cachimbo.",NA,NA,"NL-U1368337","Anderson WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0183333",NA,NA,NA
"95","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368338","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prévost M-F; Sabatier D",NA,"2003","10","21","Southern America","French Guiana",NA,NA,"Végétation secondaire.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368338",NA,"Malpighiales","A.Juss.",NA,"Guyane Francaise. RN 1 Kourou - Sinnamary km 20 niveau Piste Barthod.","-52.766667","5.1","NL-U1368338","Prévost M-F",NA,NA,NA,NA,NA,NA,"-52.766667","5.1",NA,NA,NA,"Magnoliopsidae","U 0183643",NA,NA,NA
"96","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368339","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ek RC; Hammond D",NA,"1993","01","05","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368339",NA,"Malpighiales","A.Juss.",NA,NA,"-58.5","5.333333","NL-U1368339","Anderson WR",NA,NA,NA,NA,NA,NA,"-58.5","5.333333",NA,NA,NA,"Magnoliopsidae","U 0083511",NA,NA,NA
"97","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368340","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prévost M-F",NA,"1999","10","03","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368340",NA,"Malpighiales","A.Juss.",NA,NA,"-52.366667","4.683333","NL-U1368340","Anderson WR",NA,NA,NA,NA,NA,NA,"-52.366667","4.683333",NA,NA,NA,"Magnoliopsidae","U 0060741",NA,NA,NA
"98","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368348","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; et al.",NA,"1968","06","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368348",NA,"Malpighiales","A.Juss.",NA,"Brazilian Amazonia, State of Amazonas, Rio Urubu. Banks of Rio Urubu, between Cachoeira Tracema and Manaus-Itacoaltiara Road.",NA,NA,"NL-U1368348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"99","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368349","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; et al.",NA,"1968","06","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368349",NA,"Malpighiales","A.Juss.",NA,"Brazilian Amazonia, State of Amazonas, Rio Urubu. Banks of Rio Urubu, between Cachoeira Tracema and Manaus-Itacoaltiara Road.",NA,NA,"NL-U1368349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"100","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368350","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; et al.",NA,"1973","10","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368350",NA,"Malpighiales","A.Juss.",NA,"Brazilian Amazonia, State of Mato Grosso, sandy east bank of Rio Aripuanã, north of Humboldt Campus.","-59.35","-10.2","NL-U1368350",NA,NA,NA,NA,NA,NA,NA,"-59.35","-10.2",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"101","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368351","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; Prance RJ",NA,"1974","10","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368351",NA,"Malpighiales","A.Juss.",NA,"Brazilian Amazonia, State of Amazonas, Manaus-Caracarai Highway. Reserva Campina, Km. 62.",NA,NA,"NL-U1368351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"102","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368352","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; et al.",NA,"1977","11","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368352",NA,"Malpighiales","A.Juss.",NA,"Brazilian Amazonia, State of Pará, BR 163,Cuiabá-Santarém Highway, km879.5.",NA,NA,"NL-U1368352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"103","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368353","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; et al.",NA,"1977","11","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368353",NA,"Malpighiales","A.Juss.",NA,"Brazilian Amazonia, State of Pará, BR163, Cuiabá-Santarém highway, km879.5.",NA,NA,"NL-U1368353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"104","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368354","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance GT; et al.",NA,"1971","01","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368354 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368354",NA,"Malpighiales","A.Juss.",NA,"Brazilian Amazônia, Basin of Rio Negro. Rio Uneiuxi, 35km above mouth, Campina do Dodono. On white sand.",NA,NA,"NL-U1368354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"105","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368390","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hoffman B; Troon F van",NA,"1997","11","12","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368390",NA,"Malpighiales","A.Juss.","Brokopondo",NA,"-55.116667","4.583333","NL-U1368390","Bhikhi CR",NA,NA,NA,NA,NA,NA,"-55.116667","4.583333","2011","08","01","Magnoliopsidae","U 0106711",NA,NA,NA
"106","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368391","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Poncy O",NA,"1998","11","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368391 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368391",NA,"Malpighiales","A.Juss.",NA,NA,"-53.3","4.833333","NL-U1368391","Prévost M-F",NA,NA,NA,NA,NA,NA,"-53.3","4.833333",NA,NA,NA,"Magnoliopsidae","U 0224823",NA,NA,NA
"107","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368392","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Redden KM; et al.",NA,"2004","02","02","Southern America","Guyana",NA,NA,"Disturbed white sand, from dredging operation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368392",NA,"Malpighiales","A.Juss.","Cuyuni-Mazaruni","Guyana. Cuyuni-Mazaruni Region. Pakaraima Mts., River collecting on Mazaruni River, 16-17 River miles and 10.8 GPS miles downstream from Imbaimadai to first falls.","-60.283333","5.7","NL-U1368392","Anderson WR",NA,NA,NA,NA,NA,NA,"-60.283333","5.7",NA,NA,NA,"Magnoliopsidae","U 0123437",NA,NA,NA
"108","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368393","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Everaarts AP",NA,"1984","08","02","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368393 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368393",NA,"Malpighiales","A.Juss.","Saramacca","Experimental farm Coebiti Distr. Saramacca",NA,NA,"NL-U1368393","Werkhoven MCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066850",NA,NA,NA
"109","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368394","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Teunissen PA",NA,"1967","10","18","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368394 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368394",NA,"Malpighiales","A.Juss.",NA,NA,NA,NA,"NL-U1368394","Teunissen PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066851",NA,NA,NA
"110","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368403","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach GG; Silva JM",NA,"1988","10","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368403 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368403",NA,"Malpighiales","A.Juss.",NA,"Rio Brilhante (mun. Rio Brilhante) Mato Grosso do Sul.",NA,NA,"NL-U1368403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"111","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U.1368909","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Smith HH",NA,"1898","04","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1368909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1368909",NA,"Malpighiales","A.Juss.",NA,"Plants of Santa Marta, United Stated of Colombia.",NA,NA,"NL-U1368909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"112","2020-02-08 09:55:21-03","NBC","NL-BOTANY","WAG.1073024","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ek RC; Jansen-Jacobs MJ; Dam JAC van; Proosdij ASJ van; Briand C",NA,"2008","12","14","Southern America","French Guiana",NA,NA,"Roadside vegetation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1073024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1073024",NA,"Malpighiales","A.Juss.","Cayenne","Mt. de Kaw, main road to Fourgassier.","-52.296333","4.623667","NL-WAG1073024","Ek RC",NA,NA,NA,NA,NA,NA,"-52.296333","4.623667",NA,NA,NA,"Magnoliopsidae","WAG0408122",NA,NA,NA
"113","2020-02-08 09:55:21-03","NBC","NL-BOTANY","WAG.1073025","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Elburg JP",NA,"1962","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1073025 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1073025",NA,"Malpighiales","A.Juss.",NA,"Jodensavanne Mapanekreek area; kamp Liana.",NA,NA,"NL-WAG1073025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"114","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068315","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa candolleana","Schulz JP",NA,"1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068315",NA,"Malpighiales",NA,"Para","Camp 8",NA,NA,"NL-L1068315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5036","candolleana",NA,NA
"115","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068316","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa candolleana","Schulz JP",NA,"1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068316",NA,"Malpighiales",NA,"Para","Camp 8",NA,NA,"NL-L1068316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5036","candolleana",NA,NA
"116","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068317","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa candolleana","Schulz JP",NA,"1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068317 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068317",NA,"Malpighiales",NA,"Para","Camp 8",NA,NA,"NL-L1068317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5036","candolleana",NA,NA
"117","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068318","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa candolleana","Schulz JP",NA,"1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068318 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068318",NA,"Malpighiales",NA,"Para","Camp 8",NA,NA,"NL-L1068318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5036","candolleana",NA,NA
"118","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U 0287471","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa candolleana","Schulz JP",NA,"1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287471",NA,"Malpighiales",NA,"Para","Camp 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5036","candolleana",NA,NA
"119","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167424","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Vincent D",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167424 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167424",NA,"Malpighiales","(Willd.) Griseb.",NA,"Bresil, Minas gereas, arassuahy*.",NA,NA,"NL-L2167424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"120","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167425","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa lessertiana","Melinon M",NA,"1842","01","01","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167425 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167425",NA,"Malpighiales","(A.Juss.) A.Juss. ex Griseb.",NA,"Guyane francaise.",NA,NA,"NL-L2167425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"lessertiana",NA,NA
"121","2020-11-04 11:12:42-03","ESALQ","ESA","71543","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G. et al.","54557.0","1990","10","15",NA,"Brasil",NA,NA,NA,"ESA071543","Magnoliophyta",NA,"Adr. Juss.","Goiás",NA,NA,NA,"ESA071543","Anderson, W.R.","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-04 11:12:42-03","ESALQ","ESA","2333","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.","44073.0","1981","10","07",NA,"Brasil",NA,NA,NA,"ESA002333","Magnoliophyta",NA,"Adr. Juss.","Goiás",NA,"-47.6136016845703","-16.7686004638672","ESA002333","Anderson, W.R.","Cristalina",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-19 10:24:07-03","CPAP","CPAP","22330","PreserverdSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Pott, V. J.","7075","2004","10","11",NA,"Brasil",NA,NA,"Subartbusto semiescandente, 1,5-1,80 cm com flor de cor amarela. . Frequente.. Brejo herbáceo-arbustivo cortado por estrada. Solo: hidromórfico. Relevo: plano",NA,NA,NA,"A. Juss.","MS","MS-276 entre Lagoa Bonita e Culturana.","-54.248306","-22.268333",NA,NA,"DEODÁPOLIS","300","300",NA,NA,NA,"54°14'53,9 W","22°16'06,0 S","2005","05",NA,NA,NA,NA,NA,NA
"124","2016-02-02 14:38:33-02","BGBM","B","B -W 08845 -01 0","S","Plantae","Malpighiaceae","Banisteria","suberosa","Banisteria suberosa",NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/BW08845010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","BW08845010",NA,NA,"Willd. ex Steud.",NA,NA,NA,NA,"BW08845010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-11-19 13:21:13-02","FEMACT","MIRR","3562","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Cordeiro, I.; Prance, G.T.; Pires, J.M.; Silva, J.A.; Huber, O.; Silva","302","1985","07","29",NA,"Brasil",NA,NA,"Arbusto escandente, com frutos imaturos rosados.",NA,NA,NA,"Juss","Amazonas","Margens do Rio Aracá., Margem do rio Aracá. Mata alagável.","-63.5","-0.333333",NA,"Mamede, M.C.H.","Barcelos",NA,NA,NA,NA,NA,"-63.5","-0.333333",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-02-15 11:45:00-02","IPA","IPA","87164","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Sobrinho, M.S.","450","2003","12","11","Southern America","Brasil",NA,NA,"Trepadeira lenhosa, flor amarela.","IPA0087164","Plantae",NA,"Griseb.","Pernambuco","Tapacurá","-35.0182991027832","-8.00222015380859",NA,"Rita Pereira; Cano, O.","São Lourenço da Mata",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-02-15 11:45:00-02","IPA","IPA","87173","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Sobrinho, M.S.","436","2004","12","11","Southern America","Brasil",NA,NA,"Escandente lenhosa; flor amarela, cálice sem glândula.","IPA0087173","Plantae",NA,"Griseb.","Pernambuco","Tapacurá","-35.0182991027832","-8.00222015380859",NA,"Rita Pereira; Cano, O.","São Lourenço da Mata",NA,NA,"21764","auto",NA,NA,NA,"2004","07","10",NA,NA,NA,NA,NA
"128","2019-02-15 11:45:00-02","IPA","IPA","4121","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Pickel, B.","2877","1931","12","07","Southern America","Brasil",NA,NA,NA,"IPA0004121","Plantae",NA,"Griseb.","Pernambuco","Tapera, São Bento. Capoeira.","-35.0182991027832","-8.00222015380859",NA,"Standley","São Lourenço da Mata",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-02-15 11:45:00-02","IPA","IPA","4122","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Pickel, B.","3714","1934","11","23","Southern America","Brasil",NA,NA,NA,"IPA0004122","Plantae",NA,"Griseb.","Pernambuco","Tapera, São Bento. Toró. Capoeira.","-35.0182991027832","-8.00222015380859",NA,"Standley","São Lourenço da Mata",NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-25 11:39:21-03","IECOS","HBRA","5261","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","U. Mehlig","1103","2012","02","03","América do Sul","Brasil","exsicata",NA,"Liana, crescendo em forma de arbusto. Pétalas amarelas. Frutos de cor rosa-avermelhada","HBRA0002439",NA,NA,"A. Juss.","Pará","Engenho, área de retirada de areia sul da estrada Bragança-Augusto Corrêa (PA-454), aprox. 8 km de rua de Bragança. Solo de areia branca","-46.69116667","-1.05163889","HBRA0002439","V. S. Silva Jr. (MG)","Bragança",NA,NA,NA,NA,NA,"-46.69116667","-1.05163889","2018","11","01",NA,NA,NA,NA,NA
"131","2019-12-09 11:50:54-03","IECOS","HBRA","6935","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","R. M. Silva","272","2013","01","19","América do Sul","Brasil","exsicata",NA,"Frutos alados (sâmara), bege com detalhes marrons na ponta das alas","HBRA0005307",NA,NA,"A. Juss.","Pará","Engenho, área de retirada de areia ao norte da estrada Bragança-Augusto Corrêa (PA-454), aprox. 8 km de rua de Bragança. Solo de areia branca","-46.69433333","-1.04672222","HBRA0005307","V. S. Silva Jr. (MG)","Bragança",NA,NA,NA,NA,NA,"-46.69433333","-1.04672222","2018","11","01",NA,NA,NA,NA,NA
"132","2021-04-07 11:45:40-03","UFMS","CGMS","27593","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Lina; Andrea; Carla; Lílian; Marlize; Fátima","5","2009","10","03",NA,"Brasil",NA,NA,"Fruto verde amarelado. Habitat: Substrato argiloso. Campo úmido. Habito: Arbusto. 1,70m de altura.","CGMS1057035",NA,NA,"A.Juss.","Mato Grosso do Sul","Campo da FUNPESG.","-54.6030556","-19.3883333",NA,"V.J. Pott","São Gabriel do Oeste",NA,NA,NA,NA,NA,"-54,6030556","-19,3883333","2018","03","19",NA,NA,NA,NA,NA
"133","2021-04-07 11:45:40-03","UFMS","CGMS","45207","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","A. Pott; V.J. Pott; L.C.P. Lima","10283","2002","09","16",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Duplicata CPAP, CEN. Habitat: Vegetação paludícola de vereda. Solo hidromórfico argiloso vermelho. Relevo vale. Habito: Trepadeira. Ocasional.","CGMS1075174",NA,NA,"A.Juss.","Mato Grosso do Sul","Estrada do Assentamento Campanário, nascente do Rio Coxim.","-54.5833333","-19.2805556",NA,"V.J. Pott","São Gabriel d#?#Oeste",NA,NA,NA,NA,NA,"-54,5833333","-19,2805556","2018","03","19",NA,NA,NA,NA,NA
"134","2021-04-07 11:45:40-03","UFMS","CGMS","36157","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","V.J. Pott; A. Pott","7075","2004","10","11",NA,"Brasil",NA,NA,"Flor amarela. Duplicata no SP, CPAP, CEN. Habitat: Brejo herbáceo-arbustivo cortado por estrada. Solo hidromórfico. Relevo plano. Habito: Subarbusto semiescandente. Frequente. 1,50-1,80m de altura","CGMS1065564",NA,NA,"A.Juss.","Mato Grosso do Sul","Rodovia MS-276 entre Lagoa Bonita e Culturana.","-54.2333333","-22.2683334",NA,"M.C. Mamede","Deodápolis",NA,NA,NA,NA,NA,"-54,2333333","-22,2683334",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-27 13:50:05-03","UFS","ASE","38801","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Lucas, FCA","891",NA,NA,NA,"Southern America","Brasil",NA,NA,"Liana com inflorescencia amarela","ASE0040375","Magnoliophyta",NA,"A. Juss.","Pará","Reserva Crapuri","-57.4928","-6.1224",NA,"Silva, CAS","Jacareacanga",NA,NA,NA,NA,NA,"-57.4928","-6.1224",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-06 09:56:14-03","UFOP","OUPR","24142","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Juss.","Minas Gerais","Perto de Cordisburgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
