"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"134","2021-03-15 16:37:00-03","NY","NYBG","00939063","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","27170","1970","03","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939063","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale",NA,NA,"Middle slopes of Serra do Cabral, ca. 2 km W. of Cantoni","-44.13","-17.57","NY00939063_01","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","00939109","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. A. Teixeira","23961","1994","02","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939109","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Itabirito","Pico do Itabirito. Coletada em ravina mais úmida, entre afloramentos de quartzito, M. B. R.","-43.8014","-20.2533","NY00939109_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","612985","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","R. M. Harley","19769","1977","03","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104247' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612985","Bahia","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo",NA,"Lower N.E. slopes of the Pico das Almas, ca. 25 km. WNW of the Vila do Rio de Contas. Serra das Almas.","-41.95","-13.55","NY00612985_01","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","612994","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","T. M. Koyama","13840","1970","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104294' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612994","Paraná","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglianone",NA,"Road from Curitiba to Vila Vellia, Fazenda Santo Amelia, Highway BR at Km 70.",NA,NA,"NY00612994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","00939103","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","D. Alvarenga","1005","1997","10","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939103","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Formoso","Parque Nacional Grande Sertão Veredas.","-45.9028","-15.3886","NY00939103_01","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","00939073","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. R. Anderson","10375","1973","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950279' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939073","Goiás","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Cocalzinho de Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","-48.80861","-15.7880556","NY00939073_01","1230","1230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","613002","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","L. B. Smith","6440","1952","04","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613002","Rio de Janeiro","Magnoliophyta","Poales","(Vahl) Gale","E. R. Guaglianone",NA,"Pedra da Gavea, Distrito Federal.","-43.284653","-22.997401","NY00613002_01","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","00939050","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","11516","1966","01","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949784' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939050","Distrito Federal","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Brasília","Córrego Paranoazinho, near Sobradinho.","-47.9294","-15.7797","NY00939050_01","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2016-10-28 17:42:00-02","NY","NYBG","00939100","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","I. Cordeiro","8142","1982","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939100","Minas Gerais","Magnoliophyta","Poales",NA,"S. J. Mayo","Santana do Riacho","Km [blank] ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Santana do Pirapama. Fazenda Inhame (Serra Mineira) Serra do Cipó.","-43.7142","-19.1692","NY00939100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","612982","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","R. M. Harley","18882","1977","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612982","Bahia","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo",NA,"5.6 km North of Mucugé on road to Andaraí. Serra do Sincorá.","-41.33","-12.97","NY00612982_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2016-10-28 17:50:00-02","NY","NYBG","00939075","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","E. P. Heringer","18141","1981","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939075","Goiás","Magnoliophyta","Poales",NA,"E. R. Guaglianone","Luziânia","15 km ao sul da cidade.","-47.9503","-16.2528","NY00939075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","00939059","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","24478","1969","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950176' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939059","Goiás","Magnoliophyta","Poales","(Vahl) Gale",NA,"Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 10 km north of Veadeiros","-47.5061","-14.05","NY00939059_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2016-10-28 14:56:00-02","NY","NYBG","1016231","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","C. F. S. Muniz","211","1980","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142792' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016231","São Paulo","Magnoliophyta","Poales",NA,"C. F. S. Muniz","Cananéia","Ilha do Cardoso, Morro Jacareú.","-47.966514","-25.140513","NY01016231_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","00836580","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. W. Thomas","14127","2004","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836580","Bahia","Magnoliophyta","Poales","(Vahl) Gale",NA,"Una","Along the Rio Maruim between the Reserva Biologica de Una and the Ecoparque de Una.","-39.0553665","-15.1755509","NY00836580_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2016-10-28 17:44:00-02","NY","NYBG","00939093","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","S. J. Mayo","7190","1981","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951387' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939093","Minas Gerais","Magnoliophyta","Poales",NA,"S. J. Mayo","Santana do Riacho","Km 116 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7142","-19.1692","NY00939093_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2016-10-28 17:49:00-02","NY","NYBG","00939084","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","V. C. Souza","17569","1997","06","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950308' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939084","Mato Grosso","Magnoliophyta","Poales",NA,"V. C. Souza","Tapurah","Beira da MT-010. Cerca de 24 km ENE de Tapurah.","-56.335","-12.6344","NY00939084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","00939065","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","28930","1971","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939065","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Serra do Espinhaço, lower slopes of Serra da Caraça, ca. 10 km W. of Barão de Cocais","-43.4927778","-20.1263","NY00939065_01","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","01200638","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","J. M. Pires","52079","1962","07","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450370' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200638","Amapá","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,NA,NA,NA,"NY01200638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2016-10-28 17:49:00-02","NY","NYBG","00939081","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","V. C. Souza","15101","1997","04","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950299' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939081","Mato Grosso","Magnoliophyta","Poales",NA,"V. C. Souza","Alta Floresta","Fazenda Pontal, ca. 90 km S (em linha reta) de Alta Floresta. Transição Savana Florestada - Floresta Ombrófila Aberta.","-56.265","-10.5553","NY00939081_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","668289","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","E. M. Zardini","24752","1990","12","01","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00668289","Caaguazú","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas",NA,"Arroyo Cambay, 32 km S of Arroyo Yhú.","-55.92","-25.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","612978","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","R. M. Harley","15806","1974","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104280' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612978","Bahia","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Lagoa Encantada, 19 km. N.E. of Ibicoara near Brejao. Serra do Sincorá.","-41.22","-13.33","NY00612978_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","568901","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","J. R. Mattos","9194","1961","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495301' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568901","São Paulo","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo",NA,"Cananéia, junto à Balsa, na estrada para Sao Paulo.","-47.930569","-25.008707","NY00568901_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","686140","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","A. M. V. de Carvalho","3066","1990","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828169' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686140","Bahia","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Mucugê","Ca. 3 km ao S de Mucuge, na estrada para Cascavel. Vale do Rio Mucuge.","-41.3706","-13.0056","NY00686140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","00939076","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. R. Anderson","35298","1972","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939076","Minas Gerais","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Serra do Espinhaço, ca. 8 km N of Gouveia on road to Diamantina","-43.6836","-18.41575","NY00939076_01","1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","00939061","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","24845","1969","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939061","Goiás","Magnoliophyta","Poales","(Vahl) Gale",NA,"Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 10 km south of Alto Paraíso (formerly Veadeiros)","-47.5167","-14.20708","NY00939061_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2016-10-28 17:49:00-02","NY","NYBG","00939091","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. C. G. Argent","6446","1968","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939091","Mato Grosso","Magnoliophyta","Poales",NA,NA,NA,"Pantanal transect, Xavantina.","-52.23","-14.63","NY00939091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","613012","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","S. G. da Vinha","38","1967","12","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613012","Bahia","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Ubaitaba-Maraú.","-39.1685718","-14.2077066","NY00613012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","613001","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","H. S. Irwin","31029","1971","02","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104271' target='other'> <mi>dwc_moreinfo</mi></a>","NY00613001","Bahia","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama",NA,"Rio Riachao, ca. 27 km N. of Seabra, road to Agua de Rega. Serra da Agua de Rega.",NA,NA,"NY00613001_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","612990","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. G. Hatschbach","30983","1972","12","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104274' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612990","Paraná","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Tijucas do Sul","Rincao.","-49.13368","-25.799321","NY00612990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","00939078","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. W. Thomas","3892","1985","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939078","Mato Grosso","Magnoliophyta","Poales","(Vahl) Gale",NA,"Nobres","1.5-2 km E of BR 163, 18 km S of Rio Celeste, ca. 70 km S of Sinop.","-55.67","-12.45","NY00939078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","779430","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","A. M. Amorim","2063","1997","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=797640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00779430","Bahia","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una.","-39.08","-15.15","NY00779430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","00939097","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","R. M. Harley","10201","1968","09","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939097","Mato Grosso","Magnoliophyta","Poales","(Vahl) Gale",NA,NA,"R. 30, c. 3 km W of base camp.","-51.77","-12.82","NY00939097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","687683","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. G. Hatschbach","24056","1970","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=879240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687683","Paraná","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo","Bocaiúva do Sul","Sesmaria, Rio Capivari, 2 km ao Oeste.","-49.115","-25.2061","NY00687683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","00749613","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","T. M. Koyama","7271","1967","02","23","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=902317' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749613","Bolívar","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo",NA,"La Gran Sabana, about 2 km NW of Kamarata",NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","00939082","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","V. C. Souza","15287","1997","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939082","Mato Grosso","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Tabaporã","Ca. 50 km N (em linha reta) de Tabaporã. Savana Arborizada.","-56.38","-10.75","NY00939082_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","00939077","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. W. Thomas","3891","1985","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950288' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939077","Mato Grosso","Magnoliophyta","Poales","(Vahl) Gale",NA,"Nobres","1.5-2 km E of BR 163, 18 km S of Rio Celeste, ca. 70 km S of Sinop.","-55.67","-12.45","NY00939077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 16:37:00-03","NY","NYBG","00939072","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. R. Anderson","10096","1973","05","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939072","Goiás","Magnoliophyta","Poales","(Vahl) Gale",NA,"Goiás","Serra Dourada, ca. 15 km (straight line) S of Goiás Velho","-50.1333","-16.06885","NY00939072_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","1522849","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","M. L. Fonseca","3962","2002","12","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1786384' target='other'> <mi>dwc_moreinfo</mi></a>","NY01522849","Distrito Federal","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Gama","APA Gama - Cabeça de Veado. ARIE do Corrego do Cedro - RA do Núcleo Bandeirante. Lagoa do Córrego do Cedro. En frente ao SMPW Q.16 conj. 1 lote 04.","-47.9453","-15.9008","NY01522849_01","1025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","01200645","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","G. Davidse","17946","1980","04","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450383' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200645","Pará","Magnoliophyta","Poales","(Vahl) Gale","T. M. Koyama","Maracanã","Ca. 73 airline km NE of Castanhal; savanna adjoining the village of Martins Pinheiro; Campo Martins Pinheiro.","-47.583333","-0.866667","NY01200645_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-15 16:37:00-03","NY","NYBG","568904","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","M. Alves","1745","2000","01","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495304' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568904","São Paulo","Magnoliophyta","Poales","(Vahl) Gale","A. C. Araújo","Peruíbe","Estaçao Ecológica Juréia-Itains, Caminho do Imperador.","-47.173377","-24.51031","NY00568904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-15 16:37:00-03","NY","NYBG","1146824","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","W. W. Thomas","14434","2005","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=844306' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146824","Bahia","Magnoliophyta","Poales","(Vahl) Gale","W. W. Thomas","Mun. Una","8 km W of BA-001 on road to Vila Brasil. Along Rio Maruim upstream from Park headquarters.","-39.0580556","-15.1738889","NY01146824_01","24","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","5801","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Berto, W.Z.","18","1974","10","19",NA,"Brasil",NA,NA,"Planta herbácea, folhas com bainha, flores reunidas em inflorescência de coloração marrom","BOTU005801","São Paulo",NA,NA,"(Vahl) Gale","Araújo, A.C.","Botucatu",NA,NA,NA,NA,NA,NA,"1997","04","08","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
