"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem"
"47","2020-04-27 16:11:24-03","UFES","VIES","34845","S","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","A.C. Oliveira","Peluzio, T.M.O.","24","2016","04","14","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.291389","-20.745556","41º17'29''W","20º44'44''S","VIES034845","VIES034845","2020","04","17","Floresta Nacional de Pacotuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-04-27 16:11:24-03","UFES","VIES","42927","S","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"Nichio-Amaral, R.; Alves-Araújo, A.; Sossai, B.G.; Dutra, S.C.; Mello, B.N.;","846","2019","05","28","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042927","VIES042927","2020",NA,NA,"Fragmento da Sede abandonada. Flona do Rio Preto",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"49","2019-07-05 19:08:49-03","UFES","VIES","42184","S","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"Sossai, B.G.; Souza, T.; Alves-Araújo, A.","103","2018","04","02","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042184","VIES042184",NA,NA,NA,"Trilha da Lagoa Seca. Flona do Rio Preto",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"50","2020-04-27 16:11:24-03","UFES","VIES","37614","S","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","A.C. Oliveira","Pirani, J.R.; Marcato, A.C.; Groppo Jr.; M.; Fiaschi, P. & Demuner, V.","4926","2002","01","30","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"VIES037614",NA,"2020","04","17","Várzea Alegre.","180","180",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"51","2020-06-29 09:31:57-03","UFRRJ","RBR","27016","S","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"S.J. Silva-Neto; I.M. Silva, W. Silva","1591","2001","12","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00027016",NA,NA,NA,NA,"Reserva Biológica do Tinguá, Estrada para Itacolomi, interior da mata Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"52","2020-06-29 09:31:57-03","UFRRJ","RBR","22613","S","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","M. Gomes","H.R.P. Lima","392B","2001","11","15","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022613",NA,"2006","01","09","Reserva Biológica do Tinguá, Trilha do Macuco. Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"53","2020-06-29 09:31:57-03","UFRRJ","RBR","42842","S","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","L.H. Soares","L.H. Soares",NA,"2015","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","-43.532778","-22.8275","43º31'58''W","22º49'39''S","RBR00042842",NA,NA,NA,NA,"Inventário Carbono - Rio de Janeiro. Inventário complementar F115/65.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 09:31:57-03","UFRRJ","RBR","42860","S","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","L.H. Soares","L.H. Soares",NA,"2015","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","-43.532778","-22.8275","43º31'58''W","22º49'39''S","RBR00042860",NA,NA,NA,NA,"Inventário Carbono - Rio de Janeiro. Inventário complementar F115/48.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-21 19:38:22-03","UFC","EAC","63785","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Souza, E.B.","Castro, A.S.F.","2947","2016","05","26","Brasil","Ceará","Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,"EAC0063785",NA,"2016","07","08","Serra de Aratanha, Espírito Santo",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Arvoreta.; Mata úmida.","40608","auto",NA,NA,NA,NA,NA
"56","2021-03-21 19:38:22-03","UFC","EAC","902","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, J.","Bezerra, P.","s.n.","1947","01","16","Brasil","Ceará","Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,"EAC0000902",NA,"2011","08",NA,"Sítio São José, Sa. Aratanha",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Flor azul","40608","auto",NA,NA,NA,NA,NA
"57","2021-03-21 19:38:22-03","UFC","EAC","7055","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, J.","Martins, P.; Castro, A.J.","s.n.","1979","10","04","Brasil","Ceará","Pacatuba","-38.6203002929688","-3.98416996002197",NA,NA,"EAC0007055",NA,"2011","08",NA,"Sítio Monte Alegre, Serra da Aratanha.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Subarbusto; flor azul; melífera.; Mata","16295","auto",NA,NA,NA,NA,NA
"58","2020-12-21 16:43:17-03","MBM","MBM","392849","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Muell. Arg.","Jardim, J.","Amorim, A.M.A.; Forzza, R.C.; Paixão, J.L.; Gomes, L.C.J.; Forzza, R.C.; Paixão, J.L.; Gomes, L.C.J.","7500","2008","07","16","Brazil","Espírito Santo","Nova Venécia","-40.432778","-18.7825","-40.432778","-18.7825","MBM392849","MBM392849","2011","07",NA,"Área de Proteção Ambiental da Pedra do Elefante, Trilha principal na Mata da Fazenda Santa Rita","154","154",NA,NA,"Southern America",NA,"Arvoreta ca. 8m alt. Folhas verdes, a face superior escura e brilhante. Frutos passados nigrescentes.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:43:17-03","MBM","MBM","157024","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Muell. Arg.","Santos, T.S. dos","Santana, S.C. de; et al.; et al.","192",NA,NA,NA,"Brazil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"MBM157024","MBM157024",NA,NA,NA,"Área do CEPEC",NA,NA,NA,NA,"Southern America",NA,NA,"61245","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:43:17-03","MBM","MBM","410060","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Muell. Arg.","Gomes, M.","Silva Neto, S.J.","482","1994","11","16","Brazil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"MBM410060","MBM410060","2006","08","25","Morro da Catanuda, picada para Serra do Beco.",NA,NA,NA,NA,"Southern America",NA,"Argusto ombrófilo, ca. 3,0 m de altura; folhas breve discolores cartáceas; frutos imaturos verdes; raque passada branca.","25743","auto",NA,NA,NA,NA,NA
"61","2020-12-21 16:43:17-03","MBM","MBM","6089","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Muell. Arg.","Jardim, J.","Hatschbach, G.","17197",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM006089","MBM006089","2009","07",NA,"Serrinha",NA,NA,NA,NA,"Southern America",NA,"Arbusto, 2m, flor lilás intenso, pedúnculos dnum avermelhados. Mata pluvial; encosta de morro","37295","auto",NA,NA,NA,NA,NA
"62","2020-12-21 16:43:17-03","MBM","MBM","9673","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Muell. Arg.","Jardim, J.","Hatschbach, G.","19557","1968","08","07","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM009673","MBM009673","2009","07",NA,"Estrada da Graciosa, ferradura","300","500",NA,NA,"Southern America",NA,"Arbusto 1,80m, pétalas alvas, botçoes e pedúnculo anil. Mata pluvial","30514","auto",NA,NA,NA,NA,NA
"63","2020-12-21 16:43:17-03","MBM","MBM","50775","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Muell. Arg.","Jardim, J.","Hatschbach, G.","4066",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM050775","MBM050775","2009","07",NA,"Grota Funda",NA,NA,NA,NA,"Southern America",NA,"Arbusto 2m, flor anilada, da mata higrófila","30514","auto",NA,NA,NA,NA,NA
"64","2020-12-21 16:43:17-03","MBM","MBM","228608","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Muell. Arg.","Gomes, M.","Chagas, F.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM228608","MBM228608","1998","07","21","Picada de acesso ao Pico Marumbi",NA,NA,NA,NA,"Southern America",NA,"Arbusto 2,5m de altura, com flores roxas. Frequente na área","30514","auto",NA,NA,NA,NA,NA
"65","2020-12-21 16:43:17-03","MBM","MBM","228095","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Assunção, E.A.","Martins, S.E.; et al.; et al.","72",NA,NA,NA,"Brazil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"MBM228095","MBM228095",NA,NA,NA,"Rio Mogi",NA,NA,NA,NA,"Southern America",NA,NA,"15123","auto",NA,NA,NA,NA,NA
"66","2020-12-21 16:43:17-03","MBM","MBM","405117","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Gomes, M.","Gaui, T.D.","367","2015","10","06","Brazil","Rio de Janeiro","Nova Iguaçu","-43.56","-22.59","-43.56","-22.59","MBM405117","MBM405117","2015","12","14","Rebio Tinguá, Conglomerado 310-Extra 1",NA,NA,NA,NA,"Southern America",NA,"Arbusto, com 3 m de altura. Base reta. Flor lilás. Fruto imaturo, com 1 cm, internamente e externamente verde.; Floresta Ombrófila Densa, encosta declivosa.",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:43:17-03","MBM","MBM","406319","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Marinero, F.","Brotto, M.L.","2321","2016","08","04","Brazil","Paraná","Guaraqueçaba","-48.278056","-25.167222","-48.278056","-25.167222","MBM406319","MBM406319","2016","08","30","Reserva Natural Salto Morato, Trilha do Bracinho","270","270",NA,NA,"Southern America",NA,"Árvore com 6 m de altura; flor de corola azulada para o ápice e esbranquiçada para a base.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:43:17-03","MBM","MBM","409666","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Marinero, F.","Völtz, R.R.","1195","2016","07","22","Brazil","Paraná","Guaraqueçaba","-48.299444","-26.572222","-48.299444","-26.572222","MBM409666","MBM409666","2017","03","08","RPPN Salto Morato","250","250",NA,NA,"Southern America",NA,"Arvoreta 2,5 m alt.; flores com pedúnculo alvo-azulada e pétalas azuladas; interior da Floresta Ombrófila Densa Submontana a 250 m s.n.m.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:43:17-03","MBM","MBM","415206","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1922","2018","08","11","Brazil","Paraná","Guaraqueçaba","-48.175556","-25.156389","-48.175556","-25.156389","MBM415206","MBM415206","2018","10","26","Serra Gigante, trilha para o cume","765","765",NA,NA,"Southern America",NA,"Arvoreta 3,5 m alt.; flores azuladas com a base alvacenta; interior de floresta de encosta.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:43:17-03","MBM","MBM","427723","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Verdi, M.","Verdi, M.; Martins, E.M.; Veiga, O.N.; Martins, E.M.; Veiga, O.N.","5520","2010","08","25","Brazil","Paraná","Morretes","-48.914722","-25.445","-48.914722","-25.445","MBM427723",NA,"2010","08","25","Parque Estadual Pico Marumbi, Trilha Noroeste","854","854",NA,NA,"Southern America",NA,"Arbustiva. Flor lilás.; Floresta Ombrófila Densa. Estágio avançado. Interior do fragmento.",NA,NA,NA,NA,NA,NA,NA
"71","2015-11-04 08:25:16-02","MNHN","RECOLNAT_MNHN_P","P00836793","PreservedSpecimen",NA,"Rubiaceae","Faramea","anisodonta","Faramea anisodonta","Müll.Arg.","Jardim","Lund",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00836793","P00836793_01",NA,NA,NA,"Cirea Rio de Janeiro",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836793' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isotype",NA,NA,NA,NA
"72","2015-09-28 10:45:16-03","MNHN","RECOLNAT_MNHN_P","P00836820","PreservedSpecimen",NA,"Rubiaceae","Faramea","diversifolia","Faramea diversifolia","Müll.Arg.","Jardim","Richard, L.C.",NA,NA,NA,NA,"Brésil","Rio de Janeiro","rio de janeiro",NA,NA,NA,NA,"P00836820","P00836820_01",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836820' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isotype",NA,NA,NA,NA
"73","2015-11-06 14:15:11-02","MNHN","RECOLNAT_MNHN_P","P00836839","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim","Blanchet, J.S.",NA,NA,NA,NA,"[Brésil]",NA,NA,NA,NA,NA,NA,"P00836839","P00836839_01",NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836839' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"syntype",NA,"2310",NA,NA
"74","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814550","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P03814550","P03814550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814550' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"12043",NA,NA
"75","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814551","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"P03814551","P03814551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814551' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"107",NA,NA
"76","2015-11-04 04:29:06-02","MNHN","RECOLNAT_MNHN_P","P00836840","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim","Blanchet, J.S.",NA,NA,NA,NA,"[Brésil]",NA,NA,NA,NA,NA,NA,"P00836840","P00836840_01",NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836840' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"syntype",NA,"2310",NA,NA
"77","2015-09-04 14:59:18-03","MNHN","RECOLNAT_MNHN_P","P03814535","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"P03814535","P03814535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814535' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"2310",NA,NA
"78","2015-09-04 14:59:18-03","MNHN","RECOLNAT_MNHN_P","P03814539","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,"1886","10","22","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P03814539","P03814539_01",NA,NA,NA,"Vrésil (Rio de Janeiro) Près de St. Anna, Cantagalo.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814539' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"16117",NA,NA
"79","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814543","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,"1866","10","22","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P03814543","P03814543_01",NA,NA,NA,"Brésil (Rio de Janeiro) Près de St, Anna, Cantagallo.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814543' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"16117",NA,NA
"80","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814544","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,"1895","10","10","Brasil",NA,NA,NA,NA,NA,NA,"P03814544","P03814544_01",NA,NA,NA,"(Goyas). Prés de Porto de Bandeira.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814544' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"21536",NA,NA
"81","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814545","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,NA,"P03814545","P03814545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814545' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA
"82","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814547","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"P03814547","P03814547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814547' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"1749",NA,NA
"83","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814548","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"P03814548","P03814548_01",NA,NA,NA,"Itaboapoana.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814548' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"10951",NA,NA
"84","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814549","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P03814549","P03814549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814549' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"12043",NA,NA
"85","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814552","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"P03814552","P03814552_01",NA,NA,NA,"Itaboapoana.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814552' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"10951",NA,NA
"86","2015-09-04 14:59:18-03","MNHN","RECOLNAT_MNHN_P","P03814542","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Glaziou, A.",NA,"1866","10","22","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"P03814542","P03814542_01",NA,NA,NA,"Prés de St. Anna, Cantagallo.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814542' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,"16117",NA,NA
"87","2015-09-04 14:59:27-03","MNHN","RECOLNAT_MNHN_P","P03814546","PreservedSpecimen",NA,"Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Hatschbach, G.",NA,"1967","9","14","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"P03814546","P03814546_01",NA,NA,NA,"Serrinha.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03814546' target='other'> <mi>dwc_moreinfo</mi></a>","37295","auto",NA,NA,"17197",NA,NA
"88","2015-09-04 16:34:57-03","MNHN","RECOLNAT_MNHN_P","P04620084","PreservedSpecimen",NA,"Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.",NA,"Rossi, L.|Romaniuc, S.|Cordeiro, I.",NA,"1988","8","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"P04620084","P04620084_01",NA,NA,NA,"Ilha do Cardoso, Cambriu.",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04620084' target='other'> <mi>dwc_moreinfo</mi></a>","37574","auto",NA,NA,"479",NA,NA
"89","2020-12-11 11:40:49-03","UFMG","BHCB","10212","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Andrade, IR; Costa, LVC","153","1987","07","07","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Caratinga",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA
"90","2020-12-11 11:40:49-03","UFMG","BHCB","10278","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Andrade, IR; Costa, LVC","53","1987","07","06","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Caratinga",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA
"91","2020-12-11 11:40:49-03","UFMG","BHCB","17691","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Costa, LVC; et al.","415","1988","10","18","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Caratinga",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA
"92","2020-12-11 11:40:49-03","UFMG","BHCB","9326","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Lopes, MA","530","1984","10","21","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Caratinga. Matão.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Mata Atlântica;arbóreo3,5m;pedúnculo da infl.branco;flores azuis e lilás;nº4219;","49886","auto",NA,NA,NA,NA,NA
"93","2020-12-11 11:40:49-03","UFMG","BHCB","9306","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Lopes, MA","262","1984","04","21","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Caratinga. Matão.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Mata Atlântica;arbusto3m;","49886","auto",NA,NA,NA,NA,NA
"94","2020-12-11 11:40:49-03","UFMG","BHCB","7776","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Andrade, PM de; Lopes, MA","593","1985","01","18","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Caratinga. Matão.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Mata Atlântica.arbóreo;c/fruto;arv.nº4219;","49886","auto",NA,NA,NA,NA,NA
"95","2020-12-11 11:40:49-03","UFMG","BHCB","59455","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Marques, MCM; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Ilha do Mel",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
