"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"92","2020-11-19 10:23:13-03","CPAP","CPAP","19422","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J.Pott","Pott, V.J.","6374","2003",NA,"Brasil","MS","-57.047528","-19.376667",NA,"Trepadeira aquática emergente/anfíbia. FLOR: branca. FRUTO: . INTERESSE: Ocasional.. FREQUÊNCIA: Ocasional. AMBIENTE: Lagoa de vazante com Senna aculeata.. SUBSTRATO: Solo areno-argiloso.. RELEVO: plano.",NA,NA,"06","26","Corumbá","Em frente a fazenda Boa Sorte, 20 km da curva do Leque na estrada Parque, Sub-região do Abobral, Pantanal.",NA,NA,"2003","06",NA,"57°02'51.1W","19°22'36S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-19 10:23:13-03","CPAP","CPAP","3015","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R. Simao-Bianchini","Pott, A.","2632","1987",NA,"Brasil","MS","-56.666667","-20.116667",NA,"Erva volúvel. FLOR: branca. FRUTO: . INTERESSE: Invasora. FREQUÊNCIA: . AMBIENTE: Pastagem nativa de 2 anos após gradagem de arrozal; em ex-Copernicietum. SUBSTRATO: solo argiloso preto (Calciaquoll). RELEVO: plano. Com drenos e diques artificiais.",NA,NA,"05","07","Miranda","Fazenda São Francisco; Sub-região de Miranda; Pantanal","100","100","1995",NA,NA,"56°40' W","20°07' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-19 10:23:13-03","CPAP","CPAP","3751","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R. Simao-Bianchini","Pott, A.","3243","1987",NA,"Brasil","MS","-57.65","-19.016667",NA,"Erva prostrada radicante. FLOR: branca. FRUTO: . INTERESSE: Invasora. FREQUÊNCIA: Frequente. AMBIENTE: Vegetação arbustiva secundária (capoeira) e ruderal. SUBSTRATO: solo pedregoso de minério de Fe. RELEVO: quase plano.",NA,NA,"08","30","Corumbá","Km 739 da BR-262, prximo ao limite #?#Sul da morraria do Urucum, entre Corumbá e Morrinho","141","141","1999","09",NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-11-19 10:23:13-03","CPAP","CPAP","6675","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R. Simao-Bianchini","Pott, V. J.","1053","1989",NA,"Brasil","MS","-57.05","-19.233333",NA,"Trepadeira. FLOR: . FRUTO: marrom. INTERESSE: . FREQUÊNCIA: Rara. AMBIENTE: Brejo-espinheiral (Mimosas e Ipomoea carnea). SUBSTRATO: solo arenoso - planossolo. RELEVO: plano.",NA,NA,"10","04","Corumbá","Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - brejão, área do búfalo","95","95","1999","09",NA,"57°03' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-11-19 10:23:13-03","CPAP","CPAP","7666","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R. Simao-Bianchini","Pott, V. J.","1341","1990",NA,"Brasil","MS","-57.05","-19.233333",NA,"Trepadeira. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Aquático. SUBSTRATO: solo areno-argiloso com muita matéria orgânica. RELEVO: plano.",NA,NA,"04","04","Corumbá","Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - brejão do búfalo","95","95","1995",NA,NA,"57°03' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-11-19 10:23:13-03","CPAP","CPAP","18921","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R. Simao-Bianchini; P. C. Silva","Silva, P. C. da","12","1999",NA,"Brasil","MS","-57.6016998291016","-19.0046997070312",NA,"Erva volúvel. FLOR: corola branca. FRUTO: não visto. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margem do rio. SUBSTRATO: solo argiloso. RELEVO: inclinado.",NA,NA,"05","28","Ladário","Barranco Codraza final da estrada aterro",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"98","2020-11-19 10:23:13-03","CPAP","CPAP","6311","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R. Simao-Bianchini","Bueno, N. C.","27","1989",NA,"Brasil","MS","-51.05","-19.233333",NA,"Trepadeira. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Campo alagável - 80cm de profundidade. SUBSTRATO: solo argilo-arenoso. RELEVO: plano.",NA,NA,"06","07","Corumbá","Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - área de búfalo","95","95",NA,NA,NA,"51°03' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2014-10-10 10:45:31-03","FEMACT","MIRR","12381","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Bianchetti, L de B","Zappi, D.C.; Araújo, A.C.; Encarnação, E.; Marinho, T.; Milliken, W.","2963","2010",NA,"Brasil","Roraima","-61.535645","-0.800384",NA,"Trepadeira volúvel, imersa, cálice verde-claro, corola alva; Vegetação ribeirinha em bancos flutuantes ; HA",NA,NA,"08","29","Mun. Rorainópolis","Reserva Popular Xixuaú-Xiparina, Beira esquerda do Rio Jauaperi, proximidades do Lago Atucurá e Atucurazinho","29","29",NA,NA,NA,"-61.535645","-0.800384",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-02-15 11:36:51-02","IPA","IPA","81140","S","Plantae","Plantae",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Queiroz, R.T.","Ribeiro, A.; Silva, J.; Silva, J.","241","2006","Southern America","Brasil","Rio Grande do Norte","-35.2627983093262","-5.91555976867676",NA,"Flores brancas.","IPA0081140",NA,"02","11","Parnamirim","Riacho Águas Vermelhas, próximo ao encontro com o riacho Cajupiranga. Hábito liana.",NA,NA,"2006","04","04",NA,NA,"17237","auto",NA,NA,NA,NA,NA,NA,NA
"101","2019-02-15 11:36:51-02","IPA","IPA","27172","S","Plantae","Plantae",NA,"Convolvulaceae","Aniseia","martinicensis","nitens","Aniseia martinicensis nitens","(Choisy) O'Donell",NA,"Grupo Flora Pedra do Cavalo","102","1980","Southern America","Brasil","Bahia","-39.083333","-12.533333",NA,"Trepadeira com folhas pilosas. Flores alvas com brácteas verdes e avermelhadas.","IPA0027172",NA,"05",NA,"Cachoeira","Estação da EMBASA, Vale dos rios Paraguaçu e Jacuípe.","40","120",NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-04-07 11:42:22-03","UFMS","CGMS","18989","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","K.M.C. Alencar; J.D. Dutra; G.M. Silva","136","2006",NA,"Brasil","Mato Grosso do Sul","-57.0333333","-19.4252778",NA,"Coordenadas originais: 19°25#?#31,40'S 57°02#?#80,70'W Habitat: Beira de estrada. Habito: Liana.","CGMS1048288",NA,NA,NA,"Corumbá","Estrada Parque, Região da Nhecolândia.",NA,NA,"2015","12","15","-57,0333333","-19,4252778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-04-07 11:42:22-03","UFMS","CGMS","19878","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","A.G. Boaretto; C.B. Leite; G. Atique; W.J. Martins","151","2007",NA,"Brasil","Mato Grosso do Sul","-57.0391666","-19.5527778",NA,"Flor branca. Habitat: Estrada Parque. Solo arenoso. Relevo planície. Habito: Liana.","CGMS1049181",NA,"08","01","Corumbá","Estrada Parque (caixa de empréstimos).",NA,NA,"2015","12","15","-57,0391666","-19,5527778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-04-07 11:42:22-03","UFMS","CGMS","58084","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","A.H.A. Souza; B.B. Brandão; L.M. Bergamo","L.M. Bergamo; A.H.A. Souza; L.M. Bergamo","31","2015",NA,"Brasil","Mato Grosso do Sul","-53.6547222","-22.9327778",NA,"Fruto em cápsula deiscente. Habitat: Área alterada com manchas de mata ripária. Habito: Liana, volúvel, trepadeira.","CGMS1088022",NA,"11","09","Jateí","Parque Estadual das Várzeas do Rio Ivinhema.",NA,NA,"2015","11","09","-53,6547222","-22,9327778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-04-07 11:42:22-03","UFMS","CGMS","30926","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","T.H. Stefanello; V.S. Santos; A.C.S. Brito","195","2010",NA,"Brasil","Mato Grosso do Sul","-57.4833333","-18.1988889",NA,"Fruto marrom maduro. Habitat: Mata ciliar. Habito: Trepadeira.","CGMS1060337",NA,"11","23","Corumbá","Sub-região Pantanal do Paraguai, Baía Mandioré.","90","90","2015","12","15","-57,4833333","-18,1988889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-04-07 11:42:22-03","UFMS","CGMS","52927","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","S.M. Athiê-Souza","V.J. Pott; A. Pott","9380","2007",NA,"Brasil","Mato Grosso","-56.3966666","-16.4766667",NA,"Flor branca. Fruto castanho. Habitat: Vegetação secundária alagável. Solo argiloso. Relevo plano. Frequente. Habito: Erva volúvel.","CGMS1082896",NA,"06","12","Poconé","Rodovia MT-370, 31 km de Poconé e 4 km leste de Porto Cercado, Pantanal.","123","123","2015","12","15","-56,3966666","-16,4766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-04-07 11:42:22-03","UFMS","CGMS","73893","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","G. Staples","V.J. Pott; A. Pott, M.P. da Silva, A. Boock & M.R. Araujo","356","1987",NA,"Brasil","Mato Grosso do Sul","-57.1666667","-19.6333333",NA,"Flor branca. Estrada da Estação Carandazal, MS-352. CPAP - 4001. Habitat: Rudereto viário. Solo argiloso (calciaquoll). Relevo plano. Habito: Trepadeira. Ocasional.","CGMS1106758",NA,"09","29","Corumbá","Fazenda Acurizal, Nabileque, Pantanal.","90","90",NA,NA,NA,"-57,1666667","-19,6333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-04-07 11:42:22-03","UFMS","CGMS","27270","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","S.N. Moreira; V.A. Assunção; L.S. Rodrigues; B. Bueno","271","2009",NA,"Brasil","Mato Grosso do Sul","-57.4869444","-18.025",NA,"Flor branca. Habitat: Borda de arrozal com Wolffiella lingulata e Utricularia hydrocarpa. Habito: Trepadeira.","CGMS1056710",NA,"06","05","Corumbá","Amolar - Pantanal do Paraguai.","99","99","2015","12","15","-57,4869444","-18,025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-07 11:42:22-03","UFMS","CGMS","32632","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","M.C. Pereira","4","2010",NA,"Brasil","Mato Grosso do Sul","-57.8833333","-21.7022222",NA,NA,"CGMS1062062",NA,"03","22","Porto Murtinho","Bacia do Rio Paraguai.","62","62","2015","12","15","-57,8833333","-21,7022222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:42:22-03","UFMS","CGMS","39238","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","A. Pott; V.J. Pott","M.F. Barros; T.G. Freitas; C.S. Souza","6","2013",NA,"Brasil","Mato Grosso do Sul","-57.9833333","-19.9461111",NA,"Flor amarela. Habitat: Pantanal. Rio Paraguai. Baceiro. Relevo plano. Habito: Epifíta emergente.","CGMS1068620",NA,"07","09","Porto Murtinho","Forte coimbra.","87","87","2013","07","09","-57,9833333","-19,9461111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:42:22-03","UFMS","CGMS","13115","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","3007","2001",NA,"Brasil","Mato Grosso do Sul","-57.5227778","-17.86",NA,NA,"CGMS1042506",NA,"11","22","Corumbá","Rio Paraguai, próximo ao Corixo Moquem.","90","90","2015","12","15","-57,5227778","-17,86",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:42:22-03","UFMS","CGMS","48243","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R.S. Bianchini","A. Pott; C.J.A. Ferreira","2632","1987",NA,"Brasil","Mato Grosso do Sul","-20.1166667","-56.6666667",NA,"Flor branca. Habitat: Pastagem nativa de 2 anos após gradagem de arrozal em ex-copernicietum. Solo argiloso preto (Calciaquoll). Relevo plano com drenos e diques artificiais. Habito: Erva volúvel. Frequente.","CGMS1078207",NA,"05","07","Miranda","Fazenda São Francisco; sub-região de Miranda; Pantanal.","100","100","1995",NA,NA,"-20,1166667","-56,6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:42:22-03","UFMS","CGMS","50854","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott","V.J. Pott; A. Pott","5751","2002",NA,"Brasil","Mato Grosso do Sul","-56.8713889","-18.5641667",NA,"Flor branca. Habitat: Borda úmida de vazante quase seca. Solo arenoso. Relevo plano. Habito: Trepadeira. Frequente.","CGMS1080838",NA,"09","11","Corumbá","Fazenda Campo Alegre, sub-região de Paiaguás, Pantanal.","100","100","2012","10","24","-56,8713889","-18,5641667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-04-07 11:42:22-03","UFMS","CGMS","48234","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R.S. Bianchini","A. Pott; V.J. Pott","3243","1987",NA,"Brasil","Mato Grosso do Sul","-57.65","-19.0166667",NA,"Flor branca. Habitat: Vegetação arbustiva secundária (caapoeira) e ruderal. Solo pedregoso de minério de ferro. Relevo quase plano. Habito: Erva prostrada radicante. Frequente.","CGMS1078197",NA,"08","30","Corumbá","Km 739 da BR 262, próximo ao limite Sul da Morraria do Urucum, entre Corumbá e Morrinho.","141","141",NA,NA,NA,"-57,65","-19,0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:42:22-03","UFMS","CGMS","29028","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","F.S. Carvalho; A.F.N. Gonzaga; G. Catian; V.S. Galleti; F.M. Leme","338","2009",NA,"Brasil","Mato Grosso do Sul","-57.4386111","-18.2094444",NA,NA,"CGMS1058487",NA,"06","04","Corumbá","Baía do Bonfim, Rio Paraguai.",NA,NA,"2015","12","15","-57,4386111","-18,2094444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:42:22-03","UFMS","CGMS","9161","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","A.C. Araújo; R.S. de Arruda","86","1999",NA,"Brasil","Mato Grosso do Sul","-57.0358333","-19.5125",NA,"Flor branca. Habitat: Borda de capão. Habito: Liana.","CGMS1016622",NA,"06","03","Corumbá","Pantanal de Miranda/Abobral.",NA,NA,NA,NA,NA,"-57,0358333","-19,5125",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-04-07 11:42:22-03","UFMS","CGMS","28472","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","R.B. Rodrigues; N.L. Cunha; F. Gonçalves; M.D. Nunes; C. Vidotto","40","2009",NA,"Brasil","Mato Grosso do Sul","-57.5586111","-18.5875",NA,"Flor branca. Habitat: Margem da baía. Habito: Liana trepadeira.","CGMS1057922",NA,"06","01","Corumbá","Região do Castelo, Pantanal do Rio Paraguai; Baía do Castelo.",NA,NA,"2015","12","15","-57,5586111","-18,5875",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-04-07 11:42:22-03","UFMS","CGMS","48237","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott","V.J. Pott; A. Pott; J.S.V. Silva","3325","1998",NA,"Brasil","Mato Grosso do Sul","-56.2177778","-19.9266667",NA,"Flor branca. Habitat: Lagoa, 40 cm profundidade. Solo siltoso. Relevo plano deprimido. Habito: Liana. Frequente.","CGMS1078200",NA,"04","04","Miranda","Estância Caiman, sub-região de Miranda, Pantanal.","95","95","2002","06","27","-56,2177778","-19,9266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-04-07 11:42:22-03","UFMS","CGMS","48242","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R.S. Bianchini","N. Bueno; V.J. Pott; M. Pereira","27","1989",NA,"Brasil","Mato Grosso do Sul","-51.05","-19.2333333",NA,"Flor branca. Habitat: Campo alagável, 80 cm de profundidade. Solo argilo-arenoso. Relevo plano. Habito: Trepadeira. Frequente.","CGMS1078206",NA,"06","07","Corumbá","Área de Búfalo - Fazenda Leque, Murundum-Alegre.","95","95",NA,NA,NA,"-51,05","-19,2333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-04-07 11:42:22-03","UFMS","CGMS","41547","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","V.J. Pott; A. Pott; A.L.B. Sartori; C. Cunha; E.A. Silveira; H. Amorim","4366","2001",NA,"Brasil","Mato Grosso","-57.5397222","-17.7275",NA,"Flor branca. Habitat: Brejo de meandro abandonado entre dois aterros. Solo argiloso. Relevo plano. Habito: Trepadeira. Frequente. 1,00m de altura.","CGMS1071532",NA,"03","23","Poconé","Rio Araminho, entre dois aterros (backswamps) brejo.",NA,NA,"2015","12","15","-57,5397222","-17,7275",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-04-07 11:42:22-03","UFMS","CGMS","54579","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","G. Catian","G. Catian","106","2014",NA,"Brasil","Mato Grosso do Sul","-57.0427777","-19.3983333",NA,"Flor branca. Fruto ausente. Habitat: Lagoa temporária. Solo argiloso. Habito: Erva aquática trepadeira emergente.","CGMS1084544",NA,"12","15","Corumbá","Fazenda São João - Estrada Parque Sub-região Abobral.","89","89","2014","12","15","-57,0427777","-19,3983333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-04-07 11:42:22-03","UFMS","CGMS","21449","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","S.V. Boff","127","2007",NA,"Brasil","Mato Grosso do Sul","-57.0188889","-19.5766667",NA,"Flor branca. Habitat: Borda de capão. Solo calcimórfico. Comum Habito: Liana.","CGMS1050857",NA,"04","01","Corumbá","Fazenda São Bento.",NA,NA,"2015","12","15","-57,0188889","-19,5766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-04-07 11:42:22-03","UFMS","CGMS","48238","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R.S. Bianchini","V.J. Pott; N.C. Bueno","1341","1990",NA,"Brasil","Mato Grosso do Sul","-57.05","-19.2333333",NA,"Flor branca. Habitat: Aquático. Solo areno-argiloso com muita matéria orgânica. Relevo plano. Habito: Trepadeira. Frequente.","CGMS1078201",NA,"04","04","Corumbá","Brejão do Búfalo, Murundu-Alegre, Fazenda Leque, sub-região do Abobral, Pantanal.","95","95","1995",NA,NA,"-57,05","-19,2333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-04-07 11:42:22-03","UFMS","CGMS","39346","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","M.O. Córdova; J.A.Rotta; T.G. Freitas; V.J Pott","7","2012",NA,"Brasil","Mato Grosso do Sul","-57.0166667","-19.5766667",NA,"Flor ausente. Fruto marrom. Habitat: Mata ciliar. Solo areno-argiloso. Habito: Trepadeira. 0,50m de alltura.","CGMS1068727",NA,"10","15","Corumbá","Base de Estudos do Pantanal (BEP), margem do rio Miranda, sub-região do Abobral.","95","95","2015","12","15","-57,0166667","-19,5766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-04-07 11:42:22-03","UFMS","CGMS","41544","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott (12.X.2010); ! Sarah M. Athiê-Souza","V.J. Pott; E. Scremin-Dias; L.C. Rodrigues; J.S. Garcia; S. Rodrigues; C.M.Lino; M.R. Cavallero","6374","2003",NA,"Brasil","Mato Grosso do Sul","-57.0475","-19.3766667",NA,"Flor branca. Habitat: Lagoa de vazante com Senna aculeata. Solo areno-argiloso. Relevo plano. Habito: Trepadeira aquática emergente/anfíbia. Ocasional.","CGMS1071529",NA,"06","26","Corumbá","Em frente à Fazenda Boa Sorte, 20 km da Curva do Leque na Estrada Parque, Pantanal do Abobral.","100","100",NA,NA,NA,"-57,0475","-19,3766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-04-07 11:42:22-03","UFMS","CGMS","19594","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","W.M. Ramos; A.M.R. Oliveira; D.R. Neves; C.B. Silva",NA,"2007",NA,"Brasil","Mato Grosso do Sul","-57.0333333","-19.4252778",NA,"Coordenadas originais:19°25#?#31,40'S 57°02#?#80,70'W","CGMS1048907",NA,"08","02","Corumbá","Estrada Parque.",NA,NA,"2015","12","15","-57,0333333","-19,4252778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-04-07 11:42:22-03","UFMS","CGMS","31294","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","T.H.D. Leandro; W.S. Arruda; S. Zacharias","97","2010",NA,"Brasil","Mato Grosso do Sul","-57.4666667","-18.0936111",NA,"Flor branca. Habitat: Sobre batume em solo arenoso parcialmente inundado. Habito: Epífita.","CGMS1060723",NA,"11","24","Corumbá","Baía próximo ao IHP (Instituto Homem Pantaneiro), à margem esquerda do Rio Paraguai.",NA,NA,"2015","12","15","-57,4666667","-18,0936111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:42:22-03","UFMS","CGMS","40207","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","D. Gris; A. Pott; S. S. Moura","96","2013",NA,"Brasil","Mato Grosso do Sul","-55.2202778","-19.2311111",NA,"Frutos secos marrons. Frutos secos marrons. Habitat: Pantanal. Caixa de empréstimo. Solo arenoso. Relevo plano. Ampla ocorrência. Habito: Liana.","CGMS1070184",NA,"10","03","Corguinho","Pantanal Margem da Rodovia MS-419.","150","150",NA,NA,NA,"-55,2202778","-19,2311111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-04-07 11:42:22-03","UFMS","CGMS","41546","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","V.J. Pott; A.L.B. Sartori","4428","2001",NA,"Brasil","Mato Grosso","-57.4063889","-17.8352777",NA,NA,"CGMS1071531",NA,"03","25","Poconé","Vegetação emergente de plantas aquáticas. Solo arenoso. Relevo plano.",NA,NA,"2015","12","15","-57,4063889","-17,8352777",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:42:22-03","UFMS","CGMS","50150","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","E.B. Souza","248","2013",NA,"Brasil","Mato Grosso do Sul","-57.0605556","-19.5788889",NA,"Flor branca. Habitat: Pantanal. Solo arenoso a argiloso. Habito: Trepadeira.","CGMS1080136",NA,"03","14","Corumbá","Fazenda São Miguel, campo inundável.","91","91",NA,NA,NA,"-57,0605556","-19,5788889",NA,NA,NA,NA,NA,NA,NA,NA,NA
