"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"47","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435344","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Trujillo B",NA,"1978","01","08","Southern America","Venezuela","Yaracuy",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435344","NL-U1435344",NA,NA,NA,NA,"1980","05","01",NA,NA,"Magnoliopsidae","U 0024554",NA,NA,NA
"48","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435345","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Vázquez Avila MD","Gómez A; et al.",NA,"1992","04","11","Southern America","Colombia","Antioquia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435345","NL-U1435345",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024555",NA,NA,NA
"49","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435346","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Simonis JE","Rodriguez H",NA,"1978","01","09","Southern America","Venezuela","Aragua",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435346 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435346","NL-U1435346",NA,NA,NA,NA,"1980","02","01",NA,NA,"Magnoliopsidae","U 0024556",NA,NA,NA
"50","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435347","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Bunting GS",NA,"1980","11","18","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435347 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435347","NL-U1435347",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024557",NA,NA,NA
"51","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435348","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Bunting GS",NA,"1982","02","20","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435348","NL-U1435348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024558",NA,NA,NA
"52","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435349","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Bunting GS",NA,"1983","11","04","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435349","NL-U1435349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024559",NA,NA,NA
"53","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435350","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Bunting GS",NA,"1982","02","18","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435350","NL-U1435350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024560",NA,NA,NA
"54","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435351","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Idrobo JM","Idrobo JM",NA,"1973","07","13","Southern America","Colombia","Sucre",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435351","NL-U1435351",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024561",NA,NA,NA
"55","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435352","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl",NA,"DeWolf Jr GP",NA,"1968","09","17","Southern America","Venezuela","Lara",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435352","NL-U1435352",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024562",NA,NA,NA
"56","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435353","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Berg CC",NA,"1983","05","11","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435353","NL-U1435353",NA,NA,NA,NA,"1984","09","01",NA,NA,"Magnoliopsidae","U 0024563",NA,NA,NA
"57","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435354","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl",NA,"Lemus",NA,"1981","02","12","Southern America","Venezuela","Falcón",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435354 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435354","NL-U1435354",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024564",NA,NA,NA
"58","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435355","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl",NA,"Wingfield RC",NA,"1979","03","24","Southern America","Venezuela","Falcón",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435355 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435355","NL-U1435355",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024565",NA,NA,NA
"59","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435356","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Marcano-Berti L",NA,"1981","02","17","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435356","NL-U1435356",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024566",NA,NA,NA
"60","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435357","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Marcano-Berti L",NA,"1981","02","17","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435357","NL-U1435357",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024567",NA,NA,NA
"61","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435358","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Bunting GS",NA,"1977","06","23","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435358","NL-U1435358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024568",NA,NA,NA
"62","2020-02-08 10:24:02-03","NBC","NL-BOTANY","U.1435359","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Bunting GS",NA,"1979","10","27","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435359","NL-U1435359",NA,NA,NA,NA,"1983","06","01",NA,NA,"Magnoliopsidae","U 0024569",NA,NA,NA
"63","2020-02-08 10:24:03-03","NBC","NL-BOTANY","U.1435360","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Berg CC","Bunting GS",NA,"1979","07","31","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435360","NL-U1435360",NA,NA,NA,NA,"1983","06","01",NA,NA,"Magnoliopsidae","U 0024570",NA,NA,NA
"64","2020-02-08 10:24:09-03","NBC","NL-BOTANY","U 0285770","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl.",NA,"Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35653",NA,NA,NA
"65","2020-02-08 10:24:14-03","NBC","NL-BOTANY","WAG.1107910","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl.",NA,"Gentry AH; Davidse G; Llanos F",NA,"1974","01","08","Southern America","Colombia",NA,NA,"Tolima. 11 km NE of Melgar along Rio Sumapaz. Near border with Cundinamarca.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107910","NL-WAG1107910",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433102","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Jansen-Jacobs MJ",NA,"1999","09","03","Southern America","Guyana","Upper Essequibo Region",NA,NA,"-58.666667","3.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433102","NL-U1433102",NA,NA,NA,NA,NA,NA,NA,"-58.666667","3.166667","Magnoliopsidae","U 0067278",NA,NA,NA
"67","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U 0285733","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Jansen-Jacobs MJ",NA,"1999","09","03","Southern America","Guyana","Upper Essequibo Region",NA,NA,"-58.666667","3.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285733",NA,NA,NA,NA,NA,NA,NA,NA,"-58.666667","3.166667","Magnoliopsidae","Uw36541",NA,NA,NA
"68","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433100","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Clarke HD; Watson C; Williams (Guyana) R; Perry C; Clarke J; Hurtubise K",NA,"1997","09","20","Southern America","Guyana","Upper Takutu - Upper Essequibo",NA,NA,"-58.666667","3.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433100 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433100","NL-U1433100",NA,NA,NA,NA,NA,NA,NA,"-58.666667","3.166667","Magnoliopsidae","U 0225062",NA,NA,NA
"69","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433099","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Clarke HD",NA,"1997","02","12","Southern America","Guyana","Upper Takutu - Upper Essequibo",NA,"Guyana. Region: U.Takutu-U.Essequibo. Rewa River; area near Great Falls.","-58.666667","3.166667",NA,"Dense forest & riparian vegetation on brown sand and granite outcropping; with Ceiba, Pachira & Psidium.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433099 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433099","NL-U1433099",NA,NA,NA,NA,NA,NA,NA,"-58.666667","3.166667","Magnoliopsidae","U 0182555",NA,NA,NA
"70","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433101","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Irwin HS; et al.",NA,"1963","09","17","Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433101","NL-U1433101",NA,NA,NA,NA,"1983","04","01",NA,NA,"Magnoliopsidae","U 0024896",NA,NA,NA
"71","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433103","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Silva NT",NA,"1968","10","25","Southern America","Brazil","Amapá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433103","NL-U1433103",NA,NA,NA,NA,"1984","04","01",NA,NA,"Magnoliopsidae","U 0023701",NA,NA,NA
"72","2020-02-08 10:24:14-03","NBC","NL-BOTANY","L.1616229","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Andel TR van; Mawdo R; Groenendijk S; Havinga RM",NA,"2006","03","27","Southern America","Surinam","Marowijne",NA,"Gronkriki village","-54.135167","5.402",NA,"House yard<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1616229 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1616229","NL-L1616229",NA,NA,NA,NA,"2006","10","09","-54.135167","5.402","Magnoliopsidae","L 0841718",NA,NA,NA
"73","2020-02-08 10:24:14-03","NBC","NL-BOTANY","L.1616230","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Andel TR van; Poeketie A; Havinga R; Groenendijk S; Rijpkema HR",NA,"2006","04","18","Southern America","Surinam","Brokopondo",NA,"bank of Suriname River","-55.040667","5.1375",NA,"Riverbank forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1616230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1616230","NL-L1616230",NA,NA,NA,NA,"2006","10","09","-55.040667","5.1375","Magnoliopsidae","L 0841719",NA,NA,NA
"74","2020-02-08 10:24:14-03","NBC","NL-BOTANY","L.1616231","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Andel TR van","Andel TR van; Poeketie A",NA,"2006","02","02","Southern America","Surinam","Brokopondo",NA,"Munje Kreek village, Mr. Kaffee's yard","-55.067333","5.168167",NA,"House yard<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1616231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1616231","NL-L1616231",NA,NA,NA,NA,"2006","02","06","-55.067333","5.168167","Magnoliopsidae","L 0842664",NA,NA,NA
"75","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U 0285765","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Jansen-Jacobs MJ",NA,"1987","11","04","Southern America","Guyana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285765 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32108",NA,NA,NA
"76","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1424813","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Steyermark JA",NA,"1977","10","16","Southern America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424813","NL-U1424813",NA,NA,NA,NA,"1980","04","01",NA,NA,"Magnoliopsidae","U 0024893",NA,NA,NA
"77","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1424814","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Steyermark JA",NA,"1960","11","01","Southern America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424814","NL-U1424814",NA,NA,NA,NA,"1984","04","01",NA,NA,"Magnoliopsidae","U 0024895",NA,NA,NA
"78","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1424815","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Trujillo B",NA,"1972","10","28","Southern America","Venezuela","Sucre",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1424815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1424815","NL-U1424815",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024897",NA,NA,NA
"79","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433097","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Kuhlmann JG",NA,"1923","02","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433097 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433097","NL-U1433097",NA,NA,NA,NA,"1984","04","01",NA,NA,"Magnoliopsidae","U 0023703",NA,NA,NA
"80","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433098","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Kuhlmann JG",NA,"1924","01","20","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433098 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433098","NL-U1433098",NA,NA,NA,NA,"1984","04","01",NA,NA,"Magnoliopsidae","U 0023702",NA,NA,NA
"81","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433104","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Donselaar J van",NA,"1965","09","10","Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433104","NL-U1433104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023706",NA,NA,NA
"82","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433105","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Granville J-J de",NA,"1970","09","04","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433105","NL-U1433105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023710",NA,NA,NA
"83","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433106","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Maguire B",NA,"1944","06","22","Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433106","NL-U1433106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023711",NA,NA,NA
"84","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433107","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Simonis JE","Hijman MEE; Weerdenburg JCA",NA,"1977","03","07","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433107","NL-U1433107",NA,NA,NA,NA,"1980","03","01",NA,NA,"Magnoliopsidae","U 0022370",NA,NA,NA
"85","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433108","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Jansen-Jacobs MJ",NA,"1987","11","04","Southern America","Guyana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433108 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433108","NL-U1433108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023704",NA,NA,NA
"86","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433109","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Oldeman RAA",NA,"1969","07","12","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433109","NL-U1433109",NA,NA,NA,NA,"1984","06","01",NA,NA,"Magnoliopsidae","U 0023712",NA,NA,NA
"87","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433110","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC","Oldeman RAA",NA,"1970","05","15","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433110 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433110","NL-U1433110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023705",NA,NA,NA
"88","2020-02-08 10:24:14-03","NBC","NL-BOTANY","U.1433113","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Berg CC",NA,NA,"1916","06","17","Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433113","NL-U1433113",NA,NA,NA,NA,"1984","04","01",NA,NA,"Magnoliopsidae","U 0023707",NA,NA,NA
"89","2021-01-14 15:32:01-03","MN","R","183510","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","Carauta, J.P.P. & Coelho, V.V.S.","Vieira, G.; Zarucchi, J.L.; Petersen, R.H.; Ramos, J.F. & Mota, C.D.A. 461",NA,"1979","10","14",NA,"Brasil","Rondônia","Campo Novo de Rondônia",NA,"-63.616667","-10.584722",NA,NA,NA,NA,NA,NA,NA,NA,"2013","09","04","63°37'W","10°35'5S",NA,NA,NA,NA,NA
"90","2021-01-14 15:32:01-03","MN","R","230691","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.",NA,"Diaz, B.E.","375","2000","08","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural de Linhares da Cia Vale do Rio Doce. Estrada do Flamengo lado direiro, em direção ao Norte, trecho inicial da Estrada com largura bem ampla, a 300m do herbário","-40.067639","-19.151278",NA,"Museu Nacional/UFRJ/ Herbário R","R010031731",NA,NA,"15","15",NA,NA,NA,NA,"40°04'03,5W","19°09'04,6S",NA,NA,NA,NA,NA
"91","2021-01-14 15:32:01-03","MN","R","171472","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","Carauta, J.P.P.","Hoehne, F.C.","4513","1911","09",NA,NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193",NA,NA,"auto","1990","11",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-17 13:47:25-03","MN","R","201376","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","Carauta, J.P.P.","Emmerich, M. 5611; Silva, J.G. 1083; Costa, J.A.F. 586",NA,"1984","12","02",NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193",NA,NA,"auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-17 13:47:25-03","MN","R","169653","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl",NA,"Souza, A. 1364; Silva, J.G. 1545; Costa, J.A.F. 1126",NA,"1985","07","17",NA,"Brasil","Mato Grosso","Jauru",NA,"-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,"40234",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
