"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","identifiedBy","locality","individualCount","yearIdentified","monthIdentified","phylum","typeStatus"
"63","2021-03-01 11:51:32-03","UFPE","UFP","78072","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2628","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.879167","-32.442806","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante","UFP078072","Reis, TR",NA,NA,"2014","05",NA,NA
"64","2021-03-01 11:51:32-03","UFPE","UFP","78073","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2644","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.855472","-32.442806","-3.855472","30","30",NA,"UFP078073","Reis, TR",NA,NA,"2014","05",NA,NA
"65","2021-03-01 11:51:32-03","UFPE","UFP","78078","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2610","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.856667","-32.442806","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)","UFP078078","Reis, TR",NA,NA,"2014","05",NA,NA
"66","2021-03-01 11:51:32-03","UFPE","UFP","78079","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2604","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.857806","-32.442806","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano","UFP078079","Reis, TR",NA,NA,"2014","05",NA,NA
"67","2021-03-01 11:51:32-03","UFPE","UFP","78080","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2643","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.855472","-32.442806","-3.855472","30","30",NA,"UFP078080","Reis, TR",NA,NA,"2014","05",NA,NA
"68","2021-03-01 11:51:32-03","UFPE","UFP","78081","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2627","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.879167","-32.442806","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante","UFP078081","Reis, TR",NA,NA,"2014","05",NA,NA
"69","2021-03-01 11:51:32-03","UFPE","UFP","78082","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2642","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.855472","-32.442806","-3.855472","30","30",NA,"UFP078082","Reis, TR",NA,NA,"2014","05",NA,NA
"70","2021-03-01 11:51:32-03","UFPE","UFP","78083","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2640","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.855472","-32.442806","-3.855472","30","30",NA,"UFP078083","Reis, TR",NA,NA,"2014","05",NA,NA
"71","2021-03-01 11:51:32-03","UFPE","UFP","78084","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2595","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano","UFP078084","Reis, TR",NA,NA,"2014","05",NA,NA
"72","2021-03-01 11:51:32-03","UFPE","UFP","78085","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2636","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.855472","-32.442806","-3.855472","30","30",NA,"UFP078085","Reis, TR",NA,NA,"2014","05",NA,NA
"73","2021-03-01 11:51:32-03","UFPE","UFP","78087","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2602","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.857806","-32.442806","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano","UFP078087","Reis, TR",NA,NA,"2014","05",NA,NA
"74","2021-03-01 11:51:32-03","UFPE","UFP","78088","PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2619","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.879167","-32.442806","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante","UFP078088","Reis, TR",NA,NA,"2014","05",NA,NA
"75","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2602","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"76","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2625","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"77","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2624","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"78","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2623","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"79","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2622","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"80","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2621","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"81","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2620","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"82","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2619","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"83","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2618","2014","05","09",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.469722","-3.879167","-32.469722","-3.879167","200","200","Sobre solo e rocha com sedimento no primeiro mirante",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"84","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2617","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"85","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2616","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"86","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2615","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"87","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2614","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"88","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2613","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"89","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2612","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"90","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2611","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"91","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2610","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"92","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2609","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"93","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2608","2014","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.401167","-3.856667","-32.401167","-3.856667","60","60","Sobre solo no interior de vegetação ao lado da trilha Longa Atalaia/Caieiras (trilha pelo alto da Serra)",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"94","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2607","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"95","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2606","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"96","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2604","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"97","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2601","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"98","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2600","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"99","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2599","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"100","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2598","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.443","-3.857806","-32.443","-3.857806","52","52","Solo entre rochas no topo do morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"101","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2597","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"102","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2596","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"103","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2595","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"104","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2594","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"105","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2593","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"106","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2592","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"107","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2591","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"108","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2590","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"109","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2589","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.442806","-3.858028","-32.442806","-3.858028","52","52","Sobre solo na trilha na mata próxima à estrada para a Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"110","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2588","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"111","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2587","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"112","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2586","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"113","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2585","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"114","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2584","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"115","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2583","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"116","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2582","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"117","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2581","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"118","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2580","2014","05","04",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.4435","-3.857583","-32.4435","-3.857583","22","22","Sobre solo na trilha no morro em frente à Praia do Americano",NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"119","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2647","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"120","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2646","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"121","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2645","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"122","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2644","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"123","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2643","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"124","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2642","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"125","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2641","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
"126","2021-03-01 11:51:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Ricciaceae","Riccia","ridleyi","Riccia ridleyi","A. Geep","Santos, ND; Gomes, C","2640","2014","05","10",NA,"Brasil","Pernambuco","Fernando de Noronha","-32.445917","-3.855472","-32.445917","-3.855472","30","30",NA,NA,"Reis, TR",NA,NA,"2014","05",NA,NA
