"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"78","2021-03-15 16:37:00-03","NY","NYBG","608793","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","D. C. Daly","O. X. B. Machado","s.n.","1942","02","02","South America","Brazil","Rio de Janeiro",NA,"Parque da Tijuca","-43.28939","-22.947934","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608793","NY00608793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","608767","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. C. Daly","L. A. Mattos Silva","364","1979","05","16","South America","Brazil","Bahia","Belmonte","Estaçao Exp. Gregório Bondar, km 58 da Rod. Belmonte/Itapebi","-39.207196","-16.094866","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=423410' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608767","NY00608767_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-13 09:19:15-03","UFRJ","RFA","22545","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","N.G. Antas","J.V. Azevedo; et al.","21A","1988","05","25",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá. Picada da Aeronáutica","-42.8185997009277","-22.9193992614746",NA,"Arbusto ca. 2 m de altura. Flores brancas. Botões esverdeados","RFA18556",NA,NA,NA,NA,"20726","auto","2011","09","27",NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:29:42-03","UFRJ","RFA","17007","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","N.G. Antas","P. Occhioni","7739","1975","09","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Próximo a Magé.","-43.2075004577637","-22.9027996063232",NA,"Arbusto de flor creme Habitat: Restinga degradada, sobre terreno turfoso alagado.","RFA14324",NA,NA,NA,NA,"57442","auto","2011","09","27",NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:29:42-03","UFRJ","RFA","13446","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","N.G. Antas","Cezio Pereira","109","1969","10","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","BR-6, Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,"Árvore pequena","RFA12207",NA,NA,NA,NA,"57442","auto","2011","09","27",NA,NA,NA,NA,NA,NA
"83","2019-11-19 15:43:35-03","UNEB","HUNEB","9574","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","icicariba",NA,"Protium icicariba","DC.",NA,"Guedes, M.L.","10815ALCB64617","2003","12","18",NA,"Brasil","Bahia","Ituberá","Cachoeira da Pancada Grande","-39.133333","-13.716667",NA,NA,"HUNEB0009574",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","39W8'0''","13S43'0''",NA,NA,NA
"84","2021-03-30 12:36:07-03","EAO","IAN","119481","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Daly, DC","Belém, RP; Magalhães, MG","1036","1965","05","19","Southern America","Brasil","Bahia",NA,"Una - Transição de mata litorânea para a restinga.",NA,NA,NA,"Árvore de 5m x 12cm de diam.","IAN119481",NA,NA,NA,NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA
"85","2021-04-08 17:37:38-03","EAO","IAN","19139","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Kasten","64",NA,NA,NA,NA,"Colômbia",NA,NA,NA,NA,NA,NA,NA,"IAN019139","IAN019139_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-07-03 10:37:48-03","EBDA","BAH","4400","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J. R. Pirani","J. L. Hage","902","1981","06","04",NA,"Brasil","Bahia","Canavieiras","Ramal a 21 Km na Rod. Canavieiras/Uma. BA-001. Ramal da Faz. Campo Lúcio Mata perturbada por extratores da piaçava, solo sílico-argiloso. Região de Mata Higrófila.","-38.9472","-15.675",NA,"Árvore 15 m X 20 cm. Frutos imaturos verdes.",NA,NA,NA,NA,NA,"48203","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:12:17-03","UFBA","ALCB","104834","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Silva, LM; Akita, AST","Guedes, ML; Oliveira, DSC de; et al.","s/n","2012","03","25","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Itapuã, próximo ao Hotel Sky","-38.516667","-12.983333",NA,"Folhas coriáceas discolores. Fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,"-38.516667","-12.983333",NA,NA,NA
"88","2019-10-09 11:12:17-03","UFBA","ALCB","109747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Oliveira, DSC de","Oliveira, DSC de; Mattos Andrade, PE de; Duplat, VS; Guedes, ML","121","2012","11","06","Southern America","Brasil","Bahia","Salvador",NA,"-38.5","-12.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","03",NA,NA,"-38.5","-12.983333",NA,NA,NA
"89","2019-10-09 11:12:17-03","UFBA","ALCB","121226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Gomes, FS","Gomes, FS","1445","2013","03","25","Southern America","Brasil","Bahia","Belmonte",NA,"-39.243889","-15.818611",NA,"Folhas com folíolos com longos pecíolos. Parcela 01.","ALCB049578","ALCB049578",NA,NA,NA,NA,NA,"2013","11",NA,NA,"-39.243889","-15.818611",NA,NA,NA
"90","2021-02-24 18:13:30-03","UFBA","ALCB","43567","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Guedes, ML; Paraguassú, LA","Paraguassú, LA; Guedes, ML; Lima, SS dos; Cabral, L; Oliveira, H; Rocha, M","115","1999","08","01","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Estação Veracruz.","-39.05","-16.433333",NA,"Cerca de 12 m de altura, com circunferÆncia & altura do peito de 52 cm.&nf;Material estéril.&nf;Ocasional. Presente na parcela 3 (625 e 634) e 8 (714).; Área de mata ciliar da nascente do rio dos Mangues, domínio fitoecológico de Floresta","ALCB067274",NA,NA,NA,NA,NA,NA,"1999","09",NA,NA,"-39.05","-16.433333",NA,NA,NA
"91","2019-10-09 11:12:17-03","UFBA","ALCB","54836","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","França, F; Melo, E; Marques da Silva, B","3619","2001","05","16","Southern America","Brasil","Bahia","Cocos","Cerca de 24km W de Cocos. Tamanduá.","-44.496389","-14.068889",NA,"Até 1,7m de altura. Folha membranácea levemente discolor. Perianto amarelo esverdeado.; Solo Arenoso","ALCB067273",NA,"545","545",NA,NA,NA,"2014","10",NA,NA,"-44.496389","-14.068889",NA,NA,NA
"92","2019-10-09 11:12:17-03","UFBA","ALCB","54904","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","França, F; Melo, E; Marques da Silva, B","3646","2001","05","17","Southern America","Brasil","Bahia","Cocos","Cerca de 35-37km de Cocos. Proximidades de Jacaré.","-44.758611","-14.245833",NA,"1m. Folíolo cartáceo levemente discolor. Perianto amarelado. Fruto imaturo verde.; Solo arenoso.","ALCB067269",NA,"580","580",NA,NA,NA,"2014","10",NA,NA,"-44.758611","-14.245833",NA,NA,NA
"93","2019-10-09 11:12:17-03","UFBA","ALCB","55455","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","9120","2001","07","01","Southern America","Brasil","Bahia","São Desidério","Oeste, Assentamento Thainá","-44.816667","-12.583333",NA,"5,0m; látex incolor. Folíolos cartáceos, discolores, algumas folhas alaranjadas. Ocasional.","ALCB067275",NA,NA,NA,NA,NA,NA,"2001","12",NA,NA,"-44.816667","-12.583333",NA,NA,NA
"94","2019-10-09 11:12:17-03","UFBA","ALCB","58672","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Mattos Silva, LA; Rocha, EA; Menezes, L; Araujo, R","4163","2000","10","04","Southern America","Brasil","Bahia","Mucurí","Extremo Sul, Rodovia Mucurí/Nova Viçosa (BA, 001), Km 8.","-39.509444","-18.021389",NA,"Arvorezinha em crescimento, 2,5m de altura. Folhas com as faces adaxial verde-escuro e brilhante e a abaxial verde-claro. Frutos imaturos, esverdeados a roxos. Forte odor, látex incolor. Solor arenoso.; Solo Arenoso","ALCB067271",NA,NA,NA,NA,NA,NA,"2014","10",NA,NA,"-39.509444","-18.021389",NA,NA,NA
"95","2019-10-09 11:12:17-03","UFBA","ALCB","64617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Guedes, ML","Guedes, ML; Loureiro, DM; Magalhães, LO; Meyer, LMN; Bispo, RB","10815","2003","12","18","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Cachoeira da Pancada Grande","-39.133333","-13.716667",NA,"Flores passadas.; Estádio médio de conservação.","ALCB067261",NA,NA,NA,NA,NA,NA,"2004","01",NA,NA,"-39.133333","-13.716667",NA,NA,NA
"96","2019-10-09 11:12:17-03","UFBA","ALCB","59571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Jardim, JG; Aguiar, C; Sant'Ana, SC de; Juchum, F; Paixão, JL da","2780","2000","02","23","Southern America","Brasil","Bahia","Nilo Peçanha","5,8km na rod para Cairú, entrada para Turrinha ca. 1km E da rod.","-39.035278","-13.554444",NA,"Ca. de 15m de alt. Folhas verde-brilhantes e a face inferior mais clara. Frutos imaturos verdes. Exuldato incolor. Caule e folha com odor característico.; Solo arenoso.","ALCB067272",NA,NA,NA,NA,NA,NA,"2014","10",NA,NA,"-39.035278","-13.554444",NA,NA,NA
"97","2019-10-09 11:12:17-03","UFBA","ALCB","66192","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Perdiz, R","Mattos Silva, LA; Pereira, OJ; Farney, C; Santos, TS dos; et al.","4602","2002","07","14","Southern America","Brasil","Bahia","Una","Litoral Sul, Fazenda Bolandeira. Coletas dentro das parcelas instaladas p/ o Projeto 'As Vegetações costeiras do RJ, ES e BA: diversidade, comunidades e padrões de distribuição geográfica'","-39.033333","-15.315278",NA,"20m x 15cm. Frutos de cor verde na fase imatura, alaranjados quando de vez e vermelhos a arroxeados quando maduros.; Solo arenoso. Coletas numa extensa faixa de mata, no sentido Norte-Sul, paralela aos cordões litorâneos e próximo a u","ALCB067277",NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"-39.033333","-15.315278",NA,NA,NA
"98","2019-10-09 11:12:17-03","UFBA","ALCB","101694","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Daly, D","Oliveira, RB; Silva, MD; Queiroz, MVM","48","2011","03",NA,"Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Igrapiúna, Reserva Ecológica Michelin","-39.1492004394531","-13.7321996688843",NA,"Alt. (m): 25. Odor de manga forte. Fragmento de Pancada Grande. Ninho de Scaptotrigona xanthotricha. Trilha do meio.",NA,NA,NA,NA,NA,"22399","auto","2011","06",NA,NA,NA,NA,NA,NA,NA
"99","2020-05-29 01:15:25-03","UFBA","ALCB","043012","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Perdiz, R","Argôlo, AS; Guedes, ML; Carvalho, G","67","1999","01","16","Southern America","Brasil","Bahia","Ilhéus","Olivença","-39.933333","-14.55",NA,"7m presença de resina. Folhas coriáceas, discolores. Frutos imaturos verdes. Freqüência ocasional.","ALCB067276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.933333","-14.55",NA,NA,NA
"100","2021-02-08 21:31:57-03","UFBA","ALCB","27669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Daly, D","Thomas, W; Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG","s/n","1992","11","15","Southern America","Brasil","Bahia","Itacaré","Campo Cheiroso. 14km ao norte de Serra Grande fora da estrada de Itacaré.","-39.066667","-14.366667",NA,"Árvore, 15m, folhas 1.3 folioladas, verdes brilhantes com veias pálidas. Frutos verde pálidos.; Areia Branca.","ALCB067267",NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,"-39.066667","-14.366667",NA,NA,NA
"101","2019-10-09 11:12:17-03","UFBA","ALCB","32675","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Daly, D","Carvalho, AM de; Pennington, RT","3282","1991","05","26","Southern America","Brasil","Bahia","Una","Cerca de 2km da cidade na estrada para o distrito Pedras.","-39.066667","-15.283333",NA,"Cerca de 10m de altura, folhas levemente discolores, lúcidas. Frutos imaturos verde-avermelhados, quando maduros vermelhos. Aroma característico.","ALCB067266",NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,"-39.066667","-15.283333",NA,NA,NA
"102","2019-10-09 11:12:17-03","UFBA","ALCB","71237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Guedes, ML","Santana, SJ; Valadão, RM; Guedes, ML","03","2006","03","17","Southern America","Brasil","Bahia","Itacaré","Litoral Sul, Fazenda das Bromélias","-38.983333","-14.266667",NA,"de ca 6m. Folhas coriáceas, discolores. Materil estéril. Freqüente.; Arbórea","ALCB067265",NA,NA,NA,NA,NA,NA,"2006","04",NA,NA,"-38.983333","-14.266667",NA,NA,NA
"103","2019-10-09 11:12:17-03","UFBA","ALCB","11288","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Silva-Lima, CS; Silva, DC; Fonseca, RC","109","2007","05","07","Southern America","Brasil","Bahia","Alagoinhas","Litoral Norte","-38.4192008972168","-12.1356000900269",NA,"ca. 2,5 m. Folhas compostas imparipinadas, discolores, membranáceas. Frutos verdes.; ombrófila densa submontana.","ALCB067268",NA,NA,NA,NA,"24621","auto","2014","10","22",NA,NA,NA,NA,NA,NA
"104","2019-10-09 11:12:17-03","UFBA","ALCB","86889","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Silva-Lima, CS; Silva, DC; Fonseca, RC","109","2007","05","07","Southern America","Brasil","Bahia","Alagoinhas","Litoral Norte","-38.4192008972168","-12.1356000900269",NA,"ca. 2,5 m. Folhas compostas imparipinadas, discolores, membranáceas. Frutos verdes.; ombrófila densa submontana.",NA,NA,NA,NA,NA,"24621","auto","2014","10","22",NA,NA,NA,NA,NA,NA
"105","2019-10-09 11:12:17-03","UFBA","ALCB","65634","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Silva, MIB; Guedes, ML; Loureiro, DM","s/n","2004","02","15","Southern America","Brasil","Bahia","Camacan",NA,"-39.4958000183105","-15.4191999435425",NA,"Árvore: 5,0 m. Folhas trifolioladas, folíolos coriáceos, levemente discolores. Material estéril.","ALCB067260",NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-10-09 11:12:17-03","UFBA","ALCB","101668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Daly, D","Oliveira, RB; Silva, MD; Queiroz, MVM","18","2010","09",NA,"Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Igrapiúna, Reserva Ecológica Michelin","-39.1492004394531","-13.7321996688843",NA,"Alt. (m): 20. Fragmento de Luiz Inácio. Ninho de scapto xant., trilha de baixo.","ALCB067262",NA,NA,NA,NA,"22399","auto","2011","06",NA,NA,NA,NA,NA,NA,NA
"107","2019-10-09 11:12:17-03","UFBA","ALCB","101669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Daly, D","Oliveira, RB; Silva, MD; Queiroz, MVM","19","2010","09",NA,"Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Igrapiúna, Reserva Ecológica Michelin","-39.1492004394531","-13.7321996688843",NA,"Alt. (m): 18. Odor de manga às 13h. Fragmento de Luiz Inácio. Ninho de urussu.","ALCB067263",NA,NA,NA,NA,"22399","auto","2011","06",NA,NA,NA,NA,NA,NA,NA
"108","2020-02-08 10:29:44-03","NBC","NL-BOTANY","L.2140589","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Gomes",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Rio Janeiro.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2140589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2140589","NL-L2140589",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"109","2020-11-04 11:04:11-03","ESALQ","ESA","54091","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"Daly, D.","Lucas, E.J. et al.","1091.0","2006","12","06",NA,"Brasil","Bahia","Una",NA,NA,"-15.27",NA,NA,"ESA054091","ESA054091",NA,NA,NA,NA,NA,"2014",NA,NA,NA,"-39,050,833","-15.27",NA,NA,NA
"110","2020-11-04 11:04:11-03","ESALQ","ESA","104635","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Daly, D.","Paula-Souza, J.","5744.0","2006","04","11",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA104635",NA,NA,NA,NA,"48094","auto","1905","07","10",NA,NA,NA,NA,NA,NA
"111","2021-03-31 13:37:05-03","MN","R","231932","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Alves, R.J.V. 5314; Argôlo, A.M. 352",NA,"1996","09","29",NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,NA,"R010034568,R010034569,R010034570",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-31 13:37:05-03","MN","R","231931","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Argôlo, A.M.","Alves, R.J.V. 5383; Raposo, C.A. 223",NA,"1996","07","11",NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,NA,"R010034571,R010034572,R010034573",NA,NA,NA,NA,"10355","auto","1996","09","26",NA,NA,NA,NA,NA,NA
"113","2020-12-20 21:16:30-03","UFV","VIC","53349","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand.","Pereira, O.J.","Firmino, A.D.; et al.","752","2019","03","11",NA,"Brasil","Espírito Santo","Linhares","Reserva dos Comboios","-40.0722007751465","-19.3910999298096",NA,"árvore","VIC053349",NA,NA,NA,NA,"48094","auto","2019","03","11",NA,NA,NA,NA,NA,NA
"114","2020-12-20 21:16:30-03","UFV","VIC","53345","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand.","Pereira, O.J.","Firmino, A.D.; et al.","759","2019","03","14",NA,"Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos","-39","-18",NA,"árvore","VIC053345",NA,NA,NA,NA,NA,NA,"2019","03","14",NA,"-39","-18",NA,NA,NA
"115","2021-03-24 17:08:50-03","UFES","SAMES","10089","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8987","2019","03","12",NA,"Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596",NA,"Planta com 7 m altura. Flor creme. Com forte odor.","SAMES10089",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,"-399322223.0","-196975000.0",NA,NA,NA
"116","2021-03-24 17:08:50-03","UFES","SAMES","9269","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J; Penha, J.S.; Lemes, B.X.","9085","2019","04","26",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga Holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Planta com 5 m altura. Fruto verde. Ramos, folhas com forte odor.","SAMES09269",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,"-397461111.0","-186808334.0",NA,NA,NA
"117","2021-03-24 17:08:50-03","UFES","SAMES","10224","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9354","2019","11","13",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga Holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Planta com 5 m altura. Flor creme com exudado de odor forte.","SAMES10224",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,"-397330556.0","-186211111.0",NA,NA,NA
"118","2021-03-24 17:08:50-03","UFES","SAMES","1121","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Daly,D.","Farney,C.; Araújo,D.S.D.;Menezes,L.F.T.;Ribeiro,R.D.;Silva,J.C.","4776","2007","07","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Fazenda Rancho Tropical II. Comunidade de lajinha. Restinga arbustiva com moitas.","-39.7322006225586","-18.5932998657227",NA,"Arvoreta; 3 metros; folhas discolores verdes; frutos imaturos avermelhados.","SAMES01121",NA,NA,NA,NA,"41644","auto","2011","07","01",NA,NA,NA,NA,NA,NA
"119","2021-03-24 17:08:50-03","UFES","SAMES","8772","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8246","2018","10","17",NA,"Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga. Restinga holocênica.","-40.0722007751465","-19.3910999298096",NA,"Planta com 5 m de altura, forte odor, flor creme esverdeada","SAMES08772",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"-397091667.0","-191775000.0",NA,NA,NA
"120","2021-03-24 17:08:50-03","UFES","SAMES","9618","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","9197","2019","08","20",NA,"Brasil","Espírito Santo","Linhares","Praia de Cacimbas.","-40.0722007751465","-19.3910999298096",NA,"Planta com 1,60. Fruto verde. Forte odor.","SAMES09618",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"-397380555.0","-194830556.0",NA,NA,NA
"121","2021-03-24 17:08:50-03","UFES","SAMES","10363","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9418","2019","12","18",NA,"Brasil","Espírito Santo","Linhares","Regência. Reserva Biológica Comboios","-40.0722007751465","-19.3910999298096",NA,"Planta com 5 metros de altura. Botão albo com cheiro forte. Habitat: Restinga Holocênica. Formação florestal não inundável","SAMES10363",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"-398883333.0","-196686111.0",NA,NA,NA
"122","2021-03-24 17:08:50-03","UFES","SAMES","6068","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Ribeiro, M.","Quinqui,C.F.; Mello,E.A.;Santana,P.V.M.;Quinqui,C.F.","8","2015","01","29",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Floresta de restinga alagada.","-39.8588981628418","-18.716100692749",NA,NA,"SAMES06068",NA,NA,NA,NA,"56510","auto","2019","08","27",NA,NA,NA,NA,NA,NA
"123","2021-03-24 17:08:50-03","UFES","SAMES","10040","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9033","2019","04","09",NA,"Brasil","Espírito Santo","São Mateus","Barra Nova. Restinga Holocênica.","-39.8588981628418","-18.716100692749",NA,"Planta com 7m altura. Flor creme. Fruto verde.","SAMES10040",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,"-397388889.0","-189594444.0",NA,NA,NA
