"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount"
"53","2020-12-21 16:16:00-03","MBM","MBM","276343","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Silva, J.M.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","369","2002","10","22","Southern America","Brazil",NA,NA,NA,"MBM276343",NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369","MBM276343","24260","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:16:00-03","MBM","MBM","20672","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.","5078","1958","10","09","Southern America","Brazil",NA,NA,NA,"MBM020672",NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Jaguariaíva","Joaquim Murtinho","-49.7057991027832","-24.2511005401611","MBM020672","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:16:00-03","MBM","MBM","25352","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.","31099","1973","01","10","Southern America","Brazil",NA,NA,NA,"MBM025352",NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Jaguariaíva","Rio Cilada","-49.7057991027832","-24.2511005401611","MBM025352","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:16:00-03","MBM","MBM","134108","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Cervi, A.C.; Hatschbach, G.; Hatschbach, G.","3013","1989","11","09","Southern America","Brazil",NA,NA,NA,"MBM134108",NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Ponta Grossa","Rio São José","-50.1618995666504","-25.0949993133545","MBM134108","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:16:00-03","MBM","MBM","6924","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.","17422","1967","10","11","Southern America","Brazil",NA,NA,NA,"MBM006924",NA,NA,"(Less.) Cabrera","Cabrera, A.L.","Paraná","Ponta Grossa","Rio Verde, Capão da Onça","-50.1618995666504","-25.0949993133545","MBM006924","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:16:00-03","MBM","MBM","155268","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.; Barboza, E.; Barboza, E.","58196","1992","11","10","Southern America","Brazil",NA,NA,NA,"MBM155268",NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Tibagi","Guartelá, Cânion Rio Iapó, Lajeado do Pedregulho","-50.4136009216309","-24.5093994140625","MBM155268","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:16:44-03","MBM","MBM","404793","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Völtz, R.R.","904","2016","05","14","Southern America","Brazil",NA,NA,"Arvoreta 3m alt.; folhas discolores, verde escurecido adaxial e amarelada abaxial; capítulos palha.; Fisionomia herbáceo-arbustiva da Estepe gramíneo-lenhosa.","MBM404793",NA,NA,"(Less.) G. Sancho","Barboza, E.","Paraná","Tibagi","RPPN Itaytyba","-50.2341","-24.5529","MBM404793",NA,NA,"2016","05",NA,NA,"19","-50.2341","-24.5529","970","970",NA
"60","2020-12-21 16:16:44-03","MBM","MBM","414994","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1816","2018","10","06","Southern America","Brazil",NA,NA,"Arvoreta 1,6 m alt.; capítulos alvo-amarelados; fisionomia herbáceo-arbustiva em solo arenoso com lajeados de pedra.; Savana/Estepe.","MBM414994",NA,NA,"(Less.) G. Sancho","Brotto, M.L.","Paraná","Tibagi","Rio Tibagi, Cerrado Bowman","-50.406111","-24.5525","MBM414994",NA,NA,"2018","10",NA,NA,"12","-50.406111","-24.5525","720","720",NA
"61","2020-12-21 16:16:44-03","MBM","MBM","415317","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Roher, D.; Dutra, M.; Dutra, M.","389","2018","11","09","Southern America","Brazil",NA,NA,"Árvore com 3 m, flores alvas, sobre afloramento rochoso.; Zona ripária do Rio Tibagi - Ecotone - Floresta Estacional Semidescidual, Cerrado, Floresta Ombrofila Mista.","MBM415317",NA,NA,"(Less.) G. Sancho","Roher, D.","Paraná","Tibagi","UHE Tibagi Montante, margem direita","-50.387222","-24.584444",NA,NA,NA,"2018","12",NA,NA,"07","-50.387222","-24.584444","715","715",NA
"62","2020-12-21 16:16:44-03","MBM","MBM","418246","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Roher, D.; Castro J.M.; Castro J.M.","439","2018","12","12","Southern America","Brazil",NA,NA,"Arbusto com 3 m de altura, capítulos florais alvos, solo arenoso.; Ecótone - Floresta Estacional Semidecidual, Cerrado, Floresta Ombrófila Mista.","MBM418246",NA,NA,"(Less.) G. Sancho","Roher, D.","Paraná","Tibagi","Resgate de Flora UHE Tibagi Montante","-50.408056","-24.550556",NA,NA,NA,"2019","05",NA,NA,"15","-50.408056","-24.550556","717","717",NA
"63","2020-12-21 16:16:44-03","MBM","MBM","321245","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Silva, J.M.; Barboza, E.; Cunha, E.M.; Barboza, E.; Cunha, E.M.","5081","2006","10","13","Southern America","Brazil",NA,NA,"Arbusto, 2m, capítulo creme.; Mata de galeria.","MBM321245",NA,NA,"(Less.) G. Sancho","Cordeiro, J.","Paraná","Jaguariaíva","Vale do Codó","-49.7057991027832","-24.2511005401611","MBM321245","44368","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:16:44-03","MBM","MBM","419314","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Queiroz, D.L.","517","2016","06","27","Southern America","Brazil",NA,NA,"Vegetação degradada.","MBM419314",NA,NA,"(Less.) G. Sancho","Motta, J.T.","Rio Grande do Sul","Passo Fundo","Campus Embrapa","-52.411944","-28.22",NA,NA,NA,"2016","06",NA,NA,"27","-52.411944","-28.22","627","627",NA
"65","2020-12-21 16:16:44-03","MBM","MBM","301377","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Caxambu, M.G.","623","2004","11","07","Southern America","Brazil",NA,NA,"Arbusto ramificado, com folhas alternas discolores.","MBM301377",NA,NA,"(Less.) G. Sancho","Freitas, K.A.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","MBM301377","35166","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:16:44-03","MBM","MBM","391438","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Siqueira, E.L.","744","2013","09","21","Southern America","Brazil",NA,NA,"Arbusto heliófito, ca. 1,6m. Capítulos de cor creme.; Relevo: ondulado - Vegetação: Estepe (Campos gerais).","MBM391438",NA,NA,"(Less.) G. Sancho","Barboza, E.","Paraná","Tibagi","Guartelá, Sítio São Sebastião. Propriedade da Sra. Júlia","-50.4136009216309","-24.5093994140625","MBM391438","56988","auto","2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-01-14 14:37:38-02","MNHN","RECOLNAT_MNHN_P","P00703329","PreservedSpecimen",NA,"Asteraceae","Gochnatia","sordida","Gochnatia sordida","Sellow",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703329' target='other'> <mi>dwc_moreinfo</mi></a>","P00703329",NA,NA,"(Less.) Cabrera","Roque",NA,NA,NA,NA,NA,"P00703329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-27 19:47:17-03","MNHN","RECOLNAT_MNHN_P","P00703331","PreservedSpecimen",NA,"Asteraceae","Gochnatia","sordida","Gochnatia sordida","Sellow",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703331' target='other'> <mi>dwc_moreinfo</mi></a>","P00703331",NA,NA,"(Less.) Cabrera","Roque",NA,NA,NA,NA,NA,"P00703331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-05 09:42:52-03","MNHN","RECOLNAT_MNHN_P","P00703332","PreservedSpecimen",NA,"Asteraceae","Gochnatia","sordida","Gochnatia sordida","Sellow",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703332' target='other'> <mi>dwc_moreinfo</mi></a>","P00703332",NA,NA,"(Less.) Cabrera","Roque",NA,NA,NA,NA,NA,"P00703332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:32:58-03","UFMG","BHCB","89221","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Francisco, EM; Pavão, OC; Alves, J","s.n.","1998","10","08","Southern America","Brasil",NA,NA,"Arbóreo, 6m. Botões verdes e flores amarelas.",NA,"Dicotyledon",NA,"(Less.) Cabrera",NA,"Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:32:58-03","UFMG","BHCB","76191","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Silva, JM; Barbosa, E; Costa, EF","3696","2002","10","22","Southern America","Brasil",NA,NA,"Alto do morro, campo próximo da matinha. Arbustivo, 3m. Capítulo creme.",NA,"Dicotyledon",NA,"(Less.) Cabrera",NA,"Paraná","Campo Magro","Morro do Palha.","-49.4514007568359","-25.3686008453369",NA,"24260","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:18:05-03","UFPR","UPCB","7650","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.","19690","1968","09","12",NA,"Brasil",NA,NA,"Arbusto 2m, capítulos creme. Matinha a beira do rio..",NA,NA,NA,"(Less.) Cabrera","Cabrera, A.L.","Paraná","Balsa Nova","Barra Rio Papagaios","-49.6356010437012","-25.5839004516602",NA,"27346","auto","1969","09",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:18:05-03","UFPR","UPCB","36033","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.","68282","1998","09","02",NA,"Brasil",NA,NA,"Arbusto de 1,8m, capítulo creme. Orla do capão..",NA,NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,"37171","auto","1998","01",NA,NA,"01",NA,NA,NA,NA,NA
"74","2021-02-11 17:18:05-03","UFPR","UPCB","9865","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.","31099","1973","01","10",NA,"Brasil",NA,NA,"Arbusto 2,5m, matinha de galeria..",NA,NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Jaguariaíva","Rio Cilada","-49.7057991027832","-24.2511005401611",NA,"44368","auto","1973","03",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-11 17:18:05-03","UFPR","UPCB","7649","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G.","20014","1968","10","12",NA,"Brasil",NA,NA,"Arbusto, capítulo creme. Margens de rio, zona de campo..",NA,NA,NA,"(Less.) Cabrera","Cabrera, A.L.","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,"41852","auto","1969","05",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:18:05-03","UFPR","UPCB","31162","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Gatti, G.","31","1996","09","24",NA,"Brasil",NA,NA,"Arbusto 1,8m, rupícola, flor creme, refúgio vegetacional..",NA,NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,"56988","auto","1996","10",NA,NA,"17",NA,NA,NA,NA,NA
"77","2021-02-11 17:18:05-03","UFPR","UPCB","18922","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Cervi, A.C.","3013","1989","11","09",NA,"Brasil",NA,NA,"Arbusto 2m, capítulos creme. Zona de campo, margens do rio (solo arenoso)..",NA,NA,NA,"(Less.) Cabrera","Hatschbach, G.","Paraná","Ponta Grossa","Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2009-12-04 15:32:00-02","MO","MOBOT","2456531","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Albino Hatschbach","Hatschbach Sobrinho 17422",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Less.) Cabrera","Freire, S. E.","Paraná",NA,"Ponta Grossa. Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2014-11-18 16:49:00-02","MO","MOBOT","100223644","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Gert G. Hatschbach","Hatschbach 19690","1968","9","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Less.) G. Sancho","John Pruski (MO)","Paraná",NA,"Mun. Balsal Nova. Barra rio Papagaios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"80","2014-11-18 16:48:00-02","MO","MOBOT","100223645","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Gert G. Hatschbach","Hatschbach 7255","1960","9","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Less.) G. Sancho","John Pruski (MO)","Paraná",NA,"Rio das Cinzas, barra do Perdizes (mun. Arapoti).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"81","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","14039","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","O.S. Ribas",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arvoreta 3 m, capítulo creme. campo limpo, martem do rio;",NA,"Tracheophyta","Asterales","(Less.) G. Sancho","G. Hatschbach","Paraná","Palmeira","recanto dos papagaios","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"82","2019-03-29 10:41:16-03","UFSM","HDCF","161","S","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Andrae, F. H.",NA,NA,NA,NA,"América","Brasil",NA,NA,NA,NA,NA,NA,"(Less.) Cabr.","Marchiori, J. N. C.","Rio Grande do Sul","Faxinal do Soturno",NA,"-53.4446983337402","-29.5746994018555",NA,"11227","auto","1986","11",NA,NA,"12",NA,NA,NA,NA,NA
"83","2020-08-31 08:52:58-03","INPA","INPA","240898","S","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Francisco, EM","14","1999","02","09","Southern America","Brasil",NA,NA,NA,"INPA0240898","Dicotyledon Asterids","Asterales","(Less.) Cabrera","Nakajima, JN","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105","INPA0240898 INPA0240898_e","32424","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-08-31 08:52:58-03","INPA","INPA","200917","S","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, GG","68282","1998","09","02","Southern America","Brasil",NA,NA,NA,"INPA0200917","Dicotyledon Asterids","Asterales","(Less.) Cabrera","Hatschbach, GG","Paraná","Piraí do Sul","Fazenda das Almas.","-49.948600769043","-24.5261001586914","INPA0200917 INPA0200917_e","37171","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US","2706065","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","G. Hatschbach","27167","1971","10","8","South America","Brazil",NA,NA,NA,"US01209003",NA,"Asterales","(Less.) G. Sancho",NA,"Paraná",NA,"Serra do Mocambo (Mun. Senges)",NA,NA,"US01209003_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","2564899","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","G. Hatschbach","13045","1965","10","22","South America","Brazil",NA,NA,NA,"US02860858",NA,"Asterales","(Less.) G. Sancho",NA,"Paraná",NA,"Mun. Palmeiras; Rod. Do Café, Rio Tibagi",NA,NA,"US02860858_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"87","2020-10-15 09:53:48-03","UFPR","EFC","6181","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Gatti, G.; Schütz, A.L.","31","1996","09","24",NA,"Brasil",NA,NA,"Arbusto de 1,80m, rupícola, flores cor creme, refúgio vegetacional","EFC006181",NA,NA,"(Less.) G. Sancho","Hatschbach, G.","Paraná","Tibagi","Guartelá","-50.2388","-24.574",NA,NA,NA,"1996","10",NA,NA,"17","-50.2388","-24.5740",NA,NA,NA
"88","2020-10-15 09:53:48-03","UFPR","EFC","15068","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Völtz, R.R.; et al.","904","2016","05","14",NA,"Brasil",NA,NA,"Arvoreta 3 m alt.; folhas discolores, verde escurecido adaxial e amarelada abaxial; capítulos palha; fisionomia herbáceo-arbustiva de Estepe Gramíneo-lenhosa.","EFC015068",NA,NA,"(Less.) G. Sancho","Barboza, E.","Paraná","Tibagi","RPPN Itaytyba","-50.2341","-24.5529",NA,NA,NA,"2016","05",NA,NA,"19","-50.2341","-24.5529","970","970",NA
"89","2021-03-25 13:51:37-03","UNIVILLE","JOI","3299","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","F.C.S. Vieira","1274","2005","09","07",NA,"Brasil",NA,NA,"; HABITO: arbusto; TIPO VEGETACIONAL: Campos de Altitude","JOI003299",NA,NA,"(Less.) Cabrera","F.C.S Vieira","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,"22441","auto","2019","07",NA,NA,"12",NA,NA,"1200","1200",NA
"90","2021-03-25 13:51:37-03","UNIVILLE","JOI","3877","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","F.C.S. Vieira","1311","2005","09","07",NA,"Brasil",NA,NA,"Meio terrestre; HABITO: arbusto; TIPO VEGETACIONAL: Campos de Altitude","JOI003877",NA,NA,"(Less.) Cabrera","F.C.S Vieira","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,"22441","auto","2019","07",NA,NA,"12",NA,NA,"1000","1000",NA
"91","2021-03-25 13:51:42-03","UNIVILLE","JOI","18132","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Vieira, F.C.S.","2542","2019","03","04",NA,"Brasil",NA,NA,"Habitat: Floresta Ombrófila Mista Habito: Arbusto","JOI018132",NA,NA,"(Less.) G. Sancho","Vieira, F.C.S.","Santa Catarina","Campo Alegre","Encostas ocidentais inferiores do Quiriri, junto ao rio Negro.","-49.013889","-26.015278","JOI018132 JOI018132_1",NA,NA,"2019","03",NA,NA,"05","49º0'50''W","26º0'55''S","870","870",NA
"92","2021-03-25 13:51:42-03","UNIVILLE","JOI","8486","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","J.M. Silva","3696","2002","10","22",NA,"Brasil",NA,NA,"Campo próximo da matinha; HABITAT: alto do morro; HABITO: arbusto","JOI008486",NA,NA,"(Less.) G. Sancho","K.A. Freitas","Paraná","Campo Magro","Morro do Palha.","-49.4514007568359","-25.3686008453369","JOI008486","24260","auto","2014","03",NA,NA,"22",NA,NA,NA,NA,NA
"93","2019-10-07 09:11:52-03","UEFS","HUEFS","117300","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Silva, J.M.","5081","2006","10","13",NA,"Brasil",NA,NA,NA,"HUEFS0117300","Angiospermae","Asterales","(Less.) G. Sancho","M.Alves","Paraná","Jaguariaíva","Vale do Codó.","-49.7057991027832","-24.2511005401611","HUEFS0117300 HUEFS0117300_e1","44368","auto","2018","12","Asteranae",NA,NA,NA,NA,NA,NA,NA
"94","2019-06-24 08:12:32-03","IAC","IAC","23351","S","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","A. Rocha","s/nº","1976","07","07",NA,"Brasil",NA,NA,"Nome popular: cambará do mato, cambará de folha grande, cambará, tatani monoti dos guaranus",NA,NA,NA,"(Less.) Cabrera","M. Monge","Bahia","Água Fria",NA,"-38.7667","-11.8667",NA,NA,NA,"2010","06",NA,NA,"07","-38.7667","-11.8667",NA,NA,NA
"95","2020-07-23 11:59:22-03","CEPLAC","CEPEC","132314","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","J. M. Silva","6080",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"SpeciesLink/lacunas","Paraná","ponta grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-11-04 17:28:38-03","UEM","HUEM","24529","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Souza, LA; col.","157","2013","08","28",NA,"Brasil",NA,NA,"Arbustiva; inflorescência coloração roxa.","HUEM000001663",NA,NA,"(Less.) G. Sancho","J.N. Nakajima","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Arenito","-49.992222","-25.247194","HUEM000001663",NA,NA,"2015","08",NA,NA,NA,"-49.992222","-25.247194",NA,NA,NA
"97","2020-11-04 17:28:38-03","UEM","HUEM","24544","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Souza, LA; col.","167","2013","08","29",NA,"Brasil",NA,NA,"Arbsutiva, cerca de 2 a 3m de altura; caule com ritidoma sob forma de placas estreitas e alongadas; inflorescência coloração creme.","HUEM000001662",NA,NA,"(Less.) G. Sancho","J.N. Nakajima","Paraná","Tibagi","Parque Estadual do Guartelá","-50.255861","-24.563833","HUEM000001662",NA,NA,"2015","08",NA,NA,NA,"-50.255861","-24.563833",NA,NA,NA
"98","2020-11-04 17:28:38-03","UEM","HUEM","24550","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Souza, LA; col.","159","2013","08","28",NA,"Brasil",NA,NA,"Arbustiva; inflorescência coloração roxa.","HUEM000001664",NA,NA,"(Less.) G. Sancho","J.Nakajima","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Arenito","-49.992639","-25.246389","HUEM000001664",NA,NA,"2015","08",NA,NA,NA,"-49.992639","-25.246389",NA,NA,NA
"99","2020-11-04 17:28:38-03","UEM","HUEM","24568","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Souza, LA; col.","207","2013","12","11",NA,"Brasil",NA,NA,"Arbórea; folhas com face abaxial acinzentada ou amarelada; frutos maturos, papus coloração creme.","HUEM000001665",NA,NA,"(Less.) G. Sancho","J.Nakajima","Paraná","Tibagi","Parque Estadual do Guartelá","-50.255111","-24.563444","HUEM000001665",NA,NA,"2015","08",NA,NA,NA,"-50.255111","-24.563444",NA,NA,NA
"100","2021-03-26 13:27:17-03","UEM","HUEM","5745","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Ma.C.Souza; Moscheta, IS","3016","2000","05",NA,NA,"Brasil",NA,NA,NA,"HUEM000001500",NA,NA,"(Less.) G. Sancho","In Flora do Brasil","Paraná","Cianorte",NA,"-52.6049995422363","-23.6632995605469","HUEM000001500","32009","auto","2021","03",NA,NA,"08",NA,NA,NA,NA,NA
"101","2021-03-26 13:27:17-03","UEM","HUEM","20515","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Sakuragui, CM; Souza, VC; L.Capellari Jr.; P.Bérgamo","362","1993","10","02",NA,"Brasil",NA,NA,"Arbusto 1,5 m de altura. Invólucro creme, flores de coloração amarela.","HUEM000001501",NA,NA,"(Less.) G. Sancho","In Flora do Brasil","São Paulo","Itararé","Fazenda Santa Andréia, Encosta rochosa. Campo rupestre.","-49.3400001525879","-24.1100006103516","HUEM000001501","27729","auto","2021","03",NA,NA,"08",NA,NA,NA,NA,NA
"102","2020-11-12 16:58:20-03","UEL","FUEL","24433","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Francisco, EM; et al.","14","1999","02","09",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","(Less) Cabrera","Nakajima, JN","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,"32424","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-12 16:58:20-03","UEL","FUEL","51769","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Sakuragui, CM; Souza, VC; Capellari Jr, L; Bérgamo, P","362","1993","10","02",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","(Less) Cabrera","Monge, M","São Paulo","Itararé","Fazenda Santa Andréia, encosta rochosa ; campo rupestre","-49.3400001525879","-24.1100006103516",NA,"27729","auto","2011","01",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-12 16:58:26-03","UEL","FUEL","23661","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Hatschbach, G","68282","1998","09","02",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","(Less.) G.Sancho","Freitas, KA","Paraná","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,"37171","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
