"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","barcode","typeStatus","fieldNumber","year","month","day","locality","preparationType","occurrenceRemarks","imagecode","identifiedBy","yearIdentified","monthIdentified","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class"
"1","2021-03-30 12:43:20-03","EAO","IAN","18950","PreservedSpecimen","Plantae","Dicotiledônea","Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus","Koehne","Glaziou, AFM","21417","Southern America","Brasil","IAN018950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2015-11-07 05:09:58-02","MNHN","RECOLNAT_MNHN_P","P01901857","PreservedSpecimen",NA,NA,"Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus","Koehne","Glaziou, A.",NA,NA,"Brésil","P01901857","isotype","21417","1894","12","10","Près de Formoza, dans le campo (Goyaz)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901857' target='other'> <mi>dwc_moreinfo</mi></a>","P01901857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2020-09-02 16:31:43-03","Cenargen","CEN","53878","PreservedSpecimen","Plantae",NA,"Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus","Koehne","José Floriano Barêa Pastore","791",NA,"Brasil","CEN00053878",NA,NA,"2004","02","03","Fazenda Renascer - trilha para Ponte de Pedra.","Exsicatas","Terreno com cascalho de cor bem clara.","CEN00053878","T. B. Cavalcanti","2005","11","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","92497","3","auto",NA,NA,NA,NA,NA
"4","2020-09-02 16:31:43-03","Cenargen","CEN","95135","PreservedSpecimen","Plantae",NA,"Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus","Koehne","Marcelo Fragomeni Simon","2526",NA,"Brasil","CEN00095135",NA,NA,"2015","01","31","RPPN Serra do Tombador, 3 km S da sede. Área conhecida como Campina.","Unicata","Subarbusto ereto, não aramificado, 40 cm. Pétalas lilases, anteras amarelos.","CEN00095135","T. B. Cavalcanti","2017","09","GO","CAVALCANTE","-47.818333","-13.680833",NA,"1",NA,"-47.818333","-13.680833","805","805",NA
"5","2020-09-02 16:31:43-03","Cenargen","CEN","53930","PreservedSpecimen","Plantae",NA,"Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus","Koehne","José Floriano Barêa Pastore","844",NA,"Brasil","CEN00053930",NA,NA,"2004","02","03","Em frente a Fazenda São Vicente.","Exsicatas","Caminho para cachoeira do Prata.","CEN00053930","T. B. Cavalcanti","2005","11","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","92497","3","auto",NA,NA,NA,NA,NA
"6","2020-09-02 16:31:43-03","Cenargen","CEN","44229","PreservedSpecimen","Plantae",NA,"Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus","Koehne","Glocimar Pereira-Silva","5951",NA,"Brasil","CEN00044229",NA,NA,"2002","02","21","Entroncamento Vila Veneno - Balsa rio São Félix - Cavalcante, km 39.","Exsicatas","Área de Influência da UHE Cana Brava; influência indireta.","CEN00044229 CEN00044229_1 CEN00044229_2","T. B. Cavalcanti","2012","02","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","92497","4","auto","-4782333.0","-1367528.0","820","820",NA
"7","2020-09-02 16:31:43-03","Cenargen","CEN","53419","PreservedSpecimen","Plantae",NA,"Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus","Koehne","José Floriano Barêa Pastore","467",NA,"Brasil","CEN00053419",NA,NA,"2003","04","20","Ponte de pedra/Fazenda Renascer.","Exsicatas",NA,"CEN00053419","T. B. Cavalcanti","2007","04","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","92497","2","auto",NA,NA,NA,NA,NA
"8","2019-09-04 18:39:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Lythraceae","Diplusodon","retroimbricatus","Diplusodon retroimbricatus",NA,"A. Glaziou","21417","South America","Brazil",NA,"Isotype",NA,"1894","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
