"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex","infraspecificEpithet"
"47","2020-10-14 10:03:52-03","FURB","FURB","25847","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Epífita IFFSC e993b (Acima de 4m). Forófito 6. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde;","FURB02677","FURB02677 FURB02677_1",NA,NA,"2140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:03:52-03","FURB","FURB","31133","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, WS","2013","11","11","Korte, A.; Kniess, A.","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Florística IFFSC 577 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto com fruto;","FURB34418","FURB34418",NA,NA,"3378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-10-14 10:03:52-03","FURB","FURB","31380","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, WS",NA,NA,NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Epífita IFFSC e8003a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita em árvore caída; flor amarela clara","FURB34419","FURB34419",NA,NA,"1636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-08 08:54:13-03","FURB","FURB","44056","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Caetano, JO","2014","04",NA,"Caetano, J.O.","2014","04","13","Brasil","Santa Catarina","Benedito Novo",NA,"-49.3983333","-26.7841666","-49.3983333","-26.7841666","280","280",NA,"FURB34417","FURB34417",NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-16 17:50:19-03","UCS","HUCS","33377","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Stancik, J.F.","2007","08",NA,"Barbosa, E.","2007","06","28","Brasil","Paraná","Foz do Iguaçu","Antiga Usina ds Cataratas-Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"epífita, fruto imaturoverde",NA,NA,"Angiospermae","Asparagales","2221",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:40:23-03","UTFPR","HCF","19885","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","G.A. Dettke","2016","05","24","M.G. Caxambu","2016","05","20","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Próximo às","-54.437333","-25.690917","54°26'14,4 W","25°41'27,3 S","173","173","erva epífita, semi-ciófila. Flores alvas. Forófito: Guarea kunthiana A.Juss. (Meliaceae).",NA,NA,NA,NA,"7417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:40:23-03","UTFPR","HCF","28931","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","G.A. Dettke","2019","05","30","E.L. Siqueira","2019","05","30","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.744806","-24.775194","51°44'41,3 W","24°46'30,7 S","916","916","erva epífita, ciófila. Flores amarelas. Cultivada até o florescimento.",NA,NA,NA,NA,"3169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-16 08:40:23-03","UTFPR","HCF","22833","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","M.G. Caxambu","2017","04","10","M.G. Caxambu","2017","04","10","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Restaurante","-54.430528","-25.691583","54°25'49,9 W","25°41'29,7 S","187","187","erva ripária, epífita. Flores amarelas. vegetação ciliar do Rio Iguaçu.",NA,NA,NA,NA,"7795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:38:13-03","MBM","MBM","396242","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","citrina","Anathallis citrina","(Schltr.) Pridgeon & M.W. Chase","Engels, M.E.","2019","04","11","Engels, M.E.; Imig, D.C.; Nunes, M.G.; Imig, D.C.; Nunes, M.G.","2014","05","29","Brazil","Paraná","Guaratuba","Serra do Mar","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita. Ramicaule e folhas verdes, folhas levemente carnosas. Inflorescência para baixo das folhas. Flores com sépalas dorsais amarelas escuras com três nervuras castanhas vináceas da base até 1/3 do comprimento. Sépalas laterais am","MBM396242","MBM396242",NA,NA,"2504","Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:38:13-03","MBM","MBM","385504","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","Ariati, V.","2012",NA,NA,"Ariati, V.","2012",NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","Resgate de flora da UHE Mauá; Epífita. Flores brancas.","MBM385504","MBM385504",NA,NA,"606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:38:13-03","MBM","MBM","387340","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","Ariati, V.",NA,NA,NA,"Bochorny, T.","2012","04","09","Brazil","Paraná","Telêmaco Borba","UHE Mauá, CT Flora","-50.706944","-24.100556","-50.706944","-24.100556","520","750","Epífita.","MBM387340","MBM387340",NA,NA,"91","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:38:13-03","MBM","MBM","391245","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","Santos, T.F.","2018","08","21","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2012","04","11","Brazil","Paraná","Luiziana","Estação Ecológica Luiziana, Margens do Rio Tricolor","-52.434667","-24.53375","-52.434667","-24.53375","640","640","Erva semi-ciófila, epífita. Flores verde-claras.; Relevo: suave-ondulado.","MBM391245","MBM391245",NA,NA,"3939","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:38:44-03","MBM","MBM","29816","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","fasciculata","Pleurothallis fasciculata","(Rodr.) Cogn.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1957","06",NA,"Brazil","Paraná","Tibagi","Slto Aparado, Fazenda Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM029816","MBM029816",NA,NA,"3698","Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:38:46-03","MBM","MBM","6186","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","Lindl.","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","04","23","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM006186","MBM006186",NA,NA,"19128","Southern America",NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:38:46-03","MBM","MBM","15186","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","Lindl.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1970","04","18","Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, Salto Osório","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"MBM015186","MBM015186",NA,NA,"24163","Southern America",NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:38:46-03","MBM","MBM","136505","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","Lindl.","Cribb, P.J.",NA,NA,NA,"Harley, R.M.","1974","03","09","Brazil","Bahia","Lagoinha","16km NW de Lagoínha",NA,NA,NA,NA,NA,NA,NA,"MBM136505","MBM136505",NA,NA,"17017","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:38:46-03","MBM","MBM","88512","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","Lindl.","Toscano",NA,NA,NA,"Hatschbach, G.","1984","01","22","Brazil","Bahia","Mucugê","Mucugê, rodovia para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"MBM088512","MBM088512",NA,NA,"47525","Southern America",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:38:46-03","MBM","MBM","17764","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","stenoglossa","Pleurothallis stenoglossa","Pabst","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1971","03","12","Brazil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM017764","MBM017764",NA,NA,"26546","Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"65","2015-09-04 14:08:35-03","MNHN","RECOLNAT_MNHN_P","P00485519","PreservedSpecimen",NA,"Orchidaceae","Pleurothallis","dendrophila","Pleurothallis dendrophila","Rchb.f.",NA,NA,NA,NA,"Funck, N.|Schlim, L.","1846","9",NA,"Venezuela",NA,NA,"Prov. de Merida",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485519' target='other'> <mi>dwc_moreinfo</mi></a>","P00485519","P00485519_01 P00485519_02",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1037",NA,NA,NA
"66","2020-12-11 11:44:19-03","UFMG","BHCB","147666","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Giacomin, LL; Massensini Júnior, A; Assis, FC; Paixão, LC; Batista, JAN","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança - Trilha do Marlon, Floresta ombrófila Mista ciliar , em regeneração.","-45.3225","-22.574444","-45.3225","-22.574444","1493","1493","Epífita em árvore. Flores brancas, labelos com manchas amarelas. Prensado em álcool.",NA,NA,"Monocotyledon",NA,"1400","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:44:19-03","UFMG","BHCB","147666","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","2011","03","16","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha do Marlom. Floresta Ombrófila Mista ciliar, em regeneração.","-45.322389","-22.574389","-45.322389","-22.574389","1493","1493","Epífita em árvore. Flores brancas, labelos com manchas amarelas.",NA,NA,"Monocotyledon",NA,"1400","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-19 17:59:23-03","UFMG","BHCB","93918","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase",NA,"2021","03","04","Melo, PHA de; Viana, PL","2005","05","19","Brasil","Minas Gerais","Pains","Fazenda Timburé., Área da mineração da empresa CastroCal.","-45.653622","-20.405833","-45.653622","-20.405833",NA,NA,"Erva, flores creme.","BHCB058218",NA,"Monocotyledon",NA,"1342","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:44:19-03","UFMG","BHCB","92474","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase",NA,"2007","07",NA,"Mota, RC da; Viana, PL","2002","04","20","Brasil","Minas Gerais","Nova Lima","Condomínio Miguelão","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Erva epífita; flores creme; Planta coletada em mata de galeria","BHCB001009","BHCB001009","Monocotyledon",NA,"2595","Southern America",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:20:51-03","UFPR","UPCB","85685","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Smidt, E.C.",NA,NA,NA,"Klein, J.",NA,NA,NA,"Brasil","Rio Grande do Sul","Itati",NA,NA,NA,NA,NA,NA,NA,"Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,NA,"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:20:51-03","UFPR","UPCB","85823","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Varella, L.F.K.","2009","05","22","Varella, L.F.K.","2009","05","22","Brasil","Rio Grande do Sul","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Florescendo em cultivo em 05/2009. Possui duplicata conservada em solução de glicerina com álcool..",NA,NA,NA,NA,"5",NA,NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:20:51-03","UFPR","UPCB","94097","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","Engels, M.E.","2018","04",NA,"Engels, M.E.","2018","04","30","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Floresta Ombrófila Mista/Estacional Semidecidual. Rupícola. Cauloma e folhas verdes. Folhas amarelas claras. Cultivada até floração. UNICATA","UPCB0042377","UPCB0042377",NA,NA,"7067",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:20:51-03","UFPR","UPCB","82919","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Pabst, G.","1974",NA,NA,"Bresolin, A.","1972","04","24","Brasil","Santa Catarina","Governador Celso Ramos","Vargem do Macário","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","Mata de várzea. Hábito: epífito, flor creme.",NA,NA,NA,NA,"565",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"74","2021-02-11 17:21:00-03","UFPR","UPCB","61004","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","Lindl.","Menini Neto, L.","2005","01","01","Silva, J.M.","2004","05","01","Brasil","Paraná","Bocaiúva do Sul","Fazenda Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Epífita, flor alva. Floresta Atlântica..",NA,NA,NA,NA,"4020",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"75","2021-02-11 17:21:00-03","UFPR","UPCB","8144","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","Lindl.","Pabst, G.","1970","01","01","Hatschbach, G.","1968","04","23","Brasil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"200","200","Epífita, flor creme. Nas linhas junto às quedas..",NA,NA,NA,NA,"19128",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"76","2013-04-23 10:50:00-03","MO","MOBOT","1744856","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","citrina","Anathallis citrina","(Schltr.) Pridgeon & M.W. Chase","C.A. Luer, Jan.",NA,NA,NA,"Carl A. Luer|et al.","1997","2","5","Bolivia","Cochabamba","Ayopaya","Epiphytic in forest remnant along road north of Cocapata.",NA,NA,NA,NA,"2630.00000000",NA,NA,NA,NA,NA,NA,"Luer 18397","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","3239944","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","citrina","Anathallis citrina","(Schltr.) Pridgeon & M.W. Chase","C.A. Luer, Jan.",NA,NA,NA,"Carl A. Luer","1992","11","17","Bolivia","La Paz","Larecaja","Cerro Iminapi, epiphytic in tree along Río Chinchine below Sorata.",NA,NA,NA,NA,"2350.00000000",NA,NA,NA,NA,NA,NA,"Luer 16428","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","3240656","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","citrina","Anathallis citrina","(Schltr.) Pridgeon & M.W. Chase","C.A. Luer, Jan.",NA,NA,NA,"Carl A. Luer","1991","9","28","Bolivia",NA,NA,"Without collection data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luer 15451","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2009-08-21 04:37:00-03","MO","MOBOT","2228369","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","fasciculata","Anathallis fasciculata","Barb. Rodr.","W.Forster",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","1999","5","9","Argentina","Misiones","San Pedro","Cruzando el puente sobre el Yabotí hacia los obrajes, Ruta proyectada 102","-53.88333","-27.06666",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Deginani 1212","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-15 16:06:00-03","MO","MOBOT","101197299","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,"Holotype",NA,NA,NA,NA,NA,"1",NA,NA
"81","2015-07-02 10:50:00-03","MO","MOBOT","661258","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W. Chase","A. Schinini",NA,NA,NA,"Timothy J. Killeen","1992","4","3","Bolivia","La Paz","Franz Tamayo","Serranía de Chepite, Campamento Scismico de Texaco, 15 km O del Río Tuichi. Muestras preservadas en alcohol.","-68.0666667","-14.3333333",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"Killeen 3805","South America",NA,NA,NA,NA,NA,NA,"38","11",NA,NA
"82","2013-08-23 04:12:00-03","MO","MOBOT","1744430","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.",NA,NA,NA,NA,"Roberto Vásquez|et al.","1980","1","27","Bolivia","La Paz","Murillo","around Zongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 272","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-09-14 05:17:00-03","MO","MOBOT","1960885","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.",NA,NA,NA,NA,"Paul J. M. Maas|et al.","1984","10","19","Peru","Puno","Carabaya","Road from Sangaban, = Lanlacuni Bajo, to Macusani, above Ollachea.",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"Maas 6118","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"84","2009-07-29 21:27:00-03","MO","MOBOT","2042737","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.",NA,NA,NA,NA,"Paul C. Hutchison|David E. Bennett","1964","3","28","Peru","Amazonas","Chachapoyas","Cerros Calla Calla, 15 km above Leimebamba, road to Balsas.",NA,NA,NA,NA,"2950.00000000",NA,NA,NA,NA,NA,NA,"Hutchison 4774","South America",NA,NA,NA,NA,NA,NA,"295",NA,NA,NA
"85","2020-07-04 10:23:00-03","MO","MOBOT","2347362","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.","R. Vasquez",NA,NA,NA,"Alejandro Araujo M.|A. Palabral|Norma Flores|Paola Gismondi","2004","11","24","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Chalalan, sendero Paraba.","-67.9238889","-14.4230556",NA,NA,"370.00000000",NA,NA,NA,NA,NA,NA,"Araujo Murakami 1145","South America",NA,NA,NA,NA,NA,NA,"04-09","1",NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","643956","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.","C. Luer",NA,NA,NA,"D. D'Alessandro","1980","1",NA,"Ecuador","Loja",NA,"Vilcabamba.","-79.25","-4.25",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"D'Alessandro 339","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","656741","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.","C. Luer (MO)",NA,NA,NA,"James C. Solomon","1988","1","30","Bolivia","La Paz","Murillo","Valle del Río Zongo. 29.1 km al N de la cumbre. Bosque nuboso.","-68.06666","-16.11666",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"Solomon 17765","South America",NA,NA,NA,NA,NA,NA,"88-36","6",NA,NA
"88","2020-06-03 13:59:00-03","MO","MOBOT","662580","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.",NA,NA,NA,NA,"F. Fuchs","1977","1","27","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"Fuchs Jr. s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","672936","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schltr.","C.A. Luer (SEL)",NA,NA,NA,"D. D'Alessandro","1986","4","28","Ecuador","Loja",NA,"Above Vilcabamba.","-79.21","-4.25",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"D'Alessandro 627","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2013-08-23 04:12:00-03","MO","MOBOT","1744860","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schltr.",NA,NA,NA,NA,"Roberto Vásquez|et al.","1992","11","17","Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 1693","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2013-08-23 04:12:00-03","MO","MOBOT","1744886","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schltr.",NA,NA,NA,NA,"Roberto Vásquez","1990","4","15","Bolivia","Santa Cruz","Florida","NE of Samaipata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 1237","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2009-07-17 07:31:00-03","MO","MOBOT","1965046","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schltr.",NA,NA,NA,NA,"Paul C. Hutchison","1957","10","31","Peru","Ayacucho","Cangallo","5 miles below Ocros on the road to Abancay.",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"Hutchison 1713","South America",NA,NA,NA,NA,NA,NA,"36",NA,NA,NA
"93","2009-07-29 21:27:00-03","MO","MOBOT","2042424","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schltr.",NA,NA,NA,NA,"Paul C. Hutchison|David E. Bennett","1964","3","27","Peru","Amazonas","Chachapoyas","Cerros Calla Calla, 15 km above Leimebamba, on road to Balsas, at Sisumachay km 419.",NA,NA,NA,NA,"2950.00000000",NA,NA,NA,NA,NA,NA,"Hutchison 4683","South America",NA,NA,NA,NA,NA,NA,"290",NA,NA,NA
"94","2009-12-04 15:32:00-02","MO","MOBOT","2483223","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schltr.",NA,NA,NA,NA,"Albino Hatschbach","1971","3","12","Brazil","Paraná",NA,"Curitiba. Piraquara, Rio Irai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach Sobrinho 26546","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","3366791","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schltr.","S. Altamirano",NA,NA,NA,"Saúl Altamirano|J. Altamirano","2004","6","10","Bolivia","Cochabamba","Chapare","Sanandita. Selvas amazonicas inundadas estacionalmente, caracterizadas por Eschweilera coriacea, Hura crepitans, Terminalia amazonica, Guarea grandiflora y Poulsenia.armata.","-65.49083","-16.53666",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,"Altamirano Azurduy 2394","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2009-11-04 09:25:00-02","MO","MOBOT","100225382","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","dendrophila","Pleurothallis dendrophila","Rchb. f.",NA,NA,NA,NA,"N. Funck|Louis J. Schlim","1846","9",NA,"Venezuela","Mérida",NA,"Mérida.",NA,NA,NA,NA,"1828.80000000",NA,NA,NA,NA,NA,NA,"Funck 1057","South America",NA,"Holotype",NA,NA,NA,NA,NA,"1",NA,NA
"97","2013-08-23 04:12:00-03","MO","MOBOT","1303935","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","guentheri","Pleurothallis guentheri","Schltr.",NA,NA,NA,NA,"Roberto Vásquez","1979","9",NA,"Bolivia","Santa Cruz","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 178","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
