"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"158","2021-03-01 16:23:29-03","UNICAMP","UEC","88963","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Joly, AB","SPF19615","1947","01","18",NA,"Brazil",NA,NA,NA,"UEC113572",NA,"São Paulo","Campos de Butantã.","Magnoliopsida",NA,"Vahl","Heiden, G","UEC113572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:23:29-03","UNICAMP","UEC","99292","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W","SPF11533","1942","03","03",NA,"Brazil",NA,NA,"Forma Masculina.","UEC118762",NA,"São Paulo","Próximo a Jaraguá.","Magnoliopsida",NA,"Vahl","Heiden, G","UEC118762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-05 16:43:42-03","UFOP","OUPR","4829","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Badini, J.","s.n.","1975","03","09",NA,"Brasil",NA,NA,"Brejo. Subarbusto. Flores pálidas",NA,NA,"Minas Gerais","Três Moinhos",NA,NA,"Vahl","Heiden, G.",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto","2011","07","01",NA,NA,NA,NA,NA
"161","2019-11-05 16:43:42-03","UFOP","OUPR","4829","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Badini, J.","s.n.","1975","03","09",NA,"Brasil",NA,NA,"Brejo. Subarbusto. Flores pálidas",NA,NA,"Minas Gerais","Três Moinhos",NA,NA,"Vahl","Heiden, G.",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto","2011","07","01",NA,NA,NA,NA,NA
"162","2020-12-04 13:18:55-03","UDESC","LUSC","6796","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Floriani, M.M.P.","251","2012","09","12",NA,"Brasil",NA,NA,NA,"LUSC000013",NA,"Santa Catarina","Fazenda Santo Antônio.",NA,NA,"Vahl",NA,"LUSC000013","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-04 13:18:55-03","UDESC","LUSC","6158","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Batista F.; Correia J. & Pereira J.P.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Floresta Ombrófila Mista;;;.","LUSC000014",NA,"Santa Catarina","Fazenda Palmital do Areião.",NA,NA,"Vahl","Correia J.","LUSC000014","Santa Cecília","-50.4268989562988","-26.9608001708984","1150","1150",NA,NA,NA,NA,"37034","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-01-17 11:24:13-02","PUCRS","MPUC","14884","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1998","01","01","South America","Brasil",NA,NA,NA,NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","Vahl",NA,NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"165","2019-01-17 11:24:13-02","PUCRS","MPUC","1995","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1978","09","12","South America","Brasil",NA,NA,NA,NA,NA,"RS",".",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"Cambará do Sul","-50.1444444","-29.0477778",NA,NA,NA,"-50.1444444000","-29.0477778000","Magnoliopsida",NA,NA,"1982","01","01",NA,"1",NA,NA,NA
"166","2019-03-08 15:39:28-03","PUCRS","MPUC","12879","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1997","02","27","South America","Brasil",NA,NA,"Campo (F:84)",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","(DC.) Cabrera","W. Maier",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"167","2019-03-08 15:39:28-03","PUCRS","MPUC","9649","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"2000","09","17","South America","Brasil",NA,NA,NA,NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","(DC.) Cabrera","N.I. Matzenbacher",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,"2016","01","01",NA,"1",NA,NA,NA
"168","2021-01-28 13:24:30-03","PUCRS","MPUC","8661","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,NA,NA,NA,"South America","Brasil",NA,NA,NA,NA,NA,"RS",".",NA,"Asterales","Vahl","W. Maier",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Magnoliopsida","76715","auto","1985","04","27",NA,"1",NA,NA,NA
"169","2019-01-17 11:24:13-02","PUCRS","MPUC","21899","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"2011","09","01","South America","Brasil",NA,NA,"Arbusto com cerca de 1,5 m de altura, na beira da mata, capítulos cremes",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","Vahl","C.A. Mondin",NA,"São Francisco de Paula","-50.2106111","-29.4843056",NA,NA,NA,"-50.2106111000","-29.4843056000","Magnoliopsida",NA,NA,"2011","01","01",NA,"1","3570",NA,NA
"170","2019-01-17 11:24:13-02","PUCRS","MPUC","19926","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"2014","07","20","South America","Brasil",NA,NA,NA,NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","Vahl","M. Munteguiaga",NA,"São Francisco de Paula","-50.2106111","-29.4843056",NA,NA,NA,"-50.2106111000","-29.4843056000","Magnoliopsida",NA,NA,"2014","01","01",NA,"1",NA,NA,NA
"171","2019-03-08 15:39:28-03","PUCRS","MPUC","10042","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1995","09","29","South America","Brasil",NA,NA,NA,NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","(DC.) Cabrera","N.I. Matzenbacher",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,"2012","01","01",NA,"1",NA,NA,NA
"172","2019-03-08 15:39:28-03","PUCRS","MPUC","12878","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1989","10","04","South America","Brasil",NA,NA,NA,NA,NA,"RS",".",NA,"Asterales","(DC.) Cabrera","N.I. Matzenbacher",NA,"Gramado","-50.8738889","-29.3786111",NA,NA,NA,"-50.8738889000","-29.3786111000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"173","2019-01-17 11:24:13-02","PUCRS","MPUC","12880","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1995","09","29","South America","Brasil",NA,NA,"Vegetação pioneira (F:86)",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"174","2019-03-08 15:39:28-03","PUCRS","MPUC","12881","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"2000","05","31","South America","Brasil",NA,NA,"Capoeira (F:86)",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","(DC.) Cabrera","R.A. Baaske",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"175","2019-01-17 11:24:13-02","PUCRS","MPUC","13153","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1991","09","08","South America","Brasil",NA,NA,"Rocha de arenito conglomerado, vegetação aberta, solo arenoso e raso, seco (F: 40)",NA,NA,"RS",".",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"Caçapava do Sul","-53.4913888889","-30.5125",NA,NA,NA,"-53.4913888889","-30.5125000000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"2",NA,"200","300"
"176","2019-03-08 15:39:28-03","PUCRS","MPUC","12877","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1997","02","09","South America","Brasil",NA,NA,"Campo (F:84)",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","(DC.) Cabrera","B. Harter",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"177","2019-01-17 11:24:13-02","PUCRS","MPUC","14809","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"2003","08","01","South America","Brasil",NA,NA,NA,NA,NA,"RS","Itapoã",NA,"Asterales","Vahl",NA,NA,"Viamão","-51.0155556","-30.2766667",NA,NA,NA,"-51.0155556000","-30.2766667000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"178","2019-01-17 11:24:13-02","PUCRS","MPUC","13152","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1992","03","20","South America","Brasil",NA,NA,"Rocha de arenito conglomerado, vegetação aberta, campo sujo, pastagens, solo arenoso e raso, seco (F: 40)",NA,NA,"RS",".",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"Caçapava do Sul","-53.4913888889","-30.5125",NA,NA,NA,"-53.4913888889","-30.5125000000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,"250","350"
"179","2019-03-08 15:39:28-03","PUCRS","MPUC","12876","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1996","09","07","South America","Brasil",NA,NA,"Vegetação pioneira (F:86)",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","(DC.) Cabrera","N.I. Matzenbacher",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"180","2019-01-17 11:24:13-02","PUCRS","MPUC","6307","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","G.C. Hiltl",NA,"1988","06","26","South America","Brasil",NA,NA,NA,NA,NA,"SC","Caçadorzinho",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"Anita Garibaldi","-51.4058333","-27.0019444",NA,NA,NA,"-51.4058333000","-27.0019444000","Magnoliopsida",NA,NA,"1988","01","01",NA,"1",NA,NA,NA
"181","2019-01-17 11:24:13-02","PUCRS","MPUC","13154","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1991","02","21","South America","Brasil",NA,NA,"Rochas, campo limpo, solo raso e mata ciliar (F:54)",NA,NA,"RS",".",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"Lavras do Sul","-53.895","-30.8133333333",NA,NA,NA,"-53.8950000000","-30.8133333333","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2019-01-17 11:24:13-02","PUCRS","MPUC","12882","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"2002","09","05","South America","Brasil",NA,NA,"Campo (F:84)",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","Vahl","K. Kriegel",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"-50.1744444000","-29.4808333000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"183","2019-01-17 11:24:13-02","PUCRS","MPUC","15182","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1985","04","27","South America","Brasil",NA,NA,NA,NA,NA,"RS","Aparados da Serra",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"Cambará do Sul","-50.1444444","-29.0477778",NA,NA,NA,"-50.1444444000","-29.0477778000","Magnoliopsida",NA,NA,"1985","01","01",NA,"1",NA,NA,NA
"184","2021-01-28 13:24:30-03","PUCRS","MPUC","8398","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","E.D. Heuser",NA,"1994","09","09","South America","Brasil",NA,NA,NA,NA,NA,"RS",".",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Magnoliopsida","76715","auto",NA,NA,NA,NA,"1",NA,NA,NA
"185","2021-01-28 13:24:30-03","PUCRS","MPUC","8397","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","E.D. Heuser",NA,"1994","09","09","South America","Brasil",NA,NA,NA,NA,NA,"RS",".",NA,"Asterales","Vahl","N.I. Matzenbacher",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Magnoliopsida","76715","auto",NA,NA,NA,NA,"1",NA,NA,NA
"186","2021-01-28 13:24:30-03","PUCRS","MPUC","8619","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1994","09","10","South America","Brasil",NA,NA,NA,NA,NA,"RS",".",NA,"Asterales","Vahl","W. Maier",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Magnoliopsida","76715","auto","2000","01","01",NA,"1",NA,NA,NA
"187","2019-01-17 11:24:13-02","PUCRS","MPUC","21204","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"1998","02","15","South America","Brasil",NA,NA,"Planta com flores femininas. Vegetação pioneira (F:86).",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","Vahl","B. Harter",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Magnoliopsida","76715","auto",NA,NA,NA,NA,NA,"130.237",NA,NA
"188","2019-01-17 11:24:13-02","PUCRS","MPUC","20413","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata",NA,NA,"2004","01","05","South America","Brasil",NA,NA,"Trabalho de Fitossociologia da Vegetação Campestre do CPCN Pró-Mata",NA,NA,"RS","CPCN Pró-Mata",NA,"Asterales","Vahl","L. Eggers",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Magnoliopsida","76715","auto","2004","01","01",NA,"1",NA,NA,NA
"189","2019-11-08 08:49:42-03","FURB","FURB","52876","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","13993","1982","10","06",NA,"Brasil",NA,NA,NA,"FURB52876",NA,"Rio Grande do Sul","Fazenda Faxinal.",NA,NA,"Vahl","Heiden, G.","FURB52876","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","12","05",NA,NA,NA,NA,NA
"190","2019-11-08 08:49:42-03","FURB","FURB","52877","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","12832","1979","10","05",NA,"Brasil",NA,NA,NA,"FURB52877",NA,"Rio Grande do Sul","Granja Faxinal.",NA,NA,"Vahl","Heiden, G.","FURB52877","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","12","05",NA,NA,NA,NA,NA
"191","2021-03-16 17:50:36-03","UCS","HUCS","08791","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M.","5706","1987","08",NA,NA,"Brasil",NA,NA,"Herbário FLOR 20036",NA,NA,"Rio Grande do Sul",NA,"Angiospermae","Asterales","Vahl","M. S.",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto","1987",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-16 17:50:36-03","UCS","HUCS","02923","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sehnem, A.","s.n.","1971","09","11",NA,"Brasil",NA,NA,"Arbustonho no campo",NA,NA,"Rio Grande do Sul","Arredores","Angiospermae","Asterales","Vahl","Sehnem, A.",NA,"Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-16 17:50:36-03","UCS","HUCS","35108","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Setubal, R.","920","2008","09","27",NA,"Brasil",NA,NA,"Em borda da floresta",NA,NA,"Rio Grande do Sul","Morro São Pedro","Angiospermae","Asterales","Vahl","Schneider, A.A.",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2014-10-14 15:56:23-03","BS","M","M-0031194","S","Plantae","Asteraceae","Baccharis","rufescens","Baccharis rufescens var. alpestris","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0031194","ISOTYPE",NA,"Habitat in summo monte Itambé da Va.; Provinciae Minas Geraes.","Magnoliophyta","Asterales","Baker",NA,NA,NA,NA,NA,NA,NA,"var. alpestris",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2014-10-14 15:56:23-03","BS","M","M-0031195","S","Plantae","Asteraceae","Baccharis","rufescens","Baccharis rufescens var. alpestris","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0031195","ISOTYPE",NA,"Prov. Minas Geraes.","Magnoliophyta","Asterales","Baker",NA,NA,NA,NA,NA,NA,NA,"var. alpestris",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-06-29 09:29:26-03","UFRRJ","RBR","33163","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","G. Heiden; V.S.F. Kruel","921","2007","11","29",NA,"Brasil",NA,NA,NA,"RBR00033163",NA,"Rio de Janeiro","Praia Rasa",NA,NA,"Vahl","G. Heiden","RBR00033163","Armação de Búzios","-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,NA,NA,"12927","auto","2016","05","12",NA,NA,NA,NA,NA
"197","2021-03-21 19:32:47-03","UFC","EAC","13445","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M.; Folz, Y.","3039","1984","10","01","Southern America","Brasil",NA,NA,"Arbusto 2 m alt..","EAC0013445",NA,"Rio Grande do Sul","Encruzilhada do Sul - em beira de mata.","Dicotyledon",NA,"Vahl.","Barroso, Y.; Rodrigues, M.S.","EAC0013445","Quero-Quero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","11",NA,NA,NA,NA,NA,NA
"198","2021-03-21 19:32:47-03","UFC","EAC","17749","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Soares, Z.","112","1979","08","14","Southern America","Brasil",NA,NA,"Arbusto. Flor Branca.","EAC0017749",NA,"Rio Grande do Sul","Morro das Abertas. Solo granítico.","Dicotyledon",NA,"(DC.) Cabrera","Bueno, O.","EAC0017749","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"subopposita",NA,NA,NA,"29946","auto","1980","07",NA,NA,NA,NA,NA,NA
"199","2021-03-21 19:32:47-03","UFC","EAC","17749","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Soares, Z.","112","1979","08","14","Southern America","Brasil",NA,NA,"Arbusto. Flor Branca.","EAC0017749",NA,"Rio Grande do Sul","Morro das Abertas. Solo granítico.","Dicotyledon",NA,"(DC.) Cabrera","Bueno, O.","EAC0017749","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"subopposita",NA,NA,NA,"29946","auto","1980","07",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:14:40-03","MBM","MBM","60466","PreservedSpecimen","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","Anderson, W.R.","8141","1973","04","04","Southern America","Brazil",NA,NA,NA,"MBM060466",NA,"Goiás","Serra dos Cristais",NA,NA,"G.M. Barroso","Robinson, H.",NA,"Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:14:40-03","MBM","MBM","62409","PreservedSpecimen","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","Irwin, H.S.; et al.; et al.","28588","1970","03","29","Southern America","Brazil",NA,NA,NA,"MBM062409",NA,"Minas Gerais","7km N of São João da Chapada",NA,NA,"G.M. Barroso","Robinson, H.",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:15:01-03","MBM","MBM","335469","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Kozera, C.; Kozera, O.P.; Kozera, O.P.","3374","2007","01","15","Southern America","Brazil",NA,NA,"Arbusto, 1,5 m, flores alvas.; Campo úmido.","MBM335469",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM335469","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"27346","auto","2010","07","16",NA,NA,NA,NA,NA
"203","2020-12-21 16:15:01-03","MBM","MBM","6864","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.; Guimarães, O.; Guimarães, O.","18466","1968","01","25","Southern America","Brazil",NA,NA,"Arbusto capítulos creme.; Campo sujo.","MBM006864",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM006864","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,NA,NA,"17005","auto","2010","07","17",NA,NA,NA,NA,NA
"204","2020-12-21 16:15:01-03","MBM","MBM","44490","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","5972","1959","06","06","Southern America","Brazil",NA,NA,"Subarbusto.; Brejo.","MBM044490",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM044490","Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,NA,"50779","auto","2010","07","16",NA,NA,NA,NA,NA
"205","2020-12-21 16:15:01-03","MBM","MBM","165592","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Kummrow, R.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","3393","1994","01","21","Southern America","Brazil",NA,NA,"Subarbusto de flores alvescentes, femininas.; Orla da matinha nebular.","MBM165592",NA,"Paraná","Serra de Araçatuba",NA,NA,"Vahl","Heiden, G.","MBM165592","Guaratuba","-48.5746994018555","-25.8827991485596","1350","1350",NA,NA,NA,NA,"41937","auto","2010","07","16",NA,NA,NA,NA,NA
"206","2020-12-21 16:15:01-03","MBM","MBM","165593","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Kummrow, R.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","3392","1994","01","21","Southern America","Brazil",NA,NA,"Subarbusto, capítulo creme, masculino.; Orla da matinha nebular.","MBM165593",NA,"Paraná","Serra de Araçatuba",NA,NA,"Vahl","Heiden, G.","MBM165593","Guaratuba","-48.5746994018555","-25.8827991485596","1350","1350",NA,NA,NA,NA,"41937","auto","2010","07","16",NA,NA,NA,NA,NA
"207","2020-12-21 16:15:01-03","MBM","MBM","255615","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","3288","2001","02","22","Southern America","Brazil",NA,NA,"Ereta até 60 cm, capítulo creme.; Campo limpo, solo turfoso e úmido.","MBM255615",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM255615","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"49965","auto","2010","07","16",NA,NA,NA,NA,NA
"208","2020-12-21 16:15:01-03","MBM","MBM","272307","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ribas, O.S.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","4540","2002","03","07","Southern America","Brazil",NA,NA,"Ereta, capítulo creme-alvacento.; Campo limpo, seco.","MBM272307",NA,"Paraná","Estação Engenheiro Bley.",NA,NA,"Vahl","Heiden, G.","MBM272307","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"49965","auto","2010","07","16",NA,NA,NA,NA,NA
"209","2020-12-21 16:15:01-03","MBM","MBM","268116","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ribas, O.S.; Silva, J.M.; Valente, L.A.; Silva, J.M.; Valente, L.A.","4279","2002","01","29","Southern America","Brazil",NA,NA,"Subarbusto, 70 cm, capítulo creme.; Campo limpo, solo turfoso e úmido. Das depressões.","MBM268116",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM268116","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"30514","auto","2010","07","16",NA,NA,NA,NA,NA
"210","2020-12-21 16:15:01-03","MBM","MBM","313265","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Barboza, E.; Cordeiro, J.; Costa, E.F.; Pinto, E.S.; Cordeiro, J.; Costa, E.F.; Pinto, E.S.","1174","2006","02","14","Southern America","Brazil",NA,NA,"Subarbusto, capítulo creme.; Campo limpo, depressão úmida.","MBM313265",NA,"Paraná",NA,NA,NA,"Vahl","Heiden, G.","MBM313265","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto","2010","07","16",NA,NA,NA,NA,NA
"211","2020-12-21 16:15:01-03","MBM","MBM","53244","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hatschbach, G.","7752","1961","02","20","Southern America","Brazil",NA,NA,"Campo.","MBM053244",NA,"Paraná","Colônia Witmarsum.",NA,NA,"Vahl","Heiden, G.","MBM053244","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto","2010","07","16",NA,NA,NA,NA,NA
