"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus","sex"
"50","2019-08-20 10:11:21-03","UNICAMP","UEC","54414","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Santos, RF","Capellari Jr, L","1361",NA,"Brazil",NA,"Árvore de 6,0 m, flroes creme, folhas bicolores, sendo a aface dorsal prateada e a ventral verde. Glândulas ferrgíneas na face dorsal. Casca fina cor creme, com estrias verticais vermelhas, lenho creme, madeira pouco aromática.","UEC115009","UEC115009","1986","01","11","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,"39297","auto","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-20 10:11:21-03","UNICAMP","UEC","54443","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Santos, RF","Capellari Jr, L","1379",NA,"Brazil",NA,"Árvore até 25 m, flores brancas, folhas bicolores, sendo a face ventral de um verde escuro e a dorsal verde claro com glândulas ferrugíneas, casca fina vermelho-acastanhado, lenho creme, súber com pequenas projeções horizontais.","UEC115005","UEC115005","1986","01","13","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,"39297","auto","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-06 09:55:15-03","UFOP","OUPR","6143","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I.","Damazio, L.B.","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"22051","auto","2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-06 09:55:15-03","UFOP","OUPR","6621","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Lima, L.R.","Roschel, M.B.; Craig, J.","468",NA,"Brasil",NA,"Arbusto ~ 2m. Material estéril. Mata.",NA,NA,NA,NA,NA,"Minas Gerais","Ouro Preto","Antônio Pereira, Córrego do Macaco Barbado. Alegria Sul. Samarco Mineração","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2002","08",NA,NA,"30",NA,NA,NA,NA,NA,NA
"54","2019-11-06 09:55:15-03","UFOP","OUPR","1281","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Caruzo, M.B.R.","Roschel, M.B.; Dias, S.","s.n.",NA,"Brasil",NA,"Arvoreta. Botões florais alvacentos. Mata de galeria.",NA,NA,"1994","01","05","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Transecto 3","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-04-27 16:09:38-03","UFES","VIES","31763","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","E.A. Araújo","Campanharo, I.F.","15",NA,"Brasil",NA,NA,"VIES031763","VIES031763","2013","01",NA,"Espírito Santo","Ibitirama","Parque Nacional do Caparaó.","-41.6671981811523","-20.5414009094238",NA,NA,"22282","auto","2018","05",NA,NA,"10",NA,NA,NA,NA,NA,NA
"56","2020-04-27 16:09:38-03","UFES","VIES","17375","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Pereira, A.P.N.","Gomes, J.M.L.; Valadares, R.T.","3161",NA,"Brasil",NA,NA,"VIES017375","VIES017375","2008","03","02","Espírito Santo","Vargem Alta","Hotel Fazenda Monte Verde.","-41.0069007873535","-20.6714000701904",NA,NA,"27188","auto","2016","09",NA,NA,"26",NA,NA,NA,NA,NA,NA
"57","2013-04-01 09:16:32-03","IPT","BCTW","1141","S","Plantae","Magnoliophyta",NA,NA,"Croton","salutaris","Croton salutaris","Casar.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"58","2019-11-25 12:11:49-03","UFSM","SMDB","7089","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Müll. Arg.",NA,"Neto, LA","609",NA,"Brasil",NA,"Árvore cerca de 7 m de altura. Área inundável, solo argilo-arenoso (brejo), botão floral piloso, inflorescência terminal.","SMDB007089",NA,"1997","04","11","Mato Grosso","Trevo Barão Anelgaço","Via Colônia Agrícola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:24:22-03","MBM","MBM","291039","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Krieger, L.","Krieger, L.","722","Southern America","Brazil",NA,NA,"MBM291039","MBM291039","1970","01",NA,"Minas Gerais","Juiz de Fora","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:24:22-03","MBM","MBM","291038","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Eiterer, M.","Eiterer, M.; et al.; et al.","26351","Southern America","Brazil",NA,NA,"MBM291038","MBM291038","1993","01","22","Minas Gerais","Juiz de Fora","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:24:22-03","MBM","MBM","297324","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Caruzo, M.B.R.","Ferretti, A.R.; et al.; et al.","8","Southern America","Brazil",NA,NA,"MBM297324","MBM297324","1996","12","11","São Paulo","Cunha","Trilha do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:24:22-03","MBM","MBM","408353","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Pereira, A.P.N.","Brotto, M.L.; Völtz, R.R.; Silva, J.M.; Völtz, R.R.; Silva, J.M.","2425","Southern America","Brazil",NA,"Árvore com 5 m de altura; folhas com a face adaxial verde e abaxial argentea; flores argenteas.; Floresta Ombrófila Densa Submontana.","MBM408353","MBM408353","2017","02","22","São Paulo","Apiaí","próximo ao rio Pardo","-48.580278","-24.676389","140","140",NA,NA,"2018","10","-48.580278","-24.676389",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:24:22-03","MBM","MBM","65349","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Webster, G.L.","Anderson, W.R.; et al.; et al.","35686","Southern America","Brazil",NA,NA,"MBM065349","MBM065349","1972","02","09","Minas Gerais",NA,"Serra do Espinhaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:24:22-03","MBM","MBM","291040","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Eiterer, M.","Eiterer, M.; et al.; et al.","124","Southern America","Brazil",NA,NA,"MBM291040","MBM291040","1993","01",NA,"Minas Gerais","Juiz de Fora","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:24:22-03","MBM","MBM","84166","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I.","Landrum, L.R.","4203","Southern America","Brazil",NA,NA,"MBM084166","MBM084166","1982","01","27","Rio de Janeiro","Teresópolis","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534001","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Saint-Hilaire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534001' target='other'> <mi>dwc_moreinfo</mi></a>","P05534001","P05534001_01","1816","1","1","Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 601",NA,NA,NA,NA
"67","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534002","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534002' target='other'> <mi>dwc_moreinfo</mi></a>","P05534002","P05534002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534003","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534003' target='other'> <mi>dwc_moreinfo</mi></a>","P05534003","P05534003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-24 21:10:04-03","MNHN","RECOLNAT_MNHN_P","P00634684","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Berry","Sellow, F.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634684' target='other'> <mi>dwc_moreinfo</mi></a>","P00634684","P00634684_01",NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2013-02-12 11:51:57-02","MNHN","RECOLNAT_MNHN_P","P00634685","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Berry","Sellow, F.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634685' target='other'> <mi>dwc_moreinfo</mi></a>","P00634685","P00634685_01",NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05533992","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Saint-Hilaire, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05533992' target='other'> <mi>dwc_moreinfo</mi></a>","P05533992","P05533992_01","1816","1","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"691",NA,NA,NA,NA
"72","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05533997","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Riedel",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05533997' target='other'> <mi>dwc_moreinfo</mi></a>","P05533997","P05533997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05533998","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05533998' target='other'> <mi>dwc_moreinfo</mi></a>","P05533998","P05533998_01",NA,NA,NA,"Rio de Janeiro",NA,"Brésil (Rio Jan.).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19832",NA,NA,NA,NA
"74","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05533999","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05533999' target='other'> <mi>dwc_moreinfo</mi></a>","P05533999","P05533999_01",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2689",NA,NA,NA,NA
"75","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534000","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,NA,NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534000' target='other'> <mi>dwc_moreinfo</mi></a>","P05534000","P05534000_01",NA,NA,NA,"Minas Gerais",NA,"Serra da Piedade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534004","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Claussen",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534004' target='other'> <mi>dwc_moreinfo</mi></a>","P05534004","P05534004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534005","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Desvaux, A.N.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534005' target='other'> <mi>dwc_moreinfo</mi></a>","P05534005","P05534005_01 P05534005_02",NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534006","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"d´Abrantes, Dux",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534006' target='other'> <mi>dwc_moreinfo</mi></a>","P05534006","P05534006_01",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA,NA,NA
"79","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05534007","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Burchell",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534007' target='other'> <mi>dwc_moreinfo</mi></a>","P05534007","P05534007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2314",NA,NA,NA,NA
"80","2015-09-05 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P05534008","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Duboc, D.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534008' target='other'> <mi>dwc_moreinfo</mi></a>","P05534008","P05534008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-09-05 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P05534010","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534010' target='other'> <mi>dwc_moreinfo</mi></a>","P05534010","P05534010_01","1867","10","9","Rio de Janeiro",NA,"St. Louis (S. Orgãos).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1609",NA,NA,NA,NA
"82","2015-09-05 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P05534013","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534013' target='other'> <mi>dwc_moreinfo</mi></a>","P05534013","P05534013_01","1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-05 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P05534012","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534012' target='other'> <mi>dwc_moreinfo</mi></a>","P05534012","P05534012_01","1873","1","20","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,"6679",NA,NA,NA,NA
"84","2015-09-05 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P05534009","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534009' target='other'> <mi>dwc_moreinfo</mi></a>","P05534009","P05534009_01","1868","4","29","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-09-05 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P05534011","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou, A.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05534011' target='other'> <mi>dwc_moreinfo</mi></a>","P05534011","P05534011_01","1873","1","20","Rio de Janeiro","Itatiaia","Fazenda.","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,"6679",NA,NA,NA,NA
"86","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05533991","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Mexia, Y.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05533991' target='other'> <mi>dwc_moreinfo</mi></a>","P05533991","P05533991_01","1930","4","4","Minas Gerais","Viçosa","Road to São Miguel, just beyond km 4, in cut-over woods on slope. 690 m.","-42.8819007873535","-20.7539005279541","690",NA,"13937","auto",NA,NA,NA,NA,NA,NA,"4563",NA,NA,NA,NA
"87","2015-09-05 08:47:25-03","MNHN","RECOLNAT_MNHN_P","P05533994","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Mexia, Y.",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05533994' target='other'> <mi>dwc_moreinfo</mi></a>","P05533994","P05533994_01","1930","10","29","Minas Gerais","Viçosa","Road to São Miguel, on slope near km 5 at border of forest.","-42.8819007873535","-20.7539005279541","720",NA,"13937","auto",NA,NA,NA,NA,NA,NA,"5237",NA,NA,NA,NA
"88","2020-10-01 14:22:19-03","JBB","HEPH","7380","S","Plantae","Dicotyledon","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Pereira, APN","Silva, AF","134","Southern America","Brasil",NA,NA,NA,NA,"1986","01","09","São Paulo","São José dos Campos","Mata da Reserva","-45.9375","-23.075",NA,NA,NA,NA,"2018","08","-45.9375","-23.075","08",NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:35:20-03","UFMG","BHCB","183864","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Sousa, NL; Paiva, JAM; Avelar, R","376","Southern America","Brasil",NA,"Arbóreo, 8m alt. Terrestre. Botões florais com tricomas ferrugíneos, cálice verde, flores marrons. Pecíolo e nervura principal com tricomas ferrugíneos, látex vermelho.; Floresta Estacional Semidecidual. Área antropizada.",NA,NA,"2016","11","22","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.841667","-20.2625","1022","1022",NA,NA,NA,NA,"-43.841667","-20.2625",NA,NA,NA,NA,NA,NA,NA
"90","2021-02-12 16:53:51-03","UFMG","BHCB","197379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Castro, RM; Vasconcelos, FB","45","Southern America","Brasil",NA,"Árvore; Floresta estacional semidecidual","BHCB197379",NA,"2019","02","06","Minas Gerais","Mariana",NA,"-43.468611","-20.1575","914","914",NA,NA,"2020","09","-43.468611","-20.1575","21",NA,NA,NA,NA,NA,NA
"91","2021-02-12 16:53:51-03","UFMG","BHCB","99101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Mota, NFO; Souza, D","548","Southern America","Brasil",NA,"Erva terrestre, flores creme.; No interior de mata.","BHCB056364",NA,"2006","02","08","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6; Trilha do Sauá","-43.816956","-20.877792","1000","1200",NA,NA,"2020","09","-43.816956","-20.877792","21",NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:18:52-03","UFPR","UPCB","44333","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Caruzo, M.B.R.","Isernhagen, I.","235",NA,"Brasil",NA,"Árvore, 12m, flor creme. Floresta secundária..",NA,NA,"2000","01","01","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,"49901","auto","2006","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"93","2013-05-07 06:03:00-03","MO","MOBOT","2939330","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Ronald Liesner","Ynés Mexia","Mexia 4563","South America","Brazil",NA,NA,NA,NA,"1930","4","4","Minas Gerais",NA,"Vicosa. Road to São Miguel, just beyond km. 4, in cut-over woods on slope.",NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2013-05-07 06:03:00-03","MO","MOBOT","2939426","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Standley","Ynés Mexia","Mexia 5237","South America","Brazil",NA,NA,NA,NA,"1930","10","29","Minas Gerais",NA,"Vicosa. Road to São Miguel; on slope near km. 5 at border of forest.",NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2013-05-07 06:03:00-03","MO","MOBOT","2939544","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Ronald Liesner","Ynés Mexia","Mexia 4563","South America","Brazil",NA,NA,NA,NA,"1930","4","4","Minas Gerais",NA,"Road to Sao Miguel, just beyong km. 4, in cut-over woods on slope Vicosa.",NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","2939592","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","F.C. Hoehne","F.C. Hoehne","Hoehne s.n.","South America","Brazil",NA,NA,NA,NA,"1933","12","26","São Paulo",NA,"São Paulo, Parque do Estado e Jardim Botânico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","2939681","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Ronald Liesner","Leslie R. Landrum","Landrum 4203","South America","Brazil",NA,NA,NA,NA,"1982","1","27","Rio de Janeiro",NA,"Teresópolis, Posse section of Teresópolis. Hills with secondary vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-10-21 07:13:00-02","MO","MOBOT","2939845","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","G.L. Webster","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35686","South America","Brazil",NA,NA,NA,NA,"1972","2","9","Minas Gerais",NA,"Serra do Espinhaco. Near river. South-eastern drainage of Pico de Itambé, about 5km directly west and north of Santo Antônio de Itambé; hillsides with second growth forest and bracken-covered campo, sloping down to river with blocky sandstone and sandy soil",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","49632",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","M.B.R. Caruzo/29-09-2016","M. Simonelli; F. A. R. Matos, N. D'avila","1272",NA,"Brasil",NA,"Frutos verdes, 4m de alt., botões florais verdes","MBML049632","MBML049632","2007","11","10","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.1","-20.381139",NA,NA,NA,NA,NA,NA,"41W5'60","20S22'52,1",NA,NA,NA,NA,NA,NA,NA
"100","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","49638",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","M.B.R. Caruzo/29-09-2016","F.A.R. Matos; M. Simonelli, M. P. Carrafa","133",NA,"Brasil",NA,"4m de alt., Borda da mata, botões verdes","MBML049638","MBML049638","2008","01","27","Espírito Santo","Venda Nova do Imigrante","Propriedade de Edimar Peterle","-41.081083","-20.398222",NA,NA,NA,NA,NA,NA,"41W4'51,9","20S23'53,6",NA,NA,NA,NA,NA,NA,NA
