"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem","sex"
"49","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034330","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Warb.",NA,"G. Hatschbach","33406",NA,"Brazil","Cab. Rio Pequeno.","-48.7167","-25.45",NA,"Coor from www.fallingrain.com/world; Arvore 20m, tronco 60cm, flor alva.",NA,NA,"M. Sobral, 1987.","1973","11","19","Parana",NA,NA,"Antonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:46:33-03","UFMS","CGMS","37608","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subglomerata","Eugenia subglomerata","(Kuntze) Sobral",NA,"A. Pott","5526",NA,"Brasil","Base norte do CPAP (Estação experimental EMPA).","-56.2666667","-16.15",NA,"Flor com botão branco. Fruto preto. Habitat: Savana inundável de Curatella (Lixeiro). Solo argiloso. Relevo plano. Habito: Arbusto. Frequente. 1,50-2,50m de altura.","CGMS1067024",NA,NA,"1990","02","13","Mato Grosso","100","100","Poconé","2021",NA,NA,NA,NA,NA,"-56,2666667","-16,15",NA,NA,NA,NA,NA
"51","2021-03-01 16:36:15-03","UNICAMP","UEC","149916","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Urbanetz, C; Mariuza; Domingos; Lelo","216",NA,"Brazil","Fazenda Folha Larga, Trilha Kaá-pozanga e trilha Paranã.","-47.916667","-24.883333",NA,"Árvore de 20m.",NA,NA,"Sobral, M","2003","11","18","São Paulo","30","155","Cananéia",NA,NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA
"52","2021-03-01 16:36:15-03","UNICAMP","UEC","91336","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Ivanauskas, NM","547",NA,"Brazil","Estação Experimental do IAC","-47.885","-24.608333",NA,"Árvore de 4m. Flores brancas, em botão.; Mata Atlântica",NA,NA,"Kawasaki, ML","1995","09","29","São Paulo",NA,NA,"Pariquera-Açu","1996",NA,NA,"10","08",NA,"-47.885","-24.608333",NA,NA,NA,NA,NA
"53","2021-03-01 16:36:15-03","UNICAMP","UEC","21257","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Hatschbach, G","18669",NA,"Brazil","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,"Arvoreta 4m, flor alva, tronco na base com 10cm diâmetro.; Mata pluvial, encosta de morro.",NA,NA,"Legrand, D","1968","03","07","Paraná",NA,NA,"Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:36:19-03","UNICAMP","UEC","149928","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Urbanetz, C","431",NA,"Brazil","Fazenda Folha Larga, km 31 da rodovia SP-226.","-47.931944","-24.885278",NA,"ÁRvore de 10m de altura.; Floresta Ombrófila Densa",NA,NA,"Sobral, M","2006","07","25","São Paulo",NA,NA,"Cananéia",NA,NA,NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA
"55","2021-03-01 16:36:19-03","UNICAMP","UEC","149929","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Urbanetz, C","430",NA,"Brazil","Fazenda Folha Larga, km 31 da rodovia SP-226.","-47.931944","-24.885278",NA,"Árvore 16m; Floresta Ombrófila Densa",NA,NA,"Sobral, M","2007",NA,NA,"São Paulo",NA,NA,"Cananéia",NA,NA,NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA
"56","2021-03-01 16:36:19-03","UNICAMP","UEC","149930","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Urbanetz, C","432",NA,"Brazil","Fazenda Folha Larga, km 31 da rodovia SP-226.","-47.931944","-24.885278",NA,"Árvore de 5m de alt.; Floresta Ombrófila Densa",NA,NA,"Sobral, M","2006","07","25","São Paulo",NA,NA,"Cananéia",NA,NA,NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA
"57","2021-03-01 16:36:19-03","UNICAMP","UEC","45783","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Weyland Vieira, MC","239",NA,"Brazil","Floresta da Tijuca",NA,NA,NA,"Árvore cauliformis. Flores brancas. Floração esparsa.",NA,NA,"Souza, MC","1982","01","13","Rio de Janeiro",NA,NA,NA,"2005",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-19 14:08:31-03","UFRPE","PEUFR","41517","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring.",NA,"A.Oliveira; A.G.Silva","7",NA,"Brasil","Mata dos macacos","-35.002778","-7.838889",NA,"Árvore com cerca de 7m de altura, folhas discolores frutos maduros marrons.","PEUFR041517",NA,"B.S.Amorim","2002","05","03","Pernambuco","30","30","Igarassu","2010",NA,NA,"04","29",NA,"35º00'10W","7º50'20S",NA,NA,NA,NA,NA
"59","2019-11-19 14:08:31-03","UFRPE","PEUFR","43103","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring.",NA,"K.D.Rocha; C.C.S.Oliveira","74",NA,"Brasil","Engenho Piedade","-35.002778","-7.838889",NA,"Arvoreta com 2m de altura, folhas verdes discolor, flor material vegetativo, fruto não consta, frequência baixa.","PEUFR043103",NA,"B.S.Amorim","2003","06","11","Pernambuco","25","25","Igarassu","2010",NA,NA,"04","29",NA,"35º00'10W","7º50'20S",NA,NA,NA,NA,NA
"60","2021-03-26 10:43:28-03","UDESC","LUSC","7129","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subglomerata","Eugenia subglomerata","(Kuntze) Sobral",NA,"N. M. Ivanauskas; A.Gomes","1049",NA,"Brasil","Estação Experimental do Instituto Agronômico. Floresta Atlântica.","-47.8800010681152","-24.7099990844727",NA,NA,"LUSC007057","LUSC007057","Sobral, M.","1995","12","05","São Paulo",NA,NA,"Pariquera-Açu",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-26 10:43:28-03","UDESC","LUSC","7059","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subglomerata","Eugenia subglomerata","(Kuntze) Sobral",NA,"N. M. Ivanauskas; A.Gomes","1048",NA,"Brasil","Estação Experimental do Instituto Agronômico. Floresta Atlântica.","-47.8800010681152","-24.7099990844727",NA,NA,"LUSC007163","LUSC007163","SOBRAL, M.","1996","01","30","São Paulo",NA,NA,"Pariquera-Açu",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-26 10:43:28-03","UDESC","LUSC","7123","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subglomerata","Eugenia subglomerata","(Kuntze) Sobral",NA,"N.M.Ivanauskas","1121",NA,"Brasil","Propriedade de Antonio Povinski. Floresta Atlântica.","-47.8800010681152","-24.7099990844727",NA,NA,"LUSC007145","LUSC007145","SOBRAL, M.","1995","11","22","São Paulo",NA,NA,"Pariquera-Açu",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-26 10:43:28-03","UDESC","LUSC","7108","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subglomerata","Eugenia subglomerata","(Kuntze) Sobral",NA,"V.C.Souza; et al.","30137",NA,"Brasil","Parcela permanente - Parque Estadual de Carlos Botelho. Floresta Ombrófila densa Submontana.","-47.9199981689453","-24.3799991607666",NA,NA,"LUSC007139","LUSC007139","Sobral, M.",NA,NA,NA,"São Paulo",NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-26 10:43:28-03","UDESC","LUSC","7102","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subglomerata","Eugenia subglomerata","(Kuntze) Sobral",NA,"V.C.Souza; et al.","30136",NA,"Brasil","Parcela permanente - Parque Estadual de Carlos Botelho. Floresta Ombrófila Densa Submontana.","-47.9199981689453","-24.3799991607666",NA,NA,"LUSC007150","LUSC007150","Sobral, M.",NA,NA,NA,"São Paulo",NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-26 10:43:28-03","UDESC","LUSC","7086","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","subglomerata","Eugenia subglomerata","(Kuntze) Sobral",NA,"Duarte, A.R.","519",NA,"Brasil","Parcela permanente - Parque Estadual de Carlos Botelho. Floresta Ombrófila Densa Submontana.","-47.9199981689453","-24.3799991607666",NA,NA,"LUSC007158","LUSC007158","Sobral, M.",NA,NA,NA,"São Paulo",NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 10:03:22-03","FURB","FURB","34838","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Korte, A.","6237",NA,"Brasil","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778",NA,"Voucher estéril IFFSC 1066 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: arbórea;","FURB02457","FURB02457","Oliveira, AA de","2010","11","24","Santa Catarina","800","800","Garuva","2010",NA,NA,NA,NA,NA,"-48.9605556","-26.1002778",NA,NA,NA,NA,NA
"67","2020-10-14 10:03:22-03","FURB","FURB","34989","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","3318",NA,"Brasil","Canudos.","-48.8675","-27.3597222",NA,"Voucher estéril IFFSC 428 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto;","FURB32309","FURB32309","Ribeiro, C.L.","2009","12","14","Santa Catarina","231","231","São João Batista","2019",NA,NA,"12","18",NA,"-48.8675000","-27.3597222",NA,NA,NA,NA,NA
"68","2014-10-14 15:56:58-03","BS","M","M-0137817","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,NA,NA,"M0137817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:31:29-03","UFRRJ","RBR","33088","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"G.V. Somner","1047",NA,"Brasil","REBIO do Tinguá, Estrada do Ouro, Próximo ao rio da Igrejinhae as três Samambaiaçus. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00033088","RBR00033088","M. Sobral","2002","09","30","Rio de Janeiro",NA,NA,"Nova Iguaçu","2006","25743","auto","07","04",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:31:29-03","UFRRJ","RBR","42905","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"T.P.P. Alverga",NA,NA,"Brasil","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/180.","-43.255278","-22.973056",NA,NA,"RBR00042905",NA,"T.P.P. Alverga","2015","05","28","Rio de Janeiro",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA
"71","2021-03-21 19:37:33-03","UFC","EAC","36284","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Luetzelburg, P.","s.n.","Southern America","Brasil","Serra Araripe",NA,NA,NA,"Carrasco","EAC0036284",NA,NA,"1934","06","10","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:36:30-03","MBM","MBM","6397","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Hatschbach, G.","18669","Southern America","Brazil","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"MBM006397","MBM006397","Legrand, D.","1968","03","07","Paraná",NA,NA,"Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:36:30-03","MBM","MBM","4182","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Hatschbach, G.","18146","Southern America","Brazil","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,"MBM004182","MBM004182","Sobral, M.","1967","12","15","Paraná",NA,NA,"Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:36:30-03","MBM","MBM","32325","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Carvalho, P.","15","Southern America","Brazil","Colégio Estadual Florestal","-50.6511001586914","-25.4671993255615",NA,NA,"MBM032325","MBM032325","Soares-Silva, L.H.","1972","09","07","Paraná",NA,NA,"Irati",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:36:30-03","MBM","MBM","290418","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Barboza, E.; Silva, J.M.; Silva, J.M.","804","Southern America","Brazil","Serra Papanudva","-49.1988983154297","-25.9281005859375",NA,NA,"MBM290418","MBM290418","Sobral, M.","2003","12","04","Paraná",NA,NA,"Tijucas do Sul",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:36:30-03","MBM","MBM","87464","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Landrum, L.R.","4121","Southern America","Brazil","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"MBM087464","MBM087464","Sobral, M.","1982","01","13","Rio de Janeiro",NA,NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:36:30-03","MBM","MBM","296163","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Borgo, M.; et al.; et al.","633","Southern America","Brazil","Rio Peropava","-47.5499992370605","-24.7000007629395",NA,NA,"MBM296163","MBM296163","Sobral, M.","2000","02","10","São Paulo",NA,NA,"Iguape",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:36:30-03","MBM","MBM","223899","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Ivanauskas, N.M.","547","Southern America","Brazil","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,"MBM223899","MBM223899","Kawasaki, M.L.","1995","09","29","São Paulo",NA,NA,"Pariquera-Açu",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:36:30-03","MBM","MBM","241622","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Romaniuc, S.; et al.; et al.","45","Southern America","Brazil","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM241622","MBM241622","Kawasaki, M.L.","1982","04","27","São Paulo",NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:36:30-03","MBM","MBM","277939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring",NA,"Guillaumon, J.R.","s.n.","Southern America","Brazil","Rua Célia Porto Monteiro","-46.9700012207031","-23.0300006866455",NA,NA,"MBM277939","MBM277939","Aguiar, O.T.","2001","12","25","São Paulo",NA,NA,"Vinhedo",NA,"9595","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:36:36-03","MBM","MBM","47363","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Hatschbach, G.","11826","Southern America","Brazil","Caiobá, Morro do Boi","-48.5428009033203","-25.8174991607666",NA,"Árvore 6m, flor alva.; Mata pluvial.","MBM047363","MBM047363","Ribeiro, C.L.","1964","11","06","Paraná",NA,NA,"Matinhos","2019","15275","auto","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:36:36-03","MBM","MBM","248167","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Handro, O.","s.n.","Southern America","Brazil","Parque Estadual das Fontes do Ipiranga, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM248167","MBM248167","Kawasaki, M.L.","1933","01","30","São Paulo",NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234645","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou",NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234645' target='other'> <mi>dwc_moreinfo</mi></a>","P05234645","P05234645_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16069",NA,NA,NA,NA
"84","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234646","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou, A.",NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234646' target='other'> <mi>dwc_moreinfo</mi></a>","P05234646","P05234646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-09-04 20:34:19-03","MNHN","RECOLNAT_MNHN_P","P05234744","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Martius",NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234744' target='other'> <mi>dwc_moreinfo</mi></a>","P05234744","P05234744_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA
"86","2015-11-07 06:25:54-02","MNHN","RECOLNAT_MNHN_P","P01902372","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.","isotype","Martius, C.F. von",NA,NA,"Brésil","s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902372' target='other'> <mi>dwc_moreinfo</mi></a>","P01902372","P01902372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43",NA,NA,NA,NA
"87","2015-11-07 06:25:58-02","MNHN","RECOLNAT_MNHN_P","P01902373","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.","isotype","Martius, C.F. von",NA,NA,"Brésil","s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902373' target='other'> <mi>dwc_moreinfo</mi></a>","P01902373","P01902373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43",NA,NA,NA,NA
"88","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234639","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou, A.",NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234639' target='other'> <mi>dwc_moreinfo</mi></a>","P05234639","P05234639_01",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7639",NA,NA,NA,NA
"89","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234642","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou",NA,NA,"Brasil","Petrópolis a la Mozella.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234642' target='other'> <mi>dwc_moreinfo</mi></a>","P05234642","P05234642_01",NA,"1886","2","2","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11999",NA,NA,NA,NA
"90","2015-09-04 20:34:19-03","MNHN","RECOLNAT_MNHN_P","P05234745","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Regnell",NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234745' target='other'> <mi>dwc_moreinfo</mi></a>","P05234745","P05234745_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 592",NA,NA,NA,NA
"91","2015-09-04 20:34:19-03","MNHN","RECOLNAT_MNHN_P","P05234746","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Riedel",NA,NA,"Brasil","Porto Estrella .",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234746' target='other'> <mi>dwc_moreinfo</mi></a>","P05234746","P05234746_01",NA,"1823","4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-04 20:34:19-03","MNHN","RECOLNAT_MNHN_P","P05234747","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Riedel",NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234747' target='other'> <mi>dwc_moreinfo</mi></a>","P05234747","P05234747_01",NA,"1859","1","1","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"354",NA,NA,NA,NA
"93","2015-09-04 20:34:19-03","MNHN","RECOLNAT_MNHN_P","P05234748","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Philcox, D.|Fereira, A.",NA,NA,"Brasil","Mato Grosso.","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234748' target='other'> <mi>dwc_moreinfo</mi></a>","P05234748","P05234748_01",NA,"1968","1","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3890",NA,NA,NA,NA
"94","2015-11-07 06:26:04-02","MNHN","RECOLNAT_MNHN_P","P01902374","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata grandifolia","O.Berg","isotype","Riedel, L.",NA,NA,"Brésil","s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902374' target='other'> <mi>dwc_moreinfo</mi></a>","P01902374","P01902374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA,NA
"95","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234648","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Harley, R.M.|Souza, R.",NA,NA,"Brasil","Rio Suia Missú, c.20km N of the ferry and c.50km N.N.W. of base camp.","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234648' target='other'> <mi>dwc_moreinfo</mi></a>","P05234648","P05234648_01",NA,"1968","11","20","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11142",NA,NA,NA,NA
"96","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234644","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou, A.",NA,NA,"Brasil",NA,"-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234644' target='other'> <mi>dwc_moreinfo</mi></a>","P05234644","P05234644_01",NA,"1880","2","2","Rio de Janeiro",NA,NA,"Petrópolis",NA,"36524","auto",NA,NA,NA,NA,NA,"11999",NA,NA,NA,NA
"97","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234641","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou, A.",NA,NA,"Brasil","Porto das Caixas, ad Villa Nova.","-42.8594017028809","-22.7444000244141","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234641' target='other'> <mi>dwc_moreinfo</mi></a>","P05234641","P05234641_01",NA,"1875","2","11","Rio de Janeiro",NA,NA,"Itaboraí",NA,"16798","auto",NA,NA,NA,NA,NA,"7640",NA,NA,NA,NA
"98","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234640","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou, A.",NA,NA,"Brasil","Porto das Caixas a Villa Nova.","-42.8594017028809","-22.7444000244141","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234640' target='other'> <mi>dwc_moreinfo</mi></a>","P05234640","P05234640_01",NA,"1875","2","11","Rio de Janeiro",NA,NA,"Itaboraí",NA,"16798","auto",NA,NA,NA,NA,NA,"7640",NA,NA,NA,NA
