"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","individualCount","typeStatus","sex"
"46","2020-10-14 10:02:30-03","FURB","FURB","16086","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2009","11","27","Korte, A.; Kniess, A.","2009","09","24","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","526","526",NA,"FURB00183","FURB00183",NA,NA,"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-10-14 10:02:30-03","FURB","FURB","16101","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2011","01","26","Korte, A.; Kniess, A.","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895",NA,"FURB09261","FURB09261",NA,NA,"594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:02:30-03","FURB","FURB","16450","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2009","12","04","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","2009","11","09","Brasil","Santa Catarina","Antônio Carlos",NA,"-48.87","-27.45","-48.8700000","-27.4500000","710","710",NA,"FURB09260","FURB09260",NA,NA,"468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-10-14 10:02:30-03","FURB","FURB","17321","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2009","12",NA,"Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660",NA,"FURB09259","FURB09259",NA,NA,"718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-10-14 10:02:30-03","FURB","FURB","18070","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Salino, A","2010","04","19","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2009","11","21","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417",NA,"FURB09258","FURB09258",NA,NA,"794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-14 10:02:30-03","FURB","FURB","23473","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","04","22","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","2010","03","30","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB09257","FURB09257",NA,NA,"1786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-14 10:02:30-03","FURB","FURB","23810","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","04","26","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718",NA,"FURB09256","FURB09256",NA,NA,"2435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-10-14 10:02:30-03","FURB","FURB","24494","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","05","10","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","03","29","Brasil","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788",NA,"FURB09255","FURB09255",NA,NA,"1796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:02:30-03","FURB","FURB","24732","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","05","10","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","04","23","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445",NA,"FURB09254","FURB09254",NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:02:30-03","FURB","FURB","26252","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","06","18","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","05","30","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-49.0488889","-27.9891666","-49.0488889","-27.9891666","821","821",NA,"FURB09253","FURB09253",NA,NA,"4818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:02:30-03","FURB","FURB","27038","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","08","10","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","13","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal.","-50.0227778","-29.1788889","-50.0227778","-29.1788889","958","958",NA,"FURB09252","FURB09252",NA,NA,"2251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:02:30-03","FURB","FURB","27169","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","08","13","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785",NA,"FURB09251","FURB09251",NA,NA,"2422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:02:30-03","FURB","FURB","27802","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","08","25","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710",NA,"FURB09250","FURB09250",NA,NA,"3011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-10-14 10:02:30-03","FURB","FURB","28462","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2011","01","26","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","06","Brasil","Santa Catarina","Joinville","Cubatão.","-49.05","-26.1016667","-49.0500000","-26.1016667","1169","1169",NA,"FURB09249","FURB09249",NA,NA,"2874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 10:02:30-03","FURB","FURB","28722","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","09","21","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787",NA,"FURB09248","FURB09248",NA,NA,"2691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:02:30-03","FURB","FURB","28963","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","09","27","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417",NA,"FURB09247","FURB09247",NA,NA,"2135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:02:30-03","FURB","FURB","28993","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","09","27","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","15","Brasil","Santa Catarina","Nova Trento","RPPN Prima Luna / Monte Barão.","-49.0269445","-27.2636111","-49.0269445","-27.2636111","1097","1097",NA,"FURB09246","FURB09246",NA,NA,"2555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:02:30-03","FURB","FURB","29607","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","10","01","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","-48.8700000","-28.0800000","517","517",NA,"FURB09245","FURB09245",NA,NA,"5009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-10-14 10:02:30-03","FURB","FURB","30527","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","10","14","Korte, A.; Kniess, A.","2010","08","19","Brasil","Santa Catarina","Joinville","Serra Quimada.","-49.0497222","-26.1002778","-49.0497222","-26.1002778","1167","1167",NA,"FURB09244","FURB09244",NA,NA,"4124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 10:02:30-03","FURB","FURB","30809","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","10","15","Korte, A.; Kniess, A.","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","Cerro Azul.","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957",NA,"FURB09243","FURB09243",NA,NA,"4283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 10:02:30-03","FURB","FURB","32113","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2010","11","09","Korte, A.; Kniess, A.","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","558","558",NA,"FURB09242","FURB09242",NA,NA,"4714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:02:30-03","FURB","FURB","36108","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2011","03","17","Gasper, A.L. de; Salino, A.; Bueno, M.L.; Leal, B.S.S. & Rezende, V.L.","2011","03","17","Brasil","Minas Gerais","Delfim Moreira","Fazenda da Onça, Trilha do Pico do Carrasco.","-45.3277778","-22.6155556","-45.3277778","-22.6155556","2005","2005",NA,"FURB09241","FURB09241",NA,NA,"2680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:02:30-03","FURB","FURB","43643","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Labiak, PH","2013","09","01","Bonnet, A.; Caglioni, E.","2012","05","05","Brasil","Rio de Janeiro","Nova Friburgo","Antena SBT.","-42.5666667","-22.3597222","-42.5666667","-22.3597222","1600","1600",NA,"FURB09240","FURB09240",NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:02:30-03","FURB","FURB","50960","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2016","05","19","Caglioni, E.; Caglioni, G.","2016","04","30","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9338889","-26.8033333","-48.9338889","-26.8033333","540","540",NA,"FURB50960","FURB50960",NA,NA,"631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 10:02:30-03","FURB","FURB","8446","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Salino, A","2009","08","03","Crestani, E.","2008","03","15","Brasil","Santa Catarina","Benedito Novo","Margens do rio Benedito.","-49.4172223","-26.785","-49.4172223","-26.7850000",NA,NA,NA,"FURB09264","FURB09264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-16 17:56:29-03","UCS","HUCS","48864","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.","Gonzatti, F.","2018","11",NA,"Gonzatti, F.","2017","11","13","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.837111","-20.409917","-41.837111","-20.409917","1350","1350","Erva pendente em paredão rochoso, úmido e ensolarado, entornos da Cachoeira Bonita","HUCS002598","HUCS002598","Pteridophyta","Lycopodiales","3926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-16 08:39:50-03","UTFPR","HCF","27677","S","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","A.L. de Gasper","2009","11","01","T.J. Cadorin","2009","10","09","Brasil","SC","Taió","Fazenda Tarumã","-50.129444","-27.000278","50°07'46 W","27°00'01 S","812","812","epífita de tronco caído. Floresta Ombrófila Densa em estágio avançado.",NA,NA,NA,NA,"189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:32:03-03","MBM","MBM","181508","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Ollg. & Wind.","Smith, A.R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","1995","02","16","Brazil","Santa Catarina","Urubici","Próximo ao alto do Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM181508","MBM181508",NA,NA,"61665","Southern America",NA,"30102","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:32:03-03","MBM","MBM","133198","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Ollg. & Wind.","Prado, J.",NA,NA,NA,"Prado, J.; et al.; et al.","1987","07","17","Brazil","Minas Gerais","Santo Antônio do Itambé","Alto do Pico do Itambé, alto do pico","-43.3067016601562","-18.465799331665",NA,NA,NA,NA,NA,"MBM133198","MBM133198",NA,NA,"s.n.","Southern America",NA,"19014","auto",NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:32:03-03","MBM","MBM","235969","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Ollg. & Wind.","Smith, A.R.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Ferreira, L.A.; Barboza, E.; Ferreira, L.A.","1999","04","30","Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM235969","MBM235969",NA,NA,"2960","Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:32:08-03","MBM","MBM","411594","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","B. Ollg. & P.G. WindischB. Ollg.","Gasper, A.L.","2009","11","01","Cadorin, T.J.; Schmitt, J.L.; Caglioni, E.; Schmitt, J.L.; Caglioni, E.","2009","10","09","Brazil","Santa Catarina","Taió","Fazenda Tarumã, Passo manso","-50.129444","-27.000278","-50.129444","-27.000278","812","812","Epífita de tronco caído; F.O.D.; Estágio avançado","MBM411594","MBM411594",NA,NA,"189","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-09-28 16:40:31-03","MNHN","RECOLNAT_MNHN_P","P01223724","PreservedSpecimen",NA,"Pteridophyta","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.",NA,NA,NA,NA,"Fée, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223724' target='other'> <mi>dwc_moreinfo</mi></a>","P01223724","P01223724_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"3600",NA,NA,NA
"78","2020-09-28 16:40:31-03","MNHN","RECOLNAT_MNHN_P","P01223726","PreservedSpecimen",NA,"Pteridophyta","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.",NA,NA,NA,NA,"Glaziou, A.","1874","7","25","Brasil",NA,NA,"Brésil. Fazenda do Tacoaral, Campos-Brejos.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223726' target='other'> <mi>dwc_moreinfo</mi></a>","P01223726","P01223726_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7494",NA,NA,NA
"79","2020-09-28 16:40:31-03","MNHN","RECOLNAT_MNHN_P","P01223727","PreservedSpecimen",NA,"Pteridophyta","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.",NA,NA,NA,NA,"Glaziou, A.","1874","9","25","Brasil",NA,NA,"Brésil. Fazenda do tacoaral, au montant au Campos Brejos.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223727' target='other'> <mi>dwc_moreinfo</mi></a>","P01223727","P01223727_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7494",NA,NA,NA
"80","2020-09-28 16:40:31-03","MNHN","RECOLNAT_MNHN_P","P01223728","PreservedSpecimen",NA,"Pteridophyta","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.",NA,NA,NA,NA,"Ule, E.","1889","4","1","Brasil","Santa Catarina",NA,"Serra do Oratório",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223728' target='other'> <mi>dwc_moreinfo</mi></a>","P01223728","P01223728_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"302",NA,NA,NA
"81","2020-09-28 16:43:05-03","MNHN","RECOLNAT_MNHN_P","P01223729","PreservedSpecimen",NA,"Pteridophyta","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.",NA,NA,NA,NA,"Ule, E.","1891","3","1","Brasil","Santa Catarina",NA,"Auf Bäumen am Rande dev Serra-Geral",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223729' target='other'> <mi>dwc_moreinfo</mi></a>","P01223729","P01223729_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"2302",NA,NA,NA
"82","2020-09-28 16:40:31-03","MNHN","RECOLNAT_MNHN_P","P01223725","PreservedSpecimen",NA,"Pteridophyta","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.",NA,NA,NA,NA,"Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil. Halto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01223725' target='other'> <mi>dwc_moreinfo</mi></a>","P01223725","P01223725_01",NA,NA,NA,NA,"hb","33190","auto",NA,NA,"4471",NA,NA,NA
"83","2020-10-01 14:14:50-03","JBB","HEPH","31275","S","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Gasper, AL de","2009","11","01","Cadorin, TJ; Schmitt, JL; Caglioni, E","2009","10","09","Brasil","Santa Catarina","Taió","Fazenda Tarumã, Passo Manso","-50.129444","-27.000278","-50.129444","-27.000278","812","812",NA,NA,NA,NA,"Lycopodiales","189","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-09-29 14:53:04-03","UFPR","UPCB","57954","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Matos, F.B.","2017",NA,NA,"Paciencia, M.L.B. et al.","2005","05","20","Brasil","Paraná","Alexandra","PARNA Saint-Hilaire/Lange, Serra da Prata, trilha para Torre da Prata",NA,NA,NA,NA,"1000","1000","Epífita, a 2,30m do solo, em local iluminado. Floresta ombrófila densa, solo argiloso..","UPCB0010963","UPCB0010963","Lycophyta",NA,"2164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-09-29 14:53:04-03","UFPR","UPCB","57966","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Matos, F.B.","2017",NA,NA,"Paciencia, M.L.B. et al.","2005","05","21","Brasil","Paraná","Alexandra","PARNA Saint-Hilaire/Lange, Serra da Prata",NA,NA,NA,NA,"1240","1240","Epífita. Floresta ombrófila densa, solo argiloso..","UPCB0010965","UPCB0010965","Lycophyta",NA,"2183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-09-29 14:53:04-03","UFPR","UPCB","66799","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Pereira, J.B.S.","2009","11","09","Labiak, P.H. et al.","2008","07","19","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, trilha para a Goela da Onça. Floresta Ombrófila Densa Altomontana.","-41.111389","-20.516111","-41.111389","-20.516111","1500","1500","Rupícola em local ensolarado..","UPCB0011015","UPCB0011015","Lycophyta",NA,"4842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-09-29 14:53:04-03","UFPR","UPCB","67993","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S. et al.","2008","05","22","Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Paraná","-48.816667","-25.233333","-48.816667","-25.233333","1600","1600","Rupícula, local sombreado. Campo de Altitude. Floresta Ombrófila Densa Altomontana.","UPCB0010962","UPCB0010962","Lycophyta",NA,"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-09-29 14:53:04-03","UFPR","UPCB","82391","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Labiak, P. H.","2013","09","01","Bonnet, A. | Caglioni, E.","2012","05","05","Brasil","Rio de Janeiro","Nova Friburgo","Antena SBT, Floresta Ombrófila Densa","-42.584","-22.355","-42.584","-22.355","1600","1600","Epífito..","UPCB0010966","UPCB0010966","Lycophyta",NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-09-29 14:53:04-03","UFPR","UPCB","57670","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","Prado, J. & Labiak, P.H.","2007","01",NA,"Labiak, P.H. et al.","2004","10","15","Brasil","Paraná","Morretes","Parque Estadual do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"1400","1400","Epífita. Floresta Atlântica.","UPCB0011016","UPCB0011016","Lycophyta",NA,"3398",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"90","2010-04-15 17:18:00-03","MO","MOBOT","3324994","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Øllg. & P.G. Windisch","B. Ollgaard & P.G. Windisch",NA,NA,NA,"Alexander C. Brade","1937","3","19","Brazil",NA,NA,"Estada do Rio - Statiaia - Pinheiral.",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"Brade 15563","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-03-29 18:37:00-03","MO","MOBOT","3325176","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Øllg. & P.G. Windisch","B. Ollaard & P.G. Windisch",NA,NA,NA,"J. Eugenio Leite","1946","2",NA,"Brazil",NA,NA,"Campo de Jordao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leite 3465","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","40017",NA,"Plantae","Lycopodiaceae","Huperzia","cf. hexasticha","Huperzia cf. hexasticha","B.Øllg. & P.G.Windisch","F.S.Souza/Fev.2011",NA,NA,NA,"A. P. Fontana; F. Bernabe & J. Sezati","2006","07","11","Brasil","Espírito Santo","Domingos Martins","Parque Nacional da Pedra Azul. Pedra Azul, Pedra das Flores, cume. Floresta Ombrófila Densa. Afloramento rochoso com Mata Nebular","-41.023056","-20.407222","41W1'23","20S24'26","1600","1600","Epífita pêndula, na sombra. Fértil","MBML040017","MBML040017",NA,NA,"2230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
