"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","infraspecificEpithet","continentOcean","preparationType","typeStatus","class","relatedCatalogItem"
"29","2021-01-14 15:25:46-03","MN","R","106768","PreservedSpecimen","Plantae","Bromeliaceae","Canistrum","lindenii","Canistrum lindenii","(Regel) Mez","Wanderley, M.G.L & Martins, S.E.","2007","10",NA,"Castellanos, A.","22400","1959","02","11","Brasil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,"R010005436","R010005436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-01-14 15:25:46-03","MN","R","126443","PreservedSpecimen","Plantae","Bromeliaceae","Canistrum","lindenii","Canistrum lindenii","(Regel) Mez","Wanderley, M.G.L & Martins, S.E.","2007","10",NA,"Smith, L.B. 15406; McWilliams, E.L.",NA,"1968","02","07","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010005435","R010005435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-01-14 15:25:52-03","MN","R","102851","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Moura, R.","2001","11","08","Smith, L.B. 6096; Reitz, R.",NA,"1952","03","06","Brasil","Santa Catarina","Itajaí",NA,"-48.6","-26.966667","48°36'W","26°58'S","3","3",NA,"R010005764","R010005764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-01-14 15:25:52-03","MN","R","212584","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Costa, A.F.",NA,NA,NA,"Costa, A.F. 883; Rodrigues, P.; Jacques, S.S.A. & Alcântara, V.",NA,"2009","08","23","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Vale do Rio Bananal, condomínio Monte Olivete.","-43.021667",NA,"43°1'18W","22°29'92S","450","450",NA,"R010005758","R010005758 R010005758_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-01-14 15:25:52-03","MN","R","110054","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Melo, L.","2001","09","24","Castellanos, A.","23067","1960","08","28","Brasil","Rio de Janeiro","Tinguá",NA,NA,NA,NA,NA,NA,NA,NA,"R010005775","R010005775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-01-14 15:25:52-03","MN","R","232729","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme",NA,NA,NA,NA,"Uribbe, F.P.","307","2017","06","02","Brasil","Rio de Janeiro","Lidice","Parque Estadual do Cunhambebe.",NA,NA,NA,NA,NA,NA,NA,"R010041982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-01-14 15:25:52-03","MN","R","239909","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Kessous, I.M.","2017","03","14","Kessous, I.M. 270; Aguiar, C. & Costa, A.F.",NA,"2017","03","14","Brasil","São Paulo","São Luiz do Paraitinga","PESM, sede, Trilha do Pirapitinga.",NA,NA,NA,NA,NA,NA,NA,"R010071805,R010071806,R010071807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-01-14 15:25:52-03","MN","R","103094","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Moura, R.","2001","11","08","Smith, L.B. 6153; Reitz, R.",NA,"1952","03","12","Brasil","Santa Catarina","Florianópolis","Ilha de Santa Catarina","-48.483333","-27.566667","48°29'W","27°34'S","150","150",NA,"R010005763","R010005763",NA,NA,NA,NA,NA,"var.rosea",NA,NA,NA,NA,NA
"37","2021-01-14 15:25:52-03","MN","R","233020","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme",NA,NA,NA,NA,"Kessous, I.M.","124","2014","08","20","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"R010045369",NA,NA,NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA
"38","2021-01-14 15:25:52-03","MN","R","32451","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Moura, R.","2001","11","08","Foster, M.B. 292; Foster, R.",NA,"1939","07","27","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Herbario M.B. Foster nº 292","R010005766","R010005766 R010005766_1",NA,NA,"23813",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"39","2021-04-07 17:00:40-03","MN","R","104788","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Melo, L.","2001","09","24","Vidal, J.","II - 887","1952",NA,NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010005762","R010005762",NA,NA,"20531",NA,"auto",NA,NA,NA,NA,NA,NA
"40","2021-01-14 15:25:52-03","MN","R","193203","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Silva, B.R.","1998","06","29","Silva, B.R.","81","1998","06","13","Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"R010005773","R010005773 R010005773_1",NA,NA,"25743",NA,"auto",NA,NA,NA,NA,NA,NA
"41","2021-01-14 15:25:52-03","MN","R","193232","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Moura, R.","2001","11","08","Smith, L.B. 15341; McWilliams, E.L.",NA,"1968","01","29","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R010005755","R010005755",NA,NA,"36524",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"42","2021-01-14 15:25:52-03","MN","R","32468","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Moura, R.","2001","11","08","Foster, M.B.","337","1939","08","09","Brasil","Rio de Janeiro","Petropólis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R010005759","R010005759 R010005759_1",NA,NA,"36524",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"43","2021-04-07 17:00:40-03","MN","R","107327","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Melo, L.","2001","09","24","Vidal, J.","II - 1713","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010005769","R010005769 R010005769_1",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA
"44","2021-03-31 13:36:31-03","MN","R","107481","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Moura, R.","2001","11","08","Vidal, J.","II - 4088","1952","08",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010005756","R010005756",NA,NA,"38539",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"45","2021-01-14 15:25:52-03","MN","R","46176","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Moura, R.","2001","11","08",NA,NA,"1917","03",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010005765","R010005765",NA,NA,"38539",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"46","2021-01-14 15:25:52-03","MN","R","224125","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S. 328; Kessous, I.M.",NA,"2015","05","17","Brasil","Santa Catarina","Corupá",NA,"-49.2430992126465","-26.4253005981445",NA,NA,"500","500",NA,"R010005753","R010005753 R010005753_1",NA,NA,"23917",NA,"auto",NA,NA,NA,NA,NA,NA
"47","2021-04-07 17:00:40-03","MN","R","216585","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Silva, A.G.O.","2011",NA,NA,"Silva, A.G.O. 96; Lacerda, R.W.",NA,"2011","06","18","Brasil","Rio de Janeiro","Magé","Cachoeira Grande","-43.040599822998","-22.6527996063232","43°04#?#20.80#?##?#W","22°32#?#51.30#?##?#S",NA,NA,NA,NA,NA,NA,NA,"20531",NA,"auto",NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:25:52-03","MN","R","230349","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Almeida, M.M.","2015","04",NA,"Almeida, M.M. 314; Oliveira, R.R.",NA,"2015","04",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçú","-42.6530990600586","-22.4624996185303",NA,NA,"265","265",NA,"R010036218,R010036219,R010036220","R010036218 R010036219 R010036220",NA,NA,"32671",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"49","2021-01-14 15:25:52-03","MN","R","216651","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Almeida, M.M. & Costa, A.F.","2013","04","25","Almeida, M.M. 97; Santos, A. & Silva, K.",NA,"2013","04","23","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçú","-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,"Altitude aproximadamente nula.","R010031672,R010031667","R010031667 R010031672",NA,NA,"32671",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"50","2021-01-14 15:25:52-03","MN","R","201585","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme",NA,NA,NA,NA,"Sousa, L.O.F. 345; Silva, B.R",NA,"2000","11","02","Brasil","Rio de Janeiro","Niterói","Itacoatiara","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,"Projeto Flórula do Parque Estadual da Serra da Tiririca nº 3042","R010005772","R010005772",NA,NA,"14785",NA,"auto",NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:25:52-03","MN","R","214011","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii var.rosea","(E. Morren) Leme","Schittini, C.","2012","09","04","Schittini, C. 3; Kessous, I; Neves; B.F.S; Uribbe, F.P.; Gonçalves, L.F. & Neri, J.",NA,"2012","09","04","Brasil","Rio de Janeiro","Teresópolis","PARNASO","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010005774","R010005774 R010005774_1",NA,NA,"38539",NA,"auto","var.rosea",NA,NA,NA,NA,NA
"52","2021-01-14 15:25:52-03","MN","R","212603","PreservedSpecimen","Plantae","Bromeliaceae","Edmundoa","lindenii","Edmundoa lindenii","(Regel) Leme","Costa, A.","2011","04","07","Costa, A.F. 915; Uribbe, F.P. & Silva, B.N.F.",NA,"2011","04","07","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010005767","R010005767 R010005767_1",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA
