"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"99","2020-11-04 11:09:05-03","ESALQ","ESA","82410","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Salino, A.","4810.0","1999","06","11",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA082410","ESA082410","Rando, J.G.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"100","2020-11-04 11:09:05-03","ESALQ","ESA","34548","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Scalon, V.R.","11592.0","1996","07","03",NA,"Brasil","Minas Gerais","Serra do Cipó. Cerca de 1-2 km acima do Córrego Chapéu de Sol. Campo rupestre.",NA,"Arbusto, até 2 m alt., muito viscoso; flores amarelas.","ESA034548","ESA034548",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"101","2021-01-14 15:28:50-03","MN","R","102234","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","setosa",NA,"Cassia setosa","Vogel",NA,"Silveira, A.A.",NA,"1897","09",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-01-14 15:28:50-03","MN","R","137922","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","setosa","var.detonsa","Cassia setosa var.detonsa","Benth.",NA,"Irwin, H.S.; Souza, Santos dos Reis. R.",NA,"1966","06","16",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Irwin, H.S.","Xavantina",NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-01-14 15:28:50-03","MN","R","137951","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","setosa","var.detonsa","Cassia setosa var.detonsa","Benth.",NA,"Irwin, H.S.; Soderstrom, T.R.","6311","1964","09","25",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"Irwin, H.C.; Barneby, R.C.","Xavantina",NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-01-14 15:28:50-03","MN","R","108255","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","setosa","var.paucivenia","Cassia setosa var.paucivenia","H.S. Irwin & Barneby",NA,"Vidal, J.",NA,"1949","07",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Barneby, R.C.",NA,NA,NA,NA,NA,"1975","01",NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA
"105","2021-01-14 15:28:56-03","MN","R","116489","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Mello Filho, L.E.; Andrade, A. 2221; Mello, N.; Lessa, E. & Medeiros, F.","2318",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Souza,V.C.",NA,NA,NA,NA,NA,"2001","01",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"106","2020-11-19 10:23:41-03","CPAP","CPAP","23756","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Pott, A.","11229","2003","05","10",NA,"Brasil","MS","Reserva Acurizal, Serra do Amolar, Borda oeste do Pantanal",NA,"Arbusto 1.3m de altura. Flor amarela com avermelhado. Fruto ausente.inflorescência pegajosa.potencial Ornamental..Mancha Ocasional.. Solo: litólico, arenito. Relevo: topo de serra ondulado.",NA,NA,"A. Pott","Corumbá","-57.568889","-17.9075","710","710","2003",NA,"57°34'08 W","17°54'27 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-19 10:23:41-03","CPAP","CPAP","16181","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Hatschbach, G.","62844","1995","05","16",NA,"Brasil","MT","Serra da Petrovina",NA,"Arbusto, 1,70m de altura, untuoso ao tacto. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado de encosta de morro.. SUBSTRATO: solo rochoso. RELEVO: .",NA,NA,"R. Barneby","Pedra Preta","-54.4738998413086","-16.6231002807617",NA,NA,"1995",NA,NA,NA,"67006","auto",NA,NA,NA,NA,NA,NA,NA
"108","2019-02-22 11:44:26-03","IPA","IPA","41416","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S. Irwin & Barneby",NA,"Duarte, A.P.","3840","1954","07",NA,"Southern America","Brasil","Minas Gerais","Baependi",NA,NA,"IPA0041416",NA,NA,"Caxambu","-44.9324989318848","-21.9771995544434",NA,NA,NA,NA,NA,NA,"11683","auto",NA,NA,NA,NA,NA,NA,NA
"109","2019-02-22 11:44:26-03","IPA","IPA","11846","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"Duarte, A.","2962","1950","08","24","Southern America","Brasil","Minas Gerais","Olaria perto de Patos",NA,"Arbusto de 2,5 - 3,00 de altura","IPA0011846",NA,"Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-02-22 11:44:26-03","IPA","IPA","40042","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"Gardner, G.","3127",NA,NA,NA,"Southern America","Brasil","Goiás","Missão do Ouro",NA,NA,"IPA0040042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-02-22 11:44:26-03","IPA","IPA","6208","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"Brade, A.C.","13416","1934","06",NA,"Southern America","Brasil","Minas Gerais","Conselheiro Mattos",NA,"Arbusto de flores amarelas","IPA0006208",NA,"Kuhlmann, J.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-07-26 11:40:11-03","IPA","IPA","40041","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"Sellow","40041",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,"IPA0040041",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-20 21:17:17-03","UFV","VIC","45734","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Silva, R.M.; et al.","490","1991","06","14",NA,"Brasil","Minas Gerais","Morro do Chapéu.",NA,"Arbusto até 1m alt. com ramos decumbentes, entre rochas ou na mata ciliar. Sépalas grená. Restante da flor totalmente amarelo. Folhas discolores, verde-claras na face abaxial.Frutos castanho-escuros. Planta totalmente glandulosa.; Sépa","VIC045734","VIC045734","Hervencio, P.","Cristália","-42.8622016906738","-16.8003005981445","1400","1400","1997","03",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-20 21:17:17-03","UFV","VIC","32500","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Francino, D.M.T.; Dalvi, V.C.","21","2009","06","22",NA,"Brasil","Minas Gerais","Estrada para Santana do Riacho, Lado esquerdo da estrada, aproximadamente 500 metros antes de Melo. Área a pleno sol. Cerrado.",NA,"Arbusto, c.a. de 1,2 - 1,5 metros de altura. Flores amarelas. Glândulas grandes bem conspícuas a vista desarmada por todo ramo. Glândulas menores e menos abundantes nas folhas.","VIC032500","VIC032500","Francino, D.M.T.",NA,NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"115","2020-12-20 21:17:17-03","UFV","VIC","36994","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Coutinho, Í.A.C.; Mauri, J.; Resende, K.F.M.","28","2012","08","01",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada para usina (estrada que fica em frente à entrada do parque do IBAMA onde está a Cachoeira Véu da Noiva) às margens da estrada. Solo um pouco arenoso.",NA,"Planta com cerca de 2,0 metros de altura. Cálice vermelho, corola amarela. Abelhas negras coletando pólen. Racemos longos e pêndulos.","VIC036994","VIC036994","Coutinho, Í.A.C.",NA,"-43.620056","-19.313056",NA,NA,"2012","08","-43.620056","-19.313056",NA,NA,NA,"01",NA,NA,NA,NA,NA
"116","2020-07-02 18:53:21-03","UFJF","CESJ","34244","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"L.C.S. Assis","100","2001","04","30","América do Sul","Brasil","Minas Gerais","Mata do Baú",NA,"Arbusto encontrado na borda da mata com indumento demonstrativo que envolve todo o caule e ramos, sendo que estes tricomas são avermelhados e liberam um tipo de seiva amarelada, flores amarelas com a região abaxial das pétalas avermelhadas. Visitada por","CESJ034244",NA,"L.C.S. Assis; V.R. Scalon","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"2001",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"117","2021-04-07 11:43:57-03","UFMS","CGMS","45771","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"A.L.B. Sartori; A. Pott; J.F.M. Valls; S. Aragaki","587","2001","06","29",NA,"Brasil","Mato Grosso do Sul","35 km de Alcinópolis, estrada para Coxim.",NA,"Caesalpinoideae. Flor amarela-alaranjada. Fruto avermelhado. Fruto imaturo verde. Caule avermelhado, estames amarelo-claro, tricomas glandulares nos ramos. Habitat: Borda de Cerradão, próximo a estrada. Habito: Arvoreta. 2m de altura","CGMS1075738",NA,"Alessandro O. Souza","Alcinópolis","-54.0952777","-18.2677778",NA,NA,"2016","09","-54,0952777","-18,2677778",NA,NA,NA,"02",NA,NA,NA,NA,NA
"118","2021-04-07 11:43:57-03","UFMS","CGMS","53515","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"A. Pott; V.J. Pott; L.C.P. Lima","11229","2003","05","10",NA,"Brasil","Mato Grosso do Sul","Reserva Acurizal, Serra do Amolar, borda oeste do Pantanal.",NA,"Caesalpinioideae. Flor amarela com avermelhado. Fruto ausente.Inflorescência pegajosa. Habitat: Campo de gramíneas e Vellozia, com lenhosas em afloramentos rochosos, com fogo periódico. Solo litólico, arenito. Relevo topo de serra on","CGMS1083480",NA,NA,"Corumbá","-57.5688889","-17.9075","710","710",NA,NA,"-57,5688889","-17,9075",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-04-07 11:43:57-03","UFMS","CGMS","20762","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"A.L.B. Sartori; A. Pott; J.F.M. Valls; S. Aragaki","587","2001","06","29",NA,"Brasil","Mato Grosso do Sul","35 km de Alcinópolis. Estrada para Coxim.",NA,"Caesalpinioideae. Flor amarela-alaranjadas. Frutos imaturos verdes, maduros avermelhados caule avermelhado, estames amarelo-claro, tricomas glandulares nos ramos Habitat: Borda cerradão, próximo-estrada. Habito: Arvoreta 2m.","CGMS1050164",NA,"R.T. Queiroz","Alcinópolis","-54.0952777","-18.2680556",NA,NA,"2009","12","-54,0952777","-18,2680556",NA,NA,NA,"17",NA,NA,NA,NA,NA
"120","2019-11-27 13:48:38-03","UFS","ASE","21993","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Chamaecrista","setosa","subsetosa","Chamaecrista setosa subsetosa","(Malme) Irwin, H.S.; Barneby",NA,"Queiroz, LP; Costa, JA; Stapf, MN; Souza, EB","10460","2005","04","19","Southern America","Brasil","Mato Grosso","ca. 15km de Chapada dos Guimarães, Estrada para Água Fria.",NA,"Arbusto mais ou menos escandente, apoiante, até 2,5m alt., muito viscoso. Folíolos coriáceos. Flores com sépalas externamente vináceas e pétalas amarelas. DNA.Foto.; Arbusto mais ou menos escandente, apoiante, até 2,5m alt., muito vis","ASE0004802",NA,"Conceição, AS","Chapada dos Guimarães","-55.723889","-15.298611",NA,NA,"2005","12","-55.723889","-15.298611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:30:15-03","UNICAMP","UEC","184574","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Sasaki, D; Junqueira, AB","629","2003","07","09",NA,"Brazil","São Paulo","Pareque Estadual das Furnas do Bom Jesus.",NA,"Arbusto até 2.5m alt. Caule castanho com emergências glandulares castanho-vináceas. Folhas discolores, mais claras na face abaxial. Cálice amarelo na face interna; na face externa, uma sépala toda vermelha, outra sépala com uma metade","UEC104757","UEC104757",NA,"Pedregulho","-47.419444","-20.197222","900","900",NA,NA,"-47.419444","-20.197222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-08-20 10:12:49-03","UNICAMP","UEC","69755","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Marimon, BS","027","1994","06","16",NA,"Brazil","Mato Grosso","Cerrado., Reserva do Campus Universitário de Nova Xavantina, transecto, parcela nº 77. Substrato arenoso com lateria, relevo levemente acidentado.",NA,"Arbusto (1,5m x 5,0cm). Corola amarela - alareanjada.&nf;O caule e os ramos possuem pelos que liberam um líquido pegajoso, principalmente nos horários mais quentes do dia.","UEC133106",NA,"Souza, AO","Nova Xavantina","-52.348611","-14.690278","300","300","2017","03","-52.348611","-14.690278",NA,NA,NA,"15",NA,NA,NA,NA,NA
"123","2019-08-20 10:12:49-03","UNICAMP","UEC","100007","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Sato, MN","12","1984",NA,NA,NA,"Brazil","Distrito Federal","Córrego Fazendinha, Campo sujo com interferência humana.",NA,"Subartusto com ,5 m de altura; flor amarela; folhas rígidas e pilosas.","UEC133040",NA,"Mendes, TP","Brasília","-47.716667","-15.783333",NA,NA,"2017","03","-47.716667","-15.783333",NA,NA,NA,"15",NA,NA,NA,NA,NA
"124","2019-08-20 10:12:49-03","UNICAMP","UEC","29427","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","4999","1980","06","04",NA,"Brazil","Distrito Federal","Bacia do Rio São Bartolomeu, Campo sobre morro.",NA,"Subarbusto, folhas pilosas, duras, corola amarela; cálice avermelhado.","UEC133045",NA,"Mendes, TP","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"2017","03",NA,NA,"70570","auto",NA,"15",NA,NA,NA,NA,NA
"125","2019-08-20 10:12:49-03","UNICAMP","UEC","29190","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","6953","1981","05","19",NA,"Brazil","Distrito Federal","Bacia do Rio São Bartolomeu, Campo sujo sobre morro cascalhento.",NA,"Arbusto piloso e pegajoso nos ramos floríferos; corola amarela, cálice avermelhado.","UEC133051",NA,"Mendes, TP","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"2017","03",NA,NA,"70570","auto",NA,"15",NA,NA,NA,NA,NA
"126","2019-08-20 10:12:49-03","UNICAMP","UEC","6383","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Davis, PH","60252","1976","07","13",NA,"Brazil","Distrito Federal","Cerrado on junction of calcareous/non-calcareous soils.",NA,"Woody herb, 1-3 ft. Infl. axis. Very sticky. Calyx red. Leaves coriaceous.","UEC145890",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"127","2020-02-10 17:52:32-03","UNICAMP","UEC","6379","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Hatschbach, G","38740","1976","07","08",NA,"Brazil","Goiás","Rio Piracanjuba, a 1 km L, Campo cerrado, solo rochoso.",NA,"Arbusto, 1,8 m, flor amarela.","UEC145893",NA,"Barneby, RC","Caldas Novas","-48.625","-17.74169921875",NA,NA,"1977",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:12:49-03","UNICAMP","UEC","6378","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Shepherd, GJ; Tamashiro, JY; Andrade, JB; Salgado, PR","723","1978","04","19",NA,"Brazil","Goiás","a 20 km de Jataí",NA,"Subarbusto de 1,0 m.","UEC133044",NA,"Mendes, TP","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,"2017","03",NA,NA,"75073","auto",NA,"15",NA,NA,NA,NA,NA
"129","2019-08-20 10:12:49-03","UNICAMP","UEC","24351","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"Duarte, MM; Assunpção, A; Mattos, S","1147","1979","05","27",NA,"Brazil","Mato Grosso","Chapada dos Guimarães., Estrada do Véu de Noiva próximo a placa. Solo argiloso, arenoso, seco.",NA,"Arbusto. Flor amarela. Terrestre, pouco frequente.","UEC135819",NA,"Mendes, TP","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"2017",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA
"130","2019-08-20 10:12:49-03","UNICAMP","UEC","43880","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Carvalho, DA; et al.","7381","1987","06","05",NA,"Brazil","Minas Gerais","Serrra da Bocaína, Campo rupestre.",NA,"Arvoreta, ca. 3,0 m, flor amarela; presença de pêlos glandulares que exsudam substância amarelada. Raro.","UEC133046",NA,"Mendes, TP","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,"2017","03",NA,NA,"16596","auto",NA,"15",NA,NA,NA,NA,NA
"131","2019-08-20 10:12:49-03","UNICAMP","UEC","43880","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"DAC; et al.","7381","1987","06","05",NA,"Brazil","Minas Gerais","Serrra da Bocaína, Campo rupestre.",NA,"Arvoreta, ca. 3,0 m, flor amarela; presença de pêlos glandulares que exsudam substância amarelada. Raro.",NA,NA,NA,"Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"132","2019-08-20 10:12:49-03","UNICAMP","UEC","6384","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Semir, J; Giulietti, AM","5030","1974","05","21",NA,"Brazil","Minas Gerais",NA,NA,"1,5 m, flores amarelas, estrada da Usina.","UEC145891",NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"1998",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"133","2019-08-20 10:12:49-03","UNICAMP","UEC","6380","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Joly, AB; Semir, J; Ugadim, Y","61","1970","06","06",NA,"Brazil","Minas Gerais","Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina, km 111",NA,"Flores amarelas, muito glandulosa, arbusto. Proximidades da Pensão Chapéu de Sol.","UEC145892",NA,"Hervêncio, P","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"1998",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-08-20 10:12:49-03","UNICAMP","UEC","6381","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Gibbs, PE; Abbott, JR; Andrade, JB","5112","1977","05","15",NA,"Brazil","Minas Gerais","Estrada para Juramento, Campo rupestre.",NA,"Subarbusto.","UEC133042",NA,"Mendes, TP","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"2017","03",NA,NA,"72568","auto",NA,"15",NA,NA,NA,NA,NA
"135","2019-08-20 10:12:49-03","UNICAMP","UEC","36837","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Gibbs, PE; Abbott, JR; Andrade, JB","5112","1977","05","15",NA,"Brazil","Minas Gerais","Estrada para Juramento, Campo rupestre.",NA,"Subarbusto.",NA,NA,"Mendes, TP","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"2017","03",NA,NA,"72568","auto",NA,"15",NA,NA,NA,NA,NA
"136","2019-08-20 10:12:49-03","UNICAMP","UEC","6385","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"Parentoni, R; Morais, HC; Lewinsohn, TM","5723","1977","09","08",NA,"Brazil","Minas Gerais","Fazenda Três Meninas, Cerrado.",NA,"Arbusto, flores amarelas.","UEC133043",NA,"Mendes, TP","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"2017","03",NA,NA,"45889","auto",NA,"15",NA,NA,NA,NA,NA
"137","2019-08-20 10:12:49-03","UNICAMP","UEC","6385","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Parintoni, R; Morais, HC; Lewinsohn, TM","5723","1977","09","08",NA,"Brazil","Minas Gerais","Fazenda Três Meninas, Cerrado.",NA,"Arbusto, flores amarelas.",NA,NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-08-20 10:12:49-03","UNICAMP","UEC","34070","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Menezes, NL; Pirani, JR; Semir, J; Furlan, A; Sajo, MG; Castro, NM; Rodrigues, MTU","6184","1980","06","07",NA,"Brazil","Minas Gerais","Cerrado.",NA,"Arbusto, 1,5 m, flroes amarelas e alaranjadas.","UEC145894",NA,"Hervêncio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1998",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-08-20 10:12:49-03","UNICAMP","UEC","135490","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"Simões, AO; Barbosa, AR","1317","1997","04",NA,NA,"Brazil","São Paulo","Morro Pelado",NA,"Arbusto, cerca de 60cm, flores amarelas.","UEC037296",NA,"Mendes, TP","Águas de Lindóia","-46.6300010681152","-22.4699993133545",NA,NA,"2017","03",NA,NA,"8148","auto",NA,"15",NA,NA,NA,NA,NA
"140","2020-02-18 09:34:17-03","UNICAMP","UEC","58890","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"Meira Neto, JAA; Bernacci, LC; Grombone-Guaratini, MT","21528","1988","06","07",NA,"Brazil","São Paulo","Pico da Pedra Grande",NA,"Arbusto com 3,0 metos, fora da fazenda num terreno da cidade, flores amarelas com cálice avermelhado. Frutos imaturos verde-avermelhados.","UEC133048",NA,"Mendes, TP","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"2017","03",NA,NA,"21675","auto",NA,"15",NA,NA,NA,NA,NA
"141","2019-08-20 10:12:49-03","UNICAMP","UEC","88856","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"Souza, WS; Britez, RM","25203","1987","07","12",NA,"Brazil","São Paulo","Área de proteção ambiental, Limite de campo cerrado e mata ciliada (freqüente).",NA,"Arbusto de 2,0 m, com flores amarelas, pilosidade acentuada.","UEC133049",NA,"Mendes, TP","Itu","-47.2900009155273","-23.2600002288818",NA,NA,"2017","03",NA,NA,"22309","auto",NA,"15",NA,NA,NA,NA,NA
