"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","year","month","locality","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"46","2020-10-14 10:04:26-03","FURB","FURB","12510","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Stival-Santos, A.; Schmitt, J. & Silveira, S.","686",NA,"Brasil",NA,"Florística IFFSC 6004(Epífita) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita de Cyathea;","FURB36570","FURB36570",NA,"2009","05","Prigo.","Fraga, CN","12","Santa Catarina","-53.3016667","-26.4327778","Palma Sola","849","849","2009","08","07","-53.3016667","-26.4327778",NA,NA,NA,NA,NA,NA
"47","2019-11-08 08:54:35-03","FURB","FURB","16614","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","142",NA,"Brasil",NA,NA,"FURB36566","FURB36566",NA,"2009","10",NA,"Cadorin, TJ","28","Santa Catarina","-49.05","-27.45","Angelina","822","822","2009","10","28","-49.0500000","-27.4500000",NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:04:26-03","FURB","FURB","20340","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Stival-Santos, A.; Legal, E. & Silveira, S.","1652",NA,"Brasil",NA,"Florística IFFSC 314 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita;","FURB36568","FURB36568",NA,"2010","02","Rancho das Tábuas.","Mancinelli, WS","01","Santa Catarina","-49.0494444","-27.6302778","Angelina","590","590","2010","10","10","-49.0494444","-27.6302778",NA,NA,NA,NA,NA,NA
"49","2020-10-14 10:04:26-03","FURB","FURB","20349","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Stival-Santos, A.; Legal, E. & Silveira, S.","1639",NA,"Brasil",NA,"Florística IFFSC 314 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: flor botão floral verde","FURB36567","FURB36567",NA,"2010","02","Rancho das Tábuas.","Mancinelli, WS","01","Santa Catarina","-49.0494444","-27.6302778","Angelina","590","590","2010","10","10","-49.0494444","-27.6302778",NA,NA,NA,NA,NA,NA
"50","2020-10-14 10:04:26-03","FURB","FURB","20375","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Stival-Santos, A.; Legal, E. & Silveira, S.","1520",NA,"Brasil",NA,"Florística IFFSC 348 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita;","FURB36564","FURB36564",NA,"2010","01","Coqueiral.","Mancinelli, WS","27","Santa Catarina","-49.0497222","-27.54","Angelina","835","835","2010","10","10","-49.0497222","-27.5400000",NA,NA,NA,NA,NA,NA
"51","2020-10-14 10:04:26-03","FURB","FURB","22901","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Verdi, M.; Klettenberg, D.H. & Klemz, G.","4020",NA,"Brasil",NA,"Florística IFFSC 148 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor labelo roxo e branco, pétalas e sepalas verde com marrom","FURB03878","FURB03878",NA,"2010","03","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","Mancinelli, WS","17","Santa Catarina","-48.8702778","-28.1694445","Imaruí","604","604","2011","01","10","-48.8702778","-28.1694445",NA,NA,NA,NA,NA,NA
"52","2020-10-14 10:04:26-03","FURB","FURB","23447","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","1774",NA,"Brasil",NA,NA,"FURB36573","FURB36573",NA,"2010","03",NA,"Cadorin, TJ","30","Santa Catarina","-48.78","-27.36","Biguaçu","440","440","2010","04","22","-48.7800000","-27.3600000",NA,NA,NA,NA,NA,NA
"53","2020-10-14 10:04:26-03","FURB","FURB","25695","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2240",NA,"Brasil",NA,"Coleta Extra IFFSC (Epífita). Abaixo de 4m. 120m de distancia do ponto. Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita de Cyathea;","FURB36569","FURB36569",NA,"2010","05","Braço esquerdo.","Cadorin, TJ","10","Santa Catarina","-49.2355555","-26.365","São Bento do Sul","417","417","2010","05","10","-49.2355555","-26.3650000",NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:04:26-03","FURB","FURB","31399","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Stival-Santos, A.; Legal, E. & Silveira, S.","2295",NA,"Brasil",NA,"Florística IFFSC 467 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de xaxim; Fruto com fruto; flor arroxeada","FURB36562","FURB36562",NA,"2010","03","Reserva Biológica Canela Preta.","Mancinelli, WS; Engels, ME; Smidt, EC","30","Santa Catarina","-49.14","-27.27","Botuverá","639","639","2012","04",NA,"-49.1400000","-27.2700000",NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:04:26-03","FURB","FURB","35907","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Cadorin, T.J.; Oliveira, C.P.L.","3214",NA,"Brasil",NA,NA,"FURB36565","FURB36565",NA,"2011","04",NA,"Cadorin, TJ","26","Santa Catarina","-49.1516667","-26.3025","Jaraguá do Sul","624","624","2011","04","26","-49.1516667","-26.3025000",NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:04:26-03","FURB","FURB","42169","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Caetano, J.O.; Schlemper, C.R.","24",NA,"Brasil",NA,NA,"FURB36571","FURB36571",NA,"2012","12","Sítio do Sr. ANtônio Farias.","Caetano, JO","25","Santa Catarina","-49.4744445","-26.8794445","Benedito Novo","767","767","2013","09","11","-49.4744445","-26.8794445",NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:04:26-03","FURB","FURB","56436","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Kassner-Filho, A.","1069",NA,"Brasil",NA,"epífita de Alsophila setosa; coletada em 24/07/2017 e cultivada em casa de vegetação, com floração em 29/01/2018; flor amarela com maculas pretas, labelo lilás","FURB56436","FURB56436",NA,"2018","01",NA,"Kassner-Filho, A.","29","Santa Catarina","-49.32","-26.55","Rio dos Cedros","893","893","2018","01","29","-49.3200000","-26.5500000",NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:04:26-03","FURB","FURB","57356","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2138",NA,"Brasil",NA,"epífita de Alsophyla setosa, flor amarela e roxa Habitat: interior da unidade amostral Habito: epífita","FURB57356","FURB57356",NA,"2018","02",NA,"Kassner-Filho, A.","19","Santa Catarina","-49.77","-26.91","Witmarsum",NA,NA,"2018","02","19","-49.7700000","-26.9100000",NA,NA,NA,NA,NA,NA
"59","2020-10-14 10:04:26-03","FURB","FURB","58450","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2527",NA,"Brasil",NA,"flor amarela e roxa, epífita de Dicksonia sellowiana Habitat: interior da unidade amostral Habito: epífita","FURB58450","FURB58450",NA,"2018","04",NA,"Kassner-Filho, A.","04","Santa Catarina","-49.3211111","-27.6313889","Alfredo Wagner","942","942","2018","04","04","-49.3211111","-27.6313889",NA,NA,NA,NA,NA,NA
"60","2020-10-14 10:04:26-03","FURB","FURB","62668","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Kassner-Filho, A.","4645",NA,"Brasil",NA,"Epífito de Dicksonia sellowiana; Flor pétalas amarelas com pintas marrom, labelo lilás. Habitat: Interior de Unidade Amostral. Floresta Ombrófila Mista; Estágio Inicial a Médio. Habito: Liana","FURB62668","FURB62668",NA,"2019","02","Serra do Panelão. Serra do Panelão.","Kassner-Filho, A.","09","Santa Catarina","-49.5905555","-27.9005556","Bom Retiro",NA,NA,"2019","02","09","-49.5905555","-27.9005556",NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:04:26-03","FURB","FURB","62764","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4524",NA,"Brasil",NA,"Coletada 28/7/18 floração 28/1/19 - Flor tépalas amarelas com pintas, labelo lilás Habitat: Interior de unidade amostral Habito: Epífita de Alsophila setosa","FURB62764","FURB62764",NA,"2018","07",NA,"Kassner-Filho, A.","28","Santa Catarina","-48.96","-27.5427777","Angelina",NA,NA,"2019","01","28","-48.9600000","-27.5427777",NA,NA,NA,NA,NA,NA
"62","2020-12-09 14:47:24-03","FURB","FURB","63824","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4882",NA,"Brasil",NA,"Tépalas amarelas com pintal pretas e Labelo roxo Habitat: Interior unidade amostral; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista; Estágio Médio; Habito: Epífita","FURB63824","FURB63824",NA,"2019","03","Rio Saltinho.","Kassner-Filho, A","06","Santa Catarina","-49.59","-27.63","Chapadão do Lageado","890","890","2019","03","06","-49.5900000","-27.6300000",NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:04:26-03","FURB","FURB","9136","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Gasper, A.L. de; Dreveck, S. & Brogni, E.","1623",NA,"Brasil",NA,"Florística IFFSC 455. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: epífita;","FURB02891","FURB02891",NA,"2008","03","Caraguatá.","Ceolin, LM","19","Santa Catarina","-50.22","-27.27","São Cristovão do Sul","1070","1070","2008","08","14","-50.2200000","-27.2700000",NA,NA,NA,NA,NA,NA
"64","2020-04-27 16:10:58-03","UFES","VIES","20579","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Couto, D.R.; Carrijo, T.; Tueler, A. & Zorzanelli, J.P.F.","2173",NA,"Brasil",NA,NA,"VIES020579","VIES020579",NA,"2012","04","Serra do Valentim.","Couto, D.R.","19","Espírito Santo","-41.5358009338379","-20.3458003997803","Iúna","1320","1320","2012","04","19",NA,NA,"32198","auto",NA,NA,NA,NA
"65","2020-04-27 16:10:58-03","UFES","VIES","31792","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Zorzanelli, J.P.F.; Kollmann, L.J.C. & Fontana, A.P.","682",NA,"Brasil",NA,NA,"VIES031792",NA,NA,"2013","05","Serra do Valentim.","Kollmann, L.J.C.; Zorzanelli, J.P.F.","30","Espírito Santo","-41.5358009338379","-20.3458003997803","Iúna","1600","1600","2013","05","30",NA,NA,"32198","auto",NA,NA,NA,NA
"66","2020-04-27 16:10:58-03","UFES","VIES","33888","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Zorzanelli, J.P.F.","1065",NA,"Brasil",NA,NA,"VIES033888","VIES033888",NA,"2014","08","Serra do Valentim.","Zorzanelli, J.P.F.","01","Espírito Santo","-41.5358009338379","-20.3458003997803","Iúna","1447","1447","2014","08","01",NA,NA,"32198","auto",NA,NA,NA,NA
"67","2020-04-27 16:10:58-03","UFES","VIES","33121","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Moraes, A.M.","272",NA,"Brasil",NA,NA,"VIES033121","VIES033121",NA,"2012","04","RPPN Meu Reino Encantado.","Forster, W.","30","Minas Gerais","-41.9071998596191","-20.6502990722656","Espera Feliz",NA,NA,"2013","03",NA,NA,NA,"21988","auto",NA,NA,NA,NA
"68","2019-08-16 08:40:26-03","UTFPR","HCF","13361","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","M.G. Caxambu","5038",NA,"Brasil",NA,"erva epífita, semi-ciófila, ripária. Flores com labelo alvo-arroxeado. Forófito: Cyathea delgadii Stern. (Cyatheaceae). Forófito sob tombo no HCF n° 13353.",NA,NA,NA,"2014","02","Reserva Biológica Das Perobas - Palmital","M.G. Caxambu","13","PR","-52.738417","-23.847083","Tuneiras do Oeste","439","439","2014","02","26","52°44'18,3 W","23°50'49,5 S",NA,NA,NA,NA,NA,NA
"69","2019-08-16 08:40:26-03","UTFPR","HCF","22242","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","M.G. Caxambu","7740",NA,"Brasil",NA,"erva epífita, ciófila. Flores com cálice amarelado e corola com pétalas verdes, maculadas de castanho-avermelhado. Labelo alvo-arroxeado. Forófito: Alsophila sp. (Cyatheaceae).",NA,NA,NA,"2017","01","Parque Nacional do Iguaçu, Trilha do Rio","M.G. Caxambu","11","PR","-53.822778","-25.123861","Céu Azul","667","667","2017","01","11","53°49'22 W","25°07'25,9 S",NA,NA,NA,NA,NA,NA
"70","2020-02-18 16:42:05-03","UTFPR","HCF","30526","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","E.L. Siqueira","3418",NA,"Brasil",NA,"erva ciófila, epífita. Flores verdes com máculas arroxeadas. Labelo alvo com estrias roxas Forófito: Dicksonia sellowiana Hook. (Dicksoniaceae).",NA,NA,NA,"2020","02","Estação Ecológica Municipal Francisco","M.G. Caxambu","04","PR","-51.850583","-25.921722","Reserva do Iguaçu","1094","1094","2020","02","17","51°51'02,1 W","25°55'18,2 S",NA,NA,NA,NA,NA,NA
"71","2019-08-16 08:40:26-03","UTFPR","HCF","4812","S","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","M.G. Caxambu","1384",NA,"Brasil",NA,"herbácea, epífita, heliófita. Flores predominantemente verdes com máculas vinosas. Labelo uniformemente roxo. Forófito: Cyathea sp.",NA,NA,NA,"2007","02","Parque Estadual Lago Azul (PELA)","J.F. Stancik","16","PR","-52.3830986022949","-24.0456008911133","Campo Mourão",NA,NA,"2007","03","28",NA,NA,"28572","auto",NA,NA,NA,NA
"72","2020-12-21 16:38:53-03","MBM","MBM","359682","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","3228","Southern America","Brazil",NA,"Epífita de Xaxim, flor com sépalas e pétalas verdes com maculas vinosas labelo alvo e nervuras lilás. Mata Atlântica","MBM359682","MBM359682",NA,"2010","03","Parque Nacional do Itatiaia","Cordeiro, J.","07","Rio de Janeiro","-44.5633010864258","-22.4960994720459","Itatiaia",NA,NA,"2010",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"73","2020-12-21 16:38:53-03","MBM","MBM","130132","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Lindeman, J.; Haas, H.; Haas, H.","4214","Southern America","Brazil",NA,"Epífita exclusiva de Cyatheaceae.","MBM130132","MBM130132",NA,NA,NA,"30km E de Laranjeiras do Sul","Pabst, G.",NA,"Paraná","-52.1263999938965","-25.3743991851807","Cantagalo",NA,NA,NA,NA,NA,NA,NA,"29583","auto",NA,NA,NA,NA
"74","2020-12-21 16:38:53-03","MBM","MBM","387404","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Ariati, V.","656","Southern America","Brazil",NA,"Epífita em Dicksonia sellowiana, flor verde com nódulos marrons, labelo roxo no maxilar enfraquecendo pela borda. Aste floral antecede o pseudobulbo.","MBM387404","MBM387404",NA,"2012","03","UHE Mauá","Ariati, V.","02","Paraná","-50.706944","-24.100556","Telêmaco Borba","520","750",NA,NA,NA,"-50.706944","-24.100556",NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:38:53-03","MBM","MBM","394098","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Michelon, C.; Ariati, V.; Ariati, V.","1298","Southern America","Brazil",NA,"Epífita, flor amarela, labelo roxo, manchas marrom.","MBM394098","MBM394098",NA,"2012","03","UHE Mauá","Ariati, V.","08","Paraná","-50.706944","-24.100556","Telêmaco Borba","520","750","2012","03","08","-50.706944","-24.100556",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:38:53-03","MBM","MBM","5032","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Hatschbach, G.","16346","Southern America","Brazil",NA,"Epífita exclusiva de Cyatheaceae.","MBM005032",NA,NA,"1967","04","Serra Capivari Grande","Pabst, G.","14","Paraná","-48.7118988037109","-25.4286003112793","Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"77","2020-12-21 16:38:53-03","MBM","MBM","411179","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Santos, T.F.","29","Southern America","Brazil",NA,"Epífita em Cyathea (xaxim). Labelo azul-arroxeado, pétalas e sépalas verdes com pintas escuras.","MBM411179","MBM411179",NA,"2014","03","São Luiz do Purunã","Santos, T.F.","05","Paraná","-49.6356010437012","-25.5839004516602","Balsa Nova",NA,NA,"2014","03","05",NA,NA,"27346","auto",NA,NA,NA,NA
"78","2020-12-21 16:38:53-03","MBM","MBM","411832","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Boff, L.; Silva, T.M.; Hoffmann, F.; Silva, T.M.; Hoffmann, F.","100","Southern America","Brazil",NA,NA,"MBM411832","MBM411832",NA,NA,NA,"Paque Nacional do Iguaçu, Trilha do Rio Azul.","Boff, L.",NA,"Paraná","-53.8485984802246","-25.1466999053955","Céu Azul",NA,NA,"2015","02","06",NA,NA,"51148","auto",NA,NA,NA,NA
"79","2020-12-21 16:38:53-03","MBM","MBM","16984","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Hatschbach, G.","25356","Southern America","Brazil",NA,"Epífita exclusiva de Cyatheaceae.","MBM016984",NA,NA,"1971","02","Reserva Indígena","Pabst, G.","19","Paraná","-52.5233001708984","-25.8558006286621","Chopinzinho",NA,NA,NA,NA,NA,NA,NA,"31475","auto",NA,NA,NA,NA
"80","2020-12-21 16:38:53-03","MBM","MBM","50165","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Curial, O.","522","Southern America","Brazil",NA,"Epífita exclusiva de Cyatheaceae.","MBM050165","MBM050165",NA,"1946","11","Serrinha","Brade, A.C.","03","Paraná","-49.7158012390137","-25.7696990966797","Lapa",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"81","2019-11-01 15:28:32-03","PUC-RIO","FCAB","2129","PreservedSpecimen","Plantae",NA,"Angiospermae","Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","P.E. Leite S.J.","s.n.",NA,"Brasil",NA,NA,"002129",NA,NA,"1946","03",NA,"F.C. Hoehne",NA,"São Paulo","-45.5900001525879","-22.7299995422363","Campos do Jordão",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"82","2015-09-03 19:30:00-03","MNHN","RECOLNAT_MNHN_P","P00447895","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Herb. L. Claude et A. Richard",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447895' target='other'> <mi>dwc_moreinfo</mi></a>","P00447895","P00447895_01",NA,"1845","8","cultivé, origine Brésil",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-09-03 19:30:00-03","MNHN","RECOLNAT_MNHN_P","P00447896","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Hort. Bot. Parisiensis",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447896' target='other'> <mi>dwc_moreinfo</mi></a>","P00447896","P00447896_01",NA,"1851","11","cultivé à Paris, origine Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-09-03 19:30:00-03","MNHN","RECOLNAT_MNHN_P","P00447897","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Dusén, P.",NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447897' target='other'> <mi>dwc_moreinfo</mi></a>","P00447897","P00447897_01",NA,"1915","3","Parana : Jaguaria hyva, ad rivulum","Dusén","24",NA,NA,NA,NA,"740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16868",NA
"85","2020-12-11 11:44:54-03","UFMG","BHCB","147642","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Giacomin, LL; Massensini Júnior, A; Assis, FC; Paixão, LC; Batista, JAN","1373","Southern America","Brasil",NA,"Epífita em árvore. Labelo roxo, sépalas alvas com variegações arroxeadas. Prensado em alcool.",NA,NA,NA,"2011","03","Fazenda Boa Esperança, Trilha do Marlom. Floresta Ombrofila Mista ciliar, em regeneração.",NA,"16","Minas Gerais","-45.323889","-22.574444","Delfim Moreira","1493","1493",NA,NA,NA,"-45.323889","-22.574444",NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:44:54-03","UFMG","BHCB","147642","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","1373","Southern America","Brasil",NA,"Epífita em árvore. Labelo roxo, sépalas alvas com variegações arroxeadas.",NA,NA,NA,"2011","03","Fazenda Boa Esperança, Trilha do Marlom. Floresta Ombrófila Mista ciliar, em regeneração.",NA,"16","Minas Gerais","-45.323806","-22.574389","Delfim Moreira","1493","1493",NA,NA,NA,"-45.323806","-22.574389",NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:44:54-03","UFMG","BHCB","180128","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Batista, JAN; Vale, AA; Freitas, FS","3269","Southern America","Brasil",NA,"Coordenadas aproximadas inferidas a partir do Google Earth.; Erva epífita. Em plena floração. Sépalas e pétalas verde claro, com a base e manchas marrom-avermelhadas em direção ao ápice; labelo roxo, base roxo escuro, lopo central roxo mais claro com",NA,NA,NA,"2013","03","Parque Nacional do Itatiaia, Trilha na subida Maromba-Macieiras",NA,"07","Rio de Janeiro","-44.623611","-22.4264","Itatiaia","1323","1323","2013","03","07","-44.623611","-22.4264",NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:44:54-03","UFMG","BHCB","82144","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mota, RC da; Viana, PL","2009","Southern America","Brasil",NA,"Erva epífita em Cyantheaceae; labelo e calosidade arroxeados; pétalas laterais e sépalas verdes com máculas castanhas.; Planta coletada em mata de galeria","BHCB030173",NA,NA,"2003","04","Parque Natural Municipal do Ribeirão do Campo",NA,"23","Minas Gerais","-43.574528","-19.103417","Conceição do Mato Dentro",NA,NA,"2003",NA,NA,"-43.574528","-19.103417",NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:44:54-03","UFMG","BHCB","180079","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Munhoz, ACD","33","Southern America","Brasil",NA,"Epífita em samambaiaçu","BHCB032413",NA,NA,"2006",NA,"Mata do Sossego",NA,NA,"Minas Gerais","-42.0013999938965","-20.1238994598389","Simonésia",NA,NA,"2015","12","18",NA,NA,"37999","auto",NA,NA,NA,NA
"90","2020-12-11 11:44:54-03","UFMG","BHCB","136113","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Heringer, G; Machado, TM; Reis, SB","451","Southern America","Brasil",NA,"Epífita em Cyathea, beira de curso de água. Sépalas verdes com máculas vináceas. Labelo lilás, calo do labelo roxo.",NA,NA,NA,"2010","03","Parque Nacional do Caparaó, Mata do coração.",NA,"11","Minas Gerais","-41.8683013916016","-20.4333000183105","Alto Caparaó","1540","1540",NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA
"91","2020-12-11 11:44:54-03","UFMG","BHCB","53246","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Zygopetalum","maxillare","Zygopetalum maxillare","Lodd.","Mota, RC da","42","Southern America","Brasil",NA,"epífita em samambaiaçu; labelo e coluna roxos; sépalas e demais pétalas verdes com manchas castanhas; Coletada em mata","BHCB001583","BHCB001583",NA,"1999","04","P.N. da Serra da Canastra",NA,"10","Minas Gerais","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
