"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"46","2020-11-04 11:05:57-03","ESALQ","ESA","86471","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Araújo, A.C.",NA,NA,NA,"Bopp, L.T.",NA,"2002","10","11","Brasil","São Paulo","Luís Antônio",NA,"-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,"ESA086471","ESA086471","Magnoliophyta",NA,NA,NA,NA,"26872","auto",NA,NA,NA
"47","2021-03-31 10:26:22-03","UFPI","TEPB","28037","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth.",NA,NA,NA,NA,"MENDES, M. R. A.","139","2007","07","21","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades, área 2 do levantamento fitossociológico","-41.699194","-4.131194","41°41'57,1W","04°07'52,3S",NA,NA,"Erva; futros maduros; folhas verdes e secas; folha pilosa Ambiente: Campo Limpo Úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-31 10:26:22-03","UFPI","TEPB","28026","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"MENDES, M. R. A.","630","2011","07","23","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades, campo 3 ( linha 11 ) do levantamento fitossociológico","-41.72025","-4.116778","41°43'12,9W","04°07'0,4S",NA,NA,"Erva Ambiente: Campo Limpo Úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-04 23:42:48-03","UFPI","TEPB","25738","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth.","ALVES, M.","2009","06","01","Mendes, M. R. A.","296","2007","09","28","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades, área 2 do levantamento fitossociológico","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,"Erva; frutos maduros e imaturos; folhas verdes e secas Ambiente: Campo Limpo Úmido",NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA
"50","2021-03-31 10:26:22-03","UFPI","TEPB","28035","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"MENDES, M. R. A.","275","2007","08","26","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades, área 4 do levantamento fitossociológico","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,"Erva; frutos maduros; folhas secas Ambiente: Campo Limpo Úmido",NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA
"51","2021-03-31 10:26:22-03","UFPI","TEPB","28036","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"MENDES, M. R. A.","497","2009","07","07","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades, Linha 8 do levantamento fitossociológico","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,"Erva Ambiente: Campo Limpo Úmido",NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA
"52","2020-11-19 10:23:23-03","CPAP","CPAP","5526","PreserverdSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kth.","T. M. Pedersen","1997",NA,NA,"Mauro, R. A.","63","1988","03","02","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - baía Embrapinha","-56.65","-18.983333","56°39' W","18°59' S","89","89","Herbáceo. FLOR: . FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Zona alagável. SUBSTRATO: arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:25:38-03","IAP","PACA-AGP","113202","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","R. Affonso","2011","01","15","R. Affonso & A. Zanin","182","2011","01","08","Brasil","SC","Curitibanos","Km 237 da BR 470 da estrada de Curitibanos-Caçador.","-50.445","-27.301389","50°26'42W","27°18'05S","1081","1081","FLOR 38605 Habitat: banhado Fenofase: fruto branco Hábito: hérbacea","PACA113202",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,"Liliatae",NA,NA
"54","2019-08-27 13:25:38-03","IAP","PACA-AGP","96889","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","A. L. Schneider & C. A. Mondin","2001","07","20","Ohlweiler, A. A.",NA,"1998","07","20","Brasil","RS","Capão do Corvo",NA,NA,NA,NA,NA,NA,NA,"HASU 11623.","PACA096889",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,"Liliatae",NA,NA
"55","2019-08-27 13:25:38-03","IAP","PACA-AGP","30816","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","P.J.S. Silva Filho","2012","02","23","Rambo, B.",NA,"1946","01","30","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: In paludosis. Fenofase: flor e fruto","PACA030816",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"49662","auto","Liliatae",NA,NA
"56","2019-08-27 13:25:38-03","IAP","PACA-AGP","61418","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Emrich-Rambo","1958","09","30","J. Pivetta","1126","1956","02","07","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Habitat: In paludosis. Fenofase: flor e fruto","PACA061418",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"36807","auto","Liliatae",NA,NA
"57","2019-08-27 13:25:38-03","IAP","PACA-AGP","34800","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","E. Asplund","1954","07","25","Rambo, B.",NA,"1947","01","04","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: In paludosis. Fenofase: flor e fruto","PACA034800",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"63451","auto","Liliatae",NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006576","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","T. M. Pedersen",NA,NA,NA,"G. Hatschbach;","34257","1974","2","15","Brazil","Goias",NA,"Rod. BR-354 (Mun. Mineiros) Goias","-52.54239","-17.578652",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:42:55-03","UFMS","CGMS","13513","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6845","2004","03","31","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Sucuriú, nascente próxima à sede, e divisa com o município Chapadão do Céu - GO.","-52.765","-18.3655556","-52,765","-18,3655556","800","800",NA,"CGMS1042946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-07 11:42:55-03","UFMS","CGMS","74240","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","T. M. Pedersen",NA,NA,NA,"A. Pott","2501","1987","02","24","Brasil","Mato Grosso do Sul","Coxim","Fazenda Santa Rosa, Leste Paiaguas, Pantanal.","-55.3333333","-17.8333333","-55,3333333","-17,8333333","167","167","Ponto 2. Alagado 1Cm. CPAP - 2866. Habitat: Canjiqueiral (Campo C/ Byrsonima Orbignyana). Solo arenoso (podzol hidromórfico). Relevo plano. Habito: Erva cespitosa. Abundante.","CGMS1107106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:42:55-03","UFMS","CGMS","41984","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott","8736","2006","02","09","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Rodeio, cerca de 700m da sede (Fundos).","-55.1519444","-19.7397222","-55,1519444","-19,7397222","450","450",NA,"CGMS1071978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:42:55-03","UFMS","CGMS","68787","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","V.J. Pott",NA,NA,NA,"V.J. Pott; S.N. Moreira","10160","2008","03","08","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo, Embrapa Gado de Corte, varjão próximo à ferrovia.","-54.7905555","-20.5566667","-54,7905555","-20,5566667","504","504",NA,"CGMS1101745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:42:55-03","UFMS","CGMS","23612","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"S.N. Moreira; V.J.Pott; A. Pott","148","2008","03","08","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667","-54,79","-20,5566667","504","504","Fruto ausente.","CGMS1053025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-07 11:42:55-03","UFMS","CGMS","49413","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","V.J. Pott","2006","09","04","V.J. Pott; A. Pott; J.S.V. Silva; M.M. Abdon; R.F. dos Santos","5076","2002","02","28","Brasil","Mato Grosso","Alto Taquari","Entre a Ferrovia Ferronorte e a área urbana de Alto Taquari.","-53.2780556","-17.8558333","-53,2780556","-17,8558333",NA,NA,"Inflorescência marrom. Habitat: Brejo graminoso em nascente, com buritis remanescentes. Solo hidromórfico, turfoso. Relevo quase plano, deprimido. Habito: Erva.","CGMS1079347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:42:55-03","UFMS","CGMS","48545","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","V.J. Pott","2015","03","27","D.J. Machate; A.C. Gomes; A.G.S. Arruda; T.C. Piva; V.J. Pott","106","2014","11","27","Brasil","Mato Grosso do Sul","Aquidauana","Piraputanga, Rancho Fundo MS 450.","-55.4516667","-20.4444444","-55,4516667","-20,4444444","172","172","Flor verde-acastanhada. Habitat: Campo úmido. Vereda. Solo Hidromórfico orgânico. Habito: Erva.","CGMS1078501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:42:55-03","UFMS","CGMS","49412","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","V.J. Pott","2006","09","04","V.J. Pott; A. Pott","5142","2002","03","01","Brasil","Mato Grosso","Alto Taquari","Nascente do Rio Taquari, entre a Ferrovia Ferro-Norte e a cidade de Alto Taquari.","-53.2780556","-17.8558333","-53,2780556","-17,8558333",NA,NA,NA,"CGMS1079346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:42:55-03","UFMS","CGMS","22736","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","V.J.Pott","2008","04","01","V.J. Pott; S.N.Moreira","10255","2008","04","01","Brasil","Mato Grosso do Sul","Terenos","Faz. Modelo (Embrapa), Varjão próx. A ferrovia.","-54.7894444","-28.5583333","-54,7894444","-28,5583333","505","505","Flor ausente. Fruto branco Habitat: Borda de Lagoa, 30cm de profund. Habito: Erva Anfíbia; ,03-0,50 m de altura","CGMS1052153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:42:55-03","UFMS","CGMS","13472","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6802","2004","03","29","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pouso Frio, córrego pouso frio e entorno; cerca de 2 km da nascente.","-52.8525","-18.6658333","-52,8525","-18,6658333","815","815",NA,"CGMS1042899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:47:40-03","UFMS","CGMS","25315","PreservedSpecimen","Plantae","Poaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","M. Alves","2015","05","14","G.A. Damasceno-Junior; P.R. Souza","4815","2007","05","06","Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","-55.8300018310547","-21.1352996826172",NA,NA,NA,NA,NA,"CGMS1054734",NA,NA,NA,NA,NA,NA,"49299","auto",NA,NA,NA
"70","2019-11-27 13:47:51-03","UFS","ASE","16272","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M","2008","11",NA,"Lucena, MFA; Alves, M; Crasto, A; Almeida, V; Sarim, B","1759","2007","06","11","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Subida da serra do Cajueiro.","-37.406944","-10.829","-37.406944","-10.829","316","316","Erva ereta; espiguetas verdes. latossolo pedregoso.; Erva ereta; espiguetas verdes. latossolo pedregoso.; Complexo florístico vegetacional.","ASE0010180","ASE0010180","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:19:44-03","UNICAMP","UEC","188801","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Muniz, CFS",NA,NA,NA,"Irwin, HS; Harley, RM; Smith, GL","32197","1971","03","19","Brazil","Goiás","Alto do Paraíso","ca. 20 km N. of Alto do Paraíso.",NA,NA,NA,NA,"1250","1250","Culms to ca. 50 cm tall.; Campo. Gallery forest and adjacent wet campo (brejo).","UEC126578","UEC126578","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:19:44-03","UNICAMP","UEC","188795","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Irwin, HS; Grear Jr, JW; Souza Jr, R; Santos, RR","13921","1966","03","12","Brazil","Distrito Federal","Brasília","Near Planaltina.","-47.9296989440918","-15.7797002792358",NA,NA,"950","950","Caespitose, the culms to ca. 50 cm tall.; Hilltop cerrado.","UEC126584","UEC126584","Liliopsida",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"73","2019-08-20 10:00:11-03","UNICAMP","UEC","41531","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Koyama, T",NA,NA,NA,"Carvalho, DA; et al.","s.n.","1987","03","06","Brazil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela. Campo rupestre.","-44.8711013793945","-21.3169002532959",NA,NA,"1100","1100","Erva. Frequente. Baixa úmida. Altura 0.30.","UEC075889","UEC075889","Liliopsida",NA,NA,NA,NA,"16596","auto",NA,NA,NA
"74","2019-08-20 10:00:11-03","UNICAMP","UEC","100558","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Shepherd, GJ","2000","01",NA,"Aona, LYS; Belinello, R; Galvão, JC; Matsumoto, K; Faria, AD","97/99","1997","01","24","Brazil","São Paulo","Casa Branca","Brejo, Localizado do lado esquerdo da pista em direção a C. Branca.","-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,NA,"UEC075896","UEC075896","Liliopsida",NA,NA,NA,NA,"27086","auto",NA,NA,NA
"75","2020-03-12 10:29:06-03","UFOP","OUPR","20377","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Araújo, A.C.","2012","03",NA,"Borges, R.A.X.","53","2004","03","20","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.625833","-20.508056","-43.625833","-20.508056","1236","1236","Erva. Campo limpo com arvoretas esparsas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:01:01-03","FURB","FURB","36532","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Affonso, R","2011",NA,NA,"Affonso, R.; Zanin, A.","182","2011","01","08","Brasil","Santa Catarina","São Cristovão do Sul","Km 237 da BR 470 da Estrada Curitibanos-Caçador.","-50.445","-27.3138889","-50.4450000","-27.3138889","1081","1081",NA,"FURB01462","FURB01462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-16 17:54:23-03","UCS","HUCS","18852","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Strong","2003","11",NA,"Scur, L.","940","2002","01","30","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"no campo úmido",NA,NA,"Angiospermae","Poales",NA,NA,NA,"49662","auto",NA,NA,NA
"78","2021-03-16 17:54:23-03","UCS","HUCS","20046","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Strong","2003","03",NA,"Scur, L.","1029","2003","01","14","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"campo úmido",NA,NA,"Angiospermae","Poales",NA,NA,NA,"49662","auto",NA,NA,NA
"79","2021-03-18 10:22:02-03","UTFPR","HCF","20895","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth.","E. Barboza","2013","08","09","E. Barboza","3656","2013","04","17","Brasil","GO","Cavalcante","RPPN Serra do Tombador, trilha Mata do","-47.775556","-13.700556","47°46'32 W","13°42'02 S","900","900","erva formando touceira. Cerrado rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-18 10:22:02-03","UTFPR","HCF","14080","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth.","T.M. Pedersen","1997",NA,NA,"G. Hatschbach","33967","1974","02","09","Brasil","MS","Rio Verde de Mato Grosso","Sete Quedas","-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,"cerrado; solo arenoso (antigo município de Rio Verde-MT).",NA,NA,NA,NA,NA,NA,NA,"87429","auto",NA,NA,NA
"81","2020-12-21 16:22:38-03","MBM","MBM","69717","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Alves, M.",NA,NA,NA,"Hatschbach, G.","43704","1981","04","09","Brazil","Goiás","Cristalina","Cubículo","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,"MBM069717","MBM069717",NA,NA,"Southern America",NA,NA,"85457","auto",NA,NA,NA
"82","2020-12-21 16:22:38-03","MBM","MBM","383282","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Barboza, E.","2013","08","09","Barboza, E.; Cordeiro, J.; Brotto, M.L.; Cordeiro, J.; Brotto, M.L.","3656","2013","04","17","Brazil","Goiás","Cavalcante","RPPN Serra do Tombador, trilha Mata do Borá","-47.775444","-13.700556","-47.775444","-13.700556","900","900","Erva formando touceira.; Cerrado rupestre.","MBM383282","MBM383282",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:22:38-03","MBM","MBM","43631","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, T.M.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","38265","1976","03","23","Brazil","Goiás","Rianópolis","Rodovia Belém - Brasília",NA,NA,NA,NA,NA,NA,NA,"MBM043631","MBM043631",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:22:38-03","MBM","MBM","207190","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Marccus Alves",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66244","1977","03","14","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Córrego Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,"MBM207190","MBM207190",NA,NA,"Southern America",NA,NA,"37503","auto",NA,NA,NA
"85","2020-12-21 16:22:38-03","MBM","MBM","304314","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Strong, M.T.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66244","1977","03","14","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Córrego Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,"MBM304314","MBM304314",NA,NA,"Southern America",NA,NA,"37503","auto",NA,NA,NA
"86","2020-12-21 16:22:38-03","MBM","MBM","1410","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Smith, S.F.; L.B.",NA,NA,NA,"Hatschbach, G.","14659","1966","09","05","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM001410","MBM001410",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA
"87","2020-12-21 16:22:38-03","MBM","MBM","26765","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Smith, S.F.; L.B.","1967",NA,NA,"Hatschbach, G.","14659","1966","09","05","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Do capão","MBM026765","MBM026765",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA
"88","2020-12-21 16:22:38-03","MBM","MBM","26721","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Barros, M.",NA,NA,NA,"Hatschbach, G.","3687","1957","02","17","Brazil","Paraná","Quatro Barras","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM026721","MBM026721",NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA
"89","2020-12-21 16:22:38-03","MBM","MBM","136193","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, T.M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53871","1990","02","12","Brazil","Goiás","Alto Paraíso de Goiás","Rod. GO-327, 5-10km O de Alto Paraíso","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,"MBM136193","MBM136193",NA,NA,"Southern America",NA,NA,"44724","auto",NA,NA,NA
"90","2020-12-21 16:22:38-03","MBM","MBM","29309","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, T.M.",NA,NA,NA,"Hatschbach, G.","33969","1974","02","09","Brazil","Mato Grosso","Rio Verde","Sete Quedas",NA,NA,NA,NA,NA,NA,NA,"MBM029309","MBM029309",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:22:38-03","MBM","MBM","16544","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, T.M.",NA,NA,NA,"Hatschbach, G.","24041","1971","01","23","Brazil","Mato Grosso","Sidrolândia","Santa Fé",NA,NA,NA,NA,NA,NA,NA,"MBM016544","MBM016544",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:22:38-03","MBM","MBM","29322","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, T.M.",NA,NA,NA,"Hatschbach, G.","34257","1974","02","15","Brazil","Goiás","Mineiros","Rod. BR-354","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,"MBM029322","MBM029322",NA,NA,"Southern America",NA,NA,"100343","auto",NA,NA,NA
"93","2020-12-21 16:22:38-03","MBM","MBM","20281","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, T.M.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","29998","1972","01","20","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"MBM020281","MBM020281",NA,NA,"Southern America",NA,NA,"101169","auto",NA,NA,NA
"94","2020-12-21 16:22:38-03","MBM","MBM","175749","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, T.M.",NA,NA,NA,"Dombrowski, L.T.","6490","1976","10","11","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM175749",NA,NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA
"95","2019-08-15 09:04:35-03","UESC","UESC","5814","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","(Kunth.) T. Koyama & Maguire",NA,NA,NA,NA,NA,"1792","2000","07","19","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.509167","-14.0725","47w30'33''","14s4'21''",NA,NA,"Campo limpo úmido.; Erva ca. De 40cm.; Pouco frequente","UESC0005814",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA
"96","2015-09-03 22:10:27-03","MNHN","RECOLNAT_MNHN_P","P00169697","PreservedSpecimen",NA,"Cyperaceae","Scleria","catharinensis","Scleria catharinensis","Boeck.",NA,NA,NA,NA,"Ule, E.",NA,"1891","1",NA,"Brésil",NA,NA,"Santa Catharina, Campo de Capiuare",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00169697' target='other'> <mi>dwc_moreinfo</mi></a>","P00169697","P00169697_01",NA,NA,NA,"hb","isotype",NA,NA,NA,"1923",NA
"97","2015-09-03 22:18:41-03","MNHN","RECOLNAT_MNHN_P","P00274806","PreservedSpecimen",NA,"Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Ahumada",NA,NA,NA,"Regnell, A.F.",NA,"1874","3","3","Brésil",NA,NA,"Caldas (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274806' target='other'> <mi>dwc_moreinfo</mi></a>","P00274806","P00274806_01",NA,NA,NA,"hb",NA,NA,NA,NA,"1321",NA
