"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"46","2020-12-20 21:17:55-03","UFV","VIC","23896","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R.","Mota, A.L.P.","2096","1993",NA,"Brasil","Minas Gerais",NA,NA,"Árvore de até 6 m, frutos imaturos verdes.","VIC023896","VIC023896","11","23","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2009","06",NA,"58223","auto",NA,NA,NA,NA,NA
"47","2020-12-20 21:17:54-03","UFV","VIC","043936","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ramos, E.","Árbocz, G.F.","s.n.","2005",NA,"Brasil","São Paulo",NA,NA,NA,"VIC043936","VIC043936","05",NA,NA,NA,NA,NA,NA,NA,NA,"2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-20 21:17:55-03","UFV","VIC","30830","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Torres, R.B.","Duarte, T.; Silva, A.F.","90","2005",NA,"Brasil","Mato Grosso","RPPN SESC Pantanal, mata seca.",NA,"Árvore de 7 m, frutos imaturos rugosos, verdes, n° 181","VIC030830","VIC030830","12","16","B. Melgaço",NA,NA,NA,NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:17:54-03","UFV","VIC","043926","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R.","Marquete, R.; Marques, M.C.M.","3170","2001",NA,"Brasil","Goiás","Mata Ciliar do Córrego do Vago Fogo.",NA,"Solo areno/argilosos. Relevo levemente íngreme. Vegetação Mata Ciliar. Riparia.","VIC043926","VIC043926","11","24","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"2013","08","01","40887","auto",NA,NA,NA,NA,NA
"50","2020-12-20 21:17:54-03","UFV","VIC","13579","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari",NA,NA,"VIC013579","VIC013579",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"51","2020-12-20 21:17:55-03","UFV","VIC","15178","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Capoeira da fazenda registro.",NA,"Capoeira Faz. Registro.","VIC015178","VIC015178",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"52","2020-12-20 21:17:54-03","UFV","VIC","13394","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Capoeira Zé Costa.",NA,NA,"VIC013394","VIC013394",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"53","2020-12-20 21:17:55-03","UFV","VIC","14527","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","1365","1992",NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata Barreiro.",NA,"Botões florais e flores em 11/09/92, totalmente decidua, casca cinza escura gretada em pequenas placas deiscentes, irregulares, casca interna bege, 2° casca gelatinosa amarela, alburno branco, folhas com pto, translúcido, bordo serread","VIC014527","VIC014527","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"54","2020-12-20 21:17:54-03","UFV","VIC","14518","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","1356","1992",NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata Barreiro.",NA,"Com cheiro de mel, casca superficialmente gretada, casca interna bege acastanhada,alburno bege. coletadas em 11/09/1992.","VIC014518","VIC014518","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"55","2020-12-20 21:17:54-03","UFV","VIC","14519","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","1361","1992",NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata Barreiro.",NA,"Flores e botões esverdeados, casca cinza esverdeada, superficialmente gretada, casca interna bege alburno creme, árvore totlamente decídua em 26/08 e 11/09/92.","VIC014519",NA,"09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"56","2020-12-20 21:17:54-03","UFV","VIC","14515","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","1370","1992",NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata Barreiro.",NA,"Flores esverdadas com cheiro de mel, casca cinza iregularmente gretada, casca interna bege, alburno branco.","VIC014515","VIC014515","09","30","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"57","2020-12-20 21:17:55-03","UFV","VIC","14521","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","1359","1992",NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata Barreiro.",NA,"Flores coletadas em 11/09/92, esverdeadas com cheiro de mel, casca superficialmente gretada cinza clara, casca interna castanha avermelhada, alburno bege, árvore totalmente sem folha em 11/09/92.","VIC014521","VIC014521","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"58","2020-12-20 21:17:55-03","UFV","VIC","14526","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","1355","1992",NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata Barreiro.",NA,"Flores creme, amarelada, casca superficialmente gretada cinza escura, casca interna avermelhada, alburno bege.","VIC014526","VIC014526","09","11","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"59","2020-12-20 21:17:54-03","UFV","VIC","14108","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata de Galeria.",NA,NA,"VIC014108","VIC014108",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"60","2020-12-20 21:17:55-03","UFV","VIC","14811","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata de galeria Corrêgo das posses.",NA,"Mata de Galeria corrêgo das Posses","VIC014811","VIC014811",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"61","2020-12-20 21:17:54-03","UFV","VIC","13759","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata do Corrêgo Volta Grande.",NA,"Casca lisa ligeiramente gretada, casca interna, bege avermelhada, alburno bege,","VIC013759","VIC013759",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"62","2020-12-20 21:17:54-03","UFV","VIC","13931","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Flora do Vale do Rio Araguari, Mata Edson Mendes.",NA,NA,"VIC013931","VIC013931",NA,NA,"Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"63","2020-12-20 21:17:55-03","UFV","VIC","22278","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","669","1991",NA,"Brasil","Minas Gerais","UHE de Miranda",NA,NA,"VIC022278","VIC022278","10","02","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"64","2020-12-20 21:17:55-03","UFV","VIC","22277","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Mota, A.L.P.; et al.","1267","1992",NA,"Brasil","Minas Gerais","UHE de Miranda, Embaixo talude escritório central.",NA,NA,"VIC022277","VIC022277","08","31","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"65","2021-04-07 11:44:55-03","UFMS","CGMS","62212","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A. Pott; J.S.V. Silva; M.M. Abdon; M.P. Silva","12447","2004",NA,"Brasil","Mato Grosso do Sul","Fazenda Carandá, sub-região Aquiauana, Pantanal.",NA,"Flor ausente. Fruto enegrecido. Habitat: Cerradão mesotrófico c/ Magonia, Myracrodruon, Maclura. Solo arenoso escuro. Relevo plano convexo. Frequente. Habito: Arvoreta 3-5 m de altura.","CGMS1095208",NA,"12","11","Aquidauana","-55.7713889","-20.0786111","150","150","-55,7713889","-20,0786111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:44:55-03","UFMS","CGMS","23221","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.C. Forzza","A. Pott; V.J.Pott; S.N.Moreira","14514","2007",NA,"Brasil","Mato Grosso do Sul","Pousada Princesa do APA (Arredores da cidade de Bela Vista).",NA,"Flor esverdeada-clara. Fruto ausente. Habitat: Vegetação secundária de transição Cerrado decidual (Chaco). Habito: Arbusto. 2,00m de altura (rebrota).","CGMS1052628",NA,"07","28","Bela Vista","-56.5105556","-22.0786111",NA,NA,"-56,5105556","-22,0786111","2009","12","09",NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:48:29-03","UFMS","CGMS","59061","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott; V.J. Pott","15763","2009",NA,"Brasil","Mato Grosso do Sul","Área Militar, estrada para a Fazenda Arara, 18 Km S da ponte do Rio Miranda e a 2 Km W da rodovia MS-339.",NA,"Flor ausente. Habitat: Savana arborizada (Cerrado), com Lafoensia, Elionurus. Solo siltoso mal drenado. Relevo plano. Habito: Arvoreta. Esparsa.","CGMS1088973",NA,"10","09","Miranda","-56.4663889","-20.3863889","133","133","-56,4663889","-20,3863889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:48:29-03","UFMS","CGMS","23125","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","W.M. Ramos","G. Atique; A. Mônaco; I. Inforzato","140","2008",NA,"Brasil","Mato Grosso do Sul","Acampamento Batista de Piraputanga.",NA,"Fruto imaturo verde; rosa quando maduro. Habitat: Mata Semi-decídua. Habito: Árvore.","CGMS1052533",NA,"03","03","Aquidauana","-55.4969444","-20.4536111",NA,NA,"-55,4969444","-20,4536111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:48:29-03","UFMS","CGMS","48846","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A.L.B. Sartori","M.G. Pereira; A.L.B. Sartori; M. Rocha; J.P.S.P. Bento","17","2014",NA,"Brasil","Mato Grosso do Sul","Próximo a estrada vicinal, 1,3 km a oeste da rodovia MS-162, 5km a noroeste de Dois Irmãos do Buriti.",NA,"Fruto ausente. Habitat: Borda do Cerradão, beira de estrada. Habito: Árvore. 6,00 m de altura.","CGMS1078796",NA,"12","10","Dois Irmãos do Buriti","-55.3216667","-20.6741667","275","275","-55,3216667","-20,6741667","2014","12","16",NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:48:29-03","UFMS","CGMS","28189","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","G.A.Damasceno-Junior","L.C.S. Magalhães; T.S. Amaral","231","2009",NA,"Brasil","Mato Grosso do Sul","Assentamento Andalucia.",NA,NA,"CGMS1057635",NA,"01","09","Nioaque","-55.7513889","-20.7927777","202","202","-55,7513889","-20,7927777","2009","05","06",NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:44:55-03","UFMS","CGMS","33823","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G.A. Damasceno-Junior; J.S. Velasques","2502","2002",NA,"Brasil","Mato Grosso do Sul","Fazenda Paraíso, Morro Santa Cruz.",NA,"Flor creme. Fitossociologia 1467. Habitat: Mata decídua de enconsta. Solo litólico e rico em ferro. Morro. Habito: Árvore. 8,00m de altura.","CGMS1063220",NA,"02","18","Ladário","-57.6","-19.1975","800","800","-57,6","-19,1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:48:29-03","UFMS","CGMS","21590","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","W.M. Ramos; M. Bueno","W.M. Ramos; M.L. Bueno","223","2007",NA,"Brasil","Mato Grosso do Sul","Acampamento Batista, Distrito de Piraputanga.",NA,NA,"CGMS1050998",NA,"11","28","Aquidauana","-55.4902777","-20.4616667",NA,NA,"-55,4902777","-20,4616667","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:44:55-03","UFMS","CGMS","17972","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G.A. Damasceno-Junior; I.M. Bortolotto; I.H. Ishii; J.N. Nakajima; A. Sciamarelli; E.L.M. Assis; J.S. Velasques; P.V. Gonçalves; H.D. Cruz; G.E.O. Porfírio; D.P. Rodriguez; V.L. Nascimento;F. Macedo-Alves; J.L. Sales","2661","2002",NA,"Brasil","Mato Grosso do Sul","Fazenda Acurizal - Retiro rumo ao oeste.",NA,"Flor creme esverdeada. Duplicata do COR Habitat: Mata semidecídua. Solo argiloso. morro. Habito: árvore de 8m.","CGMS1047266",NA,"10","22","Corumbá","-57.6752778","-17.8041667","100","100","-57,6752778","-17,8041667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:44:55-03","UFMS","CGMS","33826","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G.A. Damasceno-Junior; J.S. Velasques","2497","2002",NA,"Brasil","Mato Grosso do Sul","Fazenda Paraíso, Morro Santa Cruz.",NA,"Fitossociologia 84. Habitat: Transição Cerradão/Mata perene. Solo litólico e rico em ferro. Morro. Habito: Árvore. 9,00m de altura.","CGMS1063223",NA,"02","17","Ladário","-57.6","-19.1975","800","800","-57,6","-19,1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:48:29-03","UFMS","CGMS","62255","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A. Pott; V.J. Pott","13388","2005",NA,"Brasil","Mato Grosso do Sul","Fazenda Princezinha, 2 km S da Rodovia MS-270, borda oeste do Parque Nacional da Serra da Bodoquena.",NA,"Flor branca. Fruto ausente. Flor com odor a mel. Habitat: Remanescente de cerradão. Solo argiloso vermelho. Relevo encosta inferior. Frequente. Habito: Arvoreta. 3,00 - 6,00 m de altura.","CGMS1095251",NA,"09","09","Bonito","-56","-21",NA,NA,"-56","-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:48:29-03","UFMS","CGMS","47117","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A.G.S. Arruda; A.C. Gomes; D.J. Machate; F. Macedo Alves; T.C. Piva","8","2014",NA,"Brasil","Mato Grosso do Sul","Cerradinho (UEMS).",NA,"Flor ausente. Fruto seco marrom escuro. Habitat: Cerradão. Solo arenoso. Habito: Árvore.","CGMS1077087",NA,"11","25","Aquidauana","-55.6583333","-20.4366666","188","188","-55,6583333","-20,4366666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:44:55-03","UFMS","CGMS","33865","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","G.A. Damasceno-Junior","G.A. Damasceno-Junior","3162","2000",NA,"Brasil","Mato Grosso do Sul","Fazenda Paraíso, Vale do Paraíso, Morro Santa Cruz, próximo à nascente do córrego Band#?#alta.",NA,"Fitossociologia 30. Habitat: Transição Cerradão/Mata perene. Solo litólico e rico em ferro. Morro. Habito: Árvore. 6,00m de altura.","CGMS1063263",NA,"11","26","Ladário","-57.5833333","-19.1886111","800","800","-57,5833333","-19,1886111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:44:55-03","UFMS","CGMS","54864","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott; V.J. Pott; S.N. Moreira","15812","2009",NA,"Brasil","Mato Grosso do Sul","Retiro do Ruivo, próximo ao Córrego Taquaral, Fazenda América, Bacia do Rio Formoso, Serra da Bodoquena.",NA,"Flor ausente. Fruto verde, imaturo. Na borda daFloresta com vegetação secundária. Habitat: Floresta Estacional Semidecidual, com árvores de Mata Atlântica. Solo argiloso vermelho escuro eutrófico. Habito: Árvore de 4-12 m de altura.","CGMS1084829",NA,"11","21","Bonito","-56.5927777","-21.1658333","345","345","-56,5927777","-21,1658333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:48:29-03","UFMS","CGMS","22651","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","W.M. Ramos","W.M. Ramos; F.M. Alves; A.C.M. Cristaldo","471","2008",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Ana, Distrito de Piraputanga.",NA,NA,"CGMS1052066",NA,"08","27","Aquidauana","-55.4902777","-20.4608333",NA,NA,"-55,4902777","-20,4608333","2008","10","27",NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:48:29-03","UFMS","CGMS","22068","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","W. M. Ramos; F. M. Alves","W.M. Ramos; F.R.O. Rodrigues","348","2008",NA,"Brasil","Mato Grosso do Sul","Acampamento Batista, Distrito de Piraputanga.",NA,NA,"CGMS1051480",NA,"02","18","Aquidauana","-55.4841666","-20.4511111",NA,NA,"-55,4841666","-20,4511111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:48:29-03","UFMS","CGMS","21579","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","W.M. Ramos","W.M. Ramos; M.L. Bueno","212","2007",NA,"Brasil","Mato Grosso do Sul","Acampamento Batista, Distrito de Piraputanga.",NA,NA,"CGMS1050986",NA,"11","28","Aquidauana","-55.4902777","-20.4616667",NA,NA,"-55,4902777","-20,4616667","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:48:29-03","UFMS","CGMS","52399","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G.A. Damasceno-Junior; J.S. Velasques","2497","2002",NA,"Brasil","Mato Grosso do Sul","Fazenda Paraiso - Morro Santa Cruz.",NA,NA,"CGMS1082373",NA,"10","17","Ladário","-57.6","-19.1972222","800","800","-57,6","-19,1972222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:48:29-03","UFMS","CGMS","75162","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","C.N. da Cunha; A. Pott, V.J. Pott & C.C. de F. Tavares","2072","1986",NA,"Brasil","Mato Grosso do Sul","Fazenda Campo Dora, Nhecolândia, Pantanal.",NA,"CPAP - 2754. Habitat: Mata de salina, não alagável. Solo arenoso. Relevo plano. Habito: Árvore ereta com ramos horizontais. Freqüente.","CGMS1108086",NA,"12","06","Corumbá","-56.7166667","-18.9166667","90","90","-56,7166667","-18,9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:48:29-03","UFMS","CGMS","17407","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"V.R.B. Maria; F.S. Maria","473","2005",NA,"Brasil","Mato Grosso do Sul","Fazenda Baía Bonita - rio Formoso.",NA,NA,"CGMS1046705",NA,"01","17","Bonito","-56.4391666","-21.1663889","210","210","-56,4391666","-21,1663889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:48:29-03","UFMS","CGMS","16646","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott; V.J. Pott","S.V. Boff; F. Oda; R. Lobo","235","2004",NA,"Brasil","Mato Grosso do Sul","Fazenda Mimoso.",NA,"Flor branca. Habitat: Cerrado. Habito: Árvore.","CGMS1045945",NA,"11","09","Paraíso","-52.9855555","-19.0544444",NA,NA,"-52,9855555","-19,0544444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:44:55-03","UFMS","CGMS","18748","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"G.A. Damasceno-Junior; I.M. Bortolotto; I.H. Ishii; J.N. Nakajima; A. Sciamarelli; E.L.M. Assis; J.S. Velasques; P.V. Gonçalves; H.D. Cruz; G.E.O. Porfírio; D.P. Rodriguez; V.L. Nascimento;F.M. Alves; J.L. Sales","2661","2002",NA,"Brasil","Mato Grosso do Sul","Faz. Acurizal - Retiro rumo ao oeste.",NA,"Flor creme esverdeada. Habitat: mata semidecídua. Solo argiloso. morro. Habito: árvore de 8m.","CGMS1048049",NA,"10","22","Corumbá","-57.6752778","-17.8041667","100","100","-57,6752778","-17,8041667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:48:29-03","UFMS","CGMS","75175","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott; V.J. Pott, M. Pereira, S.M. Salis et alli","3437","1987",NA,"Brasil","Mato Grosso do Sul","Reserva Biológica (Invernada 6), Fazenda Nhumirim, Nhecolândia, Pantanal.",NA,"Flor branca. CPAP - 3944. Habitat: Cordilheira (paleodique), não alagável. Solo arenoso (podzol hidromórfico). Relevo plano com mesorelevo. Habito: Árvore ereta com ramos horizontais. Freqüente.","CGMS1108099",NA,"09","17","Corumbá","-56.65","-18.9833333","89","89","-56,65","-18,9833333","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:48:29-03","UFMS","CGMS","59065","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott; V.J. Pott; G.A. Damasceno-Junior","15510","2009",NA,"Brasil","Mato Grosso do Sul","Fazenda Nazaré, área da Mata do Cedro, leque do Rio Taquari, sub-região de Paiaguás, Pantanal.",NA,"Flor esverdeada. Fruto ausente. Habitat: Floresta decidual, borda de pastagem cultivada. Solo areno-siltoso. Relevo plano convexo, não inundável. Habito: Árvore. 4,50 m de altura. Esparsa.","CGMS1088977",NA,"07","27","Corumbá","-57.1197223","-18.6730556","90","90","-57,1197223","-18,6730556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:48:29-03","UFMS","CGMS","23220","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.C. Forzza","A. Pott; V.J. Pott","14928","2007",NA,"Brasil","Mato Grosso do Sul","Fazenda São Geraldo, 25 km S de Bonito.",NA,"Flor branca. Fruto amarelo. Habitat: Vegetação arbórea secundária de borda de campo úmido. Solo argiloso vermelho compactado. Relevo plano. Frequente. Habito: Arbusto a árvore. 2,00 - 6,00 m de altura.","CGMS1052627",NA,"12","07","Bonito","-56.5461111","-21.2922222","325","325","-56,5461111","-21,2922222","2009","12","09",NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:44:55-03","UFMS","CGMS","62243","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichler","A. Pott","A. Pott","11801","2004",NA,"Brasil","Mato Grosso do Sul","Fazenda Paiaguás, a leste da rodovia MS-419, entre Serra de Maracaju e Pantanal.",NA,"Flor creme amarelado-claro. Fruto imaturo. Flor odorosa. Habitat: Regeneração de cerradão em pastagem cultivada. Solo areno-siltoso. Relevo quase plano (sopé da serra). Ocasional. Habito: Árvore 7 m alt., decidual","CGMS1095239",NA,"09","13","Aquidauana","-55.2786111","-19.5319445","130","130","-55,2786111","-19,5319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
