IPF,Grupo_Especialista,Nome_especialista,obs_nomenclatura,NOVA AVALIACÃO,obs_extinção,Info_gerais,grupo,familia,genero,epiteto_especifico,especie,autor_nome_cient,nivel_taxonomico,subespecie,autor_subesp,variedade,autor_varied,sinonimia,fonte_sinonímia,observacao_nomenclatural,herbario_origem,tombo_herbario_origem,cod_barras_herbario_origem,duplicata,herbario_receptor,tombo_herbario_receptor,cod_barras_herbario_receptor,Nome_coletor,numero_coletor,ano_coleta,mes_coleta,dia_coleta,estado,municipio,localidade,observação,long_original,lat_original,datum_original,altitude,determinador,ano_determinacao,mes_determinacao,dia_determinacao,tipo_veg_habitat,fonte_dados,planta_cultivada,cat_ameaca,PAN,nome_PAN,UC_federal,nome_UC_federal,UC_estadual,nome_UC_estadual,UC_municipal,nome_UC_municipal,apta,fontes,notas
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Orchidaceae,Galeandra,junceoides,Galeandra junceoides,Barb.Rodr.,especie,NA,NA,NA,NA,NA,NA,NA,SP,27067.0,NA,NA,NA,NA,NA,"Usteri, A.",4-b,1906.0,NA,NA,SP,Jaraguá,Parque Estadual do Jaraguá,NA,NA,NA,NA,NA,"Gehrt, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Orchidaceae,Galeandra,junceoides,Galeandra junceoides,Barb.Rodr.,especie,NA,NA,NA,NA,NA,NA,NA,HbVirtFIBras,NA,NA,NA,NA,NA,NA,"Mendonça, F.R.",718.0,s.d.,NA,NA,SP,Jacareí,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Orchidaceae,Galeandra,junceoides,Galeandra junceoides,Barb.Rodr.,especie,NA,NA,NA,NA,NA,NA,NA,SP,21148.0,NA,NA,NA,NA,NA,"Spitz, R.",s.n.,1927.0,12.0,23.0,SP,São Caetano do Sul,NA,NA,NA,NA,NA,NA,"Hoehne, F.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Colanthelia,rhizantha,Colanthelia rhizantha,(Hack.) McClure,especie,NA,NA,NA,NA,NA,NA,NA,SP 415203,415203.0,NA,NA,FLOR 42821,NA,NA,"Nicolau, S.A., Deus, A.N.M. de",3327.0,2007.0,7.0,11.0,SP,Salesópolis,"Bairros dos Freires, km 6, Usina Parque de Salesópolis. Trilha da cachoeira dos Freires.","escandente, flor castanha, Fruto Imaturo. Recebido de SP, SP nº 415203.",NA,NA,NA,NA,"Shirasuna, R.T.",2009.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Danthonia,secundiflora,Danthonia secundiflora,J.Presl,especie,NA,NA,NA,NA,NA,NA,NA,MO 1418887,1418887.0,NA,NA,NA,NA,NA,"Sendulsky, T.",747.0,1981.0,2.0,20.0,SP,São Paulo,"Parque Estadual Fontes do Ipiranga, Instituto de Botânica",NA,NA,NA,NA,NA,G. Davidse,2000.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Guadua,paraguayana,Guadua paraguayana,Döll,especie,NA,NA,NA,NA,NA,NA,NA,IAC 53465,53465.0,NA,NA,NA,NA,NA,A.F.C. Tombolato; M.M. Pinto; P.H.V. Rodrigues & T.M. Greco,s.n.,2011.0,12.0,5.0,SP,Iperó,"Estrada Iperó-Sorocaba km 7, próximo ao Projeto Aramar,","Final da florada com muitas plântulas germinando no solo arenoso Ambiente de coleta: beira da rodovia, ambiente antrópico",NA,NA,NA,NA,"Tombolato, A.F.C. et al.",2011.0,12.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Guadua,paraguayana,Guadua paraguayana,Döll,especie,NA,NA,NA,NA,NA,NA,NA,FLOR 59145,59145.0,NA,NA,NA,NA,NA,"Greco, T.h.; Tombolato, A.F.C. & Pinto, M.",58.0,2011.0,12.0,21.0,SP,Sorocaba,NA,NA,NA,NA,NA,NA,"Filgueiras, T.S. & Shirasuna, R.T.",2014.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Morronea,trichidiachnis,Morronea trichidiachnis,(Döll) Zuloaga & Scataglini,especie,NA,NA,NA,NA,NA,NA,NA,SP 488126,488126.0,NA,NA,SPSF 52867,NA,NA,"Shirasuna, R.T.",3194.0,2014.0,2.0,14.0,SP,Guarulhos,"Lote 5 OEA 5,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Axonopus,capillaris,Axonopus capillaris,(Lam.) Chase,especie,NA,NA,NA,NA,NA,NA,NA,SP 488067,488067.0,NA,NA,NA,NA,NA,"Rodrigues, RS; Filgueiras, TS; Kawakita, K",333.0,2013.0,1.0,29.0,SP,Guarulhos,Próximo ao Parque Municipal Sítio da Candinha,NA,NA,NA,NA,NA,"Filgueiras, TS; Rodrigues, RS",2013.0,1.0,29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Streptochaeta,spicata,Streptochaeta spicata,Schrad. ex Nees,especie,NA,NA,NA,NA,NA,NA,NA,SP 415244,415244.0,NA,NA,NA,NA,NA,"Shirasuna, R.T.",2694.0,2009.0,12.0,14.0,SP,São Paulo,Parque Estadual Fontes do Ipiranga,NA,NA,NA,NA,NA,"Shirasuna, R.T.",2009.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,cncflora_web,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Streptochaeta,spicata,Streptochaeta spicata,Schrad. ex Nees,especie,NA,NA,NA,NA,NA,NA,NA,SP 417976,417976.0,NA,NA,NA,NA,NA,"Shirasuna, R.T.",2793.0,2010.0,3.0,12.0,SP,São Paulo,Parque Estadual Fontes do Ipiranga,NA,NA,NA,NA,NA,"Shirasuna, R.T.",2010.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,cncflora_web,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Streptochaeta,spicata,Streptochaeta spicata,Schrad. ex Nees,especie,NA,NA,NA,NA,NA,NA,NA,SP (sem registro?),NA,NA,NA,NA,NA,NA,"Shirasuna, R.T.",1231.0,2008.0,4.0,24.0,SP,São Bernardo Campo,NA,NA,2346347 S,4636401 W,NA,738.0,"Shirasuna, R.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,cncflora_web,NA
lista_novas_anexo_P4,Grupo Poaceae,"Shirasuna, R.T.",s.i.,SIM,s.i.,s.i.,Angiospermas,Poaceae,Colanthelia,macrostachya,Colanthelia macrostachya,(Nees) McClure,especie,NA,NA,NA,NA,NA,NA,NA,US 1126304,"1126304, 1021442",NA,NA,MO1767053,1767053,NA,"Lund, P.W.",651.0,1833.0,11.0,NA,SP,Mogi das Cruzes,Gravana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EN,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA
incluir_ja_levantados,Grupo Poaceae,"Shirasuna, R.T.",s.i.,NAO - incluir,s.i.,s.i.,Angiospermas,Poaceae,Leersia,ligularis,Leersia ligularis,Trin.,especie,NA,NA,NA,NA,NA,NA,NA,SP (sem registro?),NA,NA,NA,NA,NA,NA,"Shirasuna, R.T.",1324.0,2008.0,5.0,20.0,SP,Mauá,"Rodoanel Mario Covas, lote 1.",NA,234129.0,4631073.0,NA,770.0,"Shirasuna, R.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA
incluir_ja_levantados,Grupo Poaceae,"Shirasuna, R.T.",s.i.,NAO - incluir,s.i.,s.i.,Angiospermas,Poaceae,Leersia,ligularis,Leersia ligularis,Trin.,especie,NA,NA,NA,NA,NA,NA,NA,SP (sem registro?),NA,NA,NA,NA,NA,NA,"Shirasuna, R.T.",2138.0,2009.0,2.0,12.0,SP,Embu das Artes,"Rodoanel Mario Covas, lote 5.",NA,2346313.0,4637055.0,NA,774.0,"Shirasuna, R.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA
incluir_ja_levantados,Grupo Poaceae,"Shirasuna, R.T.",s.i.,NAO - incluir,s.i.,s.i.,Angiospermas,Poaceae,Luziola,bahiensis,Luziola bahiensis,(Steud.) Hitchc.,especie,NA,NA,NA,NA,NA,NA,NA,SP (sem registro?),NA,NA,NA,NA,NA,NA,"Shirasuna, R.T.",3312.0,2014.0,3.0,12.0,SP,Guarulhos,Rodoanel Mario Covas,NA,2323568.0,462743.0,NA,782.0,"Shirasuna, R.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-mpoSP,NA
incluir_ja_levantados,Grupo Poaceae,"Shirasuna, R.T.",s.i.,NAO - incluir,s.i.,s.i.,Angiospermas,Poaceae,Luziola,bahiensis,Luziola bahiensis,(Steud.) Hitchc.,especie,NA,NA,NA,NA,NA,NA,NA,SP (sem registro?),NA,NA,NA,NA,NA,NA,"Shirasuna, R.T.",3591.0,2014.0,11.0,7.0,SP,Guarulhos,Rodoanel Mario Covas,NA,2323306.0,4625335.0,NA,NA,"Shirasuna, R.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-mpoSP,NA
lista_novas_anexo_P4,Gesneriaceae,Andréa Onofre de Araujo,s.i.,SIM,s.i.,"Espécie descrita em 2016 (Ferreira et al. 2016, Three new species of Besleria (Gesneriaceae) from the southeastern Brazilian Atlantic rainforest). Ainda não avaliada, mas de acordo com Ferreira et al. (2016): Endangered (EN) B1ab(i,iv), according to the IUCN criteria, based on the extent of occurrence estimated to be less than 5,000 km2 in only two locations (IUCN 2013). Ainda não avaliada, mas de acordo com Ferreira et al. (2016): Endangered (EN) B1ab(i,iv), according to the IUCN criteria, based on the extent of occurrence estimated to be less than 5,000 km2 in only two locations (IUCN 2013).",Angiospermas,Gesneriaceae,Besleria,diabolica,Besleria diabolica,G.E.Ferreira & Chautems,especie,NA,NA,NA,NA,NA,NA,NA,INPA,NA,NA,"HUFABC, G, SPSF",NA,NA,NA,"G.E. Ferreira, Chautems, A.; Araújo, A.O.; Peixoto. M.",271.0,2014.0,9.0,29.0,SP,Eldorado,"Parque Estadual Caverna do Diabo, trilha do Araçá, nas margens do córrego","Arbusto até 1,5m, folhas iguais no par, planta hirsuta, corola branca, calice amarelo.","24°64'69"" S","48°39'47"" W",NA,NA,NA,NA,NA,NA,NA,Ferreira et al. (2016),NA,"Sem classificação oficial, mas de acordo com Ferreira at al. (2016): Endangered (EN) B1ab(i,iv), according to the IUCN criteria, based on the extent of occurrence estimated to be less than 5,000 km2 in only two locations (IUCN 2013).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lista_novas_anexo_P4,Gesneriaceae,Andréa Onofre de Araujo,s.i.,SIM,s.i.,"Espécie descrita em 2016 (Ferreira et al. 2016, Three new species of Besleria (Gesneriaceae) from the southeastern Brazilian Atlantic rainforest). Espécie descrita em 2016 (Ferreira et al. 2016, Three new species of Besleria (Gesneriaceae) from the southeastern Brazilian Atlantic rainforest). Ainda não avaliada, mas de acordo com Ferreira et al. (2016): Endangered (EN) B1ab(i,iv), according to the IUCN criteria, based on the extent of occurrence estimated to be less than 5,000 km2 in only two locations (IUCN 2013). Ainda não avaliada, mas de acordo com Ferreira et al. (2016): Endangered (EN) B1ab(i,iv), according to the IUCN criteria, based on the extent of occurrence estimated to be less than 5,000 km2 in only two locations (IUCN 2013).",Angiospermas,Gesneriaceae,Besleria,diabolica,Besleria diabolica,G.E.Ferreira & Chautems,especie,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,J. Mattos,s.n,1966.0,8.0,30.0,SP,Miracatú,perto de Pedro Barros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ferreira et al. (2016),NA,"Sem classificação oficial, mas de acordo com Ferreira at al. (2016): Endangered (EN) B1ab(i,iv), according to the IUCN criteria, based on the extent of occurrence estimated to be less than 5,000 km2 in only two locations (IUCN 2013).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
conferir_se_excluida_etapa_anterior,Generalistas,Rapini,"[= Macroscepis elliptica N.Br. segundo Morillo 2013, porém M. magnifica é aceita na Flora do Brasil; é a única espécie do gênero em São Paulo e essa coleta possivelmente a última no Estado.]",NAO - conferir - se apta - incluir,s.i.,s.i.,Angiospermas,Apocynaceae,Macroscepis,magnifica,Macroscepis magnifica,Malme,especie,NA,NA,NA,NA,NA,NA,NA,HB,84783.0,NA,"NA",NA,NA,NA,"Handro, O.",s.n.,1941.0,NA,NA,São Paulo,São Paulo,Jardim botânico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banco pessoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-cncflora_web-mpoSP,NA
incluir_ja_levantados,Generalistas,Rapini,s.i.,NAO - incluir,s.i.,s.i.,Angiospermas,Apocynaceae,Widgrenia,corymbosa,Widgrenia corymbosa,Malme,especie,NA,NA,NA,NA,NA,NA,NA,R,NA,NA,"NA",NA,NA,NA,"Brade, A.C.",12143.0,1932.0,NA,NA,São Paulo,São Paulo,Entre Vila Emma e São Caetano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banco pessoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-mpoSP,NA
incluir_ja_levantados,Generalistas,Rapini,s.i.,NAO - incluir,s.i.,s.i.,Angiospermas,Apocynaceae,Widgrenia,corymbosa,Widgrenia corymbosa,Malme,especie,NA,NA,NA,NA,NA,NA,NA,SP,NA,NA,"NA",NA,NA,NA,"Brade, A.C.",6703.0,1913.0,NA,NA,São Paulo,São Paulo,"São Caetano do Sul [""São Caetano""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banco pessoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-SP_oficial-mpoSP,NA
conferir_se_excluida_etapa_anterior,Samambaias e licófitas,J. Prado & R.Y. Hirai,s.i.,NAO - conferir - se apta - incluir,s.i.,Vulneravel (VU),Samambaias e licófitas,Selaginellaceae,Selaginella,mendoncae,Selaginella mendoncae,Hieron.,especie,NA,NA,NA,NA,NA,NA,NA,SP,NA,NA,SPF,NA,NA,NA,"Pirani, J.R & Garcia, R.",3103.0,1994.0,4.0,19.0,São Paulo,Miracatu,"Fazenda Itereí, Serra de Paranapiacaba",NA,NA,NA,NA,NA,"Hirai, R.H.",1999.0,NA,NA,NA,"Hirai, R.Y. & Prado, J. 2000. Selaginellaceae Willk. no estado de São Paulo, Brasil. Brazilian Journal of Botany 23(3): 313-339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-cncflora_web-Portaria 443/2014,NA
conferir_se_excluida_etapa_anterior,Samambaias e licófitas,J. Prado & R.Y. Hirai,s.i.,NAO - conferir - se apta - incluir,s.i.,Em perigo de extinção (EN),Samambaias e licófitas,Hymenophyllaceae,Didymoglossum,ovale,Didymoglossum ovale,(E.Fourn.) Wess. Boer.,especie,NA,NA,NA,NA,NA,NA,NA,UFJF,NA,NA,NA,NA,NA,NA,"Dittrich, V.A.O. & Breier, T.B.",1188.0,2002.0,9.0,26.0,São Paulo,Sete Barras,"Parque Estadual Carlos Botelho, Núcleo Sete Barras",NA,NA,NA,NA,NA,"Gonzatti, F.",2017.0,2.0,NA,NA,"Lista de espécies ameaçadas SP (Resolução SMA 057, voucher species link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,cncflora_web,NA
conferir_se_excluida_etapa_anterior,Samambaias e licófitas,J. Prado & R.Y. Hirai,s.i.,NAO - conferir - se apta - incluir,s.i.,Em perigo de extinção (EN),Samambaias e licófitas,Lycopodiaceae,Phlegmariurus,taxifolius,Phlegmariurus taxifolius,Sw.,especie,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,Mosen,3553.0,NA,NA,NA,São Paulo,Santos,NA,NA,NA,NA,NA,NA,"Olgaard, B.",2019.0,NA,NA,NA,"Ollgaard, B. & Windisch, P.G. 2019. Lycopodiaceae in Brazil. Conspectus of the family III. The genera Huperzia and Phlegmariurus. Rodriguésia 70: e01932017; cncflora_web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,cncflora_web,Nome original era sinônimo
conferir_se_excluida_etapa_anterior,Samambaias e licófitas,J. Prado & R.Y. Hirai,s.i.,NAO - conferir - se apta - incluir,s.i.,Em perigo de extinção (EN),Samambaias e licófitas,Lycopodiaceae,Phlegmariurus,taxifolius,Phlegmariurus taxifolius,Sw.,especie,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,Mosen,3553.0,NA,NA,NA,São Paulo,Santos,NA,NA,NA,NA,NA,NA,"Olgaard, B.",2019.0,NA,NA,NA,"Ollgaard, B. & Windisch, P.G. 2019. Lycopodiaceae in Brazil. Conspectus of the family III. The genera Huperzia and Phlegmariurus. Rodriguésia 70: e01932017; cncflora_web",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-Portaria 443/2014,NA
conferir_se_excluida_etapa_anterior,Samambaias e licófitas,J. Prado & R.Y. Hirai,s.i.,NAO - conferir - se apta - incluir,s.i.,Criticamente em risco (CR),Samambaias e licófitas,Polypodiaceae,Stenogrammitis,limula,Stenogrammitis limula,(H. Christ) Labiak,especie,NA,NA,NA,NA,NA,NA,NA,SP,NA,NA,NA,NA,NA,NA,"Labiak, P.H.",965.0,1999.0,2.0,14.0,São Paulo,Salesópolis,Estação Biológica de Boracéia,NA,NA,NA,NA,900m,"Labiak, P.H.",2005.0,NA,NA,NA,"Labiak, P.H. & Prado, J. 2005. Revista Brasileira de Botânica 28(1): 1-22. cncflora_web; sima-Portaria 443/2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,cncflora_web,Nome original era sinônimo
conferir_se_excluida_etapa_anterior,Samambaias e licófitas,J. Prado & R.Y. Hirai,s.i.,NAO - conferir - se apta - incluir,s.i.,Criticamente em risco (CR),Samambaias e licófitas,Polypodiaceae,Stenogrammitis,limula,Stenogrammitis limula,(H. Christ) Labiak,especie,NA,NA,NA,NA,NA,NA,NA,SP,NA,NA,NA,NA,NA,NA,"Labiak, P.H.",965.0,1999.0,2.0,14.0,São Paulo,Salesópolis,Estação Biológica de Boracéia,NA,NA,NA,NA,900m,"Labiak, P.H.",2005.0,NA,NA,NA,"Labiak, P.H. & Prado, J. 2005. Revista Brasileira de Botânica 28(1): 1-22. cncflora_web; sima-Portaria 443/2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apta,sima-Portaria 443/2014,NA
