"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","4218387","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","F. Almeda","7717","1998","05","24","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451136' target='other'> <mi>dwc_moreinfo</mi></a>","NY04218387","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","Carrancas","Estrada para Serra das Bicas, ca. 10km de Carrancas","-44.65","-21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00926003","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","P. Clausen","853",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999204' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926003","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais",NA,NA,NA,NA,NA,NA,"C. A. Cogniaux","NY00926003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","00926014","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","A. P. Duarte","461","1946","11","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999326' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926014","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais",NA,"Crandaá - Crespo.",NA,NA,NA,NA,"J. J. Wurdack","NY00926014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","01096162","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","M. das G. L. Wanderley","1567","1988","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232836' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096162","Magnoliophyta","Myrtales","Mart. ex Naudin","Bahia","Lençóis","Estrada para Afranio Peixoto.","-41.42","-12.25","1000","1000","S. A. C. Chiea","NY01096162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","522520","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","P. Clausen","305",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413482' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522520","Magnoliophyta","Myrtales","Mart. ex Naudin",NA,NA,"Brasilia; Serra da Piedad",NA,NA,NA,NA,NA,"NY00522520_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00926011","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","R. Romero","2826","1995","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926011","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","São Roque de Minas","Estrada para a cachoeira dos Rolinhos.","-46.567205","-20.206367",NA,NA,"R. Romero","NY00926011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00926015","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","E. P. Heringer","5839","1980","12","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999330' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926015","Magnoliophyta","Myrtales","Mart. ex Naudin","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,"J. J. Wurdack","NY00926015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","3909696","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","F. Almeda","9147","2005","09","24","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451428' target='other'> <mi>dwc_moreinfo</mi></a>","NY03909696","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","Joaquim Felício","Serra do Cabral. About 9 km from the town margin of Joaquim Felício enroute to the Armazém de Laje.","-44.19224548","-17.70750046","1040","1040",NA,"NY03909696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00926005","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","H. L. de M. Barreto","8779","1938","11","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999213' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926005","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","Santa Luzia","Serra do Cipó k. 127.","-43.8514","-19.7697",NA,NA,NA,"NY00926005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","1144776","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","N. Roque","CFCR14928","1994","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299175' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144776","Magnoliophyta","Myrtales","Mart. ex Naudin","Bahia","Rio de Contas","Ca. 5 km da cidade, em direção ao vilarejo de Bananal.","-41.8114","-13.5792",NA,NA,"E. M. Woodgyer","NY01144776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","719913","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","F. Almeda","8320","1999","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2525248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00719913","Magnoliophyta","Myrtales","Mart. ex Naudin","Bahia","Rio de Contas","estrada para o Campo do Queiroz, próximo ao rio Brumadinho","-41.89661","-13.523","1195",NA,NA,"NY00719913_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","00748822","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","A. F. M. Glaziou","21272","1894","08","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=884709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748822","Magnoliophyta","Myrtales","Mart. ex Naudin","Goiás","Santo Antônio do Descoberto","Capelinha de Sto. Antonio do Rio Discoberto","-48.255","-15.9397",NA,NA,NA,"NY00748822_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00925999","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","A. F. M. Glaziou","21222","1894","08","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999176' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925999","Magnoliophyta","Myrtales","Mart. ex Naudin","Goiás",NA,"Maracas, à Chico Costa.",NA,NA,NA,NA,NA,"NY00925999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","229457","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","Martii Herbar. Florae Brasil.","936","1841",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413478' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229457","Magnoliophyta","Myrtales","Mart. ex Naudin",NA,NA,"Brasilia",NA,NA,NA,NA,NA,"NY00229457_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","00926007","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","H. S. Irwin","8140","1965","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999227' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926007","Magnoliophyta","Myrtales","Mart. ex Naudin","Distrito Federal","Brasília","Córrego Vicente Pires, near Taguatinga","-47.983","-15.842","1100","1100","J. J. Wurdack","NY00926007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00926004","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","A. F. Regnell","III10b","1848",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999207' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926004","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","Uberaba",NA,"-47.9317","-19.7483",NA,NA,NA,"NY00926004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","522519","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","P. Clausen","305",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413481' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522519","Magnoliophyta","Myrtales","Mart. ex Naudin",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,"NY00522519_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","522518","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522518","Magnoliophyta","Myrtales","Mart. ex Naudin",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,"NY00522518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","3910190","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","F. Almeda","7817","1998","06","07","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451213' target='other'> <mi>dwc_moreinfo</mi></a>","NY03910190","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais",NA,"Estrada Diamantina-Gouveia, ca. 6km da cidade de Gouveia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","522517","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522517","Magnoliophyta","Myrtales","Mart. ex Naudin",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,"NY00522517_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","1551897","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","P. Clausen","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1415771' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551897","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais",NA,NA,NA,NA,NA,NA,"R. Romero","NY01551897_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","00748847","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","A. F. M. Glaziou","21273","1895","07","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=884713' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748847","Magnoliophyta","Myrtales","Mart. ex Naudin",NA,NA,"Entre Lage & Curumba, dous les campos",NA,NA,NA,NA,NA,"NY00748847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00926006","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","H. L. de M. Barreto","9425","1937","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999223' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926006","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","Diamantina","Guinda.","-43.6003","-18.2494",NA,NA,NA,"NY00926006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00926008","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","H. S. Irwin","14265","1966","03","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999230' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926008","Magnoliophyta","Myrtales","Mart. ex Naudin","Goiás","Formosa","Serra Geral de Goiás, Rio Paraná, ca. 35 km N. of Formosa, on road to São Gabriel","-47.38","-15.3","950","950","J. J. Wurdack","NY00926008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00926016","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","J. H. Kirkbride Jr.","4780","1982","05","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999333' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926016","Magnoliophyta","Myrtales","Mart. ex Naudin","Distrito Federal","Brasília","Na cabeça da Cabeceira Comprida.","-48.07","-15.62",NA,NA,"J. J. Wurdack","NY00926016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","522521","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","P. Clausen","305",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=413483' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522521","Magnoliophyta","Myrtales","Mart. ex Naudin",NA,NA,"Brasilia; Serra da Piedad",NA,NA,NA,NA,NA,"NY00522521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00926012","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","J. N. Nakajima","1358","1995","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926012","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","São Roque de Minas","Morro atrás do centro de visitantes.","-46.3656","-20.2456",NA,NA,"R. Romero","NY00926012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","00925998","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","J. N. Nakajima","999","1995","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999172' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925998","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","São Roque de Minas","Morro próximo a sede administrativa, Parque Nacional da Serra da Canastra.","-46.3656","-20.2456",NA,NA,"R. Romero","NY00925998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","01059947","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","M. Sugiyama","395","1983","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201583' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059947","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","Tiradentes","Estrada entre Tiradentes e São João Del Rey","-44.1781","-21.1106",NA,NA,"R. Romero","NY01059947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","00925997","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","R. Romero","3745","1996","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999166' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925997","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais","São Roque de Minas","Guarita de Sacramento, próximo à captação de água, Parque Nacional da Serra da Canastra.","-46.3656","-20.2456",NA,NA,"R. Romero","NY00925997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1281709","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","T. Rolim","345","2010","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1741394' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281709","Magnoliophyta","Myrtales","Mart. ex Naudin","Minas Gerais",NA,"Parque Estadual do Itacolomi-PEI, margem da bacia do Custodio (CGS).",NA,NA,NA,NA,"T. Rolim","NY01281709_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00926013","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","M. F. Simon","66","1996","12","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00926013","Magnoliophyta","Myrtales","Mart. ex Naudin","Distrito Federal","Brasília","Cachoeira do Colorado, próximo à fábrica de asfalto.","-47.88","-15.58",NA,NA,"M. F. Simon","NY00926013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00748846","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","fasciculata","Microlicia fasciculata","H. S. Irwin","10207","1965","11","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=884706' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748846","Magnoliophyta","Myrtales","Mart. ex Naudin","Distrito Federal","Brasília","Parque Municipal do Gama","-48","-16.03","1150","1150","J. J. Wurdack","NY00748846_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
