"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"11","2021-03-15 16:37:00-03","NY","NYBG","01109599","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","DC.",NA,"L. A. Mattos Silva","3961","1999","04","15","South America","Brazil","Bahia","Una","Parque Ecotutístico de Una, próximo à REBIO (Reserva Biológica de Una). Zona do Barro Vermelho. Km 6. Margeando o Rio Maruim","-39.0753","-15.2933","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306962' target='other'> <mi>dwc_moreinfo</mi></a>","NY01109599","NY01109599_01 NY01109599_02","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","402782","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"G. F. J. Pabst","7052","1962","09","29","South America","Brazil","Rio de Janeiro",NA,"Baixada, na estrada para Teresópolis.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=715286' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402782","NY00402782_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","402784","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"C. A. Joly","10381","1979","09","08","South America","Brazil","São Paulo","Ubatuba","Praia do Saco da Ribeira terreno Brejoso-Restinga.","-45.0697","-23.4303","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=715284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402784","NY00402784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","886425","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","A. H. Gentry","T. S. dos Santos","3176","1978","02","15","South America","Brazil","Bahia","Itacaré","Próx. à praia da cidade.","-38.9967","-14.2778","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023876' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886425","NY00886425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","402779","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"A. H. Gentry","49844","1985","01","25","South America","Brazil","Paraná","Morretes","Saquarema, 40 km W of Paranagua, BR-277.","-48.67","-25.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=715287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402779","NY00402779_01","40","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","886426","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","M. H. Nee","S. Tsugaru","B-1525","1987","09","08","South America","Brazil","Espírito Santo",NA,"Near Rio Nova do Sul, 90 km SW from Vitória.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023879' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886426","NY00886426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","298195","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","L. G. Lohmann","W. W. Thomas","9772","1993","05","02","South America","Brazil","Bahia","Itacaré","11.6 km south of junction with BA 654 at Loteamento Marambaia on rd to Serra Grande, the junction 6 km west of Itacaré","-39.27","-14.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=715282' target='other'> <mi>dwc_moreinfo</mi></a>","NY00298195","NY00298195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-02-08 11:07:42-03","UNESP-IBB","BOTU","7542","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Paschoal, M.E.S.","Castellani, M.R.","50","1979","11","02",NA,"Brasil","São Paulo","Peruibe","Praia do Guarau","-47.033333","-24.366667",NA,"Árvore com 7 m de altura, possuindo flores brancas com o tubo da corola amarela internamente","BOTU007542",NA,NA,NA,"2007","11","47°02'w","24°22's",NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-02-08 11:07:42-03","UNESP-IBB","BOTU","7544","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Assis, M.A.","Oliveira, J.A.","50","1979","11","02",NA,"Brasil","São Paulo","Peruibe","Praia do Guarau","-47.033333","-24.366667",NA,"Árvore com 7 m de altura, possuindo flores brancas com o tubo da corola amarela internamente","BOTU007544",NA,NA,NA,"1997","04","47°02'w","24°22's",NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-02-08 11:07:42-03","UNESP-IBB","BOTU","7547","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Paschoal, M.E.S.","Ferreira Neto, J.P.","50","1979","11","02",NA,"Brasil","São Paulo","Peruibe","Praia do Guarau","-47.033333","-24.366667",NA,"Árvore com 7 m de altura, possuindo flores brancas com o tubo da corola amarela internamente","BOTU007547",NA,NA,NA,"2007","11","47°02'w","24°22's",NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-02-08 11:07:42-03","UNESP-IBB","BOTU","7543","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Assis, M.A.","Souza, M.M.S.","2","1979","11","02",NA,"Brasil","São Paulo","Peruibe","Praia do Guarau","-47.033333","-24.366667",NA,"Árvore com 7 m de altura, possuindo flores brancas com o tubo da corola amarela internamente","BOTU007543",NA,NA,NA,"1997","04","47°02'w","24°22's",NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-02-08 11:07:42-03","UNESP-IBB","BOTU","7545","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Assis, M.A.","Kanthack, R.A.D.","50","1979","11","02",NA,"Brasil","São Paulo","Peruibe","Praia do Guarau","-47.033333","-24.366667",NA,"Árvore com 7 m de altura, possuindo flores brancas com o tubo da corola amarela internamente","BOTU007545",NA,NA,NA,"1997","04","47°02'w","24°22's",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-02-08 11:07:42-03","UNESP-IBB","BOTU","7546","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Assis, M.A.","Marques, L.A.","50","1979","11","02",NA,"Brasil","São Paulo","Peruibe","Praia do Guarau","-47.033333","-24.366667",NA,"Árvore com 7 m de altura, possuindo flores brancas com o tubo da corola amarela internamente","BOTU007546",NA,NA,NA,"1997","04","47°02'w","24°22's",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-02-18 09:28:59-03","UNESP-IBB","BOTU","8309","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Paschoal, M.E.S.","Ehrendorfer, F.","73903-18","1973","09","03",NA,"Brasil","Rio de Janeiro","Peruíbe","81 km Santos, near (and N) of Peruíbe.",NA,NA,NA,NA,"BOTU008309",NA,"5","150","2015","03","9999","9999","20",NA,NA,NA,NA,NA,NA,NA
"25","2020-06-29 11:29:30-03","UFRJ","RFA","22256","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Fernando Agarez","30","1988","11","21",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá. Brejo perto da Aeronáutica.","-42.8185997009277","-22.9193992614746",NA,"Tubo da corola amarelo-lacínias brancas. Árvore com ± 5 metros. Frutos verdes .","RFA18393",NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA
"26","2020-06-29 11:29:30-03","UFRJ","RFA","36023","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Costa, A.; Gusmão, L.; Bacelar, C.; de Souza, P. C. T.","638","1995","11","28",NA,"Brasil","Rio de Janeiro","Carapebus","PARNA Restinga de Jurubatiba.","-41.422222","-22.141389",NA,NA,"RFA33837",NA,NA,NA,NA,NA,"41º25'20''W","22º8'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"27","2020-11-13 09:19:10-03","UFRJ","RFA","24956","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","C.M. Vieira","F.M.B. Pereira","fev-22","2000","07","15",NA,"Brasil","Rio de Janeiro","Guapimirim","Fazenda São Francisco de Paula.","-42.985","-22.588333",NA,"Árvore, 3 m de altura, 3 cm de DAP, flores brancas com cheiro suave, folha verde, comum no local.","RFA34203",NA,"28","28",NA,NA,"42º59'6''W","22º35'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-11-13 09:19:10-03","UFRJ","RFA","27233","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","C.M. Vieira","F.M.B. Pereira","set-80","2001","03","17",NA,"Brasil","Rio de Janeiro","Guapimirim","Fazendas Consorciadas.","-42.911389","-22.583889",NA,"Árvore, 5 m de altura, 13 cm de DAP, folha e fruto verdes, abundante no local.","RFA34205",NA,"12","12","2001","07","42º54'41''W","22º35'2''S","24",NA,NA,NA,NA,NA,NA,NA
"29","2020-11-13 09:19:10-03","UFRJ","RFA","27758","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","C.M. Vieira","F.B. Pereira","37/92","2001","05","13",NA,"Brasil","Rio de Janeiro","Silva Jardim","Distrito de Gaviões. Fazendas Novo Horizonte e Águas Claras.","-42.5025","-22.568333",NA,NA,"RFA34199",NA,"81","81","2001","11","42º30'9''W","22º34'6''S","05",NA,NA,NA,NA,NA,NA,NA
"30","2020-06-29 11:29:30-03","UFRJ","RFA","39827","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Ricardo Finotti","Finotti R.; Caruzo J.","228",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Guapimirim","Fragmento florestal adjacente à entrada da Estação Ecológica Paraíso.","-42.905556","-22.493333",NA,"Árvore com 8 metros de altura e com PAP de 24,4cm.","RFA24851",NA,"50","50",NA,NA,"42º54'20''W","22º29'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"31","2019-11-19 15:43:31-03","UNEB","HUNEB","13172","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam) DC.",NA,"Guedes, M.L.","15023ALCB 88419","2009","05","24",NA,"Brasil","Bahia","Maraú","Litoral Sul.","-38.930556","-13.943056",NA,NA,"HUNEB0013172",NA,"17","17",NA,NA,"38W55'50''","13S56'35''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"32","2019-11-19 15:43:31-03","UNEB","HUNEB","12281","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam) DC.",NA,"Silva-Lima, Ciro Samuel","191","2009","04","15",NA,"Brasil","Bahia","Alagoinhas","Araticum ,povoado da Mangueira","-38.4192008972168","-12.1356000900269",NA,NA,"HUNEB0012281",NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto","Dicotyledoneae",NA,NA,NA,NA
"33","2019-11-19 15:43:31-03","UNEB","HUNEB","13387","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam) DC.",NA,"Roque, N.","2600ALCB:93932","2010","01","14",NA,"Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária (UFBA). Reserva Florestla do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,"Mata Atlântica","HUNEB0013387",NA,NA,NA,NA,NA,NA,NA,NA,"52418","auto","Dicotyledoneae",NA,NA,NA,NA
"34","2020-01-20 14:40:22-03","UPM","MACK","806","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Camila; Eduardo; Rodrigo","s/n","2010","07","12",NA,"Brasil","SP","Peruíbe","Restinga alta.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"35","2020-01-20 14:40:22-03","UPM","MACK","807","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Camila; Eduardo; Rodrigo","s/n","2010","07","25",NA,"Brasil","SP","Peruíbe","Restinga alta.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"36","2020-01-20 14:40:22-03","UPM","MACK","3200","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"A. Paulichen; L. T. A. Vieira, K. Cury, G. Gabriel","2","2018","12","05",NA,"Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Pinciguaba","-23.352936","-44.851583",NA,NA,"HMACK00003200-A.Paulichen2-5/12/2018,ParqueEstadualdaSerradoMar-NúcleoPinciguaba,Ubatuba,SP,Brasil-44,851583-23,352936",NA,NA,NA,NA,NA,"-23,352936","-44,851583",NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-01-20 14:40:22-03","UPM","MACK","3199","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"A. Paulichen; L. T. A. Vieira, K. Cury, G. Gabriel","1","2018","12","05",NA,"Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Pinciguaba","-23.352936","-44.851583",NA,NA,"HMACK00003199-A.Paulichen1-5/12/2018,ParqueEstadualdaSerradoMar-NúcleoPinciguaba,Ubatuba,SP,Brasil-44,851583-23,352936",NA,NA,NA,NA,NA,"-23,352936","-44,851583",NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-12-04 15:24:58-03","PUCPR","HUCP","17758","S","Plantae","Eudicotiledonea",NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Bonaldi, R","Bonaldi, R","177","2007","03","25",NA,"Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00009468","HUCP00009468",NA,NA,"2007","04",NA,NA,"11","24916","auto",NA,NA,NA,NA,NA
"39","2020-10-27 11:21:59-03","PUCPR","HUCP","5574","S","Plantae","Eudicotiledonea",NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.",NA,"Tardivo, RC","078","1992","02","13",NA,"Brasil","Paraná","Guaraqueçaba","Ilha do Rabelo","-48.3288993835449","-25.3066997528076",NA,NA,"HUCP00009416","HUCP00009416",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"40","2019-12-04 15:24:58-03","PUCPR","HUCP","12712","S","Plantae","Eudicotiledonea",NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Acra, LA","Tomazeli, L","001","2000","02","24",NA,"Brasil","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564",NA,NA,"HUCP00020428","HUCP00020428",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"41","2019-12-04 15:24:58-03","PUCPR","HUCP","23061","S","Plantae","Eudicotiledonea",NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Bonaldi, R","Bonaldi, R","572","2012","10","11",NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00009409","HUCP00009409",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"42","2019-12-04 15:24:58-03","PUCPR","HUCP","1145","S","Plantae","Eudicotiledonea",NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(Lam.) DC.","Acra, LA","Schiochet, CLL; Acra, LA","034",NA,NA,NA,NA,"Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,"HUCP00009453","HUCP00009453",NA,NA,"1984","10",NA,NA,"27","19508","auto",NA,NA,NA,NA,NA
"43","2019-10-09 11:11:55-03","UFBA","ALCB","10465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","(H.J.Lam.) DC.","Vigna, EAGD","Queiroz, LP de","483","1983","02","13","Southern America","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,"de mais ou menos 4,0 m, pouco ramificada e sem formar copa fechada, com tronco de lenho cinza-claro, verde nas extremidades. Folhas semicoriáceas, fortemente discolor. Flores vistosas, alvas, com fauce corola amarela. Frutos discentes, crescendo em s",NA,NA,NA,NA,"1988","01",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"44","2020-02-08 09:30:58-03","NBC","NL-BOTANY","L.1054672","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","DC.",NA,"Forest Department Piracaciba",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1054672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1054672","NL-L1054672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0050598 | Uw 27528",NA,NA,NA
"45","2020-02-08 09:30:58-03","NBC","NL-BOTANY","U 0050599","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","DC.",NA,"Forest Department Piracaciba",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 27528",NA,NA,NA
"46","2020-02-08 09:30:58-03","NBC","NL-BOTANY","U 0260795","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Tabebuia","cassinoides","Tabebuia cassinoides","DC.",NA,"Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35867",NA,NA,NA
