"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","class","individualCount"
"44","2013-07-01 14:59:06-03","MNHN","RECOLNAT_MNHN_P","P00281809","PreservedSpecimen",NA,"Melastomataceae","Behuria","insignis","Behuria insignis","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281809' target='other'> <mi>dwc_moreinfo</mi></a>","P00281809",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,"P00281809_01 P00281809_02",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"45","2015-09-05 08:15:36-03","MNHN","RECOLNAT_MNHN_P","P04845350","PreservedSpecimen",NA,"Melastomataceae","Behuria","insignis","Behuria insignis","Santos-Neta, A.C.|Búgola-Silva, F.|Almeida-Scabbia, R.J.|Santos, M.A.",NA,"2008","1","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04845350' target='other'> <mi>dwc_moreinfo</mi></a>","P04845350",NA,NA,"Cham.","São Paulo","Santo André","Paranapiacaba, trilha dos Jipeiros.","-46.30389","-23.77194",NA,NA,NA,"P04845350_01",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA
"46","2015-09-04 21:03:46-03","MNHN","RECOLNAT_MNHN_P","P05129589","PreservedSpecimen",NA,"Melastomataceae","Behuria","insignis","Behuria insignis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129589' target='other'> <mi>dwc_moreinfo</mi></a>","P05129589",NA,NA,"Cham.",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,"P05129589_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2015-09-04 21:03:46-03","MNHN","RECOLNAT_MNHN_P","P05129590","PreservedSpecimen",NA,"Melastomataceae","Behuria","insignis","Behuria insignis",NA,NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129590' target='other'> <mi>dwc_moreinfo</mi></a>","P05129590",NA,NA,"Cham.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P05129590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2015-09-04 21:03:47-03","MNHN","RECOLNAT_MNHN_P","P05129592","PreservedSpecimen",NA,"Melastomataceae","Behuria","insignis","Behuria insignis","Burchell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129592' target='other'> <mi>dwc_moreinfo</mi></a>","P05129592",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,"P05129592_01",NA,NA,NA,NA,NA,NA,NA,"3641",NA,NA,NA
"49","2015-09-04 21:03:47-03","MNHN","RECOLNAT_MNHN_P","P05129593","PreservedSpecimen",NA,"Melastomataceae","Behuria","insignis","Behuria insignis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129593' target='other'> <mi>dwc_moreinfo</mi></a>","P05129593",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,"P05129593_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:38:01-03","UFMG","BHCB","59331","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Ivanauskas, NM","4504","2000","04","18","Southern America","Brasil",NA,NA,"Arbusto com frutos imaturos e maduros marrom, 2m de altura; Borda. Floresta Ombrófila densa de encosta, com perturbação","BHCB014126","Dicotyledon",NA,"Cham.","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Estrada Intermediária, km 30","-45.618333","-23.692222",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"-45.618333","-23.692222",NA,NA,NA,NA
"51","2020-12-11 11:38:01-03","UFMG","BHCB","70296","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC de; Tamashiro, JY; Gandolfi, S","2201","2001","04","13","Southern America","Brasil",NA,NA,"Arbusto, folhas com face abaxial vinácea, cálice vinho, fruto castanho; Floresta ribeirinha","BHCB014124","Dicotyledon",NA,"Cham.","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Ao longo do Rio Mambu","-46.775139","-23.988908","750","750",NA,NA,NA,NA,"2005",NA,NA,"-46.775139","-23.988908",NA,NA,NA,NA
"52","2021-02-11 17:19:39-03","UFPR","UPCB","82547","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Goldenberg, R.","2223","2015","06","19",NA,"Brasil",NA,NA,"Arbusto 1m; frutos velhos marrons.","UPCB0009867",NA,NA,"(Cham.) Bochorny & R.Goldenb.","Paraná","Antonina","Área da Parigot de Souza, Cota 800","-48.778568","-25.257435","800","800","Bochorny, T.","UPCB0009867",NA,NA,"2020","05",NA,"-48.778568","-25.257435",NA,NA,NA,NA
"53","2021-02-11 17:19:39-03","UFPR","UPCB","84630","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Passos, L.S.","02","2016","02","05",NA,"Brasil",NA,NA,"Indivíduo coletado com flores. Pétalas brancas e estames amarelos..","UPCB0009874",NA,NA,"(Cham.) Bochorny & R.Goldenb","Paraná","Antonina","Cota 800 - Usina Hidrelétrica Parigot de Souza. Refúgio vegetacional altomontano.","-45.706667","-25.320833","800","800","Bochorny, T.","UPCB0009874",NA,NA,"2020","05",NA,"-45.706667","-25.320833",NA,NA,NA,NA
"54","2021-02-11 17:19:39-03","UFPR","UPCB","84631","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Passos, L.S.","03","2016","02","05",NA,"Brasil",NA,NA,"Indivíduo coletado com flores e frutos secos. Flores com pétalas brancas e estames amarelos..","UPCB0009858",NA,NA,"(Cham.) Bochorny & R.Goldenb","Paraná","Antonina","Cota 800 - Usina Hidrelétrica Parigot de Souza. Refúgio vegetacional altomontano.","-48.762778","-25.257778","800","800","Bochorny, T.","UPCB0009858",NA,NA,"2020","05",NA,"-48.762778","-25.257778",NA,NA,NA,NA
"55","2021-02-11 17:19:39-03","UFPR","UPCB","84632","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Passos, L.S.","04","2016","02","05",NA,"Brasil",NA,NA,"Indivíduo coletado com flores. Pétalas brancas e estames amarelos..","UPCB0009870",NA,NA,"(Cham.) Bochorny & R.Goldenb","Paraná","Antonina","Cota 800 - Usina Hidrelétrica Parigot de Souza. Refúgio vegetacional altomontano.","-48.762778","-25.257778","800","800","Bochorny, T.","UPCB0009870",NA,NA,"2020","05",NA,"-48.762778","-25.257778",NA,NA,NA,NA
"56","2021-02-11 17:19:39-03","UFPR","UPCB","51888","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Souza, F.M.","508","2005","02","24",NA,"Brasil",NA,NA,"Árvore ca. 4m, frutos jovens e passados. Floresta ombrófila densa montana..","UPCB0009872",NA,NA,"(Cham.) Bochorny & R.Goldenb","São Paulo","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,"Goldenberg, R.","UPCB0009872","18032","auto","2005","01","01",NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:19:39-03","UFPR","UPCB","51887","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Souza, F.M.","474","2005","02","22",NA,"Brasil",NA,NA,"Árvore ca. 4m, flor branca, ramos vináceos. Floresta ombrófila densa montana..","UPCB0009854",NA,NA,"(Cham.) Bochorny & R.Goldenb","São Paulo","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,"Goldenberg, R.","UPCB0009854","18032","auto","2005","01","01",NA,NA,NA,NA,NA,NA
"58","2021-02-11 17:19:39-03","UFPR","UPCB","45786","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Romão, G.O.","646","2001","04","14",NA,"Brasil",NA,NA,"Arbusto ca. 2,0m alt., com frutos castanhos. Subbosque de pinus com ca. 40 anos de plantio..","UPCB0009869",NA,NA,"(Cham.) Bochorny & R.Goldenb","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,"Goldenberg, R.","UPCB0009869","53584","auto","2002","01","01",NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:19:39-03","UFPR","UPCB","88912","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Garcia, R. J. F.","1737","1999","02","16",NA,"Brasil",NA,NA,"Arbusto, 1,5m alt., folhas avermelhados; flores brancas..","UPCB0031859",NA,NA,"(Cham.) Bochorny & R.Goldenb.","São Paulo","São Paulo","Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha do Mirante","-46.6300010681152","-23.5400009155273",NA,NA,"Bochorny, T.","UPCB0031859","53584","auto","2020","05",NA,NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:19:39-03","UFPR","UPCB","88576","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Garcia, R.J.F. et al.","1417","1997","12","13",NA,"Brasil",NA,NA,"Arvoreta, 2m alt., folhas avermelhadas especialmente na face abaxial; brácteas avermelhadas, botões; frutos passados..","UPCB0032007",NA,NA,"(Cham.) Bochorny & R.Goldenb.","São Paulo","São Paulo","Parque Estadual da Serra do Mar - Núcleo Curucutu. Trilha do Mirante","-46.6300010681152","-23.5400009155273",NA,NA,"Bochorny, T.","UPCB0032007","53584","auto","2020","05",NA,NA,NA,NA,NA,NA,NA
"61","2021-02-11 17:19:39-03","UFPR","UPCB","78746","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Goldenberg, R.","1634","2012","02","14",NA,"Brasil",NA,NA,"Arbusto 1m, folhas verdes ou avermelhadas. Brácteas e bractéolas verdes, hipanto e cálice verde-claro, pétalas brancas e estames amarelos. Outras plantas na população têm gradação até folhas, brácteas, bractéolas, hipanto e cálice ve","UPCB0009878",NA,NA,"(Cham.) Bochorny & R.Goldenb","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do mirante (próximo ao mirante)","-46.6300010681152","-23.5400009155273",NA,NA,"Bochorny, T.","UPCB0009878","53584","auto","2020","05",NA,NA,NA,NA,NA,NA,NA
"62","2021-02-11 17:19:39-03","UFPR","UPCB","83984","PreservedSpecimen","Plantae","Melastomataceae","Huberia","insignis","Huberia insignis","Maia, F.R.","110","2013","01","26",NA,"Brasil",NA,NA,"Arbusto, pétalas amareladas, estames amarelos..","UPCB0009863",NA,NA,"(Cham.) Bochorny & R.Goldenb","Paraná","Antonina","Pico Paraná/Usina Hidrelétrica Parigot de Souza/COTA800/encontrado em locais úmidos em refúgio vegetacional altomontano","-48.7118988037109","-25.4286003112793",NA,NA,"Bochorny, T.","UPCB0009863","38300","auto","2020","05",NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5119","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","G.M.P.Ferreira; C.Palaria, D.L.Pereira, L.F.Neves","48","1996","01","18",NA,"Brasil",NA,NA,"4 cm DAP, ramos decumbentes; botões verdes a vináceos, flores com pétalas brancas e estames amarelos","HVC00005119",NA,NA,"Cham.","São Paulo","São Paulo","Núcleo Curucutu Trilha do mirante, próximo ao córrego. Parque Est. Da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,"Garcia,R.J.F.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","L. Riedel","27",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Myrtales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"65","2020-09-12 05:00:02-03","US","US","284610","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Riedel, --",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01901143",NA,"Myrtales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,"US01901143_01 US01901143_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"66","2020-09-12 05:00:02-03","US","US","3219741","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","G. Hatschbach & E. Barbosa","56161","1992","1","6","South America - Neotropics","Brazil",NA,NA,NA,"US01901146",NA,"Myrtales","Cham.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza","-48.7118988037109","-25.4286003112793","700",NA,NA,"US01901146_01 US01901146_02","38300","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"67","2020-09-12 05:00:02-03","US","US","1363674","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","F. Sello","995",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01901147",NA,"Myrtales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,"US01901147_01 US01901147_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"68","2020-09-12 05:00:02-03","US","US","2596329","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","G. T. Prance","10459","1969","4","2","South America - Neotropics","Brazil",NA,NA,NA,"US01901144",NA,"Myrtales","Cham.","São Paulo","Santo André","Alto da Serra Biological Reserve","-46.5299987792969","-23.6599998474121",NA,NA,NA,"US01901144_01 US01901144_02","27258","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"69","2019-11-13 11:25:10-03","USP","SPF","72025","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Handro, O","1002","1962","02","01",NA,"Brasil",NA,NA,NA,"SPF00072025",NA,NA,"Cham.","São Paulo",NA,"Estação Biológica Campo Grande (E.F.S.J.) Estação Biológica.",NA,NA,NA,NA,"Tavares, RAM; Baumgratz, JF",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-13 11:25:10-03","USP","SPF","109273","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Hatschbach, G","58524","1993","01","25",NA,"Brasil",NA,NA,NA,"SPF00109273",NA,NA,"Cham.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza","-48.7118988037109","-25.4286003112793",NA,NA,"Tavares, RAM; Baumgratz, JF",NA,"38300","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-13 11:25:10-03","USP","SPF","84250","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Hoehne, W","93","1932","03","02",NA,"Brasil",NA,NA,NA,"SPF00084250",NA,NA,"Cham.","São Paulo","Santo André","Estação Biológica do Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"Tavares, RAM; Baumgratz, JF",NA,"27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-13 11:25:10-03","USP","SPF","72013","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Handro, O","2123","1970","02","25",NA,"Brasil",NA,NA,NA,"SPF00072013",NA,NA,"Cham.","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"Tavares, RAM; Baumgratz, JF",NA,"27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-13 11:25:10-03","USP","SPF","72024","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Kuhlmann, M","3302","1948","03","18",NA,"Brasil",NA,NA,NA,"SPF00072024",NA,NA,"Cham.","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"Tavares, RAM; Baumgratz, JF",NA,"27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-13 11:25:10-03","USP","SPF","72027","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Kuhlmann, M","4324","1958","01","30",NA,"Brasil",NA,NA,NA,"SPF00072027",NA,NA,"Cham.","São Paulo","Santo André","Paranapiacaba, mata da Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,"Tavares, RAM; Baumgratz, JF",NA,"27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-13 11:25:10-03","USP","SPF","144317","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Fiaschi, P","556","2001","01","19",NA,"Brasil",NA,NA,NA,"SPF00144317",NA,NA,"Cham.","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,NA,"Goldenberg, R",NA,"27362","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-13 11:25:10-03","USP","SPF","110364","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Ferreira, GMP","49","1996","01","18",NA,"Brasil",NA,NA,NA,"SPF00110364",NA,NA,"Cham.","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Nucleo Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,"Goldenberg, R",NA,"53584","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-13 11:25:10-03","USP","SPF","110363","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Ferreira, GMP","48","1996","01","18",NA,"Brasil",NA,NA,NA,"SPF00110363",NA,NA,"Cham.","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,"Goldenberg, R",NA,"53584","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-07 09:34:07-03","UEFS","HUEFS","50494","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Ivanauskas, N.M.","4504","2000","04","18",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa de Encosta, com perturbação.","HUEFS0050494","Angiospermae","Myrtales","Cham.","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, estrada intermediária, Km 30.","-45.618333","-23.692222",NA,NA,NA,"HUEFS0050494",NA,NA,NA,NA,NA,"45W37'6''","23S41'32''",NA,NA,"Rosanae",NA
"79","2019-09-05 15:43:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","F. Sellow",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA
"80","2019-12-12 13:07:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","F. Sellow","1147",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Minas Gerais",NA,NA,"-44","-18",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"1147",NA,"Dicotyledoneae",NA
"81","2015-03-07 08:49:59-03","F","FMNH-SEEDPLANTS","V0118746F","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118746F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0118746F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"82","2020-11-12 17:01:34-03","UEL","FUEL","30265","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Ivanauskas, NM","4504","2000","04","18",NA,"Brasil",NA,NA,NA,"FUEL011072","Tracheophyta","Myrtales","Cham.","São Paulo","Caraguatatuba","Parque Estadual Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,"Tavares, RAM; Baumgratz, JFA",NA,"30093","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-01 15:03:53-03","UnB","UB","143469","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Hatschbach, G; Silva, JM","58424","1993","01","25","Southern America","Brasil",NA,NA,"Pétalas alvas.; Arbusto delgado 2,5m.; Matinha nebular",NA,"Dicotyledoneae",NA,"Cham.","Paraná ","Antonina","Usina Hidrelétrica Parigot de Souza, Cota 800","-48.7118988037109","-25.4286003112793","800","800","Baumgratz, JFA; Tavares, RAM",NA,"38300","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-05-06 11:59:06-03","UFU","HUFU","24308","S","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Hatschbach, G.; Silva, J.M.","1993","1993","01","25",NA,"Brasil",NA,NA,"Arbusto, 2,50 m, delgado; pétalas alvas.","HUFU00059551",NA,NA,"Cham.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza","-48.7118988037109","-25.4286003112793","800","800","Tavares, R.A.M.","HUFU00059551","38300","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-04 15:44:55-03","IF","SPSF","34793","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","F. M. Souza & M. T. Z. Toniato & D.Souza","474","2005","02","22","América do Sul","Brasil",NA,NA,"COLETA: Árvore Com aprox. 4 m de altura. Flores brancas, ramos vináceos.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Borda. Trilha dos Macacos. Estrada Intermediária da Petrobras. Coordenadas: SAD69, 7381068S, 433994W;",NA,"Magnoliophyta","Myrtales","Cham.","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455","664","664","R.Goldenberg",NA,"18032","auto","2005","08","19",NA,NA,NA,NA,"Magnoliopsida",NA
"86","2021-03-04 15:44:55-03","IF","SPSF","27617","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","N.M. Ivanauskas et al.","4530","2000","04","19","América do Sul","Brasil",NA,NA,"COLETA: Arbusto com 1,3 m de altura. Flor com corola branca. Frutos secos na cor marrom.; GEOGRAFIA: Floresta Ombrófila Densa de Encosta, com perturbação. Estrada intemediária.;",NA,"Magnoliophyta","Myrtales","Cham.","SP","São Sebastião","Parque Estadual da Serra do Mar","-45.533333","-23.733333",NA,NA,"J.F.A.Baumgratz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"87","2021-03-04 15:44:55-03","IF","SPSF","29761","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","F.T.Farah","2201","2001","04","13","América do Sul","Brasil",NA,NA,"COLETA: Arbusto. Folhas com face abaxial vinácea. Calice vinho. Fruto castanho.; GEOGRAFIA: Floresta ribeirinha ao longo do Rio Mambu.;",NA,"Magnoliophyta","Myrtales","Cham.","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.775278","-23.988889","750","750","J.F.A.Baumgratz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"88","2021-03-04 15:44:55-03","IF","SPSF","27706","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","J.P.Souza et. al.","3515","2000","04","25","América do Sul","Brasil",NA,NA,"COLETA: Arbusto com 1,2 m de altura. Flores alvas.; GEOGRAFIA: Floresta Ombrófila Densa. Interior de mata úmida.Estrada intermediária ca. Km 41. Coordenadas: 45W40'21'' , 23S38'44''.;",NA,"Magnoliophyta","Myrtales","Cham.","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334","1100","1100","B.Chieregatto",NA,"30093","auto","2007","12","30",NA,NA,NA,NA,"Magnoliopsida",NA
"89","2021-03-04 15:44:55-03","IF","SPSF","27592","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","M. N. Ivanauskas","4504","2000","04","18","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 2 m de altura. Frutos imaturos e maduros marrons.; GEOGRAFIA: Floresta Ombrófila Densa de Encosta, com perturbação. Borda da floresta. Estrada intermediária, Km 30. Coordenadas 45W37'06'' , 23S41'32''.;",NA,"Magnoliophyta","Myrtales","Cham.","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"J.F.A.Baumgratz",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"90","2021-03-04 15:44:55-03","IF","SPSF","34788","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","F. M. Souza & M. T. Z. Toniato & D.Souza","508","2005","02","24","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de aprox. 4 m de altura. Frutos jovens e passados.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Sub-bosque. Trilha dos Macacos. Estrada Intermediária da Petrobrás.&nf;Coordenadas: SAD69, 7380922S, 466869W;",NA,"Magnoliophyta","Myrtales","Cham.","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455","664","664","R.Goldenberg",NA,"18032","auto","2005","08","19",NA,NA,NA,NA,"Magnoliopsida",NA
"91","2021-03-04 15:44:55-03","IF","SPSF","29817","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","L.D.Meireles et al.","55","2001","04","11","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 1,5 a 2 m de altura. Ramos avermelhados.; GEOGRAFIA: Floresta Ribeirinha Altomontana, com campo adjacente. Margem de curso d'água. Trilha do Campo. Coordenadas: 46W44' , 23S59'.;",NA,"Magnoliophyta","Myrtales","Cham.","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273","800","800","J.F.A.Baumgratz",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"92","2015-06-11 09:49:02-03","CAS","CAS-BOT","447762","PreservedSpecimen","Plantae","Melastomataceae","Behuria","insignis","Behuria insignis","Hatschbah, G.; Barbosa, E.","56161","1992","1",NA,"South America","Brazil",NA,NA,"Arbusto delgado, 1,20 m, pétalas alvas, anteras amarelas. Gênero novo para o Paraná. Penneys (2009) noted: Leaf fragment removed for molecular analysis..",NA,"Magnoliophyta","Myrtales","Cham.","Paraná","Antonina","Usina Hidrelétrica Parigot de Souza","-48.7118988037109","-25.4286003112793","700",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
