"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","year","month","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"220","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332444","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Zabala H",NA,"Venezuela",NA,NA,"Edo. Bolivar: en las cercanias de los campamentos forestales Zona de El Dorado, Reserva Forestal de Imataca.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332444","1966","01","01","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332444",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"221","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332445","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Berti LM",NA,"Venezuela",NA,NA,"Territorio Federal Delta Amacuro: Bosque Pluvial, Este de Rio Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332445","1964","05","28","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332445",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"222","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332446","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Breteler FJ",NA,NA,NA,"Breteler FJ",NA,"Venezuela",NA,NA,"near the borderbetween Estado Bolivar and Territorio delta Amacuro","-61.733333","8.066667","-61.733333","8.066667",NA,"primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332446","1966","03","14","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332446",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"223","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332469","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Prance GT; Silva NT",NA,"Brazil",NA,NA,"Brasília, Federal District. Cia Fercal, 30 km east of Brasília.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332469","1964","09","19","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332469",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"224","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332471","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Ducke A",NA,"Brazil",NA,NA,"Serra de Parintins in limine civitatum Pará et Amazonas silvae siccisre.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332471","1926","09","18","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332471",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"225","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332472","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Kuhlmann JG",NA,"Brazil",NA,NA,"Santarem (civ. Pará) in arvensis siccis.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332472","1924","03","24","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332472",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"226","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332473","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Black GA",NA,"Brazil",NA,NA,"Plantas da Amazonia. Estado do Pará. Belterra, beira do R. Tapajós, Pindobal.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332473",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332473",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"227","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332475","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Dubs B; Kramer K",NA,"Brazil",NA,NA,"Flora do Pantanal Mato-Grossense. Fazenda S.A. do Paraiso. Mato Grosso, Cerrado on terra firme.","-55.4","-17.383333","-55.4","-17.383333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332475 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332475","1989","09","30","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332475",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"228","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332476","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Prance GT; et al.",NA,"Brazil",NA,NA,"Plants of Brazilian Amazonia. Territory of Rondônia. Basin of Rio Madeira. Trail from W. bank of Rio Fadeira, 2km below month of Rio Abunã.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332476 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332476","1968","07","15","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332476",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"229","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332477","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Kuhlmann JG",NA,"Brazil",NA,NA,"Monàos (c. Amazonas).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332477 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332477","1923","12","21","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332477",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"230","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332478","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Santos RR de; Souza R; Ferreira A",NA,"Brazil",NA,NA,"Anglo/Brazilian. 2 km N of the Base Camp of the Expedition. (Base Camp, close to the Xavantina-São Felix road).","-51.866667","-12.9","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332478","1968","05","01","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332478",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"231","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332479","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Ratter JA; Ferreira A; Castro RA de; Andrelinho",NA,"Brazil",NA,NA,"Anglo/Brazilian. Flora of Mato Grosso. 4 km N. of the Base Camp of the Expedition. (Base Camp, c. 270 km N. of Xavantina on the Xavantina - São Felix road).","-51.866667","-12.9","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332479","1968","06","19","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332479",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"232","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332480","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Ducke A",NA,"Brazil",NA,NA,"Montealegre (civ. Pará), silva sicciore.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332480","1923","03","06","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332480",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"233","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332481","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Ramos J; Sousa R",NA,"Brazil",NA,NA,"Anglo/Brazilian. Flora of Mato Grosso. Collected near the base camp of the expedition (c. 270 km N of Xavantina).","-51.866667","-12.9","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332481 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332481","1967","10","01","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332481",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"234","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332482","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Harley RM; Souza R",NA,"Brazil",NA,NA,"Central Brazilian Plateau. State of Mato Grosso, Xavantina. 39.7 km S. of Xavantina on Aragarças road.","-52.233333","-14.633333","-52.233333","-14.633333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332482 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332482","1968","11","14","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332482",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"235","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332483","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Silva MG; Rosario C",NA,"Brazil",NA,NA,"Plantas da Amazônia. Pará, Itaituba km 60 da estrada Itaituba, Jacarea-canga, parque Nacional de Tapajós (I.B.D.F) reserva Biológica.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332483","1978","11","16","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332483",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"236","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332484","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Silva MG; Pinheiro A",NA,"Brazil",NA,NA,"Plantas da Amazônia. T.F. de Rondonia, km 5 da rodovia Vilhena - Porto Velho.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332484","1979","01","03","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332484",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"237","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332485","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Harley RM; Souza R",NA,"Brazil",NA,NA,"Central Brazilian Plateau. State of Mato Grosso, Expedition Base Camp. Rio Suia Missu, c. 20 km N. of the ferry and c. 50 km N.N.W. of base camp.","-51.766667","-12.816667","-51.766667","-12.816667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332485 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332485","1968","11","20","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332485",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"238","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332487","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Pires JM",NA,"Brazil",NA,NA,"State of Mato Grosso. 300 km from Cuiaba to Goiania. Creek Anhuma.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332487",NA,NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332487",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"239","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332488","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Black GA",NA,"Brazil",NA,NA,"Plantas da Amazonia. Estado do Pará. Pombal; Porto Agronomico; Paraná do Tapará; municipio de Santarém.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332488","1952","07","07","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332488",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"240","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332491","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Ducke A",NA,"Brazil",NA,NA,"Faro (Pará), silva secundaria non inundata, Arbor media floribus albis.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332491","1920","01","06","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332491",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"241","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332492","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Argent GCG; Ramos J; Richards PW; Souza R",NA,"Brazil",NA,NA,"Central Brazilian Plateau. State of Mato Grosso, Xavantina.","-52.233333","-14.633333","-52.233333","-14.633333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332492","1967","09","25","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332492",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"242","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332493","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Philcox D; Fereira A",NA,"Brazil",NA,NA,"Central Brazilian Plateau. State of Mato Grosso. Km. 274 Xavantina-Cachimbo road.","-51.766667","-12.816667","-51.766667","-12.816667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332493","1968","03","21","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332493",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"243","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332494","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Harley RM; Castro R de",NA,"Brazil",NA,NA,"Central Brazilian Plateau. State of Mato Grosso. Canceleiro, near base camp. Cerrado.","-51.766667","-12.816667","-51.766667","-12.816667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332494","1968","12","05","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332494",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"244","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332495","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Philcox D; Fereira A",NA,"Brazil",NA,NA,"Central Brazilian Plateau. State of Mato Grosso. Transect near Base Camp. Cerradão.","-51.766667","-12.816667","-51.766667","-12.816667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332495","1968","01","09","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332495",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"245","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332496","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Ratter JA; Ferreira A; Castro RA de; Andrelinho",NA,"Brazil",NA,NA,"Anglo/Brazilian. Flora of Mato Grosso. 4 km N. of the Base Camp of the Expedition. (Base Camp, c. 270 km N. of Xavantina on the Xavantina - São Felix road).","-51.866667","-12.9","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332496","1968","06","19","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332496",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"246","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332497","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Santos RR de; Souza R; Ferreira A",NA,"Brazil",NA,NA,"Anglo/Brazilian. 2 km N of the Base Camp of the Expedition. (Base Camp, close to the Xavantina-São Felix road).","-51.866667","-12.9","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332497","1968","05","01","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332497",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"247","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332498","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Maciel UN; Cordeiro MR",NA,"Brazil",NA,NA,"Plantas da Amazônia. Pará, Santarém, margem da estrada Pindobal Porto No-vo. Capoeira, solo arenoso.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332498","1978","12","09","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332498",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"248","2020-02-08 09:08:07-03","NBC","NL-BOTANY","U.1332499","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Prance GT; et al.",NA,"Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Rio Purus, Rio Itud. Rio Purus, south of Lago Prêto, 2km north of Lábrea. Lake margins.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1332499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1332499","1971","06","25","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-U1332499",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"249","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG0367772","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Breteler FJ",NA,NA,NA,"Breteler FJ",NA,"Venezuela",NA,NA,"near the borderbetween Estado Bolivar and Territorio delta Amacuro","-61.733333","8.066667","-61.733333","8.066667",NA,"primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367772 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367772","1966","03","14","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"250","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG0367773","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel","Breteler FJ",NA,NA,NA,"Breteler FJ",NA,"Venezuela",NA,NA,"near the borderbetween Estado Bolivar and Territorio delta Amacuro","-61.733333","8.066667","-61.733333","8.066667",NA,"primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367773 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367773","1966","03","14","Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"251","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629718","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Harley RM; Smith GL",NA,"Brazil",NA,NA,"The Planalto do Brasil. Estado de Goiás. Chapa dos Veadeiros. Cerrado on rocky slopes and adjacent campo, ca. 42km N. of Alto do Paraiso.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629718 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629718","1971","03","25","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629718",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"252","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629722","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Soderstrom TR",NA,"Brazil",NA,NA,"The Planalto do Brasil. Distrito Federal. Gallery forest, ca. 35 km S. of Brasília on road to Belo Horizonte.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629722","1964","08","28","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629722",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"253","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629723","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Soderstrom TR",NA,"Brazil",NA,NA,"The Planalto do Brasil, Distrito Federal. Margin of gallery forest, bordering on steep hillside campo, ca. 35km S.W. of Brasília on road to Anápolis.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629723 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629723","1964","09","06","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629723",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"254","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629724","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Souza R; Reis dos Santos R; Grear JW",NA,"Brazil",NA,NA,"The Planalto do Brasil, Drainage of the upper Rio Araguaia, Estado de Mato Grosso. Sandy cerrado, ca. 15km S. of Xavantina, Mato Grosso.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629724","1966","06","10","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629724",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"255","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629729","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"Brazil",NA,NA,"The Planalto do Brasil, Serra dos Pirineus. Wooded slope. Pico dos Pirineus, ca. 20km N.W. of Corumbá de Goiás, near road to Niquelandia, Goiás.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629729","1968","01","28","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629729",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"256","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629730","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; et al.",NA,"Brazil",NA,NA,"The Planalto do Brasil. Estado de Goiás. Contraforte Central, Serra do Facão. Cerrado gallery ca. 40km N.E. of Catalão.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629730","1970","01","24","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629730",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"257","2020-02-08 09:08:07-03","NBC","NL-BOTANY","WAG.1629731","PreservedSpecimen","Plantae","Leguminosae-Caes.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"Brazil",NA,NA,"The Planalto do Brasil. Northern Goiás. ca. 27km S. of Paraiso, Goais.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1629731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1629731","1968","03","23","Southern America",NA,NA,NA,"Fabales",NA,NA,"NL-WAG1629731",NA,NA,NA,NA,"Magnoliopsidae",NA,NA
