"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"377","2021-03-01 16:28:29-03","UNICAMP","UEC","81886","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sartori, ALB; Belinello, R; et al.","1993","11","09",NA,"Brazil",NA,NA,"árvore 10m, fruto imaturo; cerrado","UEC127839","28961","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Posto Tolluca, Castello Branco km 265","-49.1599998474121","-23.0300006866455","UEC127839","Cerqueira César",NA,NA,"25405","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"378","2021-03-01 16:28:29-03","UNICAMP","UEC","60731","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Tamashiro, JY; Martins, FR; et al.","1992","02","06",NA,"Brazil",NA,NA,"cerrado","UEC127506","27072","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo",NA,"-47.8199996948242","-22.25","UEC127506","Itirapina",NA,NA,"22843","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"379","2021-03-01 16:28:29-03","UNICAMP","UEC","1444","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gibbs, PE; Leitão Filho, HF; Semir, J; Kinoshita, LS; Taroda, N","1976","09","10",NA,"Brazil",NA,NA,"árvore até 5m, flores creme brancacentas, folhas jovens com pilosidade argêntea, frutos marrons; cerrado alto","UEC127843","2868","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo",NA,"-47.7799987792969","-20.3299999237061","UEC127843","Ituverava",NA,NA,"25831","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"380","2021-03-01 16:28:29-03","UNICAMP","UEC","87461","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Hoehne, W","1950","01","18",NA,"Brazil",NA,NA,"árvore em terreno alto","UEC127539","SPF12643","Magnoliopsida",NA,"Mart.","Hoehne, W","São Paulo","pastos do Retiro","-50.5400009155273","-20.2600002288818","UEC127539","Jales",NA,NA,"16486","auto",NA,NA,"1950",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-05-29 15:48:18-03","UNICAMP","UEC","165","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Leitão Filho, HF; Martins, FR; Semir, J; Shepherd, GJ; Gibbs, PE","1976","01","21",NA,"Brazil",NA,NA,"Trepadeira de flores marelas, nativa no interior de mata de altitude.","UEC195620","289","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"Jundiaí",NA,NA,"17840","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"382","2020-05-29 15:48:18-03","UNICAMP","UEC","66459","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Leitão Filho, HF; Martins, FR; Semir, J; Shepherd, GJ; Gibbs, PE","1976","01","21",NA,"Brazil",NA,NA,"Trepadeira de flores marelas, nativa no interior de mata de altitude.",NA,"289","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"Jundiaí",NA,NA,"17840","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"383","2021-03-01 16:28:29-03","UNICAMP","UEC","79047","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Bernacci, LC; Sciamarelli, A; Moreira, JLA; Andrade, PRP; Belinello, R","1995","05","17",NA,"Brazil",NA,NA,"árvore ca. 3m, frutos imaturos; cerrado","UEC127834","1766","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Fazenda CFM (ingleses)","-50.2200012207031","-20.6399993896484","UEC127834","Magda",NA,NA,"20042","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"384","2021-03-01 16:28:29-03","UNICAMP","UEC","29479","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Leitão Filho, HF; Shepherd, GJ; Gabrielli, AC","1981","01","07",NA,"Brazil",NA,NA,"árvore até 10m,com frutos","UEC127467","12265","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","beira da estrada para Campinas","-46.9500007629395","-22.4300003051758","UEC127467","Mogi Mirim",NA,NA,"19575","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"385","2021-03-01 16:28:29-03","UNICAMP","UEC","25153","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Leitão Filho, HF; et al.","1980","08","26",NA,"Brazil",NA,NA,"árvore 6m, inflorescência creme; beira da estrada","UEC127842","11572","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","estrada Mogi Guaçu-Campinas","-46.9500007629395","-22.4300003051758","UEC127842","Mogi Mirim",NA,NA,"19575","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"386","2021-03-01 16:28:29-03","UNICAMP","UEC","191250","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sazima, I; Sazima, M","1976","08","31",NA,"Brazil",NA,NA,"árvore 5-6m, flores creme amareladas frutos da florada anterior maduros; cerrado","UEC127845","2891","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Fazenda Holambra","-46.9500007629395","-22.4300003051758","UEC127845","Mogi Mirim",NA,NA,"19575","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"387","2021-03-01 16:28:29-03","UNICAMP","UEC","87437","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Tamashiro, JY; Vieira, AGS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","1994","06","28",NA,"Brazil",NA,NA,"árvore 8m; frutos imaturos verdes; mata","UEC127538","257","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Estação Ecológica","-49.3800010681152","-20.0300006866455","UEC127538","Paulo de Faria",NA,NA,"29574","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"388","2021-03-01 16:28:29-03","UNICAMP","UEC","67148","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Tamashiro, JY; Vieira, AGS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","1994","06","28",NA,"Brazil",NA,NA,"árvore 8m; frutos imaturos verdes; mata","UEC127466","257","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Estação Ecológica","-49.3800010681152","-20.0300006866455","UEC127466","Paulo de Faria",NA,NA,"29574","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"389","2021-03-01 16:28:29-03","UNICAMP","UEC","82589","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Stranghetti, V","1993","04","06",NA,"Brazil",NA,NA,"árvore ca. 15m, fruto alado; beira da mata","UEC127841","90","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Estação Ecológica de Paulo de Faria, 19º55'-19º58'S a 49º31'-49º32'W","-49.3800010681152","-20.0300006866455","UEC127841","Paulo de Faria",NA,NA,"29574","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:28:29-03","UNICAMP","UEC","82590","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Stranghetti, V","1994","09","29",NA,"Brazil",NA,NA,"árvore ca. 10m, fruto alado; interior de mata","UEC127835","395","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Estação Ecológica de Paulo de Faria, 19º55'-19º58'S a 49º31'-49º32'W","-49.3800010681152","-20.0300006866455","UEC127835","Paulo de Faria",NA,NA,"29574","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:28:29-03","UNICAMP","UEC","82587","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Stranghetti, V","1994","09","13",NA,"Brazil",NA,NA,"árvore ca. 10m, flor cor creme; interior da mata","UEC127840","384","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Estação Ecológica de Paulo de Faria, 19º55'-19º58'S a 49º31'-49º32'W","-49.3800010681152","-20.0300006866455","UEC127840","Paulo de Faria",NA,NA,"29574","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"392","2021-03-01 16:28:29-03","UNICAMP","UEC","77009","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Marcondes-Ferreira, W; Müller, C; Venturi, LL; Belinello, R","1994","11","12",NA,"Brazil",NA,NA,"árvore ca. 7m, frutos jovens; cerrado","UEC127464","1046","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Igaçaba, entre Morro Solteiro e Pedregulho","-47.4700012207031","-20.25","UEC127464","Pedregulho",NA,NA,"27552","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"393","2021-03-01 16:28:29-03","UNICAMP","UEC","44053","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Bertoni, JEA","1981","09","01",NA,"Brazil",NA,NA,"árvore até 10m, flores creme; cerrado","UEC127493","18634","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Reserva Estadual e Porto Ferreira","-47.4700012207031","-21.8500003814697","UEC127493","Porto Ferreira",NA,NA,"13859","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"394","2021-03-01 16:28:29-03","UNICAMP","UEC","192656","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Lorenzi, H","1994","01","21",NA,"Brazil",NA,NA,"Árvore de 8-10 m, copa densa. Os frutos estavam verdes.","UEC127097","1274","Magnoliopsida",NA,"Mart.","Lorenzi, H","São Paulo","Estrada entre Ribeirão corrente- Franca.","-47.5900001525879","-20.4500007629395","UEC127097","Ribeirão Corrente",NA,NA,"9560","auto",NA,NA,"1994",NA,"01","21",NA,NA,NA,NA,NA
"395","2021-03-01 16:28:29-03","UNICAMP","UEC","144020","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Pagano, SN","1984","09","28",NA,"Brazil",NA,NA,"árvore, botões creme; cerrado","UEC079451","661","Magnoliopsida",NA,"Mart.","Leitão Filho, HF","São Paulo",NA,"-48.1599998474121","-22.5599994659424","UEC079451","Santa Maria da Serra",NA,NA,"12628","auto",NA,NA,"1984",NA,"10","03",NA,NA,NA,NA,NA
"396","2021-03-01 16:28:29-03","UNICAMP","UEC","66616","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Tamashiro, JY; Vieira, AGS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R",NA,NA,NA,NA,"Brazil",NA,NA,"árvore 4m, frutos imaturos verdes","UEC127504","s.n.","Magnoliopsida",NA,"Mart.","Marcondes-Ferreira, W","São Paulo","Fazenda N. S. Aparecida","-49.6399993896484","-20.6200008392334","UEC127504","Tanabi",NA,NA,"33016","auto",NA,NA,"2016",NA,"08",NA,NA,NA,NA,NA,NA
"397","2021-03-01 16:28:32-03","UNICAMP","UEC","1441","S","Plantae","Combretaceae","Terminalia","subsericea","Terminalia subsericea","Ratter, JA; Fonseca, SG; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","1977","01","12",NA,"Brazil",NA,NA,"Vernacular names: Capitão do Cerrado, gante.&nf;Tree, 5 m tall. In cerradão","UEC001025","s.n.","Magnoliopsida",NA,"Eichler",NA,"Mato Grosso","Approx. 10 Km S of Xavantina","-52.333333","-14.733333","UEC001025",NA,NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-01 16:28:32-03","UNICAMP","UEC","1438","S","Plantae","Combretaceae","Terminalia","subsericea","Terminalia subsericea","Hatschbach, G","1977","07","25",NA,"Brazil",NA,NA,"Árvore de cerrado","UEC001027","s.n.","Magnoliopsida",NA,"Eichler","Rodrigues, TS","Goiás","10 Km L","-51.857222","-15.906111","UEC001027","Aragarças",NA,NA,NA,NA,"-51.857222","-15.906111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-01 16:28:32-03","UNICAMP","UEC","1440","S","Plantae","Combretaceae","Terminalia","subsericea","Terminalia subsericea","Shepherd, GJ; Semir, J; Andrade, JB; Salgado, PR","1978","02","22",NA,"Brazil",NA,NA,"Árvore de 7m; só frutos.","UEC001026","7238","Magnoliopsida",NA,"Eichler","Rodrigues, TS","Minas Gerais","Estrada entre Araxá e Ubaraba, km 381, Em cerrado. Alt. 1.000m",NA,NA,"UEC001026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-01 16:28:32-03","UNICAMP","UEC","34818","S","Plantae","Combretaceae","Terminalia","subsericea","Terminalia subsericea","Oliveira Filho, AT","1983","05","20",NA,"Brazil",NA,NA,"Árvore de ca de 2,5 m. de altura; frutos alados verdes.","UEC001023","074","Magnoliopsida",NA,"Eichler","Finger, Z","Mato Grosso","Estrada Cuiabá-Santo Antonio do Leverger, Km 20, cerrado","-56.0966987609863","-15.5960998535156","UEC001023","Cuiabá",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-03-01 16:28:32-03","UNICAMP","UEC","1442","S","Plantae","Combretaceae","Terminalia","subsericea","Terminalia subsericea","Davis, PH; Gibbs, PE; Kinoshita, LS; Semir, J; Andrade, JB","1976","07","29",NA,"Brazil",NA,NA,"Flores esverdeadas, inflorescência curta e densa, em cerrado.","UEC001028","2423","Magnoliopsida",NA,"Eichler","Rodrigues, TS","Minas Gerais","Estrada de Belo-Horizonte-Curvelo, A 80 Km de Curvelo","-43.937801361084","-19.9207992553711","UEC001028","Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-09-12 12:25:16-03","UFPB","JPB","2267","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Chaves, MJ","1968","10","07","Southern America","Brasil",NA,NA,"; DESC: Arboréo",NA,"JPB2267","Angiosperma","Dicotyledon","Mart. & Zucc.",NA,"Mato Grosso",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-05 16:46:47-03","UFOP","OUPR","3095","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sena, J.C.C.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"Mart.",NA,"Minas Gerais","Norte de Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-05 16:46:47-03","UFOP","OUPR","3097","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sena, J.C.C.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"Mart.",NA,"Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-05 16:46:47-03","UFOP","OUPR","3100","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Badini, J.; Mello-Barreto, H.L.","1938",NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,"Mart.",NA,"Minas Gerais","Serra do Cipó, Jatobá km 98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-05 16:46:47-03","UFOP","OUPR","3099","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, J.","1967","08","22",NA,"Brasil",NA,NA,"Árvore com 5m, sem folhas, flores amareladas. Pouco frequente em campo cerrado branco pouco cascalhado",NA,"69",NA,NA,"Mart.","Silva, J.","Minas Gerais","IPEACO","-44.2467002868652","-19.465799331665",NA,"Sete Lagoas",NA,NA,"22227","auto",NA,NA,"1995",NA,"01","05",NA,NA,NA,NA,NA
"407","2020-10-14 10:00:37-03","FURB","FURB","42571","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Uhlmann, A.; et al.","2012","04","10",NA,"Brasil",NA,NA,"em meio a capão bosqueado sobre Cambissolo Habitat: Cerrado; Habito: arbórea; Fruto verde;","FURB04477","590",NA,NA,"Mart. & Zucc.","Uhlmann, A","Distrito Federal","São Bartolomeu - DF; Fazenda Entre Rios.","-47.4933333","-15.9358333","FURB04477","Brasília","885","885",NA,NA,"-47.4933333","-15.9358333","2012",NA,"04","10",NA,NA,NA,NA,NA
"408","2021-03-16 17:53:40-03","UCS","HUCS","16959","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Hatschbach, G.","1998","10","12",NA,"Brasil",NA,NA,"árvore 20 m&nf;Herbário MBM; plantações de cacau",NA,"68436","Angiospermae","Myrtales","C. Martins","Stace, C.A.","Bahia","Rio de Contas",NA,NA,NA,"Aureliano Real",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-16 17:53:37-03","UCS","HUCS","15917","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Hatschbach, G.","1999","10","20",NA,"Brasil",NA,NA,"árvore; cerrado",NA,"69338","Angiospermae","Myrtales","C. Martins","Hatschbach, G.","Minas Gerais","Rodovia Pirapora - Corinto, 10 km de Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,"Várzea da Palma",NA,NA,"60948","auto",NA,NA,"2000",NA,"03",NA,NA,NA,NA,NA,NA
"410","2014-10-14 15:56:49-03","BS","M","M-0146731","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0146731",NA,"Magnoliophyta","Myrtales","Mart.",NA,NA,"Habitat in montosis ad Villa do Rio de Contas; Provinciae Bahiensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"HOLOTYPE",NA,NA,NA
"411","2014-10-14 15:56:49-03","BS","M","M-0146732","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0146732",NA,"Magnoliophyta","Myrtales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"ISOTYPE",NA,NA,NA
"412","2014-10-14 15:56:49-03","BS","M","M-0146733","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0146733",NA,"Magnoliophyta","Myrtales","Mart.",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"ISOTYPE",NA,NA,NA
"413","2020-04-27 16:09:18-03","UFES","VIES","19844","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Pereira, O.J.; Quinino, M.K.","2003","07","31",NA,"Brasil",NA,NA,NA,"VIES019844","7237",NA,NA,"Mart. & Zucc.","R.T.M. Ribeiro","Espírito Santo","Parque Estadual da Fonte Grande.","-40.3377990722656","-20.3194007873535","VIES019844","Vitória",NA,NA,"15291","auto",NA,NA,"2016",NA,"09","28",NA,NA,NA,NA,NA
"414","2019-08-16 08:39:00-03","UTFPR","HCF","1699","S","Plantae","Combretaceae","Terminalia","cf. argentea","Terminalia cf. argentea","M.L. Fonseca","2003","10","21",NA,"Brasil",NA,NA,"árvore heliófita ca. 4 m altura e 0,10 m DAP. Casca gretada; frutos imaturos cor verde-claro. Comum.",NA,"5875",NA,NA,"Mart.","M.L. Fonseca","GO","Fazenda Caixão de Couro. Km 4 da GO-230","-49.065056","-15.337361",NA,"Vila Propício","615","615",NA,NA,"49°03'54,2 W","15°20'14,5 S","2003",NA,"10",NA,NA,NA,NA,NA,NA
"415","2019-08-16 08:39:00-03","UTFPR","HCF","21985","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","C.S. Rosario","2012","01","31",NA,"Brasil",NA,NA,"árvore de 15 m de altura; frutos imaturos verdes.",NA,NA,NA,NA,"Mart.","C.S. Rosario","PA","Sítio Pimental, LO4, PO4","-52.0099983215332","-2.88000011444092",NA,"Vitória do Xingu",NA,NA,"79439","auto",NA,NA,"2012",NA,"01","31",NA,NA,NA,NA,NA
"416","2020-06-29 09:30:03-03","UFRRJ","RBR","33747","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","R.G. Giácomo; D.C. Carvalho, T.D. Gaui, P.G. Ervilha, V.S. Medeiros","2008","02",NA,NA,"Brasil",NA,NA,NA,"RBR00033747",NA,NA,NA,"Mart. & Zucc.","D.C. Carvalho, T.D. Gaui","Minas Gerais","Estação Ecológica de Pirapitinga, Morada Nova de Minas Gerais, MG",NA,NA,"RBR00033747 RBR00033747_1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-06-29 09:30:03-03","UFRRJ","RBR","26955","S","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","A.S. Cavalcante","2003","10","26",NA,"Brasil",NA,NA,NA,"RBR00026955","373",NA,NA,"Mart. & Zucc.",NA,"Mato Grosso do Sul","Brasil, Estado do Mato Grosso do Sul, Mun. Três Lagoas, UFMS (Câmpus II).","-51.6782989501953","-20.7511005401611","RBR00026955","Três lagoas",NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2013-04-01 09:20:08-03","IPT","BCTW","16423","S","Plantae",NA,"Terminalia","argentea","Terminalia argentea",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Mart.",NA,"Pará","Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"419","2013-04-01 09:20:08-03","IPT","BCTW","11251","S","Plantae",NA,"Terminalia","argentea","Terminalia argentea","Pinho, R.A.","1962","09","19",NA,"Brasil",NA,NA,NA,NA,"19","Magnoliophyta",NA,"Mart.",NA,"São Paulo",NA,"-47.47","-21.71",NA,"Santa Rita do Passa Quatro",NA,NA,"24893","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"420","2013-04-01 09:20:08-03","IPT","BCTW","18758","S","Plantae",NA,"Terminalia","argentea","Terminalia argentea",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Cambess.) Martius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"421","2013-04-01 09:20:08-03","IPT","BCTW","16381","S","Plantae",NA,"Terminalia","argentea","Terminalia argentea","Bastos, A.M. & Heringer, E.P.","1959","09","21",NA,"Brasil",NA,NA,NA,NA,"4032","Magnoliophyta",NA,"Mart.","Heringer, E.P.","Minas Gerais",NA,"-44.4042","-19.2744",NA,"Paraopeba",NA,NA,"26090","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"422","2013-04-01 09:20:08-03","IPT","BCTW","15102","S","Plantae",NA,"Terminalia","argentea","Terminalia argentea","Pinho, R.A.","1962","09","19",NA,"Brasil",NA,NA,NA,NA,"19","Magnoliophyta",NA,"Mart.",NA,"São Paulo",NA,"-47.47","-21.71",NA,"Santa Rita do Passa Quatro",NA,NA,"24893","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"423","2013-04-01 09:20:08-03","IPT","BCTW","5198","S","Plantae",NA,"Terminalia","argentea","Terminalia argentea",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Mart.",NA,"Minas Gerais",NA,"-49.465","-18.9689",NA,"Ituiutaba",NA,NA,"50022","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"424","2013-04-01 09:20:08-03","IPT","BCTW","15584","S","Plantae",NA,"Terminalia","argentea","Terminalia argentea",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Cambess.) Martius",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"425","2021-03-21 19:33:45-03","UFC","EAC","63140","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Martins, K.; Figueredo, A.","2017","11","12","Southern America","Brasil",NA,NA,"Arvoreta ca. 5,5 m alt.; caule cinza, liso; folhas membranáceas; frutos imaturos verdes. Ocasional.; Cerrado próximo a veredas.","EAC0063140","107","Dicotyledon",NA,"Mart.","Miranda, A.M.","Bahia",NA,"-44.9733009338379","-12.3633003234863","EAC0063140","São Desidério",NA,NA,"175149","auto",NA,NA,"2017",NA,"12","06",NA,NA,NA,NA,NA
"426","2021-03-21 19:33:45-03","UFC","EAC","63031","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Siqueira, G.S.","2012","09","04","Southern America","Brasil",NA,NA,"Arbóreo, terrestre, com 28 m e 20 m fuste; fruto marrom; exsudação incolor, seiva.; Mata de tabuleiro.","EAC0063031","774","Dicotyledon",NA,"Mart.","Ribeiro, R.T.M.","Espírito Santo","Reserva Natural Vale, estrada indo p/ Galpão dos Tratores 50 m","-40.0722007751465","-19.3910999298096","EAC0063031","Linhares",NA,NA,"48094","auto",NA,NA,"2019",NA,"06","18",NA,NA,NA,NA,NA
"427","2021-03-21 19:33:45-03","UFC","EAC","63096","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Folli, D.A.","1995","08","28","Southern America","Brasil",NA,NA,"Arbóreo; terrestre; com 25 m; e 20 m fuste; fruto marrom.; Mata de tabuleiro.","EAC0063096","2648","Dicotyledon",NA,"Mart.","Folli, D.A.","Espírito Santo","Reserva Natural Vale, estrada Municipal","-40.0722007751465","-19.3910999298096","EAC0063096","Linhares",NA,NA,"48094","auto",NA,NA,"1995",NA,"08","28",NA,NA,NA,NA,NA
"428","2021-03-21 19:33:45-03","UFC","EAC","51420","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Árbocz, G.; et al.","1997",NA,NA,"Southern America","Brasil",NA,NA,NA,"EAC0051420","4773","Dicotyledon",NA,"Mart.",NA,"Mato Grosso",NA,"-50.9958000183105","-14.3971996307373","EAC0051420","Cocalinho",NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
