"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1","2021-04-05 14:33:44-03","UNESC","CRI","11335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Humberto de Bona Martins","Gabriel Waterkemper Girardi; Guilherme Alves Elias, Peterson Teodoro Padilha e Renato Colares Pereira","2015","09","08","Brasil","Santa Catarina","Criciúma","Parque Ecológico Municipal José Milanese.","-49.431944","-28.69","49º25'55''W","28º41'24''S","58","58","CRI005029","CRI005029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-04-05 14:33:44-03","UNESC","CRI","15338","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Isadora Zapelini & José T. Pires","Isadora Zapelini & José T. Pires","2020","08","07","Brasil","Santa Catarina","Criciúma","UNESC.","-49.409722","-28.705278","49º24'35''W","28º42'19''S","40","40","CRI014755",NA,"2020","09","03","Fruto imaturo verde. Habito: Arbustivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-04-05 14:25:37-03","UNESC","CRI","2995","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Marcos Sobral","Raquel Rejane Bonatto Negrelle","1992","05","16","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha (Bairro Itapema Norte).","-48.65","-26.15","48º39'W","26º9'S","5","5","CRI005030","CRI005030",NA,NA,NA,NA,"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","404888","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,"Jacobine",NA,NA,NA,NA,NA,NA,"NY00404888","NY00404888_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17252' target='other'> <mi>dwc_moreinfo</mi></a>","3727","Magnoliophyta","Myrtales","probable type","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","579841","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","G. M. Barroso","B. D. Sucre","1971","06","29","Brazil","Rio de Janeiro",NA,"Estado da Guanabara, Pedra de Itauaá",NA,NA,NA,NA,NA,NA,"NY00579841","NY00579841_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17250' target='other'> <mi>dwc_moreinfo</mi></a>","7577","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","1018004","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","F. F. Mazine","J. Miers","1838","03",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY01018004","NY01018004_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238665' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","579840","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. L. Kawasaki","F. de Barros","1991","06","11","Brazil","São Paulo","Sao Paulo","Sao Paulo, Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.618358","-23.646109",NA,NA,NA,NA,"NY00579840","NY00579840_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17247' target='other'> <mi>dwc_moreinfo</mi></a>","2307","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","558022","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. Sobral","A. M. V. de Carvalho","1981","12","19","Brazil","Bahia","Lençóis","Estrada de Lençois BR 242 5 km ao N de Lençois","-41.3897","-12.5633",NA,NA,NA,NA,"NY00558022","NY00558022_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479629' target='other'> <mi>dwc_moreinfo</mi></a>","1004","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","404887","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,NA,NA,"NY00404887","NY00404887_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17251' target='other'> <mi>dwc_moreinfo</mi></a>","3727","Magnoliophyta","Myrtales","probable type","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","01096159","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","L. Rossi","L. Rossi","1980","04","01","Brazil","São Paulo","Sao Paulo","Mata da Reserva da Cidade Universitária Armando de Sallez Oliveira - USP área 1.","-46.63","-23.5403",NA,NA,NA,NA,"NY01096159","NY01096159_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232825' target='other'> <mi>dwc_moreinfo</mi></a>","186","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","558023","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. Sobral","L. A. Mattos Silva","1981","07","23","Brazil","Bahia","Una","Povoado de COmandatuba, 17 km ao Sul de Una (ramal com entrada no km 13 da Rod. Una/Canaveiras). COletas efetuadas ao longo do ramal que liga Comandatuba à Pedras, com 8 km de extensao","-39.0753","-15.2933",NA,NA,NA,NA,"NY00558023","NY00558023_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479630' target='other'> <mi>dwc_moreinfo</mi></a>","1352","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","579842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. L. Kawasaki","O. Handro","1932","06","03","Brazil","São Paulo","Sao Paulo","Sao Paulo, nativa no Jardim Botânico.","-46.618358","-23.646109",NA,NA,NA,NA,"NY00579842","NY00579842_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17248' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","02715729","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. Sobral","A. M. V. de Carvalho","1998","08","29","Brazil","Bahia","Rio de Contas","Pieo do Itubira. Cerca de 31 km SW de cidade, caminho para Mato Grosso.","-41.8969","-13.3889",NA,NA,NA,NA,"NY02715729","NY02715729_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=623190' target='other'> <mi>dwc_moreinfo</mi></a>","6609","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","579838","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"J. G. Kuhlmann","1927","08","14","Brazil","Rio de Janeiro",NA,"Estado da Guanabara - Gávea",NA,NA,NA,NA,NA,NA,"NY00579838","NY00579838_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17254' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","579837","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. Sobral","S. A. Mori","1981","06","11","Brazil","Bahia","Lençóis","2-5 km N of Lençóis on trail to Barro Branco.","-41.3897","-12.5633",NA,NA,NA,NA,"NY00579837","NY00579837_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17245' target='other'> <mi>dwc_moreinfo</mi></a>","14336","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","557959","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","K. C. de Santana","H. S. Irwin","1971","02","25","Brazil","Bahia",NA,"Serra da Agua de Rega. Rio Riachao, ca. 27 km N of Seabra, road to Agua de Rega",NA,NA,NA,NA,"1000","1000","NY00557959","NY00557959_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479246' target='other'> <mi>dwc_moreinfo</mi></a>","31020","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","02098080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","F. F. Mazine","J. G. Jardim","1993","10","08","Brazil","Sergipe",NA,"Rod. BR-101, no trucho Estância/Aracafú, entrada no KM 10 à direita. 28 km da BR-101. Praia do Abais.",NA,NA,NA,NA,NA,NA,"NY02098080","NY02098080_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479480' target='other'> <mi>dwc_moreinfo</mi></a>","311","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","579839","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","C. M. D. E. Legrand","R. Reitz","1950","05","29","Brazil","Santa Catarina","Brusque","Mata Azambuja, Brusque","-48.910147","-27.126635",NA,NA,"40","40","NY00579839","NY00579839_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17249' target='other'> <mi>dwc_moreinfo</mi></a>","3570","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","533266","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. L. Kawasaki","O. Handro","1932","06","03","Brazil","São Paulo","Sao Paulo","Nativa no Jardim Botanico.","-46.618358","-23.646109",NA,NA,NA,NA,"NY00533266","NY00533266_01",NA,NA,NA,"No coll. # <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17246' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","404889","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,"Jacobine",NA,NA,NA,NA,NA,NA,"NY00404889","NY00404889_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17253' target='other'> <mi>dwc_moreinfo</mi></a>","3727","Magnoliophyta","Myrtales","probable type","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","561573","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. Sobral","M. C. Tschá","1995","10","06","Brazil","Pernambuco","Caruaru","Distrito de Murici, Brejo dos Cavalos.","-35.9761009216309","-8.28332996368408",NA,NA,"1100","1100","NY00561573","NY00561573_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479682' target='other'> <mi>dwc_moreinfo</mi></a>","276","Magnoliophyta","Myrtales",NA,"South America","sheet","35136","auto",NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","561572","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","M. Sobral","M. R. C. Sales de Melo","1995","09","11","Brazil","Pernambuco","Caruaru","Distrito de Murici, Brejo dos Cavalos.","-35.9761009216309","-8.28332996368408",NA,NA,"1100","1100","NY00561572","NY00561572_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479681' target='other'> <mi>dwc_moreinfo</mi></a>","217","Magnoliophyta","Myrtales",NA,"South America","sheet","35136","auto",NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","579984","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","itacolumensis","Eugenia itacolumensis","O.Berg","C. M. D. E. Legrand","R. Reitz","1957","11","07","Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul",NA,NA,NA,NA,"20","20","NY00579984","NY00579984_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=86200' target='other'> <mi>dwc_moreinfo</mi></a>","5649","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","579983","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","itacolumensis","Eugenia itacolumensis","O.Berg","C. M. D. E. Legrand","R. Reitz","1957","10","10","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos.","-49.3556","-27.3919",NA,NA,"750","750","NY00579983","NY00579983_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=86199' target='other'> <mi>dwc_moreinfo</mi></a>","5104","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","579985","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","itacolumensis","Eugenia itacolumensis","O.Berg","C. M. D. E. Legrand","R. Reitz","1959","09","18","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf, Blumenau","-49.133762","-27.0259",NA,NA,"800","800","NY00579985","NY00579985_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=86201' target='other'> <mi>dwc_moreinfo</mi></a>","9136","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","1017267","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lucida","Eugenia lucida","Cambess.","M. Sobral","G. G. Hatschbach","1983","05","10","Brazil","São Paulo","Registro","Rod. p/Sete Barras.","-47.84","-24.48",NA,NA,"70","70","NY01017267","NY01017267_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204069' target='other'> <mi>dwc_moreinfo</mi></a>","46284","Magnoliophyta","Myrtales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-02-18 09:30:14-03","UNESP-IBB","BOTU","26408","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Handro, O.","1932","06","03","Brasil","São Paulo","São Paulo",NA,NA,NA,"9999","9999",NA,NA,"BOTU026408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-01-06 11:42:38-03","UFPI-MRV","HDELTA","1700","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Pereira, D. B.","Pereira, D. B.","2015","05","31","Brasil","Piauí","Parnaíba","Floriópolis","-41.717528","-2.970056","41°43'03,10W","02°58'12,20S",NA,NA,"HDELTA001700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-11-13 09:20:21-03","UFRJ","RFA","24353","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"F.M.B. Pereira","2000","05","08","Brasil","Rio de Janeiro","Sapucaia","Terceiro Distrito, fazenda Selo Verde","-42.505278","-22.0475","42º30'19''W","22º2'51''S","774","774","RFA55496",NA,NA,NA,NA,"Árvore 6 m altura e DAP 12 cm, frutos vermelhos, folha verde, rara no local","28/011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-11-13 09:20:21-03","UFRJ","RFA","29777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"F. M. de B. Pereira","2001","12","19","Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice","-44.186111","-22.844167","44º11'10''W","22º50'39''S",NA,NA,"RFA42030",NA,NA,NA,NA,"Arvore, altura de 9m, DAP de 12cm, folha verde, caule branco e raiz branca.","15/136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-11-13 09:20:21-03","UFRJ","RFA","28078","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","G.M. Barroso","J. Spada","1977","11","16","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Estrada Flamengo, ant. X-1, km 7,200; talhão 502","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RFA46358",NA,"1990","07","17","Árvore em floresta alta ca. 18 m de altura e fuste de ca. 10 m, DAP 40 cm, diametro de copa ca. 8 m. Com flor branca e botão verde claro. Fuste cilíndrico e casca sulcada","21/77",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"32","2020-06-29 11:31:36-03","UFRJ","RFA","16764","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","A. Giaretta","P. Occhioni","1975","06","00","Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,"RFA14217",NA,NA,NA,NA,"Arbusto 4 - 5 m de altura; fruto roxo","7527",NA,NA,NA,NA,NA,"32671","auto",NA,NA,NA,NA,NA,NA
"33","2020-11-13 09:20:21-03","UFRJ","RFA","12591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","D. Legrand","G.G. Hatschbach","1968","11","06","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"100","100","RFA55447",NA,"1972",NA,NA,"Arvoreta de 8 m, tronco com 30 cm de diâmetro","20217",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"34","2020-06-29 11:31:36-03","UFRJ","RFA","12050","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","A. Gianetta","P. Occhioni","1972","05","10","Brasil","Rio de Janeiro","Resende","Serra Mauá, Rio Preto","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,"RFA46367",NA,NA,NA,NA,"Árvore pequena, frequente, flor verde","4864",NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"35","2021-03-30 12:45:49-03","EAO","IAN","27491","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Sellow, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN027491",NA,NA,NA,NA,NA,"s.n.","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-30 12:45:49-03","EAO","IAN","137381","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Barroso, GM","Strang, HE","1965","08","11","Brasil","Rio de Janeiro","Rio de Janeiro","Guanabara, Reserva Biológica de Jacarepaguá.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"IAN137381",NA,"1970",NA,NA,NA,"6193","Dicotiledônea",NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"37","2021-03-30 12:45:50-03","EAO","IAN","26320","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lucida","Eugenia lucida","Cambess.",NA,"Saint-Hilaire",NA,NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN026320",NA,NA,NA,NA,NA,"s.n.","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020-01-20 14:40:42-03","UPM","MACK","906","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","O. T. Aguiar","F. A. R. D. P. Arzolla","2001","04","17","Brasil","SP","Mairiporã","Parque Estadual da Cantareira.","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"258",NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"39","2019-12-12 15:31:46-03","UFABC","HUFABC","001227","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","E.H.P.B","Garcia, R J F","2018","07","04","Brasil","São Paulo","São Paulo","Parque Guarapiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUFABC001227",NA,"2018","05",NA,"Doação do herbário municipal (Pq do Ibirapuera).; Árvore, 18 m alt., flores passadas.","4367","Angiospermas",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"40","2019-10-09 11:21:12-03","UFBA","ALCB","134687","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Neves, PS","Stadnik, A; Lucresia, L","2018","01","26","Brasil","Bahia","Mucugê","P55 - Caminho Santana/ São João","-41.988056","-13.356111","-41.988056","-13.356111","834","834","ALCB059831","ALCB059831","2019","04","23","ca. 3m. Caule liso, avermelhado. Folhas discolores.","535","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2019-10-09 11:21:12-03","UFBA","ALCB","059912","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Neves, PS","Guedes, ML; Loureiro, DM; Nascimento, AFS; Guaré, F; et al.","2002","05","05","Brasil","Bahia","Andaraí","Chapada Diamantina, Caminho para Paty, Margens do caminho.","-41.316667","-12.8","-41.316667","-12.8",NA,NA,"ALCB057891",NA,"2019","04","22","de ca. 3 m. Folhas cartáceas, discolores. Frutos imaturos.; rupícola","9911","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2019-10-09 11:21:12-03","UFBA","ALCB","135943","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Lucresia, L; Roque, N; Marinho, L","2019","03","18","Brasil","Bahia","Lençóis","Loteamento Moraes, descendo a rua lateral do Hotel Terra dos Diamantes.","-41.393889","-12.566389","-41.393889","-12.566389","1444","1444","ALCB065231","ALCB065231",NA,NA,NA,"ca. 2,5m de altura. Folhas discolores. Sépalas verdes, pétalas brancas.","15","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-10-09 11:21:12-03","UFBA","ALCB","52397","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Neves, PS","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","2001","04","30","Brasil","Bahia","Andaraí","Chapada Diamantina, Assentamento Mocambo, área de reserva","-41.246944","-12.906389","-41.246944","-12.906389",NA,NA,"ALCB058398",NA,"2019","04","23","1,80m. Folhas cartáceas, discolores. Frutos maduros vermelhos.; Substrato pedregoso (lajedo).","191","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:21:12-03","UFBA","ALCB","67597","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.","Neves, PS","Stradmann, MTS; Castilho, P","2004","12","12","Brasil","Bahia","Mucugê","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556","-41.423611","-13.160556",NA,NA,"ALCB061082",NA,"2019","04","24","de 4m. Folhas coriáceas, discolores. Material estéril. Indivíduo maduro.; arbustiva-arbórea","1074","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-02-08 10:06:08-03","NBC","NL-BOTANY","WAG.1115144","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Hatschbach GG","1968","11","06","Brazil",NA,NA,"Paraná, Morretes, Col.Floresta.",NA,NA,NA,NA,NA,NA,"NL-WAG1115144","NL-WAG1115144",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Myrtales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:06:08-03","NBC","NL-BOTANY","WAG.1115145","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cerasiflora","Eugenia cerasiflora","Miq.",NA,"Hatschbach GG","1968","11","06","Brazil",NA,NA,"Paraná, Morretes, Col.Floresta.",NA,NA,NA,NA,NA,NA,"NL-WAG1115145","NL-WAG1115145",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Myrtales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
